time_str,time_seconds,wban_id,name,state,knots,gust_knots,near_any_wind_reports,near_hurricane_or_tropical_storm
2003-06-06 06:45:00 UTC,1054881900,23034,SAN ANGELO MATHIS FIELD,TX,43,54,false,false
2003-06-08 23:33:00 UTC,1055115180,94823,PITTSBURGH INTL AP,PA,39,52,false,false
2003-06-10 01:54:00 UTC,1055210040,14943,SIOUX CITY GATEWAY AP,IA,42,50,false,false
2003-06-10 03:11:00 UTC,1055214660,23023,MIDLAND INTERNATIONAL AP,TX,41,50,false,false
2003-06-20 01:56:00 UTC,1056074160,94012,HAVRE CITY COUNTY AP,MT,41,50,false,false
2003-06-22 02:41:00 UTC,1056249660,14916,GRAND FORKS INTL AP,ND,37,50,false,false
2003-06-23 07:03:00 UTC,1056351780,14939,LINCOLN MUNICIPAL AP,NE,45,58,false,false
2003-06-25 04:27:00 UTC,1056515220,14922,MINNEAPOLIS ST PAUL INTL AP,MN,40,51,false,false
2003-07-04 21:50:00 UTC,1057355400,24090,RAPID CITY REGIONAL AP,SD,43,51,false,false
2003-07-07 19:00:00 UTC,1057604400,14820,CLEVELAND HOPKINS INTL AP,OH,39,53,false,false
2003-07-08 08:49:00 UTC,1057654140,14821,COLUMBUS PORT COLUMBUS INTL AP,OH,33,51,false,false
2003-07-08 09:17:00 UTC,1057655820,14820,CLEVELAND HOPKINS INTL AP,OH,39,50,false,false
2003-07-09 18:51:00 UTC,1057776660,13737,NORFOLK INTL AP,VA,33,59,false,false
2003-07-09 19:09:00 UTC,1057777740,93817,EVANSVILLE REGIONAL AP,IN,34,56,false,false
2003-07-13 21:33:00 UTC,1058131980,23051,CLAYTON MUNICIPAL AIR PARK,NM,35,53,false,false
2003-07-14 02:58:00 UTC,1058151480,23160,TUCSON INTL AP,AZ,42,50,false,false
2003-07-14 03:02:00 UTC,1058151720,23160,TUCSON INTL AP,AZ,43,50,false,false
2003-07-17 07:49:00 UTC,1058428140,93842,COLUMBUS METROPOLITAN AP,GA,23,51,false,false
2003-07-22 11:54:00 UTC,1058874840,13893,MEMPHIS INTERNATIONAL AP,TN,40,53,false,false
2003-07-22 12:01:00 UTC,1058875260,13893,MEMPHIS INTERNATIONAL AP,TN,38,51,false,false
2003-07-25 21:12:00 UTC,1059167520,93037,COLORADO SPRINGS MUNICIPAL AP,CO,34,51,false,false
2003-07-29 23:33:00 UTC,1059521580,12815,ORLANDO INTL AP,FL,31,50,false,false
2003-07-31 21:56:00 UTC,1059688560,24029,SHERIDAN COUNTY AP,WY,32,51,false,false
2003-08-02 01:58:00 UTC,1059789480,13964,FORT SMITH REGIONAL AP,AR,41,53,false,false
2003-08-02 02:05:00 UTC,1059789900,13964,FORT SMITH REGIONAL AP,AR,47,58,false,false
2003-08-05 03:15:00 UTC,1060053300,13897,NASHVILLE INTL AP,TN,33,51,false,false
2003-08-09 02:27:00 UTC,1060396020,24143,GREAT FALLS INTL AP,MT,39,72,false,false
2003-08-11 08:39:00 UTC,1060591140,03928,WICHITA MID-CONTINENT AP,KS,52,64,false,false
2003-08-13 23:09:00 UTC,1060816140,13966,WICHITA FALLS MUNICIPAL AP,TX,40,52,false,false
2003-08-22 01:42:00 UTC,1061516520,24021,LANDER HUNT FIELD AP,WY,37,51,false,false
2003-08-22 01:51:00 UTC,1061517060,03945,COLUMBIA REGIONAL AP,MO,42,70,false,false
2003-08-22 02:04:00 UTC,1061517840,24021,LANDER HUNT FIELD AP,WY,39,54,false,false
2003-08-22 21:59:00 UTC,1061589540,13881,CHARLOTTE DOUGLAS INTL AP,NC,34,54,false,false
2003-08-22 23:11:00 UTC,1061593860,24144,HELENA REGIONAL AP,MT,33,50,false,false
2003-08-23 05:45:00 UTC,1061617500,13893,MEMPHIS INTERNATIONAL AP,TN,39,50,false,false
2003-08-24 01:13:00 UTC,1061687580,03928,WICHITA MID-CONTINENT AP,KS,27,55,false,false
2003-08-30 20:29:00 UTC,1062275340,23034,SAN ANGELO MATHIS FIELD,TX,45,60,false,false
2003-09-08 20:59:00 UTC,1063054740,24021,LANDER HUNT FIELD AP,WY,40,50,false,false
2003-09-08 21:01:00 UTC,1063054860,24021,LANDER HUNT FIELD AP,WY,40,52,false,false
2003-11-05 03:05:00 UTC,1068001500,14836,LANSING CAPITAL CITY AP,MI,39,53,false,false
2003-11-12 23:46:00 UTC,1068680760,14836,LANSING CAPITAL CITY AP,MI,36,54,false,false
2004-01-30 16:37:00 UTC,1075480620,24153,MISSOULA INTL AP,MT,22,52,false,false
2004-02-17 20:46:00 UTC,1077050760,23234,SAN FRANCISCO INTL AP,CA,34,53,false,false
2004-02-17 22:50:00 UTC,1077058200,23234,SAN FRANCISCO INTL AP,CA,42,54,false,false
2004-03-04 20:42:00 UTC,1078432920,13959,WACO REGIONAL AP,TX,41,55,false,false
2004-03-04 20:55:00 UTC,1078433700,03927,DALLAS FORT WORTH INTL AP,TX,36,50,false,false
2004-03-27 17:13:00 UTC,1080407580,14929,ABERDEEN REGIONAL AP,SD,41,51,false,false
2004-04-04 16:27:00 UTC,1081096020,22010,DEL RIO INTERNATIONAL AP,TX,41,50,false,false
2004-04-05 07:36:00 UTC,1081150560,12912,VICTORIA REGIONAL AP,TX,38,56,false,false
2004-04-21 02:15:00 UTC,1082513700,14942,OMAHA EPPLEY AIRFIELD,NE,45,54,false,false
2004-04-29 20:48:00 UTC,1083271680,23194,WINSLOW MUNICIPAL AP,AZ,42,54,false,false
2004-05-06 03:30:00 UTC,1083814200,14939,LINCOLN MUNICIPAL AP,NE,48,60,false,false
2004-05-09 07:08:00 UTC,1084086480,14916,GRAND FORKS INTL AP,ND,42,57,false,false
2004-05-11 18:16:00 UTC,1084299360,12912,VICTORIA REGIONAL AP,TX,29,51,false,false
2004-05-12 01:41:00 UTC,1084326060,14929,ABERDEEN REGIONAL AP,SD,28,50,false,false
2004-05-13 00:24:00 UTC,1084407840,12916,NEW ORLEANS INTL AP,LA,38,56,false,false
2004-05-17 00:47:00 UTC,1084754820,14935,GRAND ISLAND CENTRAL NE REGIONAL AP,NE,37,52,false,false
2004-05-21 01:20:00 UTC,1085102400,94846,CHICAGO OHARE INTL AP,IL,25,50,false,false
2004-05-21 20:06:00 UTC,1085169960,14891,MANSFIELD LAHM MUNICIPAL AP,OH,40,52,false,false
2004-05-23 22:47:00 UTC,1085352420,94847,DETROIT METROPOLITAN AP,MI,44,68,false,false
2004-05-28 00:00:00 UTC,1085702400,22010,DEL RIO INTERNATIONAL AP,TX,51,63,false,false
2004-05-28 00:25:00 UTC,1085703900,13994,ST LOUIS LAMBERT INTL AP,MO,29,52,false,false
2004-05-29 00:27:00 UTC,1085790420,23066,GRAND JUNCTION WALKER FIELD,CO,30,59,false,false
2004-05-29 22:47:00 UTC,1085870820,23065,GOODLAND RENNER FIELD,KS,37,54,false,false
2004-05-29 23:12:00 UTC,1085872320,23065,GOODLAND RENNER FIELD,KS,44,58,false,false
2004-05-30 00:03:00 UTC,1085875380,23065,GOODLAND RENNER FIELD,KS,39,52,false,false
2004-05-30 01:50:00 UTC,1085881800,14943,SIOUX CITY GATEWAY AP,IA,45,56,false,false
2004-05-30 02:58:00 UTC,1085885880,14935,GRAND ISLAND CENTRAL NE REGIONAL AP,NE,43,51,false,false
2004-05-30 05:34:00 UTC,1085895240,14942,OMAHA EPPLEY AIRFIELD,NE,45,58,false,false
2004-05-31 01:34:00 UTC,1085967240,93817,EVANSVILLE REGIONAL AP,IN,45,54,false,false
2004-06-02 06:02:00 UTC,1086156120,13957,SHREVEPORT REGIONAL AP,LA,37,51,false,false
2004-06-03 01:58:00 UTC,1086227880,13966,WICHITA FALLS MUNICIPAL AP,TX,41,50,false,false
2004-06-04 00:56:00 UTC,1086310560,24156,POCATELLO REGIONAL AP,ID,53,73,false,false
2004-06-04 01:23:00 UTC,1086312180,24156,POCATELLO REGIONAL AP,ID,36,53,false,false
2004-06-06 00:12:00 UTC,1086480720,24143,GREAT FALLS INTL AP,MT,38,52,false,false
2004-06-09 21:00:00 UTC,1086814800,94765,LEBANON MUNICIPAL AP,NH,38,50,false,false
2004-06-09 22:12:00 UTC,1086819120,14745,CONCORD MUNICIPAL AP,NH,37,50,false,false
2004-06-12 04:10:00 UTC,1087013400,13966,WICHITA FALLS MUNICIPAL AP,TX,49,59,false,false
2004-06-16 02:09:00 UTC,1087351740,23065,GOODLAND RENNER FIELD,KS,36,56,false,false
2004-06-19 02:15:00 UTC,1087611300,24127,SALT LAKE CITY INTL AP,UT,39,52,false,false
2004-06-21 17:20:00 UTC,1087838400,12916,NEW ORLEANS INTL AP,LA,27,56,false,false
2004-06-22 03:04:00 UTC,1087873440,23047,AMARILLO INTERNATIONAL AIRPORT,TX,45,59,false,false
2004-07-03 08:02:00 UTC,1088841720,13966,WICHITA FALLS MUNICIPAL AP,TX,43,53,false,false
2004-07-04 04:06:00 UTC,1088913960,14941,NORFOLK KARL STEFAN MEMORIAL AP,NE,24,50,false,false
2004-07-05 00:31:00 UTC,1088987460,13985,DODGE CITY REGIONAL AP,KS,40,52,false,false
2004-07-05 07:28:00 UTC,1089012480,03928,WICHITA MID-CONTINENT AP,KS,41,51,false,false
2004-07-06 00:38:00 UTC,1089074280,23065,GOODLAND RENNER FIELD,KS,47,57,false,false
2004-07-06 12:33:00 UTC,1089117180,13966,WICHITA FALLS MUNICIPAL AP,TX,30,52,false,false
2004-07-07 04:31:00 UTC,1089174660,23042,LUBBOCK INTERNATIONAL AP,TX,35,51,false,false
2004-07-08 01:05:00 UTC,1089248700,03017,DENVER INTL AP,CO,32,53,false,false
2004-07-09 05:39:00 UTC,1089351540,14935,GRAND ISLAND CENTRAL NE REGIONAL AP,NE,42,51,false,false
2004-07-13 02:43:00 UTC,1089686580,14935,GRAND ISLAND CENTRAL NE REGIONAL AP,NE,33,52,false,false
2004-07-13 23:55:00 UTC,1089762900,93817,EVANSVILLE REGIONAL AP,IN,29,50,false,false
2004-07-14 00:41:00 UTC,1089765660,93821,LOUISVILLE INTL AP,KY,41,56,false,false
2004-07-14 02:04:00 UTC,1089770640,14848,SOUTH BEND MICHIANA REGIONAL AP,IN,34,56,false,false
2004-07-14 02:19:00 UTC,1089771540,13897,NASHVILLE INTL AP,TN,45,58,false,false
2004-07-15 02:24:00 UTC,1089858240,93862,TUPELO REGIONAL AP,MS,47,57,false,false
2004-07-16 07:58:00 UTC,1089964680,03947,KANSAS CITY INTL AP,MO,37,51,false,false
2004-07-16 20:41:00 UTC,1090010460,14837,MADISON DANE COUNTY REGIONAL AP,WI,35,57,false,false
2004-07-22 22:03:00 UTC,1090533780,23065,GOODLAND RENNER FIELD,KS,47,66,false,false
2004-07-27 00:16:00 UTC,1090887360,24128,WINNEMUCCA MUNICIPAL AIRPORT,NV,23,50,false,false
2004-08-01 08:08:00 UTC,1091347680,94008,GLASGOW INTL AP,MT,36,62,false,false
2004-08-01 22:58:00 UTC,1091401080,23154,ELY YELLAND FIELD AP,NV,40,51,false,false
2004-08-02 04:50:00 UTC,1091422200,14936,HURON REGIONAL AP,SD,53,67,false,false
2004-08-05 23:59:00 UTC,1091750340,24156,POCATELLO REGIONAL AP,ID,35,58,false,false
2004-08-06 05:29:00 UTC,1091770140,24021,LANDER HUNT FIELD AP,WY,34,51,false,false
2004-08-07 01:54:00 UTC,1091843640,94012,HAVRE CITY COUNTY AP,MT,43,55,false,false
2004-08-10 00:30:00 UTC,1092097800,14848,SOUTH BEND MICHIANA REGIONAL AP,IN,39,63,false,false
2004-08-11 02:26:00 UTC,1092191160,93058,PUEBLO MEMORIAL AP,CO,39,50,false,false
2004-08-14 06:09:00 UTC,1092463740,23044,EL PASO INTL AP,TX,38,54,false,false
2004-08-24 01:27:00 UTC,1093310820,24011,BISMARCK MUNICIPAL AP,ND,32,50,false,false
2004-09-04 21:58:00 UTC,1094335080,23065,GOODLAND RENNER FIELD,KS,23,55,false,false
2004-09-15 07:58:00 UTC,1095235080,13984,CONCORDIA BLOSSER MUNICIPAL AP,KS,39,56,false,false
2004-09-24 00:57:00 UTC,1095987420,23023,MIDLAND INTERNATIONAL AP,TX,37,53,false,false
2004-09-24 01:08:00 UTC,1095988080,23034,SAN ANGELO MATHIS FIELD,TX,41,56,false,false
2004-10-18 08:41:00 UTC,1098088860,24156,POCATELLO REGIONAL AP,ID,43,50,false,false
2004-10-30 02:02:00 UTC,1099101720,14920,LA CROSSE MUNICIPAL AP,WI,36,52,false,false
2005-03-07 20:30:00 UTC,1110227400,12918,HOUSTON WILLIAM P HOBBY AP,TX,33,53,false,false
2005-03-08 12:59:00 UTC,1110286740,53872,MONROE AIRPORT,NC,30,52,false,false
2005-03-08 14:19:00 UTC,1110291540,13744,FLORENCE REGIONAL AP,SC,30,50,false,false
2005-03-08 15:49:00 UTC,1110296940,13748,WILMINGTON INTL AP,NC,49,77,false,false
2005-03-08 16:24:00 UTC,1110299040,93719,NEW BERN CRAVEN COUNTY REGIONAL AP,NC,33,50,false,false
2005-03-08 17:15:00 UTC,1110302100,13786,ELIZABETH CITY COAST GUARD AIR STN,NC,44,52,false,false
2005-03-20 07:12:00 UTC,1111302720,12923,GALVESTON SCHOLES FIELD,TX,42,51,false,false
2005-03-23 13:45:00 UTC,1111585500,12818,BROOKSVILLE HERNANDO COUNTY AP,FL,29,53,false,false
2005-03-25 18:53:00 UTC,1111776780,12834,DAYTONA BEACH INTL AP,FL,40,55,false,false
2005-03-26 22:29:00 UTC,1111876140,23040,WINKLER COUNTY AP,TX,45,54,false,false
2005-03-28 21:13:00 UTC,1112044380,24150,LIVINGSTON MISSION FIELD,MT,35,50,false,false
2005-03-30 22:20:00 UTC,1112221200,94892,CHICAGO WEST CHICAGO DUPAGE AP,IL,35,54,false,false
2005-03-31 01:59:00 UTC,1112234340,14839,MILWAUKEE MITCHELL INTL AP,WI,21,50,false,false
2005-03-31 02:00:00 UTC,1112234400,14839,MILWAUKEE MITCHELL INTL AP,WI,29,50,false,false
2005-04-01 12:51:00 UTC,1112359860,12884,BOOTHVILLE ASOS,LA,33,50,false,false
2005-04-05 13:50:00 UTC,1112709000,23067,LA JUNTA MUNICIPAL AP,CO,45,51,false,false
2005-04-05 19:21:00 UTC,1112728860,93042,DALHART MUNICIPAL AP,TX,41,50,false,false
2005-04-08 18:03:00 UTC,1112983380,93013,MONTROSE REGIONAL AP,CO,37,54,false,false
2005-04-08 19:07:00 UTC,1112987220,94050,MEEKER AIRPORT,CO,35,50,false,false
2005-04-08 19:28:00 UTC,1112988480,24046,CRAIG MOFFAT COUNTY AP,CO,47,60,false,false
2005-04-08 21:00:00 UTC,1112994000,24057,RAWLINS MUNICIPAL AP,WY,39,51,false,false
2005-04-08 22:20:00 UTC,1112998800,24022,LARAMIE GENERAL BREES FLD,WY,42,50,false,false
2005-04-09 00:21:00 UTC,1113006060,94053,TORRINGTON MUNICIPAL AP,WY,42,55,false,false
2005-04-22 20:43:00 UTC,1114202580,93817,EVANSVILLE REGIONAL AP,IN,38,53,false,false
2005-05-08 23:49:00 UTC,1115596140,12923,GALVESTON SCHOLES FIELD,TX,45,56,false,false
2005-05-09 00:12:00 UTC,1115597520,12924,CORPUS CHRISTI INTL AP,TX,40,52,false,false
2005-05-11 01:08:00 UTC,1115773680,14935,GRAND ISLAND CENTRAL NE REGIONAL AP,NE,39,54,false,false
2005-05-11 04:06:00 UTC,1115784360,14942,OMAHA EPPLEY AIRFIELD,NE,37,54,false,false
2005-05-13 04:30:00 UTC,1115958600,03932,CLINTON SHERMAN AP,OK,42,53,false,false
2005-05-13 18:52:00 UTC,1116010320,53866,SHELBYVILLE MUNICIPAL AP,IN,23,51,true,false
2005-05-17 01:30:00 UTC,1116293400,23176,MILFORD MUNICIPAL AP,UT,40,51,false,false
2005-05-17 23:59:00 UTC,1116374340,94946,BROKEN BOW MUNICIPAL AP,NE,36,52,false,false
2005-05-24 04:59:00 UTC,1116910740,23064,GARDEN CITY REGIONAL AP,KS,48,62,false,false
2005-05-24 19:19:00 UTC,1116962340,12854,ORLANDO SANFORD AP,FL,37,67,false,false
2005-05-26 09:53:00 UTC,1117101180,23040,WINKLER COUNTY AP,TX,41,55,false,false
2005-05-30 03:24:00 UTC,1117423440,12932,ALICE INTL AP,TX,44,56,false,false
2005-05-30 08:38:00 UTC,1117442280,12959,MCALLEN MILLER INTL AP,TX,42,61,false,false
2005-06-02 01:22:00 UTC,1117675320,94055,BAKER MUNICIPAL AIRPOPRT,MT,48,75,false,false
2005-06-02 06:55:00 UTC,1117695300,14919,JAMESTOWN MUNICIPAL AP,ND,38,51,false,false
2005-06-04 07:10:00 UTC,1117869000,53879,LEES SUMMIT MUNICIPAL AP,MO,35,51,false,false
2005-06-05 01:44:00 UTC,1117935840,13989,EMPORIA MUNICIPAL AP,KS,43,54,false,false
2005-06-05 04:49:00 UTC,1117946940,94982,DAVENPORT MUNICIPAL AP,IA,40,53,false,false
2005-06-05 05:01:00 UTC,1117947660,94908,DUBUQUE REGIONAL AP,IA,42,56,false,false
2005-06-06 16:02:00 UTC,1118073720,14748,ELMIRA CORNING REGIONAL AP,NY,34,56,false,false
2005-06-06 19:43:00 UTC,1118086980,24061,RIVERTON REGIONAL AP,WY,29,50,false,false
2005-06-06 22:18:00 UTC,1118096280,24018,CHEYENNE MUNICIPAL AP,WY,30,57,false,false
2005-06-06 23:10:00 UTC,1118099400,94023,GILLETTE CAMPBELL COUNTY AP,WY,30,52,false,false
2005-06-07 00:36:00 UTC,1118104560,03030,GUYMON MUNICIPAL AP,OK,49,61,false,false
2005-06-07 02:26:00 UTC,1118111160,94056,FAITH MUNICIPAL AP,SD,36,50,false,false
2005-06-07 02:41:00 UTC,1118112060,23064,GARDEN CITY REGIONAL AP,KS,45,52,false,false
2005-06-07 03:01:00 UTC,1118113260,23064,GARDEN CITY REGIONAL AP,KS,41,53,false,false
2005-06-07 17:36:00 UTC,1118165760,24164,BIG PINEY MARBLETON AP,WY,37,58,false,false
2005-06-07 23:48:00 UTC,1118188080,14991,EAU CLAIRE REGIONAL AP,WI,36,57,false,false
2005-06-08 02:23:00 UTC,1118197380,24025,PIERRE REGIONAL AP,SD,43,56,false,false
2005-06-08 02:40:00 UTC,1118198400,94990,WINNER WILEY FIELD,SD,31,50,false,false
2005-06-08 03:11:00 UTC,1118200260,24025,PIERRE REGIONAL AP,SD,42,52,false,false
2005-06-08 05:18:00 UTC,1118207880,94993,SISSETON MUNICIPAL AP,SD,42,52,false,false
2005-06-08 09:03:00 UTC,1118221380,14922,MINNEAPOLIS ST PAUL INTL AP,MN,36,52,false,false
2005-06-08 09:11:00 UTC,1118221860,14927,ST PAUL DOWNTOWN AP,MN,38,51,false,false
2005-06-08 20:44:00 UTC,1118263440,53904,ST CHARLES COUNTY AP,MO,36,54,false,false
2005-06-09 01:43:00 UTC,1118281380,03967,OLATHE JOHNSON COUNTY EXECUTIVE AP,KS,41,53,false,false
2005-06-12 05:43:00 UTC,1118554980,13975,GAGE AIRPORT,OK,48,60,false,false
2005-06-12 22:39:00 UTC,1118615940,53879,LEES SUMMIT MUNICIPAL AP,MO,25,53,false,false
2005-06-13 21:58:00 UTC,1118699880,13997,VICHY ROLLA NATIONAL AP,MO,31,51,false,false
2005-06-13 22:37:00 UTC,1118702220,53904,ST CHARLES COUNTY AP,MO,36,59,false,false
2005-06-14 00:35:00 UTC,1118709300,13966,WICHITA FALLS MUNICIPAL AP,TX,28,54,false,false
2005-06-14 21:11:00 UTC,1118783460,14852,YOUNGSTOWN REGIONAL AP,OH,26,50,false,false
2005-06-15 20:40:00 UTC,1118868000,93058,PUEBLO MEMORIAL AP,CO,41,51,false,false
2005-06-16 21:27:00 UTC,1118957220,12815,ORLANDO INTL AP,FL,33,53,false,false
2005-06-16 22:14:00 UTC,1118960040,12838,MELBOURNE INTL AP,FL,29,50,false,false
2005-06-17 05:48:00 UTC,1118987280,03950,LAWTON MUNICIPAL AP,OK,34,50,false,false
2005-06-17 10:27:00 UTC,1119004020,13977,TEXARKANA WEBB FIELD,AR,37,52,false,false
2005-06-17 17:49:00 UTC,1119030540,12815,ORLANDO INTL AP,FL,30,57,false,false
2005-06-17 18:31:00 UTC,1119033060,12849,FORT LAUDERDALE HOLLYWOOD INTL AP,FL,42,53,false,false
2005-06-19 06:23:00 UTC,1119162180,24012,DICKINSON MUNICIPAL AP,ND,55,73,false,false
2005-06-20 03:07:00 UTC,1119236820,14918,INTERNATIONAL FALLS INTL AP,MN,41,52,false,false
2005-06-20 08:45:00 UTC,1119257100,24037,MILES CITY F WILEY FIELD,MT,49,71,false,false
2005-06-20 18:44:00 UTC,1119293040,14922,MINNEAPOLIS ST PAUL INTL AP,MN,27,50,false,false
2005-06-21 08:33:00 UTC,1119342780,94014,WILLISTON SLOULIN FIELD INTL AP,ND,45,60,false,false
2005-06-22 19:35:00 UTC,1119468900,14734,NEWARK INTL AP,NJ,40,54,false,false
2005-06-22 23:04:00 UTC,1119481440,24133,BURLEY MUNICIPAL AP,ID,41,51,false,false
2005-06-23 02:55:00 UTC,1119495300,24150,LIVINGSTON MISSION FIELD,MT,44,55,false,false
2005-06-23 06:05:00 UTC,1119506700,94037,BUFFALO (ASOS),SD,47,56,false,false
2005-06-25 02:53:00 UTC,1119667980,94039,PINE RIDGE AIRPORT,SD,46,55,false,false
2005-06-25 22:12:00 UTC,1119737520,93075,MOAB CANYONLAND AP,UT,21,56,false,false
2005-06-26 02:05:00 UTC,1119751500,94908,DUBUQUE REGIONAL AP,IA,39,58,false,false
2005-06-26 23:56:00 UTC,1119830160,94037,BUFFALO (ASOS),SD,31,52,false,false
2005-06-27 21:08:00 UTC,1119906480,13964,FORT SMITH REGIONAL AP,AR,41,59,false,false
2005-06-28 21:57:00 UTC,1119995820,23090,FARMINGTON FOUR CORNERS REGIONAL AP,NM,34,50,false,false
2005-06-29 01:17:00 UTC,1120007820,94051,JORDAN AP,MT,46,53,false,false
2005-06-29 10:43:00 UTC,1120041780,94943,CHAMBERLAIN MUNICIPAL AP,SD,39,51,false,false
2005-06-30 01:00:00 UTC,1120093200,14972,SPENCER MUNICIPAL AP,IA,30,50,false,false
2005-07-01 02:42:00 UTC,1120185720,13981,CHANUTE MARTIN JOHNSON AIRPORT,KS,36,53,false,false
2005-07-01 04:20:00 UTC,1120191600,13981,CHANUTE MARTIN JOHNSON AIRPORT,KS,48,69,false,false
2005-07-01 08:12:00 UTC,1120205520,13975,GAGE AIRPORT,OK,42,52,false,false
2005-07-01 16:27:00 UTC,1120235220,93985,MINERAL WELLS AP,TX,40,50,false,false
2005-07-02 06:45:00 UTC,1120286700,03024,BORGER HUTCHINSON COUNTY AP,TX,40,52,false,false
2005-07-02 22:47:00 UTC,1120344420,24022,LARAMIE GENERAL BREES FLD,WY,42,57,false,false
2005-07-03 01:17:00 UTC,1120353420,94037,BUFFALO (ASOS),SD,54,75,false,false
2005-07-03 02:19:00 UTC,1120357140,94038,HETTINGER MUNICIPAL AP,ND,46,55,false,false
2005-07-03 02:39:00 UTC,1120358340,94056,FAITH MUNICIPAL AP,SD,45,54,false,false
2005-07-03 04:43:00 UTC,1120365780,24025,PIERRE REGIONAL AP,SD,38,54,false,false
2005-07-03 21:36:00 UTC,1120426560,93026,DOUGLAS BISBEE INL AP,AZ,37,59,false,false
2005-07-03 23:25:00 UTC,1120433100,13920,TOPEKA FORBES FIELD,KS,42,53,false,false
2005-07-04 00:25:00 UTC,1120436700,03974,WICHITA COLONEL JAMES JABARA AP,KS,45,51,false,false
2005-07-04 00:44:00 UTC,1120437840,13989,EMPORIA MUNICIPAL AP,KS,38,50,false,false
2005-07-04 03:51:00 UTC,1120449060,03957,MEDICINE LODGE,KS,45,55,false,false
2005-07-04 05:39:00 UTC,1120455540,13969,PONCA CITY MUNICIPAL AP,OK,45,62,false,false
2005-07-04 07:10:00 UTC,1120461000,13967,OKLAHOMA CITY WILL ROGERS WORLD AP,OK,40,55,false,false
2005-07-05 02:47:00 UTC,1120531620,23048,TUCUMCARI MUNICIPAL AP,NM,33,52,false,false
2005-07-05 02:52:00 UTC,1120531920,23064,GARDEN CITY REGIONAL AP,KS,42,55,false,false
2005-07-05 03:01:00 UTC,1120532460,23048,TUCUMCARI MUNICIPAL AP,NM,46,51,false,false
2005-07-05 04:12:00 UTC,1120536720,13985,DODGE CITY REGIONAL AP,KS,41,50,false,false
2005-07-07 04:01:00 UTC,1120708860,23040,WINKLER COUNTY AP,TX,38,54,false,false
2005-07-07 21:41:00 UTC,1120772460,24021,LANDER HUNT FIELD AP,WY,31,52,false,false
2005-07-08 00:19:00 UTC,1120781940,93033,CARLSBAD CAVERN CITY AP,NM,33,52,false,false
2005-07-08 15:25:00 UTC,1120836300,13984,CONCORDIA BLOSSER MUNICIPAL AP,KS,34,50,false,false
2005-07-09 22:30:00 UTC,1120948200,94037,BUFFALO (ASOS),SD,37,60,false,false
2005-07-10 02:40:00 UTC,1120963200,53915,NEW IBERIA ACADIANA REGIONAL AP,LA,12,88,false,false
2005-07-11 23:55:00 UTC,1121126100,23044,EL PASO INTL AP,TX,36,59,false,false
2005-07-14 19:59:00 UTC,1121371140,14768,ROCHESTER GREATER ROCHESTER INTL AP,NY,36,56,false,false
2005-07-14 20:05:00 UTC,1121371500,14768,ROCHESTER GREATER ROCHESTER INTL AP,NY,36,52,false,false
2005-07-14 23:53:00 UTC,1121385180,53911,TERRELL MUNICIPAL AP,TX,40,55,false,false
2005-07-15 00:11:00 UTC,1121386260,53911,TERRELL MUNICIPAL AP,TX,37,56,false,false
2005-07-16 02:06:00 UTC,1121479560,24150,LIVINGSTON MISSION FIELD,MT,37,51,false,false
2005-07-16 04:17:00 UTC,1121487420,24033,BILLINGS LOGAN INTL AP,MT,42,53,false,false
