time_str,time_seconds,wban_id,name,state,knots,gust_knots,near_any_wind_reports,near_hurricane_or_tropical_storm
2005-07-26 20:56:00 UTC,1122411360,04853,CLEVELAND BURKE LAKEFRONT AP,OH,52,65,false,false
2005-08-25 22:33:00 UTC,1125009180,24030,SIDNEY MUNICIPAL AP,NE,32,69,false,false
2006-04-03 02:51:00 UTC,1144032660,93814,CINCINNATI NORTHERN KY AP,KY,33,66,false,false
2006-04-15 02:02:00 UTC,1145066520,93819,INDIANAPOLIS INTL AP,IN,40,74,false,false
2006-05-05 21:40:00 UTC,1146865200,23009,ROSWELL INDUSTRIAL AIR PARK,NM,33,78,false,false
2006-05-19 23:14:00 UTC,1148080440,24127,SALT LAKE CITY INTL AP,UT,51,65,false,false
2006-05-24 01:19:00 UTC,1148433540,93997,RUSSELL MUNICIPAL AP,KS,50,67,false,false
2006-05-24 01:20:00 UTC,1148433600,93997,RUSSELL MUNICIPAL AP,KS,46,68,false,false
2006-05-30 10:54:00 UTC,1148986440,14938,KIRKSVILLE REGIONAL AP,MO,107,119,false,false
2006-05-31 01:46:00 UTC,1149039960,23007,CHILDRESS MUNICIPAL AP,TX,51,66,false,false
2006-06-05 00:09:00 UTC,1149466140,94012,HAVRE CITY COUNTY AP,MT,33,66,false,false
2006-06-14 22:38:00 UTC,1150324680,24037,MILES CITY F WILEY FIELD,MT,45,67,false,false
2006-06-14 22:39:00 UTC,1150324740,24037,MILES CITY F WILEY FIELD,MT,59,71,false,false
2006-07-19 00:09:00 UTC,1153267740,24089,CASPER NATRONA COUNTY INTL AP,WY,35,115,false,false
2006-07-26 22:20:00 UTC,1153952400,24030,SIDNEY MUNICIPAL AP,NE,38,66,false,false
2006-12-19 16:37:00 UTC,1166546220,93042,DALHART MUNICIPAL AP,TX,85,99,false,false
2006-12-20 03:42:00 UTC,1166586120,93042,DALHART MUNICIPAL AP,TX,86,100,false,false
2006-12-20 03:43:00 UTC,1166586180,93042,DALHART MUNICIPAL AP,TX,79,102,false,false
2006-12-20 03:50:00 UTC,1166586600,93042,DALHART MUNICIPAL AP,TX,104,104,false,false
2006-12-20 03:51:00 UTC,1166586660,93042,DALHART MUNICIPAL AP,TX,106,113,false,false
2007-04-22 01:40:00 UTC,1177206000,14946,WATERTOWN REGIONAL AP,SD,40,66,false,false
2007-05-04 20:20:00 UTC,1178310000,12958,NEW ORLEANS ALVIN CALLENDER FIELD,LA,39,99,false,false
2007-05-04 20:21:00 UTC,1178310060,12958,NEW ORLEANS ALVIN CALLENDER FIELD,LA,70,106,false,false
2007-05-04 20:22:00 UTC,1178310120,12958,NEW ORLEANS ALVIN CALLENDER FIELD,LA,72,119,false,false
2007-05-04 20:23:00 UTC,1178310180,12958,NEW ORLEANS ALVIN CALLENDER FIELD,LA,46,112,false,false
2007-05-05 14:35:00 UTC,1178375700,94978,TEKAMAH MUNICIPAL AP,NE,47,65,true,false
2007-05-14 03:01:00 UTC,1179111660,24037,MILES CITY F WILEY FIELD,MT,51,66,true,false
2007-05-14 03:02:00 UTC,1179111720,24037,MILES CITY F WILEY FIELD,MT,55,67,true,false
2007-05-14 04:02:00 UTC,1179115320,94055,BAKER MUNICIPAL AIRPOPRT,MT,48,65,true,false
2007-05-14 04:07:00 UTC,1179115620,94055,BAKER MUNICIPAL AIRPOPRT,MT,51,65,true,false
2007-05-14 04:13:00 UTC,1179115980,94055,BAKER MUNICIPAL AIRPOPRT,MT,54,71,true,false
2007-05-14 04:14:00 UTC,1179116040,94055,BAKER MUNICIPAL AIRPOPRT,MT,56,72,true,false
2007-05-14 04:15:00 UTC,1179116100,94055,BAKER MUNICIPAL AIRPOPRT,MT,59,75,true,false
2007-05-14 04:16:00 UTC,1179116160,94055,BAKER MUNICIPAL AIRPOPRT,MT,59,72,true,false
2007-05-14 04:18:00 UTC,1179116280,94055,BAKER MUNICIPAL AIRPOPRT,MT,53,65,true,false
2007-05-14 04:36:00 UTC,1179117360,94037,BUFFALO (ASOS),SD,49,67,true,false
2007-05-14 04:37:00 UTC,1179117420,94037,BUFFALO (ASOS),SD,58,65,true,false
2007-05-25 19:33:00 UTC,1180121580,23052,RATON MUNICIPAL CREWS FIELD AP,NM,20,69,false,false
2007-06-11 23:13:00 UTC,1181603580,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,48,65,true,false
2007-06-12 10:24:00 UTC,1181643840,13878,BRUNSWICK MALCOLM MCKINNON AP,GA,22,76,false,false
2007-06-18 07:38:00 UTC,1182152280,03991,DENTON MUNICPAL AP,TX,42,68,true,false
2007-06-20 07:09:00 UTC,1182323340,13966,WICHITA FALLS MUNICIPAL AP,TX,55,82,true,false
2007-06-20 07:10:00 UTC,1182323400,13966,WICHITA FALLS MUNICIPAL AP,TX,52,70,true,false
2007-06-22 22:11:00 UTC,1182550260,14933,DES MOINES INTL AP,IA,43,65,true,false
2007-06-22 22:12:00 UTC,1182550320,94040,MCCOOK MUNICIPAL AP,NE,22,77,false,false
2007-06-22 22:14:00 UTC,1182550440,94040,MCCOOK MUNICIPAL AP,NE,16,76,false,false
2007-06-27 05:18:00 UTC,1182921480,23023,MIDLAND INTERNATIONAL AP,TX,46,65,true,false
2007-06-27 05:19:00 UTC,1182921540,23023,MIDLAND INTERNATIONAL AP,TX,57,81,true,false
2007-07-08 00:50:00 UTC,1183855800,24033,BILLINGS LOGAN INTL AP,MT,39,74,true,false
2007-07-14 19:49:00 UTC,1184442540,12958,NEW ORLEANS ALVIN CALLENDER FIELD,LA,20,67,false,false
2007-07-17 21:54:00 UTC,1184709240,13883,COLUMBIA METROPOLITAN AP,SC,36,65,true,false
2007-07-23 09:18:00 UTC,1185182280,94014,WILLISTON SLOULIN FIELD INTL AP,ND,32,65,true,false
2007-07-27 00:31:00 UTC,1185496260,13866,CHARLESTON YEAGER AP,WV,37,66,true,false
2007-08-02 04:21:00 UTC,1186028460,93997,RUSSELL MUNICIPAL AP,KS,25,92,false,false
2007-08-08 23:56:00 UTC,1186617360,04850,LIMA ALLEN COUNTY AP,OH,32,65,true,false
2007-08-09 14:26:00 UTC,1186669560,13754,HAVELOCK CHERRY POINT MCAS,NC,10,77,false,false
2007-08-11 06:25:00 UTC,1186813500,14910,ALEXANDRIA MUNICIPAL AP,MN,54,70,true,false
2007-08-11 06:26:00 UTC,1186813560,14910,ALEXANDRIA MUNICIPAL AP,MN,57,68,true,false
2007-08-20 23:50:00 UTC,1187653800,14939,LINCOLN MUNICIPAL AP,NE,54,71,true,false
2007-08-20 23:51:00 UTC,1187653860,14939,LINCOLN MUNICIPAL AP,NE,55,65,true,false
2007-08-25 21:54:00 UTC,1188078840,93738,WASHINGTON DC DULLES INTL AP,VA,34,112,true,false
2007-09-02 07:26:00 UTC,1188717960,03145,YUMA MCAS,AZ,48,73,true,false
2007-09-08 06:03:00 UTC,1189231380,94037,BUFFALO (ASOS),SD,44,70,true,false
2007-09-14 17:10:00 UTC,1189789800,53862,PERRY FOLEY AP,FL,21,73,false,false
2007-09-26 22:00:00 UTC,1190844000,14771,SYRACUSE HANCOCK INTL AP,NY,30,92,false,false
2007-09-26 22:01:00 UTC,1190844060,14771,SYRACUSE HANCOCK INTL AP,NY,52,81,false,false
2007-09-26 22:03:00 UTC,1190844180,14771,SYRACUSE HANCOCK INTL AP,NY,34,65,false,false
2007-12-09 12:02:00 UTC,1197201720,93953,MUSKOGEE DAVIS FIELD,OK,64,82,false,false
2007-12-09 12:03:00 UTC,1197201780,93953,MUSKOGEE DAVIS FIELD,OK,65,82,false,false
2007-12-09 12:17:00 UTC,1197202620,93953,MUSKOGEE DAVIS FIELD,OK,61,83,false,false
2007-12-09 12:18:00 UTC,1197202680,93953,MUSKOGEE DAVIS FIELD,OK,79,84,false,false
2007-12-09 12:19:00 UTC,1197202740,93953,MUSKOGEE DAVIS FIELD,OK,82,84,false,false
2007-12-09 12:20:00 UTC,1197202800,93953,MUSKOGEE DAVIS FIELD,OK,82,84,false,false
2007-12-09 12:21:00 UTC,1197202860,93953,MUSKOGEE DAVIS FIELD,OK,81,84,false,false
2007-12-09 12:22:00 UTC,1197202920,93953,MUSKOGEE DAVIS FIELD,OK,80,84,false,false
2007-12-09 12:23:00 UTC,1197202980,93953,MUSKOGEE DAVIS FIELD,OK,79,84,false,false
2007-12-09 12:24:00 UTC,1197203040,93953,MUSKOGEE DAVIS FIELD,OK,79,84,false,false
2007-12-09 12:25:00 UTC,1197203100,93953,MUSKOGEE DAVIS FIELD,OK,80,84,false,false
2007-12-09 12:26:00 UTC,1197203160,93953,MUSKOGEE DAVIS FIELD,OK,81,84,false,false
2007-12-09 12:27:00 UTC,1197203220,93953,MUSKOGEE DAVIS FIELD,OK,42,67,false,false
2007-12-10 04:42:00 UTC,1197261720,13967,OKLAHOMA CITY WILL ROGERS WORLD AP,OK,12,78,false,false
2007-12-10 17:37:00 UTC,1197308220,93953,MUSKOGEE DAVIS FIELD,OK,48,97,false,false
2007-12-10 17:40:00 UTC,1197308400,93953,MUSKOGEE DAVIS FIELD,OK,59,123,false,false
2008-03-19 22:31:00 UTC,1205965860,13866,CHARLESTON YEAGER AP,WV,46,73,true,false
2008-03-28 04:07:00 UTC,1206677220,03935,CAPE GIRARDEAU MUNICIPAL AP,MO,33,69,true,false
2008-04-04 19:13:00 UTC,1207336380,03866,MERIDIAN NAAS,MS,51,75,true,false
2008-04-04 19:14:00 UTC,1207336440,03866,MERIDIAN NAAS,MS,56,66,true,false
2008-04-10 08:40:00 UTC,1207816800,03927,DALLAS FORT WORTH INTL AP,TX,46,65,true,false
2008-05-16 09:05:00 UTC,1210928700,12904,HARLINGEN RIO GRANDE VALLEY INTL AP,TX,59,75,true,false
2008-05-16 09:06:00 UTC,1210928760,12904,HARLINGEN RIO GRANDE VALLEY INTL AP,TX,63,66,true,false
2008-05-23 21:56:00 UTC,1211579760,23064,GARDEN CITY REGIONAL AP,KS,18,66,false,false
2008-05-23 22:04:00 UTC,1211580240,23064,GARDEN CITY REGIONAL AP,KS,36,71,true,false
2008-05-23 22:57:00 UTC,1211583420,23064,GARDEN CITY REGIONAL AP,KS,32,68,true,false
2008-05-23 22:59:00 UTC,1211583540,23064,GARDEN CITY REGIONAL AP,KS,38,66,true,false
2008-05-23 23:06:00 UTC,1211583960,23064,GARDEN CITY REGIONAL AP,KS,44,73,false,false
2008-05-23 23:07:00 UTC,1211584020,23064,GARDEN CITY REGIONAL AP,KS,38,75,false,false
2008-05-23 23:09:00 UTC,1211584140,23064,GARDEN CITY REGIONAL AP,KS,31,73,false,false
2008-05-23 23:10:00 UTC,1211584200,23064,GARDEN CITY REGIONAL AP,KS,37,66,false,false
2008-05-23 23:11:00 UTC,1211584260,23064,GARDEN CITY REGIONAL AP,KS,39,65,false,false
2008-05-23 23:14:00 UTC,1211584440,23064,GARDEN CITY REGIONAL AP,KS,40,75,false,false
2008-05-23 23:32:00 UTC,1211585520,23064,GARDEN CITY REGIONAL AP,KS,41,79,false,false
2008-05-23 23:33:00 UTC,1211585580,23064,GARDEN CITY REGIONAL AP,KS,53,81,false,false
2008-05-23 23:34:00 UTC,1211585640,23064,GARDEN CITY REGIONAL AP,KS,57,81,false,false
2008-05-23 23:36:00 UTC,1211585760,23064,GARDEN CITY REGIONAL AP,KS,43,82,false,false
2008-05-23 23:37:00 UTC,1211585820,23064,GARDEN CITY REGIONAL AP,KS,47,70,false,false
2008-05-23 23:45:00 UTC,1211586300,23064,GARDEN CITY REGIONAL AP,KS,42,77,false,false
2008-05-23 23:46:00 UTC,1211586360,23064,GARDEN CITY REGIONAL AP,KS,54,81,false,false
2008-05-23 23:47:00 UTC,1211586420,23064,GARDEN CITY REGIONAL AP,KS,57,74,false,false
2008-05-23 23:48:00 UTC,1211586480,23064,GARDEN CITY REGIONAL AP,KS,59,74,false,false
2008-05-24 05:30:00 UTC,1211607000,13986,HUTCHINSON MUNICIPAL AP,KS,36,73,true,false
2008-05-25 22:33:00 UTC,1211754780,94910,WATERLOO MUNICIPAL AP,IA,42,66,true,false
2008-05-25 22:35:00 UTC,1211754900,94910,WATERLOO MUNICIPAL AP,IA,51,81,true,false
2008-05-25 22:36:00 UTC,1211754960,94910,WATERLOO MUNICIPAL AP,IA,58,69,true,false
2008-05-26 03:00:00 UTC,1211770800,14933,DES MOINES INTL AP,IA,46,67,true,false
2008-05-29 23:11:00 UTC,1212102660,14937,IOWA CITY MUNICIPAL AP,IA,25,67,false,false
2008-05-29 23:12:00 UTC,1212102720,14937,IOWA CITY MUNICIPAL AP,IA,44,68,false,false
2008-05-29 23:13:00 UTC,1212102780,14937,IOWA CITY MUNICIPAL AP,IA,42,67,false,false
2008-05-29 23:14:00 UTC,1212102840,14937,IOWA CITY MUNICIPAL AP,IA,27,66,false,false
2008-05-30 01:05:00 UTC,1212109500,94978,TEKAMAH MUNICIPAL AP,NE,51,67,true,false
2008-06-03 02:05:00 UTC,1212458700,24024,PHILIP AIRPORT,SD,53,66,true,false
2008-06-05 06:09:00 UTC,1212646140,94949,HASTINGS MUNICIPAL AP,NE,57,66,true,false
2008-06-07 19:33:00 UTC,1212867180,14937,IOWA CITY MUNICIPAL AP,IA,38,73,false,false
2008-06-08 21:53:00 UTC,1212961980,13993,ST JOSEPH ROSECRANS MEMORIAL AP,MO,40,66,true,false
2008-06-08 23:42:00 UTC,1212968520,14937,IOWA CITY MUNICIPAL AP,IA,16,66,true,false
2008-06-10 00:03:00 UTC,1213056180,13869,ALBANY SW GEORGIA REGIONAL AP,GA,41,67,true,false
2008-06-12 21:05:00 UTC,1213304700,12842,TAMPA INTL AP,FL,13,102,false,false
2008-06-14 12:04:00 UTC,1213445040,04858,NEWARK HEATH AIRPORT,OH,14,65,false,false
2008-06-15 03:28:00 UTC,1213500480,12842,TAMPA INTL AP,FL,14,99,false,false
2008-06-18 04:59:00 UTC,1213765140,94949,HASTINGS MUNICIPAL AP,NE,26,66,true,false
2008-06-19 21:22:00 UTC,1213910520,23047,AMARILLO INTERNATIONAL AIRPORT,TX,54,69,true,false
2008-06-19 21:23:00 UTC,1213910580,23047,AMARILLO INTERNATIONAL AIRPORT,TX,59,70,true,false
2008-06-19 21:24:00 UTC,1213910640,23047,AMARILLO INTERNATIONAL AIRPORT,TX,56,66,true,false
2008-06-19 21:28:00 UTC,1213910880,23047,AMARILLO INTERNATIONAL AIRPORT,TX,55,67,true,false
2008-06-21 15:33:00 UTC,1214062380,12842,TAMPA INTL AP,FL,16,114,false,false
2008-06-22 20:43:00 UTC,1214167380,12842,TAMPA INTL AP,FL,9,101,false,false
2008-06-25 23:55:00 UTC,1214438100,12958,NEW ORLEANS ALVIN CALLENDER FIELD,LA,16,79,false,false
2008-06-28 01:46:00 UTC,1214617560,12819,LEESBURG MUNICIPAL AP,FL,30,78,false,false
2008-06-28 01:47:00 UTC,1214617620,12819,LEESBURG MUNICIPAL AP,FL,47,76,false,false
2008-06-28 01:48:00 UTC,1214617680,12819,LEESBURG MUNICIPAL AP,FL,48,75,false,false
2008-06-28 01:49:00 UTC,1214617740,12819,LEESBURG MUNICIPAL AP,FL,47,72,false,false
2008-06-28 01:50:00 UTC,1214617800,12819,LEESBURG MUNICIPAL AP,FL,50,76,false,false
2008-06-28 10:21:00 UTC,1214648460,13754,HAVELOCK CHERRY POINT MCAS,NC,34,69,false,false
2008-06-28 10:22:00 UTC,1214648520,13754,HAVELOCK CHERRY POINT MCAS,NC,41,74,false,false
2008-06-28 10:24:00 UTC,1214648640,13754,HAVELOCK CHERRY POINT MCAS,NC,56,67,false,false
2008-07-03 21:27:00 UTC,1215120420,93005,DURANGO LA PLATA COUNTY AP,CO,31,67,true,false
2008-07-04 01:00:00 UTC,1215133200,93026,DOUGLAS BISBEE INL AP,AZ,42,65,true,false
2008-07-08 01:36:00 UTC,1215480960,14914,FARGO HECTOR INTL AP,ND,21,70,false,false
2008-07-08 01:37:00 UTC,1215481020,14914,FARGO HECTOR INTL AP,ND,31,70,false,false
2008-07-18 22:41:00 UTC,1216420860,23078,DEMING MUNICIPAL AP,NM,48,65,true,false
2008-07-22 23:24:00 UTC,1216769040,24028,SCOTTSBLUFF W B HEILIG FIELD AP,NE,45,69,true,false
2008-07-27 21:42:00 UTC,1217194920,24089,CASPER NATRONA COUNTY INTL AP,WY,41,70,false,false
2008-07-29 01:50:00 UTC,1217296200,23047,AMARILLO INTERNATIONAL AIRPORT,TX,47,74,true,false
2008-07-29 01:51:00 UTC,1217296260,23047,AMARILLO INTERNATIONAL AIRPORT,TX,46,87,true,false
2008-07-29 01:52:00 UTC,1217296320,23047,AMARILLO INTERNATIONAL AIRPORT,TX,46,74,true,false
2008-07-29 01:53:00 UTC,1217296380,23047,AMARILLO INTERNATIONAL AIRPORT,TX,49,85,true,false
2008-07-29 01:55:00 UTC,1217296500,23047,AMARILLO INTERNATIONAL AIRPORT,TX,48,88,true,false
2008-07-29 01:56:00 UTC,1217296560,23047,AMARILLO INTERNATIONAL AIRPORT,TX,49,90,true,false
2008-07-29 01:57:00 UTC,1217296620,23047,AMARILLO INTERNATIONAL AIRPORT,TX,51,84,true,false
2008-07-29 01:58:00 UTC,1217296680,23047,AMARILLO INTERNATIONAL AIRPORT,TX,58,72,true,false
2008-07-29 01:59:00 UTC,1217296740,23047,AMARILLO INTERNATIONAL AIRPORT,TX,63,86,true,false
2008-07-29 04:00:00 UTC,1217304000,23047,AMARILLO INTERNATIONAL AIRPORT,TX,60,88,false,false
2008-07-29 04:01:00 UTC,1217304060,23047,AMARILLO INTERNATIONAL AIRPORT,TX,61,88,false,false
2008-07-29 04:02:00 UTC,1217304120,23047,AMARILLO INTERNATIONAL AIRPORT,TX,59,81,false,false
2008-07-29 04:03:00 UTC,1217304180,23047,AMARILLO INTERNATIONAL AIRPORT,TX,57,85,false,false
2008-07-29 04:04:00 UTC,1217304240,23047,AMARILLO INTERNATIONAL AIRPORT,TX,57,87,false,false
2008-07-29 04:05:00 UTC,1217304300,23047,AMARILLO INTERNATIONAL AIRPORT,TX,58,74,false,false
2008-07-29 04:06:00 UTC,1217304360,23047,AMARILLO INTERNATIONAL AIRPORT,TX,57,87,false,false
2008-07-29 04:07:00 UTC,1217304420,23047,AMARILLO INTERNATIONAL AIRPORT,TX,59,87,false,false
2008-07-29 04:08:00 UTC,1217304480,23047,AMARILLO INTERNATIONAL AIRPORT,TX,61,87,false,false
2008-07-29 04:09:00 UTC,1217304540,23047,AMARILLO INTERNATIONAL AIRPORT,TX,63,88,false,false
2008-07-29 04:10:00 UTC,1217304600,23047,AMARILLO INTERNATIONAL AIRPORT,TX,63,86,false,false
2008-07-29 04:11:00 UTC,1217304660,23047,AMARILLO INTERNATIONAL AIRPORT,TX,60,87,false,false
2008-07-29 04:12:00 UTC,1217304720,23047,AMARILLO INTERNATIONAL AIRPORT,TX,63,87,false,false
2008-07-29 04:13:00 UTC,1217304780,23047,AMARILLO INTERNATIONAL AIRPORT,TX,63,87,false,false
2008-07-29 04:14:00 UTC,1217304840,23047,AMARILLO INTERNATIONAL AIRPORT,TX,60,87,false,false
2008-07-29 04:15:00 UTC,1217304900,23047,AMARILLO INTERNATIONAL AIRPORT,TX,60,88,false,false
2008-07-29 04:16:00 UTC,1217304960,23047,AMARILLO INTERNATIONAL AIRPORT,TX,62,81,false,false
2008-07-29 04:17:00 UTC,1217305020,23047,AMARILLO INTERNATIONAL AIRPORT,TX,66,88,false,false
2008-07-29 04:18:00 UTC,1217305080,23047,AMARILLO INTERNATIONAL AIRPORT,TX,63,84,false,false
2008-07-29 04:19:00 UTC,1217305140,23047,AMARILLO INTERNATIONAL AIRPORT,TX,59,87,false,false
2008-07-29 04:20:00 UTC,1217305200,23047,AMARILLO INTERNATIONAL AIRPORT,TX,61,83,false,false
2008-07-29 04:21:00 UTC,1217305260,23047,AMARILLO INTERNATIONAL AIRPORT,TX,63,87,false,false
2008-07-29 04:22:00 UTC,1217305320,23047,AMARILLO INTERNATIONAL AIRPORT,TX,62,84,false,false
2008-07-29 04:23:00 UTC,1217305380,23047,AMARILLO INTERNATIONAL AIRPORT,TX,61,86,false,false
2008-07-29 04:24:00 UTC,1217305440,23047,AMARILLO INTERNATIONAL AIRPORT,TX,63,87,false,false
2008-07-29 04:25:00 UTC,1217305500,23047,AMARILLO INTERNATIONAL AIRPORT,TX,63,79,false,false
2008-07-29 04:26:00 UTC,1217305560,23047,AMARILLO INTERNATIONAL AIRPORT,TX,63,85,false,false
2008-07-29 04:27:00 UTC,1217305620,23047,AMARILLO INTERNATIONAL AIRPORT,TX,62,85,false,false
2008-07-29 04:28:00 UTC,1217305680,23047,AMARILLO INTERNATIONAL AIRPORT,TX,60,84,false,false
2008-07-29 04:29:00 UTC,1217305740,23047,AMARILLO INTERNATIONAL AIRPORT,TX,52,83,false,false
2008-07-29 04:30:00 UTC,1217305800,23047,AMARILLO INTERNATIONAL AIRPORT,TX,52,84,false,false
2008-07-29 04:31:00 UTC,1217305860,23047,AMARILLO INTERNATIONAL AIRPORT,TX,64,83,false,false
2008-07-29 04:32:00 UTC,1217305920,23047,AMARILLO INTERNATIONAL AIRPORT,TX,65,85,false,false
2008-07-29 04:33:00 UTC,1217305980,23047,AMARILLO INTERNATIONAL AIRPORT,TX,61,83,false,false
2008-07-29 04:34:00 UTC,1217306040,23047,AMARILLO INTERNATIONAL AIRPORT,TX,54,83,false,false
2008-07-29 04:35:00 UTC,1217306100,23047,AMARILLO INTERNATIONAL AIRPORT,TX,50,83,false,false
2008-07-29 04:36:00 UTC,1217306160,23047,AMARILLO INTERNATIONAL AIRPORT,TX,53,85,false,false
2008-07-29 04:37:00 UTC,1217306220,23047,AMARILLO INTERNATIONAL AIRPORT,TX,52,83,false,false
2008-07-29 04:38:00 UTC,1217306280,23047,AMARILLO INTERNATIONAL AIRPORT,TX,48,85,false,false
2008-07-29 04:39:00 UTC,1217306340,23047,AMARILLO INTERNATIONAL AIRPORT,TX,47,85,false,false
2008-07-29 04:40:00 UTC,1217306400,23047,AMARILLO INTERNATIONAL AIRPORT,TX,45,84,false,false
2008-07-29 04:41:00 UTC,1217306460,23047,AMARILLO INTERNATIONAL AIRPORT,TX,45,84,false,false
2008-07-29 04:42:00 UTC,1217306520,23047,AMARILLO INTERNATIONAL AIRPORT,TX,53,85,false,false
2008-07-29 04:43:00 UTC,1217306580,23047,AMARILLO INTERNATIONAL AIRPORT,TX,62,85,false,false
2008-07-29 04:44:00 UTC,1217306640,23047,AMARILLO INTERNATIONAL AIRPORT,TX,59,84,false,false
2008-07-29 04:45:00 UTC,1217306700,23047,AMARILLO INTERNATIONAL AIRPORT,TX,58,85,false,false
2008-07-29 04:46:00 UTC,1217306760,23047,AMARILLO INTERNATIONAL AIRPORT,TX,58,85,false,false
2008-07-29 04:47:00 UTC,1217306820,23047,AMARILLO INTERNATIONAL AIRPORT,TX,59,84,false,false
2008-07-29 04:48:00 UTC,1217306880,23047,AMARILLO INTERNATIONAL AIRPORT,TX,63,84,false,false
2008-07-29 04:49:00 UTC,1217306940,23047,AMARILLO INTERNATIONAL AIRPORT,TX,60,84,false,false
2008-07-29 04:50:00 UTC,1217307000,23047,AMARILLO INTERNATIONAL AIRPORT,TX,60,84,false,false
2008-07-29 04:51:00 UTC,1217307060,23047,AMARILLO INTERNATIONAL AIRPORT,TX,49,84,false,false
2008-07-29 04:52:00 UTC,1217307120,23047,AMARILLO INTERNATIONAL AIRPORT,TX,38,83,false,false
2008-07-29 04:53:00 UTC,1217307180,23047,AMARILLO INTERNATIONAL AIRPORT,TX,41,84,false,false
2008-07-29 04:54:00 UTC,1217307240,23047,AMARILLO INTERNATIONAL AIRPORT,TX,55,84,false,false
2008-07-29 04:55:00 UTC,1217307300,23047,AMARILLO INTERNATIONAL AIRPORT,TX,61,83,false,false
2008-07-29 04:56:00 UTC,1217307360,23047,AMARILLO INTERNATIONAL AIRPORT,TX,54,83,false,false
2008-07-29 04:57:00 UTC,1217307420,23047,AMARILLO INTERNATIONAL AIRPORT,TX,48,85,false,false
2008-07-29 04:58:00 UTC,1217307480,23047,AMARILLO INTERNATIONAL AIRPORT,TX,46,84,false,false
2008-07-29 04:59:00 UTC,1217307540,23047,AMARILLO INTERNATIONAL AIRPORT,TX,43,82,false,false
2008-07-29 05:00:00 UTC,1217307600,23047,AMARILLO INTERNATIONAL AIRPORT,TX,39,83,false,false
2008-07-29 05:01:00 UTC,1217307660,23047,AMARILLO INTERNATIONAL AIRPORT,TX,47,84,false,false
2008-07-29 05:02:00 UTC,1217307720,23047,AMARILLO INTERNATIONAL AIRPORT,TX,60,83,false,false
2008-07-29 05:03:00 UTC,1217307780,23047,AMARILLO INTERNATIONAL AIRPORT,TX,66,84,false,false
2008-07-29 05:04:00 UTC,1217307840,23047,AMARILLO INTERNATIONAL AIRPORT,TX,63,83,false,false
