time_str,time_seconds,wban_id,name,state,county,knots,gust_knots,lat,lon,near_any_wind_reports,near_hurricane_or_tropical_storm,reasons
2008-12-18 13:48:00 UTC,1229608080,03975,POPLAR BLUFF MUNICIPAL AP,MO,BUTLER,51,67,36.7725,-90.3247,false,false,mucape<1;no_lightning
2008-12-18 13:50:00 UTC,1229608200,03975,POPLAR BLUFF MUNICIPAL AP,MO,BUTLER,68,67,36.7725,-90.3247,false,false,mucape<1;no_lightning
2008-12-18 13:51:00 UTC,1229608260,03975,POPLAR BLUFF MUNICIPAL AP,MO,BUTLER,67,68,36.7725,-90.3247,false,false,mucape<1;no_lightning
2008-12-18 13:52:00 UTC,1229608320,03975,POPLAR BLUFF MUNICIPAL AP,MO,BUTLER,67,67,36.7725,-90.3247,false,false,mucape<1;no_lightning
2008-12-18 13:53:00 UTC,1229608380,03975,POPLAR BLUFF MUNICIPAL AP,MO,BUTLER,67,67,36.7725,-90.3247,false,false,mucape<1;no_lightning
2008-12-18 13:54:00 UTC,1229608440,03975,POPLAR BLUFF MUNICIPAL AP,MO,BUTLER,67,67,36.7725,-90.3247,false,false,mucape<1;no_lightning
2008-12-18 13:55:00 UTC,1229608500,03975,POPLAR BLUFF MUNICIPAL AP,MO,BUTLER,66,67,36.7725,-90.3247,false,false,mucape<1;no_lightning
2008-12-18 13:56:00 UTC,1229608560,03975,POPLAR BLUFF MUNICIPAL AP,MO,BUTLER,66,67,36.7725,-90.3247,false,false,mucape<1;no_lightning
2008-12-18 13:57:00 UTC,1229608620,03975,POPLAR BLUFF MUNICIPAL AP,MO,BUTLER,57,66,36.7725,-90.3247,false,false,mucape<1;no_lightning
2008-12-18 13:58:00 UTC,1229608680,03975,POPLAR BLUFF MUNICIPAL AP,MO,BUTLER,36,67,36.7725,-90.3247,false,false,mucape<1;no_lightning
2008-12-19 15:34:00 UTC,1229700840,14813,AKRON FULTON INTERNATIONAL AP,OH,SUMMIT,55,110,41.0375,-81.4642,false,false,mucape<1;no_lightning
2008-12-19 15:35:00 UTC,1229700900,14813,AKRON FULTON INTERNATIONAL AP,OH,SUMMIT,42,120,41.0375,-81.4642,false,false,mucape<1;no_lightning
2008-12-19 15:37:00 UTC,1229701020,14813,AKRON FULTON INTERNATIONAL AP,OH,SUMMIT,37,77,41.0375,-81.4642,false,false,mucape<1;no_lightning
2008-12-19 15:38:00 UTC,1229701080,14813,AKRON FULTON INTERNATIONAL AP,OH,SUMMIT,35,110,41.0375,-81.4642,false,false,mucape<1;no_lightning
2008-12-19 15:39:00 UTC,1229701140,14813,AKRON FULTON INTERNATIONAL AP,OH,SUMMIT,35,106,41.0375,-81.4642,false,false,mucape<1;no_lightning
2008-12-19 15:40:00 UTC,1229701200,14813,AKRON FULTON INTERNATIONAL AP,OH,SUMMIT,31,108,41.0375,-81.4642,false,false,mucape<1;no_lightning
2008-12-19 15:41:00 UTC,1229701260,14813,AKRON FULTON INTERNATIONAL AP,OH,SUMMIT,32,97,41.0375,-81.4642,false,false,mucape<1;no_lightning
2008-12-19 15:45:00 UTC,1229701500,14813,AKRON FULTON INTERNATIONAL AP,OH,SUMMIT,32,75,41.0375,-81.4642,false,false,mucape<1;no_lightning
2008-12-19 15:46:00 UTC,1229701560,14813,AKRON FULTON INTERNATIONAL AP,OH,SUMMIT,35,91,41.0375,-81.4642,false,false,mucape<1;no_lightning
2008-12-19 15:50:00 UTC,1229701800,14813,AKRON FULTON INTERNATIONAL AP,OH,SUMMIT,35,71,41.0375,-81.4642,false,false,mucape<1;no_lightning
2008-12-19 17:48:00 UTC,1229708880,14768,ROCHESTER GREATER ROCHESTER INTL AP,NY,MONROE,30,82,43.1172,-77.6754,false,false,mucape<1;no_lightning
2008-12-19 23:31:00 UTC,1229729460,94723,LAWRENCE MUNICIPAL AP,MA,ESSEX,50,109,42.7172,-71.1239,false,false,mucape<1;no_lightning
2008-12-19 23:32:00 UTC,1229729520,94723,LAWRENCE MUNICIPAL AP,MA,ESSEX,46,66,42.7172,-71.1239,false,false,mucape<1;no_lightning
2008-12-20 00:12:00 UTC,1229731920,94723,LAWRENCE MUNICIPAL AP,MA,ESSEX,101,123,42.7172,-71.1239,false,false,mucape<1;no_lightning
2008-12-20 00:29:00 UTC,1229732940,94723,LAWRENCE MUNICIPAL AP,MA,ESSEX,71,100,42.7172,-71.1239,false,false,mucape<1;no_lightning
2008-12-20 00:30:00 UTC,1229733000,94723,LAWRENCE MUNICIPAL AP,MA,ESSEX,48,116,42.7172,-71.1239,false,false,mucape<1;no_lightning
2008-12-20 00:31:00 UTC,1229733060,94723,LAWRENCE MUNICIPAL AP,MA,ESSEX,43,66,42.7172,-71.1239,false,false,mucape<1;no_lightning
2008-12-20 00:32:00 UTC,1229733120,94723,LAWRENCE MUNICIPAL AP,MA,ESSEX,46,110,42.7172,-71.1239,false,false,mucape<1;no_lightning
2008-12-20 01:04:00 UTC,1229735040,94723,LAWRENCE MUNICIPAL AP,MA,ESSEX,31,68,42.7172,-71.1239,false,false,mucape<1;no_lightning
2008-12-20 01:05:00 UTC,1229735100,94723,LAWRENCE MUNICIPAL AP,MA,ESSEX,30,79,42.7172,-71.1239,false,false,mucape<1;no_lightning
2008-12-21 07:59:00 UTC,1229846340,24229,PORTLAND INTL AP,OR,MULTNOMAH,69,74,45.5908,-122.6003,false,false,mucape_or_lightning_unavailable
2008-12-21 08:10:00 UTC,1229847000,24242,PORTLAND TROUTDALE AP,OR,MULTNOMAH,112,120,45.5511,-122.4089,false,false,mucape<1;no_lightning
2008-12-21 08:32:00 UTC,1229848320,24242,PORTLAND TROUTDALE AP,OR,MULTNOMAH,89,96,45.5511,-122.4089,false,false,mucape<1;no_lightning
2008-12-21 08:33:00 UTC,1229848380,24242,PORTLAND TROUTDALE AP,OR,MULTNOMAH,92,102,45.5511,-122.4089,false,false,mucape<1;no_lightning
2008-12-21 08:34:00 UTC,1229848440,24242,PORTLAND TROUTDALE AP,OR,MULTNOMAH,94,98,45.5511,-122.4089,false,false,mucape<1;no_lightning
2008-12-21 08:35:00 UTC,1229848500,24242,PORTLAND TROUTDALE AP,OR,MULTNOMAH,87,97,45.5511,-122.4089,false,false,mucape<1;no_lightning
2008-12-21 08:36:00 UTC,1229848560,24242,PORTLAND TROUTDALE AP,OR,MULTNOMAH,90,102,45.5511,-122.4089,false,false,mucape<1;no_lightning
2008-12-21 08:37:00 UTC,1229848620,24242,PORTLAND TROUTDALE AP,OR,MULTNOMAH,96,100,45.5511,-122.4089,false,false,mucape<1;no_lightning
2008-12-21 08:38:00 UTC,1229848680,24242,PORTLAND TROUTDALE AP,OR,MULTNOMAH,96,105,45.5511,-122.4089,false,false,mucape<1;no_lightning
2008-12-21 08:39:00 UTC,1229848740,24242,PORTLAND TROUTDALE AP,OR,MULTNOMAH,96,102,45.5511,-122.4089,false,false,mucape<1;no_lightning
2008-12-21 08:40:00 UTC,1229848800,24242,PORTLAND TROUTDALE AP,OR,MULTNOMAH,95,96,45.5511,-122.4089,false,false,mucape<1;no_lightning
2008-12-21 10:50:00 UTC,1229856600,94248,RENTON MUNICIPAL AP,WA,KING,49,69,47.4933,-122.2144,false,false,mucape_or_lightning_unavailable
2008-12-21 10:51:00 UTC,1229856660,94248,RENTON MUNICIPAL AP,WA,KING,48,86,47.4933,-122.2144,false,false,mucape_or_lightning_unavailable
2008-12-21 10:52:00 UTC,1229856720,94248,RENTON MUNICIPAL AP,WA,KING,55,86,47.4933,-122.2144,false,false,mucape_or_lightning_unavailable
2008-12-21 10:53:00 UTC,1229856780,94248,RENTON MUNICIPAL AP,WA,KING,69,86,47.4933,-122.2144,false,false,mucape_or_lightning_unavailable
2008-12-21 10:54:00 UTC,1229856840,94248,RENTON MUNICIPAL AP,WA,KING,75,86,47.4933,-122.2144,false,false,mucape_or_lightning_unavailable
2008-12-21 10:55:00 UTC,1229856900,94248,RENTON MUNICIPAL AP,WA,KING,73,86,47.4933,-122.2144,false,false,mucape_or_lightning_unavailable
2008-12-21 10:56:00 UTC,1229856960,94248,RENTON MUNICIPAL AP,WA,KING,64,86,47.4933,-122.2144,false,false,mucape_or_lightning_unavailable
2008-12-21 10:57:00 UTC,1229857020,94248,RENTON MUNICIPAL AP,WA,KING,59,86,47.4933,-122.2144,false,false,mucape_or_lightning_unavailable
2008-12-21 11:47:00 UTC,1229860020,24229,PORTLAND INTL AP,OR,MULTNOMAH,102,113,45.5908,-122.6003,false,false,mucape<1;no_lightning
2008-12-21 11:50:00 UTC,1229860200,24229,PORTLAND INTL AP,OR,MULTNOMAH,105,108,45.5908,-122.6003,false,false,mucape<1;no_lightning
2008-12-21 11:51:00 UTC,1229860260,24229,PORTLAND INTL AP,OR,MULTNOMAH,81,110,45.5908,-122.6003,false,false,mucape<1;no_lightning
2008-12-21 12:20:00 UTC,1229862000,94248,RENTON MUNICIPAL AP,WA,KING,36,65,47.4933,-122.2144,false,false,mucape<1;no_lightning
2008-12-21 14:07:00 UTC,1229868420,24242,PORTLAND TROUTDALE AP,OR,MULTNOMAH,46,125,45.5511,-122.4089,false,false,mucape<1;no_lightning
2008-12-21 14:16:00 UTC,1229868960,24242,PORTLAND TROUTDALE AP,OR,MULTNOMAH,24,68,45.5511,-122.4089,false,false,mucape<1;no_lightning
2008-12-21 14:20:00 UTC,1229869200,24242,PORTLAND TROUTDALE AP,OR,MULTNOMAH,32,70,45.5511,-122.4089,false,false,mucape<1;no_lightning
2008-12-21 15:24:00 UTC,1229873040,94248,RENTON MUNICIPAL AP,WA,KING,55,80,47.4933,-122.2144,false,false,mucape<1;no_lightning
2008-12-21 15:28:00 UTC,1229873280,94248,RENTON MUNICIPAL AP,WA,KING,53,103,47.4933,-122.2144,false,false,mucape<1;no_lightning
2008-12-21 15:34:00 UTC,1229873640,94248,RENTON MUNICIPAL AP,WA,KING,43,68,47.4933,-122.2144,false,false,mucape<1;no_lightning
2008-12-21 15:35:00 UTC,1229873700,94248,RENTON MUNICIPAL AP,WA,KING,52,80,47.4933,-122.2144,false,false,mucape<1;no_lightning
2008-12-21 15:37:00 UTC,1229873820,94248,RENTON MUNICIPAL AP,WA,KING,48,80,47.4933,-122.2144,false,false,mucape<1;no_lightning
2008-12-21 15:38:00 UTC,1229873880,94248,RENTON MUNICIPAL AP,WA,KING,43,81,47.4933,-122.2144,false,false,mucape<1;no_lightning
2008-12-21 15:41:00 UTC,1229874060,94248,RENTON MUNICIPAL AP,WA,KING,42,78,47.4933,-122.2144,false,false,mucape<1;no_lightning
2008-12-21 15:53:00 UTC,1229874780,94248,RENTON MUNICIPAL AP,WA,KING,37,78,47.4933,-122.2144,false,false,mucape<1;no_lightning
2008-12-21 15:56:00 UTC,1229874960,94248,RENTON MUNICIPAL AP,WA,KING,36,65,47.4933,-122.2144,false,false,mucape<1;no_lightning
2008-12-22 02:31:00 UTC,1229913060,94623,WISCASSET AP,ME,LINCOLN,14,79,43.9636,-69.7117,false,false,mucape<1;no_lightning
2008-12-22 04:47:00 UTC,1229921220,14609,HOULTON INTL AP,ME,AROOSTOOK,49,97,46.1185,-67.7928,false,false,mucape<1
2008-12-22 05:51:00 UTC,1229925060,14609,HOULTON INTL AP,ME,AROOSTOOK,47,120,46.1185,-67.7928,false,false,mucape<1
2008-12-22 05:56:00 UTC,1229925360,14609,HOULTON INTL AP,ME,AROOSTOOK,60,120,46.1185,-67.7928,false,false,mucape<1
2008-12-22 05:57:00 UTC,1229925420,14609,HOULTON INTL AP,ME,AROOSTOOK,66,106,46.1185,-67.7928,false,false,mucape<1
2008-12-22 09:18:00 UTC,1229937480,14609,HOULTON INTL AP,ME,AROOSTOOK,56,78,46.1185,-67.7928,false,false,mucape<1;no_lightning
2008-12-22 09:19:00 UTC,1229937540,14609,HOULTON INTL AP,ME,AROOSTOOK,28,67,46.1185,-67.7928,false,false,mucape<1;no_lightning
2008-12-22 09:26:00 UTC,1229937960,14609,HOULTON INTL AP,ME,AROOSTOOK,56,118,46.1185,-67.7928,false,false,mucape<1;no_lightning
2008-12-22 09:27:00 UTC,1229938020,14609,HOULTON INTL AP,ME,AROOSTOOK,51,95,46.1185,-67.7928,false,false,mucape<1;no_lightning
2008-12-22 09:42:00 UTC,1229938920,14609,HOULTON INTL AP,ME,AROOSTOOK,62,96,46.1185,-67.7928,false,false,mucape<1;no_lightning
2008-12-22 09:43:00 UTC,1229938980,14609,HOULTON INTL AP,ME,AROOSTOOK,58,96,46.1185,-67.7928,false,false,mucape<1;no_lightning
2008-12-22 09:44:00 UTC,1229939040,14609,HOULTON INTL AP,ME,AROOSTOOK,60,78,46.1185,-67.7928,false,false,mucape<1;no_lightning
2008-12-23 15:42:00 UTC,1230046920,03975,POPLAR BLUFF MUNICIPAL AP,MO,BUTLER,63,98,36.7725,-90.3247,false,false,mucape<1;no_lightning
2008-12-23 15:48:00 UTC,1230047280,03975,POPLAR BLUFF MUNICIPAL AP,MO,BUTLER,57,111,36.7725,-90.3247,false,false,mucape<1;no_lightning
2008-12-23 19:55:00 UTC,1230062100,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,CULBERSON,48,65,31.8327,-104.809,false,false,mucape<1;no_lightning
2008-12-23 21:45:00 UTC,1230068700,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,CULBERSON,48,70,31.8327,-104.809,false,false,no_lightning
2008-12-23 21:52:00 UTC,1230069120,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,CULBERSON,52,70,31.8327,-104.809,false,false,no_lightning
2008-12-23 21:53:00 UTC,1230069180,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,CULBERSON,58,67,31.8327,-104.809,false,false,no_lightning
2008-12-23 21:54:00 UTC,1230069240,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,CULBERSON,55,67,31.8327,-104.809,false,false,no_lightning
2008-12-23 21:55:00 UTC,1230069300,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,CULBERSON,54,67,31.8327,-104.809,false,false,no_lightning
2008-12-23 21:57:00 UTC,1230069420,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,CULBERSON,53,65,31.8327,-104.809,false,false,no_lightning
2008-12-23 21:58:00 UTC,1230069480,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,CULBERSON,57,67,31.8327,-104.809,false,false,no_lightning
2008-12-23 22:00:00 UTC,1230069600,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,CULBERSON,55,66,31.8327,-104.809,false,false,mucape<1;no_lightning
2008-12-23 23:06:00 UTC,1230073560,03975,POPLAR BLUFF MUNICIPAL AP,MO,BUTLER,35,73,36.7725,-90.3247,false,false,no_lightning
2008-12-23 23:07:00 UTC,1230073620,03975,POPLAR BLUFF MUNICIPAL AP,MO,BUTLER,33,114,36.7725,-90.3247,false,false,no_lightning
2008-12-23 23:17:00 UTC,1230074220,03975,POPLAR BLUFF MUNICIPAL AP,MO,BUTLER,45,66,36.7725,-90.3247,false,false,no_lightning
2008-12-23 23:20:00 UTC,1230074400,03975,POPLAR BLUFF MUNICIPAL AP,MO,BUTLER,33,69,36.7725,-90.3247,false,false,no_lightning
2008-12-23 23:25:00 UTC,1230074700,03975,POPLAR BLUFF MUNICIPAL AP,MO,BUTLER,63,85,36.7725,-90.3247,false,false,no_lightning
2008-12-23 23:29:00 UTC,1230074940,03975,POPLAR BLUFF MUNICIPAL AP,MO,BUTLER,50,93,36.7725,-90.3247,false,false,no_lightning
2008-12-23 23:37:00 UTC,1230075420,03975,POPLAR BLUFF MUNICIPAL AP,MO,BUTLER,46,85,36.7725,-90.3247,false,false,no_lightning
2008-12-23 23:43:00 UTC,1230075780,03975,POPLAR BLUFF MUNICIPAL AP,MO,BUTLER,19,123,36.7725,-90.3247,false,false,no_lightning
2008-12-23 23:48:00 UTC,1230076080,03975,POPLAR BLUFF MUNICIPAL AP,MO,BUTLER,47,104,36.7725,-90.3247,false,false,no_lightning
2008-12-23 23:49:00 UTC,1230076140,03975,POPLAR BLUFF MUNICIPAL AP,MO,BUTLER,62,118,36.7725,-90.3247,false,false,no_lightning
2008-12-23 23:55:00 UTC,1230076500,03975,POPLAR BLUFF MUNICIPAL AP,MO,BUTLER,59,106,36.7725,-90.3247,false,false,no_lightning
2008-12-23 23:57:00 UTC,1230076620,03975,POPLAR BLUFF MUNICIPAL AP,MO,BUTLER,48,112,36.7725,-90.3247,false,false,no_lightning
2008-12-24 01:07:00 UTC,1230080820,03975,POPLAR BLUFF MUNICIPAL AP,MO,BUTLER,10,65,36.7725,-90.3247,false,false,no_lightning
2008-12-24 08:48:00 UTC,1230108480,03974,WICHITA COLONEL JAMES JABARA AP,KS,SEDGWICK,28,66,37.7461,-97.2211,false,false,mucape<1;no_lightning
2008-12-27 01:35:00 UTC,1230341700,23273,SANTA MARIA PUBLIC AP,CA,SANTA BARBARA,25,67,34.8994,-120.4486,false,false,mucape<1;no_lightning
2008-12-27 01:36:00 UTC,1230341760,23273,SANTA MARIA PUBLIC AP,CA,SANTA BARBARA,55,123,34.8994,-120.4486,false,false,mucape<1;no_lightning
2008-12-27 21:06:00 UTC,1230411960,24255,WHIDBEY ISLAND NAS,WA,ISLAND,29,80,48.35,-122.6667,false,false,mucape<1;no_lightning
2008-12-27 21:07:00 UTC,1230412020,24255,WHIDBEY ISLAND NAS,WA,ISLAND,37,79,48.35,-122.6667,false,false,mucape<1;no_lightning
2008-12-27 21:08:00 UTC,1230412080,24255,WHIDBEY ISLAND NAS,WA,ISLAND,40,80,48.35,-122.6667,false,false,mucape<1;no_lightning
2008-12-28 03:59:00 UTC,1230436740,24150,LIVINGSTON MISSION FIELD,MT,PARK,47,65,45.6983,-110.4408,false,false,mucape<1;no_lightning
2008-12-28 04:00:00 UTC,1230436800,24150,LIVINGSTON MISSION FIELD,MT,PARK,52,65,45.6983,-110.4408,false,false,mucape<1;no_lightning
2008-12-28 04:04:00 UTC,1230437040,24150,LIVINGSTON MISSION FIELD,MT,PARK,53,65,45.6983,-110.4408,false,false,mucape<1;no_lightning
2008-12-28 04:12:00 UTC,1230437520,24150,LIVINGSTON MISSION FIELD,MT,PARK,49,65,45.6983,-110.4408,false,false,mucape<1;no_lightning
2008-12-28 04:15:00 UTC,1230437700,24150,LIVINGSTON MISSION FIELD,MT,PARK,49,65,45.6983,-110.4408,false,false,mucape<1;no_lightning
2008-12-28 10:57:00 UTC,1230461820,14937,IOWA CITY MUNICIPAL AP,IA,JOHNSON,95,96,41.6328,-91.5431,false,false,mucape<1;no_lightning
2008-12-28 10:58:00 UTC,1230461880,14937,IOWA CITY MUNICIPAL AP,IA,JOHNSON,96,95,41.6328,-91.5431,false,false,mucape<1;no_lightning
2008-12-28 10:59:00 UTC,1230461940,14937,IOWA CITY MUNICIPAL AP,IA,JOHNSON,98,110,41.6328,-91.5431,false,false,mucape<1;no_lightning
2008-12-28 11:03:00 UTC,1230462180,14937,IOWA CITY MUNICIPAL AP,IA,JOHNSON,116,117,41.6328,-91.5431,false,false,mucape<1;no_lightning
2008-12-28 11:04:00 UTC,1230462240,14937,IOWA CITY MUNICIPAL AP,IA,JOHNSON,117,117,41.6328,-91.5431,false,false,mucape<1;no_lightning
2008-12-28 11:10:00 UTC,1230462600,14937,IOWA CITY MUNICIPAL AP,IA,JOHNSON,116,117,41.6328,-91.5431,false,false,mucape<1;no_lightning
2008-12-28 11:11:00 UTC,1230462660,14937,IOWA CITY MUNICIPAL AP,IA,JOHNSON,117,117,41.6328,-91.5431,false,false,mucape<1;no_lightning
2008-12-28 11:12:00 UTC,1230462720,14937,IOWA CITY MUNICIPAL AP,IA,JOHNSON,117,118,41.6328,-91.5431,false,false,mucape<1;no_lightning
2008-12-28 11:16:00 UTC,1230462960,14937,IOWA CITY MUNICIPAL AP,IA,JOHNSON,120,119,41.6328,-91.5431,false,false,mucape<1;no_lightning
2008-12-28 11:17:00 UTC,1230463020,14937,IOWA CITY MUNICIPAL AP,IA,JOHNSON,119,119,41.6328,-91.5431,false,false,mucape<1;no_lightning
2008-12-28 11:19:00 UTC,1230463140,14937,IOWA CITY MUNICIPAL AP,IA,JOHNSON,118,119,41.6328,-91.5431,false,false,mucape<1;no_lightning
2008-12-28 11:20:00 UTC,1230463200,14937,IOWA CITY MUNICIPAL AP,IA,JOHNSON,115,119,41.6328,-91.5431,false,false,mucape<1;no_lightning
2008-12-28 11:32:00 UTC,1230463920,14937,IOWA CITY MUNICIPAL AP,IA,JOHNSON,68,89,41.6328,-91.5431,false,false,mucape<1;no_lightning
2008-12-28 11:33:00 UTC,1230463980,14937,IOWA CITY MUNICIPAL AP,IA,JOHNSON,75,90,41.6328,-91.5431,false,false,mucape<1;no_lightning
2008-12-28 13:21:00 UTC,1230470460,14733,BUFFALO NIAGARA INTL AP,NY,ERIE,35,65,42.94,-78.7362,false,false,no_lightning
2008-12-28 16:28:00 UTC,1230481680,24150,LIVINGSTON MISSION FIELD,MT,PARK,46,67,45.6983,-110.4408,false,false,no_lightning
2008-12-28 19:54:00 UTC,1230494040,24150,LIVINGSTON MISSION FIELD,MT,PARK,49,65,45.6983,-110.4408,false,false,mucape<1;no_lightning
2008-12-28 20:08:00 UTC,1230494880,24150,LIVINGSTON MISSION FIELD,MT,PARK,48,66,45.6983,-110.4408,false,false,mucape<1;no_lightning
2008-12-28 20:12:00 UTC,1230495120,24150,LIVINGSTON MISSION FIELD,MT,PARK,50,68,45.6983,-110.4408,false,false,mucape<1;no_lightning
2008-12-30 08:27:00 UTC,1230625620,24021,LANDER HUNT FIELD AP,WY,FREMONT,43,66,42.8175,-108.7278,false,false,mucape_or_lightning_unavailable
2008-12-30 08:28:00 UTC,1230625680,24021,LANDER HUNT FIELD AP,WY,FREMONT,49,65,42.8175,-108.7278,false,false,mucape_or_lightning_unavailable
2009-01-05 12:39:00 UTC,1231159140,24150,LIVINGSTON MISSION FIELD,MT,PARK,54,65,45.6983,-110.4408,false,false,mucape<1;no_lightning
2009-01-05 12:56:00 UTC,1231160160,24150,LIVINGSTON MISSION FIELD,MT,PARK,49,65,45.6983,-110.4408,false,false,mucape<1;no_lightning
2009-01-05 12:57:00 UTC,1231160220,24150,LIVINGSTON MISSION FIELD,MT,PARK,49,65,45.6983,-110.4408,false,false,mucape<1;no_lightning
2009-01-05 12:58:00 UTC,1231160280,24150,LIVINGSTON MISSION FIELD,MT,PARK,49,68,45.6983,-110.4408,false,false,mucape<1;no_lightning
2009-01-07 10:23:00 UTC,1231323780,14771,SYRACUSE HANCOCK INTL AP,NY,ONONDAGA,57,66,43.1092,-76.1033,false,false,mucape<1;no_lightning
2009-01-07 10:24:00 UTC,1231323840,14771,SYRACUSE HANCOCK INTL AP,NY,ONONDAGA,56,66,43.1092,-76.1033,false,false,mucape<1;no_lightning
2009-01-07 10:25:00 UTC,1231323900,14771,SYRACUSE HANCOCK INTL AP,NY,ONONDAGA,55,65,43.1092,-76.1033,false,false,mucape<1;no_lightning
2009-01-07 10:26:00 UTC,1231323960,14771,SYRACUSE HANCOCK INTL AP,NY,ONONDAGA,51,65,43.1092,-76.1033,false,false,mucape<1;no_lightning
2009-01-07 10:27:00 UTC,1231324020,14771,SYRACUSE HANCOCK INTL AP,NY,ONONDAGA,50,65,43.1092,-76.1033,false,false,mucape<1;no_lightning
2009-01-07 10:28:00 UTC,1231324080,14771,SYRACUSE HANCOCK INTL AP,NY,ONONDAGA,51,65,43.1092,-76.1033,false,false,mucape<1;no_lightning
2009-01-07 10:29:00 UTC,1231324140,14771,SYRACUSE HANCOCK INTL AP,NY,ONONDAGA,45,65,43.1092,-76.1033,false,false,mucape<1;no_lightning
2009-01-07 10:47:00 UTC,1231325220,14771,SYRACUSE HANCOCK INTL AP,NY,ONONDAGA,25,75,43.1092,-76.1033,false,false,mucape<1;no_lightning
2009-01-07 10:50:00 UTC,1231325400,14771,SYRACUSE HANCOCK INTL AP,NY,ONONDAGA,37,69,43.1092,-76.1033,false,false,mucape<1;no_lightning
2009-01-07 10:54:00 UTC,1231325640,14771,SYRACUSE HANCOCK INTL AP,NY,ONONDAGA,41,67,43.1092,-76.1033,false,false,mucape<1;no_lightning
2009-01-11 02:20:00 UTC,1231640400,93037,COLORADO SPRINGS MUNICIPAL AP,CO,EL PASO,26,65,38.81,-104.6884,false,false,mucape<1;no_lightning
2009-01-11 02:21:00 UTC,1231640460,93037,COLORADO SPRINGS MUNICIPAL AP,CO,EL PASO,44,65,38.81,-104.6884,false,false,mucape<1;no_lightning
2009-01-11 02:22:00 UTC,1231640520,93037,COLORADO SPRINGS MUNICIPAL AP,CO,EL PASO,38,65,38.81,-104.6884,false,false,mucape<1;no_lightning
2009-01-12 09:10:00 UTC,1231751400,94037,BUFFALO (ASOS),SD,HARDING,52,65,45.6043,-103.547,false,false,mucape_or_lightning_unavailable
2009-01-14 19:32:00 UTC,1231961520,25628,ST GEORGE ISLAND AIRPORT,AK,BETHEL,46,71,56.6,-169.565,false,false,outside_conus;mucape_or_lightning_unavailable
2009-01-14 19:47:00 UTC,1231962420,25628,ST GEORGE ISLAND AIRPORT,AK,BETHEL,54,91,56.6,-169.565,false,false,outside_conus;mucape_or_lightning_unavailable
2009-01-14 19:48:00 UTC,1231962480,25628,ST GEORGE ISLAND AIRPORT,AK,BETHEL,18,90,56.6,-169.565,false,false,outside_conus;mucape_or_lightning_unavailable
2009-01-14 21:24:00 UTC,1231968240,25628,ST GEORGE ISLAND AIRPORT,AK,BETHEL,46,88,56.6,-169.565,false,false,outside_conus;mucape_or_lightning_unavailable
2009-01-14 21:25:00 UTC,1231968300,25628,ST GEORGE ISLAND AIRPORT,AK,BETHEL,72,93,56.6,-169.565,false,false,outside_conus;mucape_or_lightning_unavailable
2009-01-14 22:48:00 UTC,1231973280,25628,ST GEORGE ISLAND AIRPORT,AK,BETHEL,92,114,56.6,-169.565,false,false,outside_conus;mucape_or_lightning_unavailable
2009-01-14 22:51:00 UTC,1231973460,25628,ST GEORGE ISLAND AIRPORT,AK,BETHEL,44,95,56.6,-169.565,false,false,outside_conus;mucape_or_lightning_unavailable
2009-01-14 22:52:00 UTC,1231973520,25628,ST GEORGE ISLAND AIRPORT,AK,BETHEL,45,73,56.6,-169.565,false,false,outside_conus;mucape_or_lightning_unavailable
2009-01-14 23:27:00 UTC,1231975620,25628,ST GEORGE ISLAND AIRPORT,AK,BETHEL,81,87,56.6,-169.565,false,false,outside_conus;mucape_or_lightning_unavailable
2009-01-14 23:29:00 UTC,1231975740,25628,ST GEORGE ISLAND AIRPORT,AK,BETHEL,69,77,56.6,-169.565,false,false,outside_conus;mucape_or_lightning_unavailable
2009-01-14 23:30:00 UTC,1231975800,25628,ST GEORGE ISLAND AIRPORT,AK,BETHEL,54,83,56.6,-169.565,false,false,outside_conus;mucape_or_lightning_unavailable
2009-01-14 23:31:00 UTC,1231975860,25628,ST GEORGE ISLAND AIRPORT,AK,BETHEL,69,89,56.6,-169.565,false,false,outside_conus;mucape_or_lightning_unavailable
2009-01-14 23:33:00 UTC,1231975980,25628,ST GEORGE ISLAND AIRPORT,AK,BETHEL,61,118,56.6,-169.565,false,false,outside_conus;mucape_or_lightning_unavailable
2009-01-14 23:57:00 UTC,1231977420,26492,PORTAGE GLACIER VISITOR CENTER,AK,ANCHORAGE BOROUGH,31,70,60.785,-148.8389,false,false,outside_conus;mucape_or_lightning_unavailable
2009-01-15 01:05:00 UTC,1231981500,25628,ST GEORGE ISLAND AIRPORT,AK,BETHEL,58,86,56.6,-169.565,false,false,outside_conus;mucape_or_lightning_unavailable
2009-01-15 01:08:00 UTC,1231981680,25628,ST GEORGE ISLAND AIRPORT,AK,BETHEL,28,108,56.6,-169.565,false,false,outside_conus;mucape_or_lightning_unavailable
