time_str,time_seconds,wban_id,name,state,knots,gust_knots,near_any_wind_reports,near_hurricane_or_tropical_storm,reasons
2006-02-06 17:35:00 UTC,1139247300,26492,PORTAGE GLACIER VISITOR CENTER,AK,43,73,false,false,outside_conus
2006-02-06 17:46:00 UTC,1139247960,26492,PORTAGE GLACIER VISITOR CENTER,AK,40,66,false,false,outside_conus
2006-02-09 15:10:00 UTC,1139497800,26492,PORTAGE GLACIER VISITOR CENTER,AK,38,68,false,false,outside_conus
2006-02-10 11:08:00 UTC,1139569680,26492,PORTAGE GLACIER VISITOR CENTER,AK,24,65,false,false,outside_conus
2006-02-11 13:21:00 UTC,1139664060,26492,PORTAGE GLACIER VISITOR CENTER,AK,40,66,false,false,outside_conus
2006-02-11 13:37:00 UTC,1139665020,26492,PORTAGE GLACIER VISITOR CENTER,AK,43,65,false,false,outside_conus
2006-02-11 23:50:00 UTC,1139701800,26492,PORTAGE GLACIER VISITOR CENTER,AK,42,73,false,false,outside_conus
2006-02-12 00:26:00 UTC,1139703960,26492,PORTAGE GLACIER VISITOR CENTER,AK,40,65,false,false,outside_conus
2006-02-12 00:52:00 UTC,1139705520,26492,PORTAGE GLACIER VISITOR CENTER,AK,46,75,false,false,outside_conus
2006-02-12 01:14:00 UTC,1139706840,26492,PORTAGE GLACIER VISITOR CENTER,AK,33,66,false,false,outside_conus
2006-02-12 02:18:00 UTC,1139710680,26492,PORTAGE GLACIER VISITOR CENTER,AK,34,70,false,false,outside_conus
2006-02-13 23:45:00 UTC,1139874300,25624,COLD BAY AP,AK,50,67,false,false,outside_conus
2006-02-13 23:46:00 UTC,1139874360,25624,COLD BAY AP,AK,55,65,false,false,outside_conus
2006-02-17 11:57:00 UTC,1140177420,14768,ROCHESTER GREATER ROCHESTER INTL AP,NY,48,67,false,false,mucape<1;no_lightning
2006-02-17 12:59:00 UTC,1140181140,54773,FULTON OSWEGO COUNTY AP,NY,46,65,false,false,mucape<1;no_lightning
2006-02-19 02:24:00 UTC,1140315840,24259,MONTAGUE SISKIYOU AIRPORT,CA,17,86,false,false,no_lightning
2006-02-19 02:29:00 UTC,1140316140,24259,MONTAGUE SISKIYOU AIRPORT,CA,24,74,false,false,no_lightning
2006-02-19 02:30:00 UTC,1140316200,24259,MONTAGUE SISKIYOU AIRPORT,CA,38,73,false,false,no_lightning
2006-02-19 02:31:00 UTC,1140316260,24259,MONTAGUE SISKIYOU AIRPORT,CA,45,72,false,false,no_lightning
2006-02-19 02:32:00 UTC,1140316320,24259,MONTAGUE SISKIYOU AIRPORT,CA,43,73,false,false,no_lightning
2006-02-19 02:33:00 UTC,1140316380,24259,MONTAGUE SISKIYOU AIRPORT,CA,48,72,false,false,no_lightning
2006-03-11 06:42:00 UTC,1142059320,24259,MONTAGUE SISKIYOU AIRPORT,CA,86,105,false,false,no_lightning
2006-03-13 20:46:00 UTC,1142282760,14858,HANCOCK HOUGHTON COUNTY AP,MI,31,76,false,false,mucape<1;no_lightning
2006-04-09 21:03:00 UTC,1144616580,94989,AMES MUNICIPAL AP,IA,37,80,false,false,mucape<1;no_lightning
2006-04-11 11:52:00 UTC,1144756320,94273,MCMINNVILLE MUNICIPAL AP,OR,75,93,false,false,no_lightning
2006-04-11 11:53:00 UTC,1144756380,94273,MCMINNVILLE MUNICIPAL AP,OR,89,93,false,false,no_lightning
2006-04-11 11:54:00 UTC,1144756440,94273,MCMINNVILLE MUNICIPAL AP,OR,83,105,false,false,no_lightning
2006-04-11 11:55:00 UTC,1144756500,94273,MCMINNVILLE MUNICIPAL AP,OR,69,99,false,false,no_lightning
2006-04-11 11:56:00 UTC,1144756560,94273,MCMINNVILLE MUNICIPAL AP,OR,55,94,false,false,no_lightning
2006-04-19 13:33:00 UTC,1145453580,24017,CHADRON MUNICIPAL AP,NE,45,66,false,false,mucape<1;no_lightning
2006-04-19 14:31:00 UTC,1145457060,24017,CHADRON MUNICIPAL AP,NE,48,65,false,false,mucape<1;no_lightning
2006-04-19 14:56:00 UTC,1145458560,24017,CHADRON MUNICIPAL AP,NE,54,66,false,false,mucape<1;no_lightning
2006-05-08 11:15:00 UTC,1147086900,14937,IOWA CITY MUNICIPAL AP,IA,16,65,false,false,no_lightning
2006-05-09 08:10:00 UTC,1147162200,24259,MONTAGUE SISKIYOU AIRPORT,CA,16,65,false,false,mucape<1;no_lightning
2006-06-03 12:38:00 UTC,1149338280,93205,MARYSVILLE YUBA COUNTY AP,CA,13,70,false,false,mucape<1;no_lightning
2006-06-04 12:42:00 UTC,1149424920,53119,HANFORD MUNICIPAL AP,CA,18,70,false,false,no_lightning
2006-07-04 11:31:00 UTC,1152012660,54773,FULTON OSWEGO COUNTY AP,NY,24,66,false,false,no_lightning
2006-07-04 11:32:00 UTC,1152012720,54773,FULTON OSWEGO COUNTY AP,NY,55,79,false,false,no_lightning
2006-07-08 13:04:00 UTC,1152363840,94870,CHAMPAIGN URBANA WILLARD AP,IL,10,120,false,false,no_lightning
2006-07-17 15:26:00 UTC,1153149960,93205,MARYSVILLE YUBA COUNTY AP,CA,36,66,false,false,mucape<1;no_lightning
2006-08-04 02:35:00 UTC,1154658900,26492,PORTAGE GLACIER VISITOR CENTER,AK,38,68,false,false,outside_conus
2006-08-04 03:56:00 UTC,1154663760,26492,PORTAGE GLACIER VISITOR CENTER,AK,23,65,false,false,outside_conus
2006-08-04 04:28:00 UTC,1154665680,26492,PORTAGE GLACIER VISITOR CENTER,AK,37,66,false,false,outside_conus
2006-09-06 00:12:00 UTC,1157501520,24150,LIVINGSTON MISSION FIELD,MT,22,72,false,false,no_lightning
2006-09-21 13:42:00 UTC,1158846120,24130,BAKER CITY MUNICIPAL AP,OR,33,67,false,false,no_lightning
2006-09-21 13:43:00 UTC,1158846180,24130,BAKER CITY MUNICIPAL AP,OR,35,70,false,false,no_lightning
2006-09-21 14:13:00 UTC,1158847980,24130,BAKER CITY MUNICIPAL AP,OR,43,88,false,false,mucape<1;no_lightning
2006-09-21 14:14:00 UTC,1158848040,24130,BAKER CITY MUNICIPAL AP,OR,51,87,false,false,mucape<1;no_lightning
2006-09-21 14:15:00 UTC,1158848100,24130,BAKER CITY MUNICIPAL AP,OR,58,88,false,false,mucape<1;no_lightning
2006-09-23 02:03:00 UTC,1158976980,03016,RIFLE GARFIELD COUNTY AP,CO,34,117,false,false,no_lightning
2006-09-23 02:04:00 UTC,1158977040,03016,RIFLE GARFIELD COUNTY AP,CO,41,121,false,false,no_lightning
2006-10-09 18:10:00 UTC,1160417400,26492,PORTAGE GLACIER VISITOR CENTER,AK,30,66,false,false,outside_conus
2006-11-11 06:18:00 UTC,1163225880,12884,BOOTHVILLE ASOS,LA,13,101,false,false,no_lightning
2006-11-11 07:40:00 UTC,1163230800,12884,BOOTHVILLE ASOS,LA,10,102,false,false,no_lightning
2006-11-14 18:12:00 UTC,1163527920,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,61,70,false,false,mucape<1;no_lightning
2006-11-14 18:13:00 UTC,1163527980,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,64,70,false,false,mucape<1;no_lightning
2006-11-14 18:14:00 UTC,1163528040,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,63,67,false,false,mucape<1;no_lightning
2006-11-14 18:15:00 UTC,1163528100,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,62,70,false,false,mucape<1;no_lightning
2006-11-14 18:17:00 UTC,1163528220,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,59,72,false,false,mucape<1;no_lightning
2006-11-14 18:18:00 UTC,1163528280,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,60,67,false,false,mucape<1;no_lightning
2006-11-14 18:19:00 UTC,1163528340,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,60,68,false,false,mucape<1;no_lightning
2006-11-14 18:20:00 UTC,1163528400,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,59,66,false,false,mucape<1;no_lightning
2006-11-14 18:22:00 UTC,1163528520,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,56,67,false,false,mucape<1;no_lightning
2006-11-14 18:23:00 UTC,1163528580,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,60,66,false,false,mucape<1;no_lightning
2006-11-14 18:27:00 UTC,1163528820,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,58,68,false,false,mucape<1;no_lightning
2006-11-14 18:28:00 UTC,1163528880,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,61,69,false,false,mucape<1;no_lightning
2006-11-14 18:29:00 UTC,1163528940,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,63,67,false,false,mucape<1;no_lightning
2006-11-14 18:30:00 UTC,1163529000,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,65,72,false,false,mucape<1;no_lightning
2006-11-14 18:31:00 UTC,1163529060,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,63,67,false,false,mucape<1;no_lightning
2006-11-14 18:32:00 UTC,1163529120,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,60,67,false,false,mucape<1;no_lightning
2006-11-14 18:33:00 UTC,1163529180,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,59,67,false,false,mucape<1;no_lightning
2006-11-14 18:34:00 UTC,1163529240,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,61,68,false,false,mucape<1;no_lightning
2006-11-14 18:35:00 UTC,1163529300,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,64,70,false,false,mucape<1;no_lightning
2006-11-14 18:36:00 UTC,1163529360,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,62,68,false,false,mucape<1;no_lightning
2006-11-14 18:37:00 UTC,1163529420,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,61,72,false,false,mucape<1;no_lightning
2006-11-14 18:38:00 UTC,1163529480,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,62,68,false,false,mucape<1;no_lightning
2006-11-14 18:40:00 UTC,1163529600,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,54,67,false,false,mucape<1;no_lightning
2006-11-14 18:44:00 UTC,1163529840,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,58,66,false,false,mucape<1;no_lightning
2006-11-14 18:45:00 UTC,1163529900,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,57,65,false,false,mucape<1;no_lightning
2006-11-14 18:46:00 UTC,1163529960,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,58,65,false,false,mucape<1;no_lightning
2006-11-14 18:51:00 UTC,1163530260,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,57,67,false,false,mucape<1;no_lightning
2006-11-14 18:53:00 UTC,1163530380,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,60,69,false,false,mucape<1;no_lightning
2006-11-14 18:54:00 UTC,1163530440,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,61,65,false,false,mucape<1;no_lightning
2006-11-14 18:55:00 UTC,1163530500,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,60,67,false,false,mucape<1;no_lightning
2006-11-14 18:56:00 UTC,1163530560,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,60,67,false,false,mucape<1;no_lightning
2006-11-14 18:58:00 UTC,1163530680,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,61,70,false,false,mucape<1;no_lightning
2006-11-14 18:59:00 UTC,1163530740,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,63,68,false,false,mucape<1;no_lightning
2006-11-14 19:00:00 UTC,1163530800,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,64,69,false,false,mucape<1;no_lightning
2006-11-14 19:01:00 UTC,1163530860,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,64,70,false,false,mucape<1;no_lightning
2006-11-14 19:02:00 UTC,1163530920,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,65,72,false,false,mucape<1;no_lightning
2006-11-14 19:03:00 UTC,1163530980,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,62,67,false,false,mucape<1;no_lightning
2006-11-14 19:04:00 UTC,1163531040,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,59,69,false,false,mucape<1;no_lightning
2006-11-14 19:05:00 UTC,1163531100,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,62,70,false,false,mucape<1;no_lightning
2006-11-14 19:06:00 UTC,1163531160,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,62,71,false,false,mucape<1;no_lightning
2006-11-14 19:07:00 UTC,1163531220,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,63,69,false,false,mucape<1;no_lightning
2006-11-14 19:08:00 UTC,1163531280,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,66,74,false,false,mucape<1;no_lightning
2006-11-14 19:09:00 UTC,1163531340,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,65,72,false,false,mucape<1;no_lightning
2006-11-14 19:10:00 UTC,1163531400,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,64,73,false,false,mucape<1;no_lightning
2006-11-14 19:11:00 UTC,1163531460,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,63,66,false,false,mucape<1;no_lightning
2006-11-14 19:12:00 UTC,1163531520,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,61,66,false,false,mucape<1;no_lightning
2006-11-14 19:13:00 UTC,1163531580,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,57,65,false,false,mucape<1;no_lightning
2006-11-14 19:14:00 UTC,1163531640,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,60,68,false,false,mucape<1;no_lightning
2006-11-14 19:16:00 UTC,1163531760,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,59,68,false,false,mucape<1;no_lightning
2006-11-14 19:17:00 UTC,1163531820,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,63,72,false,false,mucape<1;no_lightning
2006-11-14 19:18:00 UTC,1163531880,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,62,65,false,false,mucape<1;no_lightning
2006-11-14 19:20:00 UTC,1163532000,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,60,65,false,false,mucape<1;no_lightning
2006-11-14 19:21:00 UTC,1163532060,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,61,68,false,false,mucape<1;no_lightning
2006-11-14 19:22:00 UTC,1163532120,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,61,69,false,false,mucape<1;no_lightning
2006-11-14 19:23:00 UTC,1163532180,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,63,69,false,false,mucape<1;no_lightning
2006-11-14 19:24:00 UTC,1163532240,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,62,68,false,false,mucape<1;no_lightning
2006-11-14 19:25:00 UTC,1163532300,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,60,67,false,false,mucape<1;no_lightning
2006-11-14 19:26:00 UTC,1163532360,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,62,69,false,false,mucape<1;no_lightning
2006-11-14 19:27:00 UTC,1163532420,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,61,65,false,false,mucape<1;no_lightning
2006-11-14 19:28:00 UTC,1163532480,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,61,67,false,false,mucape<1;no_lightning
2006-11-14 19:29:00 UTC,1163532540,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,61,65,false,false,mucape<1;no_lightning
2006-11-14 19:30:00 UTC,1163532600,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,61,67,false,false,mucape<1;no_lightning
2006-11-14 19:31:00 UTC,1163532660,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,63,68,false,false,mucape<1;no_lightning
2006-11-14 19:32:00 UTC,1163532720,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,63,69,false,false,mucape<1;no_lightning
2006-11-14 19:33:00 UTC,1163532780,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,62,73,false,false,mucape<1;no_lightning
2006-11-14 19:34:00 UTC,1163532840,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,61,67,false,false,mucape<1;no_lightning
2006-11-14 19:35:00 UTC,1163532900,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,62,71,false,false,mucape<1;no_lightning
2006-11-14 19:36:00 UTC,1163532960,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,64,71,false,false,mucape<1;no_lightning
2006-11-14 19:37:00 UTC,1163533020,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,65,71,false,false,mucape<1;no_lightning
2006-11-14 19:38:00 UTC,1163533080,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,63,67,false,false,mucape<1;no_lightning
2006-11-14 19:39:00 UTC,1163533140,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,62,66,false,false,mucape<1;no_lightning
2006-11-14 19:40:00 UTC,1163533200,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,62,68,false,false,mucape<1;no_lightning
2006-11-14 19:41:00 UTC,1163533260,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,60,69,false,false,mucape<1;no_lightning
2006-11-14 19:44:00 UTC,1163533440,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,56,65,false,false,mucape<1;no_lightning
2006-11-14 19:46:00 UTC,1163533560,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,57,66,false,false,mucape<1;no_lightning
2006-11-14 19:51:00 UTC,1163533860,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,58,67,false,false,mucape<1;no_lightning
2006-11-14 19:52:00 UTC,1163533920,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,62,71,false,false,mucape<1;no_lightning
2006-11-14 19:53:00 UTC,1163533980,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,63,71,false,false,mucape<1;no_lightning
2006-11-14 19:54:00 UTC,1163534040,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,63,65,false,false,mucape<1;no_lightning
2006-11-14 19:55:00 UTC,1163534100,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,62,76,false,false,mucape<1;no_lightning
2006-11-14 19:56:00 UTC,1163534160,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,64,74,false,false,mucape<1;no_lightning
2006-11-14 19:57:00 UTC,1163534220,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,65,69,false,false,mucape<1;no_lightning
2006-11-14 19:58:00 UTC,1163534280,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,62,66,false,false,mucape<1;no_lightning
2006-11-14 19:59:00 UTC,1163534340,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,63,71,false,false,mucape<1;no_lightning
2006-11-14 20:00:00 UTC,1163534400,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,64,70,false,false,mucape<1;no_lightning
2006-11-14 20:01:00 UTC,1163534460,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,63,70,false,false,mucape<1;no_lightning
2006-11-14 20:02:00 UTC,1163534520,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,66,75,false,false,mucape<1;no_lightning
2006-11-14 20:03:00 UTC,1163534580,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,66,68,false,false,mucape<1;no_lightning
2006-11-14 20:06:00 UTC,1163534760,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,51,66,false,false,mucape<1;no_lightning
2006-11-14 20:08:00 UTC,1163534880,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,57,65,false,false,mucape<1;no_lightning
2006-11-14 20:10:00 UTC,1163535000,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,57,66,false,false,mucape<1;no_lightning
2006-11-14 20:11:00 UTC,1163535060,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,60,66,false,false,mucape<1;no_lightning
2006-11-14 20:17:00 UTC,1163535420,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,61,65,false,false,mucape<1;no_lightning
2006-11-14 20:18:00 UTC,1163535480,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,61,66,false,false,mucape<1;no_lightning
2006-11-14 20:19:00 UTC,1163535540,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,60,66,false,false,mucape<1;no_lightning
2006-11-14 20:53:00 UTC,1163537580,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,55,65,false,false,mucape<1;no_lightning
2006-11-14 20:57:00 UTC,1163537820,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,58,69,false,false,mucape<1;no_lightning
2006-11-14 20:59:00 UTC,1163537940,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,60,67,false,false,mucape<1;no_lightning
2006-11-14 21:05:00 UTC,1163538300,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,57,66,false,false,mucape<1;no_lightning
2006-11-14 21:06:00 UTC,1163538360,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,61,67,false,false,mucape<1;no_lightning
2006-11-14 21:07:00 UTC,1163538420,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,61,65,false,false,mucape<1;no_lightning
2006-11-14 21:08:00 UTC,1163538480,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,59,68,false,false,mucape<1;no_lightning
2006-11-14 21:13:00 UTC,1163538780,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,55,65,false,false,mucape<1;no_lightning
2006-11-14 21:14:00 UTC,1163538840,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,57,65,false,false,mucape<1;no_lightning
2006-11-14 21:19:00 UTC,1163539140,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,59,65,false,false,mucape<1;no_lightning
2006-11-14 21:37:00 UTC,1163540220,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,57,65,false,false,mucape<1;no_lightning
2006-11-14 21:41:00 UTC,1163540460,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,57,67,false,false,mucape<1;no_lightning
2006-11-14 21:58:00 UTC,1163541480,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,56,65,false,false,mucape<1;no_lightning
2006-11-14 22:01:00 UTC,1163541660,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,55,66,false,false,mucape<1;no_lightning
2006-11-14 22:50:00 UTC,1163544600,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,58,65,false,false,mucape<1;no_lightning
2006-11-14 22:53:00 UTC,1163544780,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,59,65,false,false,mucape<1;no_lightning
2006-11-14 22:54:00 UTC,1163544840,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,59,66,false,false,mucape<1;no_lightning
2006-11-14 23:00:00 UTC,1163545200,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,59,66,false,false,mucape<1;no_lightning
2006-11-14 23:01:00 UTC,1163545260,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,61,67,false,false,mucape<1;no_lightning
2006-11-14 23:02:00 UTC,1163545320,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,62,66,false,false,mucape<1;no_lightning
2006-11-14 23:03:00 UTC,1163545380,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,61,66,false,false,mucape<1;no_lightning
2006-11-14 23:04:00 UTC,1163545440,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,61,66,false,false,mucape<1;no_lightning
2006-11-14 23:05:00 UTC,1163545500,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,61,67,false,false,mucape<1;no_lightning
2006-11-14 23:06:00 UTC,1163545560,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,61,68,false,false,mucape<1;no_lightning
2006-11-14 23:08:00 UTC,1163545680,23055,PINE SPRINGS GUADALUPE MOUNTAINS NP,TX,58,65,false,false,mucape<1;no_lightning
2006-11-16 06:01:00 UTC,1163656860,24137,CUT BANK MUNICIPAL AP,MT,46,65,false,false,mucape<1;no_lightning
2006-11-16 06:13:00 UTC,1163657580,24137,CUT BANK MUNICIPAL AP,MT,53,66,false,false,mucape<1;no_lightning
2006-11-16 06:15:00 UTC,1163657700,24137,CUT BANK MUNICIPAL AP,MT,53,68,false,false,mucape<1;no_lightning
2006-11-16 06:16:00 UTC,1163657760,24137,CUT BANK MUNICIPAL AP,MT,53,67,false,false,mucape<1;no_lightning
2006-11-17 05:27:00 UTC,1163741220,12884,BOOTHVILLE ASOS,LA,18,102,false,false,mucape<1;no_lightning
2006-11-27 07:09:00 UTC,1164611340,12884,BOOTHVILLE ASOS,LA,8,78,false,false,no_lightning
2006-11-30 14:23:00 UTC,1164896580,25506,ILIAMNA AIRPORT,AK,26,121,false,false,outside_conus
2006-11-30 16:40:00 UTC,1164904800,24150,LIVINGSTON MISSION FIELD,MT,42,66,false,false,mucape<1;no_lightning
2006-12-01 03:41:00 UTC,1164944460,93967,COFFEYVILLE MUNICIPAL AP,KS,35,72,false,false,mucape<1
2006-12-01 11:25:00 UTC,1164972300,14842,PEORIA GREATER PEORIA AP,IL,21,79,false,false,mucape<1;no_lightning
2006-12-01 11:49:00 UTC,1164973740,14842,PEORIA GREATER PEORIA AP,IL,34,71,false,false,mucape<1;no_lightning
2006-12-01 11:50:00 UTC,1164973800,14842,PEORIA GREATER PEORIA AP,IL,48,70,false,false,mucape<1;no_lightning
2006-12-01 13:18:00 UTC,1164979080,14842,PEORIA GREATER PEORIA AP,IL,42,75,false,false,mucape<1;no_lightning
2006-12-01 13:19:00 UTC,1164979140,14842,PEORIA GREATER PEORIA AP,IL,34,70,false,false,mucape<1;no_lightning
2006-12-01 13:28:00 UTC,1164979680,14842,PEORIA GREATER PEORIA AP,IL,27,79,false,false,mucape<1;no_lightning
2006-12-01 14:03:00 UTC,1164981780,93989,QUINCY REGIONAL AP,IL,25,78,false,false,mucape<1;no_lightning
2006-12-01 14:04:00 UTC,1164981840,93989,QUINCY REGIONAL AP,IL,27,79,false,false,mucape<1;no_lightning
2006-12-01 14:05:00 UTC,1164981900,93989,QUINCY REGIONAL AP,IL,25,77,false,false,mucape<1;no_lightning
2006-12-01 14:06:00 UTC,1164981960,93989,QUINCY REGIONAL AP,IL,37,79,false,false,mucape<1;no_lightning
2006-12-02 00:38:00 UTC,1165019880,94895,MUNCIE DELAWARE COUNTY AP,IN,29,102,false,false,mucape<1;no_lightning
2006-12-03 01:40:00 UTC,1165110000,94895,MUNCIE DELAWARE COUNTY AP,IN,9,102,false,false,mucape_or_lightning_unavailable
2006-12-13 22:53:00 UTC,1166050380,94051,JORDAN AP,MT,48,69,false,false,no_lightning
2006-12-15 17:11:00 UTC,1166202660,24137,CUT BANK MUNICIPAL AP,MT,49,66,false,false,mucape<1;no_lightning
2006-12-15 17:14:00 UTC,1166202840,24137,CUT BANK MUNICIPAL AP,MT,49,72,false,false,mucape<1;no_lightning
