lat,lon,estimated_x1_normalized_plus_measured_report_days_per_year_grid_130_cropped_blurred
36.547,-80.72300000000001,0.4733001544528456
36.535,-80.57600000000002,0.43287903080855206
36.522,-80.428,0.40869740650524644
36.509,-80.281,0.4526900593204892
36.496,-80.13299999999998,0.45938481790344776
36.483,-79.98599999999999,0.46244146218748655
36.47,-79.83800000000002,0.4932063701762305
36.456,-79.69099999999997,0.6030481269641214
36.443,-79.543,0.6878577740897222
36.429,-79.39600000000002,0.6451555832565444
36.416,-79.24900000000002,0.6911457400517913
36.402,-79.10199999999998,0.6646708637983076
36.388,-78.95400000000001,0.6405382873878923
36.373,-78.80700000000002,0.5238185397874239
36.359,-78.66000000000003,0.4866278559220342
36.345,-78.51299999999998,0.4328249661628482
36.33,-78.36599999999999,0.3462136968403
36.316,-78.219,0.303572731663534
36.301,-78.072,0.35959441294645067
36.286,-77.92500000000001,0.42301302455064904
36.271,-77.77800000000002,0.45598567040087423
36.256,-77.63099999999997,0.48665416003613665
36.24,-77.48399999999998,0.5595381798775261
36.225,-77.33800000000002,0.5897405015183109
36.209,-77.19099999999997,0.5527894563266469
36.194,-77.04399999999998,0.5827881781499644
36.178,-76.89699999999999,0.6014697936778733
36.162,-76.75099999999998,0.694708690204795
36.146,-76.60399999999998,0.8661158442225645
36.129,-76.45800000000003,0.8695825826366255
36.113,-76.31099999999998,0.8968233351690279
36.097,-76.16500000000002,1.117328204020866
36.08,-76.01799999999997,1.4188275772529688
36.063,-75.87200000000001,1.642008006070248
36.046,-75.726,1.6903416200107397
36.029,-75.57999999999998,1.9941409062796538
36.012,-75.43299999999999,2.544313602413013
35.995,-75.28699999999998,2.588937208000974
35.978,-75.14100000000002,0.0
35.96,-74.995,0.0
35.943,-74.84899999999999,0.0
35.925,-74.70299999999997,0.0
35.907,-74.55700000000002,0.0
35.889,-74.411,0.0
35.871,-74.26499999999999,0.0
35.852,-74.12,0.0
35.834,-73.97399999999999,0.0
35.815,-73.82799999999997,0.0
35.797,-73.68200000000002,0.0
35.778,-73.53699999999998,0.0
35.759,-73.39100000000002,0.0
35.74,-73.24599999999998,0.0
35.721,-73.10000000000002,0.0
35.702,-72.95499999999998,0.0
35.682,-72.81,0.0
35.663,-72.66399999999999,0.0
35.643,-72.519,0.0
35.623,-72.37400000000002,0.0
35.603,-72.22899999999998,0.0
35.583,-72.084,0.0
35.563,-71.93900000000002,0.0
35.543,-71.79399999999998,0.0
35.522,-71.649,0.0
35.502,-71.50400000000002,0.0
35.481,-71.35899999999998,0.0
35.46,-71.214,0.0
35.439,-71.07,0.0
35.418,-70.92500000000001,0.0
35.397,-70.77999999999997,0.0
35.375,-70.63600000000002,0.0
35.354,-70.49099999999999,0.0
35.332,-70.34699999999998,0.0
35.311,-70.20299999999997,0.0
35.289,-70.05799999999999,0.0
35.267,-69.91399999999999,0.0
35.245,-69.76999999999998,0.0
35.222,-69.62599999999998,0.0
35.2,-69.48200000000003,0.0
35.178,-69.33800000000002,0.0
35.155,-69.19400000000002,0.0
35.132,-69.05000000000001,0.0
35.109,-68.906,0.0
35.086,-68.762,0.0
35.063,-68.618,0.0
35.04,-68.47500000000002,0.0
35.017,-68.33100000000002,0.0
34.993,-68.18799999999999,0.0
34.97,-68.04399999999998,0.0
34.946,-67.90100000000001,0.0
34.922,-67.757,0.0
34.898,-67.61399999999998,0.0
34.874,-67.471,0.0
34.85,-67.32799999999997,0.0
34.825,-67.185,0.0
34.801,-67.041,0.0
34.776,-66.899,0.0
34.751,-66.75599999999997,0.0
34.726,-66.613,0.0
34.701,-66.47000000000003,0.0
34.676,-66.327,0.0
34.651,-66.185,0.0
34.626,-66.04199999999997,0.0
34.6,-65.899,0.0
34.574,-65.757,0.0
34.549,-65.61500000000001,0.0
34.523,-65.47199999999998,0.0
34.497,-65.32999999999998,0.0
34.471,-65.18799999999999,0.0
34.444,-65.04599999999999,0.0
33.775,-128.944,0.0
33.805,-128.804,0.0
33.834,-128.663,0.0
33.864,-128.523,0.0
33.893,-128.382,0.0
33.922,-128.242,0.0
33.952,-128.101,0.0
33.981,-127.96000000000001,0.0
34.009,-127.81899999999999,0.0
34.038,-127.679,0.0
34.067,-127.53800000000001,0.0
34.095,-127.39699999999999,0.0
34.124,-127.255,0.0
34.152,-127.114,0.0
34.18,-126.97300000000001,0.0
34.208,-126.832,0.0
34.236,-126.69,0.0
34.264,-126.549,0.0
34.292,-126.40700000000001,0.0
34.319,-126.26599999999999,0.0
34.346,-126.124,0.0
34.374,-125.982,0.0
34.401,-125.84,0.0
34.428,-125.69900000000001,0.0
34.455,-125.55699999999999,0.0
34.482,-125.41499999999999,0.0
34.508,-125.273,0.0
34.535,-125.13,0.0
34.561,-124.988,0.0
34.588,-124.846,0.0
34.614,-124.70400000000001,0.0
34.64,-124.561,0.0
34.666,-124.41900000000001,0.0
34.691,-124.27600000000001,0.0
34.717,-124.13399999999999,0.0
34.743,-123.99100000000001,0.0
34.768,-123.84800000000001,0.0
34.793,-123.70500000000001,0.0
34.818,-123.56200000000001,0.0
34.843,-123.41900000000001,0.0
34.868,-123.27600000000001,0.0
34.893,-123.13300000000001,0.0
34.918,-122.99000000000001,0.0
34.942,-122.84700000000001,0.0
34.967,-122.70400000000001,0.0
34.991,-122.56,0.0
35.015,-122.417,0.0
35.039,-122.274,0.0
35.063,-122.13,0.0
35.087,-121.987,0.0
35.11,-121.84299999999999,0.0
35.134,-121.69900000000001,0.0
35.157,-121.55600000000001,0.0
35.181,-121.412,0.01208079600132787
35.204,-121.268,0.025265313343442307
35.227,-121.124,0.09858156643343592
35.25,-120.97999999999999,0.11298963711328905
35.272,-120.83600000000001,0.10775963921475686
35.295,-120.69200000000001,0.08198681579112749
35.317,-120.548,0.06674619845767706
35.34,-120.40299999999999,0.04732670180515419
35.362,-120.25899999999999,0.011520098031560155
35.384,-120.11500000000001,0.0008844940353426037
35.406,-119.97,3.6122422969170415e-6
35.428,-119.826,5.21078992318337e-9
35.45,-119.68100000000001,9.965205347182724e-6
35.471,-119.537,0.002271198674620951
35.493,-119.392,0.01670687182906189
35.514,-119.24700000000001,0.02115290626326133
35.535,-119.10300000000001,0.022358946070778856
35.557,-118.958,0.021468729732426653
35.578,-118.81299999999999,0.0209790303424017
35.598,-118.668,0.022374677745234165
35.619,-118.523,0.04446685356351461
35.64,-118.37799999999999,0.08167965354725491
35.66,-118.233,0.2345638806315332
35.681,-118.088,0.2887744505271119
35.701,-117.94300000000001,0.3017788904513658
35.721,-117.798,0.3321440817837932
35.741,-117.65199999999999,0.33934556569838004
35.761,-117.507,0.2985171015534258
35.78,-117.362,0.10218660924588964
35.8,-117.21600000000001,0.04804947247150069
35.819,-117.071,0.03895662850493406
35.839,-116.92500000000001,0.005456476771392941
35.858,-116.78,0.00010961499657844059
35.877,-116.63399999999999,0.00010100555435120322
35.896,-116.488,0.00429877777922066
35.915,-116.34200000000001,0.05973892989913201
35.933,-116.197,0.24789204463881168
35.952,-116.05099999999999,0.3040725403974435
35.97,-115.905,0.3735232884021696
35.989,-115.75899999999999,0.465103000861288
36.007,-115.613,1.0076664548171994
36.025,-115.46700000000001,2.008246388233173
36.043,-115.321,2.567350026997233
36.06,-115.17500000000001,3.041520850542779
36.078,-115.029,3.145179001076991
36.096,-114.882,3.1008474063766562
36.113,-114.73599999999999,2.7512456242181877
36.13,-114.59,1.8422455424358852
36.147,-114.44300000000001,1.2576766397843973
36.164,-114.297,0.5778139660355406
36.181,-114.15100000000001,0.3511209560092589
36.198,-114.00399999999999,0.3896512305127283
36.215,-113.857,0.3323195359679941
36.231,-113.71100000000001,0.3706535212523328
36.248,-113.564,0.30609989491219936
36.264,-113.418,0.10710808192235902
36.28,-113.27099999999999,0.016672148437454203
36.296,-113.124,0.0067115383344563415
36.312,-112.977,0.005841947244052035
36.327,-112.83000000000001,0.0008452619190992672
36.343,-112.684,3.781533137676725e-5
36.358,-112.537,3.0219303128646644e-5
36.374,-112.38999999999999,2.798418862276643e-5
36.389,-112.243,1.1327405938926838e-5
36.404,-112.096,0.0008702304193027988
36.419,-111.94800000000001,0.010770009909536386
36.434,-111.80099999999999,0.04120740820625592
36.448,-111.654,0.047608921617288434
36.463,-111.507,0.05276607070746304
36.477,-111.36000000000001,0.02393517019572505
36.492,-111.21199999999999,0.013264121396998214
36.506,-111.065,0.0065677039034174834
36.52,-110.918,0.0008410819158044736
36.534,-110.77000000000001,7.29169820833738e-6
36.548,-110.62299999999999,1.739230396736639e-8
36.561,-110.475,2.0934839046579497e-12
36.575,-110.328,2.3415835249473006e-12
36.588,-110.18,5.04606867734146e-10
36.601,-110.03299999999999,3.448079725650956e-9
36.615,-109.88499999999999,4.845263994334465e-9
36.628,-109.737,8.055947456252963e-9
36.64,-109.59,2.4765418528079698e-8
36.653,-109.44200000000001,3.8080181126386733e-6
36.666,-109.29400000000001,5.6654592111572145e-5
36.678,-109.14599999999999,0.006578128050149166
36.691,-108.99799999999999,0.04703485145563279
36.703,-108.851,0.0635850855809152
36.715,-108.703,0.1268518820699909
36.727,-108.555,0.34887357328310703
36.739,-108.40700000000001,0.4951761709741385
36.75,-108.25899999999999,0.4841575043118028
36.762,-108.11099999999999,0.4837281408765739
36.773,-107.963,0.5375496133805585
36.785,-107.815,0.5352652785640748
36.796,-107.666,0.40326836212273487
36.807,-107.518,0.22124925806401582
36.818,-107.37,0.20911847101259654
36.829,-107.22200000000001,0.21826042759645298
36.839,-107.07400000000001,0.2171876694293512
36.85,-106.92500000000001,0.14791937273557898
36.86,-106.77699999999999,0.1251107855190252
36.871,-106.62899999999999,0.10626297441252966
36.881,-106.47999999999999,0.05991781065420591
36.891,-106.332,0.04601825389191056
36.901,-106.184,0.006648455827869751
36.91,-106.035,0.00019011873871690435
36.92,-105.887,0.003459838211130518
36.929,-105.738,0.021348686371283374
36.939,-105.59,0.008531318725207706
36.948,-105.441,0.001041346785979298
36.957,-105.293,9.16271517632763e-5
36.966,-105.144,0.000965259419132184
36.975,-104.995,0.025463592652319768
36.984,-104.84700000000001,0.21770191038571363
36.992,-104.69800000000001,0.7465943860282005
37.001,-104.549,1.0068030769385452
37.009,-104.40100000000001,1.0650541399983833
37.017,-104.25200000000001,1.149047615230201
37.025,-104.10300000000001,0.6639563176921957
37.033,-103.95400000000001,0.3901928478225477
37.041,-103.80599999999998,0.39464092905079085
37.049,-103.65699999999998,0.35638419292840057
37.056,-103.50799999999998,0.3023508870438161
37.064,-103.35899999999998,0.47034646786732526
37.071,-103.20999999999998,1.0518381322371928
37.078,-103.06099999999998,1.3437913362676186
37.085,-102.91199999999998,1.9216523508409058
37.092,-102.76299999999998,2.2549590385491216
37.099,-102.61399999999998,2.4780500489069612
37.105,-102.46499999999997,2.3972394777973967
37.112,-102.31599999999997,3.1367822740901965
37.118,-102.16699999999997,3.2490236895068207
37.124,-102.01799999999997,3.4028486812712524
37.13,-101.86900000000003,3.5910598902871786
37.136,-101.72000000000003,3.8296356133865714
37.142,-101.57100000000003,3.9808857924786945
37.148,-101.42200000000003,4.037056999615866
37.153,-101.27300000000002,4.256960739299824
37.159,-101.12400000000002,4.2722903219594395
37.164,-100.97500000000002,4.084514303241036
37.169,-100.82600000000002,3.6088727573931982
37.174,-100.67599999999999,3.628519997114389
37.179,-100.52699999999999,3.03212377399474
37.184,-100.37799999999999,2.412528837796461
37.189,-100.22899999999998,2.0568995132404275
37.193,-100.07999999999998,2.108677093352685
37.198,-99.93,2.3138420077660116
37.202,-99.781,2.337502882110701
37.206,-99.632,2.318507767594019
37.21,-99.483,2.336465808931085
37.214,-99.33300000000003,3.3424839309877483
37.218,-99.18400000000003,3.467530372343253
37.221,-99.03500000000003,3.6945054504577244
37.225,-98.88499999999999,4.133100062847017
37.228,-98.73599999999999,4.114822793225288
37.231,-98.58699999999999,3.35769050138091
37.234,-98.43700000000001,3.114105198239869
37.237,-98.28800000000001,2.93867923008756
37.24,-98.13900000000001,2.7804203668284093
37.243,-97.98899999999998,2.1874105435000715
37.245,-97.83999999999997,2.326132394003179
37.248,-97.69099999999997,2.6922075080444534
37.25,-97.541,2.8962995617080134
37.252,-97.392,3.778741975131754
37.254,-97.24200000000002,3.8361928083126315
37.256,-97.09300000000002,3.4733869697878426
37.258,-96.94400000000002,3.219906046805656
37.26,-96.79399999999998,2.8836034546078957
37.261,-96.64499999999998,2.3874243489458573
37.262,-96.495,1.6367610395939176
37.264,-96.346,1.4237422897748093
37.265,-96.19600000000003,1.5004036884987162
37.266,-96.04700000000003,1.9916531603673182
37.267,-95.89800000000002,3.0836980201358615
37.267,-95.74799999999999,3.0705771659099717
37.268,-95.59899999999999,3.1386171841608856
37.268,-95.44900000000001,3.138003311005295
37.269,-95.30000000000001,2.9507638362972624
37.269,-95.14999999999998,2.302091614158244
37.269,-95.00099999999998,2.008598472847932
37.269,-94.851,2.0093659588914954
37.269,-94.702,1.8692191326493175
37.268,-94.553,1.772443661945842
37.268,-94.40300000000002,1.5873688117127267
37.267,-94.25400000000002,1.4401354766729708
37.267,-94.10399999999998,1.294106115244716
37.266,-93.95499999999998,1.3621555991431367
37.265,-93.805,1.8740692734912334
37.264,-93.656,2.2443873631124136
37.262,-93.507,2.4020491732364544
37.261,-93.35700000000003,2.424260069843944
37.26,-93.20800000000003,2.4113490523762953
37.258,-93.05799999999999,2.129513988052262
37.256,-92.90899999999999,1.658568671774884
37.254,-92.75999999999999,1.1988977806449648
37.252,-92.61000000000001,0.9510620795927455
37.25,-92.46100000000001,0.8331596692459655
37.248,-92.31099999999998,0.6809573222821478
37.245,-92.16199999999998,0.6771068174862643
37.243,-92.01299999999998,0.7188759871839423
37.24,-91.863,0.7533436204092546
37.237,-91.714,0.7578582974191336
37.234,-91.565,0.6630317652595389
37.231,-91.41500000000002,0.5795449369271716
37.228,-91.26600000000002,0.5845848633543081
37.225,-91.11700000000002,0.6715899765561107
37.221,-90.96699999999998,0.6922889608132676
37.218,-90.81799999999998,0.6320248265603394
37.214,-90.66899999999998,0.6610052374517247
37.21,-90.519,0.735733307351756
37.206,-90.37,0.8899941715859289
37.202,-90.221,0.8944417770462945
37.198,-90.072,1.0285680189123632
37.193,-89.92200000000003,1.660745382708536
37.189,-89.77300000000002,1.9505655889669165
37.184,-89.62400000000002,2.033213730190956
37.179,-89.47500000000002,1.9976555648417391
37.174,-89.32499999999999,2.1442583506727515
37.169,-89.17599999999999,2.7133044539253826
37.164,-89.02699999999999,2.480526998632705
37.159,-88.87799999999999,2.3455501830009946
37.153,-88.72899999999998,2.3268907966351833
37.148,-88.57999999999998,2.3754259935310955
37.142,-88.43099999999998,2.3526676105423183
37.136,-88.28199999999998,1.9994490916073642
37.13,-88.13299999999998,1.8620059820405377
37.124,-87.983,1.9056294749820135
37.118,-87.834,2.2129336494457035
37.112,-87.685,2.2952399207958516
37.105,-87.536,2.351967080577749
37.099,-87.387,2.1939049486327886
37.092,-87.238,1.8018256024435204
37.085,-87.08999999999997,1.402897435424837
37.078,-86.94099999999997,1.1174999376972834
37.071,-86.79199999999997,1.8068477777756164
37.064,-86.64299999999997,2.0101061298077254
37.056,-86.49400000000003,2.1051143867276507
37.049,-86.34500000000003,2.2186400041010983
37.041,-86.19600000000003,2.1778879255915964
37.033,-86.04700000000003,2.0740302705610505
37.025,-85.899,1.3051736099287148
37.017,-85.75,1.2622239690251487
37.009,-85.601,1.2889024634238297
37.001,-85.452,1.2538179686657176
36.992,-85.30399999999997,1.1133177489114516
36.984,-85.15499999999997,0.855732663303278
36.975,-85.00599999999997,0.8133072738531082
36.966,-84.858,0.7110048054707584
36.957,-84.709,0.6471106482060649
36.948,-84.56099999999998,0.6627832751094658
36.939,-84.41199999999998,0.9373565395757647
36.93,-84.26400000000001,0.9420042588663391
36.92,-84.11500000000001,0.7867027624863002
36.91,-83.96699999999998,0.7362496407428066
36.901,-83.81799999999998,0.6149831093986585
36.891,-83.67000000000002,0.41460132887739864
36.881,-83.52100000000002,0.3548386027466457
36.871,-83.37299999999999,0.3442892474787748
36.86,-83.22500000000002,0.3686897952224219
36.85,-83.07600000000002,0.37424952503918085
36.839,-82.928,0.41625772030327757
36.829,-82.77999999999997,0.45816919204782725
36.818,-82.632,0.4815659327771213
36.807,-82.48399999999998,0.6945679869328488
36.796,-82.33499999999998,0.7179472078432467
36.785,-82.18700000000001,0.6132967224560183
36.774,-82.03899999999999,0.47545411823293704
36.762,-81.89100000000002,0.4234438062842141
36.751,-81.743,0.43988325079129237
36.739,-81.59500000000003,0.4069814942208199
36.727,-81.447,0.4551755449505555
36.715,-81.29899999999998,0.5317793960018269
36.703,-81.15100000000001,0.5527465070205964
36.691,-81.00299999999999,0.5518929154816298
36.678,-80.856,0.5270305863857943
36.666,-80.70800000000003,0.5090046137351213
36.653,-80.56,0.4268592104714389
36.641,-80.41199999999998,0.3708526882172423
36.628,-80.26499999999999,0.412294960751639
36.615,-80.11700000000002,0.37792728960253463
36.602,-79.969,0.34726322120790226
36.588,-79.822,0.37451095642568644
36.575,-79.67399999999998,0.5072540214696197
36.561,-79.52699999999999,0.6011420413885663
36.548,-79.37900000000002,0.5954813719967783
36.534,-79.23200000000003,0.6384954167369818
36.52,-79.084,0.6461649710409809
36.506,-78.93700000000001,0.5981670595438926
36.492,-78.78899999999999,0.44827846133204896
36.478,-78.642,0.4061744166889908
36.463,-78.495,0.3168591757208255
36.449,-78.34800000000001,0.2728230377535441
36.434,-78.20100000000002,0.28697169902224434
36.419,-78.053,0.38272853712004545
36.404,-77.906,0.41829485771071184
36.389,-77.75900000000001,0.43584298623569645
36.374,-77.61200000000002,0.515754184463229
36.359,-77.46499999999997,0.5512955501527051
36.343,-77.31799999999998,0.5633668558089941
36.328,-77.17099999999999,0.5172096264381161
36.312,-77.02499999999998,0.5980057215127834
36.296,-76.87799999999999,0.6713351918352138
36.28,-76.731,0.7169611488723313
36.264,-76.584,0.846648980582703
36.248,-76.43799999999999,0.8609219744483646
36.231,-76.291,0.8834255367884731
36.215,-76.144,1.0457188533430561
36.198,-75.99799999999999,1.5114763365831754
36.182,-75.851,1.8767225126641258
36.165,-75.70499999999998,1.940236412452078
36.148,-75.55799999999999,1.94228529366291
36.131,-75.41199999999998,1.9428134474898437
36.113,-75.26600000000002,2.519023257558318
36.096,-75.11900000000003,0.0
36.078,-74.97300000000001,0.0
36.061,-74.827,0.0
36.043,-74.68099999999998,0.0
36.025,-74.53500000000003,0.0
36.007,-74.38900000000001,0.0
35.989,-74.243,0.0
35.971,-74.09699999999998,0.0
35.952,-73.95100000000002,0.0
35.934,-73.805,0.0
35.915,-73.65899999999999,0.0
35.896,-73.51400000000001,0.0
35.877,-73.368,0.0
35.858,-73.22199999999998,0.0
35.839,-73.077,0.0
35.82,-72.93099999999998,0.0
35.8,-72.786,0.0
35.781,-72.63999999999999,0.0
35.761,-72.495,0.0
35.741,-72.34899999999999,0.0
35.721,-72.20400000000001,0.0
35.701,-72.05900000000003,0.0
35.681,-71.91399999999999,0.0
35.66,-71.769,0.0
35.64,-71.62400000000002,0.0
35.619,-71.47899999999998,0.0
35.599,-71.334,0.0
35.578,-71.18900000000002,0.0
35.557,-71.04399999999998,0.0
35.536,-70.899,0.0
35.515,-70.75400000000002,0.0
35.493,-70.61000000000001,0.0
35.472,-70.46499999999997,0.0
35.45,-70.32,0.0
35.428,-70.17599999999999,0.0
35.406,-70.031,0.0
35.384,-69.887,0.0
35.362,-69.743,0.0
35.34,-69.59800000000001,0.0
35.318,-69.45400000000001,0.0
35.295,-69.31,0.0
35.273,-69.166,0.0
35.25,-69.02199999999999,0.0
35.227,-68.87799999999999,0.0
35.204,-68.73399999999998,0.0
35.181,-68.58999999999997,0.0
35.158,-68.44600000000003,0.0
35.134,-68.303,0.0
35.111,-68.15899999999999,0.0
35.087,-68.01499999999999,0.0
35.063,-67.87200000000001,0.0
35.039,-67.72800000000001,0.0
35.015,-67.58499999999998,0.0
34.991,-67.44099999999997,0.0
34.967,-67.298,0.0
34.943,-67.15499999999997,0.0
34.918,-67.012,0.0
34.893,-66.868,0.0
34.869,-66.72500000000002,0.0
34.844,-66.582,0.0
34.819,-66.43900000000002,0.0
34.794,-66.29700000000003,0.0
34.768,-66.154,0.0
34.743,-66.01100000000002,0.0
34.717,-65.868,0.0
34.692,-65.726,0.0
34.666,-65.58300000000003,0.0
34.64,-65.44099999999997,0.0
34.614,-65.298,0.0
34.588,-65.156,0.0
34.562,-65.01400000000001,0.0
33.891,-128.98,0.0
33.921,-128.839,0.0
33.951,-128.699,0.0
33.98,-128.558,0.0
34.01,-128.418,0.0
34.039,-128.277,0.0
34.068,-128.136,0.0
34.097,-127.995,0.0
34.126,-127.85400000000001,0.0
34.155,-127.713,0.0
34.184,-127.572,0.0
34.212,-127.43100000000001,0.0
34.241,-127.28999999999999,0.0
34.269,-127.148,0.0
34.297,-127.007,0.0
34.325,-126.86600000000001,0.0
34.353,-126.72399999999999,0.0
34.381,-126.582,0.0
34.408,-126.441,0.0
34.436,-126.299,0.0
34.463,-126.15700000000001,0.0
34.491,-126.01499999999999,0.0
34.518,-125.87299999999999,0.0
34.545,-125.731,0.0
34.572,-125.589,0.0
34.599,-125.447,0.0
34.625,-125.305,0.0
34.652,-125.16300000000001,0.0
34.678,-125.02000000000001,0.0
34.705,-124.87799999999999,0.0
34.731,-124.73500000000001,0.0
34.757,-124.59299999999999,0.0
34.783,-124.44999999999999,0.0
34.809,-124.30699999999999,0.0
34.834,-124.16499999999999,0.0
34.86,-124.02199999999999,0.0
34.885,-123.87899999999999,0.0
34.911,-123.73599999999999,0.0
34.936,-123.59299999999999,0.0
34.961,-123.44999999999999,0.0
34.986,-123.30699999999999,0.0
35.01,-123.16399999999999,0.0
35.035,-123.02000000000001,0.0
35.06,-122.87700000000001,0.0
35.084,-122.73400000000001,0.0
35.108,-122.59,0.0
35.133,-122.447,0.0
35.157,-122.303,0.0
35.18,-122.15899999999999,0.0
35.204,-122.01599999999999,0.0
35.228,-121.87200000000001,0.0
35.251,-121.72800000000001,0.0
35.275,-121.584,0.0
35.298,-121.44,0.01201596245448203
35.321,-121.29599999999999,0.012084116191899334
35.344,-121.15199999999999,0.012492829392705166
35.367,-121.00800000000001,0.02425488898879416
35.39,-120.864,0.060213532485749455
35.413,-120.719,0.0642595011341045
35.435,-120.57499999999999,0.05116176187489805
35.457,-120.43100000000001,0.012483061114491146
35.48,-120.286,0.0009411930856109295
35.502,-120.142,3.4151621838011624e-5
35.524,-119.99700000000001,3.0076224763937186e-5
35.546,-119.85300000000001,3.0358422058223663e-5
35.568,-119.708,2.89133448948027e-5
35.589,-119.56299999999999,0.00034226946304149845
35.611,-119.41900000000001,0.004255691714556276
35.632,-119.274,0.01678577982409875
35.653,-119.12899999999999,0.019373524176584972
35.674,-118.98400000000001,0.01947174866418141
35.695,-118.839,0.017516694657786255
35.716,-118.69399999999999,0.00665997055516679
35.737,-118.549,0.02176924927963032
35.758,-118.404,0.10146491574902544
35.778,-118.25800000000001,0.2336059509331084
35.798,-118.113,0.2710849897553097
35.819,-117.96799999999999,0.2931771608125097
35.839,-117.822,0.30635833368711424
35.859,-117.67699999999999,0.33340213802603885
35.879,-117.531,0.2904600781863052
35.898,-117.386,0.09840032343823434
35.918,-117.24000000000001,0.047581329174558096
35.937,-117.095,0.03973143579634284
35.957,-116.94900000000001,0.011275192933452532
35.976,-116.803,0.006654622908017945
35.995,-116.65700000000001,0.006754271472469335
36.014,-116.512,0.0350618355247464
36.033,-116.36600000000001,0.2182067535658107
36.051,-116.22,0.3055575265805839
36.07,-116.07400000000001,0.31738018923018413
36.088,-115.928,0.3374526096200245
36.107,-115.78200000000001,0.4603617368320788
36.125,-115.63499999999999,0.9885200152377823
36.143,-115.489,1.9211044878329406
36.161,-115.34299999999999,2.4135916926464422
36.179,-115.197,2.713325763250951
36.196,-115.05000000000001,3.0453588481168197
36.214,-114.904,3.0625448683126075
36.231,-114.75800000000001,2.670908170650104
36.248,-114.61099999999999,1.9101553420227833
36.266,-114.465,1.3329557433276273
36.283,-114.31800000000001,0.6630159914193717
36.3,-114.17099999999999,0.5644049317517481
36.316,-114.025,0.47818250585400496
36.333,-113.87799999999999,0.41185544194986295
36.349,-113.731,0.4071231189585237
36.366,-113.584,0.36962809779220457
36.382,-113.43799999999999,0.3077502495554433
36.398,-113.291,0.10682910930403057
36.414,-113.144,0.050218690042286934
36.43,-112.99700000000001,0.04199840388404221
36.446,-112.85,0.016626727403686987
36.461,-112.703,0.007389804829060442
36.477,-112.55600000000001,0.006698541705200704
36.492,-112.40899999999999,0.005849341721981783
36.507,-112.261,0.0016500554916880257
36.522,-112.114,0.01062850766501239
36.537,-111.96700000000001,0.04185614142598649
36.552,-111.82,0.052613386745031444
36.567,-111.672,0.06342668174061172
36.581,-111.525,0.09361603264413626
36.596,-111.37799999999999,0.09404203667959367
36.61,-111.22999999999999,0.057308234269285246
36.624,-111.083,0.01238035273894067
36.638,-110.935,0.0008966802522159305
36.652,-110.787,1.1109650067826895e-5
36.666,-110.63999999999999,3.514993447749007e-8
36.68,-110.49199999999999,8.952544820375468e-12
36.693,-110.345,1.7372695831726726e-8
36.707,-110.197,3.946843287231999e-6
36.72,-110.049,2.7258546627624755e-5
36.733,-109.90100000000001,3.4987976499066383e-5
36.746,-109.75299999999999,5.8160058063762734e-5
36.759,-109.606,6.945226881021967e-5
36.772,-109.458,0.0009081497191029119
36.784,-109.31,0.005829331863792801
36.797,-109.162,0.013307558225859748
36.809,-109.01400000000001,0.058412848376720825
36.821,-108.86600000000001,0.10617736441633292
36.833,-108.71799999999999,0.17998696882932397
36.845,-108.57,0.3821384335102958
36.857,-108.422,0.5473302972161398
36.869,-108.273,0.5594476282345108
36.881,-108.125,0.5687555386175133
36.892,-107.977,0.6919722393535724
36.903,-107.82900000000001,0.7049597312894793
36.915,-107.68,0.5533611711021805
36.926,-107.53200000000001,0.39750729594311185
36.937,-107.38399999999999,0.3111049803805516
36.947,-107.23500000000001,0.322908898428099
36.958,-107.08699999999999,0.37146607188745756
36.969,-106.939,0.2939474438330138
36.979,-106.78999999999999,0.21357736545396575
36.989,-106.642,0.12282260667656114
36.999,-106.493,0.060063188119684405
37.009,-106.344,0.041098520160192255
37.019,-106.196,0.007495309251149644
37.029,-106.047,0.01164140847830243
37.039,-105.899,0.013569515279376516
37.048,-105.75,0.013374014415167062
37.057,-105.601,0.011545569186542657
37.067,-105.453,0.001751396802301686
37.076,-105.304,1.5678231159344163e-5
37.085,-105.155,3.4960895111991375e-5
37.094,-105.006,0.007021397062872785
37.102,-104.858,0.09839924769817057
37.111,-104.709,0.4261012395701732
37.119,-104.56,0.5105843522707656
37.128,-104.411,0.5176134770216604
37.136,-104.262,0.5464403629867226
37.144,-104.113,0.5630203111922497
37.152,-103.964,0.47565356572393946
37.16,-103.815,0.32016776434368477
37.167,-103.666,0.23423462956453908
37.175,-103.517,0.21996997587125167
37.182,-103.368,0.26264078034929533
37.19,-103.219,0.4755705001420995
37.197,-103.07,0.7495780593918197
37.204,-102.92099999999999,1.6418514249601426
37.211,-102.77199999999999,1.593263279242642
37.217,-102.62299999999999,1.713451117132817
37.224,-102.47399999999999,1.9469282801631829
37.23,-102.32499999999999,2.721589538959466
37.237,-102.17500000000001,3.3744160048455285
37.243,-102.02600000000001,3.5560270436706785
37.249,-101.87700000000001,4.2908131740756765
37.255,-101.72800000000001,4.700373351785081
37.261,-101.57799999999997,4.561829334203321
37.267,-101.42899999999997,4.165381094092213
37.272,-101.27999999999997,4.47290708872401
37.278,-101.13099999999997,4.239484801496146
37.283,-100.981,3.8504847402689437
37.288,-100.832,3.562952561956524
37.293,-100.68299999999999,3.529287382568525
37.298,-100.53300000000002,2.9700467813042364
37.303,-100.38400000000001,2.592867370896566
