lat,lon,estimated_report_fourhours_per_year_grid_130_cropped_blurred
40.299,-116.779,0.0713272667652079
40.318,-116.62700000000001,0.06461439380087058
40.336,-116.475,0.0553425521728018
40.355,-116.32300000000001,0.06365482487361317
40.373,-116.17099999999999,0.08645989522253439
40.391,-116.019,0.06085739035163177
40.409,-115.86699999999999,0.12050455340390069
40.427,-115.715,0.2487842103203811
40.445,-115.56299999999999,0.2701361277328824
40.463,-115.41,0.254399230751291
40.48,-115.25800000000001,0.14842295820414395
40.498,-115.106,0.03052398262477594
40.515,-114.953,0.0019108824175202697
40.532,-114.80099999999999,9.793440491074456e-6
40.549,-114.648,0.00014928923051414395
40.566,-114.49600000000001,0.027326467540696796
40.583,-114.34299999999999,0.1892260874609545
40.599,-114.19,0.2580197995704394
40.616,-114.03800000000001,0.32061261353422976
40.632,-113.88499999999999,0.40199192223412433
40.648,-113.732,0.41810544579187114
40.664,-113.57900000000001,0.391055397993577
40.68,-113.42599999999999,0.29111249348305795
40.696,-113.273,0.2885696951459137
40.712,-113.12,0.28029935795807165
40.727,-112.96700000000001,0.3318130717329625
40.742,-112.814,0.45951909341048097
40.758,-112.661,0.671220128792197
40.773,-112.50800000000001,0.8396952036416363
40.788,-112.35499999999999,1.426884686250214
40.803,-112.201,2.0492164016720773
40.817,-112.048,2.1430270510746943
40.832,-111.89500000000001,2.0295934321796074
40.847,-111.74100000000001,1.6920868881535487
40.861,-111.588,1.3027848615574795
40.875,-111.434,0.58511365819685
40.889,-111.281,0.20495963337769244
40.903,-111.12700000000001,0.14597561300032977
40.917,-110.97399999999999,0.1320992308765417
40.931,-110.82,0.05952238950217628
40.944,-110.666,0.018129433882934844
40.958,-110.513,0.006932596380908959
40.971,-110.35900000000001,0.0009169473453236832
40.984,-110.20500000000001,5.0353729436365806e-5
40.997,-110.05099999999999,0.0010124945832290862
41.01,-109.89699999999999,0.011173967140361294
41.023,-109.743,0.04149565874660994
41.035,-109.589,0.05175125638437947
41.048,-109.435,0.0518193469402628
41.06,-109.281,0.04668711232154037
41.072,-109.12700000000001,0.03980392290276986
41.084,-108.97300000000001,0.006166589427868183
41.096,-108.81899999999999,0.00011516486414509304
41.108,-108.66499999999999,0.0059103443773358385
41.12,-108.50999999999999,0.04058543872673143
41.131,-108.356,0.051628539110641726
41.143,-108.202,0.05269006333123102
41.154,-108.047,0.05871981029881409
41.165,-107.893,0.09313962402141522
41.176,-107.739,0.09833067112764769
41.187,-107.584,0.06459116596925166
41.198,-107.43,0.053581434568916717
41.209,-107.275,0.05169082446913468
41.219,-107.12100000000001,0.04158620397231239
41.229,-106.96600000000001,0.01201778908740093
41.24,-106.811,0.0061791675606864575
41.25,-106.65700000000001,0.0010021834780498421
41.26,-106.50200000000001,0.00011545716013707384
41.269,-106.34800000000001,0.01208239079922845
41.279,-106.19300000000001,0.10092345136068583
41.289,-106.03800000000001,0.24926109408902972
41.298,-105.88300000000001,0.36156740995285624
41.307,-105.72800000000001,0.4569226044902957
41.317,-105.57400000000001,0.6734814986733593
41.326,-105.41900000000001,0.7949169459831363
41.334,-105.26400000000001,1.0725491799384548
41.343,-105.10900000000001,1.4250549411071143
41.352,-104.95400000000001,1.6275010167385178
41.36,-104.799,1.675735170579933
41.369,-104.644,1.608705021643621
41.377,-104.489,1.4469979362385335
41.385,-104.334,1.1054928618720996
41.393,-104.179,1.0624297243028429
41.401,-104.024,1.3030906904776882
41.408,-103.86900000000003,1.4150685145496336
41.416,-103.714,1.630288715958978
41.423,-103.55799999999999,2.193785108517892
41.431,-103.40300000000002,2.9294886095940167
41.438,-103.24799999999999,2.912720181825986
41.445,-103.09300000000002,2.9784953684885296
41.452,-102.93700000000001,3.2009058475240275
41.459,-102.78199999999998,3.4028270598281
41.465,-102.62700000000001,3.3627420433922763
41.472,-102.47199999999998,3.0538180165930267
41.478,-102.31599999999997,3.280065698333239
41.484,-102.161,3.7204374245091514
41.49,-102.00599999999997,3.7791467279837043
41.496,-101.85000000000002,3.52136421390173
41.502,-101.695,3.3131293718281296
41.508,-101.53899999999999,3.0847659017662834
41.513,-101.38400000000001,2.83054005757652
41.519,-101.22800000000001,2.7987953565155017
41.524,-101.07299999999998,2.737533931664945
41.529,-100.91699999999997,3.0795120957870203
41.534,-100.762,3.068020096950138
41.539,-100.606,2.940863519454851
41.544,-100.45100000000002,2.731232532929162
41.548,-100.29500000000002,2.8649660276403477
41.553,-100.13999999999999,2.843907656098037
41.557,-99.98399999999998,3.0137016340278184
41.562,-99.82900000000001,3.260367581543998
41.566,-99.673,3.4104470133943994
41.57,-99.517,3.612107350224044
41.573,-99.36200000000002,3.719587644022439
41.577,-99.20600000000002,3.6561321391158637
41.581,-99.05000000000001,3.4946899166803735
41.584,-98.89499999999998,3.607756445184945
41.587,-98.73899999999998,3.5384215731029314
41.59,-98.58300000000003,3.2822648985390943
41.593,-98.428,3.2299710444606142
41.596,-98.27199999999999,3.2325544528920087
41.599,-98.11599999999999,3.3848858487316336
41.602,-97.96100000000001,3.559141326138372
41.604,-97.805,3.8635982469609873
41.606,-97.649,4.194054385949698
41.609,-97.493,4.574679855731035
41.611,-97.33800000000002,5.046231565504309
41.613,-97.18200000000002,4.958240590798257
41.615,-97.02600000000001,4.731907589601157
41.616,-96.87,4.720906427339222
41.618,-96.71499999999997,4.8131146460635446
41.619,-96.55900000000003,5.21993570913539
41.62,-96.40300000000002,6.2791104376443725
41.622,-96.24700000000001,6.676479861031442
41.623,-96.09199999999998,6.5001842593067884
41.623,-95.93599999999998,6.351406085825395
41.624,-95.77999999999997,5.971064295321661
41.625,-95.62400000000002,5.344483881439837
41.625,-95.46800000000002,5.076044969277058
41.626,-95.31299999999999,5.399393502683313
41.626,-95.15699999999998,5.390964308316829
41.626,-95.00099999999998,5.510954724677853
41.626,-94.84500000000003,5.492391491715125
41.626,-94.68900000000002,5.919195479179986
41.625,-94.53399999999999,5.890862765082617
41.625,-94.37799999999999,6.5823850849683225
41.624,-94.22199999999998,7.533113885789715
41.623,-94.06599999999997,8.755915971947209
41.623,-93.91000000000003,9.053643093186183
41.622,-93.755,9.000529381388432
41.62,-93.59899999999999,8.751425352064821
41.619,-93.44299999999998,8.477117781031971
41.618,-93.28699999999998,8.128046334281539
41.616,-93.132,6.591842245104326
41.615,-92.976,5.818243224568404
41.613,-92.82,5.686214023733447
41.611,-92.66399999999999,5.525026756832915
41.609,-92.50900000000001,5.4037238677290675
41.607,-92.35300000000001,5.060460461970046
41.604,-92.197,5.127698330883042
41.602,-92.041,5.761154248161411
41.599,-91.88600000000002,6.268024246306321
41.596,-91.73000000000002,6.546080130225616
41.593,-91.57400000000001,6.782578875186066
41.59,-91.41899999999998,7.195530853476292
41.587,-91.26299999999998,7.185710337884715
41.584,-91.10700000000003,7.125548871703613
41.581,-90.95100000000002,7.859234097350024
41.577,-90.79599999999999,8.106401978644316
41.573,-90.63999999999999,8.02021182412495
41.57,-90.48500000000001,8.249015631709275
41.566,-90.32900000000001,8.467617586628135
41.562,-90.173,8.408842287274634
41.557,-90.01799999999997,7.776865561048882
41.553,-89.86200000000002,7.746798814077462
41.549,-89.707,8.130303317748108
41.544,-89.55099999999999,7.967361425018021
41.539,-89.39600000000002,7.730598985187765
41.534,-89.24000000000001,8.148109957945099
41.529,-89.084,8.355589751673543
41.524,-88.92899999999997,8.12808066173279
41.519,-88.774,8.30184434448663
41.513,-88.618,9.202899655719822
41.508,-88.46300000000002,10.358619323229238
41.502,-88.30700000000002,10.75077006358056
41.496,-88.15199999999999,11.569947206296046
41.49,-87.99599999999998,12.687085797043157
41.484,-87.84100000000001,13.295746870029356
41.478,-87.68599999999998,13.246127432668
41.472,-87.52999999999997,12.619190408116317
41.465,-87.375,12.000678305839585
41.459,-87.22000000000003,11.55288532946203
41.452,-87.06400000000002,11.105250951253126
41.445,-86.90899999999999,10.39956816544314
41.438,-86.75400000000002,9.903524093359746
41.431,-86.59899999999999,9.701179712094879
41.424,-86.44400000000002,9.61589280302475
41.416,-86.28800000000001,10.197975957940777
41.409,-86.13299999999998,10.861547952530323
41.401,-85.97800000000001,10.724746392597629
41.393,-85.82299999999998,10.185726215641573
41.385,-85.668,9.829676838327625
41.377,-85.51299999999998,9.590362347785371
41.369,-85.358,9.475623297025876
41.36,-85.20299999999997,9.03326023965297
41.352,-85.048,8.679675544721366
41.343,-84.89299999999997,8.146659763912506
41.335,-84.738,7.760714141336438
41.326,-84.58300000000003,7.7100826119029495
41.317,-84.428,7.7004087672256825
41.308,-84.274,8.00964833430065
41.298,-84.11900000000003,8.851552252696914
41.289,-83.964,9.784425907087568
41.279,-83.80900000000003,10.521425682294318
41.27,-83.654,11.034868384521777
41.26,-83.5,11.253802997798438
41.25,-83.34500000000003,11.036609986423848
41.24,-83.19,11.112592894381832
41.229,-83.036,12.137029639218591
41.219,-82.88099999999997,12.41170868699974
41.209,-82.72699999999998,13.05259285021588
41.198,-82.572,12.656109849712982
41.187,-82.418,13.134770562380227
41.176,-82.26299999999998,13.64677765705887
41.165,-82.10899999999998,14.325564903832662
41.154,-81.95499999999998,14.920713095525317
41.143,-81.80000000000001,15.089693195531805
41.132,-81.64600000000002,15.030876131926783
41.12,-81.49200000000002,14.771186455510023
41.108,-81.33699999999999,14.015404268839609
41.096,-81.18299999999999,14.155968813987197
41.085,-81.029,14.375799203205172
41.072,-80.875,14.353183771513761
41.06,-80.721,14.965668396563897
41.048,-80.56700000000001,15.678884497173573
41.035,-80.41300000000001,15.704500884751242
41.023,-80.25900000000001,15.301359680321925
41.01,-80.10500000000002,14.140869619824016
40.997,-79.95100000000002,13.775960254824552
40.984,-79.79700000000003,12.742861781305502
40.971,-79.64299999999997,11.637754287106391
40.958,-79.48899999999998,11.035549862651036
40.944,-79.33600000000001,10.743126574895244
40.931,-79.18200000000002,10.511979783539008
40.917,-79.02800000000002,10.021905228177904
40.903,-78.875,10.074963185064092
40.889,-78.721,9.611222364257163
40.875,-78.56799999999998,9.143199602732384
40.861,-78.41399999999999,8.387187544144716
40.847,-78.26100000000002,8.490654360695741
40.832,-78.10700000000003,8.625902346380611
40.818,-77.95400000000001,8.39881546331052
40.803,-77.80099999999999,8.39889775594536
40.788,-77.64699999999999,8.739189526458208
40.773,-77.49400000000003,9.172743327129972
40.758,-77.34100000000001,9.612090196491637
40.743,-77.18799999999999,10.588019311688349
40.727,-77.03500000000003,10.689938706111397
40.712,-76.882,11.084622988687151
40.696,-76.72899999999998,11.598737150528226
40.68,-76.57600000000002,12.387690224083334
40.664,-76.423,12.285939675882341
40.648,-76.26999999999998,12.143506709989223
40.632,-76.11700000000002,13.066490802358967
40.616,-75.964,13.956330110593555
40.599,-75.81099999999998,14.750162525619839
40.583,-75.65899999999999,15.531690688400673
40.566,-75.50599999999997,15.78391149841396
40.549,-75.35399999999998,16.566768608602988
40.532,-75.20100000000002,17.194027326402043
40.515,-75.04899999999998,17.63427541629092
40.498,-74.89600000000002,17.38205009473892
40.48,-74.74400000000003,16.533036390001964
40.463,-74.59199999999998,16.42127869977871
40.445,-74.43900000000002,16.851677660099497
40.428,-74.28699999999998,17.050271385842773
40.41,-74.13499999999999,17.856534132789267
40.392,-73.983,19.739588926578072
40.373,-73.83100000000002,21.725286114830787
40.355,-73.67899999999997,21.848624945011967
40.337,-73.52699999999999,18.72992832346449
40.318,-73.375,18.099567837934618
40.299,-73.22300000000001,18.09175862521739
40.281,-73.07100000000003,17.95068096590338
40.262,-72.92000000000002,0.0
40.243,-72.76799999999997,0.0
40.223,-72.61599999999999,0.0
40.204,-72.46499999999997,0.0
40.185,-72.31299999999999,0.0
40.165,-72.16199999999998,0.0
40.145,-72.00999999999999,0.0
40.125,-71.85899999999998,0.0
40.105,-71.70800000000003,0.0
40.085,-71.55700000000002,0.0
40.065,-71.40499999999997,0.0
40.044,-71.25400000000002,0.0
40.024,-71.10300000000001,0.0
40.003,-70.952,0.0
39.982,-70.80099999999999,0.0
39.962,-70.64999999999998,0.0
39.941,-70.5,0.0
39.919,-70.34899999999999,0.0
39.898,-70.19799999999998,0.0
39.877,-70.048,0.0
39.855,-69.89699999999999,0.0
39.833,-69.74700000000001,0.0
39.811,-69.596,0.0
39.789,-69.44600000000003,0.0
39.767,-69.29599999999999,0.0
39.745,-69.14499999999998,0.0
39.723,-68.995,0.0
39.7,-68.84500000000003,0.0
39.678,-68.695,0.0
39.655,-68.54500000000002,0.0
39.632,-68.39499999999998,0.0
39.609,-68.245,0.0
39.586,-68.096,0.0
39.563,-67.94600000000003,0.0
39.539,-67.79599999999999,0.0
39.516,-67.64699999999999,0.0
39.492,-67.49700000000001,0.0
39.468,-67.34800000000001,0.0
39.444,-67.19799999999998,0.0
39.42,-67.04899999999998,0.0
39.396,-66.89999999999998,0.0
39.372,-66.75099999999998,0.0
39.347,-66.60199999999998,0.0
39.323,-66.45299999999997,0.0
39.298,-66.30399999999997,0.0
39.273,-66.15499999999997,0.0
39.248,-66.00599999999997,0.0
39.223,-65.85700000000003,0.0
39.198,-65.70800000000003,0.0
39.173,-65.56,0.0
39.147,-65.411,0.0
39.122,-65.26299999999998,0.0
39.096,-65.11399999999998,0.0
39.07,-64.96600000000001,0.0
39.044,-64.81799999999998,0.0
39.018,-64.67000000000002,0.0
38.992,-64.52199999999999,0.0
38.965,-64.37400000000002,0.0
38.939,-64.226,0.0
38.912,-64.07799999999997,0.0
38.885,-63.93000000000001,0.0
38.858,-63.78199999999998,0.0
38.167,-130.363,0.0
38.198,-130.217,0.0
38.228,-130.071,0.0
38.259,-129.926,0.0
38.289,-129.78,0.0
38.319,-129.634,0.0
38.349,-129.488,0.0
38.378,-129.342,0.0
38.408,-129.195,0.0
38.437,-129.049,0.0
38.467,-128.903,0.0
38.496,-128.756,0.0
38.525,-128.61,0.0
38.554,-128.463,0.0
38.583,-128.316,0.0
38.611,-128.169,0.0
38.64,-128.023,0.0
38.669,-127.876,0.0
38.697,-127.72900000000001,0.0
38.725,-127.582,0.0
38.753,-127.434,0.0
38.781,-127.287,0.0
38.809,-127.13999999999999,0.0
38.837,-126.99199999999999,0.0
38.864,-126.845,0.0
38.892,-126.697,0.0
38.919,-126.55000000000001,0.0
38.946,-126.40199999999999,0.0
38.973,-126.25399999999999,0.0
39.0,-126.106,0.0
39.027,-125.958,0.0
39.053,-125.81,0.0
39.08,-125.662,0.0
39.106,-125.51400000000001,0.0
39.133,-125.36600000000001,0.0
39.159,-125.21799999999999,0.0
39.185,-125.06899999999999,0.0
39.211,-124.92099999999999,0.0
39.236,-124.77199999999999,0.0
39.262,-124.624,0.0
39.287,-124.475,0.0
39.313,-124.326,0.0
39.338,-124.17699999999999,0.0
39.363,-124.02799999999999,0.0
39.388,-123.87899999999999,0.0
39.413,-123.72999999999999,0.0
39.438,-123.58099999999999,0.0
39.462,-123.43199999999999,0.0
39.487,-123.28299999999999,0.0
39.511,-123.13399999999999,3.3032689501869377e-12
39.535,-122.98400000000001,2.4210319831373845e-8
39.559,-122.83500000000001,9.131481635043598e-6
39.583,-122.685,0.0009520165802331735
39.607,-122.536,0.011846353470766654
39.631,-122.386,0.053592853565594414
39.654,-122.23599999999999,0.10502542353038649
39.678,-122.08600000000001,0.149311505768222
39.701,-121.936,0.1406943275623428
39.724,-121.787,0.10448060922987773
39.747,-121.637,0.06460398338075239
39.77,-121.48599999999999,0.04670586485955506
39.793,-121.33600000000001,0.006803325198408166
39.815,-121.186,3.5757380239737825e-5
39.838,-121.036,9.041096929822162e-6
39.86,-120.886,0.0009235968653954137
39.883,-120.73500000000001,0.010990621244711977
39.905,-120.58500000000001,0.041476107207951265
39.927,-120.434,0.05752009174289578
39.949,-120.28399999999999,0.08817508043589829
39.97,-120.13300000000001,0.07565454453512936
39.992,-119.982,0.10197408188012617
40.013,-119.832,0.11635350387158568
40.035,-119.68100000000001,0.10693202531463816
40.056,-119.53,0.07125491553057253
40.077,-119.37899999999999,0.060320070859117184
40.098,-119.22800000000001,0.06347196369507949
40.119,-119.077,0.09487842703613068
40.139,-118.92599999999999,0.14409386021520898
40.16,-118.774,0.15690017350004704
40.18,-118.62299999999999,0.15689582024981333
40.201,-118.47200000000001,0.14582392687724763
40.221,-118.32,0.10322649290869435
40.241,-118.16900000000001,0.047431995058292285
40.261,-118.018,0.006023791306974415
40.28,-117.86600000000001,3.684405868556987e-5
40.3,-117.714,3.360418632430677e-5
40.319,-117.56299999999999,4.1158266059670655e-5
40.339,-117.411,0.0018489964959528015
40.358,-117.25899999999999,0.02210451682367438
40.377,-117.107,0.08914033097240973
40.396,-116.95500000000001,0.14227783193322024
40.415,-116.804,0.14500057358540525
40.434,-116.65199999999999,0.1352338916023608
40.452,-116.499,0.08561549049644492
40.471,-116.34700000000001,0.09607517838399465
40.489,-116.195,0.10314009222292804
40.507,-116.043,0.14489101880405744
40.525,-115.89099999999999,0.43108404956240276
40.543,-115.738,0.5353745571159977
40.561,-115.58600000000001,0.5502194369418183
40.579,-115.434,0.5155077323824497
40.596,-115.281,0.2864546070096733
40.613,-115.12899999999999,0.12361159677636889
40.631,-114.976,0.015737300022347328
40.648,-114.82300000000001,8.752853625097783e-5
40.665,-114.67099999999999,0.00015203730292633573
40.682,-114.518,0.028492810426105547
40.698,-114.36500000000001,0.19007552363744623
40.715,-114.21199999999999,0.23543757662765236
40.731,-114.059,0.31669485159650856
40.748,-113.906,0.4021068737428145
40.764,-113.75299999999999,0.418982329269463
40.78,-113.6,0.3932264885391334
40.796,-113.447,0.2685023372740923
40.812,-113.29400000000001,0.24203102969985804
40.828,-113.14099999999999,0.2891989166731246
40.843,-112.988,0.3379378324488725
40.858,-112.83500000000001,0.48668392461570187
40.874,-112.68100000000001,0.571111732255793
40.889,-112.52799999999999,0.7878516188803586
40.904,-112.374,1.3574209781705957
40.919,-112.221,1.9043339907464065
40.933,-112.06700000000001,1.9831541704106006
40.948,-111.91399999999999,1.942600100577556
40.963,-111.75999999999999,1.7211450129570094
40.977,-111.607,1.1287399654542087
40.991,-111.453,0.3361679405089813
41.005,-111.299,0.15555965544367195
41.019,-111.14599999999999,0.11144852263897935
41.033,-110.99199999999999,0.07078363143322967
41.047,-110.838,0.053553064111753715
41.06,-110.684,0.041517559864968585
41.074,-110.53,0.011171582769521411
41.087,-110.376,0.0009356483117272047
41.1,-110.22200000000001,5.057634081003204e-6
41.113,-110.06800000000001,2.0904116576674483e-5
41.126,-109.91399999999999,0.0019301944620693894
41.139,-109.75999999999999,0.017288824536514646
41.151,-109.606,0.05023595461637301
41.164,-109.452,0.06686373562917614
41.176,-109.297,0.045087551495234676
41.188,-109.143,0.03443879324022053
41.201,-108.989,0.026316901962917222
41.212,-108.83500000000001,0.008841870251100383
41.224,-108.68,0.0070274986588558085
41.236,-108.52600000000001,0.040461893401476774
41.248,-108.37100000000001,0.052610013179409464
41.259,-108.21700000000001,0.05873785671062817
41.27,-108.06200000000001,0.060580405426142014
41.281,-107.90799999999999,0.07065110787428008
41.292,-107.75299999999999,0.09739767623163244
41.303,-107.59899999999999,0.0828844795334992
41.314,-107.44399999999999,0.057658203659096866
41.325,-107.28899999999999,0.05363236542655635
41.335,-107.13499999999999,0.030420409952445254
41.346,-106.97999999999999,0.04875781929967735
41.356,-106.82499999999999,0.047593607030646086
41.366,-106.66999999999999,0.018237333915457697
41.376,-106.51499999999999,0.00714395111026909
41.386,-106.36000000000001,0.004934390319893691
41.395,-106.20599999999999,0.053405854578017005
41.405,-106.05099999999999,0.2346372290214197
41.414,-105.89599999999999,0.3524091161981863
41.424,-105.74100000000001,0.4195134449398723
41.433,-105.58600000000001,0.5571232707807402
41.442,-105.43100000000001,0.7495026622651008
41.451,-105.27600000000001,0.8933532373573506
41.46,-105.12100000000001,1.077071653658984
41.468,-104.965,1.339580557624565
41.477,-104.81,1.4587046818405769
41.485,-104.655,1.390340051113017
41.493,-104.5,1.268304832851827
41.501,-104.345,0.9445681011074306
41.509,-104.189,1.0164994774229037
41.517,-104.03399999999999,1.208886171111283
41.525,-103.87900000000002,1.6334582040712862
41.532,-103.72399999999999,2.2686033036236015
41.54,-103.56799999999998,2.91413788356026
41.547,-103.41300000000001,3.2475059614430104
41.554,-103.257,3.140617068398257
41.561,-103.10199999999998,2.8640461154537475
41.568,-102.947,2.906591775466605
41.575,-102.791,2.975475834768288
41.582,-102.63600000000002,2.8779907550455537
41.588,-102.48000000000002,2.6598270513382962
41.594,-102.32499999999999,2.722284667882788
41.601,-102.16899999999998,3.0647345912501174
41.607,-102.01400000000001,3.087033249994935
41.613,-101.858,2.884424741244505
41.618,-101.702,2.676935236704716
41.624,-101.54700000000003,2.5638613142182334
41.63,-101.39100000000002,2.591357541370104
41.635,-101.23599999999999,2.4836449753730236
41.64,-101.07999999999998,2.5251487365700074
41.646,-100.92399999999998,2.8731253785108763
41.651,-100.769,2.9425114146487377
41.655,-100.613,2.861308634863394
41.66,-100.457,2.6338329702697565
41.665,-100.30099999999999,2.7685568658463255
41.669,-100.14600000000002,2.739728664415083
41.674,-99.99000000000001,2.580956391246501
41.678,-99.834,2.9601096302951726
41.682,-99.678,3.1883148751694628
41.686,-99.52300000000002,3.3568799532738725
41.69,-99.36700000000002,3.359869359104261
41.693,-99.21100000000001,3.277663609392
41.697,-99.055,3.2949918273333942
41.7,-98.899,3.3865553981501875
41.704,-98.743,3.079511559059529
41.707,-98.58800000000002,3.0045222344431446
41.71,-98.43200000000002,3.1575100089998154
41.713,-98.27600000000001,3.301475172455675
41.715,-98.12,3.4628655117026574
41.718,-97.964,3.7708643704533893
41.721,-97.80799999999999,3.8647781981499225
41.723,-97.65199999999999,4.210394892558142
41.725,-97.49599999999998,4.4927641275144685
41.727,-97.33999999999997,4.9874715516407715
41.729,-97.18400000000003,5.049210904693891
41.731,-97.029,4.809598224250715
41.733,-96.87299999999999,4.612195723335366
41.734,-96.71699999999998,4.540045766990185
41.736,-96.56099999999998,4.779938424646541
41.737,-96.40499999999997,5.663922495343475
41.738,-96.24900000000002,5.729563096620789
41.739,-96.09300000000002,5.275276478611797
41.74,-95.93700000000001,5.378658012811489
41.741,-95.781,5.705118471906097
41.741,-95.625,5.470666204062542
41.742,-95.469,4.740409258374815
41.742,-95.31299999999999,4.97606032430753
41.742,-95.15699999999998,5.288699533697738
41.742,-95.00099999999998,5.253898743850886
41.742,-94.84500000000003,5.113124243562755
41.742,-94.68900000000002,5.626062333496026
41.742,-94.53300000000002,6.063201302302606
41.741,-94.37700000000001,6.649264094777621
41.741,-94.221,7.566343909040774
41.74,-94.065,8.657206899123686
41.739,-93.90899999999999,9.322587098765974
41.738,-93.75299999999999,9.416382621952604
41.737,-93.59699999999998,9.300928910466775
41.736,-93.44099999999997,8.818835137429758
41.734,-93.28500000000003,7.779943750442107
41.733,-93.12900000000002,6.295167316635158
41.731,-92.97300000000001,5.650366612731219
41.729,-92.81799999999998,5.351988969583555
41.727,-92.66199999999998,5.040817172824197
41.725,-92.50599999999997,5.146398831045708
41.723,-92.35000000000002,5.323427286385606
41.721,-92.19400000000002,5.305544903717876
41.718,-92.03800000000001,6.281705279379447
41.715,-91.882,7.110176452581896
41.713,-91.726,7.436014631791209
41.71,-91.57,7.932521562143943
41.707,-91.41399999999999,7.888402550108184
41.704,-91.25900000000001,7.69525062283172
41.7,-91.10300000000001,7.4697445190178025
41.697,-90.947,7.901249314518938
41.693,-90.791,8.155999555979395
41.69,-90.63499999999999,7.927673030465735
41.686,-90.47899999999998,8.127437708964008
41.682,-90.32400000000001,8.567166025234531
41.678,-90.168,8.444357733515826
41.674,-90.012,7.771760913434789
41.669,-89.856,7.672146618506214
41.665,-89.70100000000002,8.060582667343171
41.66,-89.54500000000002,7.946423790698976
41.656,-89.38900000000001,7.963491750661701
41.651,-89.233,7.96592483549548
41.646,-89.07799999999997,8.220078146753309
41.64,-88.92200000000003,8.585631838118106
41.635,-88.76600000000002,8.883367578117344
41.63,-88.61099999999999,9.837776362704766
41.624,-88.45499999999998,10.991833238946683
41.619,-88.30000000000001,11.758622128684225
41.613,-88.144,12.737692298836524
41.607,-87.988,13.206289654752105
41.601,-87.83300000000003,14.017376621048717
41.594,-87.67700000000002,14.390505918661336
41.588,-87.52199999999999,13.83187204339539
41.582,-87.36599999999999,13.698040039545637
41.575,-87.21100000000001,12.715967653974126
41.568,-87.055,11.689012149590926
41.561,-86.89999999999998,11.03575523829414
41.554,-86.745,10.650749893832531
41.547,-86.589,10.657341249499408
41.54,-86.43400000000003,10.470981741009828
41.532,-86.27800000000002,10.926934707436002
41.525,-86.12299999999999,11.163680947059927
41.517,-85.96800000000002,11.12995214487203
41.509,-85.81299999999999,11.056573906404752
41.501,-85.65699999999998,10.52593529115004
41.493,-85.50200000000001,9.987086411863029
41.485,-85.34699999999998,9.363142471736271
41.477,-85.19200000000001,8.581834910102273
41.468,-85.03699999999998,8.39946895766212
41.46,-84.88099999999997,8.068263584485125
41.451,-84.726,7.963166200733208
41.442,-84.57100000000003,7.732156870096809
41.433,-84.416,7.934267651510193
41.424,-84.26100000000002,8.323405443664331
41.414,-84.106,9.154401857639852
41.405,-83.95100000000002,9.921049059947856
41.396,-83.79599999999999,10.82264320274058
41.386,-83.64100000000002,11.4170195847042
41.376,-83.48700000000002,11.718974199465404
41.366,-83.332,12.011284107878822
41.356,-83.17700000000002,12.08870242062082
41.346,-83.02199999999999,12.844419987564901
41.335,-82.86700000000002,13.586762198886321
41.325,-82.71300000000002,14.31914662952789
41.314,-82.55799999999999,14.419500082060077
41.303,-82.40300000000002,14.647559069764005
41.293,-82.24900000000002,15.301918609668304
41.282,-82.094,15.378608565313373
41.27,-81.94,15.532825831409022
41.259,-81.78500000000003,16.055413024912166
41.248,-81.63099999999997,16.336699089055433
41.236,-81.476,15.65073624621048
41.224,-81.322,14.829928575391117
41.213,-81.16699999999997,14.280778316588277
41.201,-81.01299999999998,14.402978202318158
41.189,-80.85899999999998,14.321480835689304
41.176,-80.70400000000001,14.829769258067154
41.164,-80.55000000000001,15.241823171193444
41.152,-80.39600000000002,15.119945195311198
41.139,-80.24200000000002,14.288448170486825
41.126,-80.08800000000002,13.565472092172863
41.113,-79.93400000000003,12.745903138951485
41.1,-79.77999999999997,12.101374121110068
41.087,-79.62599999999998,11.455456119365685
41.074,-79.47199999999998,10.865944807195154
41.06,-79.31799999999998,10.757456745591952
41.047,-79.16399999999999,10.427529020647244
41.033,-79.00999999999999,10.141469107672872
41.019,-78.856,10.045824673123354
41.005,-78.70299999999997,9.63670841833134
40.991,-78.54899999999998,9.058562823767378
40.977,-78.39499999999998,8.091979325994346
40.963,-78.24200000000002,7.912144827876452
40.948,-78.08800000000002,8.20708087871197
40.934,-77.93400000000003,7.905691129284329
40.919,-77.781,8.574885901008052
40.904,-77.62700000000001,8.681967206861446
40.889,-77.47399999999999,9.335986284143264
40.874,-77.32100000000003,10.036382203132174
40.859,-77.16699999999997,10.325116669086155
40.843,-77.01400000000001,10.039504560158235
40.828,-76.86099999999999,10.523333521725068
40.812,-76.70800000000003,10.5264163693571
40.796,-76.555,10.795324378792255
40.78,-76.40199999999999,11.20063967572444
40.764,-76.24799999999999,11.14293038063761
40.748,-76.096,11.472603796768253
40.732,-75.94299999999998,12.32962497269325
40.715,-75.79000000000002,13.600955478501156
40.699,-75.637,14.401684708972732
40.682,-75.48399999999998,15.065230036032526
40.665,-75.33100000000002,15.755864285706199
40.648,-75.17899999999997,16.39203055764711
40.631,-75.02600000000001,16.996217242360384
40.614,-74.87299999999999,17.02966957887839
40.596,-74.721,16.6470449980532
40.579,-74.56799999999998,16.44336844785622
40.561,-74.416,16.57476432781616
40.543,-74.26400000000001,16.944614267336217
40.525,-74.11099999999999,18.400240612873613
40.507,-73.959,20.4853810037937
40.489,-73.80700000000002,20.934856188664508
