lat,lon,all_report_hours_per_year_grid_130_cropped_blurred
39.529,-88.89299999999997,9.260898437225833
39.524,-88.74000000000001,9.53743550419729
39.519,-88.58800000000002,9.439374307484888
39.513,-88.435,9.426658269647424
39.507,-88.28300000000002,9.425529164070072
39.501,-88.13,9.31059036897306
39.495,-87.97800000000001,9.08139830639049
39.489,-87.82600000000002,9.88126570735346
39.483,-87.673,9.963828622284336
39.476,-87.52100000000002,10.372155051337314
39.47,-87.36900000000003,10.388563013361502
39.463,-87.21600000000001,10.033003109343278
39.456,-87.06400000000002,10.26213441987543
39.449,-86.91199999999998,9.838214383627498
39.442,-86.75900000000001,10.964694969740721
39.435,-86.60700000000003,11.71097388447316
39.428,-86.45499999999998,12.752673942003932
39.42,-86.303,13.230330460803872
39.412,-86.15100000000001,13.580783914960994
39.405,-85.99799999999999,12.919877770851453
39.397,-85.846,12.294751272187462
39.389,-85.69400000000002,12.100037924399139
39.381,-85.54199999999997,12.101916306075799
39.372,-85.38999999999999,12.080470971171446
39.364,-85.238,11.636878340448598
39.355,-85.08600000000001,12.451738349553226
39.347,-84.93400000000003,14.422281878089473
39.338,-84.78199999999998,16.662293240659086
39.329,-84.63,19.3527593864764
39.32,-84.47800000000001,20.840552530334975
39.311,-84.32600000000002,21.116466385635746
39.301,-84.17399999999998,21.594532666749327
39.292,-84.02300000000002,19.98058409052959
39.282,-83.87099999999998,17.210323277547246
39.273,-83.719,14.522114479526694
39.263,-83.56700000000001,13.303515465311882
39.253,-83.416,12.037946137398327
39.243,-83.26400000000001,11.051784632400954
39.232,-83.11200000000002,10.255106262363276
39.222,-82.96100000000001,10.269237957173885
39.211,-82.80900000000003,10.461893700805211
39.201,-82.65800000000002,10.094214708703785
39.19,-82.50599999999997,9.697806482391037
39.179,-82.35399999999998,10.506856693733852
39.168,-82.20299999999997,10.561703301730054
39.157,-82.05200000000002,10.018121291156396
39.146,-81.89999999999998,9.957940825050297
39.134,-81.74900000000002,9.906312706639953
39.123,-81.59699999999998,9.24711064403604
39.111,-81.44600000000003,8.685765801164116
39.099,-81.29500000000002,8.615648982433227
39.087,-81.144,8.3730140891207
39.075,-80.99200000000002,7.256075252115475
39.063,-80.84100000000001,7.430677977955158
39.05,-80.69,8.150830074666652
39.038,-80.53899999999999,7.700569328172832
39.025,-80.38799999999998,7.770112520061688
39.012,-80.23700000000002,7.74251040018577
39.0,-80.08600000000001,7.377567216719823
38.986,-79.935,5.638165568961538
38.973,-79.78399999999999,4.986572782313482
38.96,-79.63299999999998,4.768778085851327
38.947,-79.48200000000003,6.143155957975749
38.933,-79.332,6.823685530035494
38.919,-79.18099999999998,7.649897132630442
38.906,-79.02999999999997,9.235810607077708
38.892,-78.87900000000002,10.909241341762371
38.878,-78.72899999999998,13.128080957499467
38.863,-78.57799999999997,14.376633425729061
38.849,-78.428,15.796690978498457
38.835,-78.27699999999999,18.502968861840372
38.82,-78.12700000000001,21.35454736538867
38.805,-77.976,23.25464313207298
38.79,-77.82600000000002,24.740667611384943
38.775,-77.67500000000001,26.390837863248137
38.76,-77.52499999999998,31.005821789522084
38.745,-77.375,33.70035896136297
38.73,-77.22500000000002,35.30564677955467
38.714,-77.07499999999999,34.99763133642156
38.698,-76.92399999999998,35.842025764683925
38.683,-76.774,33.15578966469836
38.667,-76.62400000000002,31.625877335892014
38.651,-76.47399999999999,29.30044768598697
38.635,-76.32400000000001,21.734993530611877
38.618,-76.17399999999998,17.826200298855643
38.602,-76.02499999999998,15.400961413004145
38.585,-75.875,13.869469725017376
38.569,-75.72500000000002,12.80277644235771
38.552,-75.57499999999999,11.954716077788339
38.535,-75.42599999999999,12.086646988538742
38.518,-75.27600000000001,12.930386891847553
38.5,-75.12599999999998,13.135588679550438
38.483,-74.97699999999998,13.149802503122219
38.466,-74.827,13.15041905187488
38.448,-74.678,13.150479149851892
38.43,-74.529,0.0
38.412,-74.37900000000002,0.0
38.394,-74.23000000000002,0.0
38.376,-74.08100000000002,0.0
38.358,-73.93200000000002,0.0
38.34,-73.78199999999998,0.0
38.321,-73.63299999999998,0.0
38.303,-73.48399999999998,0.0
38.284,-73.33499999999998,0.0
38.265,-73.18599999999998,0.0
38.246,-73.03800000000001,0.0
38.227,-72.88900000000001,0.0
38.207,-72.74000000000001,0.0
38.188,-72.59100000000001,0.0
38.168,-72.44299999999998,0.0
38.149,-72.29399999999998,0.0
38.129,-72.14600000000002,0.0
38.109,-71.99700000000001,0.0
38.089,-71.84899999999999,0.0
38.069,-71.69999999999999,0.0
38.048,-71.55200000000002,0.0
38.028,-71.404,0.0
38.007,-71.25599999999997,0.0
37.986,-71.10700000000003,0.0
37.966,-70.959,0.0
37.945,-70.81099999999998,0.0
37.924,-70.66300000000001,0.0
37.902,-70.51499999999999,0.0
37.881,-70.368,0.0
37.859,-70.22000000000003,0.0
37.838,-70.072,0.0
37.816,-69.92399999999998,0.0
37.794,-69.77699999999999,0.0
37.772,-69.62900000000002,0.0
37.75,-69.48200000000003,0.0
37.728,-69.334,0.0
37.705,-69.18700000000001,0.0
37.683,-69.04000000000002,0.0
37.66,-68.892,0.0
37.637,-68.745,0.0
37.614,-68.59800000000001,0.0
37.591,-68.45100000000002,0.0
37.568,-68.30399999999997,0.0
37.545,-68.15699999999998,0.0
37.521,-68.00999999999999,0.0
37.498,-67.863,0.0
37.474,-67.71699999999998,0.0
37.45,-67.57,0.0
37.426,-67.423,0.0
37.402,-67.27699999999999,0.0
37.378,-67.13,0.0
37.354,-66.98399999999998,0.0
37.329,-66.83800000000002,0.0
37.305,-66.69099999999997,0.0
37.28,-66.54500000000002,0.0
37.255,-66.399,0.0
37.23,-66.25299999999999,0.0
37.205,-66.10700000000003,0.0
37.18,-65.96100000000001,0.0
37.155,-65.815,0.0
37.129,-65.66899999999998,0.0
37.104,-65.524,0.0
37.078,-65.37799999999999,0.0
37.052,-65.23200000000003,0.0
37.026,-65.08699999999999,0.0
37.0,-64.94099999999997,0.0
36.974,-64.79599999999999,0.0
36.947,-64.65100000000001,0.0
36.921,-64.505,0.0
36.894,-64.36000000000001,0.0
36.212,-129.714,0.0
36.243,-129.571,0.0
36.273,-129.427,0.0
36.303,-129.284,0.0
36.332,-129.141,0.0
36.362,-128.997,0.0
36.392,-128.853,0.0
36.421,-128.71,0.0
36.45,-128.566,0.0
36.479,-128.422,0.0
36.509,-128.278,0.0
36.537,-128.134,0.0
36.566,-127.99000000000001,0.0
36.595,-127.846,0.0
36.623,-127.702,0.0
36.652,-127.55799999999999,0.0
36.68,-127.41300000000001,0.0
36.708,-127.269,0.0
36.736,-127.124,0.0
36.764,-126.97999999999999,0.0
36.792,-126.83500000000001,0.0
36.82,-126.69,0.0
36.847,-126.54499999999999,0.0
36.875,-126.40100000000001,0.0
36.902,-126.256,0.0
36.929,-126.11099999999999,0.0
36.956,-125.965,0.0
36.983,-125.82,0.0
37.01,-125.67500000000001,0.0
37.036,-125.53,0.0
37.063,-125.38399999999999,0.0
37.089,-125.239,0.0
37.116,-125.09299999999999,0.0
37.142,-124.94800000000001,0.0
37.168,-124.80199999999999,0.0
37.194,-124.656,0.0
37.219,-124.511,0.0
37.245,-124.36500000000001,0.0
37.27,-124.219,0.0
37.296,-124.07300000000001,0.0
37.321,-123.92699999999999,0.0
37.346,-123.78,0.0
37.371,-123.63399999999999,0.0
37.396,-123.488,0.0
37.421,-123.34200000000001,0.0
37.445,-123.195,0.0
37.47,-123.049,0.5311829103393558
37.494,-122.90199999999999,0.7044456665836745
37.518,-122.755,0.7043958142271711
37.543,-122.60900000000001,0.7046486175096836
37.566,-122.46199999999999,0.6980120924593903
37.59,-122.315,0.558756528870907
37.614,-122.168,0.445320089923414
37.638,-122.02099999999999,0.386775042951955
37.661,-121.874,0.23830488061397748
37.684,-121.727,0.14218975245480622
37.708,-121.58000000000001,0.034661478109583636
37.731,-121.43299999999999,0.014192736720972288
37.754,-121.286,0.04676795493113384
37.776,-121.138,0.05257210705601347
37.799,-120.99100000000001,0.052625771193607354
37.822,-120.84299999999999,0.058507566969223435
37.844,-120.696,0.09359599910531995
37.866,-120.548,0.10438538246411116
37.888,-120.40100000000001,0.10783144066395176
37.91,-120.25299999999999,0.14054380372843397
37.932,-120.10499999999999,0.25117871240148243
37.954,-119.957,0.29082513091762907
37.976,-119.809,0.25022816457136976
37.997,-119.662,0.2033774966535882
38.019,-119.51400000000001,0.1520780619267668
38.04,-119.36500000000001,0.10425522505775159
38.061,-119.21700000000001,0.05842110981226431
38.082,-119.06899999999999,0.04683836114599364
38.103,-118.92099999999999,0.04460617837776916
38.124,-118.773,0.03581092196409338
38.144,-118.624,0.03345103935104562
38.165,-118.476,0.032530832993928505
38.185,-118.327,0.019260489127730398
38.205,-118.179,0.0026305120770599433
38.225,-118.03,2.4240775008272085e-5
38.245,-117.882,3.412506296195794e-7
38.265,-117.733,0.00011685063447824897
38.285,-117.584,0.012891638710455436
38.304,-117.435,0.15485557133679773
38.324,-117.287,0.5716614547759613
38.343,-117.138,0.6419135913510622
38.362,-116.989,0.589260389401497
38.381,-116.84,0.2891139669734771
38.4,-116.691,0.39625579122898313
38.419,-116.541,0.9427948110912722
38.438,-116.392,1.1024303659539485
38.456,-116.243,1.0764605295886438
38.475,-116.094,0.8991843343590423
38.493,-115.94399999999999,0.955385241523149
38.511,-115.79499999999999,0.5192322407862796
38.529,-115.64599999999999,0.45409717553888873
38.547,-115.49600000000001,0.47168137777443914
38.565,-115.34700000000001,0.47889760610764187
38.582,-115.197,0.44733056936491805
38.6,-115.047,0.24286098667044462
38.617,-114.898,0.11405083316185453
38.634,-114.74799999999999,0.1270108360764094
38.652,-114.59800000000001,0.158272274387494
38.669,-114.44800000000001,0.12966990300285175
38.685,-114.298,0.18005144815835197
38.702,-114.148,0.17518642925140632
38.719,-113.99799999999999,0.08523471740588982
38.735,-113.84800000000001,0.04936447982607492
38.751,-113.69800000000001,0.015518911494231956
38.768,-113.548,0.025735572464741945
38.784,-113.398,0.0518903909325418
38.8,-113.24799999999999,0.1607134576614759
38.815,-113.09800000000001,0.19077257577310996
38.831,-112.947,0.21658749160407442
38.847,-112.797,0.1990831692656319
38.862,-112.64699999999999,0.22441104815526988
38.877,-112.49600000000001,0.31815177304551717
38.892,-112.346,0.5070616514274403
38.907,-112.195,0.5398355925520719
38.922,-112.04499999999999,0.5489563393664055
38.937,-111.894,0.5285530538409803
38.952,-111.743,0.4254778324489389
38.966,-111.59299999999999,0.3928402018298004
38.98,-111.44200000000001,0.3150921487975442
38.995,-111.291,0.35698947300693656
39.009,-111.13999999999999,0.347321934151841
39.023,-110.99000000000001,0.29595797561294745
39.036,-110.839,0.3038613818609061
39.05,-110.68799999999999,0.2813997206538681
39.064,-110.537,0.18527498541016207
39.077,-110.386,0.14387962833782963
39.09,-110.23500000000001,0.10640536657067169
39.104,-110.084,0.23005162716808
39.117,-109.93299999999999,0.2924126571617563
39.13,-109.781,0.4809162354085612
39.142,-109.63,0.42295881458220974
39.155,-109.47900000000001,0.48705554315473537
39.167,-109.328,0.8822823329662028
39.18,-109.17599999999999,1.4595475415978343
39.192,-109.025,1.9820444767324543
39.204,-108.874,2.6679337357722375
39.216,-108.72200000000001,2.9066427010165157
39.228,-108.571,3.027295838069636
39.24,-108.41900000000001,2.596731952766262
39.251,-108.268,2.3008104003849086
39.263,-108.11600000000001,1.857614998419308
39.274,-107.965,1.6762105605346287
39.285,-107.81299999999999,1.4814934132968385
39.296,-107.662,1.468918601147982
39.307,-107.50999999999999,1.390771850971444
39.318,-107.358,1.3811766206767517
39.329,-107.207,1.0315510557170744
39.339,-107.055,1.2749524022674439
39.35,-106.90299999999999,1.1893056685596228
39.36,-106.751,1.056603943203488
39.37,-106.59899999999999,0.8619211742982691
39.38,-106.447,0.47520511096268525
39.39,-106.29499999999999,0.3466665396998676
39.4,-106.144,0.26953669870720665
39.409,-105.99199999999999,0.23992590929839955
39.419,-105.84,0.3012749407713314
39.428,-105.68799999999999,0.32368117508181476
39.437,-105.536,0.3586839843694829
39.446,-105.38300000000001,0.9692254739946182
39.455,-105.231,2.228991101579328
39.464,-105.07900000000001,3.2851805036484163
39.473,-104.92699999999999,3.746410365829935
39.481,-104.775,4.152767609272753
39.49,-104.62299999999999,4.585776189644011
39.498,-104.47,4.00592047321402
39.506,-104.31800000000001,3.097965969684107
39.514,-104.166,2.7885672226971767
39.522,-104.01400000000001,2.840338802161719
39.53,-103.86099999999999,2.776579195651894
39.538,-103.709,2.6465892846403407
39.545,-103.55700000000002,2.599207135307744
39.552,-103.404,2.487896037819505
39.56,-103.25200000000001,2.0221351991426206
39.567,-103.09899999999999,2.3986789325095423
39.574,-102.947,3.099360409751598
39.581,-102.79399999999998,3.398057154870433
39.587,-102.642,4.324679056101416
39.594,-102.48899999999998,5.618381250413605
39.6,-102.33699999999999,7.059630285372174
39.607,-102.18400000000003,8.60323984637934
39.613,-102.03199999999998,11.373269865197582
39.619,-101.87900000000002,12.552928210948986
39.625,-101.72699999999998,13.17289879180949
39.63,-101.57400000000001,13.070188528988231
39.636,-101.42099999999999,12.636536097830199
39.642,-101.269,10.738700719206035
39.647,-101.11599999999999,9.399813125893038
39.652,-100.96300000000002,8.825281077156735
39.657,-100.81099999999998,8.501116012501194
39.662,-100.65800000000002,7.409507470578321
39.667,-100.505,5.929086915114993
39.672,-100.35300000000001,5.915930582909895
39.676,-100.19999999999999,6.906792096910844
39.681,-100.04700000000003,7.870123502614621
39.685,-99.894,8.476605943455963
39.689,-99.74200000000002,8.970389260614217
39.693,-99.589,7.949950246913777
39.697,-99.43599999999998,6.572067615133953
39.701,-99.28300000000002,5.84885492645227
39.705,-99.13,6.006441986751212
39.708,-98.97699999999998,5.947553406415027
39.712,-98.82499999999999,5.30944726865154
39.715,-98.67200000000003,5.913043864005761
39.718,-98.519,6.488043415850766
39.721,-98.36599999999999,7.11516468015684
39.724,-98.21300000000002,7.917684477023434
39.727,-98.06,9.3277722719433
39.729,-97.90699999999998,9.960390121206881
39.732,-97.75400000000002,9.459529457602653
39.734,-97.601,8.896077792405961
39.736,-97.44799999999998,8.498405767721522
39.738,-97.29500000000002,7.659926003039997
39.74,-97.14299999999997,7.2000015282489525
39.742,-96.99000000000001,7.399212295529388
39.744,-96.83699999999999,7.492604320001793
39.745,-96.68400000000003,7.711982339578176
39.746,-96.531,7.886514274941731
39.748,-96.37799999999999,7.726888319402439
39.749,-96.22500000000002,7.2932743897301195
39.75,-96.072,6.993285867465191
39.751,-95.91899999999998,7.557664035212972
39.751,-95.76600000000002,8.034965622663131
39.752,-95.613,7.741973358814167
39.752,-95.45999999999998,7.251919713446191
39.753,-95.30700000000002,7.323186855034512
39.753,-95.154,7.457436016035755
39.753,-95.00099999999998,7.510103022256932
39.753,-94.84800000000001,7.597803898939731
39.753,-94.695,7.858057929495342
39.752,-94.54199999999997,8.306649746458273
39.752,-94.38900000000001,7.770325572504154
39.751,-94.23599999999999,7.007155594629732
39.751,-94.08300000000003,6.84905601363208
39.75,-93.93,7.077360402321943
39.749,-93.77699999999999,7.163769788652618
39.748,-93.62400000000002,6.53984741821747
39.746,-93.471,5.882066155856067
39.745,-93.31799999999998,5.037835544349716
39.744,-93.16500000000002,4.796895829973649
39.742,-93.012,4.371024447489527
39.74,-92.85899999999998,4.700623441728863
39.738,-92.70600000000002,5.2926590328002625
39.736,-92.55399999999997,5.882628642513668
39.734,-92.40100000000001,6.0969231555852135
39.732,-92.24799999999999,5.735969688012816
39.729,-92.09500000000003,5.143217066075262
39.727,-91.94200000000001,5.656364688574991
39.724,-91.78899999999999,7.2957446910074495
39.721,-91.63600000000002,8.215382583467663
39.718,-91.483,8.666957501949133
39.715,-91.32999999999998,9.279449456094387
39.712,-91.17700000000002,9.662000974789347
39.708,-91.02499999999998,9.127495280837616
39.705,-90.87200000000001,8.257378479083933
39.701,-90.719,7.7108806154065235
39.697,-90.56599999999997,8.022082640313624
39.693,-90.41300000000001,7.771736884600212
39.689,-90.25999999999999,7.831327635129571
39.685,-90.108,9.378987579159363
39.681,-89.95499999999998,10.767550115737013
39.676,-89.80200000000002,11.544094525687871
39.672,-89.649,11.552273193769635
39.667,-89.49700000000001,11.365846148419315
39.662,-89.344,11.479074887043524
39.657,-89.19099999999997,9.90515755542963
39.652,-89.03800000000001,9.397515333025725
39.647,-88.88600000000002,9.587757911909609
39.642,-88.733,9.958692349110937
39.636,-88.57999999999998,10.100008300496292
39.63,-88.428,9.452811842734697
39.625,-88.27499999999998,9.436442594236237
39.619,-88.12299999999999,9.231507973751354
39.613,-87.97000000000003,9.352272258504508
39.607,-87.81700000000001,10.220881115126195
39.6,-87.66500000000002,10.834702763315486
39.594,-87.512,10.963597575811526
39.587,-87.36000000000001,10.585625383250724
39.581,-87.207,10.06470234250216
39.574,-87.055,10.374560942679748
39.567,-86.90300000000002,10.205663492680406
39.56,-86.75,11.50673230798823
39.552,-86.59800000000001,13.497614757193226
39.545,-86.445,14.655202307415617
39.538,-86.293,15.14863945066926
39.53,-86.14100000000002,15.529514900952538
39.522,-85.988,15.46901125766558
39.514,-85.83600000000001,14.369315585437933
39.506,-85.68400000000003,13.21352275535885
39.498,-85.531,12.437658951779827
39.49,-85.37900000000002,12.627235902837857
39.482,-85.22699999999998,12.12391002461645
39.473,-85.07499999999999,12.737003166399363
39.464,-84.923,13.700420610226647
39.455,-84.77100000000002,15.609465667690966
39.447,-84.618,18.208187539742898
39.437,-84.46600000000001,20.251558021164943
39.428,-84.31400000000002,21.305426555938684
39.419,-84.16199999999998,21.465098798341042
39.409,-84.00999999999999,20.179432435672258
39.4,-83.858,17.805039999896213
39.39,-83.70600000000002,14.84153468369585
39.38,-83.555,12.786425157524182
39.37,-83.40300000000002,12.157309471834802
39.36,-83.25099999999998,11.09684000299477
39.35,-83.09899999999999,10.576352294192626
39.339,-82.947,10.401718622669849
39.329,-82.79500000000002,11.006130961973348
39.318,-82.644,10.931444005675306
39.307,-82.49200000000002,10.43372743251715
39.296,-82.33999999999997,10.891128684618444
39.285,-82.18900000000002,10.63438033241596
39.274,-82.03699999999998,10.012517157918097
39.263,-81.88499999999999,10.281172151622206
39.251,-81.73399999999998,10.289314735116415
39.24,-81.582,9.251948683399535
39.228,-81.43099999999998,8.581218598532258
39.216,-81.27999999999997,8.531616210388869
39.204,-81.12799999999999,9.01424268594853
39.192,-80.97699999999998,8.02533389936781
39.18,-80.82499999999999,8.200905727639348
39.168,-80.67399999999998,8.576133574174422
39.155,-80.52300000000002,8.430566158620376
39.142,-80.37200000000001,8.749961253753245
39.13,-80.22000000000003,9.177243811063832
39.117,-80.06900000000002,8.761938977323274
39.104,-79.918,7.9995468972475
39.091,-79.767,6.632528274294744
39.077,-79.61599999999999,6.148694620871444
39.064,-79.46499999999997,6.8645370116668145
39.05,-79.31400000000002,7.504981316695045
39.037,-79.16300000000001,8.051074563296664
39.023,-79.012,8.84762621569527
39.009,-78.86099999999999,10.846350297984998
38.995,-78.71100000000001,12.990694172184824
38.981,-78.56,14.664878260078272
38.966,-78.40899999999999,16.326217803247832
38.952,-78.25799999999998,18.65289573016133
38.937,-78.108,21.691730622027475
38.922,-77.957,24.321444705602207
38.908,-77.80700000000002,25.941986339344144
38.893,-77.656,27.671428840342323
38.877,-77.50599999999997,32.09654798355502
38.862,-77.35500000000002,34.06887662455165
38.847,-77.20499999999998,35.022232589006094
38.831,-77.055,34.69844312692276
38.816,-76.904,35.177042101382945
38.8,-76.75400000000002,35.05301060153165
38.784,-76.60399999999998,33.56418197818995
38.768,-76.45400000000001,33.20350545297512
38.752,-76.303,19.913925651760955
38.735,-76.15300000000002,19.367715907033265
38.719,-76.00299999999999,16.93657509578159
38.702,-75.85300000000001,14.166711686782486
38.686,-75.70299999999997,13.574732038116519
38.669,-75.55399999999997,13.290372548952421
38.652,-75.404,12.842734408922478
38.635,-75.25400000000002,13.459464506393678
38.617,-75.10399999999998,13.158822452033112
38.6,-74.95499999999998,13.078481200085777
38.583,-74.805,13.078336266334837
38.565,-74.65499999999997,13.078897849160285
38.547,-74.50599999999997,14.83979588279513
38.529,-74.356,0.0
38.511,-74.207,0.0
38.493,-74.05700000000002,0.0
38.475,-73.90800000000002,0.0
38.457,-73.75900000000001,0.0
38.438,-73.61000000000001,0.0
38.419,-73.45999999999998,0.0
38.401,-73.31099999999998,0.0
38.382,-73.16199999999998,0.0
38.363,-73.01299999999998,0.0
38.343,-72.86399999999998,0.0
38.324,-72.71499999999997,0.0
38.305,-72.56700000000001,0.0
38.285,-72.418,0.0
38.265,-72.269,0.0
38.246,-72.12,0.0
38.226,-71.97199999999998,0.0
38.206,-71.82299999999998,0.0
38.185,-71.67500000000001,0.0
38.165,-71.52600000000001,0.0
38.145,-71.37799999999999,0.0
38.124,-71.22899999999998,0.0
38.103,-71.08100000000002,0.0
38.082,-70.93299999999999,0.0
38.061,-70.78500000000003,0.0
38.04,-70.63600000000002,0.0
38.019,-70.488,0.0
37.998,-70.33999999999997,0.0
37.976,-70.19200000000001,0.0
37.954,-70.04500000000002,0.0
37.933,-69.89699999999999,0.0
37.911,-69.74900000000002,0.0
37.889,-69.601,0.0
37.867,-69.45400000000001,0.0
37.844,-69.30599999999998,0.0
37.822,-69.15800000000002,0.0
37.799,-69.01100000000002,0.0
37.777,-68.86399999999998,0.0
37.754,-68.71600000000001,0.0
37.731,-68.56900000000002,0.0
37.708,-68.42200000000003,0.0
37.685,-68.27499999999998,0.0
37.661,-68.12799999999999,0.0
37.638,-67.981,0.0
37.614,-67.834,0.0
37.591,-67.68700000000001,0.0
37.567,-67.54000000000002,0.0
37.543,-67.39299999999997,0.0
37.519,-67.24599999999998,0.0
37.495,-67.10000000000002,0.0
37.47,-66.95299999999997,0.0
37.446,-66.80700000000002,0.0
37.421,-66.66000000000003,0.0
37.396,-66.51400000000001,0.0
37.372,-66.368,0.0
37.347,-66.221,0.0
37.321,-66.07499999999999,0.0
37.296,-65.92899999999997,0.0
37.271,-65.78300000000002,0.0
37.245,-65.637,0.0
37.22,-65.49099999999999,0.0
37.194,-65.34500000000003,0.0
37.168,-65.19999999999999,0.0
37.142,-65.05399999999997,0.0
37.116,-64.90800000000002,0.0
37.09,-64.76299999999998,0.0
37.063,-64.61700000000002,0.0
37.037,-64.47199999999998,0.0
37.01,-64.327,0.0
36.328,-129.751,0.0
36.358,-129.608,0.0
36.388,-129.465,0.0
36.418,-129.321,0.0
36.448,-129.178,0.0
36.478,-129.034,0.0
36.507,-128.89,0.0
36.537,-128.746,0.0
36.566,-128.602,0.0
36.595,-128.458,0.0
36.624,-128.314,0.0
36.653,-128.17,0.0
36.682,-128.026,0.0
36.711,-127.882,0.0
36.739,-127.737,0.0
36.768,-127.59299999999999,0.0
36.796,-127.44800000000001,0.0
36.824,-127.304,0.0
36.852,-127.15899999999999,0.0
36.88,-127.01400000000001,0.0
36.908,-126.87,0.0
36.936,-126.725,0.0
36.963,-126.58000000000001,0.0
36.991,-126.435,0.0
37.018,-126.28999999999999,0.0
37.045,-126.14500000000001,0.0
37.072,-125.999,0.0
37.099,-125.85400000000001,0.0
37.126,-125.709,0.0
37.152,-125.56299999999999,0.0
37.179,-125.418,0.0
37.205,-125.27199999999999,0.0
37.232,-125.126,0.0
37.258,-124.981,0.0
37.284,-124.83500000000001,0.0
37.31,-124.689,0.0
37.335,-124.543,0.0
37.361,-124.39699999999999,0.0
37.387,-124.251,0.0
37.412,-124.10499999999999,0.0
37.437,-123.958,0.0
37.462,-123.81200000000001,0.0
37.487,-123.666,0.0
37.512,-123.519,0.0
37.537,-123.37299999999999,0.0
37.562,-123.226,0.0
37.586,-123.07900000000001,0.5400202833329358
37.61,-122.93299999999999,0.5770348363016723
37.635,-122.786,0.7537936626969493
37.659,-122.63900000000001,0.7872266283425002
37.683,-122.49199999999999,0.7880837147525495
37.707,-122.345,0.6718440219898947
37.73,-122.19800000000001,0.5281837632442224
37.754,-122.05099999999999,0.36693939876953374
37.777,-121.904,0.21930941851344707
37.801,-121.757,0.12254828253488335
37.824,-121.60900000000001,0.08268955219408003
37.847,-121.46199999999999,0.017463915884557247
37.87,-121.315,0.04006035859134367
37.893,-121.167,0.045830902433074965
37.915,-121.02000000000001,0.04605298495529174
37.938,-120.87200000000001,0.05248656488146417
37.96,-120.72399999999999,0.0928216635800986
37.983,-120.576,0.10442917633981488
38.005,-120.429,0.10531449720220501
38.027,-120.281,0.1136755009873723
38.049,-120.13300000000001,0.168598158604864
38.071,-119.98500000000001,0.2043832681249374
38.092,-119.83699999999999,0.16566802355141938
38.114,-119.689,0.12360374821812914
38.135,-119.541,0.11125734525180421
38.157,-119.392,0.09428198344930154
38.178,-119.244,0.058496624101342654
38.199,-119.096,0.05707371014093683
38.22,-118.947,0.10086864646630966
38.24,-118.799,0.2105484734407106
38.261,-118.65,0.22945685710156272
38.281,-118.50200000000001,0.2190831298188808
38.302,-118.35300000000001,0.14447935453657573
38.322,-118.20500000000001,0.034653862222017245
38.342,-118.05600000000001,0.002663509251836598
38.362,-117.90700000000001,1.2472788890921362e-5
38.382,-117.75800000000001,3.1545369697998916e-7
38.402,-117.60900000000001,0.00011949359074294683
38.421,-117.46000000000001,0.012649167346794688
38.441,-117.311,0.08213197019255458
38.46,-117.162,0.09411214381449233
38.479,-117.013,0.08404102442783923
38.498,-116.864,0.028586317486892616
38.517,-116.715,0.06077851746567745
38.536,-116.565,0.24486433810150932
38.555,-116.416,0.6922091969979988
38.573,-116.267,0.7338884251600534
38.592,-116.11699999999999,0.6969899307048807
38.61,-115.96799999999999,0.6836360257767404
38.628,-115.81800000000001,0.4558344882273476
38.646,-115.66900000000001,0.4307278813365083
38.664,-115.519,0.43881285843628653
38.682,-115.369,0.44498698638012746
38.699,-115.219,0.28654448368197655
38.717,-115.07,0.2451794821119909
38.734,-114.91999999999999,0.16992658354119788
38.751,-114.77000000000001,0.3147333465896775
38.769,-114.62,0.3658790074304684
38.786,-114.47,0.2836806352380458
38.802,-114.32,0.2580197195108973
38.819,-114.16999999999999,0.25364798538618916
38.836,-114.02000000000001,0.22218423309904847
38.852,-113.869,0.11481355391587311
38.868,-113.719,0.05268663583847258
38.885,-113.56899999999999,0.006985323167444693
38.901,-113.41900000000001,0.011790031432392075
38.917,-113.268,0.08222215228961154
38.932,-113.118,0.10561475445228613
38.948,-112.96700000000001,0.12429367207465838
38.964,-112.81700000000001,0.1774447186565583
38.979,-112.666,0.25923299069263134
38.994,-112.51599999999999,0.28805530612319696
39.009,-112.36500000000001,0.3338430868489297
39.024,-112.214,0.39469698668331504
39.039,-112.064,0.43648947398748816
39.054,-111.91300000000001,0.437984598791177
39.069,-111.762,0.37477860187629564
39.083,-111.61099999999999,0.3156892338931461
39.098,-111.46000000000001,0.36357678037010593
39.112,-111.309,0.415345692867169
39.126,-111.15899999999999,0.3430332246981219
39.14,-111.00800000000001,0.3329921956368167
39.154,-110.856,0.38505790868669193
39.167,-110.70500000000001,0.379855601787221
39.181,-110.554,0.33772610232834777
39.194,-110.40299999999999,0.20621042532335682
39.208,-110.25200000000001,0.12169369040748543
39.221,-110.101,0.10588639797877573
39.234,-109.94900000000001,0.13936937441422242
39.247,-109.798,0.19375228388432536
39.26,-109.64699999999999,0.27385201881142585
39.272,-109.495,0.3380022199655563
39.285,-109.344,0.922283144170283
39.297,-109.19200000000001,1.273960450672673
39.309,-109.041,1.9240101564676704
39.321,-108.88900000000001,2.682399990383348
39.333,-108.738,2.8484635757409715
39.345,-108.58600000000001,2.9443375626480712
39.357,-108.435,2.3320611953333463
39.369,-108.28299999999999,1.901390308884982
39.38,-108.131,1.7245743081532712
39.391,-107.97900000000001,1.6239201992657704
39.403,-107.828,1.5309530171434687
39.414,-107.67599999999999,1.480897555814749
