lat,lon,estimated_sig_report_fourhours_per_year_grid_130_cropped_blurred
37.426,-89.762,1.3497950335669486
37.422,-89.61200000000002,1.4716986838683663
37.417,-89.46199999999999,1.532331036139668
37.412,-89.31299999999999,1.548151151956602
37.407,-89.16300000000001,1.5465433393359578
37.402,-89.01400000000001,1.5486084513827154
37.396,-88.86399999999998,1.5601375364752408
37.391,-88.71499999999997,1.5696994346659492
37.385,-88.56599999999997,1.562459228396496
37.38,-88.416,1.5266042165672988
37.374,-88.267,1.4694985190643746
37.368,-88.11700000000002,1.4109261656511303
37.362,-87.96800000000002,1.3765971782189474
37.356,-87.81900000000002,1.3781286153585346
37.349,-87.66899999999998,1.405658226687389
37.343,-87.51999999999998,1.428836732802808
37.336,-87.37099999999998,1.4136020051938385
37.329,-87.221,1.3378524188430883
37.323,-87.072,1.2053446858758718
37.315,-86.923,1.0425911254254496
37.308,-86.774,0.885472760896728
37.301,-86.62400000000002,0.7698881638677355
37.294,-86.47500000000002,0.7192132137014788
37.286,-86.32600000000002,0.7314917075098845
37.278,-86.17700000000002,0.784568366578403
37.271,-86.02800000000002,0.8516318899884914
37.263,-85.87900000000002,0.9156758055831874
37.255,-85.73000000000002,0.9676373819260562
37.246,-85.58100000000002,1.0038036930747496
37.238,-85.43099999999998,1.0222842425445202
37.23,-85.28199999999998,1.0213251466454205
37.221,-85.13299999999998,0.9991864390579371
37.212,-84.98399999999998,0.9554970616854817
37.204,-84.83600000000001,0.8956472483085917
37.195,-84.68700000000001,0.830349544303444
37.185,-84.53800000000001,0.7714087787063556
37.176,-84.38900000000001,0.7234302418413353
37.167,-84.24000000000001,0.684498373836099
37.157,-84.09100000000001,0.6502112205016083
37.148,-83.94200000000001,0.618226682564937
37.138,-83.79399999999998,0.5887381767709723
37.128,-83.64499999999998,0.5639709154070599
37.118,-83.49599999999998,0.5484462752051201
37.108,-83.34800000000001,0.5454368865044669
37.098,-83.19900000000001,0.5537104779809975
37.087,-83.05000000000001,0.5693953279216425
37.077,-82.90199999999999,0.5891401008691226
37.066,-82.75299999999999,0.6184079849027254
37.055,-82.60500000000002,0.6615132272966765
37.044,-82.45600000000002,0.7154107613032948
37.033,-82.30799999999999,0.7633471170355915
37.022,-82.15899999999999,0.7840686894274599
37.011,-82.01100000000002,0.7629608303506388
36.999,-81.86200000000002,0.7023523239480929
36.988,-81.714,0.621840167995176
36.976,-81.56599999999997,0.551083402836381
36.964,-81.41699999999997,0.5136315192930708
36.952,-81.269,0.518120813621188
36.94,-81.12099999999998,0.5551751321959709
36.928,-80.97300000000001,0.6089378934944603
36.915,-80.82499999999999,0.6695567648596585
36.903,-80.67599999999999,0.7367755691124751
36.89,-80.52800000000002,0.8176998268804991
36.878,-80.38,0.9156652956532266
36.865,-80.23200000000003,1.0276958131134286
36.852,-80.084,1.1423215678866638
36.839,-79.93599999999998,1.2461948333018025
36.825,-79.78800000000001,1.3265568329054256
36.812,-79.63999999999999,1.3723634752433997
36.798,-79.493,1.3777713648775085
36.785,-79.34500000000003,1.3407375467125517
36.771,-79.197,1.2603195673647274
36.757,-79.04899999999998,1.1372252199890167
36.743,-78.90199999999999,0.9785880325047174
36.729,-78.75400000000002,0.7950733884995542
36.714,-78.606,0.6036831696780632
36.7,-78.459,0.4246332898204458
36.685,-78.31099999999998,0.27431986197500213
36.671,-78.16399999999999,0.17119585043620755
36.656,-78.01600000000002,0.11788657890163742
36.641,-77.86900000000003,0.1047495845108576
36.626,-77.72199999999998,0.11259634397035845
36.611,-77.57400000000001,0.12441687998069702
36.595,-77.42700000000002,0.13012913425250044
36.58,-77.27999999999997,0.12635087340252332
36.564,-77.132,0.11400556553808758
36.548,-76.98500000000001,0.09635716346063633
36.533,-76.83800000000002,0.07804032170634104
36.517,-76.69099999999997,0.06411243537421611
36.5,-76.54399999999998,0.05798489710720763
36.484,-76.39699999999999,0.060210036850861834
36.468,-76.25,0.06781105138284457
36.451,-76.10300000000001,0.07659822842807157
36.435,-75.95600000000002,0.0842033952737679
36.418,-75.81,0.08971816943973607
36.401,-75.66300000000001,0.09430037300862588
36.384,-75.51600000000002,0.09920710861777443
36.367,-75.36900000000003,0.10547867263185315
36.35,-75.22300000000001,0.11356623122650351
36.332,-75.07600000000002,0.12358979821542451
36.315,-74.93,0.13553719078513476
36.297,-74.78300000000002,0.16818380603864128
36.279,-74.637,0.29573935270076485
36.261,-74.49000000000001,0.0
36.243,-74.344,0.0
36.225,-74.19799999999998,0.0
36.207,-74.05099999999999,0.0
36.188,-73.90499999999997,0.0
36.17,-73.75900000000001,0.0
36.151,-73.613,0.0
36.132,-73.46699999999998,0.0
36.113,-73.32100000000003,0.0
36.094,-73.17500000000001,0.0
36.075,-73.029,0.0
36.055,-72.88299999999998,0.0
36.036,-72.73700000000002,0.0
36.016,-72.59199999999998,0.0
35.997,-72.44600000000003,0.0
35.977,-72.30000000000001,0.0
35.957,-72.15499999999997,0.0
35.937,-72.00900000000001,0.0
35.917,-71.86399999999998,0.0
35.896,-71.71800000000002,0.0
35.876,-71.57299999999998,0.0
35.855,-71.428,0.0
35.834,-71.28199999999998,0.0
35.813,-71.137,0.0
35.792,-70.99200000000002,0.0
35.771,-70.84699999999998,0.0
35.75,-70.702,0.0
35.729,-70.55700000000002,0.0
35.707,-70.41199999999998,0.0
35.685,-70.267,0.0
35.664,-70.12200000000001,0.0
35.642,-69.97800000000001,0.0
35.62,-69.83300000000003,0.0
35.598,-69.68799999999999,0.0
35.575,-69.54399999999998,0.0
35.553,-69.399,0.0
35.53,-69.255,0.0
35.508,-69.11000000000001,0.0
35.485,-68.96600000000001,0.0
35.462,-68.822,0.0
35.439,-68.67700000000002,0.0
35.416,-68.53300000000002,0.0
35.393,-68.38900000000001,0.0
35.369,-68.245,0.0
35.346,-68.101,0.0
35.322,-67.957,0.0
35.298,-67.81299999999999,0.0
35.274,-67.66899999999998,0.0
35.25,-67.52600000000001,0.0
35.226,-67.382,0.0
35.202,-67.238,0.0
35.177,-67.09500000000003,0.0
35.153,-66.95100000000002,0.0
35.128,-66.80799999999999,0.0
35.103,-66.66500000000002,0.0
35.078,-66.52100000000002,0.0
35.053,-66.37799999999999,0.0
35.028,-66.23500000000001,0.0
35.003,-66.09199999999998,0.0
34.977,-65.94900000000001,0.0
34.952,-65.80599999999998,0.0
34.926,-65.66300000000001,0.0
34.9,-65.51999999999998,0.0
34.874,-65.37700000000001,0.0
34.848,-65.23500000000001,0.0
34.822,-65.09199999999998,0.0
34.796,-64.94900000000001,0.0
34.124,-129.052,0.0
34.154,-128.911,0.0
34.184,-128.77,0.0
34.214,-128.629,0.0
34.243,-128.489,0.0
34.272,-128.348,0.0
34.301,-128.206,0.0
34.331,-128.065,0.0
34.36,-127.924,0.0
34.388,-127.78299999999999,0.0
34.417,-127.64099999999999,0.0
34.446,-127.5,0.0
34.474,-127.358,0.0
34.502,-127.21700000000001,0.0
34.531,-127.07499999999999,0.0
34.559,-126.93299999999999,0.0
34.587,-126.792,0.0
34.614,-126.65,0.0
34.642,-126.50800000000001,0.0
34.67,-126.36600000000001,0.0
34.697,-126.22399999999999,0.0
34.725,-126.082,0.0
34.752,-125.939,0.0
34.779,-125.797,0.0
34.806,-125.655,0.0
34.833,-125.512,0.0
34.859,-125.37,0.0
34.886,-125.227,0.0
34.912,-125.084,0.0
34.939,-124.94200000000001,0.0
34.965,-124.799,0.0
34.991,-124.656,0.0
35.017,-124.513,0.0
35.043,-124.37,0.0
35.069,-124.227,0.0
35.094,-124.084,0.0
35.12,-123.941,0.0
35.145,-123.798,0.0
35.17,-123.654,0.0
35.195,-123.511,0.0
35.22,-123.368,0.0
35.245,-123.22399999999999,0.0
35.27,-123.08099999999999,0.0
35.294,-122.93700000000001,0.0
35.319,-122.793,0.0
35.343,-122.649,0.0
35.367,-122.506,0.0
35.391,-122.362,0.0
35.415,-122.21799999999999,0.0
35.439,-122.07400000000001,0.0
35.463,-121.93,0.0
35.486,-121.786,0.0
35.51,-121.64099999999999,0.0
35.533,-121.49700000000001,0.0
35.556,-121.35300000000001,0.0
35.579,-121.208,0.0
35.602,-121.064,0.0
35.625,-120.91999999999999,0.0
35.648,-120.775,0.0
35.67,-120.63,0.0
35.693,-120.48599999999999,0.0
35.715,-120.34100000000001,0.0
35.737,-120.196,0.0
35.759,-120.05099999999999,0.0
35.781,-119.906,0.0
35.803,-119.761,4.300708789466902e-9
35.824,-119.61600000000001,5.928065115319943e-8
35.846,-119.471,3.641291654960323e-7
35.867,-119.326,1.678399386475209e-6
35.889,-119.18100000000001,6.821103351480055e-6
35.91,-119.036,2.4508139063811146e-5
35.931,-118.88999999999999,8.292442793163575e-5
35.952,-118.745,0.00026214000463148666
35.973,-118.6,0.0007545995548134546
35.993,-118.45400000000001,0.001909802199787884
36.014,-118.309,0.004019848098311241
36.034,-118.16300000000001,0.007122885633148937
36.054,-118.018,0.0104818593903445
36.074,-117.87200000000001,0.013017186515120262
36.094,-117.726,0.013928798849635117
36.114,-117.58000000000001,0.013638612729791607
36.134,-117.434,0.013684530914801908
36.154,-117.28899999999999,0.015558148392830836
36.173,-117.143,0.01946718007012989
36.192,-116.99700000000001,0.024214462532774778
36.212,-116.851,0.02849867135508161
36.231,-116.70400000000001,0.03174133684391159
36.25,-116.55799999999999,0.03445913299518396
36.269,-116.412,0.03713200057337131
36.287,-116.26599999999999,0.03947092545044594
36.306,-116.12,0.040391369004169175
36.324,-115.97300000000001,0.03853861830356958
36.343,-115.827,0.0331321391711054
36.361,-115.68,0.024832527378211816
36.379,-115.53399999999999,0.015766181871388934
36.397,-115.387,0.008195045489290093
36.415,-115.24100000000001,0.003436846403080508
36.432,-115.094,0.0011319178475886395
36.45,-114.947,0.00028847221037563836
36.467,-114.80099999999999,5.69688705081494e-5
36.485,-114.654,1.08117117274934e-5
36.502,-114.507,1.7485820146622883e-5
36.519,-114.36000000000001,7.331192694404765e-5
36.536,-114.213,0.00023990701876680807
36.553,-114.066,0.0006212350433816839
36.569,-113.91900000000001,0.0012733793945371695
36.586,-113.77199999999999,0.0021257473400264127
36.602,-113.625,0.00286483422307746
36.618,-113.47800000000001,0.0031697103727378814
36.635,-113.33099999999999,0.002916408636769966
36.651,-113.18299999999999,0.002190585091859633
36.666,-113.036,0.0013492553205251743
36.682,-112.88900000000001,0.000689094222956137
36.698,-112.74199999999999,0.0002884207713258454
36.713,-112.594,9.673892352276985e-5
36.729,-112.447,2.663125515925379e-5
36.744,-112.299,5.70107017437726e-6
36.759,-112.15199999999999,8.9186336535566e-7
36.774,-112.00399999999999,4.355675367946786e-7
36.789,-111.856,3.2117919788147345e-6
36.803,-111.709,1.8820203154017845e-5
36.818,-111.561,8.20811623158581e-5
36.832,-111.41300000000001,0.0002800681735699618
36.847,-111.26599999999999,0.0007657001331951989
36.861,-111.118,0.001677709041179045
36.875,-110.97,0.002971887724412285
36.889,-110.822,0.004291682282860434
36.903,-110.674,0.005164447214976827
36.916,-110.52600000000001,0.00547721927482502
36.93,-110.37799999999999,0.006015773628017581
36.943,-110.22999999999999,0.007952463565160703
36.957,-110.082,0.012275707926859142
36.97,-109.934,0.01854709835057329
36.983,-109.786,0.02515766817098535
36.996,-109.638,0.030083264063129465
37.009,-109.489,0.031983250928344496
37.021,-109.34100000000001,0.030677989819791
37.034,-109.19300000000001,0.027735705416141027
37.046,-109.04499999999999,0.025086964063060047
37.058,-108.89599999999999,0.024677813591978928
37.07,-108.74799999999999,0.027029018280838504
37.082,-108.59899999999999,0.031321891402074316
37.094,-108.451,0.0361761387329361
37.106,-108.303,0.04055330761181621
37.118,-108.154,0.043759598842895465
37.129,-108.005,0.04499153015586873
37.14,-107.857,0.04360937366347956
37.152,-107.708,0.04020176790726508
37.163,-107.56,0.037371447944027705
37.174,-107.411,0.038355655621998316
37.184,-107.262,0.044320680074836284
37.195,-107.114,0.052940666934654934
37.206,-106.965,0.05999612156099674
37.216,-106.816,0.06158260276501523
37.226,-106.667,0.05584194943070591
37.236,-106.518,0.04383852651793554
37.247,-106.369,0.029254176156311436
37.256,-106.221,0.016673549516423088
37.266,-106.072,0.008279510605238564
37.276,-105.923,0.004018465395858993
37.285,-105.774,0.002255751554134172
37.295,-105.625,0.0015078466680776116
37.304,-105.476,0.0010239782527237866
37.313,-105.327,0.0006422238797153947
37.322,-105.178,0.0004191799295999632
37.331,-105.02799999999999,0.0004364358008430864
37.34,-104.87899999999999,0.0007512840252715275
37.348,-104.72999999999999,0.0014011779524508595
37.357,-104.58099999999999,0.002535061254239431
37.365,-104.43199999999999,0.004460166027548171
37.373,-104.28299999999999,0.007931417628803094
37.381,-104.13300000000001,0.014166386545172436
37.389,-103.98399999999998,0.024482647277612873
37.397,-103.83499999999998,0.0399134677234541
37.405,-103.685,0.06042734066053508
37.412,-103.536,0.08422750899514435
37.42,-103.387,0.11122404235177048
37.427,-103.23700000000002,0.14276391146011755
37.434,-103.08800000000002,0.18124729477693077
37.441,-102.93900000000002,0.22835922458390637
37.448,-102.78899999999999,0.2866634759108934
37.455,-102.63999999999999,0.3617352146261508
37.461,-102.49000000000001,0.46375948826023156
37.468,-102.34100000000001,0.5960969532384455
37.474,-102.19099999999997,0.7597392567583686
37.48,-102.04199999999997,0.9498773495039026
37.487,-101.892,1.1660564058042704
37.493,-101.743,1.3934493888964792
37.498,-101.59300000000002,1.6127551048551219
37.504,-101.44299999999998,1.801456757584427
37.51,-101.29399999999998,1.9492252901518636
37.515,-101.144,2.0618968572841645
37.52,-100.995,2.149255860150173
37.526,-100.84500000000003,2.226851767378699
37.531,-100.695,2.306356772621556
37.536,-100.54599999999999,2.3982132325903365
37.54,-100.39600000000002,2.499779558624664
37.545,-100.24599999999998,2.597242310174098
37.55,-100.096,2.6619636760839227
37.554,-99.947,2.6684071168595
37.558,-99.79700000000003,2.610147932400241
37.562,-99.64699999999999,2.498417210724841
37.566,-99.49700000000001,2.3668860069595485
37.57,-99.34800000000001,2.261392036990032
37.574,-99.19799999999998,2.2118288569979003
37.578,-99.048,2.2167481800857103
37.581,-98.89800000000002,2.2409279545853105
37.584,-98.74799999999999,2.2424124735604716
37.588,-98.59899999999999,2.189775264755645
37.591,-98.44900000000001,2.070898607481671
37.594,-98.29899999999998,1.9165838997465783
37.597,-98.149,1.783392876683547
37.599,-97.99900000000002,1.7234278141308672
37.602,-97.84899999999999,1.7540356129475474
37.604,-97.69900000000001,1.846594687067027
37.607,-97.55000000000001,1.9517490208039854
37.609,-97.39999999999998,2.0217093690194448
37.611,-97.25,2.020939374271217
37.613,-97.10000000000002,1.9327489651630976
37.614,-96.94999999999999,1.7663456871454877
37.616,-96.80000000000001,1.5589222361807087
37.618,-96.64999999999998,1.35844581346389
37.619,-96.5,1.2049440104167095
37.62,-96.35000000000002,1.1205366901472218
37.621,-96.19999999999999,1.1055932564042215
37.622,-96.05000000000001,1.1398828676162207
37.623,-95.90100000000001,1.1912096022457481
37.624,-95.75099999999998,1.2320853402619116
37.624,-95.601,1.246771982297957
37.625,-95.45100000000002,1.2309605524794205
37.625,-95.30099999999999,1.1906432470496402
37.625,-95.15100000000001,1.137187159355841
37.626,-95.00099999999998,1.0839432750736926
37.625,-94.851,1.0435765871677185
37.625,-94.70100000000002,1.015492466020558
37.625,-94.55099999999999,0.9936581253163154
37.624,-94.40100000000001,0.9719679985898297
37.624,-94.25099999999998,0.9500381187680714
37.623,-94.101,0.9440693619074145
37.622,-93.95100000000002,0.9717934404395465
37.621,-93.80099999999999,1.045859938006444
37.62,-93.65199999999999,1.1600459600111404
37.619,-93.50200000000001,1.287463625368892
37.618,-93.35199999999998,1.3841992464118056
37.616,-93.202,1.4124848433101453
37.614,-93.05200000000002,1.3513037761802722
37.613,-92.90199999999999,1.2098851268470394
37.611,-92.75200000000001,1.025691251861986
37.609,-92.60199999999998,0.8414488751963727
37.607,-92.452,0.6918459194537295
37.604,-92.30200000000002,0.5915326788266071
37.602,-92.15300000000002,0.536880945158291
37.599,-92.00299999999999,0.5142149950581945
37.597,-91.85300000000001,0.5102226619656626
37.594,-91.70299999999997,0.5129647789283336
37.591,-91.553,0.512780777541594
37.588,-91.40300000000002,0.5027918960166704
37.584,-91.25299999999999,0.47941558717854965
37.581,-91.10399999999998,0.4449582032937453
37.578,-90.95400000000001,0.4051745364888111
37.574,-90.80399999999997,0.3734810438151333
37.57,-90.654,0.36905188892412283
37.566,-90.50400000000002,0.40913098406647713
37.562,-90.35500000000002,0.5016687628720228
37.558,-90.20499999999998,0.6442888132093503
37.554,-90.055,0.8208575300174107
37.55,-89.90499999999997,1.0071273627442894
37.545,-89.75599999999997,1.1769849404189234
37.54,-89.606,1.3100858007677705
37.536,-89.45600000000002,1.3956944323758598
37.531,-89.30700000000002,1.443431528942297
37.526,-89.15699999999998,1.4689887003346696
37.521,-89.007,1.4864675063963242
37.515,-88.858,1.5001187716830682
37.51,-88.70800000000003,1.503871981563117
37.504,-88.55799999999999,1.491107202058462
37.498,-88.40899999999999,1.4599137394709725
37.493,-88.25900000000001,1.4173588605488963
37.487,-88.11000000000001,1.3810318519719451
37.481,-87.95999999999998,1.3670551184816035
37.474,-87.81099999999998,1.381243662722784
37.468,-87.661,1.4113311761923837
37.461,-87.512,1.428450678133241
37.455,-87.36200000000002,1.4025257127485862
37.448,-87.21300000000002,1.3165541756225874
37.441,-87.06299999999999,1.1749920870211135
37.434,-86.91399999999999,1.0049411163203226
37.427,-86.76499999999999,0.8414210034363542
37.42,-86.61500000000001,0.7190768857207486
37.412,-86.46600000000001,0.6624417151786816
37.405,-86.31599999999997,0.671092476815679
37.397,-86.16699999999997,0.7269861313706806
37.389,-86.01799999999997,0.8051261702280083
37.381,-85.86900000000003,0.885917247183378
37.373,-85.719,0.9559514810478454
37.365,-85.57,1.0037728714048553
37.357,-85.42099999999999,1.0239989091481505
37.348,-85.27199999999999,1.0165092279411136
37.34,-85.12299999999999,0.9844017159049894
37.331,-84.97300000000001,0.9325140890404351
37.322,-84.82400000000001,0.8702575474894265
37.313,-84.67500000000001,0.8095732401116336
37.304,-84.52600000000001,0.7606313128876478
37.295,-84.37700000000001,0.7256653782080452
37.285,-84.22800000000001,0.6990126079604378
37.276,-84.07900000000001,0.6738012624146599
37.266,-83.93,0.644942832122358
37.257,-83.781,0.6124488181610536
37.247,-83.632,0.5781084037352431
37.237,-83.48399999999998,0.5476704843989121
37.226,-83.33499999999998,0.5263581410147982
37.216,-83.18599999999998,0.5173101292212053
37.206,-83.03699999999998,0.5191265303275827
37.195,-82.88799999999998,0.5300859253149183
37.185,-82.74000000000001,0.5502239981551476
37.174,-82.59100000000001,0.5828918601963902
37.163,-82.44200000000001,0.6251335413852881
37.152,-82.29399999999998,0.6645263348305115
37.141,-82.14499999999998,0.6828533772970186
37.129,-81.99599999999998,0.6664511762978448
37.118,-81.84800000000001,0.6149644103478215
37.106,-81.69900000000001,0.5473080660911771
37.094,-81.55099999999999,0.4895488139578752
37.083,-81.40199999999999,0.4611968392196903
37.071,-81.25400000000002,0.4698965603921571
37.058,-81.106,0.5071191260868406
37.046,-80.957,0.558698598351832
37.034,-80.80900000000003,0.6159676736334586
37.021,-80.661,0.6816869305878488
37.009,-80.512,0.7639209749213194
36.996,-80.36399999999998,0.8675213701458491
36.983,-80.21600000000001,0.9869601340367719
36.97,-80.06799999999998,1.10812395692139
36.957,-79.92000000000002,1.2154716597275042
36.944,-79.77199999999999,1.2967382201145135
36.93,-79.62400000000002,1.3439778914405953
36.917,-79.476,1.3519205406573902
36.903,-79.32799999999997,1.3201362357047408
36.889,-79.18,1.247415453024227
36.875,-79.03199999999998,1.1329144917324834
36.861,-78.88400000000001,0.9799052469191685
36.847,-78.73599999999999,0.7989031240273138
36.833,-78.58800000000002,0.6063199731819537
36.818,-78.44099999999997,0.4236270775579836
36.804,-78.293,0.27032793158676094
36.789,-78.14499999999998,0.16490920994682398
36.774,-77.99799999999999,0.11131379280715678
36.759,-77.85000000000002,0.09733660855614777
36.744,-77.70299999999997,0.1041009786394483
36.729,-77.555,0.11450408719668023
36.713,-77.40800000000002,0.11886242166124826
36.698,-77.25999999999999,0.11457865334592461
36.682,-77.113,0.10388572478040163
36.667,-76.96600000000001,0.09047027259238129
36.651,-76.81799999999998,0.07852311543346462
36.635,-76.67099999999999,0.07174887609520185
36.619,-76.524,0.07221617713041768
36.602,-76.37700000000001,0.07935218627300344
36.586,-76.23000000000002,0.09024893725298966
36.569,-76.08300000000003,0.1005733064457679
36.553,-75.93599999999998,0.1081303580306656
36.536,-75.78899999999999,0.1118531430175621
36.519,-75.642,0.11268878159653717
36.502,-75.495,0.11203401233387672
36.485,-75.34800000000001,0.11153059489136294
36.468,-75.20100000000002,0.11258552689351778
36.45,-75.05399999999997,0.11544963167486971
36.433,-74.90800000000002,0.11621958648603702
36.415,-74.76100000000002,0.15181395668687409
36.397,-74.61500000000001,0.2957393526922179
36.379,-74.46800000000002,0.0
36.361,-74.32100000000003,0.0
36.343,-74.17500000000001,0.0
36.325,-74.029,0.0
36.306,-73.882,0.0
36.288,-73.73599999999999,0.0
36.269,-73.58999999999997,0.0
36.25,-73.44400000000002,0.0
36.231,-73.29700000000003,0.0
36.212,-73.15100000000001,0.0
36.193,-73.005,0.0
36.173,-72.85899999999998,0.0
36.154,-72.71300000000002,0.0
36.134,-72.56700000000001,0.0
36.115,-72.42200000000003,0.0
36.095,-72.27600000000001,0.0
36.075,-72.13,0.0
36.055,-71.98399999999998,0.0
36.034,-71.839,0.0
36.014,-71.69299999999998,0.0
35.993,-71.548,0.0
35.973,-71.40199999999999,0.0
35.952,-71.257,0.0
35.931,-71.11099999999999,0.0
35.91,-70.96600000000001,0.0
35.889,-70.82100000000003,0.0
35.868,-70.67599999999999,0.0
35.846,-70.52999999999997,0.0
35.825,-70.38499999999999,0.0
35.803,-70.24000000000001,0.0
35.781,-70.09500000000003,0.0
35.759,-69.95100000000002,0.0
35.737,-69.80599999999998,0.0
35.715,-69.661,0.0
35.693,-69.51600000000002,0.0
35.67,-69.37099999999998,0.0
35.648,-69.22699999999998,0.0
35.625,-69.082,0.0
35.602,-68.93799999999999,0.0
35.58,-68.793,0.0
35.557,-68.649,0.0
35.533,-68.505,0.0
35.51,-68.36000000000001,0.0
35.487,-68.21600000000001,0.0
35.463,-68.072,0.0
35.439,-67.928,0.0
35.416,-67.78399999999999,0.0
35.392,-67.63999999999999,0.0
35.368,-67.49599999999998,0.0
35.343,-67.35199999999998,0.0
35.319,-67.209,0.0
35.295,-67.065,0.0
35.27,-66.92099999999999,0.0
35.245,-66.77800000000002,0.0
35.22,-66.63400000000001,0.0
35.196,-66.49099999999999,0.0
35.17,-66.34699999999998,0.0
35.145,-66.20400000000001,0.0
35.12,-66.06099999999998,0.0
35.094,-65.918,0.0
35.069,-65.77499999999998,0.0
35.043,-65.632,0.0
35.017,-65.48899999999998,0.0
34.991,-65.346,0.0
34.965,-65.20299999999997,0.0
34.939,-65.06,0.0
34.913,-64.91699999999997,0.0
34.241,-129.088,0.0
34.271,-128.947,0.0
34.3,-128.806,0.0
34.33,-128.665,0.0
34.359,-128.524,0.0
34.389,-128.383,0.0
34.418,-128.242,0.0
34.447,-128.1,0.0
34.476,-127.959,0.0
34.505,-127.81800000000001,0.0
34.534,-127.67599999999999,0.0
34.562,-127.535,0.0
34.591,-127.393,0.0
34.619,-127.251,0.0
34.647,-127.10900000000001,0.0
34.675,-126.96700000000001,0.0
34.703,-126.826,0.0
34.731,-126.684,0.0
34.759,-126.541,0.0
34.787,-126.399,0.0
34.814,-126.257,0.0
34.841,-126.11500000000001,0.0
34.869,-125.97200000000001,0.0
34.896,-125.83000000000001,0.0
34.923,-125.68700000000001,0.0
34.95,-125.54499999999999,0.0
34.976,-125.40199999999999,0.0
35.003,-125.25899999999999,0.0
35.029,-125.11699999999999,0.0
35.056,-124.97399999999999,0.0
35.082,-124.83099999999999,0.0
35.108,-124.68799999999999,0.0
35.134,-124.54499999999999,0.0
35.16,-124.40199999999999,0.0
35.186,-124.25899999999999,0.0
35.211,-124.11500000000001,0.0
35.237,-123.97200000000001,0.0
35.262,-123.82900000000001,0.0
35.287,-123.685,0.0
35.312,-123.542,0.0
35.337,-123.398,0.0
35.362,-123.25399999999999,0.0
35.387,-123.11099999999999,0.0
35.411,-122.96700000000001,0.0
35.436,-122.82300000000001,0.0
35.46,-122.679,0.0
35.484,-122.535,0.0
35.509,-122.39099999999999,0.0
35.533,-122.24700000000001,0.0
35.556,-122.10300000000001,0.0
35.58,-121.959,0.0
35.604,-121.814,0.0
35.627,-121.66999999999999,0.0
35.65,-121.52600000000001,0.0
35.674,-121.381,0.0
35.697,-121.237,0.0
35.72,-121.09200000000001,0.0
35.742,-120.94800000000001,0.0
35.765,-120.803,0.0
35.788,-120.65799999999999,0.0
35.81,-120.513,0.0
35.832,-120.368,0.0
35.855,-120.22300000000001,0.0
35.877,-120.078,0.0
35.899,-119.93299999999999,0.0
35.92,-119.78800000000001,0.0
35.942,-119.643,4.309743844319747e-9
35.964,-119.49799999999999,3.158509920704619e-8
35.985,-119.35300000000001,1.6316230336775786e-7
36.006,-119.207,9.565390223570449e-7
36.027,-119.06200000000001,4.8610045893718154e-6
36.048,-118.916,2.2382546994073202e-5
36.069,-118.77099999999999,8.751812482026172e-5
36.09,-118.625,0.0002909843729231899
36.111,-118.47999999999999,0.000794565081276107
36.131,-118.334,0.0018040711979769837
36.152,-118.18799999999999,0.003334523067667831
36.172,-118.043,0.005091744483461535
36.192,-117.89699999999999,0.006555154238622989
36.212,-117.751,0.007492207672540608
36.232,-117.60499999999999,0.008601150011525732
36.252,-117.459,0.011308460020428967
36.271,-117.31299999999999,0.01656560037041041
36.291,-117.167,0.023731481938400075
36.31,-117.02099999999999,0.030700522689372102
36.33,-116.874,0.03563476535307919
36.349,-116.72800000000001,0.037796161715766184
36.368,-116.582,0.03800810227909127
36.386,-116.435,0.03744162792459326
36.405,-116.28899999999999,0.03676838461594226
36.424,-116.143,0.03561693049929457
36.442,-115.99600000000001,0.032947426451192634
36.461,-115.84899999999999,0.027776922906280675
36.479,-115.703,0.020635702936253508
36.497,-115.55600000000001,0.012980130606677465
36.515,-115.41,0.00675353055054217
36.533,-115.263,0.002814896048681367
36.55,-115.11600000000001,0.0009292288849558226
36.568,-114.969,0.00023723266546356572
36.585,-114.822,4.720114651932478e-5
36.603,-114.67500000000001,1.5050181808219079e-5
36.62,-114.52799999999999,4.725182150338267e-5
36.637,-114.381,0.00019364463499243193
36.654,-114.23400000000001,0.0006195235737067793
36.671,-114.08699999999999,0.0015689431633169632
36.687,-113.94,0.0031574730754690993
36.704,-113.793,0.005186444466050088
36.72,-113.64500000000001,0.0069380814678625495
36.736,-113.49799999999999,0.007670033270300907
36.753,-113.351,0.0071094580618243
36.769,-113.203,0.00545040648040507
36.785,-113.05600000000001,0.0034893509590690035
36.8,-112.90799999999999,0.0018312155064001425
36.816,-112.761,0.000800696598192902
36.831,-112.613,0.00028182216941182787
36.847,-112.46600000000001,8.122540482241578e-5
36.862,-112.31800000000001,1.824627793504366e-5
36.877,-112.16999999999999,3.0326676576804598e-6
36.892,-112.023,1.3506928440877123e-6
36.907,-111.875,8.782616742821959e-6
36.922,-111.727,4.9609908399690795e-5
36.936,-111.57900000000001,0.00020676847958152244
36.951,-111.43100000000001,0.0006845681377486038
36.965,-111.28299999999999,0.0017935832768130144
36.979,-111.136,0.0037734026592275214
36.993,-110.987,0.006509594638984985
37.007,-110.839,0.009207418665184035
37.021,-110.691,0.010928947671483356
37.035,-110.543,0.01139272303810868
37.048,-110.39500000000001,0.01154137733867644
37.062,-110.24700000000001,0.013421768940028339
37.075,-110.09899999999999,0.018484782019872296
37.088,-109.94999999999999,0.026666268986913256
