lat,lon,estimated_sig_report_hours_per_year_grid_130_cropped_blurred
37.671,-103.106,0.19591737927787375
37.678,-102.95600000000002,0.21427186747597735
37.685,-102.80599999999998,0.24813895105238104
37.692,-102.65699999999998,0.30953818151560414
37.699,-102.507,0.4123086938389578
37.705,-102.35700000000003,0.5628856119905034
37.711,-102.207,0.7574798759721059
37.718,-102.05700000000002,0.9852870474065225
37.724,-101.90699999999998,1.233090401936565
37.73,-101.757,1.485898663222505
37.736,-101.608,1.726683826424671
37.741,-101.45800000000003,1.9487429963998115
37.747,-101.30799999999999,2.1484598561929076
37.752,-101.15800000000002,2.328357740907659
37.758,-101.00799999999998,2.4870358890899116
37.763,-100.858,2.625966477766181
37.768,-100.70800000000003,2.75479482499865
37.773,-100.55799999999999,2.8860793762938326
37.778,-100.40800000000002,3.018472433656187
37.782,-100.25799999999998,3.12928768366559
37.787,-100.108,3.1886524679975063
37.791,-99.95800000000003,3.180210774411655
37.796,-99.80799999999999,3.110469810763125
37.8,-99.65699999999998,3.0045409834149868
37.804,-99.507,2.9046753546266677
37.808,-99.35700000000003,2.852809600899701
37.811,-99.207,2.8648755937433834
37.815,-99.05700000000002,2.9113214900580036
37.818,-98.90699999999998,2.9300906057688594
37.822,-98.757,2.869123658472917
37.825,-98.60700000000003,2.7142200172001325
37.828,-98.45600000000002,2.4912267534494053
37.831,-98.30599999999998,2.2611348657736636
37.834,-98.156,2.0908099617190348
37.837,-98.00599999999997,2.0279788036885185
37.839,-97.856,2.0724830493326643
37.842,-97.70499999999998,2.1764268169692196
37.844,-97.555,2.2756740500078947
37.846,-97.40499999999997,2.3225829411451935
37.848,-97.255,2.2916249425309467
37.85,-97.10500000000002,2.1754852314810718
37.852,-96.95400000000001,1.9883688620773254
37.853,-96.80399999999997,1.7745876493310342
37.855,-96.654,1.5784898028383523
37.856,-96.50400000000002,1.4353849963813756
37.858,-96.35300000000001,1.3570777190121617
37.859,-96.20299999999997,1.3413924968865718
37.86,-96.053,1.3700364198845527
37.861,-95.90300000000002,1.41646594639032
37.861,-95.75200000000001,1.4549081039901317
37.862,-95.60199999999998,1.467168728544918
37.862,-95.452,1.4410928120707824
37.863,-95.30099999999999,1.372290982263832
37.863,-95.15100000000001,1.267877290780226
37.863,-95.00099999999998,1.1446450767609444
37.863,-94.851,1.0253820028916176
37.863,-94.69999999999999,0.9285582271105061
37.862,-94.55000000000001,0.8623311806432302
37.862,-94.39999999999998,0.8194516679421481
37.861,-94.25,0.7954657498493205
37.861,-94.09899999999999,0.789596586441213
37.86,-93.94900000000001,0.8082807826560119
37.859,-93.79899999999998,0.8549976419545549
37.858,-93.649,0.9295347606761444
37.856,-93.49799999999999,1.0250291488669487
37.855,-93.34800000000001,1.1181274548186424
37.853,-93.19799999999998,1.187233309953328
37.852,-93.048,1.2072093949591853
37.85,-92.89699999999999,1.169288371262073
37.848,-92.74700000000001,1.07819128738067
37.846,-92.59699999999998,0.9551275292798326
37.844,-92.447,0.8303130878796395
37.842,-92.29599999999999,0.7321099681867282
37.839,-92.14600000000002,0.6780872837128058
37.837,-91.99599999999998,0.6647600050274161
37.834,-91.846,0.6744774703564332
37.831,-91.69600000000003,0.686736571120212
37.828,-91.54500000000002,0.6876293365066477
37.825,-91.39499999999998,0.6719840374848493
37.822,-91.245,0.6405422438606839
37.818,-91.09500000000003,0.5972668663118201
37.815,-90.945,0.5505402463954391
37.811,-90.79500000000002,0.5126398395182127
37.808,-90.64499999999998,0.49810519166031775
37.804,-90.495,0.5156950157914001
37.8,-90.344,0.5671971063211927
37.796,-90.19400000000002,0.648350955431854
37.791,-90.04399999999998,0.757799059951838
37.787,-89.894,0.894405937755316
37.782,-89.74400000000003,1.0584626016425076
37.778,-89.594,1.2400962036724192
37.773,-89.44400000000002,1.4265417687454702
37.768,-89.29399999999998,1.596895792197892
37.763,-89.144,1.73176102479684
37.758,-88.99400000000003,1.8157447939133038
37.752,-88.844,1.8421611844684433
37.747,-88.69400000000002,1.8176514490751061
37.741,-88.54399999999998,1.762568585389148
37.736,-88.394,1.7004249741945565
37.73,-88.24400000000003,1.6500661121102507
37.724,-88.09500000000003,1.6245382490363316
37.718,-87.945,1.6326858058272211
37.712,-87.79500000000002,1.6749439777557302
37.705,-87.64499999999998,1.7331060879657567
37.699,-87.495,1.7735695901587294
37.692,-87.34500000000003,1.7577884848971947
37.685,-87.19600000000003,1.6657759685732618
37.678,-87.04599999999999,1.5003390314360274
37.671,-86.89600000000002,1.2888750613559643
37.664,-86.74599999999998,1.0717316142840867
37.657,-86.59699999999998,0.8908898083889664
37.649,-86.447,0.7725186991939041
37.642,-86.29700000000003,0.7294139505581115
37.634,-86.14800000000002,0.7518234102156013
37.626,-85.99799999999999,0.8229126330781485
37.618,-85.84800000000001,0.9200695704694754
37.61,-85.69900000000001,1.0151181674454062
37.602,-85.54899999999998,1.0817825816530444
37.594,-85.39999999999998,1.1039082891664338
37.585,-85.25,1.0846087472974721
37.577,-85.101,1.0372408577866226
37.568,-84.95100000000002,0.9783481903127801
37.559,-84.80200000000002,0.9243621063031329
37.55,-84.65199999999999,0.8890697746606364
37.541,-84.50299999999999,0.8820155818132558
37.532,-84.35399999999998,0.901416972011238
37.522,-84.20400000000001,0.9323468220003605
37.513,-84.055,0.9535116304796203
37.503,-83.906,0.9440796843393503
37.493,-83.757,0.8979934605476012
37.484,-83.60700000000003,0.8233765482805921
37.474,-83.45800000000003,0.7375050252208641
37.463,-83.30900000000003,0.6601122340901248
37.453,-83.16000000000003,0.6046183650035197
37.443,-83.01100000000002,0.57198123586598
37.432,-82.86200000000002,0.5550761178612685
37.421,-82.71300000000002,0.5445143616449412
37.411,-82.56400000000002,0.5341130013974273
37.4,-82.41500000000002,0.5235232583477083
37.389,-82.26600000000002,0.5125682408032647
37.377,-82.11700000000002,0.49742770736108055
37.366,-81.96800000000002,0.47016255089362824
37.354,-81.81900000000002,0.4335952235694222
37.343,-81.67000000000002,0.3977325858348919
37.331,-81.52100000000002,0.3797327746700308
37.319,-81.37200000000001,0.3889257806919383
37.307,-81.22399999999999,0.4259967948011721
37.295,-81.07499999999999,0.4838550976208356
37.283,-80.92599999999999,0.5508154583299036
37.271,-80.77800000000002,0.6186840041764152
37.258,-80.62900000000002,0.6915085930637243
37.245,-80.481,0.7805011767148703
37.233,-80.332,0.8971764953331167
37.22,-80.18299999999999,1.0383102549945114
37.207,-80.03500000000003,1.1829909256587672
37.193,-79.887,1.3081026825297988
37.18,-79.738,1.3923947959548557
37.167,-79.58999999999997,1.4243535073278355
37.153,-79.44200000000001,1.403813340445857
37.139,-79.293,1.335788802959632
37.126,-79.14499999999998,1.2297869000224901
37.112,-78.99700000000001,1.0937877444845
37.098,-78.84899999999999,0.9312991630592314
37.083,-78.70100000000002,0.7504735597576584
37.069,-78.55200000000002,0.5617079861967738
37.055,-78.404,0.38776571880222743
37.04,-78.25599999999997,0.2484242586623092
37.025,-78.108,0.158105269771755
37.01,-77.95999999999998,0.11821136989714132
36.995,-77.81299999999999,0.11603523180270996
36.98,-77.66500000000002,0.13210266646482557
36.965,-77.517,0.14873917666837555
36.95,-77.36900000000003,0.15547202542046115
36.934,-77.221,0.15047973090831565
36.919,-77.07400000000001,0.1384650531409301
36.903,-76.92599999999999,0.12587839858793512
36.887,-76.779,0.11738651464072514
36.871,-76.63099999999997,0.11468711394902946
36.855,-76.483,0.11838770325503306
36.838,-76.33600000000001,0.12784538333776302
36.822,-76.18900000000002,0.14071356592928588
36.805,-76.041,0.15333101035763702
36.789,-75.894,0.16321563482616347
36.772,-75.74700000000001,0.16938310712914886
36.755,-75.59899999999999,0.17219997786888988
36.738,-75.452,0.17198107637181254
36.721,-75.305,0.16940358709428374
36.704,-75.15800000000002,0.16468307993587059
36.686,-75.01100000000002,0.157176953230096
36.668,-74.86399999999998,0.09096369236604292
36.651,-74.71699999999998,0.13410431490695654
36.633,-74.57,0.0
36.615,-74.423,0.0
36.597,-74.27600000000001,0.0
36.579,-74.13,0.0
36.56,-73.983,0.0
36.542,-73.83600000000001,0.0
36.523,-73.69,0.0
36.505,-73.543,0.0
36.486,-73.39699999999999,0.0
36.467,-73.25,0.0
36.448,-73.10399999999998,0.0
36.428,-72.957,0.0
36.409,-72.81099999999998,0.0
36.389,-72.66500000000002,0.0
36.37,-72.519,0.0
36.35,-72.37200000000001,0.0
36.33,-72.226,0.0
36.31,-72.07999999999998,0.0
36.29,-71.93400000000003,0.0
36.27,-71.78800000000001,0.0
36.249,-71.642,0.0
36.229,-71.49700000000001,0.0
36.208,-71.351,0.0
36.187,-71.20499999999998,0.0
36.166,-71.05900000000003,0.0
36.145,-70.91399999999999,0.0
36.124,-70.76799999999997,0.0
36.103,-70.62299999999999,0.0
36.081,-70.47699999999998,0.0
36.06,-70.332,0.0
36.038,-70.18700000000001,0.0
36.016,-70.041,0.0
35.994,-69.89600000000002,0.0
35.972,-69.75099999999998,0.0
35.95,-69.606,0.0
35.928,-69.46100000000001,0.0
35.905,-69.31599999999997,0.0
35.883,-69.17099999999999,0.0
35.86,-69.02600000000001,0.0
35.837,-68.88099999999997,0.0
35.814,-68.73700000000002,0.0
35.791,-68.59199999999998,0.0
35.768,-68.447,0.0
35.745,-68.303,0.0
35.721,-68.15800000000002,0.0
35.698,-68.01400000000001,0.0
35.674,-67.87,0.0
35.65,-67.72500000000002,0.0
35.626,-67.58100000000002,0.0
35.602,-67.43700000000001,0.0
35.578,-67.293,0.0
35.553,-67.149,0.0
35.529,-67.005,0.0
35.504,-66.86099999999999,0.0
35.48,-66.71699999999998,0.0
35.455,-66.57299999999998,0.0
35.43,-66.42899999999997,0.0
35.405,-66.286,0.0
35.379,-66.142,0.0
35.354,-65.99900000000002,0.0
35.329,-65.85500000000002,0.0
35.303,-65.71199999999999,0.0
35.277,-65.56799999999998,0.0
35.251,-65.42500000000001,0.0
35.225,-65.28199999999998,0.0
35.199,-65.13900000000001,0.0
35.173,-64.99599999999998,0.0
35.147,-64.85300000000001,0.0
34.474,-129.16,0.0
34.503,-129.019,0.0
34.533,-128.878,0.0
34.563,-128.737,0.0
34.592,-128.596,0.0
34.622,-128.454,0.0
34.651,-128.313,0.0
34.68,-128.171,0.0
34.709,-128.029,0.0
34.738,-127.888,0.0
34.767,-127.74600000000001,0.0
34.795,-127.60400000000001,0.0
34.824,-127.46199999999999,0.0
34.852,-127.32,0.0
34.881,-127.178,0.0
34.909,-127.036,0.0
34.937,-126.894,0.0
34.965,-126.751,0.0
34.992,-126.60900000000001,0.0
35.02,-126.46600000000001,0.0
35.048,-126.32400000000001,0.0
35.075,-126.18100000000001,0.0
35.102,-126.03899999999999,0.0
35.129,-125.89599999999999,0.0
35.156,-125.75299999999999,0.0
35.183,-125.61000000000001,0.0
35.21,-125.46700000000001,0.0
35.237,-125.32400000000001,0.0
35.263,-125.18100000000001,0.0
35.29,-125.03800000000001,0.0
35.316,-124.89500000000001,0.0
35.342,-124.75200000000001,0.0
35.368,-124.608,0.0
35.394,-124.465,0.0
35.42,-124.321,0.0
35.445,-124.178,0.0
35.471,-124.03399999999999,0.0
35.496,-123.89099999999999,0.0
35.521,-123.74700000000001,0.0
35.547,-123.60300000000001,0.0
35.572,-123.459,0.0
35.596,-123.315,0.0
35.621,-123.17099999999999,0.0
35.646,-123.02699999999999,0.0
35.67,-122.88300000000001,0.0
35.695,-122.739,0.0
35.719,-122.595,0.0
35.743,-122.44999999999999,0.0
35.767,-122.30600000000001,0.0
35.791,-122.162,0.0
35.815,-122.017,0.0
35.838,-121.87200000000001,0.0
35.862,-121.72800000000001,0.0
35.885,-121.583,0.0
35.908,-121.43799999999999,0.0
35.931,-121.29400000000001,0.0
35.954,-121.149,0.0
35.977,-121.00399999999999,0.0
36.0,-120.85900000000001,0.0
36.022,-120.714,0.0
36.045,-120.56899999999999,0.0
36.067,-120.423,0.0
36.09,-120.27799999999999,0.0
36.112,-120.13300000000001,0.0
36.134,-119.987,0.0
36.155,-119.84200000000001,0.0
36.177,-119.697,0.0
36.199,-119.55099999999999,0.0
36.22,-119.405,0.0
36.241,-119.25999999999999,1.6315981529000454e-8
36.263,-119.114,1.861321299618908e-7
36.284,-118.96799999999999,1.3434660909432541e-6
36.305,-118.82300000000001,6.579509769970378e-6
36.325,-118.67699999999999,2.563473159485345e-5
36.346,-118.531,7.907278942147188e-5
36.367,-118.38499999999999,0.0001951813806145499
36.387,-118.239,0.00039687499693512334
36.407,-118.09299999999999,0.0006785756760390364
36.427,-117.947,0.001090576240450497
36.447,-117.80000000000001,0.0019909940142360037
36.467,-117.654,0.004250123919386795
36.487,-117.50800000000001,0.009011102977550742
36.507,-117.36099999999999,0.01670104949239695
36.526,-117.215,0.025839547400044734
36.546,-117.06899999999999,0.03374631217611943
36.565,-116.922,0.038028078881768825
36.584,-116.775,0.037774323269354454
36.603,-116.62899999999999,0.03392520696848315
36.622,-116.482,0.02839771058762294
36.641,-116.33500000000001,0.023140060030375022
36.659,-116.189,0.019092499550081923
36.678,-116.042,0.015660680248652248
36.696,-115.89500000000001,0.012249833095089552
36.714,-115.74799999999999,0.008598605749286376
36.733,-115.601,0.0051560833106909275
36.751,-115.45400000000001,0.002590017621244382
36.768,-115.30699999999999,0.0010643411473784798
36.786,-115.16,0.0003459006484409858
36.804,-115.013,8.76711327270765e-5
36.821,-114.86600000000001,2.135338596330273e-5
36.838,-114.71799999999999,3.656586683094062e-5
36.856,-114.571,0.00017850908571963992
36.873,-114.424,0.0007053207997750579
36.89,-114.27600000000001,0.0021866773258949557
36.907,-114.12899999999999,0.005318172667966712
36.923,-113.981,0.010365960178643663
36.94,-113.834,0.016465308622839955
36.956,-113.686,0.02164327679473061
36.972,-113.53899999999999,0.023945679967374612
36.989,-113.39099999999999,0.022624395015666682
37.005,-113.243,0.01817368131484079
37.021,-113.096,0.012423500983605711
37.036,-112.94800000000001,0.00707752492702901
37.052,-112.80000000000001,0.003339397033133135
37.068,-112.65199999999999,0.001280273778279723
37.083,-112.50399999999999,0.00039142657900982566
37.098,-112.356,9.419558425007227e-5
37.113,-112.208,1.7154315976031207e-5
37.128,-112.06,6.451075845368455e-6
37.143,-111.912,3.416511227675556e-5
37.158,-111.76400000000001,0.00017963160388509756
37.173,-111.61600000000001,0.0007160144136855239
37.187,-111.46799999999999,0.0022226935808947585
37.201,-111.31899999999999,0.005504727517666421
37.216,-111.17099999999999,0.010954571492438453
37.23,-111.023,0.01780678751734466
37.244,-110.874,0.024244409118172036
37.257,-110.726,0.028187853720910816
37.271,-110.577,0.029376002416543884
37.285,-110.429,0.029705775929181062
37.298,-110.28,0.033112358032476
37.311,-110.132,0.04335048425037672
37.325,-109.983,0.060948021389222194
37.338,-109.83500000000001,0.08140049586771227
37.351,-109.686,0.09827811461313152
37.363,-109.537,0.1058970022240265
37.376,-109.38900000000001,0.1024839326055724
37.389,-109.24000000000001,0.0902837871522762
37.401,-109.09100000000001,0.07469778688442905
37.413,-108.94200000000001,0.06140318128886155
37.425,-108.793,0.053260591629162836
37.437,-108.644,0.0497575833583645
37.449,-108.495,0.04890530090048156
37.461,-108.34700000000001,0.04915192882108778
37.473,-108.19800000000001,0.049762028716448324
37.484,-108.048,0.05026466644058178
37.495,-107.899,0.04994155639024984
37.507,-107.75,0.04839761534142908
37.518,-107.601,0.04599001327483194
37.529,-107.452,0.04349949207341304
37.54,-107.303,0.04168702681379123
37.55,-107.154,0.040482223564895906
37.561,-107.00399999999999,0.038730458634677084
37.571,-106.85499999999999,0.03525889601905637
37.582,-106.70599999999999,0.029706669908364715
37.592,-106.55600000000001,0.02346661234757354
37.602,-106.40700000000001,0.018652326431935446
37.612,-106.25800000000001,0.01655224340052937
37.622,-106.108,0.01669491538451419
37.631,-105.959,0.017251634233337504
37.641,-105.809,0.016680795785001805
37.65,-105.66,0.014249388178384477
37.659,-105.50999999999999,0.010610216633649496
37.668,-105.36099999999999,0.0073266447728337035
37.677,-105.21100000000001,0.006189339059926311
37.686,-105.06200000000001,0.008860289733619327
37.695,-104.912,0.01656104663072041
37.704,-104.762,0.029690320576126274
37.712,-104.613,0.04708793978716996
37.721,-104.463,0.06760358744233574
37.729,-104.31299999999999,0.08875856139159127
37.737,-104.16399999999999,0.1100280020338301
37.745,-104.01400000000001,0.13200965209511054
37.753,-103.86399999999998,0.15474706891609988
37.76,-103.714,0.17634983344714764
37.768,-103.56400000000002,0.19416993162993607
37.775,-103.41500000000002,0.2042322619267241
37.783,-103.26499999999999,0.2075377903407493
37.79,-103.11500000000001,0.20867717135447017
37.797,-102.96499999999997,0.21635612331499382
37.804,-102.815,0.24167094832103275
37.81,-102.66500000000002,0.2982763827089093
37.817,-102.51499999999999,0.39885702654457483
37.824,-102.36500000000001,0.5485952969360423
37.83,-102.21499999999997,0.7424595011150774
37.836,-102.065,0.9680742695063838
37.842,-101.91500000000002,1.209649129491059
37.848,-101.76499999999999,1.4508389190929551
37.854,-101.61500000000001,1.6781494341189798
37.86,-101.46499999999997,1.8859640421195367
37.865,-101.315,2.077688669491536
37.871,-101.16500000000002,2.25527074838461
37.876,-101.01400000000001,2.4191679307378773
37.881,-100.86399999999998,2.5644708343001783
37.886,-100.714,2.697985375262107
37.891,-100.56400000000002,2.8283805050710216
37.896,-100.41399999999999,2.953600209903015
37.901,-100.26400000000001,3.054450141592179
37.905,-100.113,3.1078961714253857
37.91,-99.96300000000002,3.0993980838295396
37.914,-99.81299999999999,3.041606002609768
37.918,-99.66300000000001,2.9578300936678543
37.922,-99.512,2.8816319744527035
37.926,-99.36200000000002,2.846615886791859
37.93,-99.21199999999999,2.86061263840826
37.934,-99.06200000000001,2.8918038723237234
37.937,-98.911,2.883961103265297
37.94,-98.76100000000002,2.7934261879673894
37.944,-98.61099999999999,2.6161327177902907
37.947,-98.45999999999998,2.388901300960801
37.95,-98.31,2.170428477927579
37.952,-98.16000000000003,2.0168608208009458
37.955,-98.00900000000001,1.9597933715366505
37.958,-97.85899999999998,1.9926592720135023
37.96,-97.70800000000003,2.06911795159906
37.962,-97.55799999999999,2.1298644854893283
37.965,-97.40800000000002,2.134464023741392
37.967,-97.257,2.071327636655409
37.969,-97.10700000000003,1.943759450260814
37.97,-96.95600000000002,1.774775617967724
37.972,-96.80599999999998,1.6011099736068668
37.974,-96.656,1.4636990404228638
37.975,-96.505,1.3845036685304428
37.976,-96.35500000000002,1.3637215464928663
37.977,-96.20400000000001,1.3887118556866547
37.978,-96.05399999999997,1.438867820145695
37.979,-95.904,1.491016270247141
37.98,-95.75299999999999,1.5254674872819431
37.98,-95.60300000000001,1.5265526493254524
37.981,-95.452,1.486004120652616
37.981,-95.30200000000002,1.4008259478690714
37.981,-95.15100000000001,1.2789046362842333
37.982,-95.00099999999998,1.1393211176774602
37.981,-94.851,1.002629135238849
37.981,-94.69999999999999,0.888502886083578
37.981,-94.55000000000001,0.8076049824487548
37.98,-94.399,0.7566106476439587
37.98,-94.24900000000002,0.7284494006414379
37.979,-94.09800000000001,0.718947992668882
37.978,-93.94799999999998,0.727349990610187
37.977,-93.79700000000003,0.7560938245271751
37.976,-93.64699999999999,0.8077789313760205
37.975,-93.49700000000001,0.8814459281925511
37.974,-93.346,0.9679155935939757
37.972,-93.19600000000003,1.0477830325581199
37.97,-93.04500000000002,1.096827723498185
37.969,-92.89499999999998,1.094712088249876
37.967,-92.745,1.0382273411551195
37.965,-92.594,0.9389090760450785
37.963,-92.44400000000002,0.8257495254224884
37.96,-92.293,0.72980057772069
37.958,-92.14299999999997,0.6746159863151853
37.955,-91.993,0.6611903709178307
37.953,-91.84199999999998,0.6724507240137158
37.95,-91.69200000000001,0.686331281444397
37.947,-91.54199999999997,0.6880640767358541
37.944,-91.39100000000002,0.6731304380634455
37.94,-91.24099999999999,0.6441568884029593
37.937,-91.09100000000001,0.6062618132102453
37.934,-90.94,0.5667231622282362
37.93,-90.79000000000002,0.5356156646568347
37.926,-90.63999999999999,0.5222311401879176
37.922,-90.49000000000001,0.531503616428681
37.918,-90.339,0.5627792499640357
37.914,-90.18900000000002,0.6139576845995134
37.91,-90.03899999999999,0.6888208866639701
37.905,-89.88900000000001,0.7965213784475919
37.901,-89.738,0.9433306853959232
37.896,-89.58800000000002,1.1251288523377536
37.891,-89.43799999999999,1.3255174026802166
37.887,-89.28800000000001,1.5182869048371999
37.881,-89.13799999999998,1.6783891103368345
37.876,-88.98700000000002,1.7826457578159152
37.871,-88.83699999999999,1.8208589973253586
37.866,-88.68700000000001,1.8017566694764835
37.86,-88.53699999999998,1.7487090881728318
37.854,-88.387,1.6894525117930617
37.848,-88.23700000000002,1.6459958915917707
37.842,-88.08699999999999,1.6324639249540016
37.836,-87.93700000000001,1.6573051447105067
37.83,-87.78699999999998,1.7196343768138973
37.824,-87.637,1.8014128849797582
37.817,-87.48700000000002,1.8668849456312908
37.811,-87.33699999999999,1.8779066917540823
37.804,-87.18700000000001,1.8070005008144894
37.797,-87.03699999999998,1.654148645675791
37.79,-86.887,1.4438882358432856
37.783,-86.73700000000002,1.2164022573715465
37.775,-86.58699999999999,1.0130705079951488
37.768,-86.43700000000001,0.8691900754182684
37.76,-86.28800000000001,0.7972259448296347
37.753,-86.13799999999998,0.7935883656038795
37.745,-85.988,0.8407245974664939
37.737,-85.83800000000002,0.916048014075724
37.729,-85.68900000000002,0.9920687695182043
37.721,-85.53899999999999,1.044804712440897
37.712,-85.38900000000001,1.0609440597316742
37.704,-85.23899999999998,1.0435505580038569
37.695,-85.08999999999997,1.00724570203869
37.686,-84.94,0.966597354143251
37.678,-84.791,0.9357394690119406
37.669,-84.64100000000002,0.9253973140728291
37.659,-84.49099999999999,0.9418920053384403
37.65,-84.34199999999998,0.9824246203514552
37.641,-84.19200000000001,1.0309034272736992
37.631,-84.043,1.0607700236498439
37.622,-83.894,1.0519043551545773
37.612,-83.74400000000003,0.9945404875600766
37.602,-83.59500000000003,0.900805642310647
37.592,-83.445,0.7933882085134082
37.582,-83.29599999999999,0.698271685765724
37.571,-83.14699999999999,0.6289945722052839
37.561,-82.99700000000001,0.586560609857654
37.55,-82.84800000000001,0.5614850672301107
37.54,-82.69900000000001,0.5403987109403597
37.529,-82.55000000000001,0.5137426481258366
37.518,-82.40100000000001,0.4803922871316389
37.507,-82.25200000000001,0.4445422719256426
37.496,-82.10199999999998,0.4084904293939075
37.484,-81.95299999999997,0.3730067758619056
37.473,-81.80399999999997,0.3390673761440809
37.461,-81.65499999999997,0.31653421368126355
37.449,-81.50599999999997,0.3148759538677214
37.438,-81.35700000000003,0.3389619580784171
37.426,-81.209,0.3875189852829973
37.413,-81.06,0.45336668486856946
37.401,-80.911,0.5249661424588469
37.389,-80.762,0.5946394289319225
37.376,-80.613,0.6639415185142665
37.364,-80.46499999999997,0.7426387865662025
37.351,-80.31599999999997,0.8436717571178738
37.338,-80.16699999999997,0.9653134635374735
37.325,-80.019,1.0907778890019084
37.312,-79.87,1.1994324328803523
37.298,-79.721,1.2728763627445985
37.285,-79.57299999999998,1.2969870484273656
37.271,-79.42399999999998,1.270587721633884
37.258,-79.27600000000001,1.1967528415823843
37.244,-79.12799999999999,1.0876895018026163
37.23,-78.97899999999998,0.9507615805013017
37.216,-78.83100000000002,0.7962658437344778
37.202,-78.68299999999999,0.6326267984216704
37.187,-78.53399999999999,0.47160048403213617
37.173,-78.38600000000002,0.3288202794243756
37.158,-78.238,0.2186642377662332
37.143,-78.08999999999997,0.15031145109536506
37.129,-77.94200000000001,0.12343620644685992
37.114,-77.79399999999998,0.1265329388677982
37.098,-77.64600000000002,0.14257054128857155
37.083,-77.49799999999999,0.15640379123283912
37.068,-77.35000000000002,0.15897169172052375
37.052,-77.202,0.14931392767185292
37.037,-77.05399999999997,0.1331725033744721
37.021,-76.906,0.11822751249569782
37.005,-76.75900000000001,0.10993254723438918
36.989,-76.61099999999999,0.11026458691494187
36.973,-76.46300000000002,0.1192048735914965
36.956,-76.31599999999997,0.1343800420245717
36.94,-76.168,0.15161459902357552
36.923,-76.01999999999998,0.16647570979706108
36.907,-75.87299999999999,0.1770907726744861
36.89,-75.726,0.18368627891051972
36.873,-75.57799999999997,0.18725816229219883
36.856,-75.43099999999998,0.18850638587038737
36.839,-75.28300000000002,0.18819016726597343
36.821,-75.13600000000002,0.18618433579727323
36.804,-74.98899999999998,0.18271433338861265
36.786,-74.84199999999998,0.10577938948253914
36.769,-74.695,0.11447246453923246
36.751,-74.548,0.0
36.733,-74.40100000000001,0.0
36.715,-74.25400000000002,0.0
36.696,-74.10700000000003,0.0
36.678,-73.95999999999998,0.0
36.66,-73.81299999999999,0.0
36.641,-73.666,0.0
36.622,-73.51999999999998,0.0
36.603,-73.37299999999999,0.0
36.584,-73.226,0.0
36.565,-73.07999999999998,0.0
36.546,-72.93299999999999,0.0
36.527,-72.78699999999998,0.0
36.507,-72.63999999999999,0.0
36.487,-72.49400000000003,0.0
36.468,-72.34800000000001,0.0
36.448,-72.202,0.0
36.428,-72.055,0.0
36.408,-71.90899999999999,0.0
36.387,-71.76299999999998,0.0
36.367,-71.61700000000002,0.0
36.346,-71.471,0.0
36.326,-71.32499999999999,0.0
36.305,-71.17899999999997,0.0
36.284,-71.03300000000002,0.0
36.263,-70.88799999999998,0.0
36.242,-70.74200000000002,0.0
36.22,-70.596,0.0
36.199,-70.45100000000002,0.0
36.177,-70.305,0.0
36.156,-70.16000000000003,0.0
36.134,-70.01400000000001,0.0
36.112,-69.86900000000003,0.0
36.09,-69.72399999999999,0.0
36.068,-69.57799999999997,0.0
36.045,-69.43299999999999,0.0
36.023,-69.28800000000001,0.0
36.0,-69.14299999999997,0.0
35.977,-68.99799999999999,0.0
35.955,-68.85300000000001,0.0
35.932,-68.70800000000003,0.0
35.909,-68.56299999999999,0.0
35.885,-68.41899999999998,0.0
35.862,-68.274,0.0
35.839,-68.12900000000002,0.0
35.815,-67.98500000000001,0.0
35.791,-67.83999999999997,0.0
35.767,-67.69600000000003,0.0
35.743,-67.55099999999999,0.0
35.719,-67.40699999999998,0.0
35.695,-67.26299999999998,0.0
35.671,-67.11900000000003,0.0
35.646,-66.97500000000002,0.0
35.621,-66.82999999999998,0.0
35.597,-66.68599999999998,0.0
35.572,-66.543,0.0
35.547,-66.399,0.0
35.522,-66.255,0.0
35.496,-66.11099999999999,0.0
35.471,-65.96699999999998,0.0
35.446,-65.82400000000001,0.0
35.42,-65.68,0.0
35.394,-65.53699999999998,0.0
35.368,-65.39299999999997,0.0
35.342,-65.25,0.0
35.316,-65.10700000000003,0.0
35.29,-64.964,0.0
35.264,-64.82,0.0
34.59,-129.197,0.0
34.62,-129.056,0.0
34.65,-128.914,0.0
34.679,-128.773,0.0
34.709,-128.631,0.0
34.738,-128.49,0.0
34.767,-128.348,0.0
34.797,-128.206,0.0
34.826,-128.065,0.0
34.854,-127.923,0.0
34.883,-127.781,0.0
34.912,-127.63900000000001,0.0
34.94,-127.49700000000001,0.0
34.969,-127.35499999999999,0.0
34.997,-127.21199999999999,0.0
35.025,-127.07,0.0
35.053,-126.928,0.0
35.081,-126.785,0.0
35.109,-126.643,0.0
35.137,-126.5,0.0
35.164,-126.358,0.0
35.192,-126.215,0.0
35.219,-126.072,0.0
35.246,-125.929,0.0
35.273,-125.786,0.0
35.3,-125.643,0.0
35.327,-125.5,0.0
35.353,-125.357,0.0
35.38,-125.214,0.0
35.406,-125.07,0.0
35.433,-124.92699999999999,0.0
35.459,-124.78399999999999,0.0
35.485,-124.63999999999999,0.0
35.511,-124.49700000000001,0.0
35.537,-124.35300000000001,0.0
35.562,-124.209,0.0
35.588,-124.066,0.0
35.613,-123.922,0.0
35.638,-123.77799999999999,0.0
35.664,-123.63399999999999,0.0
35.689,-123.49000000000001,0.0
35.713,-123.346,0.0
35.738,-123.202,0.0
