lat,lon,estimated_x1_normalized_report_days_per_year_grid_130_cropped_blurred
40.283,-75.094,0.2521782478839605
40.266,-74.94200000000001,0.24638146502180916
40.249,-74.79000000000002,0.23151420687689522
40.231,-74.63799999999998,0.2182045327304316
40.213,-74.48599999999999,0.2110401333807471
40.196,-74.334,0.20326690673313053
40.178,-74.18200000000002,0.19670509132449182
40.16,-74.02999999999997,0.20227963907185814
40.142,-73.87799999999999,0.21109781171154182
40.123,-73.72699999999998,0.21170773004606971
40.105,-73.57499999999999,0.21172800486446677
40.086,-73.42399999999998,0.0
40.068,-73.27199999999999,0.0
40.049,-73.12099999999998,0.0
40.03,-72.969,0.0
40.011,-72.81799999999998,0.0
39.992,-72.66699999999997,0.0
39.972,-72.51499999999999,0.0
39.953,-72.36399999999998,0.0
39.933,-72.21300000000002,0.0
39.914,-72.06200000000001,0.0
39.894,-71.911,0.0
39.874,-71.75999999999999,0.0
39.854,-71.60899999999998,0.0
39.833,-71.45800000000003,0.0
39.813,-71.30799999999999,0.0
39.793,-71.15699999999998,0.0
39.772,-71.00599999999997,0.0
39.751,-70.856,0.0
39.73,-70.70499999999998,0.0
39.709,-70.555,0.0
39.688,-70.404,0.0
39.667,-70.25400000000002,0.0
39.645,-70.10399999999998,0.0
39.624,-69.95299999999997,0.0
39.602,-69.803,0.0
39.58,-69.65300000000002,0.0
39.558,-69.50299999999999,0.0
39.536,-69.35300000000001,0.0
39.514,-69.20299999999997,0.0
39.492,-69.053,0.0
39.469,-68.904,0.0
39.447,-68.75400000000002,0.0
39.424,-68.60399999999998,0.0
39.401,-68.45499999999998,0.0
39.378,-68.305,0.0
39.355,-68.156,0.0
39.332,-68.00599999999997,0.0
39.308,-67.85700000000003,0.0
39.285,-67.70800000000003,0.0
39.261,-67.55799999999999,0.0
39.237,-67.40899999999999,0.0
39.214,-67.25999999999999,0.0
39.19,-67.11099999999999,0.0
39.165,-66.96199999999999,0.0
39.141,-66.81400000000002,0.0
39.117,-66.66500000000002,0.0
39.092,-66.51600000000002,0.0
39.067,-66.36700000000002,0.0
39.043,-66.219,0.0
39.018,-66.07,0.0
38.993,-65.92200000000003,0.0
38.967,-65.774,0.0
38.942,-65.625,0.0
38.917,-65.47699999999998,0.0
38.891,-65.32900000000001,0.0
38.865,-65.18099999999998,0.0
38.84,-65.03300000000002,0.0
38.814,-64.88499999999999,0.0
38.788,-64.73700000000002,0.0
38.761,-64.589,0.0
38.735,-64.44200000000001,0.0
38.708,-64.29399999999998,0.0
38.682,-64.14600000000002,0.0
38.655,-63.999000000000024,0.0
38.628,-63.851,0.0
37.938,-130.285,0.0
37.969,-130.14,0.0
37.999,-129.994,0.0
38.029,-129.849,0.0
38.059,-129.703,0.0
38.089,-129.558,0.0
38.119,-129.412,0.0
38.149,-129.266,0.0
38.179,-129.12,0.0
38.208,-128.974,0.0
38.237,-128.828,0.0
38.266,-128.682,0.0
38.296,-128.536,0.0
38.324,-128.389,0.0
38.353,-128.243,0.0
38.382,-128.096,0.0
38.41,-127.94999999999999,0.0
38.439,-127.803,0.0
38.467,-127.656,0.0
38.495,-127.50999999999999,0.0
38.523,-127.363,0.0
38.551,-127.21600000000001,0.0
38.579,-127.06899999999999,0.0
38.607,-126.922,0.0
38.634,-126.774,0.0
38.662,-126.62700000000001,0.0
38.689,-126.47999999999999,0.0
38.716,-126.332,0.0
38.743,-126.185,0.0
38.77,-126.037,0.0
38.797,-125.88999999999999,0.0
38.823,-125.74199999999999,0.0
38.85,-125.594,0.0
38.876,-125.446,0.0
38.902,-125.298,0.0
38.928,-125.15,0.0
38.954,-125.00200000000001,0.0
38.98,-124.85400000000001,0.0
39.006,-124.70599999999999,0.0
39.032,-124.55799999999999,0.0
39.057,-124.40899999999999,0.0
39.082,-124.261,0.0
39.108,-124.112,0.0
39.133,-123.964,0.0
39.158,-123.815,0.0
39.182,-123.666,0.0
39.207,-123.518,0.0
39.232,-123.369,0.0
39.256,-123.22,0.0
39.28,-123.071,1.8067120338317297e-9
39.305,-122.922,1.228247975578875e-5
39.329,-122.773,0.002458489429698486
39.353,-122.62299999999999,0.01733341572658201
39.376,-122.47399999999999,0.021938996961950463
39.4,-122.32499999999999,0.022333351948159354
39.424,-122.17500000000001,0.024746515026581078
39.447,-122.02600000000001,0.0381253468551217
39.47,-121.876,0.03635497330029273
39.493,-121.727,0.021687575644717856
39.516,-121.577,0.01714110367609303
39.539,-121.42699999999999,0.004994999549924718
39.562,-121.27699999999999,0.0004487494968477207
39.585,-121.12799999999999,3.3116160219947396e-5
39.607,-120.97800000000001,0.005922475966573858
39.629,-120.828,0.04082590798375187
39.652,-120.678,0.05169321626193053
39.674,-120.52699999999999,0.053995290035327236
39.696,-120.37700000000001,0.0735026560577325
39.717,-120.227,0.1510240453933048
39.739,-120.077,0.19865766508207347
39.761,-119.92599999999999,0.20210588790230627
39.782,-119.77600000000001,0.2089193266507409
39.803,-119.625,0.20835285186825186
39.825,-119.475,0.18859136817622502
39.846,-119.32400000000001,0.12333210146930662
39.867,-119.173,0.15396518729203199
39.887,-119.023,0.1635152725029393
39.908,-118.87200000000001,0.1809543105805241
39.929,-118.721,0.17708664649963876
39.949,-118.57,0.160722906624419
39.969,-118.41900000000001,0.1500724264556227
39.989,-118.268,0.09905933105951684
40.009,-118.11699999999999,0.046576948167308785
40.029,-117.96600000000001,0.005994259425253602
40.049,-117.814,3.0160595189929378e-5
40.069,-117.66300000000001,4.783228373997615e-9
40.088,-117.512,1.753749660783717e-11
40.107,-117.36000000000001,6.05896166593629e-8
40.127,-117.209,4.688720446476515e-5
40.146,-117.05699999999999,0.007017449601651243
40.165,-116.906,0.045056541968094964
40.183,-116.75399999999999,0.04738801902540238
40.202,-116.60300000000001,0.05174600841154678
40.221,-116.451,0.0517372198332423
40.239,-116.299,0.04735695587056031
40.257,-116.14699999999999,0.04453798722575259
40.276,-115.995,0.011720212713707087
40.294,-115.84299999999999,0.00862660166732479
40.311,-115.691,0.017075858724261515
40.329,-115.53899999999999,0.0185135977911601
40.347,-115.387,0.017681371497648833
40.364,-115.23500000000001,0.010910664777356586
40.382,-115.083,0.0015603049536945818
40.399,-114.93100000000001,1.3838359740068343e-5
40.416,-114.77799999999999,5.144132141570703e-8
40.433,-114.626,0.00012608062444131944
40.45,-114.47399999999999,0.023562019084000862
40.467,-114.321,0.16727554513843348
40.483,-114.16900000000001,0.2428511247632756
40.5,-114.01599999999999,0.3071674452066053
40.516,-113.864,0.36028044326848285
40.532,-113.71100000000001,0.39097820269424327
40.548,-113.55799999999999,0.3359202618669437
40.564,-113.405,0.300333853704793
40.58,-113.25299999999999,0.26919342808698593
40.596,-113.1,0.27995882233100333
40.611,-112.947,0.35139603541295794
40.626,-112.79400000000001,0.42199038925327786
40.642,-112.64099999999999,0.4682556605638252
40.657,-112.488,0.48431472776261664
40.672,-112.33500000000001,0.7383407419672168
40.687,-112.18199999999999,0.8737461709534299
40.701,-112.029,0.8112406327078531
40.716,-111.876,0.7556937978031721
40.73,-111.72200000000001,0.7442388250242622
40.745,-111.56899999999999,0.6525090328826064
40.759,-111.416,0.3567693825692893
40.773,-111.262,0.1705706354989058
40.787,-111.10900000000001,0.12844432103189438
40.801,-110.95500000000001,0.13983323977599235
40.814,-110.80199999999999,0.07079264674110226
40.828,-110.648,0.04751727850599904
40.841,-110.495,0.03992236743389231
40.855,-110.34100000000001,0.006907292844836553
40.868,-110.18799999999999,0.0070966805044734675
40.881,-110.03399999999999,0.018138755499286507
40.894,-109.88,0.04755817130499231
40.906,-109.726,0.05367941240527772
40.919,-109.57300000000001,0.05791406523124843
40.932,-109.41900000000001,0.053682143418672244
40.944,-109.26499999999999,0.05269756612765549
40.956,-109.11099999999999,0.04571765408436905
40.968,-108.957,0.006895461535077487
40.98,-108.803,4.288441507204521e-5
40.992,-108.649,0.000938379321058238
41.004,-108.495,0.011239012582811916
41.015,-108.34100000000001,0.041484126832361405
41.027,-108.18700000000001,0.05173807168109622
41.038,-108.03299999999999,0.05945976346300284
41.049,-107.87799999999999,0.09747469811642372
41.06,-107.72399999999999,0.09315000063864182
41.071,-107.57,0.05872064225165707
41.082,-107.416,0.052705225241214085
41.092,-107.261,0.05259334777972507
41.103,-107.107,0.045728519351478335
41.113,-106.952,0.0068405494515924176
41.123,-106.798,7.224077957144795e-5
41.133,-106.644,5.2896327697759016e-6
41.143,-106.489,7.69498491176871e-5
41.153,-106.33500000000001,0.01371521957142464
41.163,-106.18,0.10443080046903669
41.172,-106.025,0.21145075195570306
41.182,-105.87100000000001,0.3493047260359366
41.191,-105.71600000000001,0.44715278687103516
41.2,-105.56200000000001,0.6313901343397833
41.209,-105.40700000000001,0.8243636012853388
41.218,-105.25200000000001,1.1091787996691036
41.227,-105.09700000000001,1.3573338471976166
41.235,-104.94300000000001,1.573996982806315
41.244,-104.78800000000001,1.6635077095130624
41.252,-104.63300000000001,1.582678548729568
41.261,-104.47800000000001,1.497642352845563
41.269,-104.32300000000001,1.247309774164859
41.277,-104.168,1.1366393375574275
41.284,-104.013,1.1671627232849582
41.292,-103.85899999999998,1.1397765346357738
41.3,-103.70400000000001,1.2564859960477233
41.307,-103.54899999999998,1.3737226342278772
41.314,-103.394,1.6874334194046539
41.321,-103.23899999999998,1.8940205304328401
41.329,-103.08300000000003,1.970119959186624
41.335,-102.928,2.1606688476702014
41.342,-102.77300000000002,2.149476464635777
41.349,-102.618,2.0793828670932992
41.355,-102.46300000000002,1.9809713428953664
41.362,-102.30799999999999,2.1390899001083867
41.368,-102.15300000000002,2.275572961814238
41.374,-101.99799999999999,2.378408380105756
41.38,-101.84199999999998,2.251266372849622
41.386,-101.68700000000001,2.1576167170074596
41.391,-101.53199999999998,2.057045215795147
41.397,-101.37700000000001,1.8786186091403918
41.402,-101.221,1.6727579732037
41.408,-101.06599999999997,1.872551590043109
41.413,-100.911,2.0822476592810375
41.418,-100.755,2.0655836405622665
41.423,-100.60000000000002,2.012660730959706
41.427,-100.445,1.6416438837910208
41.432,-100.28899999999999,1.5013089407573512
41.436,-100.13400000000001,1.5786114083125955
41.441,-99.97800000000001,1.6577498421013421
41.445,-99.82299999999998,1.6742683899066926
41.449,-99.668,1.7099311153896328
41.453,-99.512,1.7695610157566892
41.457,-99.35700000000003,1.8254607123567537
41.461,-99.20100000000002,1.8768550601667755
41.464,-99.04599999999999,1.7519288171059755
41.468,-98.88999999999999,1.6703043948515726
41.471,-98.73500000000001,1.6439126460296096
41.474,-98.57900000000001,1.5935651445502081
41.477,-98.42399999999998,1.4596604333215208
41.48,-98.26799999999997,1.347046335096943
41.483,-98.113,1.2726327710419558
41.485,-97.957,1.2428651433656823
41.488,-97.80200000000002,1.3895831052370304
41.49,-97.64600000000002,1.4881640169460832
41.492,-97.49099999999999,1.528391857231565
41.494,-97.33499999999998,1.546651728780775
41.496,-97.17899999999997,1.4856085028136525
41.498,-97.024,1.4012958371225896
41.5,-96.868,1.4104286374237747
41.501,-96.71300000000002,1.31849321711262
41.503,-96.55700000000002,1.3109101461903927
41.504,-96.40100000000001,1.4329356389418058
41.505,-96.24599999999998,1.5769156716566128
41.506,-96.08999999999997,1.5666705712838922
41.507,-95.935,1.3904565635633699
41.508,-95.779,1.2121235371686228
41.508,-95.62299999999999,1.0432848772414054
41.509,-95.46800000000002,1.0504106389783012
41.509,-95.31200000000001,1.0590269981956968
41.509,-95.15699999999998,1.0955236045778705
41.509,-95.00099999999998,1.1378091887006334
41.509,-94.84500000000003,1.062167076504437
41.509,-94.69,1.0247208894494506
41.509,-94.53399999999999,0.9067846151378777
41.508,-94.37900000000002,0.8969833795500419
41.508,-94.22300000000001,0.9654213398672077
41.507,-94.06700000000001,0.9944176333616419
41.506,-93.91199999999998,0.9763781920207965
41.505,-93.75599999999997,0.9564806991578618
41.504,-93.60000000000002,0.9595701441049299
41.503,-93.445,0.9760546547018341
41.501,-93.28899999999999,0.9072840527510114
41.5,-93.13400000000001,0.7523216447277338
41.498,-92.97800000000001,0.8045596060059563
41.496,-92.82299999999998,0.8126232278291381
41.494,-92.66699999999997,0.7793424706880482
41.492,-92.51100000000002,0.7841496367132431
41.49,-92.356,0.7295492352738255
41.488,-92.19999999999999,0.6745590234218759
41.485,-92.04500000000002,0.7343969529840907
41.483,-91.88900000000001,0.8134928255792048
41.48,-91.73399999999998,0.7793663369552507
41.477,-91.57799999999997,0.754211636503414
41.474,-91.423,0.7919026741955819
41.471,-91.267,0.7564838333699956
41.468,-91.11200000000002,0.7112847115654262
41.464,-90.95600000000002,0.8558528671574956
41.461,-90.80099999999999,0.9050375586123568
41.457,-90.64499999999998,0.8788164993137212
41.453,-90.49000000000001,0.8453597615515565
41.449,-90.334,0.8866777047794049
41.445,-90.17899999999997,0.843243558901354
41.441,-90.02300000000002,0.7136384267884791
41.437,-89.868,0.677780878112617
41.432,-89.71300000000002,0.6950279745009061
41.427,-89.55700000000002,0.766841921339375
41.423,-89.40199999999999,0.7476414340584625
41.418,-89.24700000000001,0.758546383682968
41.413,-89.09100000000001,0.7501116377999201
41.408,-88.93599999999998,0.6768204020232781
41.402,-88.781,0.6280266542245745
41.397,-88.625,0.5929157426421103
41.391,-88.47000000000003,0.5954868174457607
41.386,-88.315,0.5981569438294261
41.38,-88.16000000000003,0.6521804420319561
41.374,-88.00400000000002,0.7006566180411078
41.368,-87.84899999999999,0.6916791563791623
41.362,-87.69400000000002,0.6551003948880417
41.355,-87.53899999999999,0.6393025254927884
41.349,-87.38400000000001,0.5876942893084702
41.342,-87.22899999999998,0.5649028663397683
41.335,-87.07400000000001,0.5652367580624393
41.329,-86.918,0.559967913087239
41.322,-86.76299999999998,0.5467194186526089
41.314,-86.608,0.5159949541411102
41.307,-86.45299999999997,0.5122266149396488
41.3,-86.298,0.5299112837526456
41.292,-86.14299999999997,0.5543229419307686
41.285,-85.988,0.5321740425965292
41.277,-85.834,0.4926391508767888
41.269,-85.67899999999997,0.49422159285880896
41.261,-85.524,0.5566105643813463
41.252,-85.36900000000003,0.5811990332915825
41.244,-85.214,0.527937718328386
41.236,-85.05900000000003,0.4948884273519463
41.227,-84.90499999999997,0.486351211608858
41.218,-84.75,0.4799592399245025
41.209,-84.59500000000003,0.44083076650923086
41.2,-84.44,0.4440586382207421
41.191,-84.286,0.4401032030228102
41.182,-84.13099999999997,0.43252400536531205
41.172,-83.97699999999998,0.4789986062432669
41.163,-83.822,0.48607505000400203
41.153,-83.66699999999997,0.476704313590773
41.143,-83.51299999999998,0.4976829331224279
41.133,-83.358,0.4960569775362966
41.123,-83.20400000000001,0.4654391902341777
41.113,-83.05000000000001,0.45675400255944093
41.103,-82.89499999999998,0.43700443099373726
41.092,-82.74099999999999,0.4204052630457298
41.082,-82.58600000000001,0.37649901639281336
41.071,-82.43200000000002,0.3603453042747451
41.06,-82.27800000000002,0.3360671141170354
41.049,-82.12400000000002,0.29776755289777096
41.038,-81.969,0.29233705992862297
41.027,-81.815,0.2874378991289097
41.015,-81.661,0.28987465874068347
41.004,-81.507,0.28986996986735625
40.992,-81.35300000000001,0.2803158190903553
40.98,-81.19900000000001,0.2873964119878845
40.968,-81.04500000000002,0.2873548446237875
40.956,-80.89100000000002,0.26012077898130054
40.944,-80.73700000000002,0.2850615875441742
40.932,-80.58300000000003,0.3031888245788869
40.919,-80.42899999999997,0.2990951232802308
40.907,-80.27600000000001,0.27315754959813443
40.894,-80.12200000000001,0.2537504243029852
40.881,-79.96800000000002,0.255404474071813
40.868,-79.81400000000002,0.22401525040296824
40.855,-79.661,0.20279369565579092
40.842,-79.507,0.20103631549215867
40.828,-79.35399999999998,0.20427394650694725
40.815,-79.19999999999999,0.20578103261558042
40.801,-79.04599999999999,0.2000720095674212
40.787,-78.89299999999997,0.20935538573322934
40.773,-78.74000000000001,0.22187384182756137
40.759,-78.58600000000001,0.2227029029126717
40.745,-78.43299999999999,0.21027429604350067
40.731,-78.27999999999997,0.21757981319691697
40.716,-78.12599999999998,0.21981141783090952
40.702,-77.97300000000001,0.22923593971710102
40.687,-77.82,0.22782222227924598
40.672,-77.66699999999997,0.23554899876468602
40.657,-77.51400000000001,0.22451841201492947
40.642,-77.36099999999999,0.21526466792857932
40.627,-77.20800000000003,0.23154025113652554
40.611,-77.055,0.2325050010707328
40.596,-76.90199999999999,0.24177574907007446
40.58,-76.74900000000002,0.24445479748426976
40.564,-76.596,0.23967715240852497
40.548,-76.44400000000002,0.21666180949565864
40.532,-76.291,0.22042402506680162
40.516,-76.13799999999998,0.2350059197864926
40.5,-75.98599999999999,0.2467774952345961
40.483,-75.83300000000003,0.2599426066744869
40.467,-75.68099999999998,0.2640407254017452
40.45,-75.52800000000002,0.25926205570629907
40.433,-75.37599999999998,0.24231167966075384
40.416,-75.22300000000001,0.2277306234098646
40.399,-75.07100000000003,0.21341446046498944
40.382,-74.91899999999998,0.20368273162239206
40.365,-74.767,0.19583627516307142
40.347,-74.61500000000001,0.19011169625030921
40.329,-74.46199999999999,0.19003114750229164
40.312,-74.31,0.19364552808146093
40.294,-74.15800000000002,0.1934743278789502
40.276,-74.00599999999997,0.20773987603692548
40.258,-73.85500000000002,0.21157668885191266
40.239,-73.70299999999997,0.21172341216905938
40.221,-73.55099999999999,0.2117279940012175
40.202,-73.399,0.0
40.184,-73.24799999999999,0.0
40.165,-73.096,0.0
40.146,-72.94400000000002,0.0
40.127,-72.793,0.0
40.108,-72.64100000000002,0.0
40.088,-72.49000000000001,0.0
40.069,-72.339,0.0
40.049,-72.18700000000001,0.0
40.029,-72.036,0.0
40.01,-71.88499999999999,0.0
39.99,-71.73399999999998,0.0
39.969,-71.58300000000003,0.0
39.949,-71.43200000000002,0.0
39.929,-71.281,0.0
39.908,-71.13,0.0
39.888,-70.97899999999998,0.0
39.867,-70.82900000000001,0.0
39.846,-70.678,0.0
39.825,-70.52699999999999,0.0
39.804,-70.37700000000001,0.0
39.782,-70.226,0.0
39.761,-70.07600000000002,0.0
39.739,-69.92500000000001,0.0
39.718,-69.77499999999998,0.0
39.696,-69.625,0.0
39.674,-69.47500000000002,0.0
39.652,-69.32400000000001,0.0
39.63,-69.17399999999998,0.0
39.607,-69.024,0.0
39.585,-68.87400000000002,0.0
39.562,-68.72399999999999,0.0
39.539,-68.57499999999999,0.0
39.517,-68.42500000000001,0.0
39.494,-68.27499999999998,0.0
39.47,-68.12599999999998,0.0
39.447,-67.976,0.0
39.424,-67.827,0.0
39.4,-67.67700000000002,0.0
39.377,-67.52800000000002,0.0
39.353,-67.37900000000002,0.0
39.329,-67.22899999999998,0.0
39.305,-67.07999999999998,0.0
39.281,-66.93099999999998,0.0
39.256,-66.78199999999998,0.0
39.232,-66.63299999999998,0.0
39.207,-66.48399999999998,0.0
39.183,-66.33600000000001,0.0
39.158,-66.18700000000001,0.0
39.133,-66.03800000000001,0.0
39.108,-65.88999999999999,0.0
39.083,-65.74099999999999,0.0
39.057,-65.59300000000002,0.0
39.032,-65.44400000000002,0.0
39.006,-65.29599999999999,0.0
38.981,-65.14800000000002,0.0
38.955,-65.0,0.0
38.929,-64.851,0.0
38.903,-64.70299999999997,0.0
38.876,-64.555,0.0
38.85,-64.40800000000002,0.0
38.824,-64.25999999999999,0.0
38.797,-64.11200000000002,0.0
38.77,-63.964,0.0
38.743,-63.81700000000001,0.0
38.053,-130.324,0.0
38.083,-130.178,0.0
38.114,-130.033,0.0
38.144,-129.887,0.0
38.174,-129.741,0.0
38.204,-129.596,0.0
38.234,-129.45,0.0
38.264,-129.304,0.0
38.293,-129.158,0.0
38.323,-129.011,0.0
38.352,-128.865,0.0
38.381,-128.719,0.0
38.41,-128.573,0.0
38.439,-128.426,0.0
38.468,-128.28,0.0
38.497,-128.133,0.0
38.525,-127.98599999999999,0.0
38.554,-127.839,0.0
38.582,-127.69200000000001,0.0
38.61,-127.54599999999999,0.0
38.638,-127.399,0.0
38.666,-127.251,0.0
38.694,-127.10400000000001,0.0
38.722,-126.957,0.0
38.749,-126.81,0.0
38.777,-126.662,0.0
38.804,-126.51499999999999,0.0
38.831,-126.36699999999999,0.0
38.858,-126.22,0.0
38.885,-126.072,0.0
38.912,-125.924,0.0
38.938,-125.77600000000001,0.0
38.965,-125.62799999999999,0.0
38.991,-125.47999999999999,0.0
39.018,-125.332,0.0
39.044,-125.184,0.0
39.07,-125.036,0.0
39.095,-124.887,0.0
39.121,-124.739,0.0
39.147,-124.59100000000001,0.0
39.172,-124.44200000000001,0.0
39.198,-124.293,0.0
39.223,-124.14500000000001,0.0
39.248,-123.99600000000001,0.0
39.273,-123.84700000000001,0.0
39.298,-123.69800000000001,0.0
39.322,-123.549,0.0
39.347,-123.4,0.0
39.371,-123.251,0.0
39.396,-123.102,2.760707393123347e-10
39.42,-122.953,1.833140046028109e-6
39.444,-122.804,0.0003765652106434455
39.468,-122.654,0.004683142638772763
39.492,-122.505,0.017374387760436247
39.515,-122.35499999999999,0.020619714864274535
39.539,-122.20599999999999,0.025703509600026337
39.562,-122.05600000000001,0.041134571262139805
39.586,-121.906,0.027428705668686677
39.609,-121.757,0.0215026652329292
39.632,-121.607,0.019906653628838478
39.655,-121.457,0.015619028378603139
39.677,-121.30699999999999,0.0022663149046492277
39.7,-121.15700000000001,1.6186708038163436e-5
39.723,-121.007,0.0008894413204991854
39.745,-120.857,0.01086138030146382
39.767,-120.70599999999999,0.04181075604092371
39.789,-120.55600000000001,0.056775536932605564
39.811,-120.406,0.08898248163004452
39.833,-120.255,0.11344164858837885
39.855,-120.10499999999999,0.14352260862830593
39.876,-119.95400000000001,0.1616307149632916
39.898,-119.804,0.186493295700959
39.919,-119.65299999999999,0.16132641037198925
39.94,-119.50200000000001,0.14063189876343637
39.961,-119.351,0.10416229364010511
39.982,-119.201,0.12757961853674568
40.003,-119.05000000000001,0.12040784006659076
40.024,-118.899,0.15195268016883398
40.044,-118.74799999999999,0.15796519907992562
40.065,-118.59700000000001,0.15786993306927002
40.085,-118.445,0.15095424165961366
40.105,-118.29400000000001,0.10515457269980871
40.125,-118.143,0.05260365078266282
40.145,-117.99199999999999,0.006907180097014358
40.165,-117.84,3.527353568187244e-5
40.184,-117.689,1.1573202575424513e-8
40.204,-117.537,6.076421194774368e-8
40.223,-117.386,1.906153494098123e-5
40.242,-117.23400000000001,0.0019043115574785977
40.261,-117.082,0.023914873059888615
40.28,-116.93100000000001,0.08801418435658667
40.299,-116.779,0.07132726096339399
40.318,-116.62700000000001,0.06461233175016019
40.336,-116.475,0.055147249065979315
40.355,-116.32300000000001,0.06133516150031099
40.373,-116.17099999999999,0.07790958238775526
40.391,-116.019,0.04823441099433103
40.409,-115.86699999999999,0.07967276683006028
40.427,-115.715,0.13565861328925133
40.445,-115.56299999999999,0.14249545760595492
40.463,-115.41,0.13427495909575246
40.48,-115.25800000000001,0.08076806885065269
40.498,-115.106,0.016816379277024746
40.515,-114.953,0.0010578242902876279
40.532,-114.80099999999999,5.4342842536287536e-6
40.549,-114.648,0.00014928853337650128
40.566,-114.49600000000001,0.02732646754069636
40.583,-114.34299999999999,0.1892260874609545
40.599,-114.19,0.2580197995704394
40.616,-114.03800000000001,0.32061261353422976
40.632,-113.88499999999999,0.40199192223412433
40.648,-113.732,0.41810544579187114
40.664,-113.57900000000001,0.391055397993577
40.68,-113.42599999999999,0.29111249077862456
40.696,-113.273,0.2885536840731505
40.712,-113.12,0.27735440131297917
40.727,-112.96700000000001,0.31105853891020746
40.742,-112.814,0.4147663672763762
40.758,-112.661,0.5314623776726939
40.773,-112.50800000000001,0.5518715911639972
40.788,-112.35499999999999,0.7843368743071344
40.803,-112.201,1.0348455137219004
40.817,-112.048,1.029860601393893
40.832,-111.89500000000001,0.960159103099988
40.847,-111.74100000000001,0.7997833662948849
40.861,-111.588,0.6480640428268394
40.875,-111.434,0.3340382494872475
40.889,-111.281,0.17563800952620048
40.903,-111.12700000000001,0.1458181551255966
40.917,-110.97399999999999,0.13209920270171954
40.931,-110.82,0.059522389502176004
40.944,-110.666,0.018129433882934844
40.958,-110.513,0.006932596380908959
40.971,-110.35900000000001,0.0009169473453236832
40.984,-110.20500000000001,5.0353729436365806e-5
40.997,-110.05099999999999,0.0010124945832290862
41.01,-109.89699999999999,0.011173967135082504
41.023,-109.743,0.041495628241033485
41.035,-109.589,0.05174601573450104
41.048,-109.435,0.05178368223563175
41.06,-109.281,0.04665179550743703
41.072,-109.12700000000001,0.03979866387545118
41.084,-108.97300000000001,0.006166553085259799
41.096,-108.81899999999999,0.00011515855867530576
41.108,-108.66499999999999,0.0059103433936494405
41.12,-108.50999999999999,0.04058543872124129
41.131,-108.356,0.05162853911064078
41.143,-108.202,0.05269006333123017
41.154,-108.047,0.05871981029354155
41.165,-107.893,0.09313962306252968
41.176,-107.739,0.0983306647183004
41.187,-107.584,0.06459115853960737
41.198,-107.43,0.05358142811216641
41.209,-107.275,0.051690823512426244
41.219,-107.12100000000001,0.04158620396663307
41.229,-106.96600000000001,0.012017789087399906
41.24,-106.811,0.0061791675606864575
41.25,-106.65700000000001,0.0010021834780498421
41.26,-106.50200000000001,0.00011545716013707384
41.269,-106.34800000000001,0.01208239079922845
41.279,-106.19300000000001,0.1009234456008305
41.289,-106.03800000000001,0.24922788957180092
41.298,-105.88300000000001,0.3555698875746165
41.307,-105.72800000000001,0.4162267762307912
41.317,-105.57400000000001,0.621583270763706
41.326,-105.41900000000001,0.7372580938938801
41.334,-105.26400000000001,0.9871224022860811
41.343,-105.10900000000001,1.3074444397503082
41.352,-104.95400000000001,1.498658438725622
41.36,-104.799,1.5696830251534037
41.369,-104.644,1.5117731398248877
41.377,-104.489,1.3500417488234806
41.385,-104.334,1.0684917611324858
41.393,-104.179,1.0278043527807417
41.401,-104.024,1.2247798948777693
41.408,-103.86900000000003,1.285225263919591
41.416,-103.714,1.396816485332059
41.423,-103.55799999999999,1.6363645681907766
41.431,-103.40300000000002,1.9947575128926402
41.438,-103.24799999999999,1.9701024641336131
41.445,-103.09300000000002,1.9468310538876952
41.452,-102.93700000000001,1.9579652960018996
41.459,-102.78199999999998,1.9389696406088834
41.465,-102.62700000000001,1.776710911984392
41.472,-102.47199999999998,1.6646655942018638
41.478,-102.31599999999997,1.75611353413572
41.484,-102.161,2.019171801713455
41.49,-102.00599999999997,2.1011389637711804
41.496,-101.85000000000002,1.964464488791395
41.502,-101.695,1.8454153269179843
41.508,-101.53899999999999,1.7433106912830503
41.513,-101.38400000000001,1.6540068873822782
41.519,-101.22800000000001,1.56805524049259
41.524,-101.07299999999998,1.4747828116601884
41.529,-100.91699999999997,1.5694765248372102
41.534,-100.762,1.5859330308250184
41.539,-100.606,1.5213697120216654
41.544,-100.45100000000002,1.4633373948874147
41.548,-100.29500000000002,1.5923567006604626
41.553,-100.13999999999999,1.5879832225063333
41.557,-99.98399999999998,1.674328409041522
41.562,-99.82900000000001,1.7426787586508519
41.566,-99.673,1.811047950781081
41.57,-99.517,1.911127909425987
41.573,-99.36200000000002,1.8819239656463722
41.577,-99.20600000000002,1.7674459237193354
41.581,-99.05000000000001,1.6067275350628143
41.584,-98.89499999999998,1.6318775944208959
41.587,-98.73899999999998,1.6452130957867086
41.59,-98.58300000000003,1.4717543200437324
41.593,-98.428,1.378431429251789
41.596,-98.27199999999999,1.4134607718974779
41.599,-98.11599999999999,1.4305834290307953
41.602,-97.96100000000001,1.3471527798314924
41.604,-97.805,1.376626460555604
41.606,-97.649,1.411084940934032
41.609,-97.493,1.384560864055323
41.611,-97.33800000000002,1.4676701452353367
41.613,-97.18200000000002,1.4392396936534013
41.615,-97.02600000000001,1.3883036598216747
41.616,-96.87,1.301183732535232
41.618,-96.71499999999997,1.2717460531785991
41.619,-96.55900000000003,1.303426255496398
41.62,-96.40300000000002,1.5098602905793743
41.622,-96.24700000000001,1.5157087968640712
