lat,lon,estimated_x1_normalized_sig_report_fourhours_per_year_grid_130_cropped_blurred
39.204,-81.12799999999999,0.024837172844328202
39.192,-80.97699999999998,0.023281846943001866
39.18,-80.82499999999999,0.022239619297159747
39.168,-80.67399999999998,0.021819952349822203
39.155,-80.52300000000002,0.02200894041602311
39.142,-80.37200000000001,0.02270337395698964
39.13,-80.22000000000003,0.02357409382310758
39.117,-80.06900000000002,0.02397130916807663
39.104,-79.918,0.02336324891802577
39.091,-79.767,0.02174282432697035
39.077,-79.61599999999999,0.01954887904315011
39.064,-79.46499999999997,0.017190948925997002
39.05,-79.31400000000002,0.01488251728589458
39.037,-79.16300000000001,0.012808536294081598
39.023,-79.012,0.011311386938681606
39.009,-78.86099999999999,0.010575573663914253
38.995,-78.71100000000001,0.01055659052426155
38.981,-78.56,0.01104383443944524
38.966,-78.40899999999999,0.011770756968534902
38.952,-78.25799999999998,0.01245947170958047
38.937,-78.108,0.012906928814466
38.922,-77.957,0.013117298603643066
38.908,-77.80700000000002,0.013276231529994032
38.893,-77.656,0.013604549339200227
38.877,-77.50599999999997,0.014202111864597433
38.862,-77.35500000000002,0.01500113478016814
38.847,-77.20499999999998,0.01580214900535717
38.831,-77.055,0.016463411094438055
38.816,-76.904,0.016961772199704246
38.8,-76.75400000000002,0.017348987224254313
38.784,-76.60399999999998,0.01777991983577661
38.768,-76.45400000000001,0.018477470771050646
38.752,-76.303,0.019473065787860927
38.735,-76.15300000000002,0.020244112590994793
38.719,-76.00299999999999,0.020378464282422692
38.702,-75.85300000000001,0.01986041375880789
38.686,-75.70299999999997,0.018829324088736013
38.669,-75.55399999999997,0.01735738635593978
38.652,-75.404,0.01558022634218985
38.635,-75.25400000000002,0.013741421493178153
38.617,-75.10399999999998,0.012097547305218411
38.6,-74.95499999999998,0.010909985337290316
38.583,-74.805,0.010229567317101073
38.565,-74.65499999999997,0.010022798216437506
38.547,-74.50599999999997,0.010243899688546667
38.529,-74.356,0.010822617330962368
38.511,-74.207,0.011667256237860541
38.493,-74.05700000000002,0.01303863212908309
38.475,-73.90800000000002,0.02141476332096209
38.457,-73.75900000000001,0.021806557934685823
38.438,-73.61000000000001,0.022651733826864334
38.419,-73.45999999999998,0.0
38.401,-73.31099999999998,0.0
38.382,-73.16199999999998,0.0
38.363,-73.01299999999998,0.0
38.343,-72.86399999999998,0.0
38.324,-72.71499999999997,0.0
38.305,-72.56700000000001,0.0
38.285,-72.418,0.0
38.265,-72.269,0.0
38.246,-72.12,0.0
38.226,-71.97199999999998,0.0
38.206,-71.82299999999998,0.0
38.185,-71.67500000000001,0.0
38.165,-71.52600000000001,0.0
38.145,-71.37799999999999,0.0
38.124,-71.22899999999998,0.0
38.103,-71.08100000000002,0.0
38.082,-70.93299999999999,0.0
38.061,-70.78500000000003,0.0
38.04,-70.63600000000002,0.0
38.019,-70.488,0.0
37.998,-70.33999999999997,0.0
37.976,-70.19200000000001,0.0
37.954,-70.04500000000002,0.0
37.933,-69.89699999999999,0.0
37.911,-69.74900000000002,0.0
37.889,-69.601,0.0
37.867,-69.45400000000001,0.0
37.844,-69.30599999999998,0.0
37.822,-69.15800000000002,0.0
37.799,-69.01100000000002,0.0
37.777,-68.86399999999998,0.0
37.754,-68.71600000000001,0.0
37.731,-68.56900000000002,0.0
37.708,-68.42200000000003,0.0
37.685,-68.27499999999998,0.0
37.661,-68.12799999999999,0.0
37.638,-67.981,0.0
37.614,-67.834,0.0
37.591,-67.68700000000001,0.0
37.567,-67.54000000000002,0.0
37.543,-67.39299999999997,0.0
37.519,-67.24599999999998,0.0
37.495,-67.10000000000002,0.0
37.47,-66.95299999999997,0.0
37.446,-66.80700000000002,0.0
37.421,-66.66000000000003,0.0
37.396,-66.51400000000001,0.0
37.372,-66.368,0.0
37.347,-66.221,0.0
37.321,-66.07499999999999,0.0
37.296,-65.92899999999997,0.0
37.271,-65.78300000000002,0.0
37.245,-65.637,0.0
37.22,-65.49099999999999,0.0
37.194,-65.34500000000003,0.0
37.168,-65.19999999999999,0.0
37.142,-65.05399999999997,0.0
37.116,-64.90800000000002,0.0
37.09,-64.76299999999998,0.0
37.063,-64.61700000000002,0.0
37.037,-64.47199999999998,0.0
37.01,-64.327,0.0
36.328,-129.751,0.0
36.358,-129.608,0.0
36.388,-129.465,0.0
36.418,-129.321,0.0
36.448,-129.178,0.0
36.478,-129.034,0.0
36.507,-128.89,0.0
36.537,-128.746,0.0
36.566,-128.602,0.0
36.595,-128.458,0.0
36.624,-128.314,0.0
36.653,-128.17,0.0
36.682,-128.026,0.0
36.711,-127.882,0.0
36.739,-127.737,0.0
36.768,-127.59299999999999,0.0
36.796,-127.44800000000001,0.0
36.824,-127.304,0.0
36.852,-127.15899999999999,0.0
36.88,-127.01400000000001,0.0
36.908,-126.87,0.0
36.936,-126.725,0.0
36.963,-126.58000000000001,0.0
36.991,-126.435,0.0
37.018,-126.28999999999999,0.0
37.045,-126.14500000000001,0.0
37.072,-125.999,0.0
37.099,-125.85400000000001,0.0
37.126,-125.709,0.0
37.152,-125.56299999999999,0.0
37.179,-125.418,0.0
37.205,-125.27199999999999,0.0
37.232,-125.126,0.0
37.258,-124.981,0.0
37.284,-124.83500000000001,0.0
37.31,-124.689,0.0
37.335,-124.543,0.0
37.361,-124.39699999999999,0.0
37.387,-124.251,0.0
37.412,-124.10499999999999,0.0
37.437,-123.958,0.0
37.462,-123.81200000000001,0.0
37.487,-123.666,0.0
37.512,-123.519,0.0
37.537,-123.37299999999999,5.655370033773622e-7
37.562,-123.226,1.1564495263627246e-6
37.586,-123.07900000000001,2.001410561298354e-6
37.61,-122.93299999999999,3.2616870674147258e-6
37.635,-122.786,5.1054882849498e-6
37.659,-122.63900000000001,7.642518221879153e-6
37.683,-122.49199999999999,1.0620429077332387e-5
37.707,-122.345,1.3319131566979166e-5
37.73,-122.19800000000001,1.4887088378320726e-5
37.754,-122.05099999999999,1.487086492043313e-5
37.777,-121.904,1.3710218254793393e-5
37.801,-121.757,1.2127588178152358e-5
37.824,-121.60900000000001,1.1112476181972145e-5
37.847,-121.46199999999999,1.1234053970559468e-5
37.87,-121.315,1.2359812910412177e-5
37.893,-121.167,1.3855131291387728e-5
37.915,-121.02000000000001,1.524434707597656e-5
37.938,-120.87200000000001,1.656156573047535e-5
37.96,-120.72399999999999,1.820949188464542e-5
37.983,-120.576,2.0340420541811002e-5
38.005,-120.429,2.2763443165487253e-5
38.027,-120.281,2.4802484574127386e-5
38.049,-120.13300000000001,2.540968291067171e-5
38.071,-119.98500000000001,2.373100408862466e-5
38.092,-119.83699999999999,1.9797913075679735e-5
38.114,-119.689,1.454799516740841e-5
38.135,-119.541,9.60530902885848e-6
38.157,-119.392,6.187218497114791e-6
38.178,-119.244,5.0369267448578195e-6
38.199,-119.096,6.018128471896161e-6
38.22,-118.947,8.391092371925172e-6
38.24,-118.799,1.0907795314666433e-5
38.261,-118.65,1.2526327297319935e-5
38.281,-118.50200000000001,1.252127684299733e-5
38.302,-118.35300000000001,1.0898189933701116e-5
38.322,-118.20500000000001,8.122918652917754e-6
38.342,-118.05600000000001,5.069614360344913e-6
38.362,-117.90700000000001,2.5996437771234296e-6
38.382,-117.75800000000001,1.0846329864145315e-6
38.402,-117.60900000000001,3.9367170915673456e-7
38.421,-117.46000000000001,1.967895187460584e-7
38.441,-117.311,2.3472334026996864e-7
38.46,-117.162,3.5702636183835795e-7
38.479,-117.013,4.7474303043924874e-7
38.498,-116.864,5.215986178176147e-7
38.517,-116.715,4.7021171457951786e-7
38.536,-116.565,3.452606173338489e-7
38.555,-116.416,2.066629334999673e-7
38.573,-116.267,9.893393335678519e-8
38.592,-116.11699999999999,3.800313050916043e-8
38.61,-115.96799999999999,1.1585698789523855e-8
38.628,-115.81800000000001,2.7416164109206258e-9
38.646,-115.66900000000001,4.98194853361845e-10
38.664,-115.519,5.712120197730284e-10
38.682,-115.369,5.778985327434331e-9
38.699,-115.219,3.3520808917437536e-8
38.717,-115.07,1.4283170436732487e-7
38.734,-114.91999999999999,4.864631859253724e-7
38.751,-114.77000000000001,1.3093885810451114e-6
38.769,-114.62,2.7848876776143076e-6
38.786,-114.47,4.84832818938093e-6
38.802,-114.32,7.008841656543315e-6
38.819,-114.16999999999999,8.324759122106182e-6
38.836,-114.02000000000001,8.288125553371364e-6
38.852,-113.869,7.002385713896184e-6
38.868,-113.719,4.919113309134769e-6
38.885,-113.56899999999999,2.8022734099162485e-6
38.901,-113.41900000000001,1.3108922458303523e-6
38.917,-113.268,4.884334891717931e-7
38.932,-113.118,1.4689048962831402e-7
38.948,-112.96700000000001,3.3827068363172256e-8
38.964,-112.81700000000001,5.90257000701869e-9
38.979,-112.666,1.3334130964672413e-9
38.994,-112.51599999999999,5.508089140174473e-9
39.009,-112.36500000000001,2.7026016760554078e-8
39.024,-112.214,1.0153484192766218e-7
39.039,-112.064,2.954452147425217e-7
39.054,-111.91300000000001,6.822587982167846e-7
39.069,-111.762,1.2580335501853075e-6
39.083,-111.61099999999999,1.8472946703013093e-6
39.098,-111.46000000000001,2.260957137175826e-6
39.112,-111.309,2.249742585759158e-6
39.126,-111.15899999999999,1.8586761936390148e-6
39.14,-111.00800000000001,1.3159412102942753e-6
39.154,-110.856,1.1848262253274562e-6
39.167,-110.70500000000001,2.8971205132060615e-6
39.181,-110.554,1.0406470460218846e-5
39.194,-110.40299999999999,3.248450031048322e-5
39.208,-110.25200000000001,8.099860620067158e-5
39.221,-110.101,0.00016487040359339618
39.234,-109.94900000000001,0.0002771888134894268
39.247,-109.798,0.00039808000239244256
39.26,-109.64699999999999,0.0005398039385356927
39.272,-109.495,0.0008014696678183804
39.285,-109.344,0.001337493047590293
39.297,-109.19200000000001,0.002285268326161235
39.309,-109.041,0.003561714563578635
39.321,-108.88900000000001,0.004933478582465595
39.333,-108.738,0.006112522744208007
39.345,-108.58600000000001,0.006947843344133786
39.357,-108.435,0.00734546164088216
39.369,-108.28299999999999,0.007288517614291014
39.38,-108.131,0.006834890753952823
39.391,-107.97900000000001,0.006023405383811793
39.403,-107.828,0.00488888877189205
39.414,-107.67599999999999,0.003558710165496584
39.425,-107.524,0.0022323353490614367
39.435,-107.37200000000001,0.001174443197013117
39.446,-107.22,0.0005050861631949938
39.457,-107.06800000000001,0.0001934182422391097
39.467,-106.916,0.00014563302022914634
39.477,-106.76400000000001,0.0003813351152613116
39.487,-106.612,0.0011297519671373212
39.497,-106.46000000000001,0.0027642101313191244
39.507,-106.30799999999999,0.0055269709063915816
39.517,-106.156,0.009192702036935223
39.527,-106.00399999999999,0.013083267228705387
39.536,-105.852,0.016571917502971895
39.546,-105.69999999999999,0.020089588245600344
39.555,-105.547,0.024801201940046147
39.564,-105.39500000000001,0.03221608107180491
39.573,-105.243,0.042866424132108796
39.582,-105.09100000000001,0.05582193160110571
39.59,-104.93799999999999,0.06935499576238269
39.599,-104.786,0.08181947190657383
39.607,-104.63399999999999,0.09195756957917159
39.616,-104.481,0.09938454929151531
39.624,-104.32900000000001,0.10428039677226222
39.632,-104.17599999999999,0.10805473274296218
39.64,-104.024,0.11143494340254316
39.647,-103.87099999999998,0.11399898303074145
39.655,-103.719,0.11512206416769119
39.662,-103.56599999999997,0.11519260801908104
39.67,-103.41399999999999,0.1155520693715876
39.677,-103.26100000000002,0.11755025470778965
39.684,-103.10899999999998,0.12204194875857491
39.691,-102.95600000000002,0.12911452916910715
39.698,-102.803,0.1377819280242209
39.705,-102.65100000000001,0.14651034761529774
39.711,-102.49799999999999,0.1543352211902357
39.718,-102.34500000000003,0.16124775342852496
39.724,-102.19299999999998,0.16795970711857297
39.73,-102.04000000000002,0.17526976077198145
39.736,-101.887,0.1830116275138763
39.742,-101.73399999999998,0.19049155296273967
39.748,-101.58100000000002,0.19706245246205692
39.754,-101.42899999999997,0.20228036116411238
39.759,-101.27600000000001,0.2060475897775671
39.764,-101.12299999999999,0.20855806848748587
39.77,-100.97000000000003,0.2101706768633642
39.775,-100.81700000000001,0.21101596361105215
39.78,-100.66399999999999,0.21180359783073124
39.785,-100.512,0.21407905475317557
39.789,-100.35899999999998,0.21888353750106962
39.794,-100.20600000000002,0.22498692695208672
39.798,-100.053,0.22917098859030055
39.803,-99.89999999999998,0.22903472722683724
39.807,-99.74700000000001,0.22435700323566143
39.811,-99.594,0.21707600775535277
39.815,-99.44099999999997,0.2101454858323273
39.819,-99.28800000000001,0.206685708488053
39.822,-99.13499999999999,0.2083382954065532
39.826,-98.98200000000003,0.2138630090615425
39.829,-98.82900000000001,0.21996976204709515
39.832,-98.67599999999999,0.22408634205247774
39.836,-98.52300000000002,0.22542423518458152
39.839,-98.37,0.22405095380619208
39.841,-98.21699999999998,0.2201421311214653
39.844,-98.06400000000002,0.21482531202999663
39.847,-97.91000000000003,0.20966528046011618
39.849,-97.757,0.2053082879828554
39.851,-97.60399999999998,0.20099969858883762
39.854,-97.45100000000002,0.19568240385824887
39.856,-97.298,0.18872385456186658
39.858,-97.14499999999998,0.17974321347365796
39.859,-96.99200000000002,0.168161187165817
39.861,-96.839,0.15408829889387307
39.863,-96.68599999999998,0.13881925653206095
39.864,-96.53199999999998,0.1244278717924755
39.865,-96.37900000000002,0.11307634505580597
39.866,-96.226,0.1056123444317622
39.867,-96.07299999999998,0.10178665622506387
39.868,-95.92000000000002,0.10013899306740395
39.869,-95.767,0.09849692233538214
39.87,-95.61399999999998,0.09513435429848548
39.87,-95.45999999999998,0.08968177015110912
39.87,-95.30700000000002,0.08328310437209432
39.871,-95.154,0.07729086846700424
39.871,-95.00099999999998,0.07251812680756105
39.871,-94.84800000000001,0.0691343758608312
39.87,-94.695,0.06661193184273316
39.87,-94.541,0.06423066156905306
39.87,-94.38799999999998,0.061732707085982975
39.869,-94.23500000000001,0.059562919842591544
39.868,-94.082,0.0583798890158201
39.867,-93.92899999999997,0.05831254714183801
39.866,-93.77600000000001,0.05880771344377665
39.865,-93.62299999999999,0.05893929273823462
39.864,-93.469,0.05781808896638091
39.863,-93.31599999999997,0.05510584262913634
39.861,-93.16300000000001,0.05130656398193016
39.859,-93.00999999999999,0.04758874152902522
39.858,-92.85700000000003,0.044943721659291516
39.856,-92.70400000000001,0.04369535233887555
39.854,-92.55099999999999,0.04377694587603544
39.851,-92.39800000000002,0.04479140197008957
39.849,-92.245,0.04605671159852352
39.847,-92.09100000000001,0.04681277793798248
39.844,-91.93799999999999,0.04680885711785402
39.841,-91.78500000000003,0.04639155207511438
39.839,-91.632,0.045819224666335034
39.836,-91.47899999999998,0.04489332211891088
39.832,-91.32600000000002,0.043334238137387106
39.829,-91.173,0.04114119211880564
39.826,-91.01999999999998,0.03851309970977064
39.822,-90.86700000000002,0.03576627158782325
39.819,-90.714,0.03326646775397637
39.815,-90.56099999999998,0.031140670049040926
39.811,-90.40800000000002,0.029530546553470587
39.807,-90.255,0.028596290862200214
39.803,-90.10199999999998,0.02842325066656126
39.798,-89.94900000000001,0.028792489964312863
39.794,-89.79599999999999,0.029274765362000486
39.789,-89.64299999999997,0.029515338516793912
39.785,-89.49000000000001,0.029433065907069084
39.78,-89.33699999999999,0.029116147027303495
39.775,-89.185,0.028817667510125714
39.77,-89.03199999999998,0.028815301699892906
39.764,-88.87900000000002,0.029255748850505834
39.759,-88.726,0.029966290251200605
39.754,-88.57299999999998,0.030544836147819453
39.748,-88.42000000000002,0.030608967097340123
39.742,-88.26799999999997,0.030084780576738405
39.736,-88.11500000000001,0.029404625048031853
39.73,-87.96199999999999,0.02919250997957104
39.724,-87.80900000000003,0.029707835267955663
39.718,-87.65699999999998,0.030711722241962686
39.711,-87.50400000000002,0.0318558447077492
39.705,-87.351,0.03285358910093296
39.698,-87.19900000000001,0.03354617410109324
39.691,-87.04599999999999,0.03384035836270228
39.684,-86.89299999999997,0.033836178115978326
39.677,-86.74099999999999,0.033697997109709214
39.67,-86.58800000000002,0.033403421332049744
39.663,-86.43599999999998,0.03285260451063265
39.655,-86.28300000000002,0.03211148104748999
39.647,-86.13099999999997,0.03140243999570456
39.64,-85.97800000000001,0.030777877660662107
39.632,-85.82600000000002,0.030035415088018845
39.624,-85.673,0.028881815140413877
39.616,-85.52100000000002,0.02721156784410446
39.607,-85.368,0.02517835282351101
39.599,-85.21600000000001,0.023272194981656027
39.59,-85.06400000000002,0.02199160564749082
39.582,-84.911,0.02175186376814728
39.573,-84.75900000000001,0.022547202490919422
39.564,-84.60700000000003,0.02399487639426097
39.555,-84.45499999999998,0.025531795831794844
39.546,-84.30200000000002,0.026751039376589025
39.536,-84.14999999999998,0.027421470618372367
39.527,-83.99799999999999,0.027394406105999254
39.517,-83.846,0.026633202753001774
39.507,-83.69400000000002,0.02544276370374455
39.498,-83.54199999999997,0.02439538888341929
39.488,-83.38999999999999,0.023910634625535707
39.477,-83.238,0.024000231852497295
39.467,-83.08600000000001,0.02434612181630027
39.457,-82.93400000000003,0.024541367477875747
39.446,-82.78199999999998,0.024345171256737474
39.436,-82.63,0.023852387331978017
39.425,-82.47800000000001,0.02342690335924545
39.414,-82.32600000000002,0.023444335225043016
39.403,-82.17399999999998,0.02407683186414935
39.392,-82.02300000000002,0.025222044095723508
39.38,-81.87099999999998,0.026537324849905425
39.369,-81.719,0.027452805925398855
39.357,-81.56700000000001,0.027561211499146178
39.345,-81.416,0.026788150100235487
39.334,-81.26400000000001,0.02536845463007335
39.322,-81.113,0.02373956310703499
39.31,-80.96100000000001,0.02225831658633414
39.297,-80.81,0.02126020424377566
39.285,-80.65800000000002,0.020905921374501788
39.272,-80.507,0.02129185227508568
39.26,-80.35500000000002,0.022296417543421886
39.247,-80.20400000000001,0.023476126219301136
39.234,-80.053,0.024055131799023008
39.221,-79.90100000000001,0.023363381511567086
39.208,-79.75,0.02133927206238592
39.195,-79.59899999999999,0.018482680212029274
39.181,-79.44799999999998,0.015449850700603725
39.168,-79.29700000000003,0.012714167230702816
39.154,-79.14499999999998,0.010649616887587452
39.14,-78.99400000000003,0.009511448527360746
39.126,-78.84300000000002,0.009316513136340857
39.112,-78.69200000000001,0.009887424377410747
39.098,-78.541,0.010926680603252217
39.083,-78.39100000000002,0.012085912270508826
39.069,-78.24000000000001,0.013067663066169116
39.054,-78.089,0.01366997283362897
39.04,-77.93799999999999,0.013923850571558689
39.025,-77.78699999999998,0.014021662946841902
39.01,-77.637,0.014217571449907988
38.994,-77.48599999999999,0.014659504988821305
38.979,-77.33600000000001,0.01532951204026229
38.964,-77.185,0.016095979573141808
38.948,-77.03399999999999,0.016803289022171274
38.933,-76.88400000000001,0.01736435022470357
38.917,-76.73399999999998,0.01779164298040807
38.901,-76.58300000000003,0.018219294253633507
38.885,-76.43299999999999,0.018880971114592682
38.869,-76.28300000000002,0.019839123971207503
38.852,-76.132,0.02066310558668986
38.836,-75.98200000000003,0.020951400490667352
38.819,-75.832,0.020712901541041676
38.803,-75.68200000000002,0.02003852830813613
38.786,-75.53199999999998,0.018964092728379532
38.769,-75.382,0.017563090610186963
38.752,-75.23200000000003,0.016040230714505107
38.734,-75.082,0.014698717654234361
38.717,-74.93200000000002,0.0138735091265745
38.7,-74.78199999999998,0.013670339223513734
38.682,-74.63299999999998,0.013995238443501866
38.664,-74.483,0.014737826603117139
38.646,-74.33300000000003,0.01572083489474532
38.628,-74.18400000000003,0.016788271439939988
38.61,-74.03399999999999,0.017995851446229685
38.592,-73.88499999999999,0.021172873265104062
38.573,-73.73500000000001,0.01923387932623878
38.555,-73.58600000000001,0.01779482680910794
38.536,-73.43700000000001,0.013959880915990796
38.517,-73.28699999999998,0.0
38.498,-73.13799999999998,0.0
38.479,-72.98899999999998,0.0
38.46,-72.83999999999997,0.0
38.441,-72.69099999999997,0.0
38.421,-72.54199999999997,0.0
38.402,-72.39299999999997,0.0
38.382,-72.24400000000003,0.0
38.362,-72.09500000000003,0.0
38.342,-71.94600000000003,0.0
38.322,-71.79700000000003,0.0
38.302,-71.649,0.0
38.282,-71.5,0.0
38.261,-71.351,0.0
38.241,-71.20299999999997,0.0
38.22,-71.05399999999997,0.0
38.199,-70.906,0.0
38.178,-70.75799999999998,0.0
38.157,-70.60899999999998,0.0
38.136,-70.46100000000001,0.0
38.114,-70.31299999999999,0.0
38.093,-70.16500000000002,0.0
38.071,-70.017,0.0
38.049,-69.86900000000003,0.0
38.027,-69.721,0.0
38.005,-69.57299999999998,0.0
37.983,-69.42500000000001,0.0
37.961,-69.27800000000002,0.0
37.938,-69.13,0.0
37.916,-68.98200000000003,0.0
37.893,-68.83499999999998,0.0
37.87,-68.68700000000001,0.0
37.847,-68.54000000000002,0.0
37.824,-68.39299999999997,0.0
37.801,-68.245,0.0
37.778,-68.09800000000001,0.0
37.754,-67.95100000000002,0.0
37.731,-67.80399999999997,0.0
37.707,-67.65699999999998,0.0
37.683,-67.50999999999999,0.0
37.659,-67.363,0.0
37.635,-67.21600000000001,0.0
37.611,-67.06900000000002,0.0
37.586,-66.92200000000003,0.0
37.562,-66.77600000000001,0.0
37.537,-66.62900000000002,0.0
37.513,-66.483,0.0
37.488,-66.33600000000001,0.0
37.463,-66.19,0.0
37.438,-66.04399999999998,0.0
37.412,-65.89699999999999,0.0
37.387,-65.75099999999998,0.0
37.361,-65.60500000000002,0.0
37.336,-65.459,0.0
37.31,-65.31299999999999,0.0
37.284,-65.16699999999997,0.0
37.258,-65.02100000000002,0.0
37.232,-64.87599999999998,0.0
37.206,-64.73000000000002,0.0
37.179,-64.584,0.0
37.153,-64.43900000000002,0.0
37.126,-64.293,0.0
36.443,-129.789,0.0
36.474,-129.646,0.0
36.504,-129.502,0.0
36.534,-129.358,0.0
36.563,-129.215,0.0
36.593,-129.071,0.0
36.623,-128.927,0.0
36.652,-128.783,0.0
36.682,-128.639,0.0
36.711,-128.495,0.0
36.74,-128.351,0.0
36.769,-128.206,0.0
36.798,-128.062,0.0
36.826,-127.918,0.0
36.855,-127.773,0.0
36.883,-127.62799999999999,0.0
36.912,-127.48400000000001,0.0
36.94,-127.339,0.0
36.968,-127.19399999999999,0.0
36.996,-127.049,0.0
37.024,-126.904,0.0
37.051,-126.75899999999999,0.0
37.079,-126.614,0.0
37.106,-126.469,0.0
37.134,-126.32400000000001,0.0
37.161,-126.179,0.0
37.188,-126.03299999999999,0.0
37.215,-125.888,0.0
37.242,-125.74199999999999,0.0
37.268,-125.596,0.0
37.295,-125.451,0.0
37.321,-125.305,0.0
37.348,-125.15899999999999,0.0
37.374,-125.013,0.0
37.4,-124.86699999999999,0.0
37.426,-124.721,0.0
37.452,-124.57499999999999,0.0
37.477,-124.429,0.0
37.503,-124.28299999999999,0.0
37.528,-124.136,0.0
37.553,-123.99000000000001,0.0
37.579,-123.844,0.0
37.604,-123.697,0.0
37.628,-123.55000000000001,0.0
37.653,-123.404,1.457126834082478e-7
37.678,-123.257,3.624618710245903e-7
37.702,-123.11000000000001,7.138045229867597e-7
37.727,-122.963,1.3121404779251079e-6
37.751,-122.816,2.3328473606088805e-6
37.775,-122.66900000000001,3.924224455640583e-6
37.799,-122.52199999999999,6.052027654024255e-6
37.823,-122.375,8.25706075583385e-6
37.847,-122.22800000000001,9.816848386374833e-6
37.87,-122.08099999999999,1.0395623381528629e-5
37.894,-121.934,1.0130835774632588e-5
37.917,-121.786,9.570572932250746e-6
37.94,-121.63900000000001,9.219487765402627e-6
37.963,-121.49100000000001,9.378803253303301e-6
37.986,-121.344,9.932436478048983e-6
38.009,-121.196,1.0589773977394448e-5
38.032,-121.048,1.132212145086297e-5
38.054,-120.9,1.2499777942425133e-5
38.077,-120.75299999999999,1.4338470639908485e-5
38.099,-120.60499999999999,1.679165680851004e-5
38.121,-120.457,1.921283155502848e-5
38.143,-120.309,2.079215304405941e-5
38.165,-120.161,2.076724767278086e-5
38.187,-120.013,1.8722425851308486e-5
38.209,-119.864,1.4909226561555228e-5
38.23,-119.71600000000001,1.0447958768139767e-5
38.252,-119.56800000000001,6.604136290489184e-6
38.273,-119.41900000000001,4.5419300759523645e-6
38.294,-119.27099999999999,4.762821633225919e-6
38.315,-119.12200000000001,7.105395605226655e-6
38.336,-118.97399999999999,1.067125052031165e-5
38.357,-118.82499999999999,1.4162290461516783e-5
38.378,-118.67699999999999,1.629906487202136e-5
38.398,-118.52799999999999,1.6370406948781074e-5
38.418,-118.37899999999999,1.4338591296132135e-5
38.439,-118.22999999999999,1.0809988819360036e-5
38.459,-118.08099999999999,6.8451453830465825e-6
38.479,-117.93199999999999,3.571131644459482e-6
38.499,-117.78299999999999,1.539465485448286e-6
38.518,-117.63399999999999,6.410227787538747e-7
38.538,-117.48500000000001,4.800516747950471e-7
38.557,-117.33600000000001,7.065661998505408e-7
38.577,-117.18700000000001,1.0994092014448368e-6
38.596,-117.037,1.4451866487855938e-6
38.615,-116.888,1.5766363502544006e-6
38.634,-116.739,1.423088926852929e-6
38.653,-116.589,1.0541261377250812e-6
38.671,-116.44,6.351714242803922e-7
38.69,-116.28999999999999,3.1070865389307495e-7
38.708,-116.14099999999999,1.2183138848675106e-7
38.727,-115.99100000000001,3.797248073449136e-8
38.745,-115.84100000000001,9.205942640978107e-9
38.763,-115.69200000000001,1.7205967993752905e-9
38.781,-115.542,2.661141154072721e-10
38.799,-115.392,9.793791107770346e-10
38.816,-115.24199999999999,5.892969506781229e-9
38.834,-115.09200000000001,2.6043715940253774e-8
38.851,-114.94200000000001,9.08769585751454e-8
38.868,-114.792,2.499573838356164e-7
38.885,-114.642,5.47892097105185e-7
38.902,-114.49199999999999,9.68105967065443e-7
38.919,-114.34100000000001,1.4020747868612185e-6
38.936,-114.191,1.672038024280116e-6
38.953,-114.041,1.662720701529673e-6
38.969,-113.89099999999999,1.3992306536122966e-6
38.985,-113.74000000000001,9.735771593273242e-7
39.002,-113.59,5.458859793124929e-7
39.018,-113.439,2.498290459814689e-7
39.034,-113.28899999999999,9.157567361212725e-8
39.049,-113.138,2.676298846167704e-8
39.065,-112.987,5.998408688135351e-9
39.081,-112.83699999999999,1.8169841930163688e-9
39.096,-112.686,1.0409429791852819e-8
39.111,-112.535,6.031311887666098e-8
39.126,-112.38499999999999,2.6162499965961543e-7
39.141,-112.23400000000001,8.976806355639667e-7
39.156,-112.083,2.4412052596366797e-6
39.171,-111.93199999999999,5.319686821411889e-6
39.186,-111.781,9.388129401404438e-6
39.2,-111.63,1.3383250395010482e-5
39.215,-111.47900000000001,1.603738551022411e-5
39.229,-111.328,1.5782198759377127e-5
39.243,-111.17699999999999,1.291159739594576e-5
39.257,-111.025,8.67230457495891e-6
39.271,-110.874,4.86707065962055e-6
39.284,-110.72300000000001,2.790309780913946e-6
39.298,-110.572,3.771918720447296e-6
39.311,-110.41999999999999,1.0217601805519935e-5
39.325,-110.269,2.5668906117464426e-5
39.338,-110.118,5.362875502159731e-5
39.351,-109.96600000000001,9.381090576903582e-5
39.364,-109.815,0.0001461814402246123
39.377,-109.66300000000001,0.00023661807203979233
39.389,-109.512,0.00044397464090697677
39.402,-109.36000000000001,0.0008936981970062831
39.414,-109.208,0.001675293042405412
39.427,-109.05699999999999,0.0027097598320689684
39.439,-108.905,0.0037864950085831008
39.451,-108.75299999999999,0.0046292632009169304
39.463,-108.601,0.005074520228285899
39.474,-108.44999999999999,0.005114547870603104
39.486,-108.298,0.004807640720539926
39.497,-108.14599999999999,0.004303237628136666
39.509,-107.994,0.0036495877012256944
39.52,-107.84200000000001,0.0029065774175899488
39.531,-107.69,0.0020937498045609402
39.542,-107.53800000000001,0.0013211987829452531
39.553,-107.386,0.00071837926460673
39.563,-107.23400000000001,0.0003454740700173805
39.574,-107.082,0.0001820448709618998
39.584,-106.93,0.00023701925670930975
39.595,-106.77799999999999,0.0006920498491799218
39.605,-106.625,0.002005748205659852
39.615,-106.47300000000001,0.0047682012395234355
