lat,lon,all_sig_report_hours_per_year_grid_130_cropped_blurred
34.697,-77.72899999999998,0.5082276612465124
34.681,-77.584,0.49007487251086274
34.666,-77.43900000000002,0.47387960980957966
34.65,-77.29500000000002,0.4701425927543648
34.635,-77.14999999999998,0.4849191557735179
34.619,-77.005,0.52000944626171
34.603,-76.86099999999999,0.5704853554873064
34.587,-76.71600000000001,0.6313623055062327
34.571,-76.572,0.6948008280600122
34.554,-76.42700000000002,0.7533506737183906
34.538,-76.28300000000002,0.8001790360434939
34.521,-76.13900000000001,0.835101596687316
34.505,-75.99400000000003,0.8596703902671926
34.488,-75.85000000000002,0.8764631465108594
34.471,-75.70600000000002,0.8879133172491852
34.454,-75.56200000000001,0.9010897475979754
34.436,-75.41699999999997,0.9098414765078562
34.419,-75.27300000000002,0.5400457976915286
34.402,-75.12900000000002,0.0
34.384,-74.98500000000001,0.0
34.366,-74.84100000000001,0.0
34.348,-74.697,0.0
34.33,-74.553,0.0
34.312,-74.41000000000003,0.0
34.294,-74.26600000000002,0.0
34.276,-74.12200000000001,0.0
34.257,-73.97800000000001,0.0
34.239,-73.83499999999998,0.0
34.22,-73.69099999999997,0.0
34.201,-73.548,0.0
34.182,-73.404,0.0
34.163,-73.26100000000002,0.0
34.144,-73.11700000000002,0.0
34.124,-72.97399999999999,0.0
34.105,-72.83100000000002,0.0
34.085,-72.68700000000001,0.0
34.065,-72.54399999999998,0.0
34.045,-72.40100000000001,0.0
34.025,-72.25799999999998,0.0
34.005,-72.11500000000001,0.0
33.985,-71.97199999999998,0.0
33.965,-71.82900000000001,0.0
33.944,-71.68599999999998,0.0
33.923,-71.543,0.0
33.903,-71.40100000000001,0.0
33.882,-71.25799999999998,0.0
33.861,-71.11500000000001,0.0
33.84,-70.97300000000001,0.0
33.818,-70.82999999999998,0.0
33.797,-70.68700000000001,0.0
33.775,-70.54500000000002,0.0
33.754,-70.40300000000002,0.0
33.732,-70.25999999999999,0.0
33.71,-70.118,0.0
33.688,-69.976,0.0
33.666,-69.834,0.0
33.644,-69.69099999999997,0.0
33.621,-69.54899999999998,0.0
33.599,-69.40699999999998,0.0
33.576,-69.26499999999999,0.0
33.553,-69.12299999999999,0.0
33.53,-68.98200000000003,0.0
33.507,-68.83999999999997,0.0
33.484,-68.69799999999998,0.0
33.461,-68.55599999999998,0.0
33.437,-68.41500000000002,0.0
33.414,-68.27300000000002,0.0
33.39,-68.132,0.0
33.366,-67.99000000000001,0.0
33.342,-67.84899999999999,0.0
33.318,-67.70800000000003,0.0
33.294,-67.56599999999997,0.0
33.27,-67.42500000000001,0.0
33.246,-67.28399999999999,0.0
33.221,-67.14299999999997,0.0
33.196,-67.00200000000001,0.0
33.172,-66.86099999999999,0.0
33.147,-66.72000000000003,0.0
33.122,-66.57900000000001,0.0
33.097,-66.43900000000002,0.0
33.071,-66.298,0.0
33.046,-66.15699999999998,0.0
33.02,-66.017,0.0
32.995,-65.87599999999998,0.0
32.969,-65.73599999999999,0.0
32.943,-65.59500000000003,0.0
32.917,-65.45499999999998,0.0
32.255,-128.484,0.0
32.285,-128.345,0.0
32.314,-128.207,0.0
32.343,-128.068,0.0
32.373,-127.929,0.0
32.402,-127.78999999999999,0.0
32.43,-127.65100000000001,0.0
32.459,-127.512,0.0
32.488,-127.37299999999999,0.0
32.516,-127.23400000000001,0.0
32.545,-127.095,0.0
32.573,-126.95599999999999,0.0
32.601,-126.816,0.0
32.629,-126.67699999999999,0.0
32.657,-126.53800000000001,0.0
32.685,-126.398,0.0
32.712,-126.25800000000001,0.0
32.74,-126.119,0.0
32.767,-125.97900000000001,0.0
32.795,-125.839,0.0
32.822,-125.69900000000001,0.0
32.849,-125.559,0.0
32.876,-125.41900000000001,0.0
32.902,-125.279,0.0
32.929,-125.13900000000001,0.0
32.956,-124.999,0.0
32.982,-124.85900000000001,0.0
33.008,-124.71799999999999,0.0
33.034,-124.578,0.0
33.06,-124.43700000000001,0.0
33.086,-124.297,0.0
33.112,-124.156,0.0
33.138,-124.01599999999999,0.0
33.163,-123.875,0.0
33.189,-123.73400000000001,0.0
33.214,-123.59299999999999,0.0
33.239,-123.452,0.0
33.264,-123.31200000000001,0.0
33.289,-123.16999999999999,0.0
33.314,-123.029,0.0
33.339,-122.888,0.0
33.363,-122.74700000000001,0.0
33.388,-122.606,0.0
33.412,-122.464,0.0
33.436,-122.32300000000001,0.0
33.46,-122.18199999999999,0.0
33.484,-122.03999999999999,0.0
33.508,-121.898,0.0
33.532,-121.757,0.0
33.555,-121.61500000000001,0.0
33.579,-121.47300000000001,0.0
33.602,-121.332,0.0
33.625,-121.19,0.0
33.648,-121.048,0.0
33.671,-120.906,6.0989604337297356e-5
33.694,-120.76400000000001,0.00020735953229735708
33.717,-120.62200000000001,0.0004202607275077084
33.739,-120.47900000000001,0.0008124359390896578
33.762,-120.33699999999999,0.0015739747503574386
33.784,-120.195,0.0029754301411166516
33.806,-120.053,0.005464736576726098
33.828,-119.91,0.009897582585376909
33.85,-119.768,0.018193738114005098
33.872,-119.625,0.03414300773552605
33.893,-119.483,0.057558271651578674
33.915,-119.34,0.07258452036093939
33.936,-119.19800000000001,0.06410258532020034
33.958,-119.055,0.04535134971251856
33.979,-118.912,0.029824556124977815
34.0,-118.769,0.02253123701120358
34.021,-118.626,0.02428149238368931
34.042,-118.483,0.0332000534177062
34.062,-118.34,0.04602899576226314
34.083,-118.197,0.0596083483221624
34.103,-118.054,0.07142402105823695
34.123,-117.911,0.07941722933536209
34.144,-117.768,0.08240852072268404
34.164,-117.625,0.08107713999302493
34.184,-117.481,0.07652221707246815
34.203,-117.338,0.07065264566970082
34.223,-117.195,0.06455944015487794
34.243,-117.05099999999999,0.06046627937324841
34.262,-116.90799999999999,0.05935532008285784
34.281,-116.76400000000001,0.05957446609627654
34.3,-116.62100000000001,0.058400953733852394
34.319,-116.477,0.05359035326287236
34.338,-116.333,0.04451890100636697
34.357,-116.19,0.03334663640117026
34.376,-116.04599999999999,0.02474358224782711
34.394,-115.90199999999999,0.024543246959974067
34.413,-115.75800000000001,0.03624084667492756
34.431,-115.614,0.058868266969727245
34.449,-115.47,0.08770142088750132
34.467,-115.326,0.11884280212191231
34.485,-115.18199999999999,0.1532282934267847
34.503,-115.03800000000001,0.19478186005961787
34.52,-114.894,0.2435686561544433
34.538,-114.75,0.29359784176251985
34.555,-114.60499999999999,0.33134638277062123
34.572,-114.46100000000001,0.34434403353649806
34.589,-114.31700000000001,0.32701026733021993
34.606,-114.172,0.2836762731953264
34.623,-114.02799999999999,0.22815505699969083
34.64,-113.88300000000001,0.1741966825853704
34.657,-113.739,0.1318200084359629
34.673,-113.594,0.10263017280153157
34.689,-113.44999999999999,0.08391950398350943
34.706,-113.305,0.07115330326028314
34.722,-113.16,0.06297322175322699
34.738,-113.01599999999999,0.059416122000546155
34.754,-112.87100000000001,0.06065197640309749
34.769,-112.726,0.06508147003976851
34.785,-112.58099999999999,0.06872255610532145
34.8,-112.436,0.06889860236721608
34.816,-112.292,0.06376051850713482
34.831,-112.14699999999999,0.05391278905916984
34.846,-112.00200000000001,0.04080621127982695
34.861,-111.857,0.02708728189190466
34.876,-111.71100000000001,0.015398482122530343
34.89,-111.566,0.0074433868948721605
34.905,-111.42099999999999,0.0030026469027228013
34.919,-111.27600000000001,0.0010021813241049315
34.934,-111.131,0.0002828245381464172
34.948,-110.98500000000001,0.00012429396139772083
34.962,-110.84,0.00031911988650493514
34.976,-110.695,0.0011472911106323895
34.989,-110.549,0.003403072982208835
35.003,-110.404,0.007996830755247987
35.017,-110.25899999999999,0.015212719360372634
35.03,-110.113,0.023949472359981426
35.043,-109.96799999999999,0.031611737678261746
35.057,-109.822,0.03587675152672232
35.07,-109.67599999999999,0.03598770396410683
35.082,-109.531,0.03332749846672745
35.095,-109.38499999999999,0.03093403595500291
35.108,-109.239,0.03226741256432927
35.12,-109.094,0.037992429342716495
35.133,-108.94800000000001,0.04565006160607614
35.145,-108.80199999999999,0.05059091802045799
35.157,-108.656,0.04973575538870843
35.169,-108.50999999999999,0.04248349689414984
35.181,-108.36500000000001,0.03102176049007311
35.193,-108.219,0.018858518685571802
35.204,-108.07300000000001,0.009334759146021637
35.216,-107.92699999999999,0.003820984013882764
35.227,-107.781,0.0017876512536856605
35.238,-107.63499999999999,0.003017900766046537
35.249,-107.489,0.00942521401163437
35.26,-107.34200000000001,0.025832636812390286
35.271,-107.196,0.05742692579965211
35.282,-107.05000000000001,0.10609926559123707
35.292,-106.904,0.16714404588663873
35.303,-106.75800000000001,0.2289581991229493
35.313,-106.612,0.27879147211790084
35.323,-106.465,0.3046291417206418
35.333,-106.31899999999999,0.30001630360514125
35.343,-106.173,0.2684406758522636
35.353,-106.02600000000001,0.22098053196317236
35.363,-105.88,0.1718022984343509
35.372,-105.73400000000001,0.13024652432827216
35.382,-105.58699999999999,0.09884046926296744
35.391,-105.441,0.07719449462605445
35.4,-105.29400000000001,0.06153345845115904
35.409,-105.148,0.049083645477753436
35.418,-105.001,0.03818138363411908
35.427,-104.85499999999999,0.02916243580631288
35.435,-104.708,0.02376279735009196
35.444,-104.56200000000001,0.024778604470252888
35.452,-104.41499999999999,0.03533958916792797
35.461,-104.268,0.05695652574541067
35.469,-104.12200000000001,0.08747286071598315
35.477,-103.97500000000002,0.12062032967706515
35.484,-103.82799999999997,0.14731536384947316
35.492,-103.68200000000002,0.16085057374485262
35.5,-103.53500000000003,0.16118875476077926
35.507,-103.38799999999998,0.15327966483777586
35.515,-103.24099999999999,0.144212672759713
35.522,-103.094,0.14229595149201943
35.529,-102.94799999999998,0.1539692693391871
35.536,-102.80099999999999,0.18433993861020154
35.543,-102.654,0.23797540240723505
35.549,-102.507,0.32036488170300753
35.556,-102.36000000000001,0.4337981158349505
35.562,-102.21300000000002,0.5706468602628105
35.569,-102.06599999999997,0.7087768960885537
35.575,-101.91899999999998,0.825310604035444
35.581,-101.77199999999999,0.9053615762938149
35.587,-101.62599999999998,0.95209831082907
35.593,-101.47899999999998,0.9802187722292045
35.598,-101.332,0.9999382466181814
35.604,-101.185,1.0086389195279681
35.609,-101.03699999999998,0.9996529035814921
35.614,-100.88999999999999,0.9648050654421858
35.619,-100.743,0.8987961853553947
35.624,-100.596,0.8029239829797858
35.629,-100.44900000000001,0.6908339419990319
35.634,-100.30200000000002,0.5858736859488561
35.639,-100.15499999999997,0.5099116935364557
35.643,-100.00799999999998,0.47526975408830135
35.648,-99.86099999999999,0.48618271472970287
35.652,-99.714,0.540608888702113
35.656,-99.56599999999997,0.6329764439658988
35.66,-99.41899999999998,0.7501974508545918
35.664,-99.27199999999999,0.8757594892371718
35.667,-99.125,0.9906066177969376
35.671,-98.97800000000001,1.0752255957151675
35.674,-98.83100000000002,1.1249374623326598
35.678,-98.68299999999999,1.1443297815355742
35.681,-98.536,1.156052414897833
35.684,-98.38900000000001,1.1877941070523954
35.687,-98.24200000000002,1.2672824184795712
35.69,-98.094,1.4064791327558182
35.692,-97.947,1.5833464039993046
35.695,-97.80000000000001,1.7449140133581766
35.697,-97.65300000000002,1.8354695667443601
35.7,-97.505,1.8175232520610913
35.702,-97.358,1.6970191841345088
35.704,-97.21100000000001,1.5115093195097016
35.706,-97.06299999999999,1.3259835422451998
35.707,-96.916,1.213955060678909
35.709,-96.769,1.2179926405289896
35.71,-96.62099999999998,1.341116523033703
35.712,-96.47399999999999,1.5584383688892962
35.713,-96.327,1.8320543511516245
35.714,-96.18,2.1222928095970732
35.715,-96.03199999999998,2.387626000024148
35.716,-95.88499999999999,2.585410920820749
35.717,-95.738,2.692453914502653
35.717,-95.58999999999997,2.7074330826023747
35.718,-95.44299999999998,2.6685461771058585
35.718,-95.29599999999999,2.6307288906892836
35.718,-95.14800000000002,2.646056725794483
35.718,-95.00099999999998,2.7295496606909606
35.718,-94.85399999999998,2.8569543810521654
35.718,-94.70600000000002,2.980594924340006
35.718,-94.55900000000003,3.048733530266846
35.717,-94.41199999999998,3.0351243426212693
35.717,-94.26400000000001,2.935524803259433
35.716,-94.11700000000002,2.7705978814759464
35.715,-93.97000000000003,2.550614770267707
35.714,-93.822,2.2776476402397807
35.713,-93.67500000000001,1.9611587585760535
35.712,-93.52800000000002,1.6196825972225184
35.711,-93.38,1.2899327585462257
35.709,-93.233,1.0222576701426898
35.707,-93.08600000000001,0.8391775059301021
35.706,-92.93799999999999,0.7345638238142675
35.704,-92.791,0.6873435064161824
35.702,-92.644,0.6673365783904935
35.7,-92.49700000000001,0.655812774501194
35.697,-92.34899999999999,0.6475668416064664
35.695,-92.202,0.645080724908472
35.692,-92.055,0.6575622005176
35.69,-91.90800000000002,0.6867585105190693
35.687,-91.75999999999999,0.7303945107105371
35.684,-91.613,0.7801660209681698
35.681,-91.46600000000001,0.8303967853137428
35.678,-91.31900000000002,0.877856928439922
35.674,-91.17099999999999,0.9215661868781573
35.671,-91.024,0.9618457890337272
35.667,-90.87700000000001,0.9958233783010676
35.664,-90.73000000000002,1.0208046057252915
35.66,-90.58300000000003,1.0346610300354055
35.656,-90.435,1.0386497584086174
35.652,-90.28800000000001,1.0307394312814817
35.648,-90.14100000000002,1.0066097081503427
35.643,-89.99400000000003,0.9666218405460103
35.639,-89.84699999999998,0.9165570166904842
35.634,-89.69999999999999,0.8689286259775805
35.629,-89.553,0.8340122871258202
35.625,-89.406,0.8190878153933443
35.62,-89.25799999999998,0.8253241679712978
35.614,-89.11099999999999,0.8450210186865668
35.609,-88.964,0.864959978567512
35.604,-88.81700000000001,0.8701814499471374
35.598,-88.67000000000002,0.8487671367280327
35.593,-88.52300000000002,0.7981597205880971
35.587,-88.37599999999998,0.7281012404275532
35.581,-88.22899999999998,0.6591464062963303
35.575,-88.082,0.6133184288109214
35.569,-87.935,0.6067423350282343
35.562,-87.78899999999999,0.6468655813046619
35.556,-87.642,0.733929071803385
35.549,-87.495,0.8572532906627828
35.543,-87.34800000000001,0.9956813137889271
35.536,-87.20100000000002,1.1228693488701027
35.529,-87.05399999999997,1.2187721306432753
35.522,-86.90699999999998,1.2749325145684298
35.515,-86.76100000000002,1.2915011078138552
35.507,-86.61399999999998,1.272664886997285
35.5,-86.46699999999998,1.2281065254183403
35.492,-86.32,1.170385542909009
35.485,-86.17399999999998,1.1187740363780432
35.477,-86.02699999999999,1.0881438943718842
35.469,-85.88,1.0883442547687734
35.461,-85.73399999999998,1.1159868224963307
35.452,-85.58699999999999,1.161404027524628
35.444,-85.44,1.2162317237040268
35.436,-85.29399999999998,1.2749157996420144
35.427,-85.14699999999999,1.3338946594869403
35.418,-85.00099999999998,1.3866375679099963
35.409,-84.85399999999998,1.4279836927376033
35.4,-84.70800000000003,1.4516755312947904
35.391,-84.56099999999998,1.452240972813824
35.382,-84.41500000000002,1.423564864293375
35.372,-84.26799999999997,1.357558978585555
35.363,-84.12200000000001,1.2543355467598785
35.353,-83.976,1.109766342255393
35.343,-83.82900000000001,0.9332966041123606
35.333,-83.68299999999999,0.7448357922934163
35.323,-83.53699999999998,0.5665459880697531
35.313,-83.38999999999999,0.41930817342039856
35.303,-83.24400000000003,0.3185960956108464
35.293,-83.09800000000001,0.26705705959394044
35.282,-82.952,0.262302609730717
35.271,-82.805,0.29966822558961276
35.26,-82.65899999999999,0.3709495792165839
35.249,-82.51299999999998,0.46449797157645945
35.238,-82.36700000000002,0.5634613946842302
35.227,-82.221,0.6493521623286631
35.216,-82.07499999999999,0.7100919880587541
35.204,-81.92899999999997,0.7458562651345269
35.193,-81.78300000000002,0.7620879667249121
35.181,-81.637,0.7693005496382402
35.169,-81.49099999999999,0.7747859165127997
35.157,-81.346,0.7840731986982383
35.145,-81.19999999999999,0.7976441672905477
35.133,-81.05399999999997,0.809591981262878
35.12,-80.90800000000002,0.8105792977268862
35.108,-80.762,0.7919530702622489
35.095,-80.61700000000002,0.7519645373747882
35.083,-80.471,0.6956105174927987
35.07,-80.32499999999999,0.637538178590957
35.057,-80.18,0.5895624969515948
35.044,-80.03399999999999,0.5552975897056439
35.03,-79.88900000000001,0.5351234514242174
35.017,-79.743,0.5223903847478936
35.003,-79.59800000000001,0.52151040856983
34.99,-79.452,0.5317370840332071
34.976,-79.30700000000002,0.5589387852856037
34.962,-79.16199999999998,0.597329585576049
34.948,-79.01600000000002,0.635684058132831
34.934,-78.87099999999998,0.6585872291471404
34.919,-78.726,0.6567430856621085
34.905,-78.58100000000002,0.6264361724289902
34.89,-78.43599999999998,0.5800584306664319
34.876,-78.29000000000002,0.5293651487290907
34.861,-78.14499999999998,0.4891944108229663
34.846,-78.0,0.4622077456139373
34.831,-77.85500000000002,0.4445171686331431
34.816,-77.70999999999998,0.4306325083027922
34.8,-77.565,0.4203826512804783
34.785,-77.42000000000002,0.4174870818775806
34.769,-77.27600000000001,0.4281073511290327
34.754,-77.13099999999997,0.4535121591835558
34.738,-76.98599999999999,0.4924625809567368
34.722,-76.84100000000001,0.5425225640102913
34.706,-76.697,0.6021378699714449
34.69,-76.55200000000002,0.6675696934616339
34.673,-76.40699999999998,0.7300445307503359
34.657,-76.26299999999998,0.7814028460624968
34.64,-76.118,0.8205634832779553
34.623,-75.97399999999999,0.8479046215241628
34.607,-75.82900000000001,0.8662147094564849
34.59,-75.685,0.8781563973197983
34.573,-75.541,0.891450858430395
34.555,-75.39600000000002,0.8976756529630217
34.538,-75.25200000000001,0.5073546398431122
34.52,-75.108,0.0
34.503,-74.964,0.0
34.485,-74.82,0.0
34.467,-74.67599999999999,0.0
34.449,-74.53199999999998,0.0
34.431,-74.38799999999998,0.0
34.413,-74.24400000000003,0.0
34.394,-74.10000000000002,0.0
34.376,-73.95600000000002,0.0
34.357,-73.81200000000001,0.0
34.339,-73.668,0.0
34.32,-73.52499999999998,0.0
34.301,-73.38099999999997,0.0
34.281,-73.238,0.0
34.262,-73.094,0.0
34.243,-72.95100000000002,0.0
34.223,-72.80700000000002,0.0
34.204,-72.66399999999999,0.0
34.184,-72.51999999999998,0.0
34.164,-72.37700000000001,0.0
34.144,-72.23399999999998,0.0
34.124,-72.09100000000001,0.0
34.103,-71.947,0.0
34.083,-71.80399999999997,0.0
34.063,-71.661,0.0
34.042,-71.51799999999997,0.0
34.021,-71.375,0.0
34.0,-71.233,0.0
33.979,-71.08999999999997,0.0
33.958,-70.947,0.0
33.937,-70.80399999999997,0.0
33.915,-70.66199999999998,0.0
33.894,-70.519,0.0
33.872,-70.37599999999998,0.0
33.85,-70.23399999999998,0.0
33.828,-70.09199999999998,0.0
33.806,-69.94900000000001,0.0
33.784,-69.80700000000002,0.0
33.762,-69.66500000000002,0.0
33.739,-69.52199999999999,0.0
33.717,-69.38,0.0
33.694,-69.238,0.0
33.671,-69.096,0.0
33.648,-68.95400000000001,0.0
33.625,-68.81200000000001,0.0
33.602,-68.67000000000002,0.0
33.579,-68.52800000000002,0.0
33.555,-68.387,0.0
33.532,-68.245,0.0
33.508,-68.10300000000001,0.0
33.484,-67.96199999999999,0.0
33.461,-67.82,0.0
33.436,-67.67899999999997,0.0
33.412,-67.53699999999998,0.0
33.388,-67.39600000000002,0.0
33.364,-67.255,0.0
33.339,-67.11399999999998,0.0
33.314,-66.97199999999998,0.0
33.29,-66.83100000000002,0.0
33.265,-66.69,0.0
33.24,-66.54899999999998,0.0
33.214,-66.40800000000002,0.0
33.189,-66.26799999999997,0.0
33.164,-66.12700000000001,0.0
33.138,-65.98599999999999,0.0
33.113,-65.84500000000003,0.0
33.087,-65.70499999999998,0.0
33.061,-65.56400000000002,0.0
33.035,-65.42399999999998,0.0
32.373,-128.519,0.0
32.402,-128.38,0.0
32.431,-128.241,0.0
32.461,-128.102,0.0
32.49,-127.964,0.0
32.519,-127.82499999999999,0.0
32.548,-127.685,0.0
32.576,-127.54599999999999,0.0
32.605,-127.40700000000001,0.0
32.634,-127.268,0.0
32.662,-127.12899999999999,0.0
32.69,-126.989,0.0
32.718,-126.85,0.0
32.746,-126.71000000000001,0.0
32.774,-126.571,0.0
32.802,-126.43100000000001,0.0
32.83,-126.291,0.0
32.857,-126.15100000000001,0.0
32.885,-126.012,0.0
32.912,-125.87200000000001,0.0
32.939,-125.732,0.0
32.966,-125.59100000000001,0.0
32.993,-125.451,0.0
33.02,-125.311,0.0
33.047,-125.17099999999999,0.0
33.073,-125.031,0.0
33.1,-124.88999999999999,0.0
33.126,-124.75,0.0
33.152,-124.60900000000001,0.0
33.178,-124.469,0.0
33.204,-124.328,0.0
33.23,-124.18700000000001,0.0
33.256,-124.04599999999999,0.0
33.281,-123.905,0.0
33.307,-123.76499999999999,0.0
33.332,-123.624,0.0
33.357,-123.483,0.0
33.382,-123.34100000000001,0.0
33.407,-123.19999999999999,0.0
33.432,-123.059,0.0
33.457,-122.918,0.0
33.481,-122.77600000000001,0.0
33.506,-122.63499999999999,0.0
33.53,-122.493,0.0
33.554,-122.352,0.0
33.578,-122.21000000000001,0.0
33.602,-122.06899999999999,0.0
33.626,-121.92699999999999,0.0
33.65,-121.785,0.0
33.673,-121.643,0.0
33.697,-121.501,0.0
33.72,-121.35900000000001,0.0
33.743,-121.21700000000001,0.0
33.766,-121.07499999999999,0.0
33.789,-120.93299999999999,0.00019318009151096302
33.812,-120.791,0.000598818403045126
33.835,-120.649,0.0012104625709910824
33.857,-120.507,0.002342447845306688
33.88,-120.364,0.004561818170550909
33.902,-120.22200000000001,0.008583356100611105
33.924,-120.07900000000001,0.015477519503676006
33.946,-119.93700000000001,0.026356293328624273
33.968,-119.79400000000001,0.043129105353206014
33.99,-119.65199999999999,0.06741210980946835
34.012,-119.50899999999999,0.09284241396698867
34.033,-119.36600000000001,0.09954293010465631
34.055,-119.22300000000001,0.08328776782365016
34.076,-119.08000000000001,0.059171426681575455
34.097,-118.93799999999999,0.03916991624955224
34.118,-118.79499999999999,0.027406103060071615
34.139,-118.65199999999999,0.02535714912402464
34.16,-118.50800000000001,0.032094854488000354
34.181,-118.36500000000001,0.04434892915108657
34.201,-118.22200000000001,0.057920091365963156
34.222,-118.07900000000001,0.06881559868872877
34.242,-117.936,0.07360719154950095
34.262,-117.792,0.07085502111274199
34.282,-117.649,0.061869929672109004
34.302,-117.505,0.0499815022238992
34.322,-117.362,0.03904623007130661
34.342,-117.21799999999999,0.03139937183136431
34.361,-117.07499999999999,0.02802312182791498
34.381,-116.93100000000001,0.02779648250102889
34.4,-116.78800000000001,0.029211660961093993
34.419,-116.644,0.02993469866716073
34.438,-116.5,0.028317147516998473
34.457,-116.356,0.024124604421789566
34.476,-116.21199999999999,0.01901524166015505
34.494,-116.06800000000001,0.01663860817390833
34.513,-115.924,0.021432380709422574
34.531,-115.78,0.03670491611987133
34.55,-115.636,0.06203417224422173
34.568,-115.49199999999999,0.0938072957535804
34.586,-115.34800000000001,0.12986348959508043
34.604,-115.20400000000001,0.17289361089398106
34.621,-115.059,0.2270571417734544
34.639,-114.91499999999999,0.2900687581925675
34.656,-114.77099999999999,0.351045915559555
34.674,-114.626,0.3959617069394687
34.691,-114.482,0.4095963402407918
34.708,-114.33699999999999,0.3858529341125401
34.725,-114.19300000000001,0.33025323540125284
34.742,-114.048,0.2580491229307544
34.759,-113.904,0.18897391434922856
34.775,-113.75899999999999,0.13392007502375475
34.792,-113.614,0.09536232854957907
34.808,-113.47,0.06933745697602303
34.825,-113.32499999999999,0.051120031881618115
34.841,-113.18,0.03939708369595057
34.857,-113.035,0.03411727103050065
34.872,-112.88999999999999,0.03514971483798103
34.888,-112.745,0.04023738686141476
34.904,-112.6,0.046320481647491925
34.919,-112.45500000000001,0.05028586497275055
34.935,-112.31,0.04978210332124631
34.95,-112.16499999999999,0.044549368307566346
34.965,-112.02000000000001,0.03562468220461508
34.98,-111.875,0.025196646682761697
34.995,-111.72900000000001,0.015498922434423077
35.009,-111.584,0.008201003648492404
35.024,-111.439,0.0036568859076951113
35.038,-111.293,0.0013314697946145704
35.053,-111.148,0.00039979264300309396
35.067,-111.00299999999999,0.0001280379930086281
35.081,-110.857,0.00020030524904982158
35.095,-110.71199999999999,0.0007215373927292664
35.109,-110.566,0.0022220491283073563
35.122,-110.42099999999999,0.005407435885505483
35.136,-110.275,0.010582861414183778
35.149,-110.12899999999999,0.01693053970373635
35.162,-109.98400000000001,0.02249259675829186
35.176,-109.838,0.025479599987733442
35.189,-109.69200000000001,0.025788788289432422
35.202,-109.54599999999999,0.02555077877810515
35.214,-109.40100000000001,0.028668632684225308
35.227,-109.255,0.03812574342385014
35.239,-109.10900000000001,0.052941493934472394
35.252,-108.963,0.06824503566954039
35.264,-108.81700000000001,0.07754861612176707
35.276,-108.67099999999999,0.07710789284760923
35.288,-108.525,0.0665825708380277
35.3,-108.37899999999999,0.049145550326818076
35.312,-108.233,0.030336447686291585
35.323,-108.08699999999999,0.015279324478584507
35.335,-107.941,0.006246045245369562
35.346,-107.79499999999999,0.0023471609010150283
35.358,-107.648,0.002184103117516729
35.369,-107.50200000000001,0.00604823298810827
35.38,-107.356,0.016753735989381853
35.39,-107.21000000000001,0.03854427736581053
35.401,-107.06299999999999,0.07397147718855418
35.412,-106.917,0.12023912492162644
35.422,-106.77099999999999,0.17028089793578083
35.432,-106.624,0.21308186854118286
35.443,-106.47800000000001,0.23681530637473958
35.453,-106.33099999999999,0.2372003558187144
35.463,-106.185,0.21534230041379812
35.472,-106.03800000000001,0.17986956468359847
35.482,-105.892,0.14093250281070208
35.492,-105.745,0.10628776620978932
35.501,-105.59899999999999,0.07967520361475916
35.51,-105.452,0.060346672909364976
35.519,-105.305,0.046640285415260205
35.529,-105.15899999999999,0.03626875554597297
35.537,-105.012,0.027824234102702287
35.546,-104.86500000000001,0.020987466598796134
35.555,-104.719,0.01758820432665905
35.563,-104.572,0.020482385373874226
35.572,-104.42500000000001,0.03216906154570788
35.58,-104.27799999999999,0.05306008972959479
35.588,-104.132,0.07988928825295492
35.596,-103.98500000000001,0.10674344401944683
35.604,-103.83800000000002,0.12639609518793093
35.612,-103.69099999999997,0.1349575072368416
35.619,-103.54399999999998,0.13429810617276638
35.627,-103.39699999999999,0.1301528003473904
35.634,-103.25,0.13039284698542378
35.641,-103.10300000000001,0.1405987786209722
35.648,-102.95600000000002,0.16346067193977812
35.655,-102.80900000000003,0.19917745033359754
35.662,-102.66199999999998,0.24819415853453927
35.669,-102.51499999999999,0.3134168547102451
35.675,-102.368,0.39801289714917787
35.682,-102.221,0.49921941010842497
35.688,-102.07400000000001,0.6059700747308686
35.694,-101.92700000000002,0.7026375227745663
35.7,-101.77999999999997,0.779235736290282
35.706,-101.63299999999998,0.8371028782213489
35.712,-101.48599999999999,0.8840576658606365
35.718,-101.33800000000002,0.923233437604039
35.723,-101.19099999999997,0.9480150760136283
35.729,-101.04399999999998,0.9484943032812707
35.734,-100.89699999999999,0.9208403640465684
35.739,-100.75,0.8639321046519592
35.744,-100.60199999999998,0.7813867380945241
35.749,-100.45499999999998,0.6869239927140856
35.754,-100.30799999999999,0.5990619617884974
35.758,-100.161,0.5343161291090393
35.763,-100.01299999999998,0.5015394456956327
35.767,-99.86599999999999,0.5029042498239534
35.771,-99.719,0.5366896252892394
35.775,-99.57100000000003,0.5986435822709445
35.779,-99.42399999999998,0.6794935720968927
35.783,-99.27699999999999,0.767392078241038
35.787,-99.12900000000002,0.8487112753025725
35.791,-98.98200000000003,0.9113642587732553
35.794,-98.83499999999998,0.9551500712653445
35.797,-98.68700000000001,0.9862872332118007
35.8,-98.54000000000002,1.019112001207312
35.804,-98.39299999999997,1.0719779472059716
35.806,-98.245,1.1650432519086562
35.809,-98.09800000000001,1.298004090965866
35.812,-97.94999999999999,1.4540709602700985
35.814,-97.803,1.5914459890620327
35.817,-97.65499999999997,1.6659362039673606
35.819,-97.50799999999998,1.655799193508149
35.821,-97.36099999999999,1.5676871597600748
