lat,lon,estimated_edwards_adjusted_report_fourhours_per_year_grid_130_cropped_blurred
49.648,-87.53500000000003,0.0
49.642,-87.36599999999999,0.0
49.636,-87.197,0.0
49.63,-87.02699999999999,0.0
49.623,-86.858,0.0
49.616,-86.68900000000002,0.0
49.61,-86.51999999999998,0.0
49.603,-86.351,0.0
49.596,-86.18099999999998,0.0
49.588,-86.012,0.0
49.581,-85.84300000000002,0.0
49.574,-85.67399999999998,0.0
49.566,-85.505,0.0
49.558,-85.33600000000001,0.0
49.55,-85.16699999999997,0.0
49.542,-84.99799999999999,0.0
49.534,-84.82900000000001,0.0
49.526,-84.66000000000003,0.0
49.517,-84.49200000000002,0.0
49.509,-84.32299999999998,0.0
49.5,-84.154,0.0
49.491,-83.98500000000001,0.0
49.482,-83.81599999999997,0.0
49.473,-83.64800000000002,0.0
49.464,-83.47899999999998,0.0
49.454,-83.31099999999998,0.0
49.445,-83.142,0.0
49.435,-82.97300000000001,0.0
49.425,-82.805,0.0
49.415,-82.63600000000002,0.0
49.405,-82.46800000000002,0.0
49.395,-82.30000000000001,0.0
49.385,-82.13099999999997,0.0
49.374,-81.96300000000002,0.0
49.364,-81.79500000000002,0.0
49.353,-81.62700000000001,0.0
49.342,-81.45800000000003,0.0
49.331,-81.29000000000002,0.0
49.32,-81.12200000000001,0.0
49.308,-80.95400000000001,0.0
49.297,-80.786,0.0
49.285,-80.618,0.0
49.274,-80.44999999999999,0.0
49.262,-80.28199999999998,0.0
49.25,-80.11399999999998,0.0
49.238,-79.947,0.0
49.225,-79.779,0.0
49.213,-79.61099999999999,0.0
49.2,-79.44400000000002,0.0
49.188,-79.27600000000001,0.0
49.175,-79.108,0.0
49.162,-78.94099999999997,0.0
49.149,-78.77300000000002,0.0
49.136,-78.606,0.0
49.122,-78.43900000000002,0.0
49.109,-78.27100000000002,0.0
49.095,-78.10399999999998,0.0
49.081,-77.93700000000001,0.0
49.067,-77.76999999999998,0.0
49.053,-77.60300000000001,0.0
49.039,-77.43599999999998,0.0
49.025,-77.269,0.0
49.01,-77.10199999999998,0.0
48.996,-76.935,0.0
48.981,-76.76799999999997,0.0
48.966,-76.601,0.0
48.951,-76.435,0.0
48.936,-76.26799999999997,0.0
48.921,-76.101,0.0
48.905,-75.935,0.0
48.89,-75.76799999999997,0.0
48.874,-75.60199999999998,0.0
48.858,-75.43599999999998,0.0
48.842,-75.269,0.0
48.826,-75.10300000000001,0.0
48.81,-74.93700000000001,0.0
48.793,-74.77100000000002,0.0
48.777,-74.60500000000002,0.0
48.76,-74.43900000000002,0.0
48.743,-74.27300000000002,0.0
48.726,-74.10700000000003,0.0
48.709,-73.94099999999997,0.0
48.692,-73.77499999999998,0.0
48.675,-73.61000000000001,0.0
48.657,-73.44400000000002,0.0
48.64,-73.27800000000002,0.0
48.622,-73.113,0.0
48.604,-72.947,0.0
48.586,-72.78199999999998,0.0
48.568,-72.61700000000002,0.0
48.55,-72.452,0.0
48.531,-72.286,0.0
48.513,-72.12099999999998,0.0
48.494,-71.95600000000002,0.0
48.475,-71.791,0.0
48.456,-71.62599999999998,0.0
48.437,-71.46199999999999,0.0
48.418,-71.29700000000003,0.0
48.398,-71.132,0.0
48.379,-70.96800000000002,0.0
48.359,-70.803,0.0
48.339,-70.63900000000001,0.0
48.32,-70.47399999999999,0.0
48.3,-70.31,0.0
48.279,-70.14600000000002,0.0
48.259,-69.981,0.0
48.239,-69.81700000000001,0.0
48.218,-69.65300000000002,0.0
48.197,-69.48899999999998,0.0
48.176,-69.32600000000002,0.0
48.155,-69.16199999999998,0.0
48.134,-68.99799999999999,0.0
48.113,-68.834,0.0
48.091,-68.67099999999999,0.0
48.07,-68.507,0.0
48.048,-68.344,0.0
48.026,-68.18099999999998,0.0
48.004,-68.017,0.0
47.982,-67.85399999999998,0.0
47.96,-67.69099999999997,0.0
47.938,-67.52800000000002,0.0
47.915,-67.36500000000001,0.0
47.893,-67.202,0.0
47.87,-67.04000000000002,0.0
47.847,-66.87700000000001,0.0
47.824,-66.714,0.0
47.801,-66.55200000000002,0.0
47.777,-66.38900000000001,0.0
47.754,-66.22699999999998,0.0
47.73,-66.065,0.0
47.707,-65.90300000000002,0.0
47.683,-65.74000000000001,0.0
47.659,-65.57799999999997,0.0
47.635,-65.416,0.0
47.61,-65.255,0.0
47.586,-65.09300000000002,0.0
47.562,-64.93099999999998,0.0
47.537,-64.76999999999998,0.0
47.512,-64.608,0.0
47.487,-64.447,0.0
47.462,-64.28500000000003,0.0
47.437,-64.12400000000002,0.0
47.412,-63.96300000000002,0.0
47.386,-63.80200000000002,0.0
47.36,-63.64100000000002,0.0
47.335,-63.48000000000002,0.0
47.309,-63.31900000000002,0.0
47.283,-63.15899999999999,0.0
47.257,-62.99799999999999,0.0
47.23,-62.83699999999999,0.0
47.204,-62.67700000000002,0.0
47.177,-62.516999999999996,0.0
47.151,-62.355999999999995,0.0
47.124,-62.196000000000026,0.0
47.097,-62.036,0.0
47.07,-61.875999999999976,0.0
47.043,-61.71600000000001,0.0
47.015,-61.557000000000016,0.0
46.988,-61.39699999999999,0.0
46.96,-61.23700000000002,0.0
46.932,-61.077999999999975,0.0
46.209,-133.395,0.0
46.241,-133.238,0.0
46.272,-133.081,0.0
46.303,-132.924,0.0
46.334,-132.767,0.0
46.365,-132.61,0.0
46.396,-132.452,0.0
46.427,-132.295,0.0
46.457,-132.137,0.0
46.488,-131.98,0.0
46.518,-131.822,0.0
46.548,-131.664,0.0
46.578,-131.506,0.0
46.608,-131.348,0.0
46.638,-131.19,0.0
46.668,-131.032,0.0
46.697,-130.873,0.0
46.727,-130.715,0.0
46.756,-130.556,0.0
46.785,-130.397,0.0
46.814,-130.239,0.0
46.843,-130.08,0.0
46.872,-129.921,0.0
46.9,-129.762,0.0
46.929,-129.603,0.0
46.957,-129.443,0.0
46.985,-129.284,0.0
47.013,-129.124,0.0
47.041,-128.965,0.0
47.069,-128.805,0.0
47.096,-128.645,0.0
47.124,-128.486,0.0
47.151,-128.326,0.0
47.178,-128.166,0.0
47.206,-128.005,0.0
47.233,-127.845,0.0
47.259,-127.685,0.0
47.286,-127.525,0.0
47.313,-127.364,0.0
47.339,-127.203,0.0
47.365,-127.043,0.0
47.391,-126.882,0.0
47.417,-126.721,0.0
47.443,-126.56,0.0
47.469,-126.399,0.0
47.495,-126.238,0.0
47.52,-126.077,0.0
47.546,-125.91499999999999,0.0
47.571,-125.75399999999999,0.0
47.596,-125.59200000000001,0.0
47.621,-125.43100000000001,0.0
47.646,-125.269,0.0
47.67,-125.107,0.0
47.695,-124.945,0.0
47.719,-124.78399999999999,0.0
47.743,-124.62200000000001,0.0
47.768,-124.459,0.0
47.792,-124.297,0.0
47.815,-124.13499999999999,0.0
47.839,-123.97300000000001,0.0
47.863,-123.81,0.0
47.886,-123.648,0.0
47.91,-123.48500000000001,0.0
47.933,-123.322,0.0
47.956,-123.15899999999999,0.0
47.979,-122.99700000000001,0.0
48.001,-122.834,0.0
48.024,-122.67099999999999,0.0
48.047,-122.507,0.0
48.069,-122.344,0.0
48.091,-122.18100000000001,0.0
48.113,-122.018,0.0
48.135,-121.85400000000001,0.0
48.157,-121.691,0.0
48.179,-121.52699999999999,0.0
48.2,-121.363,0.0
48.222,-121.19999999999999,0.0
48.243,-121.036,1.3433545056821747e-14
48.264,-120.87200000000001,7.256030553342459e-11
48.285,-120.708,9.800160185733575e-8
48.306,-120.54400000000001,1.0479704073706905e-5
48.327,-120.38,5.970629036385215e-5
48.347,-120.21600000000001,7.348024921976124e-5
48.368,-120.05099999999999,7.102892642910545e-5
48.388,-119.887,6.309441320725874e-5
48.408,-119.72200000000001,2.179135735638684e-5
48.429,-119.55799999999999,0.00122678296418641
48.448,-119.393,0.01215196442187192
48.468,-119.22900000000001,0.039199370119996475
48.488,-119.064,0.0447018055118406
48.507,-118.899,0.04460487371479357
48.527,-118.73400000000001,0.03928626535483843
48.546,-118.56899999999999,0.012343278626537044
48.565,-118.404,0.0012554574235407435
48.584,-118.239,1.1171216418292404e-5
48.603,-118.07400000000001,4.65690348977312e-9
48.622,-117.90899999999999,7.743073685252564e-11
48.64,-117.744,8.9080007749163e-9
48.659,-117.578,5.047420844518832e-8
48.677,-117.41300000000001,6.27763802442207e-8
48.695,-117.24700000000001,5.4834545647381906e-8
48.713,-117.082,9.755996032323082e-9
48.731,-116.916,3.01130975285159e-8
48.749,-116.751,6.952741778449992e-5
48.766,-116.58500000000001,0.007577062326326486
48.784,-116.41900000000001,0.04497513970783067
48.801,-116.25299999999999,0.06201963313449228
48.818,-116.08699999999999,0.06619977985264783
48.836,-115.92099999999999,0.07028710716313759
48.852,-115.755,0.08478129239587566
48.869,-115.589,0.14008915643628853
48.886,-115.423,0.1507722763155575
48.902,-115.256,0.14335985952773608
48.919,-115.09,0.09264068989487466
48.935,-114.924,0.0836383695143502
48.951,-114.757,0.08439291126520859
48.967,-114.59100000000001,0.07404803286105771
48.983,-114.424,0.013066938974557931
48.999,-114.25800000000001,0.0002436864820925002
49.014,-114.09100000000001,0.0003571785304893891
49.03,-113.924,0.0005260152804729941
49.045,-113.757,9.527593248855211e-5
49.06,-113.59,9.413731927275072e-7
49.075,-113.424,7.560918701162946e-10
49.09,-113.257,1.487728364759141e-13
49.105,-113.09,0.0
49.119,-112.923,0.0
49.134,-112.755,1.2260181411736874e-12
49.148,-112.588,4.0267432940110147e-8
49.162,-112.42099999999999,4.8774772875719655e-6
49.177,-112.25399999999999,2.6392844369643263e-5
49.19,-112.08600000000001,3.4005344878336234e-5
49.204,-111.91900000000001,4.143144894622677e-5
49.218,-111.751,0.00019779781274461907
49.231,-111.584,0.002786474226884371
49.245,-111.416,0.00011032777698593797
49.258,-111.249,1.083779372645167e-7
49.271,-111.08099999999999,0.00013375757217096095
49.284,-110.91300000000001,0.014019397416723887
49.297,-110.74600000000001,0.07871353924966802
49.31,-110.578,0.0961896678561741
49.322,-110.41,0.10029553926582277
49.335,-110.24199999999999,0.1011644719346847
49.347,-110.07400000000001,0.10121224301030238
49.359,-109.906,0.10118935574484032
49.371,-109.738,0.0
49.383,-109.57,0.0
49.395,-109.40199999999999,0.0
49.406,-109.23400000000001,0.0
49.418,-109.066,0.0
49.429,-108.89699999999999,0.0
49.44,-108.72900000000001,0.0
49.451,-108.561,0.0
49.462,-108.392,0.0
49.473,-108.22399999999999,0.0
49.484,-108.055,0.0
49.494,-107.887,0.0
49.505,-107.71799999999999,0.0
49.515,-107.55000000000001,0.0
49.525,-107.381,0.0
49.535,-107.21199999999999,0.0
49.545,-107.04400000000001,0.0
49.554,-106.875,0.0
49.564,-106.70599999999999,0.0
49.573,-106.537,0.0
49.583,-106.369,0.0
49.592,-106.19999999999999,0.0
49.601,-106.031,0.0
49.61,-105.862,0.0
49.618,-105.69300000000001,0.0
49.627,-105.524,0.0
49.635,-105.35499999999999,0.0
49.644,-105.186,0.0
49.652,-105.01599999999999,0.0
49.66,-104.84700000000001,0.0
49.668,-104.678,0.0
49.675,-104.50899999999999,0.0
49.683,-104.34,0.0
49.691,-104.16999999999999,0.0
49.698,-104.001,0.0
49.705,-103.832,0.0
49.712,-103.66199999999998,0.0
49.719,-103.493,0.0
49.726,-103.32400000000001,0.0
49.733,-103.154,0.0
49.739,-102.98500000000001,0.0
49.746,-102.815,0.0
49.752,-102.64600000000002,0.0
49.758,-102.476,0.0
49.764,-102.30700000000002,0.0
49.77,-102.137,0.0
49.775,-101.96699999999998,0.0
49.781,-101.798,0.0
49.786,-101.62799999999999,0.0
49.792,-101.459,0.0
49.797,-101.28899999999999,0.0
49.802,-101.11900000000003,0.0
49.807,-100.94900000000001,0.0
49.812,-100.77999999999997,0.0
49.816,-100.61000000000001,0.0
49.821,-100.44,0.0
49.825,-100.26999999999998,0.0
49.829,-100.101,0.0
49.833,-99.93099999999998,0.0
49.837,-99.76100000000002,0.0
49.841,-99.59100000000001,0.0
49.844,-99.42099999999999,0.0
49.848,-99.25099999999998,0.0
49.851,-99.08100000000002,0.0
49.855,-98.911,0.0
49.858,-98.74099999999999,0.0
49.861,-98.572,0.0
49.863,-98.40199999999999,0.0
49.866,-98.23200000000003,0.0
49.869,-98.06200000000001,0.0
49.871,-97.892,0.0
49.873,-97.72199999999998,0.0
49.875,-97.55200000000002,0.0
49.877,-97.382,0.0
49.879,-97.21199999999999,0.0
49.881,-97.04199999999997,0.0
49.883,-96.87200000000001,0.0
49.884,-96.702,0.0
49.885,-96.53199999999998,0.0
49.887,-96.36200000000002,0.0
49.888,-96.19099999999997,0.0
49.888,-96.02100000000002,0.0
49.889,-95.851,0.0
49.89,-95.68099999999998,0.0
49.89,-95.51100000000002,0.0
49.891,-95.34100000000001,0.0
49.891,-95.17099999999999,0.0
49.891,-95.00099999999998,0.0
49.891,-94.83100000000002,0.0
49.891,-94.661,0.0
49.89,-94.49099999999999,0.0
49.89,-94.32100000000003,0.0
49.889,-94.15100000000001,0.0
49.889,-93.981,0.0
49.888,-93.81099999999998,0.0
49.887,-93.64100000000002,0.0
49.885,-93.471,0.0
49.884,-93.30099999999999,0.0
49.883,-93.13099999999997,0.0
49.881,-92.95999999999998,0.0
49.879,-92.79000000000002,0.0
49.878,-92.62,0.0
49.876,-92.44999999999999,0.0
49.873,-92.27999999999997,0.0
49.871,-92.11000000000001,0.0
49.869,-91.94,0.0
49.866,-91.77100000000002,0.0
49.864,-91.601,0.0
49.861,-91.43099999999998,0.0
49.858,-91.26100000000002,0.0
49.855,-91.09100000000001,0.0
49.851,-90.92099999999999,0.0
49.848,-90.75099999999998,0.0
49.845,-90.58100000000002,0.0
49.841,-90.411,0.0
49.837,-90.24099999999999,0.0
49.833,-90.07100000000003,0.0
49.829,-89.90199999999999,0.0
49.825,-89.73200000000003,0.0
49.821,-89.56200000000001,0.0
49.816,-89.392,0.0
49.812,-89.22199999999998,0.0
49.807,-89.053,0.0
49.802,-88.88299999999998,0.0
49.797,-88.71300000000002,0.0
49.792,-88.54399999999998,0.0
49.786,-88.37400000000002,0.0
49.781,-88.20400000000001,0.0
49.776,-88.03500000000003,0.0
49.77,-87.86500000000001,0.0
49.764,-87.695,0.0
49.758,-87.52600000000001,0.0
49.752,-87.356,0.0
49.746,-87.18700000000001,0.0
49.739,-87.017,0.0
49.733,-86.84800000000001,0.0
49.726,-86.678,0.0
49.719,-86.50900000000001,0.0
49.712,-86.33999999999997,0.0
49.705,-86.17000000000002,0.0
49.698,-86.00099999999998,0.0
49.691,-85.832,0.0
49.683,-85.66199999999998,0.0
49.676,-85.493,0.0
49.668,-85.32400000000001,0.0
49.66,-85.15499999999997,0.0
49.652,-84.98599999999999,0.0
49.644,-84.81700000000001,0.0
49.635,-84.64699999999999,0.0
49.627,-84.47800000000001,0.0
49.618,-84.30900000000003,0.0
49.61,-84.13999999999999,0.0
49.601,-83.971,0.0
49.592,-83.803,0.0
49.583,-83.63400000000001,0.0
49.573,-83.46499999999997,0.0
49.564,-83.29599999999999,0.0
49.554,-83.12700000000001,0.0
49.545,-82.95800000000003,0.0
49.535,-82.79000000000002,0.0
49.525,-82.62099999999998,0.0
49.515,-82.452,0.0
49.505,-82.28399999999999,0.0
49.494,-82.11500000000001,0.0
49.484,-81.947,0.0
49.473,-81.77800000000002,0.0
49.462,-81.61000000000001,0.0
49.451,-81.44099999999997,0.0
49.44,-81.27300000000002,0.0
49.429,-81.10500000000002,0.0
49.418,-80.93700000000001,0.0
49.406,-80.76799999999997,0.0
49.395,-80.60000000000002,0.0
49.383,-80.43200000000002,0.0
49.371,-80.26400000000001,0.0
49.359,-80.096,0.0
49.347,-79.928,0.0
49.335,-79.75999999999999,0.0
49.322,-79.59199999999998,0.0
49.31,-79.42399999999998,0.0
49.297,-79.25599999999997,0.0
49.284,-79.089,0.0
49.271,-78.92099999999999,0.0
49.258,-78.75299999999999,0.0
49.245,-78.58600000000001,0.0
49.232,-78.418,0.0
49.218,-78.25099999999998,0.0
49.204,-78.08300000000003,0.0
49.191,-77.916,0.0
49.177,-77.74799999999999,0.0
49.163,-77.58100000000002,0.0
49.148,-77.41399999999999,0.0
49.134,-77.24700000000001,0.0
49.12,-77.07999999999998,0.0
49.105,-76.91300000000001,0.0
49.09,-76.745,0.0
49.075,-76.57900000000001,0.0
49.06,-76.41199999999998,0.0
49.045,-76.245,0.0
49.03,-76.07799999999997,0.0
49.014,-75.911,0.0
48.999,-75.745,0.0
48.983,-75.57799999999997,0.0
48.967,-75.411,0.0
48.951,-75.245,0.0
48.935,-75.07799999999997,0.0
48.919,-74.91199999999998,0.0
48.903,-74.74599999999998,0.0
48.886,-74.57900000000001,0.0
48.869,-74.41300000000001,0.0
48.853,-74.24700000000001,0.0
48.836,-74.08100000000002,0.0
48.819,-73.91500000000002,0.0
48.801,-73.74900000000002,0.0
48.784,-73.58300000000003,0.0
48.767,-73.41699999999997,0.0
48.749,-73.25200000000001,0.0
48.731,-73.08600000000001,0.0
48.713,-72.92000000000002,0.0
48.695,-72.755,0.0
48.677,-72.589,0.0
48.659,-72.42399999999998,0.0
48.641,-72.25799999999998,0.0
48.622,-72.09300000000002,0.0
48.603,-71.928,0.0
48.584,-71.76299999999998,0.0
48.565,-71.59800000000001,0.0
48.546,-71.43299999999999,0.0
48.527,-71.26799999999997,0.0
48.508,-71.10300000000001,0.0
48.488,-70.93799999999999,0.0
48.469,-70.77300000000002,0.0
48.449,-70.60899999999998,0.0
48.429,-70.44400000000002,0.0
48.409,-70.27999999999997,0.0
48.389,-70.11500000000001,0.0
48.368,-69.95100000000002,0.0
48.348,-69.78699999999998,0.0
48.327,-69.62200000000001,0.0
48.306,-69.45800000000003,0.0
48.286,-69.29399999999998,0.0
48.264,-69.13,0.0
48.243,-68.96600000000001,0.0
48.222,-68.80200000000002,0.0
48.201,-68.63900000000001,0.0
48.179,-68.47500000000002,0.0
48.157,-68.31099999999998,0.0
48.136,-68.14800000000002,0.0
48.114,-67.98399999999998,0.0
48.091,-67.82100000000003,0.0
48.069,-67.65800000000002,0.0
48.047,-67.495,0.0
48.024,-67.33100000000002,0.0
48.002,-67.168,0.0
47.979,-67.005,0.0
47.956,-66.84300000000002,0.0
47.933,-66.68,0.0
47.91,-66.517,0.0
47.887,-66.35399999999998,0.0
47.863,-66.19200000000001,0.0
47.839,-66.029,0.0
47.816,-65.86700000000002,0.0
47.792,-65.70499999999998,0.0
47.768,-65.543,0.0
47.744,-65.38099999999997,0.0
47.719,-65.21800000000002,0.0
47.695,-65.05700000000002,0.0
47.671,-64.89499999999998,0.0
47.646,-64.733,0.0
47.621,-64.57100000000003,0.0
47.596,-64.41000000000003,0.0
47.571,-64.24799999999999,0.0
47.546,-64.08699999999999,0.0
47.521,-63.92500000000001,0.0
47.495,-63.76400000000001,0.0
47.469,-63.60300000000001,0.0
47.444,-63.44200000000001,0.0
47.418,-63.281000000000006,0.0
47.392,-63.120000000000005,0.0
47.366,-62.959,0.0
47.339,-62.79899999999998,0.0
47.313,-62.63799999999998,0.0
47.286,-62.47800000000001,0.0
47.26,-62.31700000000001,0.0
47.233,-62.15699999999998,0.0
47.206,-61.997000000000014,0.0
47.179,-61.83600000000001,0.0
47.152,-61.67599999999999,0.0
47.124,-61.51600000000002,0.0
47.097,-61.35700000000003,0.0
47.069,-61.197,0.0
47.041,-61.03699999999998,0.0
46.318,-133.441,0.0
46.349,-133.284,0.0
46.38,-133.127,0.0
46.412,-132.969,0.0
46.443,-132.812,0.0
46.474,-132.655,0.0
46.505,-132.497,0.0
46.535,-132.339,0.0
46.566,-132.182,0.0
46.596,-132.024,0.0
46.627,-131.866,0.0
46.657,-131.708,0.0
46.687,-131.55,0.0
46.717,-131.391,0.0
46.747,-131.233,0.0
46.776,-131.075,0.0
46.806,-130.916,0.0
46.835,-130.757,0.0
46.865,-130.599,0.0
46.894,-130.44,0.0
46.923,-130.281,0.0
46.951,-130.122,0.0
46.98,-129.963,0.0
47.009,-129.803,0.0
47.037,-129.644,0.0
47.066,-129.485,0.0
47.094,-129.325,0.0
47.122,-129.165,0.0
47.15,-129.006,0.0
47.177,-128.846,0.0
47.205,-128.686,0.0
47.233,-128.526,0.0
47.26,-128.366,0.0
47.287,-128.206,0.0
47.314,-128.045,0.0
47.341,-127.88499999999999,0.0
47.368,-127.72399999999999,0.0
47.395,-127.564,0.0
47.421,-127.40299999999999,0.0
47.448,-127.24199999999999,0.0
47.474,-127.08099999999999,0.0
47.5,-126.92099999999999,0.0
47.526,-126.75899999999999,0.0
47.552,-126.59800000000001,0.0
47.578,-126.43700000000001,0.0
47.604,-126.27600000000001,0.0
47.629,-126.114,0.0
47.654,-125.953,0.0
47.68,-125.791,0.0
47.705,-125.63,0.0
47.73,-125.46799999999999,0.0
47.754,-125.30600000000001,0.0
47.779,-125.144,0.0
47.804,-124.982,0.0
47.828,-124.82,0.0
47.852,-124.65799999999999,0.0
47.877,-124.495,0.0
47.901,-124.333,0.0
47.924,-124.16999999999999,0.0
47.948,-124.00800000000001,0.0
47.972,-123.845,0.0
47.995,-123.68199999999999,0.0
48.019,-123.52000000000001,0.0
48.042,-123.357,0.0
48.065,-123.19399999999999,0.0
48.088,-123.031,0.0
48.11,-122.868,0.0
48.133,-122.70400000000001,0.0
48.156,-122.541,0.0
48.178,-122.37799999999999,0.0
48.2,-122.214,0.0
48.222,-122.05099999999999,0.0
48.244,-121.887,0.0
48.266,-121.72300000000001,0.0
48.288,-121.56,0.0
48.309,-121.39599999999999,0.0
48.331,-121.232,0.0
48.352,-121.06800000000001,0.0
48.373,-120.904,1.480307454095155e-14
48.394,-120.739,3.986763715596052e-11
48.415,-120.57499999999999,4.361267458825112e-9
48.436,-120.411,2.4703692299521096e-8
48.457,-120.24600000000001,2.888300686609698e-8
48.477,-120.082,2.9527931373617547e-8
48.497,-119.917,5.176037198692329e-8
48.518,-119.75299999999999,6.0319873329673745e-5
48.538,-119.588,0.006663527675846027
48.558,-119.423,0.03945463636258887
48.577,-119.25899999999999,0.051546850102252316
48.597,-119.094,0.05300442677206869
48.617,-118.929,0.05326107869138483
48.636,-118.76400000000001,0.05247115263092751
48.655,-118.59800000000001,0.04088092978604055
48.674,-118.43299999999999,0.007029915576668938
48.693,-118.268,6.61443162350895e-5
48.712,-118.10300000000001,2.8374381720804086e-8
48.731,-117.93700000000001,0.0
48.749,-117.77199999999999,0.0
48.768,-117.606,0.0
48.786,-117.441,0.0
48.804,-117.275,0.0
48.822,-117.10900000000001,0.0
48.84,-116.94300000000001,5.510687639588397e-9
48.858,-116.77699999999999,1.3043018209828487e-5
48.876,-116.61099999999999,0.001449887790814486
48.893,-116.445,0.016339484769547778
48.911,-116.279,0.06393864446572008
48.928,-116.113,0.07823952390747413
48.945,-115.947,0.08468744099017533
48.962,-115.781,0.10570830938329688
48.979,-115.614,0.1747319288338385
48.995,-115.44800000000001,0.17373123949886324
49.012,-115.281,0.14845033947061123
49.028,-115.11500000000001,0.09584950499552289
49.044,-114.94800000000001,0.08707020019094472
49.06,-114.78200000000001,0.08798517876520569
49.076,-114.61500000000001,0.0772549465630683
49.092,-114.44800000000001,0.013627684477684286
49.108,-114.281,0.00014984580699104345
49.124,-114.11500000000001,1.9947874037587684e-6
49.139,-113.94800000000001,2.1651446281300797e-5
49.154,-113.781,4.502855221925394e-6
49.169,-113.614,4.415881898048341e-8
49.185,-113.446,1.8062404306375668e-11
49.199,-113.279,0.0
49.214,-113.112,0.0
49.229,-112.945,0.0
49.243,-112.77699999999999,0.0
49.258,-112.61000000000001,0.0
49.272,-112.44300000000001,0.0
49.286,-112.275,0.0
49.3,-112.108,0.0
49.314,-111.94,0.0
49.327,-111.77199999999999,0.0
49.341,-111.60499999999999,0.0
49.354,-111.43700000000001,0.0
49.367,-111.269,0.0
49.381,-111.101,0.0
49.393,-110.93299999999999,0.0
49.406,-110.76499999999999,0.0
49.419,-110.59700000000001,0.0
49.432,-110.429,0.0
49.444,-110.261,0.0
49.456,-110.09299999999999,0.0
49.468,-109.92500000000001,0.0
49.48,-109.757,0.0
49.492,-109.588,0.0
49.504,-109.41999999999999,0.0
49.516,-109.25200000000001,0.0
49.527,-109.083,0.0
49.538,-108.91499999999999,0.0
49.55,-108.74600000000001,0.0
49.561,-108.578,0.0
49.572,-108.40899999999999,0.0
49.582,-108.24000000000001,0.0
49.593,-108.072,0.0
49.604,-107.90299999999999,0.0
49.614,-107.73400000000001,0.0
49.624,-107.565,0.0
49.634,-107.39699999999999,0.0
49.644,-107.22800000000001,0.0
49.654,-107.059,0.0
49.664,-106.88999999999999,0.0
49.673,-106.721,0.0
49.683,-106.55199999999999,0.0
49.692,-106.38300000000001,0.0
49.701,-106.214,0.0
49.71,-106.04400000000001,0.0
49.719,-105.875,0.0
49.728,-105.70599999999999,0.0
49.736,-105.537,0.0
49.745,-105.368,0.0
49.753,-105.19800000000001,0.0
49.761,-105.029,0.0
49.769,-104.86000000000001,0.0
49.777,-104.69,0.0
49.785,-104.52099999999999,0.0
49.793,-104.351,0.0
49.8,-104.18199999999999,0.0
49.807,-104.012,0.0
49.815,-103.84300000000002,0.0
49.822,-103.673,0.0
49.829,-103.50400000000002,0.0
49.835,-103.334,0.0
49.842,-103.16399999999999,0.0
49.849,-102.995,0.0
49.855,-102.82499999999999,0.0
49.861,-102.65499999999997,0.0
49.867,-102.48599999999999,0.0
49.873,-102.31599999999997,0.0
49.879,-102.14600000000002,0.0
49.885,-101.976,0.0
49.89,-101.80599999999998,0.0
49.896,-101.637,0.0
49.901,-101.46699999999998,0.0
49.906,-101.29700000000003,0.0
49.911,-101.12700000000001,0.0
49.916,-100.957,0.0
49.921,-100.78699999999998,0.0
49.926,-100.61700000000002,0.0
49.93,-100.447,0.0
49.934,-100.27699999999999,0.0
49.939,-100.10700000000003,0.0
49.943,-99.93700000000001,0.0
49.947,-99.767,0.0
49.95,-99.59699999999998,0.0
49.954,-99.42700000000002,0.0
49.957,-99.257,0.0
49.961,-99.08600000000001,0.0
49.964,-98.916,0.0
49.967,-98.74599999999998,0.0
49.97,-98.57600000000002,0.0
49.973,-98.406,0.0
49.976,-98.23599999999999,0.0
49.978,-98.06599999999997,0.0
49.981,-97.89499999999998,0.0
49.983,-97.72500000000002,0.0
49.985,-97.555,0.0
49.987,-97.38499999999999,0.0
49.989,-97.214,0.0
49.991,-97.04399999999998,0.0
49.992,-96.87400000000002,0.0
49.994,-96.70400000000001,0.0
49.995,-96.53300000000002,0.0
49.996,-96.363,0.0
49.997,-96.19299999999998,0.0
49.998,-96.02300000000002,0.0
49.999,-95.85199999999998,0.0
49.999,-95.68200000000002,0.0
50.0,-95.512,0.0
50.0,-95.34199999999998,0.0
50.0,-95.17099999999999,0.0
50.0,-95.00099999999998,0.0
50.0,-94.83100000000002,0.0
50.0,-94.661,0.0
50.0,-94.49000000000001,0.0
49.999,-94.32,0.0
49.999,-94.14999999999998,0.0
49.998,-93.97899999999998,0.0
49.997,-93.80900000000003,0.0
49.996,-93.63900000000001,0.0
49.995,-93.469,0.0
49.994,-93.298,0.0
49.992,-93.12799999999999,0.0
49.991,-92.95800000000003,0.0
49.989,-92.78800000000001,0.0
49.987,-92.61700000000002,0.0
49.985,-92.447,0.0
49.983,-92.27699999999999,0.0
49.981,-92.10700000000003,0.0
49.978,-91.93700000000001,0.0
49.976,-91.76600000000002,0.0
49.973,-91.596,0.0
49.97,-91.42599999999999,0.0
49.967,-91.25599999999997,0.0
49.964,-91.08600000000001,0.0
49.961,-90.916,0.0
49.958,-90.74599999999998,0.0
49.954,-90.57499999999999,0.0
49.95,-90.40499999999997,0.0
49.947,-90.23500000000001,0.0
49.943,-90.065,0.0
49.939,-89.89499999999998,0.0
49.934,-89.72500000000002,0.0
49.93,-89.555,0.0
49.926,-89.38499999999999,0.0
