lat,lon,measured_report_fourhours_per_year_grid_130_cropped_blurred
36.703,-121.02799999999999,0.0014525208992067608
36.726,-120.882,0.05117809114169565
36.748,-120.73599999999999,0.05263154101223862
36.771,-120.59,0.052631579339476445
36.793,-120.44399999999999,0.052631579339445324
36.815,-120.297,0.052631537467670526
36.837,-120.15100000000001,0.05114719014295974
36.859,-120.005,0.0014836575372245255
36.881,-119.858,3.615176429181174e-8
36.902,-119.71199999999999,8.589751825398056e-16
36.924,-119.565,1.5311512888909406e-29
36.945,-119.41900000000001,0.0
36.967,-119.27199999999999,2.6720505029139506e-17
36.988,-119.126,1.075116077676048e-9
37.009,-118.97900000000001,4.248477858701202e-5
37.03,-118.832,0.003090940280384997
37.05,-118.685,0.06372371668851638
37.071,-118.53800000000001,0.30267115531832345
37.091,-118.39099999999999,0.30960681833666076
37.112,-118.244,0.308193957857884
37.132,-118.09700000000001,0.2529816366382263
37.152,-117.94999999999999,0.017460149486906364
37.172,-117.803,0.000305337580650849
37.192,-117.656,9.438986974591543e-9
37.212,-117.50899999999999,3.1208676240459495e-14
37.231,-117.36099999999999,3.3050752407484945e-14
37.251,-117.214,8.192524338917575e-8
37.27,-117.066,0.003118018152304187
37.289,-116.91900000000001,0.11220964825696568
37.308,-116.77099999999999,0.35576224923351896
37.327,-116.624,0.4180579456108615
37.346,-116.476,0.4754457637857732
37.365,-116.328,0.5290065900290671
37.383,-116.18100000000001,0.5737083553019431
37.402,-116.03299999999999,0.42956089486702237
37.42,-115.88499999999999,0.37585825349212804
37.438,-115.737,0.4623104630711277
37.456,-115.589,0.42075631985037626
37.474,-115.441,0.40926824194221223
37.492,-115.293,0.22239063077342777
37.51,-115.14500000000001,0.2420835862043064
37.527,-114.99700000000001,0.7501787226412552
37.545,-114.84899999999999,0.665293008799861
37.562,-114.69999999999999,0.6170981840578263
37.579,-114.55199999999999,0.6493552481896766
37.596,-114.404,0.14767505124878938
37.613,-114.255,0.3062046275452914
37.63,-114.107,0.35640182610837134
37.646,-113.958,0.30229435025315476
37.663,-113.81,0.07192913731886291
37.679,-113.661,0.0649716964546845
37.695,-113.513,0.2542978440633961
37.711,-113.364,0.25877653978252624
37.727,-113.215,0.1607639503456609
37.743,-113.06700000000001,0.15503910730573014
37.759,-112.918,0.10817464974039595
37.775,-112.769,0.10394768853579463
37.79,-112.62,0.011836588307219223
37.805,-112.471,0.15353707350627804
37.821,-112.322,0.1578945141515435
37.836,-112.173,0.15789458431205303
37.85,-112.024,0.15785083015629514
37.865,-111.875,0.15642298323392512
37.88,-111.726,0.1564207590141181
37.894,-111.577,0.15784815998076926
37.909,-111.428,0.15789464122101282
37.923,-111.27799999999999,0.1594256720699205
37.937,-111.12899999999999,0.2090020548426027
37.951,-110.97999999999999,0.20648542064127992
37.965,-110.83000000000001,0.06879365460984996
37.979,-110.68100000000001,0.05876292706623836
37.993,-110.531,0.05275378205833679
38.006,-110.382,0.04970174135131009
38.019,-110.232,0.00143320521043522
38.033,-110.083,4.25367536866341e-8
38.046,-109.93299999999999,4.396422029994849e-5
38.059,-109.78399999999999,0.0029741535480252474
38.072,-109.63399999999999,0.05571859764942339
38.084,-109.48400000000001,0.15944903683086933
38.097,-109.33500000000001,0.21337250539685218
38.109,-109.185,0.30832662181318105
38.122,-109.035,0.309490351417224
38.134,-108.88499999999999,0.257220078318878
38.146,-108.73500000000001,0.06444329650627217
38.158,-108.58500000000001,0.05280626608381367
38.17,-108.435,0.05263189954789598
38.181,-108.285,0.06314147173985424
38.193,-108.13499999999999,0.41026552746253975
38.204,-107.98500000000001,0.516920469556514
38.215,-107.83500000000001,0.6597062459161891
38.226,-107.685,0.64888450693847
38.237,-107.535,0.17830507194511983
38.248,-107.38499999999999,0.00491748546637578
38.259,-107.23500000000001,1.5501576508567988e-7
38.27,-107.084,2.8260033248743445e-13
38.28,-106.934,4.6183492707527814e-8
38.291,-106.78399999999999,0.0015418073390074487
38.301,-106.63399999999999,0.05251582759027049
38.311,-106.483,0.10226910771649608
38.321,-106.333,0.10374131226724027
38.331,-106.18199999999999,0.10516969754025131
38.34,-106.03200000000001,0.10374418233301387
38.35,-105.882,0.1022020237988502
38.359,-105.731,0.0525626752356528
38.369,-105.58099999999999,0.05259336644065344
38.378,-105.43,0.10512654807928
38.387,-105.279,0.1566786487124966
38.396,-105.12899999999999,0.2706343546338264
38.404,-104.97800000000001,0.5621737904221681
38.413,-104.828,1.6952070769397665
38.422,-104.67699999999999,1.7400502026356073
38.43,-104.52600000000001,1.6903072352744488
38.438,-104.376,1.6361439861455376
38.446,-104.225,1.5394753903552794
38.454,-104.07400000000001,0.3367649935161379
38.462,-103.923,0.22322700060850642
38.47,-103.77199999999999,0.1996724098049319
38.477,-103.62200000000001,0.254328597491027
38.485,-103.471,0.40138668063514565
38.492,-103.32,0.39092783256344543
38.499,-103.16899999999998,0.34346669306196115
38.506,-103.01799999999997,0.5731429486605111
38.513,-102.86700000000002,0.6608702280771562
38.52,-102.71600000000001,1.3857932632392966
38.527,-102.565,1.653036038679764
38.533,-102.41399999999999,1.5328970403645281
38.54,-102.26299999999998,1.7325113402869137
38.546,-102.11200000000002,2.355014079173566
38.552,-101.96100000000001,2.7526125127018397
38.558,-101.81,2.8365104621257977
38.564,-101.65899999999999,3.2157740120880884
38.57,-101.50799999999998,2.8024133619350358
38.575,-101.35700000000003,2.6152887065694634
38.581,-101.20600000000002,2.0395267053779267
38.586,-101.055,2.2438942783595732
38.591,-100.904,1.8659435188653142
38.597,-100.75200000000001,1.8363326269715197
38.601,-100.601,2.4249214037551288
38.606,-100.44999999999999,2.009981996866901
38.611,-100.29899999999998,2.0719343648078206
38.616,-100.14800000000002,1.6878157276993708
38.62,-99.99599999999998,1.0736789982578456
38.624,-99.84500000000003,0.9082734477537407
38.628,-99.69400000000002,1.051998409583744
38.632,-99.543,1.6958684005293725
38.636,-99.39100000000002,1.8955461681791963
38.64,-99.24000000000001,2.1730379934986392
38.644,-99.089,4.789506699313438
38.647,-98.93700000000001,4.928891362280037
38.651,-98.786,4.377142939541058
38.654,-98.63499999999999,4.698032526118247
38.657,-98.483,3.75578531720248
38.66,-98.332,2.1979497847184613
38.663,-98.18099999999998,1.9770034198973405
38.665,-98.029,2.965714512730693
38.668,-97.87799999999999,3.3335674714931636
38.67,-97.72699999999998,2.800862246663326
38.673,-97.57499999999999,2.9361024737317036
38.675,-97.42399999999998,2.97469004303001
38.677,-97.27199999999999,2.7135435334343
38.679,-97.12099999999998,1.164687397513974
38.681,-96.97000000000003,1.0898377807280408
38.682,-96.81799999999998,0.7202388436308121
38.684,-96.66699999999997,0.6099874906363305
38.685,-96.51499999999999,0.5292754959290511
38.687,-96.36399999999998,0.6627184353723824
38.688,-96.21199999999999,1.3559650691994867
38.689,-96.06099999999998,0.7526678569292294
38.689,-95.91000000000003,2.1018946600616957
38.69,-95.75799999999998,1.8992628843298396
38.691,-95.60700000000003,2.097525369478363
38.691,-95.45499999999998,2.123255009472055
38.692,-95.30399999999997,2.4208212580355326
38.692,-95.15199999999999,2.9870888532576747
38.692,-95.00099999999998,2.719466687503008
38.692,-94.85000000000002,2.197870536742204
38.692,-94.69799999999998,2.168553188495097
38.691,-94.54700000000003,2.026341258180508
38.691,-94.39499999999998,1.23845630465491
38.69,-94.24400000000003,1.0003475074208619
38.689,-94.09199999999998,1.0527011973973954
38.689,-93.94099999999997,1.3198443589947924
38.688,-93.78899999999999,1.276150068163822
38.687,-93.63799999999998,1.523443913358774
38.685,-93.48700000000002,1.5399011668297058
38.684,-93.33499999999998,1.5175138952536549
38.682,-93.18400000000003,1.3127592754255675
38.681,-93.03199999999998,0.9533377805777294
38.679,-92.88099999999997,0.8391011749621616
38.677,-92.72899999999998,0.6605259836022019
38.675,-92.57799999999997,1.48323121506581
38.673,-92.42700000000002,1.6742696770220777
38.67,-92.27499999999998,1.6297419127936834
38.668,-92.12400000000002,1.6284679381767722
38.665,-91.97300000000001,1.5750759023586642
38.663,-91.82100000000003,1.340593602247426
38.66,-91.67000000000002,0.8014405163953983
38.657,-91.51799999999997,0.7790258111824025
38.654,-91.36700000000002,0.6637397352449397
38.651,-91.21600000000001,1.1798873480624859
38.647,-91.06400000000002,2.3379590958089307
38.644,-90.91300000000001,2.815212381747967
38.64,-90.762,3.9238952843348494
38.636,-90.61099999999999,4.592924030856398
38.632,-90.459,4.671926023230597
38.628,-90.30799999999999,4.739991774401619
38.624,-90.15699999999998,4.336387011432549
38.62,-90.00599999999997,3.552450018065565
38.616,-89.85399999999998,2.600616811245889
38.611,-89.70299999999997,2.4164039796729635
38.606,-89.55200000000002,2.2052098906607585
38.602,-89.40100000000001,1.8575914352629344
38.597,-89.24900000000002,1.070705130829779
38.591,-89.09800000000001,0.9910309016465007
38.586,-88.947,0.9365518101797338
38.581,-88.79599999999999,0.7951226012966696
38.575,-88.64499999999998,0.8260501739420576
38.57,-88.49400000000003,0.6330788897880292
38.564,-88.34300000000002,0.543051638191266
38.558,-88.19200000000001,0.7895220808904564
38.552,-88.041,0.9952374324838603
38.546,-87.88999999999999,1.1457831643854517
38.54,-87.73899999999998,1.2075109799241635
38.533,-87.58800000000002,1.1717028404944234
38.527,-87.43700000000001,1.2109402455189746
38.52,-87.286,1.270149541580209
38.513,-87.13499999999999,1.447726362304895
38.507,-86.98399999999998,1.3941185733623218
38.499,-86.83300000000003,1.1454403695707858
38.492,-86.68200000000002,0.7590428704092285
38.485,-86.531,0.6305863155966022
38.478,-86.38,0.5831167932582375
38.47,-86.22899999999998,0.6369111892996708
38.462,-86.07900000000001,0.9609357725583375
38.454,-85.928,1.4302327969882114
38.446,-85.77699999999999,1.4591087315805025
38.438,-85.62599999999998,1.417604908178819
38.43,-85.476,1.5923368580854462
38.422,-85.32499999999999,1.079004290341362
38.413,-85.17399999999998,1.1583675870738739
38.405,-85.024,1.4040423922824987
38.396,-84.87299999999999,1.3333284307763582
38.387,-84.72199999999998,1.562393771725347
38.378,-84.572,1.4603025598031822
38.369,-84.42099999999999,1.1603901588713559
38.359,-84.27100000000002,0.9564964048300522
38.35,-84.12,0.9980361113735443
38.34,-83.97000000000003,1.0768977646255768
38.331,-83.81900000000002,0.9526083452396751
38.321,-83.66899999999998,1.0357003129970908
38.311,-83.519,0.8234804993564119
38.301,-83.368,0.29677561762541865
38.291,-83.21800000000002,0.2592650820172108
38.28,-83.06799999999998,0.16385293886254948
38.27,-82.91699999999997,0.16107711745049758
38.259,-82.767,0.2615858880867271
38.248,-82.61700000000002,0.31266509275934745
38.238,-82.46699999999998,0.31423540958571833
38.227,-82.31700000000001,0.31423539331665473
38.215,-82.16699999999997,0.3159075901119077
38.204,-82.017,0.39410493979235384
38.193,-81.86599999999999,0.865912676499293
38.181,-81.71600000000001,0.8913943933728031
38.17,-81.56599999999997,0.8467708707422207
38.158,-81.41699999999997,0.8477117437617623
38.146,-81.267,0.7206125048506579
38.134,-81.11700000000002,0.31759880480608704
38.122,-80.96699999999998,0.17121968779193553
38.109,-80.81700000000001,0.16590777470662585
38.097,-80.66699999999997,0.161083021676429
38.084,-80.51799999999997,0.2076112314422284
38.072,-80.368,0.21644902792526002
38.059,-80.21800000000002,0.3654416174645686
38.046,-80.06900000000002,0.36850623377825203
38.033,-79.91899999999998,0.37140325578152483
38.02,-79.769,0.42273904450527877
38.006,-79.62,0.4765949567510241
37.993,-79.47000000000003,0.5732057834835267
37.979,-79.32100000000003,0.4797810596676391
37.965,-79.17200000000003,0.5277357033324019
37.951,-79.02199999999999,0.5762574283865034
37.937,-78.87299999999999,0.5324157020931147
37.923,-78.72399999999999,0.5776820471153554
37.909,-78.57400000000001,0.4778254415487709
37.895,-78.42500000000001,0.27116108899420727
37.88,-78.27600000000001,0.268923158497193
37.865,-78.12700000000001,0.2572594798366416
37.851,-77.97800000000001,0.06924628109949017
37.836,-77.82900000000001,0.20968046104716534
37.821,-77.68,0.29506313318271665
37.806,-77.531,0.8630768921294973
37.79,-77.382,0.8281607680195755
37.775,-77.233,0.8558247395615898
37.759,-77.084,0.9155027191549452
37.743,-76.935,0.16458154362914754
37.728,-76.786,0.24061470960544198
37.712,-76.63799999999998,0.483918044250282
37.696,-76.48899999999998,0.6641374946927908
37.679,-76.34100000000001,0.8818927482291254
37.663,-76.19200000000001,0.8826650042998897
37.647,-76.043,0.9936725127814752
37.63,-75.89499999999998,0.9838173960110107
37.613,-75.74599999999998,0.6667608556433173
37.596,-75.59800000000001,0.796194995359182
37.579,-75.44999999999999,0.9447903085554282
37.562,-75.30099999999999,0.9450815241985575
37.545,-75.15300000000002,0.6889590469412076
37.528,-75.005,0.0
37.51,-74.85700000000003,0.0
37.492,-74.709,0.0
37.475,-74.56099999999998,0.0
37.457,-74.41300000000001,0.0
37.439,-74.26499999999999,0.0
37.42,-74.11700000000002,0.0
37.402,-73.969,0.0
37.384,-73.82100000000003,0.0
37.365,-73.673,0.0
37.346,-73.52600000000001,0.0
37.328,-73.37799999999999,0.0
37.309,-73.23000000000002,0.0
37.29,-73.08300000000003,0.0
37.27,-72.935,0.0
37.251,-72.78800000000001,0.0
37.232,-72.64100000000002,0.0
37.212,-72.493,0.0
37.192,-72.346,0.0
37.172,-72.19900000000001,0.0
37.152,-72.05200000000002,0.0
37.132,-71.904,0.0
37.112,-71.757,0.0
37.092,-71.61000000000001,0.0
37.071,-71.46300000000002,0.0
37.051,-71.31700000000001,0.0
37.03,-71.17000000000002,0.0
37.009,-71.02300000000002,0.0
36.988,-70.87599999999998,0.0
36.967,-70.73000000000002,0.0
36.946,-70.58300000000003,0.0
36.924,-70.43599999999998,0.0
36.903,-70.29000000000002,0.0
36.881,-70.14299999999997,0.0
36.859,-69.99700000000001,0.0
36.837,-69.851,0.0
36.815,-69.70400000000001,0.0
36.793,-69.55799999999999,0.0
36.771,-69.41199999999998,0.0
36.748,-69.26600000000002,0.0
36.726,-69.12,0.0
36.703,-68.97399999999999,0.0
36.68,-68.82799999999997,0.0
36.657,-68.68200000000002,0.0
36.634,-68.53699999999998,0.0
36.611,-68.39100000000002,0.0
36.588,-68.245,0.0
36.564,-68.10000000000002,0.0
36.541,-67.95400000000001,0.0
36.517,-67.80900000000003,0.0
36.493,-67.66300000000001,0.0
36.469,-67.51799999999997,0.0
36.445,-67.37299999999999,0.0
36.421,-67.22699999999998,0.0
36.397,-67.082,0.0
36.372,-66.93700000000001,0.0
36.348,-66.79199999999997,0.0
36.323,-66.64699999999999,0.0
36.298,-66.50200000000001,0.0
36.273,-66.35700000000003,0.0
36.248,-66.21300000000002,0.0
36.223,-66.06799999999998,0.0
36.198,-65.923,0.0
36.172,-65.779,0.0
36.146,-65.63400000000001,0.0
36.121,-65.49000000000001,0.0
36.095,-65.346,0.0
36.069,-65.20100000000002,0.0
36.043,-65.05700000000002,0.0
36.017,-64.91300000000001,0.0
35.99,-64.769,0.0
35.964,-64.625,0.0
35.287,-129.417,0.0
35.317,-129.274,0.0
35.346,-129.132,0.0
35.376,-128.99,0.0
35.406,-128.848,0.0
35.435,-128.705,0.0
35.465,-128.563,0.0
35.494,-128.42,0.0
35.523,-128.278,0.0
35.552,-128.135,0.0
35.581,-127.99199999999999,0.0
35.61,-127.84899999999999,0.0
35.639,-127.70599999999999,0.0
35.667,-127.56299999999999,0.0
35.695,-127.41999999999999,0.0
35.724,-127.27699999999999,0.0
35.752,-127.13399999999999,0.0
35.78,-126.99100000000001,0.0
35.808,-126.84700000000001,0.0
35.836,-126.70400000000001,0.0
35.863,-126.56,0.0
35.891,-126.417,0.0
35.918,-126.273,0.0
35.945,-126.12899999999999,0.0
35.973,-125.98599999999999,0.0
36.0,-125.84200000000001,0.0
36.026,-125.69800000000001,0.0
36.053,-125.554,0.0
36.08,-125.41,0.0
36.106,-125.26599999999999,0.0
36.133,-125.12100000000001,0.0
36.159,-124.977,0.0
36.185,-124.833,0.0
36.211,-124.68799999999999,0.0
36.237,-124.54400000000001,0.0
36.263,-124.399,0.0
36.288,-124.255,0.0
36.314,-124.11000000000001,0.0
36.339,-123.965,0.0
36.364,-123.82,0.0
36.39,-123.67500000000001,0.0
36.415,-123.531,0.0
36.439,-123.38499999999999,0.0
36.464,-123.24000000000001,0.0
36.489,-123.095,0.0
36.513,-122.94999999999999,0.0
36.538,-122.805,0.0
36.562,-122.65899999999999,0.0
36.586,-122.51400000000001,0.0
36.61,-122.368,6.011315439086138e-14
36.634,-122.22300000000001,1.4062324805353736e-13
36.657,-122.077,5.390432888888405e-11
36.681,-121.93199999999999,3.179454601880027e-8
36.704,-121.786,5.945407360031477e-8
36.728,-121.63999999999999,5.3347763451923546e-8
36.751,-121.494,1.4446161227435486e-9
36.774,-121.34800000000001,3.6441551627566314e-14
36.797,-121.202,3.761819480226682e-8
36.82,-121.05600000000001,0.001469700974495607
36.843,-120.91,0.05116995758788175
36.865,-120.76400000000001,0.05263150003375243
36.888,-120.618,0.05263157808072251
36.91,-120.471,0.052631576948405465
36.932,-120.32499999999999,0.052588942393959115
36.954,-120.179,0.04976455710230131
36.976,-120.03200000000001,0.001392380850906598
36.998,-119.886,3.6726961340122546e-8
37.019,-119.739,8.043530412784808e-16
37.041,-119.59200000000001,0.0
37.062,-119.446,0.0
37.084,-119.299,8.234654129162145e-16
37.105,-119.15199999999999,3.681269198598706e-8
37.126,-119.005,0.0014277489225549835
37.147,-118.858,0.056869034289883616
37.168,-118.71100000000001,0.30155426436302757
37.188,-118.564,0.3155765903817178
37.209,-118.417,0.31578925272036507
37.229,-118.27000000000001,0.31433845049103293
37.249,-118.12299999999999,0.26583062281375924
37.269,-117.975,0.24839080438914524
37.289,-117.828,0.0072809570132253065
37.309,-117.68100000000001,2.0261403875875975e-7
37.329,-117.53299999999999,4.522826766870476e-15
37.349,-117.386,1.7848885309254557e-15
37.368,-117.238,7.806661263702955e-8
37.387,-117.09100000000001,0.00281829544037224
37.407,-116.94300000000001,0.09961900252807249
37.426,-116.79499999999999,0.11815138398465637
37.445,-116.648,0.3067062183698194
37.464,-116.5,0.3168456096956904
37.482,-116.352,0.3628855218022961
37.501,-116.20400000000001,0.27147317518008296
37.519,-116.05600000000001,0.3626802438629436
37.538,-115.90799999999999,0.3128751487057245
37.556,-115.75999999999999,0.22484920460780802
37.574,-115.612,0.36242228298287144
37.592,-115.464,0.41316091091444285
37.61,-115.315,0.40308313343775143
37.627,-115.167,0.2066803492938328
37.645,-115.019,0.07417736502102115
37.662,-114.87100000000001,0.023305008734091852
37.679,-114.72200000000001,0.06737677150272108
37.697,-114.57400000000001,0.0801450932956253
37.714,-114.42500000000001,0.25516002757116213
37.73,-114.27699999999999,0.309863910154098
37.747,-114.12799999999999,0.26612402243321137
37.764,-113.97900000000001,0.26444809953409365
37.78,-113.83099999999999,0.3008210243054158
37.797,-113.68199999999999,0.11101959934138454
37.813,-113.53299999999999,0.15646330195100683
37.829,-113.38399999999999,0.16083043777964037
37.845,-113.23599999999999,0.15941874555024235
37.861,-113.08699999999999,0.10981645022471122
37.877,-112.93799999999999,0.10828768937861154
37.892,-112.78899999999999,0.1504521985899503
37.908,-112.63999999999999,0.05706112404912841
37.923,-112.49100000000001,0.15185450191058975
37.938,-112.34100000000001,0.15483579567908332
37.953,-112.19200000000001,0.15339488544280008
37.968,-112.043,0.15190961708620937
37.983,-111.894,0.10666922794146344
37.998,-111.744,0.15639127805619712
38.012,-111.595,0.15789473077900681
38.027,-111.446,0.157894823035382
38.041,-111.29599999999999,0.15943938651482562
38.055,-111.14699999999999,0.20898142135538508
38.069,-110.99700000000001,0.20588682440819728
38.083,-110.84800000000001,0.057271300747843756
38.097,-110.69800000000001,0.05263188635771459
38.11,-110.549,0.052589394776601225
38.124,-110.399,0.04968706019081977
38.137,-110.249,0.001452770625385922
38.15,-110.1,4.3768680710011085e-8
38.164,-109.94999999999999,6.774932386599807e-8
38.176,-109.80000000000001,0.0015065633484987778
38.189,-109.65,0.05555305994629493
38.202,-109.5,0.20305469955008587
38.215,-109.35,0.20745428009249364
38.227,-109.201,0.1639198145131124
38.239,-109.05099999999999,0.16419711888259264
38.252,-108.90100000000001,0.2075604022851005
38.264,-108.751,0.1069968795465376
38.276,-108.6,0.054092660244792194
38.287,-108.44999999999999,0.05303411863930163
38.299,-108.30000000000001,0.07945620293654637
38.311,-108.15,0.5086253280748197
38.322,-108.0,0.4783154617555709
38.333,-107.85,0.4828056892277766
38.344,-107.69900000000001,0.4825198376815389
38.355,-107.549,0.45288011843460413
38.366,-107.399,0.018111617932926084
38.377,-107.24799999999999,0.00013833171522301775
38.388,-107.09800000000001,5.700639168011161e-9
38.398,-106.947,4.8197902323448836e-8
38.408,-106.797,0.001548296345670908
38.419,-106.64699999999999,0.05111738769904436
38.429,-106.49600000000001,0.05419444520281086
38.439,-106.345,0.05718896111304021
38.449,-106.195,0.10237941430107693
38.458,-106.04400000000001,0.05717797635960425
38.468,-105.894,0.05420848788128124
38.477,-105.743,0.00312371995944483
38.487,-105.59200000000001,0.0031416520495744283
38.496,-105.44200000000001,0.05265805647242598
38.505,-105.291,0.0632436940549744
38.514,-105.13999999999999,0.3176557926891566
38.522,-104.989,0.6115315964430824
38.531,-104.839,1.644506652962264
38.54,-104.68799999999999,2.007668339599546
38.548,-104.537,2.0526244432893073
38.556,-104.386,1.805737795508324
38.564,-104.23500000000001,1.4755579414900626
38.572,-104.084,0.5497383754375398
38.58,-103.93299999999999,0.5635120878884662
38.588,-103.78199999999998,0.4208053686546331
38.595,-103.63099999999997,0.5154578228853557
38.603,-103.48000000000002,0.5202872005830638
38.61,-103.32900000000001,0.4434021815080523
38.617,-103.178,0.8195502750477635
38.625,-103.02699999999999,0.9066923639530091
38.631,-102.87599999999998,1.432902515415995
38.638,-102.72500000000002,1.537486754422755
38.645,-102.57400000000001,1.9273129975888657
38.651,-102.423,2.031282067548317
38.658,-102.27100000000002,1.9758337127782497
38.664,-102.12,2.858916497958034
38.67,-101.969,3.166139528304919
38.676,-101.81799999999998,2.9182476918145954
38.682,-101.66699999999997,3.289097642235558
38.688,-101.51499999999999,3.2592957095694914
38.693,-101.36399999999998,2.4009073131778806
38.699,-101.21300000000002,2.1573755674644457
38.704,-101.06099999999998,2.1087844318838678
38.71,-100.91000000000003,1.8103737893123995
38.715,-100.75900000000001,2.5572489155787044
38.72,-100.60700000000003,2.6312030167422265
38.724,-100.45600000000002,2.0731887921500762
38.729,-100.305,1.957579054649405
38.734,-100.15300000000002,2.158583148852708
38.738,-100.00200000000001,1.3864024657514233
38.742,-99.851,1.0459016934728083
38.747,-99.69900000000001,2.1882644499927415
38.751,-99.548,2.1499953135533856
38.754,-99.39600000000002,2.065622956418584
38.758,-99.245,4.086625863319464
38.762,-99.09300000000002,4.283075397252721
38.765,-98.94200000000001,4.319598554982046
38.769,-98.79000000000002,3.777847277678561
38.772,-98.63900000000001,4.224258259300499
38.775,-98.48700000000002,4.473862910270848
38.778,-98.33600000000001,2.507354707329611
38.781,-98.18400000000003,1.9456863987170165
38.784,-98.03300000000002,2.8798420266466036
38.786,-97.88099999999997,3.0825398950116782
38.789,-97.73000000000002,2.468492163892602
38.791,-97.57799999999997,2.7330899204721777
38.793,-97.42700000000002,2.6472705550721107
38.795,-97.27499999999998,2.561040704731804
38.797,-97.12299999999999,1.6111409167589859
38.799,-96.97199999999998,1.7374961655746475
38.801,-96.82,1.9647908658894926
38.802,-96.66899999999998,1.7092542287851835
38.803,-96.517,1.345033632758906
38.805,-96.36500000000001,0.5437825162939405
38.806,-96.214,0.7310764663040842
38.807,-96.06200000000001,1.68967207671825
38.808,-95.911,2.044975726952747
38.808,-95.75900000000001,2.1085162224607514
38.809,-95.60700000000003,2.434405885462478
38.809,-95.45600000000002,3.018208805678962
38.81,-95.30399999999997,3.530912407198634
38.81,-95.15300000000002,3.2775210617247605
38.81,-95.00099999999998,3.3510985557780213
38.81,-94.84899999999999,3.3877951366671684
38.81,-94.69799999999998,3.227622836737874
38.809,-94.54599999999999,2.9168020790332134
38.809,-94.39499999999998,2.0926743359526867
38.808,-94.243,1.3457415832912503
38.808,-94.09100000000001,1.3336517683563935
38.807,-93.94,1.713583730030458
38.806,-93.78800000000001,1.4314589618038014
38.805,-93.63600000000002,1.6239552772312278
38.803,-93.48500000000001,1.8205020952254833
38.802,-93.33300000000003,1.5873653680322035
38.801,-93.18200000000002,1.406382100410459
38.799,-93.02999999999997,0.9514853421684234
38.797,-92.87900000000002,0.7908940557662499
38.795,-92.72699999999998,0.7505398005830409
38.793,-92.57499999999999,1.3624472100232423
38.791,-92.42399999999998,1.7197204785707776
38.789,-92.27199999999999,1.735546470455888
38.786,-92.12099999999998,1.792295817223622
38.784,-91.969,1.7805024572276293
38.781,-91.81799999999998,1.463611949770605
38.778,-91.666,0.813650951286959
38.775,-91.51499999999999,0.8403998444879097
38.772,-91.363,0.8996220856325239
38.769,-91.21199999999999,1.3758070781230398
38.765,-91.06,2.3864413866158527
38.762,-90.90899999999999,3.0982507300312894
38.758,-90.757,4.355674541928674
38.755,-90.606,4.429735487894522
38.751,-90.45400000000001,4.805858518712045
38.747,-90.303,4.723541771073198
38.742,-90.15100000000001,4.431578886504523
38.738,-90.0,3.5256659653175357
38.734,-89.84899999999999,2.697261090537608
38.729,-89.697,2.4183380866524664
38.724,-89.54599999999999,2.062672091808103
38.72,-89.394,1.0454391495498656
38.715,-89.243,0.8922365857662197
38.71,-89.09199999999998,0.7850199500392312
38.704,-88.94,0.5939199061779612
38.699,-88.78899999999999,0.5299221366980393
38.694,-88.63799999999998,0.4372888097316075
38.688,-88.48700000000002,0.4769796593559347
38.682,-88.33499999999998,0.47698012857830063
38.676,-88.18400000000003,0.5865619492460249
38.67,-88.03300000000002,0.88271553196044
38.664,-87.882,0.9039100369381763
38.658,-87.73000000000002,0.9582245369252058
38.652,-87.57900000000001,1.006316264304744
38.645,-87.428,1.1246421189691402
38.638,-87.27699999999999,1.5907298436710016
38.632,-87.12599999999998,1.3665712177374911
38.625,-86.97500000000002,1.1758687012921731
38.618,-86.82400000000001,1.2554678247928555
38.61,-86.673,1.1744520459862005
38.603,-86.52199999999999,0.5561873560652246
38.596,-86.37099999999998,0.5267892724450709
38.588,-86.22000000000003,0.5369416691103153
38.58,-86.06900000000002,0.727177437377064
38.572,-85.918,0.5761831597652797
38.564,-85.767,0.9467871547749176
38.556,-85.61599999999999,0.9612580334442736
38.548,-85.46499999999997,1.0949054821692807
38.54,-85.31400000000002,0.8543905789342241
38.531,-85.16300000000001,0.9042111011532636
38.523,-85.01299999999998,1.0566296007921172
38.514,-84.86200000000002,1.1507893844934143
38.505,-84.71100000000001,1.1083988631338106
38.496,-84.56,0.9099579340048047
38.487,-84.41000000000003,0.7948710529697701
38.477,-84.25900000000001,0.5115206249859167
38.468,-84.108,0.8383007345684287
38.458,-83.95800000000003,0.8526555704305678
38.449,-83.80700000000002,0.8468466703628011
38.439,-83.656,0.939713744346626
38.429,-83.50599999999997,0.837318402999955
38.419,-83.35500000000002,0.6598141344252628
38.409,-83.20499999999998,0.22393287795665637
38.398,-83.05399999999997,0.21061779886366164
38.388,-82.904,0.3096524192714008
38.377,-82.75400000000002,0.31568417904302
38.366,-82.60300000000001,0.315834296504261
38.356,-82.45299999999997,0.31742902914148036
38.345,-82.303,0.32177401348310924
38.333,-82.15199999999999,0.43012114862202316
38.322,-82.00200000000001,0.9113500662948233
38.311,-81.85199999999998,0.8927678294397812
38.299,-81.702,0.8465020729016274
38.288,-81.55200000000002,0.8887770985412864
38.276,-81.40100000000001,0.8418579942713125
38.264,-81.25099999999998,0.7655266100790362
38.252,-81.101,0.037335396887368776
38.24,-80.95100000000002,0.14886916906501177
38.227,-80.80099999999999,0.1532538985939918
38.215,-80.65100000000001,0.15331767533425317
