lat,lon,estimated_x1_reweighted_plus_measured_sig_report_days_per_year_grid_130_cropped_blurred
37.927,-125.32499999999999,0.0
37.953,-125.178,0.0
37.979,-125.03200000000001,0.0
38.005,-124.88499999999999,0.0
38.031,-124.738,0.0
38.057,-124.59100000000001,0.0
38.082,-124.44399999999999,0.0
38.108,-124.297,0.0
38.133,-124.15,0.0
38.158,-124.00299999999999,0.0
38.183,-123.85499999999999,0.0
38.208,-123.708,0.0
38.233,-123.561,0.0
38.258,-123.41300000000001,9.281708692789539e-11
38.282,-123.26599999999999,3.345029200469328e-10
38.307,-123.118,1.9819092727016667e-8
38.331,-122.97,9.785184043098315e-8
38.355,-122.822,3.8323971659920774e-7
38.379,-122.67500000000001,1.2696196011125245e-6
38.403,-122.52699999999999,3.555094565515936e-6
38.427,-122.37899999999999,8.172811451625842e-6
38.451,-122.231,1.5330513581654273e-5
38.474,-122.083,2.371364903794081e-5
38.498,-121.934,3.106608703079702e-5
38.521,-121.786,3.503196065224413e-5
38.544,-121.638,3.458091392356195e-5
38.567,-121.49000000000001,2.9857853089972296e-5
38.59,-121.34100000000001,2.2183690551556005e-5
38.613,-121.19300000000001,2.5186765127509496e-5
38.636,-121.04400000000001,9.029844397827145e-5
38.658,-120.89599999999999,0.00041878554382124636
38.68,-120.74700000000001,0.0016056253290308332
38.703,-120.59800000000001,0.004855411176867728
38.725,-120.44900000000001,0.011598143032302591
38.747,-120.30000000000001,0.02233452741786973
38.769,-120.15199999999999,0.03531407651482739
38.79,-120.00299999999999,0.0470151526125852
38.812,-119.85400000000001,0.05389651963312093
38.833,-119.70400000000001,0.05364049850248949
38.855,-119.555,0.046825826390352064
38.876,-119.406,0.03583070747266978
38.897,-119.257,0.024624492948017145
38.918,-119.107,0.016273449432228092
38.939,-118.958,0.011652214699107237
38.96,-118.809,0.009344999323986454
38.98,-118.65899999999999,0.007563847111650452
39.001,-118.50899999999999,0.005610586817658294
39.021,-118.36000000000001,0.003570803762146008
39.041,-118.21000000000001,0.0019047833181693016
39.061,-118.06,0.00086676267031534
39.081,-117.911,0.00040397240735231686
39.101,-117.761,0.0003418583195627544
39.12,-117.61099999999999,0.0005631298864405879
39.14,-117.46100000000001,0.001098020150087732
39.159,-117.311,0.0023884706436920447
39.179,-117.161,0.006107086465499421
39.198,-117.00999999999999,0.01590924894598568
39.217,-116.86000000000001,0.03650884428605238
39.236,-116.71000000000001,0.07032224585014334
39.254,-116.56,0.11305069056795627
39.273,-116.40899999999999,0.1546268417687727
39.291,-116.25899999999999,0.18187720697945528
39.31,-116.108,0.18674721628101143
39.328,-115.958,0.16682105597312807
39.346,-115.80699999999999,0.1278133649545559
39.364,-115.65700000000001,0.08287266116202682
39.382,-115.506,0.0450610419773237
39.399,-115.35499999999999,0.021830301492414616
39.417,-115.20500000000001,0.011664776194893504
39.434,-115.054,0.008763688743608597
39.452,-114.90299999999999,0.008033271170828998
39.469,-114.75200000000001,0.007037499415919827
39.486,-114.601,0.005353091369715795
39.503,-114.44999999999999,0.0038028883740802498
39.52,-114.299,0.0037600999271267944
39.536,-114.148,0.006950214441379247
39.553,-113.99700000000001,0.015380528040376052
39.569,-113.845,0.030640143940010873
39.585,-113.69399999999999,0.05297957253734281
39.602,-113.543,0.08176716176701367
39.618,-113.39099999999999,0.1137725072959766
39.633,-113.24000000000001,0.14359249735030571
39.649,-113.089,0.1671916895871441
39.665,-112.93700000000001,0.1803143093169626
39.68,-112.786,0.1821635000724276
39.695,-112.63399999999999,0.17633566772364506
39.711,-112.482,0.1666628059503252
39.726,-112.33099999999999,0.15337193609327623
39.741,-112.179,0.13750744036309387
39.755,-112.02699999999999,0.11931959544229254
39.77,-111.875,0.10106125965971083
39.785,-111.72399999999999,0.0838545577280924
39.799,-111.572,0.06818478273299781
39.813,-111.41999999999999,0.05441429675554966
39.827,-111.268,0.04206426927535788
39.841,-111.11600000000001,0.03174817996384646
39.855,-110.964,0.025325977405800403
39.869,-110.81200000000001,0.024282039881707528
39.883,-110.65899999999999,0.027967592524407562
39.896,-110.507,0.03344301345035468
39.91,-110.35499999999999,0.0373151310325692
39.923,-110.203,0.03733917734402909
39.936,-110.05099999999999,0.032961194812498644
39.949,-109.898,0.025327178583484874
39.962,-109.74600000000001,0.017217449762633258
39.974,-109.59299999999999,0.011648971198711777
39.987,-109.441,0.010554684929968408
39.999,-109.28899999999999,0.013744358824338778
40.012,-109.136,0.019293381877295124
40.024,-108.983,0.024734046805919573
40.036,-108.83099999999999,0.028353192578567485
40.048,-108.678,0.030438165551662674
40.059,-108.52600000000001,0.03315966031950108
40.071,-108.37299999999999,0.03918839325918676
40.083,-108.22,0.04997686343119468
40.094,-108.06700000000001,0.0642587446585082
40.105,-107.91499999999999,0.07805177556816315
40.116,-107.762,0.08727565203878047
40.127,-107.60900000000001,0.08970924559052856
40.138,-107.45599999999999,0.0868259962087196
40.149,-107.303,0.08192963649513504
40.159,-107.15,0.07687195713523554
40.17,-106.99700000000001,0.07078435427623939
40.18,-106.844,0.0627394953421082
40.19,-106.691,0.053222049212282525
40.2,-106.53800000000001,0.0442143819119947
40.21,-106.38499999999999,0.03813292427484963
40.22,-106.232,0.037332008058476196
40.23,-106.07900000000001,0.044060399516452686
40.239,-105.92599999999999,0.0606250387461067
40.248,-105.77199999999999,0.08928774674741825
40.258,-105.619,0.13070995786775683
40.267,-105.46600000000001,0.1844587998945159
40.276,-105.31299999999999,0.2470750097390834
40.285,-105.15899999999999,0.31178753904669376
40.293,-105.006,0.36630216876229865
40.302,-104.852,0.3983380933618074
40.31,-104.69900000000001,0.4006288291266817
40.319,-104.54599999999999,0.3759346134198888
40.327,-104.392,0.3353627903074014
40.335,-104.239,0.2942350998145359
40.343,-104.08500000000001,0.2668073501123033
40.351,-103.93200000000002,0.2638826072580641
40.358,-103.77800000000002,0.2880820352677948
40.366,-103.625,0.331889613028799
40.373,-103.471,0.38254999516388016
40.38,-103.31700000000001,0.42631694305163303
40.388,-103.16399999999999,0.4555951630697159
40.395,-103.00999999999999,0.469255891448332
40.401,-102.856,0.46979984748249565
40.408,-102.70299999999997,0.46184313364571744
40.415,-102.54899999999998,0.44861032518964195
40.421,-102.39499999999998,0.43372788580703203
40.428,-102.24200000000002,0.42171837581351695
40.434,-102.08800000000002,0.4147666806472218
40.44,-101.93400000000003,0.4118810263132845
40.446,-101.77999999999997,0.40942806273032994
40.452,-101.62599999999998,0.4046099226934057
40.457,-101.47199999999998,0.39710128466742406
40.463,-101.31900000000002,0.3892235203438549
40.468,-101.16500000000002,0.3864884947732466
40.473,-101.01100000000002,0.39330547204914973
40.478,-100.85700000000003,0.4090603430415173
40.483,-100.70299999999997,0.4289186896859713
40.488,-100.54899999999998,0.4491726498204086
40.493,-100.39499999999998,0.4705731537426597
40.498,-100.24099999999999,0.49669174732875176
40.502,-100.08699999999999,0.5295165099713843
40.506,-99.93299999999999,0.5664897071475578
40.511,-99.779,0.6016235704902476
40.515,-99.625,0.6292604874249867
40.519,-99.471,0.6469118896386101
40.522,-99.31700000000001,0.6575552302731102
40.526,-99.16300000000001,0.6688839453531765
40.53,-99.00900000000001,0.6893412418054019
40.533,-98.85500000000002,0.719430804080265
40.536,-98.70100000000002,0.7491453563639286
40.539,-98.54700000000003,0.7635666070793009
40.542,-98.39299999999997,0.7515877392926988
40.545,-98.23899999999998,0.7106602576840428
40.548,-98.084,0.6458140528876939
40.551,-97.93,0.5693115368333143
40.553,-97.77600000000001,0.4960041730558337
40.555,-97.62200000000001,0.441487840380439
40.558,-97.46800000000002,0.41626722230497293
40.56,-97.31400000000002,0.4207528589860075
40.562,-97.16000000000003,0.44439522744463134
40.563,-97.005,0.4707150929439066
40.565,-96.851,0.4851379817655989
40.567,-96.697,0.48077757063083537
40.568,-96.543,0.45898474719425236
40.569,-96.38900000000001,0.4286791330851265
40.57,-96.23500000000001,0.400832904735679
40.571,-96.07999999999998,0.38215302303389237
40.572,-95.92599999999999,0.3712967629615236
40.573,-95.77199999999999,0.36010021905334477
40.574,-95.618,0.34049049498374007
40.574,-95.464,0.3098676130771999
40.574,-95.30900000000003,0.27221874031372534
40.575,-95.15499999999997,0.2350367667825975
40.575,-95.00099999999998,0.20337451116366842
40.575,-94.84699999999998,0.1792518780974665
40.574,-94.69299999999998,0.16294599011559469
40.574,-94.53800000000001,0.15421984575769573
40.574,-94.38400000000001,0.15178207094558563
40.573,-94.23000000000002,0.15220790809441848
40.572,-94.07600000000002,0.15200657492975025
40.571,-93.92200000000003,0.14934702671091343
40.57,-93.767,0.1447152361061831
40.569,-93.613,0.13997404160528623
40.568,-93.459,0.1368501559645915
40.567,-93.305,0.1362418494062
40.565,-93.15100000000001,0.1377029963496521
40.563,-92.99700000000001,0.13913944766682534
40.562,-92.84199999999998,0.13783421863224407
40.56,-92.68799999999999,0.13222999512196684
40.558,-92.53399999999999,0.12279410796147272
40.555,-92.38,0.11152860918477207
40.553,-92.226,0.1010108796003126
40.551,-92.072,0.09328738512816752
40.548,-91.91699999999997,0.09003839171455173
40.545,-91.76299999999998,0.09252904464575099
40.542,-91.60899999999998,0.10065811855274308
40.539,-91.45499999999998,0.112965820978128
40.536,-91.30099999999999,0.12682669840101293
40.533,-91.14699999999999,0.13884198428444453
40.53,-90.993,0.14538421071388738
40.526,-90.839,0.14365140038457486
40.522,-90.685,0.1332990823779834
40.519,-90.531,0.11701102188729572
40.515,-90.37700000000001,0.09968662859118721
40.511,-90.22300000000001,0.08741709930300919
40.507,-90.06900000000002,0.08532591473532516
40.502,-89.91500000000002,0.09523770135206132
40.498,-89.76100000000002,0.11439684907588908
40.493,-89.60700000000003,0.13604448560784457
40.488,-89.45299999999997,0.15267151688358996
40.484,-89.29899999999998,0.1593781991848738
40.479,-89.14499999999998,0.15548786448864843
40.473,-88.99099999999999,0.14509008070833723
40.468,-88.83699999999999,0.1347946678163511
40.463,-88.68299999999999,0.1295048449170936
40.457,-88.529,0.1310329954123209
40.452,-88.37599999999998,0.13829648618785062
40.446,-88.22199999999998,0.14820141388612398
40.44,-88.06799999999998,0.15739402814080353
40.434,-87.91399999999999,0.16319462390562334
40.428,-87.75999999999999,0.1647258566092415
40.421,-87.60700000000003,0.16391538168698513
40.415,-87.45299999999997,0.16567770145458224
40.408,-87.29899999999998,0.17390793135544483
40.402,-87.14600000000002,0.1887832650975975
40.395,-86.99200000000002,0.20631631831565778
40.388,-86.83800000000002,0.2221211451580039
40.381,-86.685,0.23390142562299598
40.373,-86.531,0.24135178941041938
40.366,-86.37700000000001,0.24349428374433701
40.358,-86.22399999999999,0.23877724106093004
40.351,-86.07,0.2245768243519587
40.343,-85.91699999999997,0.20063251438321072
40.335,-85.76299999999998,0.1689518393137445
40.327,-85.61000000000001,0.13518593886834293
40.319,-85.45600000000002,0.1049655063073017
40.311,-85.303,0.08371758416334067
40.302,-85.149,0.07423479704506694
40.293,-84.99599999999998,0.07788311315919733
40.285,-84.84300000000002,0.09412767779559768
40.276,-84.68900000000002,0.12056683122402197
40.267,-84.536,0.15259542214285637
40.258,-84.38299999999998,0.18364306643866335
40.249,-84.23000000000002,0.2061584635757366
40.239,-84.07600000000002,0.21442509332757034
40.23,-83.923,0.20738345565824126
40.22,-83.76999999999998,0.18921360051720715
40.21,-83.61700000000002,0.16811112991744967
40.2,-83.464,0.15151611841984278
40.19,-83.31099999999998,0.14206156044678095
40.18,-83.15800000000002,0.13739286761036112
40.17,-83.005,0.1332827271519873
40.159,-82.85199999999998,0.12665818267725304
40.149,-82.69900000000001,0.1163556488462249
40.138,-82.54599999999999,0.10303376914603316
40.127,-82.39299999999997,0.08762484200960313
40.116,-82.24000000000001,0.07116963911231534
40.105,-82.08699999999999,0.055044065288542283
40.094,-81.93400000000003,0.04103350256220548
40.083,-81.78199999999998,0.030709053637500774
40.071,-81.62900000000002,0.024564460463199825
40.06,-81.476,0.022763661105810688
40.048,-81.32400000000001,0.02577642855682723
40.036,-81.17099999999999,0.03458607521310574
40.024,-81.01799999999997,0.049056641977326676
40.012,-80.86599999999999,0.06622057457416736
39.999,-80.71300000000002,0.08122245141317198
39.987,-80.56099999999998,0.08945877689536359
39.974,-80.40800000000002,0.08874781898176355
39.962,-80.25599999999997,0.0800990925997351
39.949,-80.10399999999998,0.06640215946857454
39.936,-79.95100000000002,0.05236362762709204
39.923,-79.79899999999998,0.042243400358729796
39.91,-79.64699999999999,0.037515945197833314
39.896,-79.495,0.03725560138991669
39.883,-79.34199999999998,0.03999661335818022
39.869,-79.19,0.04413384250852465
39.856,-79.03800000000001,0.04854395629435888
39.842,-78.88600000000002,0.05200348290250641
39.828,-78.73399999999998,0.05369053964986092
39.813,-78.582,0.053576827494720425
39.799,-78.43,0.05306542200154438
39.785,-78.27800000000002,0.05446773384770307
39.77,-78.12700000000001,0.05919017779907626
39.756,-77.97500000000002,0.06647133915184347
39.741,-77.82299999999998,0.07385563680730658
39.726,-77.67099999999999,0.07942730622427871
39.711,-77.51999999999998,0.08301518311191171
39.696,-77.368,0.08590263759936406
39.68,-77.21600000000001,0.08956550800588023
39.665,-77.065,0.09420083669011171
39.649,-76.91300000000001,0.09842378710846882
39.634,-76.762,0.09992592969706994
39.618,-76.61000000000001,0.09818997367284484
39.602,-76.459,0.09611202203970298
39.586,-76.30799999999999,0.0994026070129447
39.569,-76.15699999999998,0.11408967613164231
39.553,-76.005,0.14234602462230947
39.536,-75.85399999999998,0.17844059269947551
39.52,-75.70299999999997,0.2123453249602945
39.503,-75.55200000000002,0.23590838191003138
39.486,-75.40100000000001,0.24422108307543128
39.469,-75.25,0.23734859774670508
39.452,-75.09899999999999,0.22176276705874043
39.435,-74.94799999999998,0.20799420801741286
39.417,-74.79700000000003,0.20523881955416326
39.4,-74.64699999999999,0.21774940658581288
39.382,-74.49599999999998,0.24454128256847604
39.364,-74.34500000000003,0.28068019445272724
39.346,-74.195,0.3195900221328682
39.328,-74.04399999999998,0.35676260301135276
39.31,-73.89299999999997,0.3890349674654775
39.292,-73.743,0.415642774945616
39.273,-73.59300000000002,0.43794856836585355
39.255,-73.44200000000001,0.46260713878827914
39.236,-73.29199999999997,0.5014846795005131
39.217,-73.142,0.0
39.198,-72.99099999999999,0.0
39.179,-72.84100000000001,0.0
39.16,-72.69099999999997,0.0
39.14,-72.541,0.0
39.121,-72.39100000000002,0.0
39.101,-72.24099999999999,0.0
39.081,-72.09100000000001,0.0
39.061,-71.94200000000001,0.0
39.041,-71.79199999999997,0.0
39.021,-71.642,0.0
39.001,-71.49200000000002,0.0
38.98,-71.34300000000002,0.0
38.96,-71.19299999999998,0.0
38.939,-71.04399999999998,0.0
38.918,-70.894,0.0
38.897,-70.745,0.0
38.876,-70.596,0.0
38.855,-70.447,0.0
38.834,-70.29700000000003,0.0
38.812,-70.14800000000002,0.0
38.791,-69.99900000000002,0.0
38.769,-69.85000000000002,0.0
38.747,-69.70100000000002,0.0
38.725,-69.553,0.0
38.703,-69.404,0.0
38.681,-69.255,0.0
38.658,-69.106,0.0
38.636,-68.95800000000003,0.0
38.613,-68.80900000000003,0.0
38.59,-68.661,0.0
38.568,-68.512,0.0
38.545,-68.36399999999998,0.0
38.521,-68.21600000000001,0.0
38.498,-68.06700000000001,0.0
38.475,-67.91899999999998,0.0
38.451,-67.77100000000002,0.0
38.427,-67.62299999999999,0.0
38.404,-67.47500000000002,0.0
38.38,-67.327,0.0
38.356,-67.17899999999997,0.0
38.331,-67.03199999999998,0.0
38.307,-66.88400000000001,0.0
38.283,-66.73599999999999,0.0
38.258,-66.589,0.0
38.233,-66.44099999999997,0.0
38.209,-66.29399999999998,0.0
38.184,-66.14600000000002,0.0
38.159,-65.99900000000002,0.0
38.133,-65.85199999999998,0.0
38.108,-65.70499999999998,0.0
38.083,-65.55799999999999,0.0
38.057,-65.411,0.0
38.031,-65.26400000000001,0.0
38.005,-65.11700000000002,0.0
37.979,-64.97000000000003,0.0
37.953,-64.82299999999998,0.0
37.927,-64.67700000000002,0.0
37.901,-64.52999999999997,0.0
37.874,-64.38400000000001,0.0
37.847,-64.23700000000002,0.0
37.821,-64.09100000000001,0.0
37.135,-130.016,0.0
37.165,-129.872,0.0
37.195,-129.728,0.0
37.225,-129.583,0.0
37.255,-129.438,0.0
37.285,-129.294,0.0
37.315,-129.149,0.0
37.344,-129.004,0.0
37.374,-128.859,0.0
37.403,-128.714,0.0
37.432,-128.569,0.0
37.461,-128.424,0.0
37.49,-128.279,0.0
37.519,-128.134,0.0
37.548,-127.988,0.0
37.576,-127.84299999999999,0.0
37.605,-127.697,0.0
37.633,-127.55199999999999,0.0
37.661,-127.406,0.0
37.689,-127.25999999999999,0.0
37.717,-127.114,0.0
37.745,-126.96799999999999,0.0
37.773,-126.822,0.0
37.8,-126.67599999999999,0.0
37.828,-126.53,0.0
37.855,-126.38399999999999,0.0
37.882,-126.238,0.0
37.909,-126.09100000000001,0.0
37.936,-125.945,0.0
37.963,-125.798,0.0
37.989,-125.65199999999999,0.0
38.016,-125.505,0.0
38.042,-125.358,0.0
38.069,-125.21199999999999,0.0
38.095,-125.065,0.0
38.121,-124.918,0.0
38.147,-124.77099999999999,0.0
38.172,-124.624,0.0
38.198,-124.477,0.0
38.223,-124.32900000000001,0.0
38.249,-124.18199999999999,0.0
38.274,-124.035,0.0
38.299,-123.887,0.0
38.324,-123.74000000000001,0.0
38.349,-123.59200000000001,0.0
38.374,-123.445,1.0261966472581677e-11
38.398,-123.297,4.068978333408068e-11
38.423,-123.149,1.7065697037901324e-8
38.447,-123.001,9.1181949099048e-8
38.471,-122.85300000000001,3.7638393977811076e-7
38.495,-122.70500000000001,1.294349459084976e-6
38.519,-122.55699999999999,3.6753896919647506e-6
38.543,-122.40899999999999,8.506342788875889e-6
38.567,-122.261,1.6022022832962426e-5
38.59,-122.113,2.486296470325207e-5
38.614,-121.964,3.254621888916123e-5
38.637,-121.816,3.6582563147953254e-5
38.66,-121.668,3.5898531436433774e-5
38.683,-121.519,3.072320340202223e-5
38.706,-121.37,2.2626592849139836e-5
38.729,-121.22200000000001,2.7551936953029313e-5
38.752,-121.07300000000001,0.00010722900474735171
38.774,-120.924,0.000508465514513947
38.797,-120.775,0.001957285252923381
38.819,-120.62700000000001,0.0058615718365094965
38.841,-120.47800000000001,0.014035045075071183
38.863,-120.32900000000001,0.027100513121649083
38.885,-120.18,0.04307923461187111
38.907,-120.03,0.057770586967727224
38.928,-119.881,0.06652040504718823
38.95,-119.732,0.06721537885594744
38.971,-119.583,0.05994671794132432
38.992,-119.43299999999999,0.04760148886216419
39.013,-119.28399999999999,0.03487446803940439
39.034,-119.13399999999999,0.025372576690529867
39.055,-118.98500000000001,0.020130061656282287
39.076,-118.83500000000001,0.01728377508031558
39.096,-118.685,0.014557655714980822
39.117,-118.536,0.011152638536685123
39.137,-118.386,0.007324770939054654
39.157,-118.23599999999999,0.004076411220468375
39.177,-118.08600000000001,0.0019729457423343713
39.197,-117.936,0.0010526707724110409
39.217,-117.786,0.0010823113489378238
39.237,-117.636,0.001820015810049926
39.256,-117.48599999999999,0.003078948224453318
39.276,-117.33600000000001,0.005137814848028386
39.295,-117.185,0.009475682649456897
39.314,-117.035,0.019834701113032958
39.333,-116.88499999999999,0.041290345367693
39.352,-116.73400000000001,0.07642689230591776
39.371,-116.584,0.11997993902056626
39.389,-116.43299999999999,0.160965624301595
39.408,-116.28299999999999,0.1866034516131053
39.426,-116.132,0.18940739422255892
39.444,-115.981,0.1678272452231289
39.462,-115.83099999999999,0.12818906880212244
39.48,-115.68,0.08237610686420499
39.498,-115.529,0.04389615544927321
39.516,-115.37799999999999,0.019674072108497857
39.534,-115.227,0.008357857401198874
39.551,-115.076,0.004567296360882242
39.568,-114.92500000000001,0.0035679255207912157
39.585,-114.774,0.0030147568958943144
39.602,-114.62299999999999,0.002405116275291142
39.619,-114.47200000000001,0.002314682777913007
39.636,-114.321,0.004147339074585333
39.653,-114.16900000000001,0.0103149514041763
39.669,-114.018,0.023760426225982324
39.686,-113.86699999999999,0.04750065190149262
39.702,-113.715,0.0829168868812105
39.718,-113.564,0.12877655382265166
39.734,-113.412,0.18122873621377814
39.75,-113.261,0.23138789534364668
39.766,-113.10900000000001,0.2699434335290019
39.781,-112.957,0.28958435386942055
39.797,-112.80600000000001,0.2929131362755268
39.812,-112.654,0.2823048126454931
39.827,-112.50200000000001,0.26346627504126785
39.842,-112.35,0.2395753113073602
39.857,-112.19800000000001,0.21246224026475205
39.872,-112.04599999999999,0.18307810681922923
39.887,-111.894,0.15241929929734285
39.901,-111.74199999999999,0.12202294034552888
39.916,-111.59,0.09469044294926579
39.93,-111.43799999999999,0.07074058036245862
39.944,-111.286,0.050426356610091275
39.958,-111.13399999999999,0.03444752728790102
39.972,-110.982,0.02458030391759266
39.986,-110.82900000000001,0.02183484617523333
39.999,-110.67699999999999,0.024775098920133302
40.013,-110.525,0.029789958847265458
40.026,-110.37200000000001,0.03341017268318192
40.039,-110.22,0.033395679199008176
40.053,-110.06800000000001,0.029324446506399166
40.066,-109.91499999999999,0.022441027551829903
40.078,-109.762,0.015175693364365327
40.091,-109.61000000000001,0.010142890683388178
40.104,-109.457,0.008838138041099996
40.116,-109.305,0.011015370939086801
40.128,-109.15199999999999,0.015065527973619963
40.141,-108.999,0.018958625814744837
40.153,-108.84700000000001,0.021500897725662594
40.164,-108.69399999999999,0.02305186079025048
40.176,-108.541,0.02527173717042172
40.188,-108.388,0.03043394202741451
40.199,-108.23500000000001,0.0397256428701954
40.211,-108.082,0.0519903356970523
40.222,-107.929,0.0643363389501549
40.233,-107.77600000000001,0.0731469019630252
40.244,-107.62299999999999,0.07655011470646284
40.255,-107.47,0.07562803136576635
40.266,-107.31700000000001,0.07297385851511395
40.276,-107.16399999999999,0.06991550517707916
40.287,-107.011,0.06555501710860982
40.297,-106.858,0.05908716567668028
40.307,-106.70400000000001,0.050845098429056185
40.317,-106.55099999999999,0.04241920445215206
40.327,-106.398,0.03571387239167852
40.337,-106.245,0.033191003499181186
40.346,-106.09100000000001,0.037781108338683596
40.356,-105.93799999999999,0.05208970209458865
40.365,-105.785,0.07841765503045098
40.375,-105.631,0.1181907638505809
40.384,-105.47800000000001,0.1703260321353323
40.393,-105.32400000000001,0.2319911682864986
40.402,-105.17099999999999,0.2951933986632326
40.41,-105.017,0.34954083216128173
40.419,-104.864,0.3816638282593511
40.427,-104.71000000000001,0.3845777944892428
40.436,-104.55600000000001,0.35971085829712857
40.444,-104.40299999999999,0.3184646917663078
40.452,-104.249,0.27547652357681957
40.46,-104.096,0.24667274467202366
40.468,-103.94200000000001,0.24343102805841813
40.475,-103.78800000000001,0.2700254954398142
40.483,-103.63400000000001,0.3200392552672138
40.49,-103.481,0.3799586070299239
40.497,-103.327,0.43595118509416253
40.505,-103.173,0.4772984469917192
40.512,-103.019,0.49888007290918135
40.518,-102.86500000000001,0.5009887712352009
40.525,-102.71100000000001,0.48890108688432615
40.532,-102.55799999999999,0.4693772771281336
40.538,-102.404,0.4489529293050146
40.545,-102.25,0.4336223775259931
40.551,-102.096,0.42540656451130865
40.557,-101.94200000000001,0.4218876715938804
40.563,-101.78800000000001,0.4177158710712694
40.569,-101.63400000000001,0.4083341582360479
40.574,-101.48000000000002,0.3923553673332361
40.58,-101.32600000000002,0.37354314631703467
40.585,-101.17200000000003,0.3604136353107089
40.59,-101.01799999999997,0.3613834296867442
40.596,-100.86399999999998,0.3782667911585382
40.601,-100.70999999999998,0.40629342860241496
40.605,-100.555,0.43890370401726314
40.61,-100.40100000000001,0.4720373129489747
40.615,-100.24700000000001,0.5051277928229184
40.619,-100.09300000000002,0.5375774229823455
40.624,-99.93900000000002,0.5674859445875895
40.628,-99.78500000000003,0.5911349231838562
40.632,-99.63,0.606959949396622
40.636,-99.476,0.6164343784601543
40.64,-99.322,0.6253186451891183
40.643,-99.168,0.6421677286772939
40.647,-99.01400000000001,0.671793988030834
40.65,-98.85899999999998,0.7116559762193726
40.653,-98.70499999999998,0.7473105132988532
40.657,-98.55099999999999,0.7627281501906356
40.659,-98.39699999999999,0.7488486706631392
40.662,-98.24200000000002,0.7046381550225903
40.665,-98.08800000000002,0.6382827788179122
40.668,-97.93400000000003,0.561544035447975
40.67,-97.779,0.4891242288135289
40.672,-97.625,0.4372663088345961
40.675,-97.471,0.4161992155442924
40.677,-97.31599999999997,0.426712664519365
40.679,-97.16199999999998,0.4576529939828653
40.68,-97.00799999999998,0.491876578968938
40.682,-96.85300000000001,0.5151434453812134
40.684,-96.69900000000001,0.5198210608759117
40.685,-96.54500000000002,0.506250659139345
40.686,-96.38999999999999,0.48091197433152366
40.687,-96.23599999999999,0.45312934740196664
40.688,-96.082,0.42903233392205087
40.689,-95.92700000000002,0.4083583112032638
40.69,-95.77300000000002,0.3859431925867254
40.691,-95.618,0.35564249308125395
40.691,-95.464,0.3164996920789691
40.692,-95.31,0.273069397384754
40.692,-95.15499999999997,0.23229172401685252
40.692,-95.00099999999998,0.20018994035337073
40.692,-94.84699999999998,0.17835731710763142
40.692,-94.69200000000001,0.1664231344916293
40.691,-94.53800000000001,0.16305745490658452
40.691,-94.38299999999998,0.1653685387234117
40.69,-94.22899999999998,0.16859686150105105
40.689,-94.07499999999999,0.16858814781903872
40.689,-93.92000000000002,0.16363996925987082
40.688,-93.76600000000002,0.15464297606293492
40.686,-93.61200000000002,0.1444798439621051
40.685,-93.457,0.13640852227128836
40.684,-93.303,0.13278041433073806
40.682,-93.149,0.13395695912742794
40.681,-92.99400000000003,0.13798633151711154
40.679,-92.83999999999997,0.1413293826630641
40.677,-92.68599999999998,0.1410216267021242
40.675,-92.531,0.13603908734706835
40.673,-92.37700000000001,0.12748397463500616
40.67,-92.22300000000001,0.11722204965949817
40.668,-92.06799999999998,0.10801345113070622
40.665,-91.91399999999999,0.10211852410578215
40.662,-91.75999999999999,0.10165254737333457
40.66,-91.60500000000002,0.10750345510131325
40.657,-91.45100000000002,0.1186193116672441
40.653,-91.29700000000003,0.13272885195423684
40.65,-91.14299999999997,0.14626998068114475
40.647,-90.988,0.15476563671997778
40.643,-90.834,0.1542602546286487
40.64,-90.68,0.144053238554221
40.636,-90.52600000000001,0.1264764805716767
40.632,-90.37099999999998,0.10707047954290891
40.628,-90.21699999999998,0.09296021289501653
40.624,-90.06299999999999,0.08988626274707938
40.619,-89.90899999999999,0.10015412361856514
40.615,-89.755,0.12111717376670315
40.61,-89.601,0.14575623480604344
40.605,-89.447,0.16590487899779652
40.601,-89.29199999999997,0.1758489981106134
40.596,-89.13799999999998,0.173956365079407
40.59,-88.98399999999998,0.16358104275328603
40.585,-88.82999999999998,0.1509962835451418
40.58,-88.67599999999999,0.141928872434508
40.574,-88.52199999999999,0.13975609594490623
40.569,-88.368,0.1446525525443624
40.563,-88.214,0.15402094263155425
40.557,-88.06,0.16443661879724514
40.551,-87.906,0.1727455072331406
40.545,-87.75200000000001,0.17711492160686862
40.538,-87.59800000000001,0.17831317457462525
40.532,-87.44400000000002,0.18036766551278594
40.525,-87.29000000000002,0.1869938764459345
40.519,-87.137,0.19837845779953972
40.512,-86.983,0.2107738904485653
40.505,-86.82900000000001,0.2202341272946255
40.498,-86.67500000000001,0.22549017258384735
40.49,-86.52100000000002,0.22735760518370957
40.483,-86.368,0.2259328780258145
40.475,-86.214,0.22019353449796356
40.468,-86.06,0.20783450314230867
40.46,-85.906,0.18858106759485918
40.452,-85.75299999999999,0.1646447948584735
40.444,-85.59899999999999,0.13979986634145616
40.436,-85.445,0.11835914851354819
40.427,-85.29199999999997,0.10352965271855637
40.419,-85.13799999999998,0.0981610778613049
40.41,-84.98500000000001,0.1034348883599786
40.402,-84.83100000000002,0.12012626950717675
40.393,-84.678,0.14574950776661785
40.384,-84.524,0.1764735697892333
