lat,lon,estimated_edwards_adjusted_report_hours_per_year_grid_130_cropped_blurred
39.808,-84.73599999999999,0.4041220507467831
39.799,-84.58300000000003,0.45554516536727063
39.789,-84.43099999999998,0.4906702300093615
39.78,-84.27800000000002,0.447573870204831
39.771,-84.12599999999998,0.5064722460019794
39.761,-83.97300000000001,0.5921080130750069
39.752,-83.82100000000003,0.5198859756379564
39.742,-83.668,0.3728055476454133
39.732,-83.51600000000002,0.38890292856187636
39.722,-83.363,0.4651541752218788
39.712,-83.21100000000001,0.4837764888846823
39.702,-83.05900000000003,0.415695596474587
39.691,-82.906,0.38629702517562614
39.681,-82.75400000000002,0.4154288752707343
39.67,-82.60199999999998,0.39809283461686795
39.659,-82.44999999999999,0.444870615794473
39.648,-82.298,0.42795112713339034
39.637,-82.14499999999998,0.43682251054718524
39.626,-81.993,0.46854240434832617
39.615,-81.84100000000001,0.5274340410666948
39.603,-81.68900000000002,0.5128194174503046
39.592,-81.53699999999998,0.40940104761393165
39.58,-81.38499999999999,0.36623032755576007
39.568,-81.233,0.32091277078916103
39.556,-81.08100000000002,0.2590429059408073
39.544,-80.92899999999997,0.18252882363503678
39.532,-80.77800000000002,0.16546769818753823
39.519,-80.62599999999998,0.16586055562027874
39.507,-80.47399999999999,0.19410717905469904
39.494,-80.322,0.33481151011558086
39.481,-80.17099999999999,0.3774397314456272
39.468,-80.019,0.3702439339067735
39.455,-79.86700000000002,0.3274189546485157
39.442,-79.71600000000001,0.26512010656706836
39.429,-79.56400000000002,0.1695253702524165
39.415,-79.41300000000001,0.06644250357737355
39.402,-79.26100000000002,0.008677720356922214
39.388,-79.11000000000001,0.01852512126621779
39.374,-78.95800000000003,0.09786925371740349
39.36,-78.80700000000002,0.14705956839210915
39.346,-78.656,0.23423239492107695
39.332,-78.505,0.4773345090767247
39.317,-78.35300000000001,0.6249479567627245
39.303,-78.202,0.7168564563807243
39.288,-78.05099999999999,0.8329785893305
39.274,-77.89999999999998,0.9328297212256715
39.259,-77.74900000000002,1.0347251096316559
39.244,-77.59800000000001,1.3534147538627075
39.228,-77.447,1.4367840284949758
39.213,-77.29599999999999,1.4243940511310753
39.198,-77.14499999999998,1.443012318393346
39.182,-76.99400000000003,1.5876787051145032
39.167,-76.84300000000002,1.695491151246855
39.151,-76.69299999999998,1.706508636747903
39.135,-76.54199999999997,1.594211043596983
39.119,-76.39100000000002,1.4032855142818934
39.102,-76.24099999999999,1.0092576627760328
39.086,-76.08999999999997,0.8236382776296403
39.07,-75.94,0.6134652182130024
39.053,-75.78899999999999,0.5303087277011534
39.036,-75.63900000000001,0.45445008673757764
39.019,-75.488,0.40216840377594376
39.002,-75.33800000000002,0.3201637509335634
38.985,-75.18799999999999,0.3041996500988123
38.968,-75.03800000000001,0.3883354204948382
38.951,-74.887,0.3891981126378208
38.933,-74.73700000000002,0.38829953403886347
38.916,-74.58699999999999,0.38925739353716
38.898,-74.43700000000001,0.38910576541874387
38.88,-74.28699999999998,0.5263099135713649
38.862,-74.137,0.0
38.844,-73.98700000000002,0.0
38.825,-73.83800000000002,0.0
38.807,-73.68799999999999,0.0
38.788,-73.53800000000001,0.0
38.77,-73.38900000000001,0.0
38.751,-73.23899999999998,0.0
38.732,-73.089,0.0
38.713,-72.94,0.0
38.694,-72.79000000000002,0.0
38.674,-72.64100000000002,0.0
38.655,-72.49200000000002,0.0
38.635,-72.34199999999998,0.0
38.615,-72.19299999999998,0.0
38.596,-72.04399999999998,0.0
38.576,-71.89499999999998,0.0
38.555,-71.74599999999998,0.0
38.535,-71.59699999999998,0.0
38.515,-71.44799999999998,0.0
38.494,-71.29899999999998,0.0
38.474,-71.14999999999998,0.0
38.453,-71.00099999999998,0.0
38.432,-70.85300000000001,0.0
38.411,-70.70400000000001,0.0
38.39,-70.555,0.0
38.369,-70.40699999999998,0.0
38.347,-70.25799999999998,0.0
38.326,-70.11000000000001,0.0
38.304,-69.96199999999999,0.0
38.282,-69.81299999999999,0.0
38.26,-69.66500000000002,0.0
38.238,-69.517,0.0
38.216,-69.36900000000003,0.0
38.194,-69.221,0.0
38.171,-69.07299999999998,0.0
38.148,-68.92500000000001,0.0
38.126,-68.77699999999999,0.0
38.103,-68.62900000000002,0.0
38.08,-68.481,0.0
38.057,-68.334,0.0
38.034,-68.18599999999998,0.0
38.01,-68.03899999999999,0.0
37.987,-67.89100000000002,0.0
37.963,-67.74400000000003,0.0
37.939,-67.596,0.0
37.916,-67.44900000000001,0.0
37.892,-67.30200000000002,0.0
37.867,-67.15499999999997,0.0
37.843,-67.00799999999998,0.0
37.819,-66.86099999999999,0.0
37.794,-66.714,0.0
37.77,-66.56700000000001,0.0
37.745,-66.42000000000002,0.0
37.72,-66.27300000000002,0.0
37.695,-66.12700000000001,0.0
37.67,-65.98000000000002,0.0
37.644,-65.83300000000003,0.0
37.619,-65.68700000000001,0.0
37.594,-65.541,0.0
37.568,-65.394,0.0
37.542,-65.24799999999999,0.0
37.516,-65.10199999999998,0.0
37.49,-64.95600000000002,0.0
37.464,-64.81,0.0
37.438,-64.66399999999999,0.0
37.411,-64.51799999999997,0.0
37.385,-64.37200000000001,0.0
37.358,-64.226,0.0
36.674,-129.864,0.0
36.704,-129.721,0.0
36.734,-129.577,0.0
36.764,-129.433,0.0
36.794,-129.289,0.0
36.824,-129.145,0.0
36.854,-129.001,0.0
36.883,-128.856,0.0
36.913,-128.712,0.0
36.942,-128.568,0.0
36.971,-128.423,0.0
37.0,-128.279,0.0
37.029,-128.134,0.0
37.057,-127.989,0.0
37.086,-127.844,0.0
37.115,-127.69999999999999,0.0
37.143,-127.555,0.0
37.171,-127.41,0.0
37.199,-127.26499999999999,0.0
37.227,-127.119,0.0
37.255,-126.97399999999999,0.0
37.283,-126.82900000000001,0.0
37.31,-126.68299999999999,0.0
37.338,-126.53800000000001,0.0
37.365,-126.392,0.0
37.392,-126.24700000000001,0.0
37.42,-126.101,0.0
37.447,-125.95500000000001,0.0
37.473,-125.809,0.0
37.5,-125.66399999999999,0.0
37.527,-125.518,0.0
37.553,-125.37100000000001,0.0
37.579,-125.225,0.0
37.606,-125.07900000000001,0.0
37.632,-124.93299999999999,0.0
37.658,-124.787,0.0
37.683,-124.63999999999999,0.0
37.709,-124.494,0.0
37.735,-124.34700000000001,0.0
37.76,-124.19999999999999,0.0
37.785,-124.054,0.0
37.811,-123.90700000000001,0.0
37.836,-123.75999999999999,0.0
37.861,-123.613,0.0
37.885,-123.46600000000001,0.0
37.91,-123.31899999999999,0.0
37.935,-123.172,0.0
37.959,-123.025,0.0
37.983,-122.87799999999999,0.0
38.007,-122.72999999999999,5.684518343089463e-16
38.031,-122.583,4.2078880252621805e-12
38.055,-122.436,3.0955675360155588e-9
38.079,-122.28800000000001,8.52708837036539e-8
38.103,-122.14099999999999,9.721919506215452e-6
38.126,-121.993,0.0008814270035280714
38.15,-121.845,0.0059904667094863185
38.173,-121.69800000000001,0.0068368765071022885
38.196,-121.55000000000001,0.006845680920594561
38.219,-121.40199999999999,0.005985858002823004
38.242,-121.25399999999999,0.0008971313814206119
38.264,-121.106,8.325080629793624e-6
38.287,-120.958,4.059085761176759e-6
38.31,-120.81,0.0008407405579373517
38.332,-120.661,0.005968833489429294
38.354,-120.513,0.011755016835809031
38.376,-120.36500000000001,0.035944834395120556
38.398,-120.21600000000001,0.011673746452725908
38.42,-120.06800000000001,0.005959335776255107
38.442,-119.91900000000001,0.000884344785979995
38.463,-119.77099999999999,8.815677391414721e-6
38.485,-119.62200000000001,2.1584200417025462e-8
38.506,-119.47399999999999,3.819628262797209e-9
38.527,-119.32499999999999,2.792145668701064e-5
38.548,-119.17599999999999,0.0058232827003705705
38.569,-119.02699999999999,0.040875711315806806
38.59,-118.87799999999999,0.05171613952837561
38.611,-118.72900000000001,0.052622985586020445
38.631,-118.58000000000001,0.052627033277308125
38.651,-118.43100000000001,0.05256870283396529
38.672,-118.28200000000001,0.04587578175343605
38.692,-118.13300000000001,0.006739968508747751
38.712,-117.983,3.211473497545976e-5
38.732,-117.834,4.6180777439621915e-9
38.752,-117.685,7.112240828505654e-12
38.771,-117.535,2.4013567352500963e-8
38.791,-117.386,8.861570755792489e-6
38.81,-117.23599999999999,0.0008899942936577213
38.829,-117.08699999999999,0.005847149987276596
38.848,-116.93700000000001,0.006718055297297553
38.867,-116.787,0.005853012357480767
38.886,-116.637,0.0008650218006164966
38.905,-116.488,8.7931037962176e-6
38.923,-116.338,2.249509299344644e-8
38.942,-116.18799999999999,3.2483383752149023e-12
38.96,-116.03800000000001,0.0
38.978,-115.888,0.0
38.996,-115.738,0.0
39.014,-115.588,0.0
39.032,-115.43700000000001,0.0
39.05,-115.287,0.0
39.067,-115.137,0.0
39.085,-114.987,0.0
39.102,-114.83600000000001,0.0
39.119,-114.686,0.0
39.136,-114.535,0.0
39.153,-114.38499999999999,0.0
39.17,-114.23400000000001,0.0
39.186,-114.083,0.0
39.203,-113.93299999999999,0.0
39.219,-113.78200000000001,0.0
39.235,-113.631,0.0
39.251,-113.481,0.0
39.267,-113.33000000000001,0.0
39.283,-113.179,0.0
39.299,-113.02799999999999,0.0
39.314,-112.87700000000001,0.0
39.33,-112.726,0.0
39.345,-112.57499999999999,0.0
39.36,-112.424,0.0
39.375,-112.27199999999999,0.0
39.39,-112.12100000000001,0.0
39.405,-111.97,0.0
39.42,-111.81899999999999,0.0
39.434,-111.667,0.0
39.449,-111.51599999999999,0.0
39.463,-111.364,0.0
39.477,-111.213,0.0
39.491,-111.061,0.0
39.505,-110.91,0.0
39.519,-110.75800000000001,0.0
39.532,-110.607,0.0
39.546,-110.45500000000001,0.0
39.559,-110.303,0.0
39.572,-110.15199999999999,0.0
39.585,-110.0,0.0
39.598,-109.84800000000001,0.0
39.611,-109.696,0.0
39.624,-109.54400000000001,3.968240820530544e-12
39.636,-109.392,2.5211458616297354e-8
39.648,-109.24000000000001,9.126485014497057e-6
39.661,-109.088,0.0009257734947258191
39.673,-108.936,0.00598763608004044
39.685,-108.78399999999999,0.006842198071980261
39.697,-108.632,0.006855456400764744
39.709,-108.47999999999999,0.006015290520294389
39.72,-108.328,0.0009058094162642878
39.732,-108.17599999999999,9.614798075463816e-6
39.743,-108.023,2.9225961028859985e-8
39.754,-107.87100000000001,7.62310799637595e-10
39.765,-107.719,8.234326849964608e-12
39.776,-107.566,8.158013558420074e-10
39.787,-107.41399999999999,5.4887531013200945e-9
39.798,-107.262,5.5729542991867524e-9
39.808,-107.10900000000001,7.804281001190206e-10
39.819,-106.957,4.360685119746219e-12
39.829,-106.804,7.303611331348574e-10
39.839,-106.65199999999999,4.529743731236221e-6
39.849,-106.499,0.0009855087720518148
39.859,-106.346,0.024816350366044612
39.869,-106.19399999999999,0.1329558602775958
39.878,-106.041,0.15683232942966605
39.888,-105.88900000000001,0.15784944839027382
39.897,-105.73599999999999,0.15698816987464143
39.907,-105.583,0.15286336448515328
39.916,-105.43,0.15188338825772818
39.925,-105.27799999999999,0.1347246042308366
39.933,-105.125,0.19985488566153262
39.942,-104.97200000000001,0.26881134953222924
39.951,-104.81899999999999,0.39257221659949454
39.959,-104.666,0.4369248025627867
39.967,-104.513,0.4186852757333531
39.976,-104.36000000000001,0.4081871801516744
39.984,-104.207,0.3792990375779309
39.992,-104.054,0.3906495289966349
39.999,-103.90100000000001,0.3383905717751187
40.007,-103.74799999999999,0.3961612152032798
40.014,-103.59500000000003,0.4485164940481256
40.022,-103.44200000000001,0.477056244473709
40.029,-103.28899999999999,0.5390644754298157
40.036,-103.13600000000002,0.7130770679322309
40.043,-102.983,0.9031229588223265
40.05,-102.82999999999998,1.1640746105889477
40.057,-102.67700000000002,1.342162992454247
40.063,-102.52300000000002,1.4204803195945126
40.07,-102.37,1.5583495543481671
40.076,-102.21699999999998,1.5643599076738082
40.082,-102.06400000000002,1.7209099769527725
40.088,-101.91000000000003,2.0346501414644
40.094,-101.757,2.086870540154269
40.1,-101.60399999999998,2.000468788620997
40.106,-101.45100000000002,2.3038330901199564
40.111,-101.29700000000003,2.22877574532391
40.117,-101.144,2.1530742184792855
40.122,-100.99000000000001,2.0970804948596107
40.127,-100.83699999999999,2.060083740404911
40.132,-100.68400000000003,1.8326822669349974
40.137,-100.52999999999997,1.5816455157561593
40.142,-100.37700000000001,1.4967997878645531
40.146,-100.22300000000001,1.3787970611469615
40.151,-100.07,1.1938304089949492
40.155,-99.916,1.1601016180186259
40.159,-99.76299999999998,0.9624092197590542
40.163,-99.60899999999998,0.8798784957709422
40.167,-99.45600000000002,0.7795750754687238
40.171,-99.30200000000002,0.6553020273125284
40.174,-99.149,0.5523772360472197
40.178,-98.995,0.48920400364291866
40.181,-98.84199999999998,0.43590732382607905
40.185,-98.68799999999999,0.37762341971298774
40.188,-98.53500000000003,0.4848347838321502
40.191,-98.38099999999997,0.7411175555501296
40.194,-98.22800000000001,0.9715774232041342
40.196,-98.07400000000001,1.0492696563402184
40.199,-97.92000000000002,1.066785745252411
40.201,-97.767,1.2052175363200526
40.204,-97.613,1.0902416626509532
40.206,-97.45999999999998,0.8876322199024748
40.208,-97.30599999999998,0.8096168551227441
40.21,-97.15199999999999,0.7543429382292239
40.212,-96.99900000000002,0.7228138729032967
40.213,-96.84500000000003,0.7142621856541708
40.215,-96.69099999999997,0.6812284909845243
40.216,-96.53800000000001,0.6589911998772864
40.218,-96.38400000000001,0.7790619867416985
40.219,-96.23000000000002,0.6636453588398566
40.22,-96.077,0.5934249360739752
40.221,-95.923,0.6821636994015478
40.221,-95.769,0.7998231939941558
40.222,-95.61599999999999,0.8448263940745367
40.222,-95.46199999999999,0.8130853433224993
40.223,-95.30799999999999,0.7350132659404583
40.223,-95.15499999999997,0.6341919830745109
40.223,-95.00099999999998,0.6477337797504097
40.223,-94.84699999999998,0.522736783027414
40.223,-94.69400000000002,0.5155498933390085
40.222,-94.54000000000002,0.4739663087012494
40.222,-94.38600000000002,0.4298479180047504
40.221,-94.233,0.44555776790031015
40.221,-94.07900000000001,0.546683568963888
40.22,-93.92500000000001,0.7517510969844983
40.219,-93.77199999999999,0.805663868174125
40.218,-93.618,0.8515251923026234
40.216,-93.464,0.8954799960777253
40.215,-93.31099999999998,0.7723947029529203
40.213,-93.15699999999998,0.4732371018255437
40.212,-93.00299999999999,0.3261292589282131
40.21,-92.85000000000002,0.3131640664162659
40.208,-92.69600000000003,0.238414330042438
40.206,-92.54199999999997,0.2548226875263543
40.204,-92.38900000000001,0.4369916762685889
40.201,-92.23500000000001,0.554091122533725
40.199,-92.082,0.6152994040278429
40.196,-91.928,0.590545099300911
40.194,-91.774,0.6553464338311865
40.191,-91.62099999999998,0.9136472146630692
40.188,-91.46699999999998,1.046715988655781
40.185,-91.31400000000002,1.1166603612837138
40.181,-91.16000000000003,1.1787652029749605
40.178,-91.007,1.114620039019278
40.175,-90.85300000000001,1.0436524666612512
40.171,-90.69900000000001,0.9805870889774967
40.167,-90.54599999999999,0.8448209367325834
40.163,-90.392,0.6246058389291187
40.159,-90.23899999999998,0.3070949627829925
40.155,-90.08499999999998,0.2509601592450024
40.151,-89.93200000000002,0.3484857695378031
40.146,-89.779,0.46770131574611723
40.142,-89.625,0.6292233618933833
40.137,-89.47199999999998,0.6391053475311511
40.132,-89.31799999999998,0.5849249745924775
40.127,-89.16500000000002,0.5146585671733707
40.122,-89.01100000000002,0.422687681137098
40.117,-88.858,0.38834405829640667
40.111,-88.70499999999998,0.428190454861434
40.106,-88.55099999999999,0.46099490020748374
40.1,-88.39800000000002,0.5723992417651024
40.094,-88.245,0.5824044635194602
40.088,-88.09199999999998,0.5721866082942922
40.082,-87.93799999999999,0.6323817930002187
40.076,-87.78500000000003,0.5976775572813362
40.07,-87.632,0.7379069417672057
40.063,-87.47899999999998,0.8650535173219919
40.057,-87.32499999999999,0.8871369272067446
40.05,-87.17200000000003,0.8469597466484743
40.043,-87.019,0.9902114329606457
40.036,-86.86599999999999,1.1086185276738747
40.029,-86.71300000000002,1.2181770000313203
40.022,-86.56,1.414611476623014
40.015,-86.40699999999998,1.4683309802301854
40.007,-86.25400000000002,1.5671842103808786
39.999,-86.101,1.5859837359419822
39.992,-85.94799999999998,1.410627568621947
39.984,-85.79500000000002,1.225230703184588
39.976,-85.642,1.2596628020019602
39.968,-85.48899999999998,1.2811505983870024
39.959,-85.33600000000001,1.103084503544015
39.951,-85.18299999999999,0.8826873553482597
39.942,-85.02999999999997,0.6872102047560542
39.934,-84.87700000000001,0.5830145353575643
39.925,-84.72399999999999,0.45017076976289766
39.916,-84.572,0.3132288397997663
39.907,-84.41899999999998,0.2765909611322204
39.897,-84.26600000000002,0.36146509425195483
39.888,-84.113,0.45095565128720744
39.879,-83.96100000000001,0.47990043768334983
39.869,-83.80799999999999,0.45100228004602727
39.859,-83.65499999999997,0.38897865993065295
39.849,-83.50299999999999,0.47389902855048416
39.839,-83.35000000000002,0.5649500649896718
39.829,-83.19799999999998,0.5165536688535082
39.819,-83.04500000000002,0.47268921397026303
39.808,-82.89299999999997,0.47346970739125394
39.798,-82.74000000000001,0.5067533419589864
39.787,-82.58800000000002,0.47446569333516936
39.776,-82.43599999999998,0.44301802155948083
39.765,-82.28300000000002,0.4389911149555516
39.754,-82.13099999999997,0.33573594794040285
39.743,-81.97899999999998,0.30111097773831846
39.732,-81.82600000000002,0.37392551984632605
39.72,-81.67399999999998,0.4472252088543226
39.709,-81.52199999999999,0.448958496687807
39.697,-81.37,0.26732813437463615
39.685,-81.21800000000002,0.21542691908941092
39.673,-81.06599999999997,0.17862999096570928
39.661,-80.91399999999999,0.14378640405978235
39.649,-80.762,0.1261151398752495
39.636,-80.61000000000001,0.0860715670523417
39.624,-80.45800000000003,0.11986513365658623
39.611,-80.30599999999998,0.21381335629144702
39.598,-80.154,0.31502418604216714
39.585,-80.00200000000001,0.30626688051455997
39.572,-79.85000000000002,0.26816446575907044
39.559,-79.69900000000001,0.24463596076756935
39.546,-79.54700000000003,0.15707945012245378
39.532,-79.39499999999998,0.06018801591093092
39.519,-79.24400000000003,0.01790935127722011
39.505,-79.09199999999998,0.047628895064779145
39.491,-78.94,0.09443897181138483
39.477,-78.78899999999999,0.12211720673056735
39.463,-78.637,0.17547799343290504
39.449,-78.48599999999999,0.2978034017436246
39.434,-78.33499999999998,0.4841250638641729
39.42,-78.18299999999999,0.712579121518875
39.405,-78.03199999999998,0.7817141150586002
39.39,-77.88099999999997,0.8348382714392202
39.376,-77.73000000000002,1.005986442371914
39.361,-77.57799999999997,1.2782804159523309
39.345,-77.42700000000002,1.3469559338571713
39.33,-77.27600000000001,1.3222474056837863
39.315,-77.125,1.2205346230611334
39.299,-76.97399999999999,1.2268129329614936
39.283,-76.82299999999998,1.5022979196939399
39.268,-76.67200000000003,1.358542211122039
39.252,-76.52100000000002,1.4422765528467614
39.236,-76.37099999999998,1.3754862187436114
39.219,-76.22000000000003,1.1224401623984677
39.203,-76.06900000000002,0.8415033144610328
39.186,-75.918,0.5392320397714838
39.17,-75.76799999999997,0.5109660520707893
39.153,-75.61700000000002,0.5406008034897425
39.136,-75.46699999999998,0.40238067053478394
39.119,-75.31599999999997,0.3469951455914688
39.102,-75.166,0.4507173020915051
39.085,-75.01499999999999,0.6214791418529372
39.067,-74.86500000000001,0.6656885845948047
39.05,-74.71499999999997,0.6673129811848003
39.032,-74.56400000000002,0.6512613460994977
39.014,-74.41399999999999,0.5584620314855196
38.997,-74.26400000000001,0.5973041437967201
38.979,-74.11399999999998,0.6514632058119413
38.96,-73.964,0.0
38.942,-73.81400000000002,0.0
38.924,-73.66399999999999,0.0
38.905,-73.51400000000001,0.0
38.886,-73.36399999999998,0.0
38.867,-73.21499999999997,0.0
38.849,-73.065,0.0
38.829,-72.91500000000002,0.0
38.81,-72.76600000000002,0.0
38.791,-72.61599999999999,0.0
38.771,-72.46699999999998,0.0
38.752,-72.31700000000001,0.0
38.732,-72.168,0.0
38.712,-72.01799999999997,0.0
38.692,-71.86900000000003,0.0
38.672,-71.72000000000003,0.0
38.652,-71.57100000000003,0.0
38.631,-71.42200000000003,0.0
38.611,-71.27300000000002,0.0
38.59,-71.12400000000002,0.0
38.569,-70.97500000000002,0.0
38.548,-70.82600000000002,0.0
38.527,-70.67700000000002,0.0
38.506,-70.52800000000002,0.0
38.485,-70.38,0.0
38.463,-70.231,0.0
38.442,-70.082,0.0
38.42,-69.93400000000003,0.0
38.398,-69.78500000000003,0.0
38.376,-69.637,0.0
38.354,-69.48899999999998,0.0
38.332,-69.33999999999997,0.0
38.31,-69.19200000000001,0.0
38.287,-69.04399999999998,0.0
38.265,-68.89600000000002,0.0
38.242,-68.74799999999999,0.0
38.219,-68.60000000000002,0.0
38.196,-68.452,0.0
38.173,-68.30399999999997,0.0
38.15,-68.15699999999998,0.0
38.126,-68.00900000000001,0.0
38.103,-67.86099999999999,0.0
38.079,-67.714,0.0
38.056,-67.56599999999997,0.0
38.032,-67.41899999999998,0.0
38.008,-67.27100000000002,0.0
37.984,-67.12400000000002,0.0
37.959,-66.97699999999998,0.0
37.935,-66.82999999999998,0.0
37.91,-66.68299999999999,0.0
37.886,-66.536,0.0
37.861,-66.38900000000001,0.0
37.836,-66.24200000000002,0.0
37.811,-66.09500000000003,0.0
37.786,-65.94799999999998,0.0
37.76,-65.80099999999999,0.0
37.735,-65.65499999999997,0.0
37.709,-65.50799999999998,0.0
37.684,-65.36200000000002,0.0
37.658,-65.21499999999997,0.0
37.632,-65.06900000000002,0.0
37.606,-64.923,0.0
37.58,-64.77600000000001,0.0
37.553,-64.63,0.0
37.527,-64.48399999999998,0.0
37.5,-64.33800000000002,0.0
37.474,-64.19200000000001,0.0
36.789,-129.902,0.0
36.82,-129.758,0.0
36.85,-129.614,0.0
36.88,-129.47,0.0
36.91,-129.326,0.0
36.939,-129.182,0.0
36.969,-129.038,0.0
36.999,-128.893,0.0
37.028,-128.749,0.0
37.057,-128.604,0.0
37.086,-128.46,0.0
37.115,-128.315,0.0
37.144,-128.17,0.0
37.173,-128.025,0.0
37.202,-127.88,0.0
37.23,-127.73500000000001,0.0
37.258,-127.59,0.0
37.287,-127.445,0.0
37.315,-127.30000000000001,0.0
37.343,-127.154,0.0
37.371,-127.00899999999999,0.0
37.398,-126.864,0.0
37.426,-126.71799999999999,0.0
37.454,-126.572,0.0
37.481,-126.42699999999999,0.0
37.508,-126.281,0.0
37.535,-126.13499999999999,0.0
37.562,-125.989,0.0
37.589,-125.84299999999999,0.0
37.616,-125.697,0.0
37.642,-125.55099999999999,0.0
37.669,-125.405,0.0
37.695,-125.25899999999999,0.0
37.721,-125.112,0.0
37.748,-124.96600000000001,0.0
37.773,-124.81899999999999,0.0
37.799,-124.673,0.0
37.825,-124.52600000000001,0.0
37.851,-124.37899999999999,0.0
37.876,-124.233,0.0
37.901,-124.08600000000001,0.0
37.927,-123.939,0.0
37.952,-123.792,0.0
37.977,-123.64500000000001,0.0
38.001,-123.49799999999999,0.0
38.026,-123.35,0.0
38.051,-123.203,0.0
38.075,-123.05600000000001,0.0
38.099,-122.90899999999999,0.0
38.123,-122.761,0.0
38.147,-122.614,0.0
38.171,-122.46600000000001,6.925246286741949e-10
38.195,-122.31800000000001,5.070309580071135e-6
38.219,-122.17099999999999,0.000961840225790206
38.242,-122.023,0.012747336521624643
38.266,-121.875,0.0528384925611645
38.289,-121.727,0.05928543322830184
38.312,-121.57900000000001,0.0593448932433167
38.335,-121.43100000000001,0.05273617139882229
38.358,-121.28299999999999,0.012672267224616946
38.381,-121.13499999999999,0.0009123861266090233
38.403,-120.98599999999999,4.065489955779508e-6
38.426,-120.838,4.305497047836856e-6
38.448,-120.69,3.445092003968954e-5
38.47,-120.541,0.0008988516727138672
38.492,-120.393,0.005100032693144849
38.514,-120.244,0.0008888101414897977
38.536,-120.096,3.501205257418949e-5
38.558,-119.947,4.492815902195818e-6
38.58,-119.798,2.1855317115357448e-8
38.601,-119.65,6.582657390884395e-12
38.622,-119.501,5.71214808292693e-10
38.644,-119.352,4.064488906273016e-6
38.665,-119.203,0.0008650496450064801
38.685,-119.054,0.01095694706159661
38.706,-118.905,0.041817961647763
38.727,-118.756,0.051702189524342516
38.747,-118.606,0.05173036608473247
38.768,-118.457,0.04662096111008445
38.788,-118.30799999999999,0.04014668072576383
38.808,-118.15799999999999,0.005797463212456693
38.828,-118.00899999999999,2.8791807029710785e-5
38.848,-117.85900000000001,3.984571810103161e-9
38.868,-117.71000000000001,2.355235202557584e-8
38.888,-117.56,9.183110933556237e-6
38.907,-117.411,0.0009158680076887078
38.926,-117.261,0.010809830148983825
38.946,-117.11099999999999,0.040954627049539435
38.965,-116.96100000000001,0.045887916521028964
38.984,-116.81200000000001,0.040986611553649625
39.003,-116.662,0.011008205878766233
39.021,-116.512,0.000891299617507653
39.04,-116.362,4.385909117297072e-6
39.058,-116.21100000000001,5.990177823383149e-10
39.077,-116.061,0.0
39.095,-115.911,0.0
39.113,-115.761,0.0
39.131,-115.61099999999999,0.0
39.149,-115.46000000000001,0.0
39.166,-115.31,0.0
39.184,-115.15899999999999,0.0
39.201,-115.00899999999999,0.0
39.219,-114.858,0.0
39.236,-114.708,0.0
39.253,-114.55699999999999,0.0
39.27,-114.406,0.0
39.286,-114.256,0.0
39.303,-114.10499999999999,0.0
39.319,-113.95400000000001,0.0
39.336,-113.803,0.0
39.352,-113.65199999999999,0.0
39.368,-113.501,0.0
39.384,-113.35,0.0
39.4,-113.19900000000001,0.0
39.416,-113.048,0.0
39.431,-112.89699999999999,0.0
39.447,-112.74600000000001,0.0
39.462,-112.594,0.0
39.477,-112.44300000000001,0.0
39.492,-112.292,0.0
39.507,-112.13999999999999,6.584144973639777e-16
39.522,-111.989,4.234068893921714e-12
39.537,-111.83699999999999,8.519733122591263e-10
39.551,-111.686,5.411800114458201e-9
39.565,-111.53399999999999,5.777578947083101e-9
39.58,-111.38300000000001,6.307348749701201e-9
39.594,-111.231,5.478357472227825e-9
39.608,-111.08000000000001,8.228739199497528e-10
39.622,-110.928,4.2579930944678224e-12
39.635,-110.77600000000001,6.122180278493273e-16
39.649,-110.624,0.0
39.663,-110.47200000000001,0.0
39.676,-110.321,0.0
39.689,-110.16900000000001,0.0
39.702,-110.017,0.0
39.715,-109.86500000000001,0.0
39.728,-109.713,0.0
39.741,-109.561,7.052726628387151e-10
39.753,-109.40799999999999,4.655139671576258e-6
39.765,-109.256,0.0008990618648849757
39.778,-109.10400000000001,0.011031774612713319
39.79,-108.952,0.040724327009327196
39.802,-108.80000000000001,0.04573483306959047
39.814,-108.64699999999999,0.045719396140636616
39.826,-108.495,0.040720649677850045
39.837,-108.34299999999999,0.011057174628246895
39.849,-108.19,0.0009123139747767171
39.86,-108.03800000000001,4.580243635168154e-6
39.871,-107.886,1.5580315155293539e-9
39.882,-107.733,3.062019321502076e-8
39.893,-107.58099999999999,4.7680060447367715e-6
39.904,-107.428,3.252519835673652e-5
39.915,-107.275,3.254517404720531e-5
39.925,-107.12299999999999,4.728814295208438e-6
39.936,-106.97,3.0831827805197635e-8
39.946,-106.81700000000001,5.757196831476294e-9
39.956,-106.66499999999999,3.020584559680141e-5
39.966,-106.512,0.005964197495533412
39.976,-106.35900000000001,0.05256821925102918
39.986,-106.20599999999999,0.13319997472155595
39.996,-106.054,0.1559687843151459
40.005,-105.90100000000001,0.15788047271241756
40.014,-105.74799999999999,0.15788515079704601
40.024,-105.595,0.15778942237966215
40.033,-105.44200000000001,0.1509883496202968
40.042,-105.28899999999999,0.11394745246938788
40.051,-105.136,0.12911302905230068
40.059,-104.983,0.21513102827435895
40.068,-104.83000000000001,0.3277956898425161
40.076,-104.67699999999999,0.3754498268794139
40.085,-104.524,0.3211397182240578
40.093,-104.37100000000001,0.37038592352688676
