lat,lon,estimated_x1_normalized_report_fourhours_per_year_grid_130_cropped_blurred
41.888,-100.62599999999998,1.9515506602964656
41.893,-100.47000000000003,1.4781952215636291
41.897,-100.31400000000002,1.6132937233216644
41.902,-100.15800000000002,1.7040362974280252
41.906,-100.00099999999998,1.7819485346975519
41.91,-99.84500000000003,1.8667839509935817
41.915,-99.68900000000002,1.6900613656545072
41.918,-99.53300000000002,1.7265760452028014
41.922,-99.37700000000001,1.7646514640414648
41.926,-99.221,1.706964449186717
41.93,-99.06400000000002,1.6240684055928554
41.933,-98.90800000000002,1.6087069760500363
41.936,-98.75200000000001,1.4907269789632875
41.939,-98.596,1.2035957108704496
41.942,-98.44,1.3307439400314627
41.945,-98.28300000000002,1.5106252341274036
41.948,-98.12700000000001,1.5423994284712077
41.951,-97.971,1.3806357548181285
41.953,-97.815,1.5449912807324406
41.955,-97.65800000000002,1.5372635927299798
41.958,-97.50200000000001,1.4503520619761834
41.96,-97.346,1.413744348478412
41.962,-97.18900000000002,1.4328195071673233
41.964,-97.03300000000002,1.4633927969151757
41.965,-96.87700000000001,1.4757718820828563
41.967,-96.721,1.443061810405075
41.968,-96.56400000000002,1.3999084285049637
41.969,-96.40800000000002,1.4554412228125244
41.971,-96.25200000000001,1.3575756361535671
41.972,-96.09500000000003,1.292686508454679
41.972,-95.93900000000002,1.2818028846057736
41.973,-95.78300000000002,1.3273485779116567
41.974,-95.62599999999998,1.3253308559740737
41.974,-95.47000000000003,1.2037079294482835
41.975,-95.31400000000002,1.25688965197076
41.975,-95.15699999999998,1.3009526715264221
41.975,-95.00099999999998,1.1641115976867915
41.975,-94.84500000000003,1.091224446759825
41.975,-94.68799999999999,1.1053674210105733
41.974,-94.53199999999998,1.034064805681939
41.974,-94.37599999999998,0.969136724840574
41.973,-94.219,0.9990472322212893
41.972,-94.06299999999999,1.0525608592343518
41.972,-93.90699999999998,1.1584600391596844
41.971,-93.75,1.1375524263202619
41.969,-93.594,1.0897517360194962
41.968,-93.43799999999999,1.0242809213271618
41.967,-93.281,1.0174052657977655
41.965,-93.125,0.858759862365132
41.964,-92.969,0.848922932464473
41.962,-92.81200000000001,0.8540922621695088
41.96,-92.656,0.8782351077687742
41.958,-92.5,0.8987349323395373
41.956,-92.344,0.8636497530632855
41.953,-92.18700000000001,0.8771518873214524
41.951,-92.031,0.9985884718711986
41.948,-91.875,1.040116038284395
41.945,-91.719,1.012156695604764
41.942,-91.56200000000001,0.9834724018133417
41.939,-91.406,1.007138354602696
41.936,-91.25,0.961476176237056
41.933,-91.094,0.7577550143992242
41.93,-90.93700000000001,0.7408649061457943
41.926,-90.781,0.7344614928784763
41.922,-90.625,0.7427358347717448
41.919,-90.469,0.7554085180626596
41.915,-90.31299999999999,0.7546070584354511
41.91,-90.15699999999998,0.7062208585120963
41.906,-90.00099999999998,0.7019492297827878
41.902,-89.844,0.7181746308284274
41.897,-89.68799999999999,0.7152948313198901
41.893,-89.53199999999998,0.6913725223035815
41.888,-89.37599999999998,0.6529511133350943
41.883,-89.22000000000003,0.6334145665649711
41.878,-89.06400000000002,0.5934063693460272
41.873,-88.90800000000002,0.5572796856720027
41.868,-88.75200000000001,0.5160398416459065
41.862,-88.596,0.5406043909884873
41.857,-88.44,0.590041523272806
41.851,-88.28399999999999,0.6373777071749116
41.845,-88.12799999999999,0.6416278456647071
41.839,-87.97199999999998,0.6465061039713766
41.833,-87.81599999999997,0.6346515235374368
41.827,-87.66000000000003,0.6491523495566537
41.821,-87.505,0.6525925133844859
41.814,-87.34899999999999,0.6460983910566301
41.807,-87.19299999999998,0.6184630724971221
41.801,-87.03699999999998,0.5257106734271177
41.794,-86.88099999999997,0.5380879845741736
41.787,-86.726,0.563040874544061
41.78,-86.57,0.6159829137327083
41.772,-86.41399999999999,0.6207202549423547
41.765,-86.25799999999998,0.570566866891812
41.757,-86.10300000000001,0.5407944280838424
41.75,-85.947,0.5575280217333332
41.742,-85.791,0.5625047911214136
41.734,-85.63600000000002,0.5140448622775683
41.726,-85.48000000000002,0.48430451928566665
41.717,-85.32499999999999,0.5072844420985014
41.709,-85.16899999999998,0.5135771514838456
41.701,-85.01400000000001,0.5184956619414189
41.692,-84.858,0.49168563407970506
41.683,-84.70299999999997,0.4855421865517029
41.674,-84.54700000000003,0.46982363931759025
41.665,-84.392,0.4699678066463576
41.656,-84.23700000000002,0.4699477978678909
41.647,-84.08100000000002,0.48954567194920817
41.637,-83.92599999999999,0.5281733190714247
41.628,-83.77100000000002,0.5194429253639001
41.618,-83.61500000000001,0.4814921353807365
41.608,-83.45999999999998,0.49577668641182854
41.598,-83.305,0.546259813351687
41.588,-83.14999999999998,0.5448393816175782
41.578,-82.995,0.5083109321810029
41.568,-82.83999999999997,0.5184553339078163
41.557,-82.685,0.5112155844727881
41.546,-82.529,0.49933929559225804
41.536,-82.37400000000002,0.3801537071155365
41.525,-82.22000000000003,0.37528294039654025
41.514,-82.065,0.3533969181313375
41.503,-81.91000000000003,0.34692198729120355
41.491,-81.755,0.34550792865024776
41.48,-81.60000000000002,0.3347905439643357
41.468,-81.445,0.3196906697712879
41.457,-81.29000000000002,0.29584346659187527
41.445,-81.13600000000002,0.275032346851428
41.433,-80.981,0.2652651998009714
41.421,-80.82600000000002,0.2648197718251969
41.408,-80.67200000000003,0.2705915578014093
41.396,-80.517,0.2869406243134549
41.384,-80.363,0.28824601764321706
41.371,-80.20800000000003,0.29261664337046456
41.358,-80.05399999999997,0.27937362576597086
41.345,-79.899,0.25114538620223886
41.332,-79.745,0.23547502980448495
41.319,-79.59100000000001,0.22589724948463627
41.306,-79.43599999999998,0.2220842984845889
41.292,-79.28199999999998,0.20472560911323473
41.279,-79.12799999999999,0.22216305738132366
41.265,-78.97399999999999,0.23245608483864225
41.251,-78.81900000000002,0.22652250362883355
41.237,-78.66500000000002,0.21520980020534058
41.223,-78.51100000000002,0.20351713019129633
41.209,-78.35700000000003,0.18299731690023033
41.195,-78.20299999999997,0.14679440178969783
41.18,-78.04899999999998,0.14416731168394925
41.165,-77.89499999999998,0.15205102568278192
41.151,-77.74200000000002,0.16957993609525412
41.136,-77.58800000000002,0.1697142247313427
41.121,-77.43400000000003,0.1814886135410579
41.106,-77.27999999999997,0.2019700797779369
41.09,-77.12700000000001,0.2349333938661539
41.075,-76.97300000000001,0.24215638727274422
41.059,-76.82,0.26026189388578647
41.044,-76.666,0.2635689196939667
41.028,-76.51299999999998,0.2443528224970261
41.012,-76.35899999999998,0.2147146719292172
40.996,-76.20600000000002,0.1957259342201259
40.98,-76.05200000000002,0.18261980689161147
40.963,-75.899,0.15991183842106668
40.947,-75.74599999999998,0.16087848117740383
40.93,-75.59300000000002,0.16841033083953683
40.913,-75.44,0.17496348893044342
40.897,-75.28699999999998,0.18027657665222113
40.88,-75.13400000000001,0.17140897554831858
40.862,-74.981,0.16558671672920386
40.845,-74.82799999999997,0.1637979353695647
40.828,-74.67500000000001,0.1586599354616511
40.81,-74.52199999999999,0.16102904287354824
40.793,-74.36900000000003,0.15937681445190294
40.775,-74.21600000000001,0.15470869102996385
40.757,-74.06400000000002,0.15228356405947435
40.739,-73.911,0.148693088835387
40.721,-73.75900000000001,0.1381815682107091
40.702,-73.606,0.11822638264086996
40.684,-73.45400000000001,0.11108618788167145
40.665,-73.30099999999999,0.1076398584170637
40.646,-73.149,0.08175660131087452
40.628,-72.99700000000001,0.07656804156886421
40.609,-72.844,0.06051909989518651
40.59,-72.69200000000001,0.053374797841355126
40.57,-72.54000000000002,0.0527261865782
40.551,-72.38799999999998,0.05242652183535318
40.531,-72.23599999999999,0.04818601636693288
40.512,-72.084,0.04377276638633279
40.492,-71.93200000000002,0.0
40.472,-71.781,0.0
40.452,-71.62900000000002,0.0
40.432,-71.47699999999998,0.0
40.412,-71.32499999999999,0.0
40.391,-71.17399999999998,0.0
40.371,-71.02199999999999,0.0
40.35,-70.87099999999998,0.0
40.329,-70.719,0.0
40.308,-70.56799999999998,0.0
40.287,-70.41699999999997,0.0
40.266,-70.26600000000002,0.0
40.244,-70.11399999999998,0.0
40.223,-69.96300000000002,0.0
40.201,-69.81200000000001,0.0
40.18,-69.661,0.0
40.158,-69.50999999999999,0.0
40.136,-69.36000000000001,0.0
40.114,-69.209,0.0
40.091,-69.05799999999999,0.0
40.069,-68.90699999999998,0.0
40.046,-68.757,0.0
40.024,-68.606,0.0
40.001,-68.45600000000002,0.0
39.978,-68.305,0.0
39.955,-68.15499999999997,0.0
39.932,-68.005,0.0
39.908,-67.85500000000002,0.0
39.885,-67.70499999999998,0.0
39.861,-67.555,0.0
39.838,-67.40499999999997,0.0
39.814,-67.255,0.0
39.79,-67.10500000000002,0.0
39.766,-66.95499999999998,0.0
39.742,-66.805,0.0
39.717,-66.656,0.0
39.693,-66.50599999999997,0.0
39.668,-66.35700000000003,0.0
39.643,-66.207,0.0
39.619,-66.05799999999999,0.0
39.594,-65.90899999999999,0.0
39.568,-65.75900000000001,0.0
39.543,-65.61000000000001,0.0
39.518,-65.46100000000001,0.0
39.492,-65.31200000000001,0.0
39.467,-65.16300000000001,0.0
39.441,-65.01400000000001,0.0
39.415,-64.86599999999999,0.0
39.389,-64.71699999999998,0.0
39.363,-64.56799999999998,0.0
39.336,-64.42000000000002,0.0
39.31,-64.27100000000002,0.0
39.284,-64.12299999999999,0.0
39.257,-63.97500000000002,0.0
39.23,-63.82600000000002,0.0
39.203,-63.678,0.0
38.511,-130.48,0.0
38.541,-130.334,0.0
38.572,-130.187,0.0
38.602,-130.041,0.0
38.632,-129.895,0.0
38.662,-129.748,0.0
38.692,-129.602,0.0
38.722,-129.455,0.0
38.751,-129.309,0.0
38.781,-129.162,0.0
38.81,-129.015,0.0
38.84,-128.868,0.0
38.869,-128.721,0.0
38.898,-128.574,0.0
38.927,-128.427,0.0
38.955,-128.28,0.0
38.984,-128.133,0.0
39.013,-127.98500000000001,0.0
39.041,-127.838,0.0
39.069,-127.69,0.0
39.097,-127.542,0.0
39.125,-127.39500000000001,0.0
39.153,-127.24700000000001,0.0
39.181,-127.09899999999999,0.0
39.208,-126.951,0.0
39.236,-126.803,0.0
39.263,-126.655,0.0
39.29,-126.507,0.0
39.318,-126.35900000000001,0.0
39.344,-126.21000000000001,0.0
39.371,-126.06200000000001,0.0
39.398,-125.91300000000001,0.0
39.425,-125.76499999999999,0.0
39.451,-125.61600000000001,0.0
39.477,-125.46799999999999,0.0
39.503,-125.31899999999999,0.0
39.53,-125.16999999999999,0.0
39.555,-125.02099999999999,0.0
39.581,-124.87200000000001,0.0
39.607,-124.72300000000001,0.0
39.632,-124.57400000000001,0.0
39.658,-124.42500000000001,0.0
39.683,-124.275,0.0
39.708,-124.126,0.0
39.733,-123.976,0.0
39.758,-123.827,0.0
39.783,-123.67699999999999,0.0
39.808,-123.52799999999999,0.0
39.832,-123.37799999999999,0.0
39.856,-123.22800000000001,0.0
39.881,-123.078,0.0
39.905,-122.928,2.9177272472412463e-9
39.929,-122.77799999999999,1.8326563254070992e-5
39.953,-122.62799999999999,0.003485445038530798
39.976,-122.47800000000001,0.023214468790485165
40.0,-122.328,0.02702908144028132
40.023,-122.178,0.03088081913636975
40.047,-122.02699999999999,0.0422735812749164
40.07,-121.87700000000001,0.044009384802865925
40.093,-121.726,0.03802236074634358
40.116,-121.576,0.0076215631411078524
40.139,-121.42500000000001,0.0003692675650373642
40.161,-121.275,1.894649132892523e-6
40.184,-121.124,2.977334677308342e-10
40.206,-120.97300000000001,1.3617825526558313e-11
40.229,-120.822,3.0200284370686106e-8
40.251,-120.67099999999999,5.229180267670343e-6
40.273,-120.52000000000001,3.893391271406221e-5
40.295,-120.369,7.610090712613569e-5
40.316,-120.21799999999999,0.0009850919988357045
40.338,-120.06700000000001,0.005198451229987279
40.359,-119.916,0.000997840737890904
40.381,-119.76400000000001,7.49391930837358e-5
40.402,-119.613,4.2369999338221035e-5
40.423,-119.46100000000001,3.278021518919115e-5
40.444,-119.31,5.00344765913229e-6
40.465,-119.15799999999999,1.9912807050370525e-5
40.486,-119.007,0.0018775914860868484
40.506,-118.85499999999999,0.01714028003818243
40.527,-118.703,0.0476748653050713
40.547,-118.55099999999999,0.052643511858010986
40.567,-118.4,0.051781852014693056
40.587,-118.24799999999999,0.04743096883064775
40.607,-118.096,0.050670181343499085
40.627,-117.94399999999999,0.047563099521583434
40.647,-117.792,0.051712492293216804
40.666,-117.63900000000001,0.05173812481833577
40.686,-117.487,0.05864764480342855
40.705,-117.33500000000001,0.12083948665919901
40.724,-117.18299999999999,0.10932991538373114
40.743,-117.03,0.10620643597495154
40.762,-116.87799999999999,0.11121132589439976
40.78,-116.725,0.11207721332841167
40.799,-116.57300000000001,0.10329605389499032
40.818,-116.41999999999999,0.05682447078368007
40.836,-116.267,0.06501361994273415
40.854,-116.11500000000001,0.19795261905182596
40.872,-115.96199999999999,0.3225731586115801
40.89,-115.809,0.3824107814976366
40.908,-115.656,0.3791092355836743
40.926,-115.50299999999999,0.37372311313087236
40.943,-115.35,0.32806513134714615
40.961,-115.197,0.15318474726600534
40.978,-115.04400000000001,0.03848460855405797
40.995,-114.89099999999999,0.0037049689456501093
41.012,-114.738,0.01207999082543821
41.029,-114.58500000000001,0.08380153777064946
41.046,-114.43100000000001,0.1223941989931616
41.062,-114.27799999999999,0.14260221226990788
41.079,-114.124,0.1959190257756516
41.095,-113.971,0.17764970388741863
41.111,-113.81800000000001,0.1372081151314043
41.127,-113.66399999999999,0.07685994066262643
41.143,-113.50999999999999,0.03252611571181439
41.159,-113.357,0.034042652502676206
41.175,-113.203,0.13591902666269423
41.191,-113.049,0.17595599082950514
41.206,-112.89599999999999,0.21828777866106108
41.221,-112.74199999999999,0.2353639931764208
41.236,-112.588,0.30024501340887494
41.251,-112.434,0.5195187467409198
41.266,-112.28,0.6475533022557238
41.281,-112.126,0.6485571483942971
41.296,-111.97200000000001,0.6695169178188998
41.31,-111.81800000000001,0.6041055887239407
41.325,-111.66399999999999,0.4594385636191378
41.339,-111.50999999999999,0.15817110561794365
41.353,-111.35499999999999,0.08979792839227674
41.367,-111.201,0.0629228740115416
41.381,-111.047,0.05451305661552788
41.394,-110.892,0.05862934679867454
41.408,-110.738,0.05860482531906168
41.421,-110.584,0.047605991386388824
41.435,-110.429,0.012055439507095037
41.448,-110.275,0.0010263627108903777
41.461,-110.12,0.006924930110364849
41.474,-109.965,0.045827761468069675
41.487,-109.811,0.07151406924170009
41.499,-109.656,0.18526490594263909
41.512,-109.501,0.24913674560638038
41.524,-109.34700000000001,0.2621610284173256
41.536,-109.19200000000001,0.26311485603124735
41.549,-109.037,0.26294847616474276
41.56,-108.882,0.23613397968493158
41.572,-108.727,0.07868994759844271
41.584,-108.572,0.015003758469227012
41.596,-108.417,0.046648299075872084
41.607,-108.262,0.05866881075526011
41.618,-108.107,0.059704454029332735
41.63,-107.952,0.06566463295758014
41.641,-107.797,0.09913146658883747
41.652,-107.642,0.09824136522811923
41.662,-107.487,0.06666546573544435
41.673,-107.332,0.10513809785857005
41.683,-107.17599999999999,0.15286297673816765
41.694,-107.02099999999999,0.17513072682308442
41.704,-106.86600000000001,0.1993630652190779
41.714,-106.71000000000001,0.17185205959813474
41.724,-106.555,0.17698902920371343
41.734,-106.4,0.20434832299865555
41.744,-106.244,0.16567023537358003
41.753,-106.089,0.1246142219120893
41.763,-105.93299999999999,0.11530917395528135
41.772,-105.77799999999999,0.1364601179075287
41.781,-105.62200000000001,0.1954069633647638
41.79,-105.46700000000001,0.1660634743352018
41.799,-105.311,0.2903312961211476
41.808,-105.155,0.6033065508821761
41.817,-105.0,0.7226041345793607
41.825,-104.844,0.8262720054732553
41.833,-104.68799999999999,0.9379941312156836
41.842,-104.53299999999999,1.0957345622293988
41.85,-104.37700000000001,1.1772729487879643
41.858,-104.221,1.2782908691813761
41.866,-104.065,1.5776224827211598
41.873,-103.91000000000003,1.7857011502289892
41.881,-103.75400000000002,1.7543059641754755
41.888,-103.59800000000001,1.7759061169704982
41.896,-103.44200000000001,1.9458486109452982
41.903,-103.286,2.0792831248200496
41.91,-103.13,1.9736034861898686
41.917,-102.97399999999999,1.863122931588222
41.923,-102.81799999999998,1.8607411690016626
41.93,-102.66199999999998,1.7352640024476933
41.937,-102.50599999999997,1.7084329697004619
41.943,-102.35000000000002,1.6751612226927617
41.949,-102.19400000000002,1.7552049269944028
41.955,-102.03800000000001,1.8514377412989635
41.961,-101.882,1.894724362517185
41.967,-101.726,1.893417649318468
41.973,-101.56900000000002,1.9014476230507764
41.978,-101.41300000000001,2.1547790972862337
41.984,-101.257,1.9916794604323007
41.989,-101.101,2.0390378186837665
41.994,-100.945,2.0162715641204514
41.999,-100.78899999999999,1.977950674673574
42.004,-100.632,1.9564590530804724
42.009,-100.476,1.5837995319975582
42.014,-100.32,1.6066892950510159
42.018,-100.16300000000001,1.615842335369423
42.022,-100.007,1.69374476331057
42.027,-99.851,1.7404518841607786
42.031,-99.695,1.561690104040871
42.035,-99.53800000000001,1.4843335542973894
42.038,-99.382,1.5421038203375856
42.042,-99.226,1.5595086402594929
42.046,-99.06900000000002,1.4855993810786001
42.049,-98.91300000000001,1.4519891741986095
42.052,-98.75599999999997,1.3490999657465779
42.056,-98.60000000000002,1.1851241972566766
42.059,-98.44400000000002,1.2851195050672817
42.061,-98.28699999999998,1.3707360623287803
42.064,-98.13099999999997,1.3814410044187089
42.067,-97.97399999999999,1.4317543881977852
42.069,-97.81799999999998,1.5474775105740992
42.072,-97.661,1.4713048258951034
42.074,-97.505,1.4118470322381196
42.076,-97.34800000000001,1.4068841231752967
42.078,-97.19200000000001,1.3977646488295419
42.08,-97.036,1.4506194254222875
42.081,-96.87900000000002,1.43418640103349
42.083,-96.72300000000001,1.3886431247867195
42.084,-96.56599999999997,1.4207280691627027
42.086,-96.41000000000003,1.4379129914468627
42.087,-96.25299999999999,1.4742283531710363
42.088,-96.09699999999998,1.357289966975135
42.089,-95.94,1.3018305302682354
42.089,-95.78399999999999,1.3287028459728765
42.09,-95.62700000000001,1.2087979829359194
42.09,-95.471,1.2253907420946892
42.091,-95.31400000000002,1.2958658639776768
42.091,-95.15800000000002,1.2698757084744279
42.091,-95.00099999999998,1.1836399918533094
42.091,-94.844,1.1330024262972949
42.091,-94.68799999999999,1.1119334055239685
42.09,-94.531,1.0751980332944835
42.09,-94.375,0.9996412327229534
42.089,-94.21800000000002,0.976774286311679
42.089,-94.06200000000001,1.0127618087217793
42.088,-93.90499999999997,1.0263212164736346
42.087,-93.74900000000002,0.9790472966753826
42.086,-93.59199999999998,0.9792546097992879
42.084,-93.43599999999998,0.9710172802281981
42.083,-93.279,1.0099397209486454
42.081,-93.12299999999999,0.900778800189392
42.08,-92.96600000000001,0.8884241354979909
42.078,-92.81,0.8923436776775805
42.076,-92.65300000000002,0.8700540595058412
42.074,-92.49700000000001,0.8869660319297816
42.072,-92.34100000000001,0.8393127210154139
42.069,-92.18400000000003,0.868791850064797
42.067,-92.02800000000002,0.9843815745398145
42.064,-91.87099999999998,0.993774227251463
42.061,-91.71499999999997,0.9975566174001238
42.059,-91.55799999999999,0.9805886697793688
42.056,-91.40199999999999,0.9779274530000839
42.052,-91.24599999999998,0.9077279494009333
42.049,-91.089,0.768183733580525
42.046,-90.93299999999999,0.7067086776005715
42.042,-90.77600000000001,0.6543520804078414
42.039,-90.62,0.6483492498619409
42.035,-90.464,0.6480478136370098
42.031,-90.30700000000002,0.6699804832151938
42.027,-90.15100000000001,0.6831948832851414
42.022,-89.995,0.734690509112266
42.018,-89.83800000000002,0.7713886687795621
42.014,-89.68200000000002,0.7506446012062952
42.009,-89.52600000000001,0.7329287042129308
42.004,-89.37,0.7197588609529727
41.999,-89.21300000000002,0.6467539168814663
41.994,-89.05700000000002,0.6008585498954272
41.989,-88.90100000000001,0.5443775300047955
41.984,-88.745,0.5198269141395608
41.978,-88.589,0.5492195008411977
41.973,-88.43200000000002,0.5685969911041752
41.967,-88.27600000000001,0.5979590404034534
41.961,-88.12,0.5979971947975433
41.955,-87.964,0.6075973522360719
41.949,-87.80799999999999,0.6168869347550399
41.943,-87.65199999999999,0.6207507566529071
41.937,-87.49599999999998,0.621332243321334
41.93,-87.33999999999997,0.6214801520615757
41.924,-87.18400000000003,0.553818176261495
41.917,-87.02800000000002,0.5358697132378976
41.91,-86.87200000000001,0.552566318814341
41.903,-86.71600000000001,0.5915144962450448
41.896,-86.56,0.6157520842872672
41.888,-86.404,0.5766208228332987
41.881,-86.24799999999999,0.5621531732949284
41.873,-86.09199999999998,0.5649580466472967
41.866,-85.93700000000001,0.5513688669163803
41.858,-85.781,0.5265520488796429
41.85,-85.625,0.47581701119484116
41.842,-85.469,0.46087391574117165
41.834,-85.31400000000002,0.5108757507100978
41.825,-85.15800000000002,0.5124031099553782
41.817,-85.00200000000001,0.511847192543468
41.808,-84.84699999999998,0.4912924901209607
41.799,-84.69099999999997,0.4922457478076257
41.79,-84.53500000000003,0.4759709673574486
41.781,-84.38,0.49050864844924114
41.772,-84.22399999999999,0.4785526939911913
41.763,-84.06900000000002,0.46712396589905286
41.753,-83.91300000000001,0.5053581200067461
41.744,-83.75799999999998,0.4924415885879972
41.734,-83.60199999999998,0.46718245442182554
41.724,-83.447,0.4820753625745362
41.714,-83.29199999999997,0.5175638158025931
41.704,-83.13600000000002,0.554533346507529
41.694,-82.981,0.5365086242386762
41.684,-82.82600000000002,0.5211044974984959
41.673,-82.67000000000002,0.520538859554751
41.662,-82.51499999999999,0.5108786734691931
41.652,-82.36000000000001,0.37935018571458345
41.641,-82.20499999999998,0.37204518024665634
41.63,-82.05000000000001,0.34966720120908396
41.619,-81.89499999999998,0.34914332869159714
41.607,-81.74000000000001,0.34672565303166986
41.596,-81.58499999999998,0.32357724294508416
41.584,-81.43,0.3049944940832007
41.572,-81.27499999999998,0.28065632370478816
41.561,-81.12,0.2640062718766678
41.549,-80.96499999999997,0.2581727731309789
41.537,-80.81,0.2549725105851111
41.524,-80.65499999999997,0.25670356049410437
41.512,-80.50099999999998,0.2681976964505382
41.499,-80.346,0.2655433400165582
41.487,-80.19099999999997,0.2777696297958269
41.474,-80.03699999999998,0.2713175479130734
41.461,-79.882,0.2520385073255441
41.448,-79.72699999999998,0.23091547015376815
41.435,-79.57299999999998,0.21893993627165578
41.422,-79.418,0.21900506181775184
41.408,-79.26400000000001,0.20303968320714436
41.395,-79.11000000000001,0.21425562192766312
41.381,-78.95499999999998,0.21496356106058576
41.367,-78.80099999999999,0.20132445275092598
41.353,-78.64699999999999,0.1869815185015192
41.339,-78.49200000000002,0.18194087970634537
41.325,-78.33800000000002,0.16777366238498398
41.31,-78.18400000000003,0.14481242278523315
41.296,-78.02999999999997,0.12355407214822833
41.281,-77.87599999999998,0.12988229220400777
41.267,-77.72199999999998,0.14827632304736282
41.252,-77.56799999999998,0.14759079247432538
41.237,-77.41399999999999,0.16386212592944585
41.221,-77.25999999999999,0.18381045219456235
41.206,-77.106,0.20589923961752843
41.191,-76.95299999999997,0.21976529792561125
41.175,-76.79899999999998,0.24286008756808178
41.159,-76.64499999999998,0.25030278644823784
41.144,-76.49200000000002,0.23705807726093223
41.128,-76.33800000000002,0.21617564066358458
41.112,-76.18400000000003,0.19113946012401156
41.095,-76.031,0.17706735140590235
41.079,-75.87700000000001,0.16662142562953094
41.063,-75.72399999999999,0.165338125645166
41.046,-75.57100000000003,0.1601938256431073
41.029,-75.41699999999997,0.14431531087900207
41.012,-75.26400000000001,0.1465474274687623
40.995,-75.11099999999999,0.1506553868427092
40.978,-74.95800000000003,0.15362722120904063
40.961,-74.805,0.14772825911709317
40.943,-74.65199999999999,0.145229387675511
40.926,-74.49900000000002,0.15413560244954633
40.908,-74.346,0.14851338942759157
40.89,-74.19299999999998,0.1422630986800196
40.872,-74.04000000000002,0.14060018427721527
40.854,-73.887,0.1374881365693091
40.836,-73.73500000000001,0.12865820397248
40.818,-73.582,0.11335082484024522
40.799,-73.42899999999997,0.11197537413401032
40.781,-73.27699999999999,0.10387243861525086
40.762,-73.12400000000002,0.08037136848370488
40.743,-72.97199999999998,0.07286497992703556
40.724,-72.81900000000002,0.05859248774489231
40.705,-72.66699999999997,0.05338979364621886
40.686,-72.51499999999999,0.05246139421120862
40.666,-72.363,0.04829857882450024
40.647,-72.20999999999998,0.04667421941339846
40.627,-72.05799999999999,0.05900689932631791
40.607,-71.906,0.0591318403659475
40.587,-71.75400000000002,0.05867860621435351
40.567,-71.60199999999998,0.0
40.547,-71.44999999999999,0.0
40.527,-71.29899999999998,0.0
40.506,-71.14699999999999,0.0
40.486,-70.995,0.0
40.465,-70.844,0.0
40.444,-70.69200000000001,0.0
40.423,-70.54000000000002,0.0
40.402,-70.38900000000001,0.0
40.381,-70.238,0.0
40.36,-70.08600000000001,0.0
40.338,-69.935,0.0
40.317,-69.78399999999999,0.0
40.295,-69.63299999999998,0.0
40.273,-69.48200000000003,0.0
40.251,-69.33100000000002,0.0
40.229,-69.18,0.0
40.207,-69.029,0.0
40.184,-68.87799999999999,0.0
40.162,-68.72699999999998,0.0
40.139,-68.577,0.0
40.116,-68.42599999999999,0.0
40.093,-68.27499999999998,0.0
40.07,-68.125,0.0
40.047,-67.97500000000002,0.0
40.024,-67.82400000000001,0.0
40.0,-67.67399999999998,0.0
39.977,-67.524,0.0
39.953,-67.37400000000002,0.0
39.929,-67.22399999999999,0.0
39.905,-67.07400000000001,0.0
39.881,-66.92399999999998,0.0
39.857,-66.774,0.0
39.832,-66.62400000000002,0.0
39.808,-66.47399999999999,0.0
39.783,-66.32499999999999,0.0
39.758,-66.17500000000001,0.0
39.734,-66.02499999999998,0.0
39.709,-65.87599999999998,0.0
39.683,-65.72699999999998,0.0
39.658,-65.577,0.0
39.633,-65.428,0.0
39.607,-65.279,0.0
39.582,-65.13,0.0
39.556,-64.981,0.0
39.53,-64.832,0.0
39.504,-64.68299999999999,0.0
39.478,-64.53399999999999,0.0
39.451,-64.38600000000002,0.0
39.425,-64.23700000000002,0.0
39.398,-64.08800000000002,0.0
39.372,-63.94,0.0
39.345,-63.79199999999997,0.0
39.318,-63.64299999999997,0.0
38.625,-130.519,0.0
38.655,-130.373,0.0
38.686,-130.226,0.0
38.716,-130.08,0.0
38.746,-129.933,0.0
38.776,-129.787,0.0
38.806,-129.64,0.0
38.836,-129.494,0.0
38.866,-129.347,0.0
38.895,-129.2,0.0
38.925,-129.053,0.0
38.954,-128.906,0.0
38.983,-128.759,0.0
39.012,-128.611,0.0
39.041,-128.464,0.0
39.07,-128.317,0.0
39.099,-128.169,0.0
39.127,-128.022,0.0
39.155,-127.874,0.0
39.184,-127.726,0.0
39.212,-127.57900000000001,0.0
39.24,-127.43100000000001,0.0
39.268,-127.28299999999999,0.0
39.295,-127.13499999999999,0.0
39.323,-126.987,0.0
39.351,-126.839,0.0
39.378,-126.69,0.0
39.405,-126.542,0.0
39.432,-126.394,0.0
39.459,-126.245,0.0
39.486,-126.09700000000001,0.0
39.513,-125.94800000000001,0.0
39.539,-125.799,0.0
39.566,-125.65,0.0
39.592,-125.50200000000001,0.0
39.618,-125.35300000000001,0.0
39.644,-125.20400000000001,0.0
39.67,-125.055,0.0
39.696,-124.905,0.0
39.722,-124.756,0.0
39.747,-124.607,0.0
39.773,-124.457,0.0
39.798,-124.30799999999999,0.0
39.823,-124.15799999999999,0.0
39.848,-124.00899999999999,0.0
39.873,-123.85900000000001,0.0
39.898,-123.709,0.0
39.922,-123.56,0.0
39.947,-123.41,0.0
39.971,-123.25999999999999,0.0
39.996,-123.11000000000001,0.0
40.02,-122.96000000000001,2.4762261726770955e-9
40.044,-122.81,1.551584329341605e-5
40.068,-122.65899999999999,0.0030328815155332856
40.091,-122.50899999999999,0.020502434139571625
