lat,lon,estimated_report_days_per_year_grid_130_cropped_blurred
36.002,-100.024,2.628516112356586
36.006,-99.87700000000001,2.294821227618121
36.01,-99.72899999999998,2.279140813374302
36.014,-99.58100000000002,2.4074616311291512
36.018,-99.43400000000003,2.277710068002478
36.022,-99.286,2.3176746780553033
36.026,-99.13799999999998,2.4911445660006586
36.029,-98.99099999999999,2.6351984552683994
36.033,-98.84300000000002,2.2570458422862067
36.036,-98.695,2.5024620917132614
36.039,-98.548,2.6515038308942254
36.043,-98.39999999999998,2.7198176386586614
36.045,-98.25200000000001,3.3762368788802535
36.048,-98.10399999999998,3.7275743093643205
36.051,-97.957,4.257668126570455
36.053,-97.80900000000003,4.444649888778819
36.056,-97.661,4.187342224412659
36.058,-97.51299999999998,4.332348516021833
36.06,-97.36599999999999,4.808193532801859
36.062,-97.21800000000002,4.909636973779979
36.064,-97.07,5.225317253627142
36.066,-96.92200000000003,5.271028299905805
36.068,-96.77499999999998,5.637351726921948
36.069,-96.62700000000001,5.987013083493242
36.07,-96.47899999999998,6.3915918110511765
36.072,-96.33100000000002,8.496690967968926
36.073,-96.18299999999999,10.425929254596966
36.074,-96.036,11.030174858836867
36.075,-95.88799999999998,11.317686332116597
36.075,-95.74000000000001,11.39010508656705
36.076,-95.59199999999998,11.25670293146551
36.076,-95.44400000000002,10.302093970421017
36.077,-95.29700000000003,8.915126373929228
36.077,-95.149,7.840256564500869
36.077,-95.00099999999998,7.6916849369607645
36.077,-94.85300000000001,7.354439838263052
36.077,-94.70499999999998,7.414706003056201
36.076,-94.55700000000002,8.187318659724385
36.076,-94.41000000000003,8.802007666942677
36.075,-94.262,8.693872015577838
36.075,-94.11399999999998,8.277954941994226
36.074,-93.96600000000001,7.506236643590838
36.073,-93.81799999999998,7.236524217304463
36.072,-93.67099999999999,5.999199801047934
36.07,-93.52300000000002,5.671147419248186
36.069,-93.375,5.57462806558134
36.068,-93.22699999999998,4.770410179848424
36.066,-93.07900000000001,4.688547936024738
36.064,-92.93200000000002,5.403996631408946
36.062,-92.78399999999999,5.71517168898193
36.06,-92.63600000000002,5.906349252362656
36.058,-92.488,6.235067663057895
36.056,-92.34100000000001,6.123271918467666
36.053,-92.19299999999998,5.516334024838508
36.051,-92.04500000000002,5.0471310020969415
36.048,-91.89699999999999,5.557762699711185
36.045,-91.75,5.722692079948036
36.043,-91.60199999999998,5.654026954099293
36.039,-91.45400000000001,5.724750608495726
36.036,-91.30700000000002,6.072010647933945
36.033,-91.15899999999999,5.879715620512963
36.03,-91.01100000000002,6.710178916365691
36.026,-90.863,7.35875326517029
36.022,-90.71600000000001,7.493169078239518
36.018,-90.56799999999998,7.573798568672763
36.014,-90.42000000000002,7.642549945869953
36.01,-90.27300000000002,7.312834767363449
36.006,-90.125,7.080266408624004
36.002,-89.97800000000001,6.52129367157696
35.997,-89.82999999999998,6.646546673353217
35.993,-89.68200000000002,6.742408896917523
35.988,-89.53500000000003,7.026182365770894
35.983,-89.387,7.01665475734925
35.978,-89.24000000000001,6.973113511916819
35.973,-89.09199999999998,6.871746064226469
35.968,-88.945,6.922723046875558
35.962,-88.79700000000003,7.163632555687081
35.957,-88.64999999999998,7.365486647193067
35.951,-88.50200000000001,7.547522371124143
35.945,-88.35500000000002,7.925222335690592
35.939,-88.207,8.091965174359443
35.933,-88.06,8.172425487035206
35.927,-87.91199999999998,8.329749050311062
35.921,-87.76499999999999,9.124673032540928
35.914,-87.618,9.32620138663828
35.908,-87.47000000000003,9.442206186823604
35.901,-87.32299999999998,10.135473085228483
35.894,-87.17599999999999,11.57526475724899
35.887,-87.02800000000002,13.031746250483218
35.88,-86.88099999999997,13.685562384904534
35.873,-86.73399999999998,14.44393340165326
35.866,-86.58600000000001,13.999928300408392
35.858,-86.43900000000002,12.49393987329301
35.85,-86.29199999999997,11.305549957763153
35.843,-86.14499999999998,10.77834004809502
35.835,-85.99799999999999,9.585635375054181
35.827,-85.85000000000002,8.25266688433062
35.819,-85.70299999999997,7.941622645616728
35.81,-85.55599999999998,8.75879267178388
35.802,-85.40899999999999,9.122335918682516
35.794,-85.262,9.969838346960424
35.785,-85.11500000000001,11.04786074637096
35.776,-84.96800000000002,11.827838015216233
35.767,-84.82100000000003,13.578698273876117
35.758,-84.67399999999998,15.045971585440148
35.749,-84.52699999999999,15.789230602335232
35.74,-84.38,16.17620855338871
35.73,-84.233,16.232239529729444
35.721,-84.08600000000001,15.548769637132638
35.711,-83.94,15.01211351524036
35.701,-83.793,14.414138320903543
35.691,-83.64600000000002,13.02353221911608
35.681,-83.49900000000002,10.476957607640317
35.671,-83.35199999999998,9.87883631666875
35.661,-83.20600000000002,8.824468690199286
35.65,-83.05900000000003,8.037963903473003
35.64,-82.91199999999998,8.35692235785552
35.629,-82.76600000000002,9.187947121387472
35.618,-82.61900000000003,10.223571633490685
35.607,-82.47300000000001,11.759904245909846
35.596,-82.32600000000002,13.67840353082371
35.585,-82.18,14.492987557746977
35.573,-82.03300000000002,15.402306810635364
35.562,-81.887,16.589257762457667
35.55,-81.74000000000001,17.679998369126633
35.539,-81.594,18.295378992382755
35.527,-81.44799999999998,17.74153705745405
35.515,-81.30099999999999,17.044742412074644
35.503,-81.15499999999997,17.33326423934948
35.49,-81.00900000000001,18.311378142557558
35.478,-80.86200000000002,18.320186479797925
35.465,-80.71600000000001,17.581722213142204
35.453,-80.57,16.732672679488125
35.44,-80.42399999999998,15.547874352059416
35.427,-80.27800000000002,14.649894172098374
35.414,-80.132,13.049704904925763
35.401,-79.98599999999999,12.050573747996994
35.387,-79.83999999999997,11.63620996590083
35.374,-79.69400000000002,11.178867491349312
35.361,-79.548,10.72601733557573
35.347,-79.40199999999999,10.280173081797416
35.333,-79.25599999999997,10.794347780881575
35.319,-79.11000000000001,11.326553967992574
35.305,-78.96499999999997,11.491549071520778
35.291,-78.81900000000002,11.33599553508894
35.276,-78.673,11.213021759992404
35.262,-78.52699999999999,11.073512504300478
35.247,-78.382,10.755769500175576
35.233,-78.23599999999999,10.288662045794178
35.218,-78.09100000000001,9.589335597008416
35.203,-77.945,8.79224982563845
35.188,-77.80000000000001,8.079948666744007
35.173,-77.654,7.56870985212246
35.157,-77.50900000000001,7.233806738467585
35.142,-77.36399999999998,6.625913892836521
35.126,-77.21800000000002,6.336659149816733
35.11,-77.07299999999998,6.021498443508079
35.095,-76.928,6.109163818596535
35.079,-76.78300000000002,5.903958485296795
35.062,-76.63799999999998,5.388335003482583
35.046,-76.49200000000002,5.727392780867624
35.03,-76.34699999999998,4.37768220462587
35.013,-76.202,4.031587701828733
34.997,-76.05700000000002,4.0210653371907235
34.98,-75.91199999999998,4.0160030818949615
34.963,-75.76799999999997,3.019244854918138
34.946,-75.62299999999999,0.0
34.929,-75.47800000000001,0.0
34.912,-75.33300000000003,0.0
34.894,-75.18799999999999,0.0
34.877,-75.04399999999998,0.0
34.859,-74.899,0.0
34.841,-74.755,0.0
34.823,-74.61000000000001,0.0
34.805,-74.46600000000001,0.0
34.787,-74.32100000000003,0.0
34.769,-74.17700000000002,0.0
34.75,-74.03300000000002,0.0
34.732,-73.88799999999998,0.0
34.713,-73.74400000000003,0.0
34.694,-73.60000000000002,0.0
34.675,-73.45600000000002,0.0
34.656,-73.31200000000001,0.0
34.637,-73.168,0.0
34.618,-73.024,0.0
34.598,-72.88,0.0
34.579,-72.73599999999999,0.0
34.559,-72.59199999999998,0.0
34.539,-72.44799999999998,0.0
34.519,-72.30399999999997,0.0
34.499,-72.161,0.0
34.479,-72.017,0.0
34.459,-71.87400000000002,0.0
34.438,-71.73000000000002,0.0
34.418,-71.58699999999999,0.0
34.397,-71.44299999999998,0.0
34.376,-71.30000000000001,0.0
34.355,-71.156,0.0
34.334,-71.01299999999998,0.0
34.313,-70.87,0.0
34.292,-70.72699999999998,0.0
34.27,-70.584,0.0
34.249,-70.44099999999997,0.0
34.227,-70.298,0.0
34.205,-70.15499999999997,0.0
34.183,-70.012,0.0
34.161,-69.86900000000003,0.0
34.139,-69.726,0.0
34.116,-69.584,0.0
34.094,-69.44099999999997,0.0
34.071,-69.298,0.0
34.049,-69.156,0.0
34.026,-69.01299999999998,0.0
34.003,-68.87099999999998,0.0
33.98,-68.72899999999998,0.0
33.956,-68.58600000000001,0.0
33.933,-68.44400000000002,0.0
33.91,-68.30200000000002,0.0
33.886,-68.16000000000003,0.0
33.862,-68.01799999999997,0.0
33.838,-67.87599999999998,0.0
33.814,-67.73399999999998,0.0
33.79,-67.59199999999998,0.0
33.766,-67.44999999999999,0.0
33.742,-67.30799999999999,0.0
33.717,-67.16699999999997,0.0
33.693,-67.02499999999998,0.0
33.668,-66.88299999999998,0.0
33.643,-66.74200000000002,0.0
33.618,-66.60000000000002,0.0
33.593,-66.459,0.0
33.568,-66.31799999999998,0.0
33.542,-66.17599999999999,0.0
33.517,-66.03500000000003,0.0
33.491,-65.894,0.0
33.466,-65.75299999999999,0.0
33.44,-65.61200000000002,0.0
33.414,-65.471,0.0
33.388,-65.32999999999998,0.0
32.724,-128.624,0.0
32.753,-128.485,0.0
32.783,-128.346,0.0
32.812,-128.207,0.0
32.841,-128.067,0.0
32.87,-127.928,0.0
32.899,-127.78800000000001,0.0
32.928,-127.649,0.0
32.957,-127.50899999999999,0.0
32.985,-127.37,0.0
33.014,-127.22999999999999,0.0
33.042,-127.09,0.0
33.07,-126.94999999999999,0.0
33.098,-126.81,0.0
33.126,-126.66999999999999,0.0
33.154,-126.53,0.0
33.182,-126.38999999999999,0.0
33.21,-126.25,0.0
33.237,-126.11000000000001,0.0
33.264,-125.969,0.0
33.292,-125.82900000000001,0.0
33.319,-125.68799999999999,0.0
33.346,-125.548,0.0
33.373,-125.40700000000001,0.0
33.399,-125.26599999999999,0.0
33.426,-125.126,0.0
33.452,-124.98500000000001,0.0
33.479,-124.844,0.0
33.505,-124.703,0.0
33.531,-124.56200000000001,0.0
33.557,-124.42099999999999,0.0
33.583,-124.28,0.0
33.609,-124.13900000000001,0.0
33.634,-123.99700000000001,0.0
33.66,-123.856,0.0
33.685,-123.715,0.0
33.71,-123.57300000000001,0.0
33.736,-123.43199999999999,0.0
33.761,-123.28999999999999,0.0
33.785,-123.148,0.0
33.81,-123.007,0.0
33.835,-122.86500000000001,0.0
33.859,-122.72300000000001,0.0
33.884,-122.58099999999999,0.0
33.908,-122.439,0.0
33.932,-122.297,0.0
33.956,-122.155,0.0
33.98,-122.013,0.0
34.004,-121.87100000000001,0.0
34.027,-121.72800000000001,0.0
34.051,-121.58600000000001,0.0
34.074,-121.44399999999999,0.0
34.097,-121.30099999999999,0.0
34.12,-121.15899999999999,0.0
34.143,-121.01599999999999,0.0
34.166,-120.874,0.0
34.189,-120.731,0.0
34.212,-120.588,0.0
34.234,-120.445,1.8565471594809454e-8
34.257,-120.30199999999999,2.7838655334372892e-5
34.279,-120.16,0.017244414828396115
34.301,-120.017,0.09903080894234452
34.323,-119.874,0.09845108974858727
34.345,-119.72999999999999,0.08836732576510681
34.366,-119.58699999999999,0.07958766219168836
34.388,-119.44399999999999,0.08939379513445166
34.41,-119.30099999999999,0.120074916372536
34.431,-119.15799999999999,0.0711335835541828
34.452,-119.01400000000001,0.05609480211095478
34.473,-118.87100000000001,0.05339177264372849
34.494,-118.727,0.05380997905138602
34.515,-118.584,0.08223431985163432
34.536,-118.44,0.2402934349141184
34.556,-118.297,0.3075497689898396
34.577,-118.15299999999999,0.31565681063716095
34.597,-118.00899999999999,0.3497376885591377
34.617,-117.86600000000001,0.3545986015224429
34.637,-117.72200000000001,0.33085135388761816
34.657,-117.578,0.22783062657333678
34.677,-117.434,0.2977039798099196
34.697,-117.28999999999999,0.38453391258992636
34.717,-117.14599999999999,0.3368599780548511
34.736,-117.00200000000001,0.31005942954357074
34.755,-116.858,0.2566443069551959
34.775,-116.713,0.18696914915941829
34.794,-116.56899999999999,0.06409317183464945
34.813,-116.42500000000001,0.006580957082887008
34.831,-116.281,0.000832171826514454
34.85,-116.136,0.0064933995543882865
34.869,-115.99199999999999,0.017049022752819915
34.887,-115.84700000000001,0.04704075690542315
34.905,-115.703,0.04777568735713605
34.924,-115.55799999999999,0.051715127866490566
34.942,-115.41399999999999,0.0581856999174993
34.96,-115.269,0.09506473289968802
34.977,-115.124,0.21360792578269017
34.995,-114.97900000000001,0.8928049995874091
35.013,-114.83500000000001,1.2210467380296521
35.03,-114.69,1.3494611178289384
35.047,-114.54499999999999,1.432421011785727
35.064,-114.4,1.5354137299527442
35.081,-114.255,1.3086013400928547
35.098,-114.11000000000001,0.6716739499902976
35.115,-113.965,0.48538567881049066
35.132,-113.82,0.3885608908172789
35.148,-113.67500000000001,0.3855143850608269
35.165,-113.529,0.23217781681678035
35.181,-113.38399999999999,0.13150015937463105
35.197,-113.239,0.1877644286702491
35.213,-113.094,0.20719939281935656
35.229,-112.94800000000001,0.19415294459260035
35.245,-112.803,0.1635348205903184
35.26,-112.65700000000001,0.16377552618523
35.276,-112.512,0.15173677590955847
35.291,-112.36600000000001,0.08194094227275175
35.306,-112.221,0.12455005349613384
35.322,-112.07499999999999,0.10848912975610349
35.337,-111.929,0.09470978666090722
35.351,-111.78399999999999,0.0641551452423097
35.366,-111.638,0.05841958004351837
35.381,-111.49199999999999,0.047784934557556835
35.395,-111.346,0.012227144072885186
35.41,-111.19999999999999,0.011654581420810144
35.424,-111.055,0.043542198298098723
35.438,-110.90899999999999,0.06323565664755275
35.452,-110.763,0.06571649150801774
35.466,-110.61699999999999,0.0697078677358107
35.479,-110.471,0.08980900541688716
35.493,-110.32499999999999,0.06324219905058144
35.506,-110.178,0.053462079538143005
35.52,-110.03200000000001,0.052634936286115194
35.533,-109.886,0.05259954799424292
35.546,-109.74000000000001,0.046097591301331786
35.559,-109.594,0.006527085076056701
35.572,-109.447,5.228158640276657e-5
35.584,-109.30099999999999,0.005707348848340275
35.597,-109.155,0.04115013984369508
35.609,-109.00800000000001,0.05179221028664201
35.621,-108.862,0.052621107683186154
35.634,-108.71600000000001,0.05260189189253928
35.646,-108.56899999999999,0.05177003978182855
35.657,-108.423,0.04137219835592163
35.669,-108.27600000000001,0.005634475594838684
35.681,-108.12899999999999,2.7038606427910713e-5
35.692,-107.983,2.6167581211765248e-5
35.704,-107.83600000000001,2.8530800731575856e-5
35.715,-107.689,2.6253580584023417e-5
35.726,-107.543,3.776446739473757e-6
35.737,-107.39599999999999,2.0095003979741616e-8
35.748,-107.249,2.9008087035576274e-5
35.759,-107.10300000000001,0.006475367616909784
35.769,-106.95599999999999,0.04623177469125614
35.78,-106.809,0.06005889939154976
35.79,-106.662,0.1106431124101347
35.8,-106.51499999999999,0.1986088586644953
35.81,-106.368,0.4925082321281493
35.82,-106.221,0.5729571591660387
35.83,-106.07400000000001,0.5770137907076981
35.84,-105.92699999999999,0.562965345932714
35.849,-105.78,0.50942539056706
35.859,-105.63300000000001,0.3162867425731347
35.868,-105.48599999999999,0.16188942551618915
35.877,-105.339,0.12017667728087449
35.886,-105.19200000000001,0.12490455053718168
35.895,-105.04499999999999,0.23534677430180095
35.904,-104.898,0.2778044596531961
35.913,-104.75,0.3177296719273994
35.921,-104.60300000000001,0.35858064171091325
35.93,-104.45599999999999,0.34777243686704556
35.938,-104.309,0.34428781323005153
35.946,-104.161,0.2718906360414748
35.954,-104.01400000000001,0.3833705660940035
35.962,-103.86700000000002,0.44583796737941844
35.97,-103.719,0.43438347423637635
35.977,-103.572,0.5726797530674849
35.985,-103.42500000000001,0.7763616111833818
35.992,-103.27699999999999,0.9751189537554728
35.999,-103.13,1.1118730109212989
36.006,-102.98200000000003,1.3751713076230818
36.013,-102.83499999999998,1.8261363440004592
36.02,-102.68700000000001,1.696449642387458
36.027,-102.54000000000002,1.6989391355641563
36.034,-102.392,2.1782563880950505
36.04,-102.245,2.4549026124834135
36.046,-102.09699999999998,2.559539957801966
36.052,-101.94999999999999,2.1592937011480404
36.059,-101.80200000000002,2.4457864662694684
36.064,-101.654,2.7582547958073858
36.07,-101.507,2.6930763506346365
36.076,-101.35899999999998,2.759444332538078
36.081,-101.21100000000001,2.778594789086264
36.087,-101.06400000000002,2.471751436414857
36.092,-100.916,2.336961035536927
36.097,-100.76799999999997,2.565984184835966
36.102,-100.62099999999998,2.8588990724456242
36.107,-100.47300000000001,2.7963648025544483
36.112,-100.32499999999999,2.87040352951852
36.117,-100.17700000000002,2.9124552517936917
36.121,-100.02999999999997,2.869150888134568
36.125,-99.882,2.376810542419676
36.13,-99.73399999999998,2.4799922052706407
36.134,-99.58600000000001,2.820616075190595
36.138,-99.43900000000002,2.675652544972075
36.142,-99.291,2.7213771093443886
36.145,-99.14299999999997,2.74104194367298
36.149,-98.995,2.6774927160580826
36.152,-98.84699999999998,2.504932018008299
36.156,-98.69900000000001,2.632316795905063
36.159,-98.55099999999999,2.647830294567301
36.162,-98.404,2.9268893354853187
36.165,-98.25599999999997,3.788230146362215
36.168,-98.108,4.5456199703404625
36.17,-97.95999999999998,4.622746707200598
36.173,-97.81200000000001,4.522622325823149
36.175,-97.66399999999999,4.422942561103928
36.178,-97.51600000000002,4.191392421552658
36.18,-97.368,4.5923586628067685
36.182,-97.22000000000003,4.691194829065719
36.184,-97.072,5.028092839512572
36.185,-96.92399999999998,5.560481401303799
36.187,-96.77699999999999,5.764328252633826
36.189,-96.62900000000002,6.034012055254708
36.19,-96.481,6.1192351833756575
36.191,-96.33300000000003,7.961567682092576
36.192,-96.185,10.310399263680136
36.193,-96.03699999999998,11.089850209966958
36.194,-95.88900000000001,11.257050352988347
36.195,-95.74099999999999,11.396767619372495
36.195,-95.59300000000002,11.210387557644573
36.196,-95.445,9.896371734125847
36.196,-95.29700000000003,8.241348280355565
36.196,-95.149,7.720857072143574
36.196,-95.00099999999998,7.586427156114937
36.196,-94.85300000000001,7.385524189489966
36.196,-94.70499999999998,7.424487778472491
36.196,-94.55700000000002,8.397061899561749
36.195,-94.40899999999999,9.083406557061743
36.195,-94.26100000000002,9.127835467931678
36.194,-94.113,9.018919100897827
36.193,-93.96499999999997,8.342450665073963
36.192,-93.81700000000001,7.9749556286741665
36.191,-93.66899999999998,6.715183139744336
36.19,-93.52100000000002,6.748512859904164
36.189,-93.37299999999999,6.538656234319755
36.187,-93.22500000000002,5.893568579340943
36.185,-93.077,5.489452532467508
36.184,-92.92899999999997,5.881152351733356
36.182,-92.78199999999998,6.589576488666779
36.18,-92.63400000000001,6.816526382026652
36.178,-92.48599999999999,6.53321246651222
36.175,-92.33800000000002,6.508723753220942
36.173,-92.19,6.505314492397827
36.17,-92.04199999999997,6.2934505039643165
36.168,-91.894,5.783257853907713
36.165,-91.74599999999998,5.469011831777068
36.162,-91.59800000000001,5.508750021684074
36.159,-91.44999999999999,5.440302818737886
36.156,-91.303,5.821337706009996
36.152,-91.15499999999997,5.562996214531117
36.149,-91.007,5.8739622981662825
36.145,-90.85899999999998,7.163913031499469
36.142,-90.71100000000001,7.501120044575652
36.138,-90.56299999999999,7.390562360559986
36.134,-90.41500000000002,6.930318938610927
36.13,-90.26799999999997,6.812278529668939
36.125,-90.12,6.899078090349614
36.121,-89.97199999999998,6.327312845147948
36.117,-89.82400000000001,6.197182303295852
36.112,-89.67700000000002,6.637388114599534
36.107,-89.529,6.608838501817437
36.102,-89.38099999999997,6.722595385729012
36.097,-89.233,7.22729011084028
36.092,-89.08600000000001,7.336096562078444
36.087,-88.93799999999999,7.094913488788112
36.082,-88.79000000000002,6.870880753698093
36.076,-88.64299999999997,7.275196177805451
36.07,-88.495,7.289397610652479
36.065,-88.34699999999998,7.524846558530385
36.059,-88.19999999999999,7.7938048986444795
36.053,-88.05200000000002,7.9436999351597635
36.046,-87.90499999999997,8.031643269299343
36.04,-87.757,9.043857433888752
36.034,-87.61000000000001,9.222570716041782
36.027,-87.46199999999999,9.339922561035467
36.02,-87.315,9.940344678492467
36.014,-87.16699999999997,12.48397853417802
36.007,-87.01999999999998,13.99477816735293
35.999,-86.87200000000001,14.385069259795051
35.992,-86.72500000000002,15.202020679455245
35.985,-86.577,15.127541642964305
35.977,-86.43,14.021336494261043
35.97,-86.28300000000002,12.79117132244514
35.962,-86.13499999999999,11.757695091157943
35.954,-85.988,10.223898568588307
35.946,-85.84100000000001,9.341583789994479
35.938,-85.69299999999998,8.903598546019705
35.93,-85.54599999999999,8.798218081752257
35.921,-85.399,9.431049826190508
35.913,-85.25200000000001,9.349020084774718
35.904,-85.10399999999998,10.024384266033362
35.895,-84.957,11.620173196073068
35.886,-84.81,12.630510112991253
35.877,-84.66300000000001,13.855374079599226
35.868,-84.51600000000002,14.81031885904796
35.859,-84.36900000000003,16.29797715100434
35.85,-84.22199999999998,16.781474358300684
35.84,-84.07499999999999,16.236024312164282
35.83,-83.928,16.265138695816173
35.82,-83.781,15.795192619199264
35.811,-83.63400000000001,15.038545137708422
35.8,-83.48700000000002,12.398057276999307
35.79,-83.33999999999997,11.451107097409222
35.78,-83.19299999999998,10.305368344586453
35.769,-83.04599999999999,9.009660405509512
35.759,-82.899,9.107970138906783
35.748,-82.75299999999999,8.884824252185094
35.737,-82.606,9.106443751700859
35.726,-82.459,10.46135612838415
35.715,-82.31200000000001,11.861789733487484
35.704,-82.166,12.72216098737854
35.693,-82.019,14.018247851373062
35.681,-81.87200000000001,15.376653639511474
35.669,-81.726,16.531551740625154
35.658,-81.57900000000001,17.201623209660646
35.646,-81.43299999999999,17.18886549523786
35.634,-81.286,17.101914025723218
35.622,-81.13999999999999,16.903425538473186
35.609,-80.993,17.432134831809144
35.597,-80.84699999999998,17.58798161619287
35.584,-80.70100000000002,16.78235596758636
35.572,-80.55399999999997,16.278504729780487
35.559,-80.40800000000002,15.229129243839253
35.546,-80.262,14.549528529622743
35.533,-80.11599999999999,13.297574770440836
35.52,-79.97000000000003,11.996116506911223
35.506,-79.82299999999998,11.48276492921553
35.493,-79.67700000000002,11.218544762719153
35.479,-79.531,11.67519474018131
35.466,-79.38499999999999,11.516654826223547
35.452,-79.23899999999998,11.458335262682574
35.438,-79.09300000000002,11.476252553615472
35.424,-78.947,12.274001241357766
35.41,-78.80099999999999,12.882481363769013
35.395,-78.656,12.551538441687772
35.381,-78.50999999999999,12.175041430801773
35.366,-78.36399999999998,11.649629363178022
35.352,-78.21800000000002,11.145169080730517
35.337,-78.072,10.385669028086433
35.322,-77.92700000000002,9.553169027957729
35.307,-77.781,8.55885899400855
35.291,-77.63600000000002,7.897986970865816
35.276,-77.49000000000001,7.561607527561836
35.261,-77.34500000000003,7.156695053426126
35.245,-77.19900000000001,6.816196364962839
35.229,-77.05399999999997,6.297285521144794
35.213,-76.90800000000002,6.02920007699716
35.197,-76.76299999999998,5.738319644375063
35.181,-76.618,4.776162687660585
35.165,-76.47199999999998,4.5832261304692885
35.149,-76.327,3.923742179075616
35.132,-76.18200000000002,3.1922542796699993
35.115,-76.03699999999998,3.108176546930232
35.099,-75.892,3.1052361453820634
35.082,-75.74700000000001,3.1051575658003197
35.065,-75.60199999999998,0.0
35.047,-75.457,0.0
35.03,-75.31200000000001,0.0
35.013,-75.16699999999997,0.0
34.995,-75.02199999999999,0.0
34.978,-74.87799999999999,0.0
34.96,-74.733,0.0
34.942,-74.58800000000002,0.0
34.924,-74.44400000000002,0.0
34.906,-74.29899999999998,0.0
34.887,-74.15499999999997,0.0
34.869,-74.00999999999999,0.0
34.85,-73.86599999999999,0.0
34.832,-73.721,0.0
34.813,-73.577,0.0
34.794,-73.43299999999999,0.0
34.775,-73.28800000000001,0.0
34.756,-73.144,0.0
34.736,-73.0,0.0
34.717,-72.856,0.0
34.697,-72.71199999999999,0.0
34.678,-72.56799999999998,0.0
34.658,-72.42399999999998,0.0
34.638,-72.27999999999997,0.0
34.618,-72.13600000000002,0.0
34.597,-71.993,0.0
34.577,-71.84899999999999,0.0
34.557,-71.70499999999998,0.0
34.536,-71.56099999999998,0.0
34.515,-71.418,0.0
34.494,-71.274,0.0
34.474,-71.13099999999997,0.0
34.452,-70.988,0.0
34.431,-70.844,0.0
34.41,-70.70100000000002,0.0
34.388,-70.55799999999999,0.0
34.367,-70.41399999999999,0.0
34.345,-70.27100000000002,0.0
34.323,-70.12799999999999,0.0
34.301,-69.98500000000001,0.0
34.279,-69.84199999999998,0.0
34.257,-69.69900000000001,0.0
34.234,-69.55599999999998,0.0
34.212,-69.41399999999999,0.0
34.189,-69.27100000000002,0.0
34.167,-69.12799999999999,0.0
34.144,-68.98599999999999,0.0
34.121,-68.84300000000002,0.0
34.098,-68.70100000000002,0.0
34.074,-68.55799999999999,0.0
34.051,-68.416,0.0
34.028,-68.27300000000002,0.0
34.004,-68.13099999999997,0.0
33.98,-67.98899999999998,0.0
33.956,-67.84699999999998,0.0
33.932,-67.70499999999998,0.0
33.908,-67.56299999999999,0.0
33.884,-67.42099999999999,0.0
33.86,-67.279,0.0
33.835,-67.137,0.0
33.81,-66.995,0.0
33.786,-66.85300000000001,0.0
33.761,-66.71199999999999,0.0
33.736,-66.57,0.0
33.711,-66.42899999999997,0.0
33.686,-66.28699999999998,0.0
33.66,-66.14600000000002,0.0
33.635,-66.005,0.0
33.609,-65.863,0.0
33.583,-65.72199999999998,0.0
33.557,-65.58100000000002,0.0
33.531,-65.44,0.0
33.505,-65.29899999999998,0.0
32.841,-128.659,0.0
32.87,-128.52,0.0
32.9,-128.381,0.0
32.929,-128.241,0.0
32.958,-128.102,0.0
32.987,-127.96199999999999,0.0
33.016,-127.82300000000001,0.0
33.045,-127.68299999999999,0.0
33.074,-127.543,0.0
33.103,-127.404,0.0
33.131,-127.26400000000001,0.0
33.159,-127.124,0.0
33.188,-126.98400000000001,0.0
33.216,-126.844,0.0
33.244,-126.70400000000001,0.0
33.272,-126.56299999999999,0.0
33.299,-126.423,0.0
33.327,-126.28299999999999,0.0
33.354,-126.142,0.0
33.382,-126.00200000000001,0.0
33.409,-125.86099999999999,0.0
33.436,-125.721,0.0
33.463,-125.58000000000001,0.0
33.49,-125.439,0.0
33.517,-125.298,0.0
33.543,-125.15700000000001,0.0
33.57,-125.017,0.0
33.596,-124.876,0.0
33.623,-124.73400000000001,0.0
33.649,-124.59299999999999,0.0
33.675,-124.452,0.0
33.701,-124.311,0.0
33.726,-124.16900000000001,0.0
33.752,-124.02799999999999,0.0
33.777,-123.887,0.0
33.803,-123.745,0.0
33.828,-123.60300000000001,0.0
33.853,-123.46199999999999,0.0
33.878,-123.32,0.0
33.903,-123.178,0.0
33.928,-123.036,0.0
33.953,-122.894,0.0
33.977,-122.75200000000001,0.0
34.001,-122.61000000000001,0.0
34.026,-122.46799999999999,0.0
34.05,-122.326,0.0
34.074,-122.184,0.0
34.098,-122.042,0.0
34.122,-121.899,0.0
34.145,-121.757,0.0
34.169,-121.614,0.0
34.192,-121.47200000000001,0.0
34.215,-121.32900000000001,0.0
34.238,-121.18700000000001,0.0
34.261,-121.04400000000001,0.0
34.284,-120.90100000000001,0.0
34.307,-120.75800000000001,0.0
34.33,-120.61500000000001,0.0
34.352,-120.47200000000001,3.5501392421877684e-8
34.375,-120.32900000000001,4.789303228746663e-5
34.397,-120.186,0.010164457059990036
34.419,-120.043,0.08217687244288095
34.441,-119.9,0.09441994386207662
34.463,-119.757,0.08535948112109465
34.485,-119.614,0.07423162095976264
34.506,-119.47,0.07328282335651701
34.528,-119.327,0.09771768325643271
34.549,-119.18299999999999,0.061604949575722885
34.57,-119.03999999999999,0.05394970406208274
34.591,-118.89599999999999,0.05744526049812951
34.612,-118.75299999999999,0.053539074907986504
34.633,-118.60900000000001,0.0831883996986246
34.654,-118.465,0.2748307618466395
34.675,-118.322,0.319788241905797
34.695,-118.178,0.323045139714029
34.715,-118.03399999999999,0.3295508106355204
34.736,-117.88999999999999,0.3530697640222239
