lat,lon,estimated_x1_normalized_sig_report_hours_per_year_grid_130_cropped_blurred
38.694,-83.93299999999999,0.024856148286979816
38.684,-83.78199999999998,0.02427256283477257
38.675,-83.63099999999997,0.023350066120878393
38.665,-83.48000000000002,0.022588276506807812
38.655,-83.32900000000001,0.022535154286568285
38.644,-83.17899999999997,0.02350057506371267
38.634,-83.02800000000002,0.025390515508192078
38.623,-82.87700000000001,0.02751643727110833
38.613,-82.726,0.029190751735427196
38.602,-82.57600000000002,0.03013567005015059
38.591,-82.42500000000001,0.030681457144084538
38.58,-82.274,0.031330058515896965
38.569,-82.12400000000002,0.03239850526935135
38.558,-81.97300000000001,0.03370753612895928
38.546,-81.82299999999998,0.03451382702857811
38.535,-81.67200000000003,0.03408416233517508
38.523,-81.52199999999999,0.03235928955512072
38.511,-81.37099999999998,0.029975001694452226
38.499,-81.221,0.02766902169523292
38.487,-81.07,0.02559191894557275
38.475,-80.92000000000002,0.02347530766808531
38.463,-80.76999999999998,0.021012178125766345
38.45,-80.61900000000003,0.018168680592850806
38.438,-80.469,0.015319968933203051
38.425,-80.31900000000002,0.01296726781572755
38.412,-80.16899999999998,0.011694863187607438
38.399,-80.019,0.011782869266275116
38.386,-79.86900000000003,0.013023487392784885
38.373,-79.719,0.0148474125067325
38.359,-79.56900000000002,0.01659084580879371
38.346,-79.41899999999998,0.017737004317355573
38.332,-79.269,0.018048655011864232
38.318,-79.11900000000003,0.017689843736511626
38.305,-78.969,0.017042209495610652
38.29,-78.81900000000002,0.016330052568403045
38.276,-78.66899999999998,0.015573335033409746
38.262,-78.51999999999998,0.014676875501575573
38.248,-78.37,0.013668957287390324
38.233,-78.22000000000003,0.012733818405730785
38.218,-78.07100000000003,0.012058591580675468
38.204,-77.92099999999999,0.011687500025434214
38.189,-77.77199999999999,0.011484752887709119
38.174,-77.62200000000001,0.011213534433812159
38.158,-77.47300000000001,0.010722577218340908
38.143,-77.32299999999998,0.010094596324585066
38.127,-77.17399999999998,0.009584212794904245
38.112,-77.024,0.00952700743805682
38.096,-76.875,0.010097919891080349
38.08,-76.726,0.01119737151837712
38.064,-76.577,0.012415907488619938
38.048,-76.428,0.013219715356308444
38.032,-76.279,0.012853973831318035
38.016,-76.13,0.010467875268856446
37.999,-75.98000000000002,0.006773963142760654
37.982,-75.832,0.003949078236448798
37.966,-75.68299999999999,0.00243009933879721
37.949,-75.53399999999999,0.0016747852112885965
37.932,-75.38499999999999,0.0012574616881153924
37.914,-75.23599999999999,0.0009953832539754584
37.897,-75.08699999999999,0.0008205870247530343
37.88,-74.93900000000002,0.000707571319722169
37.862,-74.79000000000002,0.0006324394092238802
37.845,-74.642,0.0005835720375599464
37.827,-74.493,0.0005311421957591887
37.809,-74.34500000000003,0.0005549488713577904
37.791,-74.19600000000003,0.0004905730198971562
37.772,-74.048,0.0
37.754,-73.899,0.0
37.736,-73.75099999999998,0.0
37.717,-73.60300000000001,0.0
37.698,-73.45499999999998,0.0
37.68,-73.30700000000002,0.0
37.661,-73.15899999999999,0.0
37.641,-73.01100000000002,0.0
37.622,-72.863,0.0
37.603,-72.71499999999997,0.0
37.583,-72.56700000000001,0.0
37.564,-72.41899999999998,0.0
37.544,-72.27100000000002,0.0
37.524,-72.12400000000002,0.0
37.504,-71.976,0.0
37.484,-71.82799999999997,0.0
37.464,-71.68099999999998,0.0
37.443,-71.53300000000002,0.0
37.423,-71.38600000000002,0.0
37.402,-71.23899999999998,0.0
37.381,-71.09100000000001,0.0
37.36,-70.94400000000002,0.0
37.339,-70.79700000000003,0.0
37.318,-70.64999999999998,0.0
37.297,-70.50299999999999,0.0
37.275,-70.356,0.0
37.254,-70.209,0.0
37.232,-70.06200000000001,0.0
37.21,-69.91500000000002,0.0
37.188,-69.76799999999997,0.0
37.166,-69.62099999999998,0.0
37.144,-69.47500000000002,0.0
37.122,-69.32799999999997,0.0
37.099,-69.18200000000002,0.0
37.077,-69.03500000000003,0.0
37.054,-68.88900000000001,0.0
37.031,-68.74200000000002,0.0
37.008,-68.596,0.0
36.985,-68.44999999999999,0.0
36.962,-68.30399999999997,0.0
36.938,-68.15800000000002,0.0
36.915,-68.01100000000002,0.0
36.891,-67.86500000000001,0.0
36.868,-67.72000000000003,0.0
36.844,-67.57400000000001,0.0
36.82,-67.428,0.0
36.796,-67.28199999999998,0.0
36.771,-67.137,0.0
36.747,-66.99099999999999,0.0
36.722,-66.84500000000003,0.0
36.698,-66.69999999999999,0.0
36.673,-66.555,0.0
36.648,-66.40899999999999,0.0
36.623,-66.26400000000001,0.0
36.598,-66.11900000000003,0.0
36.573,-65.97399999999999,0.0
36.547,-65.82900000000001,0.0
36.522,-65.68400000000003,0.0
36.496,-65.53899999999999,0.0
36.47,-65.394,0.0
36.444,-65.24900000000002,0.0
36.418,-65.10399999999998,0.0
36.392,-64.95999999999998,0.0
36.366,-64.815,0.0
36.34,-64.67099999999999,0.0
36.313,-64.52600000000001,0.0
35.634,-129.527,0.0
35.664,-129.385,0.0
35.694,-129.242,0.0
35.724,-129.1,0.0
35.754,-128.957,0.0
35.783,-128.814,0.0
35.813,-128.671,0.0
35.842,-128.528,0.0
35.871,-128.385,0.0
35.9,-128.242,0.0
35.929,-128.099,0.0
35.958,-127.95599999999999,0.0
35.987,-127.81200000000001,0.0
36.015,-127.66900000000001,0.0
36.044,-127.525,0.0
36.072,-127.382,0.0
36.1,-127.238,0.0
36.128,-127.094,0.0
36.156,-126.951,0.0
36.184,-126.80699999999999,0.0
36.212,-126.66300000000001,0.0
36.24,-126.519,0.0
36.267,-126.375,0.0
36.294,-126.231,0.0
36.321,-126.08600000000001,0.0
36.349,-125.94200000000001,0.0
36.375,-125.798,0.0
36.402,-125.65299999999999,0.0
36.429,-125.50899999999999,0.0
36.456,-125.364,0.0
36.482,-125.22,0.0
36.508,-125.07499999999999,0.0
36.534,-124.93,0.0
36.561,-124.785,0.0
36.586,-124.63999999999999,0.0
36.612,-124.495,0.0
36.638,-124.35,0.0
36.663,-124.20500000000001,0.0
36.689,-124.06,0.0
36.714,-123.91399999999999,0.0
36.739,-123.769,0.0
36.764,-123.624,0.0
36.789,-123.47800000000001,0.0
36.814,-123.333,0.0
36.839,-123.18700000000001,4.851929661547598e-6
36.863,-123.041,6.9765146887825966e-6
36.888,-122.89599999999999,8.766141149264227e-6
36.912,-122.75,1.0647931075722311e-5
36.936,-122.60400000000001,1.2482018707713447e-5
36.96,-122.458,1.397499402510705e-5
36.984,-122.31200000000001,1.4803252352432857e-5
37.008,-122.166,1.473953767130801e-5
37.031,-122.02000000000001,1.3733473511403453e-5
37.055,-121.874,1.2063579955588586e-5
37.078,-121.727,9.931912191685306e-6
37.101,-121.58099999999999,7.784714477393593e-6
37.125,-121.435,6.076331644586971e-6
37.148,-121.28800000000001,5.158507818298574e-6
37.17,-121.142,5.113047335790366e-6
37.193,-120.995,5.533609642227182e-6
37.216,-120.84899999999999,5.764224952298671e-6
37.238,-120.702,5.468158416834881e-6
37.261,-120.555,5.032073196796617e-6
37.283,-120.40799999999999,5.1754036441504065e-6
37.305,-120.261,6.59663072317251e-6
37.327,-120.114,9.289642429893436e-6
37.349,-119.96799999999999,1.2457455204881108e-5
37.37,-119.82,1.4988128590373743e-5
37.392,-119.673,1.6043078029427024e-5
37.413,-119.52600000000001,1.515509525186151e-5
37.435,-119.37899999999999,1.2566260462016409e-5
37.456,-119.232,8.952146541218298e-6
37.477,-119.084,5.357454709015037e-6
37.498,-118.93700000000001,2.66270962546061e-6
37.519,-118.78899999999999,1.0760766362813211e-6
37.539,-118.642,3.6402306565683165e-7
37.56,-118.494,1.1520749830041695e-7
37.58,-118.34700000000001,4.6965243431857054e-8
37.601,-118.19900000000001,2.8021287136916873e-8
37.621,-118.05099999999999,1.7850211719007142e-8
37.641,-117.904,1.0110414064248864e-8
37.661,-117.756,4.605651451089554e-9
37.681,-117.608,1.6770604701324858e-9
37.7,-117.46000000000001,4.768581595278483e-10
37.72,-117.31200000000001,1.0750051837103377e-10
37.739,-117.16399999999999,1.7897859981737293e-11
37.758,-117.01599999999999,1.3560160238555743e-12
37.777,-116.86699999999999,0.0
37.796,-116.719,0.0
37.815,-116.571,0.0
37.834,-116.423,0.0
37.853,-116.274,0.0
37.871,-116.126,0.0
37.89,-115.977,0.0
37.908,-115.82900000000001,0.0
37.926,-115.68,0.0
37.944,-115.531,0.0
37.962,-115.38300000000001,3.213938776163484e-7
37.979,-115.23400000000001,2.458965660533743e-6
37.997,-115.08500000000001,1.2669426914534501e-5
38.014,-114.936,4.973091744646857e-5
38.032,-114.78800000000001,0.0001511980569921755
38.049,-114.63900000000001,0.0003670155827443994
38.066,-114.49000000000001,0.0007170375513175302
38.083,-114.34100000000001,0.001151070781974589
38.1,-114.19200000000001,0.0015542860019961853
38.116,-114.042,0.0018094491469935147
38.133,-113.893,0.0018323900948698773
38.149,-113.744,0.00162289619865529
38.165,-113.595,0.0012379579463572205
38.181,-113.446,0.0007960579105555501
38.198,-113.29599999999999,0.0004186570386813011
38.213,-113.14699999999999,0.00017996439136118054
38.229,-112.99700000000001,6.10177646343048e-5
38.245,-112.84800000000001,1.6412401072277025e-5
38.26,-112.69800000000001,3.4088129881162718e-6
38.276,-112.549,5.091461555364528e-7
38.291,-112.399,2.131216731789305e-8
38.306,-112.249,2.2172633665505454e-9
38.321,-112.1,1.2088195068851101e-8
38.336,-111.94999999999999,6.738808975405177e-8
38.35,-111.80000000000001,2.7617693227844945e-7
38.365,-111.65,8.862120400458831e-7
38.379,-111.501,2.295136195354651e-6
38.394,-111.351,4.786977222604744e-6
38.408,-111.201,8.194811467583552e-6
38.422,-111.05099999999999,1.1664698662539449e-5
38.436,-110.90100000000001,1.584571507760553e-5
38.45,-110.751,2.9218631434105107e-5
38.463,-110.601,8.380118994325295e-5
38.477,-110.44999999999999,0.00025766969578263314
38.49,-110.30000000000001,0.0006702822050712663
38.503,-110.15,0.0014234654322611122
38.517,-110.0,0.0024819397704239064
38.53,-109.85,0.003609291481281241
38.542,-109.69900000000001,0.004476534655187241
38.555,-109.549,0.004824494768601158
38.568,-109.398,0.0046011524061937105
38.58,-109.24799999999999,0.003975700724493339
38.593,-109.09800000000001,0.003294924917922569
38.605,-108.947,0.0029153220478785424
38.617,-108.79599999999999,0.003028597796543041
38.629,-108.64599999999999,0.0035574861557286447
38.641,-108.495,0.00429644342427564
38.652,-108.345,0.005014839199967019
38.664,-108.19399999999999,0.0056135067587461465
38.675,-108.043,0.005921404583643728
38.687,-107.893,0.005881974151447425
38.698,-107.74199999999999,0.005390073820689807
38.709,-107.59100000000001,0.004512446128356418
38.72,-107.44,0.003417382808716704
38.73,-107.28899999999999,0.002334403670850219
38.741,-107.138,0.0014262305553262087
38.752,-106.987,0.0007759126819157928
38.762,-106.83699999999999,0.000392628391237265
38.772,-106.686,0.00023699368669185668
38.782,-106.535,0.0002964146907156273
38.792,-106.38300000000001,0.0006267239484428433
38.802,-106.232,0.0014540095875956187
38.812,-106.08099999999999,0.003337970619799308
38.821,-105.93,0.0071523072423966706
38.831,-105.779,0.013533844176755253
38.84,-105.62799999999999,0.022211747844207687
38.849,-105.477,0.03182424666692365
38.858,-105.32499999999999,0.04093532537158658
38.867,-105.174,0.04876539996003406
38.876,-105.023,0.05568505830859599
38.885,-104.87200000000001,0.06252590484245238
38.893,-104.72,0.07028536928211628
38.902,-104.56899999999999,0.079255692829888
38.91,-104.418,0.0888958948911903
38.918,-104.26599999999999,0.09806941805389244
38.926,-104.11500000000001,0.10577195081721158
38.934,-103.96300000000002,0.11175544068079993
38.942,-103.81200000000001,0.1161378783774469
38.949,-103.66000000000003,0.11986871787510105
38.957,-103.50900000000001,0.12454208599754117
38.964,-103.35700000000003,0.13029561317127372
38.971,-103.20600000000002,0.13632463038532783
38.978,-103.05399999999997,0.1420706338853034
38.985,-102.90199999999999,0.14763817879694835
38.992,-102.75099999999998,0.152885124580709
38.999,-102.59899999999999,0.15747555989170312
39.005,-102.44799999999998,0.16186762301128052
39.012,-102.29599999999999,0.1673968604067222
39.018,-102.144,0.1743124413764206
39.024,-101.99200000000002,0.18118037849473606
39.03,-101.84100000000001,0.1865873407634144
39.036,-101.68900000000002,0.19087873201892958
39.042,-101.53699999999998,0.19558223339316325
39.047,-101.38499999999999,0.20200682648549664
39.053,-101.23399999999998,0.21033842999584526
39.058,-101.082,0.2193389149564485
39.064,-100.93,0.2272868255476309
39.069,-100.77800000000002,0.23277730811918101
39.074,-100.62599999999998,0.23588249776460346
39.078,-100.47399999999999,0.23764771040878963
39.083,-100.32299999999998,0.23957234886625461
39.088,-100.17099999999999,0.24243906843521817
39.092,-100.019,0.24589220195320094
39.096,-99.86700000000002,0.2487372341415146
39.101,-99.71499999999997,0.2494812834456587
39.105,-99.56299999999999,0.24738282347287852
39.108,-99.411,0.24288803043961163
39.112,-99.25900000000001,0.23715697492053806
39.116,-99.10700000000003,0.23202240421564033
39.119,-98.95499999999998,0.22892669213326067
39.123,-98.803,0.2281394266397771
39.126,-98.65100000000001,0.22824594639451742
39.129,-98.49900000000002,0.2268434818499775
39.132,-98.34699999999998,0.22253401655035218
39.135,-98.195,0.2158613213463932
39.138,-98.043,0.20807340784974124
39.14,-97.89100000000002,0.19965053411802255
39.143,-97.73899999999998,0.19045371547462542
39.145,-97.58699999999999,0.1803574390668228
39.147,-97.435,0.16973198107328188
39.149,-97.28300000000002,0.15939722532162026
39.151,-97.13099999999997,0.15043289590452977
39.153,-96.97800000000001,0.14329623766692737
39.155,-96.82600000000002,0.1372292465625543
39.156,-96.67399999999998,0.1304541848296205
39.158,-96.52199999999999,0.1219827833032861
39.159,-96.37,0.11216031418445985
39.16,-96.21800000000002,0.10265054387734406
39.161,-96.06599999999997,0.09518961348169322
39.162,-95.91399999999999,0.09052179992036245
39.163,-95.762,0.08789200844987252
39.163,-95.60899999999998,0.0855634583917913
39.164,-95.457,0.08213405201191866
39.164,-95.305,0.0775311860683732
39.164,-95.15300000000002,0.07292037239513302
39.164,-95.00099999999998,0.0696778747274817
39.164,-94.84899999999999,0.06829043532498105
39.164,-94.697,0.06803775675958296
39.164,-94.54500000000002,0.06757944907190354
39.163,-94.392,0.06582025982488875
39.163,-94.24000000000001,0.06246628638992221
39.162,-94.08800000000002,0.057853061457975384
39.161,-93.93599999999998,0.05271073139853275
39.16,-93.78399999999999,0.047805106514255284
39.159,-93.632,0.043613978845638675
39.158,-93.48000000000002,0.04018625204055771
39.156,-93.32799999999997,0.037347188094917
39.155,-93.17599999999999,0.035065306087328406
39.153,-93.02300000000002,0.033380330991231284
39.151,-92.87099999999998,0.032361208933379654
39.149,-92.719,0.03196565729497385
39.147,-92.56700000000001,0.032169602825839
39.145,-92.41500000000002,0.03283759892420005
39.143,-92.26299999999998,0.033572052602747
39.14,-92.11099999999999,0.03382067873625372
39.138,-91.959,0.033287674012893696
39.135,-91.80700000000002,0.031843866155630667
39.132,-91.65499999999997,0.029611058866343944
39.129,-91.50299999999999,0.026754868652360347
39.126,-91.351,0.0235035003762065
39.123,-91.19900000000001,0.02018838667613371
39.119,-91.04700000000003,0.017252900803149306
39.116,-90.89499999999998,0.015209087539752785
39.112,-90.743,0.014362526147259115
39.109,-90.59100000000001,0.01475456365882902
39.105,-90.43900000000002,0.016260175423329293
39.101,-90.28699999999998,0.01864749054781316
39.096,-90.13499999999999,0.021585903164212078
39.092,-89.983,0.02448665243462231
39.088,-89.83100000000002,0.026734619333593834
39.083,-89.67899999999997,0.027912352796588647
39.078,-89.52699999999999,0.02800314732352848
39.074,-89.37599999999998,0.027455518951667136
39.069,-89.22399999999999,0.026999303426820515
39.064,-89.072,0.02731886929323769
39.058,-88.92000000000002,0.028693105479073
39.053,-88.76799999999997,0.030805682689589862
39.048,-88.61599999999999,0.03287586113575891
39.042,-88.46499999999997,0.034092624684729636
39.036,-88.31299999999999,0.034169815989547915
39.03,-88.161,0.033474646062671164
39.024,-88.00900000000001,0.032787995235251166
39.018,-87.858,0.032735757904078504
39.012,-87.70600000000002,0.03340264184513974
39.005,-87.55399999999997,0.03436672292895927
38.999,-87.40300000000002,0.034976049462870716
38.992,-87.25099999999998,0.034901080278213266
38.985,-87.09899999999999,0.03421366091570926
38.978,-86.94799999999998,0.033282136128786506
38.971,-86.79599999999999,0.03238153139987509
38.964,-86.64499999999998,0.0316131122996261
38.957,-86.493,0.030937300566786684
38.949,-86.34199999999998,0.030276522387198437
38.942,-86.19,0.029569051746517017
38.934,-86.03899999999999,0.028862255691128068
38.926,-85.887,0.02824282055304689
38.918,-85.73599999999999,0.02765407691117214
38.91,-85.584,0.026883950670185747
38.902,-85.43299999999999,0.025859614903052386
38.893,-85.28199999999998,0.02474163548817258
38.885,-85.13,0.02378385811669863
38.876,-84.97899999999998,0.02322574444876477
38.867,-84.82799999999997,0.023160646412167883
38.858,-84.67599999999999,0.02358000229081129
38.849,-84.52499999999998,0.024364687501749416
38.84,-84.37400000000002,0.025325898194196807
38.831,-84.22300000000001,0.02617848921021253
38.821,-84.072,0.026564754609247815
38.812,-83.92099999999999,0.026310286221654603
38.802,-83.769,0.025497678405497243
38.792,-83.618,0.024569940463749065
38.782,-83.46699999999998,0.024047446248532157
38.772,-83.31599999999997,0.02437712506645011
38.762,-83.16500000000002,0.025722731656137178
38.752,-83.01400000000001,0.027735067952069675
38.741,-82.86399999999998,0.0296046182540388
38.731,-82.71300000000002,0.030728153651584628
38.72,-82.56200000000001,0.03099283058272224
38.709,-82.411,0.03088301597751669
38.698,-82.25999999999999,0.031018597366532872
38.687,-82.10899999999998,0.0317963997486804
38.675,-81.959,0.033066727777496814
38.664,-81.80799999999999,0.03411541113395763
38.652,-81.65699999999998,0.03419582283447284
38.641,-81.507,0.033170038356159795
38.629,-81.356,0.03149516663841052
38.617,-81.20499999999998,0.02968341111599073
38.605,-81.055,0.027818480957875806
38.593,-80.904,0.025594581384872847
38.58,-80.75400000000002,0.022791110325280046
38.568,-80.60300000000001,0.019501989216328924
38.555,-80.45299999999997,0.01618334750340158
38.543,-80.303,0.013513430707268834
38.53,-80.15199999999999,0.01209985747749252
38.517,-80.00200000000001,0.01224372402179455
38.504,-79.85199999999998,0.01367768162717689
38.49,-79.702,0.015760238209472827
38.477,-79.55099999999999,0.01778149894346412
38.463,-79.40100000000001,0.01907992183897268
38.45,-79.25099999999998,0.019410603330145
38.436,-79.101,0.018882560688727592
38.422,-78.95100000000002,0.01789093219207059
38.408,-78.80099999999999,0.016766022438948338
38.394,-78.65100000000001,0.015626921955958134
38.38,-78.50099999999998,0.014488900960111562
38.365,-78.351,0.01342532998447028
38.351,-78.202,0.01258222244637898
38.336,-78.05200000000002,0.012080478112990848
38.321,-77.90199999999999,0.011924953204155623
38.306,-77.75200000000001,0.011946239325415582
38.291,-77.60300000000001,0.011905833774858255
38.276,-77.45299999999997,0.011667928952252953
38.26,-77.30399999999997,0.011285628601642235
38.245,-77.154,0.010996838621198485
38.229,-77.005,0.011021086968832243
38.214,-76.85500000000002,0.011511468875561278
38.198,-76.70600000000002,0.012321540505908501
38.182,-76.55599999999998,0.013152672978520425
38.166,-76.40699999999998,0.013531523435072471
38.149,-76.25799999999998,0.012774392717777822
38.133,-76.10899999999998,0.010341847803586221
38.116,-75.959,0.007074258820978976
38.1,-75.81,0.00455901263854422
38.083,-75.661,0.0030595652277944064
38.066,-75.512,0.0022283542871905267
38.049,-75.363,0.0017526885929420746
38.032,-75.214,0.0014653466102172298
38.015,-75.065,0.00128285181614156
37.997,-74.91699999999997,0.0011567738181629853
37.98,-74.76799999999997,0.0010726993846909222
37.962,-74.61900000000003,0.0010066825435401587
37.944,-74.47000000000003,0.0009498669244240802
37.926,-74.322,0.000911324568255674
37.908,-74.173,0.0008105817589087413
37.89,-74.02499999999998,0.0
37.871,-73.87599999999998,0.0
37.853,-73.72800000000001,0.0
37.834,-73.57900000000001,0.0
37.816,-73.43099999999998,0.0
37.797,-73.28300000000002,0.0
37.778,-73.13400000000001,0.0
37.759,-72.98599999999999,0.0
37.739,-72.83800000000002,0.0
37.72,-72.69,0.0
37.7,-72.54199999999997,0.0
37.681,-72.394,0.0
37.661,-72.24599999999998,0.0
37.641,-72.09800000000001,0.0
37.621,-71.95100000000002,0.0
37.601,-71.803,0.0
37.581,-71.65499999999997,0.0
37.56,-71.50799999999998,0.0
37.54,-71.36000000000001,0.0
37.519,-71.21199999999999,0.0
37.498,-71.065,0.0
37.477,-70.918,0.0
37.456,-70.76999999999998,0.0
37.435,-70.62299999999999,0.0
37.414,-70.476,0.0
37.392,-70.32900000000001,0.0
37.371,-70.18099999999998,0.0
37.349,-70.03399999999999,0.0
37.327,-69.887,0.0
37.305,-69.74000000000001,0.0
37.283,-69.594,0.0
37.261,-69.447,0.0
37.239,-69.30000000000001,0.0
37.216,-69.15300000000002,0.0
37.193,-69.007,0.0
37.171,-68.86000000000001,0.0
37.148,-68.714,0.0
37.125,-68.56700000000001,0.0
37.102,-68.42099999999999,0.0
37.079,-68.274,0.0
37.055,-68.12799999999999,0.0
37.032,-67.98200000000003,0.0
37.008,-67.83600000000001,0.0
36.984,-67.69,0.0
36.96,-67.54399999999998,0.0
36.936,-67.39800000000002,0.0
36.912,-67.25200000000001,0.0
36.888,-67.106,0.0
36.864,-66.95999999999998,0.0
36.839,-66.815,0.0
36.814,-66.66899999999998,0.0
36.79,-66.524,0.0
36.765,-66.37799999999999,0.0
36.74,-66.233,0.0
36.714,-66.08699999999999,0.0
36.689,-65.94200000000001,0.0
36.664,-65.79700000000003,0.0
36.638,-65.65199999999999,0.0
36.613,-65.507,0.0
36.587,-65.36200000000002,0.0
36.561,-65.21699999999998,0.0
36.535,-65.072,0.0
36.509,-64.92700000000002,0.0
36.482,-64.78199999999998,0.0
36.456,-64.63799999999998,0.0
36.429,-64.493,0.0
35.75,-129.565,0.0
35.78,-129.422,0.0
35.81,-129.279,0.0
35.84,-129.136,0.0
35.87,-128.994,0.0
35.899,-128.851,0.0
35.929,-128.708,0.0
35.958,-128.564,0.0
35.987,-128.421,0.0
36.016,-128.278,0.0
36.045,-128.135,0.0
36.074,-127.99100000000001,0.0
36.103,-127.84800000000001,0.0
36.131,-127.70400000000001,0.0
36.16,-127.561,0.0
36.188,-127.417,0.0
36.216,-127.273,0.0
36.245,-127.12899999999999,0.0
36.273,-126.98500000000001,0.0
36.3,-126.84100000000001,0.0
36.328,-126.697,0.0
36.356,-126.553,0.0
36.383,-126.40899999999999,0.0
36.41,-126.26400000000001,0.0
36.438,-126.12,0.0
36.465,-125.976,0.0
36.492,-125.83099999999999,0.0
36.519,-125.68700000000001,0.0
36.545,-125.542,0.0
36.572,-125.39699999999999,0.0
36.598,-125.25200000000001,0.0
36.625,-125.107,0.0
36.651,-124.963,0.0
36.677,-124.81800000000001,0.0
36.703,-124.672,0.0
36.729,-124.52699999999999,0.0
36.754,-124.382,0.0
36.78,-124.237,0.0
36.805,-124.09100000000001,0.0
36.831,-123.946,0.0
36.856,-123.80000000000001,0.0
36.881,-123.655,0.0
36.906,-123.50899999999999,0.0
36.931,-123.364,0.0
36.955,-123.21799999999999,4.860157316014093e-6
36.98,-123.072,6.970540481025259e-6
37.004,-122.92599999999999,8.93711754387768e-6
37.028,-122.78,1.1137420086133148e-5
37.053,-122.63399999999999,1.3513945064330391e-5
37.077,-122.488,1.580690390986509e-5
37.101,-122.34200000000001,1.7649221453311906e-5
37.124,-122.196,1.8599182110964125e-5
37.148,-122.049,1.840825621327597e-5
37.172,-121.90299999999999,1.7056937686611375e-5
37.195,-121.757,1.4782786705632298e-5
37.218,-121.61000000000001,1.2137223515018606e-5
37.241,-121.464,9.93193486803012e-6
37.264,-121.31700000000001,8.833742506653497e-6
37.287,-121.16999999999999,8.979748172598614e-6
37.31,-121.024,9.706620644821693e-6
37.333,-120.87700000000001,1.009208458872496e-5
37.355,-120.72999999999999,9.67601328922381e-6
37.377,-120.583,8.960142182273568e-6
37.4,-120.436,9.054417731618844e-6
37.422,-120.28899999999999,1.075502083206985e-5
37.444,-120.142,1.3954784968170441e-5
37.466,-119.995,1.7485583353602883e-5
37.487,-119.84800000000001,1.992262272010544e-5
37.509,-119.69999999999999,2.0509839880247055e-5
37.53,-119.553,1.898665508144429e-5
37.552,-119.406,1.568815410007837e-5
37.573,-119.25800000000001,1.1269222445097649e-5
37.594,-119.11099999999999,6.9019628204382e-6
37.615,-118.963,3.5112127607701178e-6
37.636,-118.816,1.5063049401612128e-6
37.656,-118.668,5.872826667810708e-7
37.677,-118.52000000000001,2.7146668472408836e-7
37.697,-118.37200000000001,1.7727247124472777e-7
37.718,-118.225,1.343141765682127e-7
37.738,-118.077,9.144745045758241e-8
37.758,-117.929,5.23804975909601e-8
37.778,-117.781,2.4361240769402645e-8
37.798,-117.63300000000001,9.091631810618287e-9
37.817,-117.48500000000001,2.6635848609509762e-9
37.837,-117.33600000000001,6.12056522235125e-10
37.856,-117.18799999999999,1.0614087420100142e-10
37.875,-117.03999999999999,9.605558210288446e-12
37.895,-116.892,0.0
37.914,-116.743,0.0
37.932,-116.595,0.0
37.951,-116.446,0.0
37.97,-116.298,0.0
37.988,-116.149,0.0
38.007,-116.0,0.0
38.025,-115.852,0.0
38.043,-115.703,0.0
38.061,-115.554,0.0
38.079,-115.405,2.2959140250228647e-7
38.097,-115.256,1.7897941425391813e-6
38.114,-115.108,9.178220264513388e-6
38.132,-114.959,3.622924036356353e-5
38.149,-114.809,0.00011265732919432449
38.166,-114.66,0.0002751142961360366
38.183,-114.511,0.0005406764214187475
38.2,-114.362,0.0008718543404844149
38.217,-114.213,0.001178904564628335
38.233,-114.064,0.0013685722493496377
38.25,-113.91399999999999,0.0013743090077514995
38.266,-113.76499999999999,0.0012004938593469909
38.283,-113.61500000000001,0.0008936468973452693
38.299,-113.46600000000001,0.000561147981706406
38.315,-113.316,0.00028833660289954624
38.331,-113.167,0.00011993134774587216
38.346,-113.017,3.956168671290486e-5
38.362,-112.868,1.0252560164861653e-5
38.378,-112.71799999999999,2.0181411499915493e-6
38.393,-112.56800000000001,2.722484484526596e-7
38.408,-112.418,3.7081027823111236e-9
38.423,-112.269,2.408283646139522e-10
38.438,-112.119,1.729426214279813e-9
38.453,-111.969,1.0133704651599864e-8
38.468,-111.81899999999999,4.2011491934563564e-8
38.482,-111.66900000000001,1.410669501553377e-7
38.497,-111.519,3.7622574859092704e-7
38.511,-111.369,8.227389624662808e-7
38.525,-111.219,1.44917270470929e-6
38.539,-111.06899999999999,2.318151676376453e-6
38.553,-110.918,5.14535763198312e-6
38.567,-110.768,1.820080839144814e-5
38.581,-110.618,7.039523001837276e-5
38.594,-110.46799999999999,0.00023207466287094452
38.608,-110.31700000000001,0.0006218111446226061
38.621,-110.167,0.0013381790041934697
38.634,-110.017,0.0023596345176744036
38.647,-109.86600000000001,0.0034771387871415146
38.66,-109.71600000000001,0.0043487802011565446
38.673,-109.565,0.004734343856185773
38.685,-109.41399999999999,0.004598468602313312
38.698,-109.26400000000001,0.004163841618912332
38.71,-109.113,0.003818182035430578
38.722,-108.963,0.003915629830628276
38.734,-108.81200000000001,0.004575457198411474
38.746,-108.661,0.005656963239289423
38.758,-108.50999999999999,0.00688325696038506
38.77,-108.36000000000001,0.007955270472534502
38.781,-108.209,0.008605905181442846
38.793,-108.05799999999999,0.008720864247783101
38.804,-107.90700000000001,0.008187724467385278
38.815,-107.756,0.007040889212942532
38.826,-107.60499999999999,0.00541478355876857
38.837,-107.45400000000001,0.003631816678320257
38.848,-107.303,0.0020888258471571516
38.859,-107.15199999999999,0.001026453467273811
38.869,-107.001,0.00043763190615565676
38.88,-106.85,0.00016814008391827036
38.89,-106.69900000000001,7.734598219476883e-5
38.9,-106.547,9.813773634947628e-5
