lat,lon,all_sig_report_fourhours_per_year_grid_130_cropped_blurred
51.324,-88.774,0.0
51.319,-88.601,0.0
51.314,-88.428,0.0
51.309,-88.25599999999997,0.0
51.304,-88.08300000000003,0.0
51.298,-87.91000000000003,0.0
51.292,-87.738,0.0
51.286,-87.565,0.0
51.28,-87.39299999999997,0.0
51.274,-87.22000000000003,0.0
51.268,-87.048,0.0
51.262,-86.875,0.0
51.255,-86.70299999999997,0.0
51.248,-86.52999999999997,0.0
51.241,-86.358,0.0
51.235,-86.185,0.0
51.227,-86.01299999999998,0.0
51.22,-85.84100000000001,0.0
51.213,-85.668,0.0
51.205,-85.49599999999998,0.0
51.198,-85.32400000000001,0.0
51.19,-85.15199999999999,0.0
51.182,-84.97899999999998,0.0
51.174,-84.80700000000002,0.0
51.166,-84.63499999999999,0.0
51.157,-84.46300000000002,0.0
51.149,-84.291,0.0
51.14,-84.11900000000003,0.0
51.132,-83.947,0.0
51.123,-83.77499999999998,0.0
51.114,-83.60300000000001,0.0
51.104,-83.43099999999998,0.0
51.095,-83.25999999999999,0.0
51.086,-83.08800000000002,0.0
51.076,-82.916,0.0
51.066,-82.74400000000003,0.0
51.057,-82.57299999999998,0.0
51.047,-82.40100000000001,0.0
51.036,-82.22899999999998,0.0
51.026,-82.05799999999999,0.0
51.016,-81.88600000000002,0.0
51.005,-81.71499999999997,0.0
50.995,-81.543,0.0
50.984,-81.37200000000001,0.0
50.973,-81.20100000000002,0.0
50.962,-81.029,0.0
50.951,-80.858,0.0
50.939,-80.68700000000001,0.0
50.928,-80.51600000000002,0.0
50.916,-80.34500000000003,0.0
50.904,-80.17399999999998,0.0
50.892,-80.00299999999999,0.0
50.88,-79.832,0.0
50.868,-79.661,0.0
50.856,-79.49000000000001,0.0
50.843,-79.31900000000002,0.0
50.831,-79.14800000000002,0.0
50.818,-78.97800000000001,0.0
50.805,-78.80700000000002,0.0
50.792,-78.63600000000002,0.0
50.779,-78.46600000000001,0.0
50.766,-78.29500000000002,0.0
50.752,-78.125,0.0
50.739,-77.95400000000001,0.0
50.725,-77.78399999999999,0.0
50.711,-77.61399999999998,0.0
50.697,-77.44299999999998,0.0
50.683,-77.27300000000002,0.0
50.669,-77.10300000000001,0.0
50.654,-76.93299999999999,0.0
50.64,-76.76299999999998,0.0
50.625,-76.59300000000002,0.0
50.61,-76.423,0.0
50.596,-76.25299999999999,0.0
50.58,-76.084,0.0
50.565,-75.91399999999999,0.0
50.55,-75.74400000000003,0.0
50.534,-75.57499999999999,0.0
50.519,-75.40499999999997,0.0
50.503,-75.23599999999999,0.0
50.487,-75.06599999999997,0.0
50.471,-74.89699999999999,0.0
50.455,-74.72800000000001,0.0
50.439,-74.55799999999999,0.0
50.422,-74.38900000000001,0.0
50.406,-74.22000000000003,0.0
50.389,-74.05099999999999,0.0
50.372,-73.882,0.0
50.355,-73.71300000000002,0.0
50.338,-73.54399999999998,0.0
50.321,-73.37599999999998,0.0
50.303,-73.207,0.0
50.286,-73.03800000000001,0.0
50.268,-72.87,0.0
50.25,-72.70100000000002,0.0
50.232,-72.53300000000002,0.0
50.214,-72.36399999999998,0.0
50.196,-72.19600000000003,0.0
50.178,-72.02800000000002,0.0
50.159,-71.86000000000001,0.0
50.141,-71.69200000000001,0.0
50.122,-71.524,0.0
50.103,-71.356,0.0
50.084,-71.18799999999999,0.0
50.065,-71.01999999999998,0.0
50.045,-70.85199999999998,0.0
50.026,-70.685,0.0
50.006,-70.517,0.0
49.987,-70.35000000000002,0.0
49.967,-70.18200000000002,0.0
49.947,-70.01499999999999,0.0
49.927,-69.84800000000001,0.0
49.906,-69.68099999999998,0.0
49.886,-69.51299999999998,0.0
49.865,-69.346,0.0
49.845,-69.17899999999997,0.0
49.824,-69.01299999999998,0.0
49.803,-68.846,0.0
49.782,-68.67899999999997,0.0
49.761,-68.51299999999998,0.0
49.739,-68.346,0.0
49.718,-68.18,0.0
49.696,-68.01299999999998,0.0
49.674,-67.84699999999998,0.0
49.652,-67.68099999999998,0.0
49.63,-67.51499999999999,0.0
49.608,-67.34800000000001,0.0
49.586,-67.18299999999999,0.0
49.563,-67.017,0.0
49.541,-66.851,0.0
49.518,-66.685,0.0
49.495,-66.51999999999998,0.0
49.472,-66.35399999999998,0.0
49.449,-66.18900000000002,0.0
49.426,-66.02300000000002,0.0
49.402,-65.858,0.0
49.379,-65.69299999999998,0.0
49.355,-65.52800000000002,0.0
49.331,-65.363,0.0
49.307,-65.19799999999998,0.0
49.283,-65.03300000000002,0.0
49.259,-64.868,0.0
49.235,-64.70400000000001,0.0
49.21,-64.53899999999999,0.0
49.186,-64.375,0.0
49.161,-64.20999999999998,0.0
49.136,-64.04599999999999,0.0
49.111,-63.882000000000005,0.0
49.086,-63.71800000000002,0.0
49.06,-63.553999999999974,0.0
49.035,-63.389999999999986,0.0
49.009,-63.226,0.0
48.984,-63.06200000000001,0.0
48.958,-62.899,0.0
48.932,-62.735000000000014,0.0
48.906,-62.572,0.0
48.88,-62.408000000000015,0.0
48.853,-62.245000000000005,0.0
48.827,-62.081999999999994,0.0
48.8,-61.91899999999998,0.0
48.773,-61.75599999999997,0.0
48.746,-61.59300000000002,0.0
48.719,-61.43000000000001,0.0
48.692,-61.26799999999997,0.0
48.665,-61.10500000000002,0.0
48.637,-60.942999999999984,0.0
48.61,-60.77999999999997,0.0
48.582,-60.617999999999995,0.0
48.554,-60.45600000000002,0.0
47.825,-134.091,0.0
47.857,-133.932,0.0
47.888,-133.773,0.0
47.92,-133.613,0.0
47.951,-133.453,0.0
47.982,-133.294,0.0
48.013,-133.134,0.0
48.044,-132.974,0.0
48.075,-132.813,0.0
48.105,-132.653,0.0
48.136,-132.493,0.0
48.166,-132.332,0.0
48.196,-132.172,0.0
48.226,-132.011,0.0
48.256,-131.85,0.0
48.286,-131.69,0.0
48.316,-131.529,0.0
48.345,-131.367,0.0
48.374,-131.206,0.0
48.404,-131.045,0.0
48.433,-130.884,0.0
48.462,-130.722,0.0
48.491,-130.56,0.0
48.519,-130.399,0.0
48.548,-130.237,0.0
48.576,-130.075,0.0
48.605,-129.913,0.0
48.633,-129.751,0.0
48.661,-129.589,0.0
48.689,-129.426,0.0
48.716,-129.264,0.0
48.744,-129.101,0.0
48.772,-128.939,0.0
48.799,-128.776,0.0
48.826,-128.613,0.0
48.853,-128.45,0.0
48.88,-128.287,0.0
48.907,-128.124,0.0
48.934,-127.96100000000001,0.0
48.96,-127.797,0.0
48.987,-127.63399999999999,0.0
49.013,-127.47,0.0
49.039,-127.30699999999999,0.0
49.065,-127.143,0.0
49.091,-126.97900000000001,0.0
49.116,-126.815,0.0
49.142,-126.65100000000001,0.0
49.168,-126.487,0.0
49.193,-126.32300000000001,0.0
49.218,-126.15899999999999,0.0
49.243,-125.994,0.0
49.268,-125.83000000000001,0.0
49.293,-125.66499999999999,0.0
49.317,-125.501,0.0
49.342,-125.33600000000001,0.0
49.366,-125.17099999999999,0.0
49.39,-125.006,0.0
49.415,-124.84100000000001,0.0
49.439,-124.67599999999999,0.0
49.462,-124.511,0.0
49.486,-124.346,0.0
49.51,-124.18,0.0
49.533,-124.01499999999999,0.0
49.556,-123.84899999999999,0.0
49.579,-123.684,0.0
49.602,-123.518,0.0
49.625,-123.352,0.0
49.648,-123.186,0.0
49.671,-123.02000000000001,0.0
49.693,-122.85400000000001,0.0
49.715,-122.68799999999999,0.0
49.738,-122.52199999999999,0.0
49.76,-122.35499999999999,0.0
49.782,-122.189,0.0
49.803,-122.023,0.0
49.825,-121.856,0.0
49.847,-121.689,0.0
49.868,-121.523,0.0
49.889,-121.356,0.0
49.91,-121.189,0.0
49.931,-121.02199999999999,0.0
49.952,-120.85499999999999,0.0
49.973,-120.68799999999999,0.0
49.993,-120.52000000000001,0.0
50.014,-120.35300000000001,0.0
50.034,-120.186,0.0
50.054,-120.018,0.0
50.074,-119.851,0.0
50.094,-119.68299999999999,0.0
50.114,-119.51599999999999,0.0
50.133,-119.34800000000001,0.0
50.153,-119.18,0.0
50.172,-119.012,0.0
50.191,-118.844,0.0
50.21,-118.67599999999999,0.0
50.229,-118.50800000000001,0.0
50.248,-118.34,0.0
50.267,-118.17099999999999,0.0
50.285,-118.00299999999999,0.0
50.303,-117.83500000000001,0.0
50.322,-117.666,0.0
50.34,-117.49799999999999,0.0
50.358,-117.32900000000001,0.0
50.376,-117.16,0.0
50.393,-116.99199999999999,0.0
50.411,-116.82300000000001,0.0
50.428,-116.654,0.0
50.445,-116.48500000000001,0.0
50.463,-116.316,0.0
50.48,-116.14699999999999,0.0
50.496,-115.97800000000001,0.0
50.513,-115.80799999999999,0.0
50.53,-115.63900000000001,0.0
50.546,-115.47,0.0
50.562,-115.30000000000001,0.0
50.579,-115.131,0.0
50.595,-114.96100000000001,0.0
50.611,-114.791,0.0
50.626,-114.62200000000001,0.0
50.642,-114.452,0.0
50.657,-114.28200000000001,0.0
50.673,-114.112,0.0
50.688,-113.94200000000001,0.0
50.703,-113.77199999999999,0.0
50.718,-113.602,0.0
50.733,-113.43199999999999,0.0
50.748,-113.262,0.0
50.762,-113.09200000000001,0.0
50.776,-112.922,0.0
50.791,-112.751,0.0
50.805,-112.58099999999999,0.0
50.819,-112.41,0.0
50.833,-112.24000000000001,0.0
50.846,-112.06899999999999,0.0
50.86,-111.899,0.0
50.873,-111.72800000000001,0.0
50.887,-111.55699999999999,0.0
50.9,-111.387,0.0
50.913,-111.21600000000001,0.0
50.926,-111.04499999999999,0.0
50.938,-110.874,0.0
50.951,-110.703,0.0
50.963,-110.53200000000001,0.0
50.976,-110.36099999999999,0.0
50.988,-110.19,0.0
51.0,-110.018,0.0
51.012,-109.84700000000001,0.0
51.024,-109.67599999999999,0.0
51.035,-109.505,0.0
51.047,-109.333,0.0
51.058,-109.162,0.0
51.069,-108.99000000000001,0.0
51.081,-108.81899999999999,0.0
51.091,-108.64699999999999,0.0
51.102,-108.476,0.0
51.113,-108.304,0.0
51.124,-108.132,0.0
51.134,-107.96100000000001,0.0
51.144,-107.78899999999999,0.0
51.154,-107.61699999999999,0.0
51.164,-107.445,0.0
51.174,-107.273,0.0
51.184,-107.101,0.0
51.193,-106.93,0.0
51.203,-106.75800000000001,0.0
51.212,-106.58500000000001,0.0
51.221,-106.41300000000001,0.0
51.23,-106.24100000000001,0.0
51.239,-106.06899999999999,0.0
51.248,-105.89699999999999,0.0
51.257,-105.725,0.0
51.265,-105.55199999999999,0.0
51.273,-105.38,0.0
51.282,-105.208,0.0
51.29,-105.035,0.0
51.298,-104.863,0.0
51.305,-104.691,0.0
51.313,-104.518,0.0
51.321,-104.346,0.0
51.328,-104.173,0.0
51.335,-104.001,0.0
51.342,-103.82799999999997,0.0
51.349,-103.65499999999997,0.0
51.356,-103.483,0.0
51.363,-103.31,0.0
51.369,-103.13799999999998,0.0
51.376,-102.96499999999997,0.0
51.382,-102.79199999999997,0.0
51.388,-102.61900000000003,0.0
51.394,-102.44600000000003,0.0
51.4,-102.274,0.0
51.406,-102.101,0.0
51.411,-101.928,0.0
51.417,-101.755,0.0
51.422,-101.582,0.0
51.427,-101.40899999999999,0.0
51.432,-101.23599999999999,0.0
51.437,-101.06299999999999,0.0
51.442,-100.88999999999999,0.0
51.447,-100.71699999999998,0.0
51.451,-100.54399999999998,0.0
51.455,-100.37099999999998,0.0
51.46,-100.19799999999998,0.0
51.464,-100.02499999999998,0.0
51.468,-99.85199999999998,0.0
51.471,-99.67899999999997,0.0
51.475,-99.50599999999997,0.0
51.479,-99.33300000000003,0.0
51.482,-99.16000000000003,0.0
51.485,-98.98599999999999,0.0
51.488,-98.81299999999999,0.0
51.491,-98.63999999999999,0.0
51.494,-98.46699999999998,0.0
51.497,-98.29399999999998,0.0
51.499,-98.12,0.0
51.502,-97.947,0.0
51.504,-97.774,0.0
51.506,-97.601,0.0
51.508,-97.42700000000002,0.0
51.51,-97.25400000000002,0.0
51.512,-97.08100000000002,0.0
51.513,-96.90800000000002,0.0
51.515,-96.73399999999998,0.0
51.516,-96.56099999999998,0.0
51.517,-96.38799999999998,0.0
51.518,-96.214,0.0
51.519,-96.041,0.0
51.52,-95.868,0.0
51.521,-95.69400000000002,0.0
51.521,-95.52100000000002,0.0
51.521,-95.34800000000001,0.0
51.522,-95.17399999999998,0.0
51.522,-95.00099999999998,0.0
51.522,-94.82799999999997,0.0
51.521,-94.654,0.0
51.521,-94.481,0.0
51.521,-94.30799999999999,0.0
51.52,-94.13400000000001,0.0
51.519,-93.96100000000001,0.0
51.518,-93.78800000000001,0.0
51.517,-93.61500000000001,0.0
51.516,-93.44099999999997,0.0
51.515,-93.26799999999997,0.0
51.513,-93.09500000000003,0.0
51.512,-92.92099999999999,0.0
51.51,-92.74799999999999,0.0
51.508,-92.57499999999999,0.0
51.506,-92.40199999999999,0.0
51.504,-92.22800000000001,0.0
51.502,-92.055,0.0
51.499,-91.882,0.0
51.497,-91.709,0.0
51.494,-91.53500000000003,0.0
51.491,-91.36200000000002,0.0
51.488,-91.18900000000002,0.0
51.485,-91.01600000000002,0.0
51.482,-90.84300000000002,0.0
51.479,-90.66899999999998,0.0
51.475,-90.49599999999998,0.0
51.471,-90.32299999999998,0.0
51.468,-90.14999999999998,0.0
51.464,-89.97699999999998,0.0
51.46,-89.80399999999997,0.0
51.455,-89.63099999999997,0.0
51.451,-89.45800000000003,0.0
51.447,-89.28500000000003,0.0
51.442,-89.11200000000002,0.0
51.437,-88.93900000000002,0.0
51.432,-88.76600000000002,0.0
51.427,-88.59300000000002,0.0
51.422,-88.42000000000002,0.0
51.417,-88.24700000000001,0.0
51.411,-88.07400000000001,0.0
51.406,-87.90100000000001,0.0
51.4,-87.72800000000001,0.0
51.394,-87.55599999999998,0.0
51.388,-87.38299999999998,0.0
51.382,-87.20999999999998,0.0
51.376,-87.03699999999998,0.0
51.369,-86.86500000000001,0.0
51.363,-86.69200000000001,0.0
51.356,-86.519,0.0
51.349,-86.34699999999998,0.0
51.342,-86.17399999999998,0.0
51.335,-86.00200000000001,0.0
51.328,-85.82900000000001,0.0
51.321,-85.656,0.0
51.313,-85.48399999999998,0.0
51.306,-85.31200000000001,0.0
51.298,-85.13900000000001,0.0
51.29,-84.96699999999998,0.0
51.282,-84.79399999999998,0.0
51.274,-84.62200000000001,0.0
51.265,-84.44999999999999,0.0
51.257,-84.27699999999999,0.0
51.248,-84.10500000000002,0.0
51.239,-83.93299999999999,0.0
51.231,-83.76100000000002,0.0
51.221,-83.589,0.0
51.212,-83.41699999999997,0.0
51.203,-83.245,0.0
51.194,-83.07299999999998,0.0
51.184,-82.90100000000001,0.0
51.174,-82.72899999999998,0.0
51.164,-82.55700000000002,0.0
51.154,-82.38499999999999,0.0
51.144,-82.21300000000002,0.0
51.134,-82.041,0.0
51.124,-81.87,0.0
51.113,-81.69799999999998,0.0
51.102,-81.52600000000001,0.0
51.092,-81.35500000000002,0.0
51.081,-81.18299999999999,0.0
51.07,-81.012,0.0
51.058,-80.83999999999997,0.0
51.047,-80.66899999999998,0.0
51.036,-80.49799999999999,0.0
51.024,-80.32600000000002,0.0
51.012,-80.15499999999997,0.0
51.0,-79.98399999999998,0.0
50.988,-79.81200000000001,0.0
50.976,-79.64100000000002,0.0
50.964,-79.47000000000003,0.0
50.951,-79.29899999999998,0.0
50.939,-79.12799999999999,0.0
50.926,-78.957,0.0
50.913,-78.786,0.0
50.9,-78.61599999999999,0.0
50.887,-78.445,0.0
50.873,-78.274,0.0
50.86,-78.10300000000001,0.0
50.846,-77.93299999999999,0.0
50.833,-77.762,0.0
50.819,-77.59199999999998,0.0
50.805,-77.42099999999999,0.0
50.791,-77.25099999999998,0.0
50.777,-77.08100000000002,0.0
50.762,-76.91000000000003,0.0
50.748,-76.74000000000001,0.0
50.733,-76.57,0.0
50.718,-76.39999999999998,0.0
50.703,-76.23000000000002,0.0
50.688,-76.06,0.0
50.673,-75.88999999999999,0.0
50.658,-75.72000000000003,0.0
50.642,-75.55000000000001,0.0
50.627,-75.38,0.0
50.611,-75.21100000000001,0.0
50.595,-75.041,0.0
50.579,-74.87099999999998,0.0
50.563,-74.702,0.0
50.546,-74.53300000000002,0.0
50.53,-74.363,0.0
50.513,-74.19400000000002,0.0
50.497,-74.02499999999998,0.0
50.48,-73.85500000000002,0.0
50.463,-73.68599999999998,0.0
50.446,-73.517,0.0
50.428,-73.34800000000001,0.0
50.411,-73.17899999999997,0.0
50.393,-73.01100000000002,0.0
50.376,-72.84199999999998,0.0
50.358,-72.673,0.0
50.34,-72.50400000000002,0.0
50.322,-72.33600000000001,0.0
50.304,-72.16699999999997,0.0
50.285,-71.99900000000002,0.0
50.267,-71.83100000000002,0.0
50.248,-71.66199999999998,0.0
50.229,-71.49400000000003,0.0
50.211,-71.32600000000002,0.0
50.191,-71.15800000000002,0.0
50.172,-70.99000000000001,0.0
50.153,-70.822,0.0
50.134,-70.654,0.0
50.114,-70.48700000000002,0.0
50.094,-70.31900000000002,0.0
50.074,-70.15100000000001,0.0
50.054,-69.98399999999998,0.0
50.034,-69.81599999999997,0.0
50.014,-69.649,0.0
49.993,-69.48200000000003,0.0
49.973,-69.31400000000002,0.0
49.952,-69.14699999999999,0.0
49.931,-68.98000000000002,0.0
49.91,-68.81299999999999,0.0
49.889,-68.64600000000002,0.0
49.868,-68.48000000000002,0.0
49.847,-68.31299999999999,0.0
49.825,-68.14600000000002,0.0
49.804,-67.98000000000002,0.0
49.782,-67.81299999999999,0.0
49.76,-67.64699999999999,0.0
49.738,-67.48000000000002,0.0
49.716,-67.31400000000002,0.0
49.693,-67.14800000000002,0.0
49.671,-66.98200000000003,0.0
49.648,-66.81599999999997,0.0
49.626,-66.64999999999998,0.0
49.603,-66.48399999999998,0.0
49.58,-66.31799999999998,0.0
49.557,-66.15300000000002,0.0
49.533,-65.98700000000002,0.0
49.51,-65.822,0.0
49.486,-65.656,0.0
49.463,-65.49099999999999,0.0
49.439,-65.32600000000002,0.0
49.415,-65.161,0.0
49.391,-64.99599999999998,0.0
49.367,-64.83100000000002,0.0
49.342,-64.666,0.0
49.318,-64.50099999999998,0.0
49.293,-64.33699999999999,0.0
49.268,-64.17200000000003,0.0
49.243,-64.00799999999998,0.0
49.218,-63.84300000000002,0.0
49.193,-63.678999999999974,0.0
49.168,-63.514999999999986,0.0
49.142,-63.351,0.0
49.117,-63.18700000000001,0.0
49.091,-63.023000000000025,0.0
49.065,-62.85899999999998,0.0
49.039,-62.69499999999999,0.0
49.013,-62.53199999999998,0.0
48.987,-62.367999999999995,0.0
48.96,-62.204999999999984,0.0
48.934,-62.041,0.0
48.907,-61.877999999999986,0.0
48.88,-61.714999999999975,0.0
48.854,-61.55200000000002,0.0
48.826,-61.38900000000001,0.0
48.799,-61.226,0.0
48.772,-61.06299999999999,0.0
48.744,-60.90100000000001,0.0
48.717,-60.738,0.0
48.689,-60.57600000000002,0.0
48.661,-60.41399999999999,0.0
47.932,-134.139,0.0
47.964,-133.979,0.0
47.995,-133.82,0.0
48.027,-133.66,0.0
48.058,-133.5,0.0
48.089,-133.34,0.0
48.12,-133.18,0.0
48.151,-133.02,0.0
48.182,-132.859,0.0
48.212,-132.699,0.0
48.243,-132.538,0.0
48.273,-132.378,0.0
48.303,-132.217,0.0
48.333,-132.056,0.0
48.363,-131.895,0.0
48.393,-131.734,0.0
48.423,-131.573,0.0
48.452,-131.412,0.0
48.482,-131.25,0.0
48.511,-131.089,0.0
48.54,-130.927,0.0
48.569,-130.766,0.0
48.598,-130.604,0.0
48.626,-130.442,0.0
48.655,-130.28,0.0
48.683,-130.118,0.0
48.712,-129.956,0.0
48.74,-129.793,0.0
48.768,-129.631,0.0
48.796,-129.468,0.0
48.824,-129.306,0.0
48.851,-129.143,0.0
48.879,-128.98,0.0
48.906,-128.817,0.0
48.933,-128.654,0.0
48.96,-128.491,0.0
48.987,-128.328,0.0
49.014,-128.165,0.0
49.041,-128.001,0.0
49.067,-127.838,0.0
49.094,-127.674,0.0
49.12,-127.50999999999999,0.0
49.146,-127.34700000000001,0.0
49.172,-127.18299999999999,0.0
49.198,-127.019,0.0
49.224,-126.85499999999999,0.0
49.249,-126.69,0.0
49.275,-126.52600000000001,0.0
49.3,-126.362,0.0
49.325,-126.197,0.0
49.35,-126.03299999999999,0.0
49.375,-125.868,0.0
49.4,-125.703,0.0
49.425,-125.53800000000001,0.0
49.449,-125.374,0.0
49.474,-125.209,0.0
49.498,-125.043,0.0
49.522,-124.87799999999999,0.0
49.546,-124.713,0.0
49.57,-124.548,0.0
49.593,-124.382,0.0
49.617,-124.21600000000001,0.0
49.64,-124.05099999999999,0.0
49.664,-123.88499999999999,0.0
49.687,-123.719,0.0
49.71,-123.553,0.0
49.733,-123.387,0.0
49.755,-123.221,0.0
49.778,-123.055,0.0
49.801,-122.88900000000001,0.0
49.823,-122.72200000000001,0.0
49.845,-122.55600000000001,0.0
49.867,-122.38999999999999,0.0
49.889,-122.22300000000001,0.0
49.911,-122.05600000000001,0.0
49.932,-121.88900000000001,0.0
49.954,-121.72300000000001,0.0
49.975,-121.55600000000001,0.0
49.997,-121.38900000000001,0.0
50.018,-121.22200000000001,0.0
50.039,-121.054,0.0
50.059,-120.887,0.0
50.08,-120.72,0.0
50.101,-120.55199999999999,0.0
50.121,-120.38499999999999,0.0
50.141,-120.21700000000001,0.0
50.162,-120.05000000000001,0.0
50.182,-119.882,0.0
50.201,-119.714,0.0
50.221,-119.54599999999999,0.0
50.241,-119.37799999999999,0.0
50.26,-119.21000000000001,0.0
50.28,-119.042,0.0
50.299,-118.874,0.0
50.318,-118.70599999999999,0.0
50.337,-118.537,0.0
50.355,-118.369,0.0
50.374,-118.201,0.0
50.393,-118.03200000000001,0.0
50.411,-117.863,0.0
50.429,-117.695,0.0
50.447,-117.52600000000001,0.0
50.465,-117.357,0.0
50.483,-117.18799999999999,0.0
50.501,-117.019,0.0
50.518,-116.85,0.0
50.536,-116.68100000000001,0.0
50.553,-116.512,0.0
50.57,-116.34299999999999,0.0
50.587,-116.173,0.0
50.604,-116.00399999999999,0.0
50.621,-115.834,0.0
50.637,-115.66499999999999,0.0
50.654,-115.495,0.0
50.67,-115.326,0.0
50.686,-115.156,0.0
50.702,-114.98599999999999,0.0
50.718,-114.816,0.0
50.734,-114.64699999999999,0.0
50.75,-114.477,0.0
50.765,-114.30699999999999,0.0
50.78,-114.136,0.0
50.796,-113.96600000000001,0.0
50.811,-113.79599999999999,0.0
50.826,-113.626,0.0
50.84,-113.45599999999999,0.0
50.855,-113.285,0.0
50.87,-113.11500000000001,0.0
50.884,-112.94399999999999,0.0
50.898,-112.774,0.0
50.912,-112.60300000000001,0.0
50.926,-112.43199999999999,0.0
50.94,-112.262,0.0
50.954,-112.09100000000001,0.0
50.968,-111.91999999999999,0.0
50.981,-111.749,0.0
50.994,-111.578,0.0
51.007,-111.40700000000001,0.0
51.02,-111.23599999999999,0.0
51.033,-111.065,0.0
51.046,-110.894,0.0
51.059,-110.72300000000001,0.0
51.071,-110.55199999999999,0.0
51.083,-110.38,0.0
51.096,-110.209,0.0
51.108,-110.03800000000001,0.0
51.12,-109.86600000000001,0.0
51.131,-109.695,0.0
51.143,-109.523,0.0
51.155,-109.351,0.0
51.166,-109.18,0.0
51.177,-109.00800000000001,0.0
51.188,-108.83600000000001,0.0
51.199,-108.66499999999999,0.0
51.21,-108.493,0.0
51.221,-108.321,0.0
51.231,-108.149,0.0
51.242,-107.977,0.0
51.252,-107.805,0.0
51.262,-107.63300000000001,0.0
51.272,-107.46100000000001,0.0
51.282,-107.28899999999999,0.0
51.292,-107.11699999999999,0.0
51.301,-106.945,0.0
51.311,-106.77199999999999,0.0
51.32,-106.6,0.0
51.329,-106.428,0.0
51.338,-106.256,0.0
51.347,-106.083,0.0
51.356,-105.911,0.0
51.364,-105.738,0.0
51.373,-105.566,0.0
51.381,-105.393,0.0
51.389,-105.221,0.0
51.397,-105.048,0.0
51.405,-104.876,0.0
51.413,-104.703,0.0
51.421,-104.53,0.0
51.428,-104.358,0.0
51.436,-104.185,0.0
51.443,-104.012,0.0
51.45,-103.839,0.0
51.457,-103.66699999999997,0.0
51.464,-103.49400000000003,0.0
51.471,-103.32100000000003,0.0
51.477,-103.14800000000002,0.0
51.484,-102.97500000000002,0.0
51.49,-102.80200000000002,0.0
51.496,-102.62900000000002,0.0
51.502,-102.45600000000002,0.0
51.508,-102.28300000000002,0.0
51.513,-102.11000000000001,0.0
51.519,-101.93700000000001,0.0
51.525,-101.76400000000001,0.0
51.53,-101.59100000000001,0.0
51.535,-101.41699999999997,0.0
51.54,-101.24400000000003,0.0
51.545,-101.07100000000003,0.0
51.55,-100.89800000000002,0.0
51.554,-100.72500000000002,0.0
51.559,-100.55099999999999,0.0
51.563,-100.37799999999999,0.0
51.567,-100.20499999999998,0.0
51.571,-100.03199999999998,0.0
51.575,-99.858,0.0
51.579,-99.685,0.0
51.583,-99.512,0.0
51.586,-99.33800000000002,0.0
51.59,-99.16500000000002,0.0
51.593,-98.99099999999999,0.0
51.596,-98.81799999999998,0.0
51.599,-98.64499999999998,0.0
51.602,-98.471,0.0
51.605,-98.298,0.0
51.607,-98.12400000000002,0.0
51.609,-97.95100000000002,0.0
51.612,-97.77699999999999,0.0
51.614,-97.60399999999998,0.0
51.616,-97.43,0.0
51.618,-97.257,0.0
51.619,-97.08300000000003,0.0
51.621,-96.91000000000003,0.0
51.623,-96.73599999999999,0.0
51.624,-96.56299999999999,0.0
51.625,-96.38900000000001,0.0
51.626,-96.21600000000001,0.0
51.627,-96.04199999999997,0.0
51.628,-95.86900000000003,0.0
51.628,-95.695,0.0
51.629,-95.52199999999999,0.0
51.629,-95.34800000000001,0.0
51.629,-95.17500000000001,0.0
51.629,-95.00099999999998,0.0
51.629,-94.82799999999997,0.0
51.629,-94.654,0.0
51.629,-94.48000000000002,0.0
51.628,-94.30700000000002,0.0
51.628,-94.13299999999998,0.0
51.627,-93.95999999999998,0.0
51.626,-93.786,0.0
51.625,-93.613,0.0
51.624,-93.43900000000002,0.0
51.623,-93.26600000000002,0.0
51.621,-93.09199999999998,0.0
51.62,-92.91899999999998,0.0
51.618,-92.745,0.0
51.616,-92.572,0.0
51.614,-92.39800000000002,0.0
51.612,-92.22500000000002,0.0
51.61,-92.05099999999999,0.0
51.607,-91.87799999999999,0.0
51.605,-91.70400000000001,0.0
51.602,-91.531,0.0
51.599,-91.358,0.0
51.596,-91.18400000000003,0.0
51.593,-91.01100000000002,0.0
51.59,-90.83699999999999,0.0
51.586,-90.66399999999999,0.0
51.583,-90.49099999999999,0.0
51.579,-90.31700000000001,0.0
51.575,-90.144,0.0
51.571,-89.971,0.0
51.567,-89.79700000000003,0.0
51.563,-89.62400000000002,0.0
51.559,-89.45100000000002,0.0
51.554,-89.27800000000002,0.0
51.55,-89.10399999999998,0.0
51.545,-88.93099999999998,0.0
51.54,-88.75799999999998,0.0
51.535,-88.58499999999998,0.0
51.53,-88.41199999999998,0.0
51.525,-88.238,0.0
51.519,-88.065,0.0
51.514,-87.892,0.0
51.508,-87.719,0.0
51.502,-87.54599999999999,0.0
51.496,-87.37299999999999,0.0
51.49,-87.19999999999999,0.0
51.484,-87.02699999999999,0.0
51.477,-86.85399999999998,0.0
51.471,-86.68099999999998,0.0
51.464,-86.50799999999998,0.0
51.457,-86.33600000000001,0.0
51.45,-86.16300000000001,0.0
51.443,-85.99000000000001,0.0
51.436,-85.81700000000001,0.0
51.428,-85.64499999999998,0.0
51.421,-85.47199999999998,0.0
51.413,-85.29899999999998,0.0
51.405,-85.12700000000001,0.0
51.398,-84.95400000000001,0.0
51.39,-84.781,0.0
51.381,-84.60899999999998,0.0
51.373,-84.43599999999998,0.0
51.364,-84.26400000000001,0.0
