lat,lon,estimated_edwards_adjusted_report_days_per_year_grid_130_cropped_blurred
37.034,-101.26600000000002,1.2532468455910777
37.04,-101.11700000000002,1.2687228394036443
37.045,-100.96800000000002,1.222936965076078
37.05,-100.81900000000002,1.2151236591162753
37.055,-100.67000000000002,1.4439597182541877
37.06,-100.52100000000002,1.3335317764694261
37.065,-100.37200000000001,1.109625653878084
37.07,-100.22300000000001,1.0645066741090665
37.074,-100.07400000000001,0.9106656499048392
37.079,-99.92500000000001,0.8820399881861818
37.083,-99.77600000000001,0.9946503081850852
37.087,-99.62700000000001,1.1388176897011448
37.091,-99.47800000000001,1.1318379569012018
37.095,-99.32900000000001,1.0913992988204353
37.099,-99.17899999999997,1.0055548108332588
37.102,-99.02999999999997,0.9270008800595771
37.106,-98.88099999999997,0.9603654196295535
37.109,-98.73200000000003,1.0184242476781267
37.112,-98.58300000000003,1.1143476977982543
37.115,-98.43400000000003,1.0618833710060822
37.118,-98.28399999999999,1.1088917564195235
37.121,-98.13499999999999,1.1586005468945826
37.124,-97.98599999999999,1.2225948111265301
37.126,-97.83699999999999,1.3359476557859162
37.129,-97.68799999999999,1.2766493390271925
37.131,-97.53800000000001,1.0389555270810766
37.133,-97.38900000000001,1.2289655609105834
37.135,-97.24000000000001,1.2506589909802472
37.137,-97.09100000000001,1.208655394989384
37.139,-96.94099999999997,1.219098727625008
37.141,-96.79199999999997,1.1912324732735526
37.142,-96.64299999999997,1.0487959277969778
37.143,-96.49400000000003,0.9373353068090889
37.145,-96.344,1.0390019363193856
37.146,-96.195,1.1686746504932086
37.147,-96.04599999999999,1.3501958059026515
37.148,-95.89699999999999,1.6896163747705524
37.148,-95.74700000000001,1.7667139727842134
37.149,-95.59800000000001,1.635974374376742
37.149,-95.44900000000001,1.3398445694095853
37.15,-95.29899999999998,1.1831302818415916
37.15,-95.14999999999998,1.2231836061478396
37.15,-95.00099999999998,1.2586320279246603
37.15,-94.85199999999998,1.5264884046030216
37.15,-94.702,1.5793175385600398
37.149,-94.553,1.4201598962098623
37.149,-94.404,1.3723283876888805
37.148,-94.255,1.5266160587060444
37.148,-94.10500000000002,1.5277764639499107
37.147,-93.95600000000002,1.5033216878396336
37.146,-93.80700000000002,1.4792410954323747
37.145,-93.65699999999998,1.7558474712996859
37.143,-93.50799999999998,1.9919034693517546
37.142,-93.35899999999998,1.9921401548281346
37.141,-93.20999999999998,2.007063413666198
37.139,-93.06,1.8890802298584666
37.137,-92.911,1.5201008594050445
37.135,-92.762,0.9150356324480832
37.133,-92.613,0.853900210091699
37.131,-92.464,0.7349602675352882
37.129,-92.31400000000002,0.8173034376034123
37.126,-92.16500000000002,0.7821375556586848
37.124,-92.01600000000002,0.8295545572400728
37.121,-91.86700000000002,0.6854839996965647
37.118,-91.71699999999998,0.5895587207318111
37.115,-91.56799999999998,0.5246529288292913
37.112,-91.41899999999998,0.42428057645010375
37.109,-91.26999999999998,0.37913918155168025
37.106,-91.12099999999998,0.36752443354108344
37.102,-90.97199999999998,0.35275121971648
37.099,-90.82299999999998,0.32346485828080845
37.095,-90.673,0.3279167888686753
37.091,-90.524,0.5152088590575417
37.087,-90.375,0.7230900539098661
37.083,-90.226,1.0215237396814558
37.079,-90.077,1.2738335277899602
37.074,-89.928,1.7339177499363507
37.07,-89.779,2.0046670378170512
37.065,-89.63,2.0659748033040537
37.06,-89.481,1.81301407565343
37.056,-89.332,1.641764569863256
37.05,-89.18299999999999,1.6762550342917204
37.045,-89.03399999999999,1.7792495880014838
37.04,-88.88499999999999,1.708830579449571
37.035,-88.73599999999999,1.7859000333247665
37.029,-88.58699999999999,1.8863349039532857
37.023,-88.43799999999999,2.0048906869380607
37.017,-88.28899999999999,1.8351264757688646
37.012,-88.13999999999999,1.5573005673466276
37.005,-87.99099999999999,1.4484780005568878
36.999,-87.84199999999998,1.3554895615492437
36.993,-87.69299999999998,1.4345961226058461
36.986,-87.54500000000002,1.6298822213081563
36.98,-87.39600000000002,1.6920907392904454
36.973,-87.24700000000001,1.7480312359022672
36.966,-87.09800000000001,1.619735541801323
36.959,-86.94900000000001,1.3405991992775292
36.952,-86.80099999999999,1.2012812029452207
36.945,-86.65199999999999,1.1542406037246715
36.937,-86.50299999999999,1.1583435988193715
36.93,-86.35500000000002,1.0862795144196051
36.922,-86.20600000000002,1.1802104517336485
36.914,-86.05700000000002,1.188082183837102
36.907,-85.90899999999999,1.0932321450328835
36.898,-85.75999999999999,1.006292574849998
36.89,-85.61200000000002,0.8114954331903084
36.882,-85.46300000000002,0.8538899138744249
36.874,-85.31400000000002,1.0274536284782663
36.865,-85.166,1.0950106603246634
36.856,-85.017,1.0760730861105041
36.847,-84.86900000000003,1.0089392539652626
36.838,-84.721,1.010941634727602
36.829,-84.572,0.9317290044699927
36.82,-84.42399999999998,0.8078135319667916
36.811,-84.27499999999998,0.7673720362478138
36.801,-84.12700000000001,0.663948717713755
36.792,-83.97899999999998,0.6171554453911301
36.782,-83.82999999999998,0.6070888748239168
36.772,-83.68200000000002,0.607940957849545
36.762,-83.53399999999999,0.788610058241809
36.752,-83.38600000000002,0.8286157769066167
36.742,-83.238,0.7763671541408188
36.731,-83.08999999999997,0.8082057816273883
36.721,-82.94099999999997,0.9223616368688552
36.71,-82.793,0.7975264779647598
36.699,-82.64499999999998,0.703509461047846
36.688,-82.49700000000001,0.7888196720127731
36.677,-82.34899999999999,0.9764817379614749
36.666,-82.20100000000002,0.9649519552836824
36.655,-82.053,0.8962136073551358
36.644,-81.90499999999997,0.7511499630672611
36.632,-81.75799999999998,0.5793585211282621
36.62,-81.61000000000001,0.5197692859317363
36.608,-81.46199999999999,0.4900599418983388
36.596,-81.31400000000002,0.5198092477927049
36.584,-81.166,0.5838166843457545
36.572,-81.019,0.7744283858823582
36.56,-80.87099999999998,0.8830284640488059
36.547,-80.72300000000001,0.8985471566674063
36.535,-80.57600000000002,1.0485162689888843
36.522,-80.428,1.081007048073593
36.509,-80.281,1.03766865844736
36.496,-80.13299999999998,1.0805805483960047
36.483,-79.98599999999999,1.2715621272161084
36.47,-79.83800000000002,1.3003910979441748
36.456,-79.69099999999997,1.2407707668991534
36.443,-79.543,1.1728000841468356
36.429,-79.39600000000002,1.1537037470157825
36.416,-79.24900000000002,0.9600936669366386
36.402,-79.10199999999998,0.8500699213247022
36.388,-78.95400000000001,0.5868970641205912
36.373,-78.80700000000002,0.4203286498040682
36.359,-78.66000000000003,0.2802898639589825
36.345,-78.51299999999998,0.17135148750405466
36.33,-78.36599999999999,0.10703944423983851
36.316,-78.219,0.06980397503293272
36.301,-78.072,0.10025904367612092
36.286,-77.92500000000001,0.14961252106723447
36.271,-77.77800000000002,0.18254161919393747
36.256,-77.63099999999997,0.1669228284800271
36.24,-77.48399999999998,0.1594055481959582
36.225,-77.33800000000002,0.163672441557282
36.209,-77.19099999999997,0.1579516464645117
36.194,-77.04399999999998,0.11263892898579052
36.178,-76.89699999999999,0.06109287646416939
36.162,-76.75099999999998,0.013390485095536846
36.146,-76.60399999999998,0.0010483399493015078
36.129,-76.45800000000003,7.83283767814398e-5
36.113,-76.31099999999998,0.010430048405364942
36.097,-76.16500000000002,0.07880786004387477
36.08,-76.01799999999997,0.14263553924058814
36.063,-75.87200000000001,0.2269385447846552
36.046,-75.726,0.24435025404669428
36.029,-75.57999999999998,0.3116551130812539
36.012,-75.43299999999999,0.43367891611682724
35.995,-75.28699999999998,0.4436073821836433
35.978,-75.14100000000002,0.0
35.96,-74.995,0.0
35.943,-74.84899999999999,0.0
35.925,-74.70299999999997,0.0
35.907,-74.55700000000002,0.0
35.889,-74.411,0.0
35.871,-74.26499999999999,0.0
35.852,-74.12,0.0
35.834,-73.97399999999999,0.0
35.815,-73.82799999999997,0.0
35.797,-73.68200000000002,0.0
35.778,-73.53699999999998,0.0
35.759,-73.39100000000002,0.0
35.74,-73.24599999999998,0.0
35.721,-73.10000000000002,0.0
35.702,-72.95499999999998,0.0
35.682,-72.81,0.0
35.663,-72.66399999999999,0.0
35.643,-72.519,0.0
35.623,-72.37400000000002,0.0
35.603,-72.22899999999998,0.0
35.583,-72.084,0.0
35.563,-71.93900000000002,0.0
35.543,-71.79399999999998,0.0
35.522,-71.649,0.0
35.502,-71.50400000000002,0.0
35.481,-71.35899999999998,0.0
35.46,-71.214,0.0
35.439,-71.07,0.0
35.418,-70.92500000000001,0.0
35.397,-70.77999999999997,0.0
35.375,-70.63600000000002,0.0
35.354,-70.49099999999999,0.0
35.332,-70.34699999999998,0.0
35.311,-70.20299999999997,0.0
35.289,-70.05799999999999,0.0
35.267,-69.91399999999999,0.0
35.245,-69.76999999999998,0.0
35.222,-69.62599999999998,0.0
35.2,-69.48200000000003,0.0
35.178,-69.33800000000002,0.0
35.155,-69.19400000000002,0.0
35.132,-69.05000000000001,0.0
35.109,-68.906,0.0
35.086,-68.762,0.0
35.063,-68.618,0.0
35.04,-68.47500000000002,0.0
35.017,-68.33100000000002,0.0
34.993,-68.18799999999999,0.0
34.97,-68.04399999999998,0.0
34.946,-67.90100000000001,0.0
34.922,-67.757,0.0
34.898,-67.61399999999998,0.0
34.874,-67.471,0.0
34.85,-67.32799999999997,0.0
34.825,-67.185,0.0
34.801,-67.041,0.0
34.776,-66.899,0.0
34.751,-66.75599999999997,0.0
34.726,-66.613,0.0
34.701,-66.47000000000003,0.0
34.676,-66.327,0.0
34.651,-66.185,0.0
34.626,-66.04199999999997,0.0
34.6,-65.899,0.0
34.574,-65.757,0.0
34.549,-65.61500000000001,0.0
34.523,-65.47199999999998,0.0
34.497,-65.32999999999998,0.0
34.471,-65.18799999999999,0.0
34.444,-65.04599999999999,0.0
33.775,-128.944,0.0
33.805,-128.804,0.0
33.834,-128.663,0.0
33.864,-128.523,0.0
33.893,-128.382,0.0
33.922,-128.242,0.0
33.952,-128.101,0.0
33.981,-127.96000000000001,0.0
34.009,-127.81899999999999,0.0
34.038,-127.679,0.0
34.067,-127.53800000000001,0.0
34.095,-127.39699999999999,0.0
34.124,-127.255,0.0
34.152,-127.114,0.0
34.18,-126.97300000000001,0.0
34.208,-126.832,0.0
34.236,-126.69,0.0
34.264,-126.549,0.0
34.292,-126.40700000000001,0.0
34.319,-126.26599999999999,0.0
34.346,-126.124,0.0
34.374,-125.982,0.0
34.401,-125.84,0.0
34.428,-125.69900000000001,0.0
34.455,-125.55699999999999,0.0
34.482,-125.41499999999999,0.0
34.508,-125.273,0.0
34.535,-125.13,0.0
34.561,-124.988,0.0
34.588,-124.846,0.0
34.614,-124.70400000000001,0.0
34.64,-124.561,0.0
34.666,-124.41900000000001,0.0
34.691,-124.27600000000001,0.0
34.717,-124.13399999999999,0.0
34.743,-123.99100000000001,0.0
34.768,-123.84800000000001,0.0
34.793,-123.70500000000001,0.0
34.818,-123.56200000000001,0.0
34.843,-123.41900000000001,0.0
34.868,-123.27600000000001,0.0
34.893,-123.13300000000001,0.0
34.918,-122.99000000000001,0.0
34.942,-122.84700000000001,0.0
34.967,-122.70400000000001,0.0
34.991,-122.56,0.0
35.015,-122.417,0.0
35.039,-122.274,0.0
35.063,-122.13,0.0
35.087,-121.987,0.0
35.11,-121.84299999999999,0.0
35.134,-121.69900000000001,0.0
35.157,-121.55600000000001,0.0
35.181,-121.412,0.0
35.204,-121.268,0.0
35.227,-121.124,0.0
35.25,-120.97999999999999,0.0
35.272,-120.83600000000001,0.0
35.295,-120.69200000000001,0.0
35.317,-120.548,0.0
35.34,-120.40299999999999,0.0
35.362,-120.25899999999999,0.0
35.384,-120.11500000000001,0.0
35.406,-119.97,0.0
35.428,-119.826,0.0
35.45,-119.68100000000001,0.0
35.471,-119.537,0.0
35.493,-119.392,0.0
35.514,-119.24700000000001,0.0
35.535,-119.10300000000001,0.0
35.557,-118.958,1.8852938012551526e-16
35.578,-118.81299999999999,1.7075567389034914e-12
35.598,-118.668,4.3753030786157844e-10
35.619,-118.523,5.968940417931635e-9
35.64,-118.37799999999999,2.4695662472655532e-5
35.66,-118.233,0.0056926804371731045
35.681,-118.088,0.04109022705265718
35.701,-117.94300000000001,0.051759453378100326
35.721,-117.798,0.05262418838157049
35.741,-117.65199999999999,0.052627619794619135
35.761,-117.507,0.05257617256840873
35.78,-117.362,0.04620343126710575
35.8,-117.21600000000001,0.006411508130805061
35.819,-117.071,2.8260047519741713e-5
35.839,-116.92500000000001,6.715337665350554e-9
35.858,-116.78,4.227373078951961e-9
35.877,-116.63399999999999,3.6128655830018588e-6
35.896,-116.488,0.0008471088914492911
35.915,-116.34200000000001,0.010777108841354454
35.933,-116.197,0.04184153689004153
35.952,-116.05099999999999,0.051773826265694205
35.97,-115.905,0.051763099065348234
35.989,-115.75899999999999,0.042059375700367004
36.007,-115.613,0.010666388035377412
36.025,-115.46700000000001,0.0008439112440935736
36.043,-115.321,3.6519629894977003e-6
36.06,-115.17500000000001,4.349380483925323e-10
36.078,-115.029,0.0
36.096,-114.882,0.0
36.113,-114.73599999999999,0.0
36.13,-114.59,0.0
36.147,-114.44300000000001,0.0
36.164,-114.297,0.0
36.181,-114.15100000000001,0.0
36.198,-114.00399999999999,0.0
36.215,-113.857,0.0
36.231,-113.71100000000001,0.0
36.248,-113.564,0.0
36.264,-113.418,0.0
36.28,-113.27099999999999,0.0
36.296,-113.124,0.0
36.312,-112.977,0.0
36.327,-112.83000000000001,0.0
36.343,-112.684,0.0
36.358,-112.537,0.0
36.374,-112.38999999999999,0.0
36.389,-112.243,0.0
36.404,-112.096,0.0
36.419,-111.94800000000001,0.0
36.434,-111.80099999999999,0.0
36.448,-111.654,0.0
36.463,-111.507,0.0
36.477,-111.36000000000001,0.0
36.492,-111.21199999999999,0.0
36.506,-111.065,0.0
36.52,-110.918,0.0
36.534,-110.77000000000001,0.0
36.548,-110.62299999999999,0.0
36.561,-110.475,0.0
36.575,-110.328,0.0
36.588,-110.18,2.982904656439013e-16
36.601,-110.03299999999999,2.2567369101632985e-12
36.615,-109.88499999999999,5.459422585299886e-10
36.628,-109.737,3.763819103699779e-9
36.64,-109.59,3.941931617634448e-9
36.653,-109.44200000000001,4.022356785801753e-9
36.666,-109.29400000000001,3.790694663112644e-9
36.678,-109.14599999999999,5.15033140675035e-10
36.691,-108.99799999999999,2.4003559174500788e-12
36.703,-108.851,3.57369614491866e-9
36.715,-108.703,2.9306130983713076e-5
36.727,-108.555,0.006551638691391411
36.739,-108.40700000000001,0.04605725647057087
36.75,-108.25899999999999,0.05259819018348093
36.762,-108.11099999999999,0.05263155425760461
36.773,-107.963,0.05263155379105743
36.785,-107.815,0.052598967294161865
36.796,-107.666,0.04598940958800696
36.807,-107.518,0.006559311288942254
36.818,-107.37,6.403122427048703e-5
36.829,-107.22200000000001,0.006610025699850482
36.839,-107.07400000000001,0.04598479937309019
36.85,-106.92500000000001,0.052598622487956735
36.86,-106.77699999999999,0.052631553316548466
36.871,-106.62899999999999,0.0526315368982035
36.881,-106.47999999999999,0.05259303293130424
36.891,-106.332,0.04598134579748741
36.901,-106.184,0.006629209483335427
36.91,-106.035,3.346930088921708e-5
36.92,-105.887,2.6767630944938582e-5
36.929,-105.738,3.21918069569522e-5
36.939,-105.59,3.0428619760951097e-5
36.948,-105.441,2.6765660157450375e-5
36.957,-105.293,3.913396038044364e-6
36.966,-105.144,1.8232963768708754e-8
36.975,-104.995,4.5092973631719545e-12
36.984,-104.84700000000001,5.62702345039985e-16
36.992,-104.69800000000001,2.3280169877416077e-12
37.001,-104.549,4.941057606611089e-10
37.009,-104.40100000000001,3.5618968134730273e-9
37.017,-104.25200000000001,3.843693576189448e-9
37.025,-104.10300000000001,5.52745111040184e-10
37.033,-103.95400000000001,4.855626211267878e-10
37.041,-103.80599999999998,3.6962117915072753e-6
37.049,-103.65699999999998,0.000858859965515608
37.056,-103.50799999999998,0.011556762629132506
37.064,-103.35899999999998,0.04860663034331219
37.071,-103.20999999999998,0.06512133490657919
37.078,-103.06099999999998,0.0946819035296705
37.085,-102.91199999999998,0.23123859249004503
37.092,-102.76299999999998,0.26575364529087386
37.099,-102.61399999999998,0.42100440780588144
37.105,-102.46499999999997,0.4800713184435152
37.112,-102.31599999999997,0.6890625625579845
37.118,-102.16699999999997,0.7749334532053581
37.124,-102.01799999999997,0.7040480754440676
37.13,-101.86900000000003,0.7735692263017736
37.136,-101.72000000000003,0.9304410735049374
37.142,-101.57100000000003,1.1050865115404154
37.148,-101.42200000000003,1.276088248755432
37.153,-101.27300000000002,1.6266787561490017
37.159,-101.12400000000002,1.7453551847366295
37.164,-100.97500000000002,1.7273747044698176
37.169,-100.82600000000002,1.5836566107033012
37.174,-100.67599999999999,1.6990438195615318
37.179,-100.52699999999999,1.521036015893164
37.184,-100.37799999999999,1.273946655402357
37.189,-100.22899999999998,1.1472229585780749
37.193,-100.07999999999998,1.2172494447324165
37.198,-99.93,1.435472093311425
37.202,-99.781,1.6410495349435106
37.206,-99.632,1.668084894224585
37.21,-99.483,1.4336970651535326
37.214,-99.33300000000003,1.228686231772492
37.218,-99.18400000000003,1.1038740990511333
37.221,-99.03500000000003,1.2097966475897215
37.225,-98.88499999999999,1.2695380861280516
37.228,-98.73599999999999,1.2908319543488245
37.231,-98.58699999999999,1.381266614725903
37.234,-98.43700000000001,1.2319189679306375
37.237,-98.28800000000001,1.1806798031277972
37.24,-98.13900000000001,1.2358156884345817
37.243,-97.98899999999998,1.2581477387839872
37.245,-97.83999999999997,1.2544948580053503
37.248,-97.69099999999997,1.3024131155449472
37.25,-97.541,1.3448683523492206
37.252,-97.392,1.5097777662367395
37.254,-97.24200000000002,1.46197730396434
37.256,-97.09300000000002,1.4258247453745374
37.258,-96.94400000000002,1.219064111828128
37.26,-96.79399999999998,1.0836718706593516
37.261,-96.64499999999998,0.9104818960759099
37.262,-96.495,0.8950181602823154
37.264,-96.346,0.9496853396958925
37.265,-96.19600000000003,1.0391382957237913
37.266,-96.04700000000003,1.2108810363285762
37.267,-95.89800000000002,1.4114461187500904
37.267,-95.74799999999999,1.4748691530869924
37.268,-95.59899999999999,1.4312289973385879
37.268,-95.44900000000001,1.3181160851480156
37.269,-95.30000000000001,1.2247659952728691
37.269,-95.14999999999998,1.2106177096397
37.269,-95.00099999999998,1.211197021313601
37.269,-94.851,1.4129357471694175
37.269,-94.702,1.44974930653454
37.268,-94.553,1.462875728821733
37.268,-94.40300000000002,1.45852099000493
37.267,-94.25400000000002,1.464739785337288
37.267,-94.10399999999998,1.3917992267270929
37.266,-93.95499999999998,1.3612001827087914
37.265,-93.805,1.3721906286105137
37.264,-93.656,1.7860464425032003
37.262,-93.507,1.9955889448269992
37.261,-93.35700000000003,1.9903825542778708
37.26,-93.20800000000003,1.965094956081518
37.258,-93.05799999999999,1.8370983482383196
37.256,-92.90899999999999,1.5628327432887053
37.254,-92.75999999999999,0.967286777379288
37.252,-92.61000000000001,0.8567442286670185
37.25,-92.46100000000001,0.6803727380147663
37.248,-92.31099999999998,0.6244056529870703
37.245,-92.16199999999998,0.6965322087330265
37.243,-92.01299999999998,0.7191356048501325
37.24,-91.863,0.6022151472963135
37.237,-91.714,0.5165713565117143
37.234,-91.565,0.4026128821737015
37.231,-91.41500000000002,0.3864411046033482
37.228,-91.26600000000002,0.32078733172114576
37.225,-91.11700000000002,0.3312503660153935
37.221,-90.96699999999998,0.26213924707236563
37.218,-90.81799999999998,0.2153369467247176
37.214,-90.66899999999998,0.21481296858875215
37.21,-90.519,0.3010751742838356
37.206,-90.37,0.5137961878186205
37.202,-90.221,0.829375371528153
37.198,-90.072,1.2292011697938168
37.193,-89.92200000000003,1.7834253181947077
37.189,-89.77300000000002,2.01266202845102
37.184,-89.62400000000002,2.1252681948253795
37.179,-89.47500000000002,1.8694739501411213
37.174,-89.32499999999999,1.691855885163276
37.169,-89.17599999999999,1.8367439051231298
37.164,-89.02699999999999,1.7182279649027752
37.159,-88.87799999999999,1.6464242622657634
37.153,-88.72899999999998,1.6790929590328785
37.148,-88.57999999999998,1.7336213803679144
37.142,-88.43099999999998,1.7895246004337988
37.136,-88.28199999999998,1.699007496631393
37.13,-88.13299999999998,1.4404179847317495
37.124,-87.983,1.370038802231372
37.118,-87.834,1.3036926589433318
37.112,-87.685,1.442955436908587
37.105,-87.536,1.6737561087115655
37.099,-87.387,1.6921888294736236
37.092,-87.238,1.6012741671404718
37.085,-87.08999999999997,1.4275009928838847
37.078,-86.94099999999997,1.1851365637535536
37.071,-86.79199999999997,1.070786100243589
37.064,-86.64299999999997,0.879237385302629
37.056,-86.49400000000003,0.8417703576621923
37.049,-86.34500000000003,0.964867994875781
37.041,-86.19600000000003,1.029427840911726
37.033,-86.04700000000003,1.0712453493699323
37.025,-85.899,0.9670689434301448
37.017,-85.75,0.9155559834074093
37.009,-85.601,0.9250742427054064
37.001,-85.452,0.97104827623475
36.992,-85.30399999999997,1.037527948441944
36.984,-85.15499999999997,1.0508083422879029
36.975,-85.00599999999997,1.0064592178911658
36.966,-84.858,0.9654207718796441
36.957,-84.709,0.9626074986316311
36.948,-84.56099999999998,0.8159064478054192
36.939,-84.41199999999998,0.7928104912366605
36.93,-84.26400000000001,0.7698362240461838
36.92,-84.11500000000001,0.7038908287729886
36.91,-83.96699999999998,0.6438090924246285
36.901,-83.81799999999998,0.6387721939719806
36.891,-83.67000000000002,0.540646271528739
36.881,-83.52100000000002,0.5000148302474984
36.871,-83.37299999999999,0.6454352308937121
36.86,-83.22500000000002,0.7136108529943751
36.85,-83.07600000000002,0.7415982545681968
36.839,-82.928,0.749644412852655
36.829,-82.77999999999997,0.7058495061977571
36.818,-82.632,0.6702279232926119
36.807,-82.48399999999998,0.8425220967686168
36.796,-82.33499999999998,0.9226032436648419
36.785,-82.18700000000001,0.8873522810171551
36.774,-82.03899999999999,0.9085212373358568
36.762,-81.89100000000002,0.9176175215858936
36.751,-81.743,0.7460629204961146
36.739,-81.59500000000003,0.5196045632739913
36.727,-81.447,0.514910667774536
36.715,-81.29899999999998,0.532047655887626
36.703,-81.15100000000001,0.617016135730315
36.691,-81.00299999999999,0.7050172877393609
36.678,-80.856,0.7887221922201533
36.666,-80.70800000000003,0.8352553493794914
36.653,-80.56,0.9092766406831064
36.641,-80.41199999999998,0.9759362000501157
36.628,-80.26499999999999,1.1297276364084625
36.615,-80.11700000000002,1.1057017590718543
36.602,-79.969,1.3071808455339877
36.588,-79.822,1.4221014263882168
36.575,-79.67399999999998,1.320774883018859
36.561,-79.52699999999999,1.3192194069954488
36.548,-79.37900000000002,1.2643111036890355
36.534,-79.23200000000003,1.072407041583802
36.52,-79.084,0.9476985749852795
36.506,-78.93700000000001,0.7159477793603416
36.492,-78.78899999999999,0.5979278471470055
36.478,-78.642,0.42242564800045634
36.463,-78.495,0.24476402611250977
36.449,-78.34800000000001,0.12452079576429056
36.434,-78.20100000000002,0.056779598415315255
36.419,-78.053,0.0683547213825366
36.404,-77.906,0.13180529828772333
36.389,-77.75900000000001,0.13648854832419635
36.374,-77.61200000000002,0.1890606304444441
36.359,-77.46499999999997,0.20303418308138158
36.343,-77.31799999999998,0.2029517723023766
36.328,-77.17099999999999,0.18733893270896884
36.312,-77.02499999999998,0.11554563464951478
36.296,-76.87799999999999,0.05478420299422511
36.28,-76.731,0.006804056353981549
36.264,-76.584,3.693150381243138e-5
36.248,-76.43799999999999,3.652171789703619e-5
36.231,-76.291,0.008336155182648958
36.215,-76.144,0.06284307450350429
36.198,-75.99799999999999,0.10774576757880482
36.182,-75.851,0.24120373913368462
36.165,-75.70499999999998,0.26906396865421234
36.148,-75.55799999999999,0.2699620654136613
36.131,-75.41199999999998,0.2701115744288434
36.113,-75.26600000000002,0.43162781603652495
36.096,-75.11900000000003,0.0
36.078,-74.97300000000001,0.0
36.061,-74.827,0.0
36.043,-74.68099999999998,0.0
36.025,-74.53500000000003,0.0
36.007,-74.38900000000001,0.0
35.989,-74.243,0.0
35.971,-74.09699999999998,0.0
35.952,-73.95100000000002,0.0
35.934,-73.805,0.0
35.915,-73.65899999999999,0.0
35.896,-73.51400000000001,0.0
35.877,-73.368,0.0
35.858,-73.22199999999998,0.0
35.839,-73.077,0.0
35.82,-72.93099999999998,0.0
35.8,-72.786,0.0
35.781,-72.63999999999999,0.0
35.761,-72.495,0.0
35.741,-72.34899999999999,0.0
35.721,-72.20400000000001,0.0
35.701,-72.05900000000003,0.0
35.681,-71.91399999999999,0.0
35.66,-71.769,0.0
35.64,-71.62400000000002,0.0
35.619,-71.47899999999998,0.0
35.599,-71.334,0.0
35.578,-71.18900000000002,0.0
35.557,-71.04399999999998,0.0
35.536,-70.899,0.0
35.515,-70.75400000000002,0.0
35.493,-70.61000000000001,0.0
35.472,-70.46499999999997,0.0
35.45,-70.32,0.0
35.428,-70.17599999999999,0.0
35.406,-70.031,0.0
35.384,-69.887,0.0
35.362,-69.743,0.0
35.34,-69.59800000000001,0.0
35.318,-69.45400000000001,0.0
35.295,-69.31,0.0
35.273,-69.166,0.0
35.25,-69.02199999999999,0.0
35.227,-68.87799999999999,0.0
35.204,-68.73399999999998,0.0
35.181,-68.58999999999997,0.0
35.158,-68.44600000000003,0.0
35.134,-68.303,0.0
35.111,-68.15899999999999,0.0
35.087,-68.01499999999999,0.0
35.063,-67.87200000000001,0.0
35.039,-67.72800000000001,0.0
35.015,-67.58499999999998,0.0
34.991,-67.44099999999997,0.0
34.967,-67.298,0.0
34.943,-67.15499999999997,0.0
34.918,-67.012,0.0
34.893,-66.868,0.0
34.869,-66.72500000000002,0.0
34.844,-66.582,0.0
34.819,-66.43900000000002,0.0
34.794,-66.29700000000003,0.0
34.768,-66.154,0.0
34.743,-66.01100000000002,0.0
34.717,-65.868,0.0
34.692,-65.726,0.0
34.666,-65.58300000000003,0.0
34.64,-65.44099999999997,0.0
34.614,-65.298,0.0
34.588,-65.156,0.0
34.562,-65.01400000000001,0.0
33.891,-128.98,0.0
33.921,-128.839,0.0
33.951,-128.699,0.0
33.98,-128.558,0.0
34.01,-128.418,0.0
34.039,-128.277,0.0
34.068,-128.136,0.0
34.097,-127.995,0.0
34.126,-127.85400000000001,0.0
34.155,-127.713,0.0
34.184,-127.572,0.0
34.212,-127.43100000000001,0.0
34.241,-127.28999999999999,0.0
34.269,-127.148,0.0
34.297,-127.007,0.0
34.325,-126.86600000000001,0.0
34.353,-126.72399999999999,0.0
34.381,-126.582,0.0
34.408,-126.441,0.0
34.436,-126.299,0.0
34.463,-126.15700000000001,0.0
34.491,-126.01499999999999,0.0
34.518,-125.87299999999999,0.0
34.545,-125.731,0.0
34.572,-125.589,0.0
34.599,-125.447,0.0
34.625,-125.305,0.0
34.652,-125.16300000000001,0.0
34.678,-125.02000000000001,0.0
34.705,-124.87799999999999,0.0
34.731,-124.73500000000001,0.0
34.757,-124.59299999999999,0.0
34.783,-124.44999999999999,0.0
34.809,-124.30699999999999,0.0
34.834,-124.16499999999999,0.0
34.86,-124.02199999999999,0.0
34.885,-123.87899999999999,0.0
34.911,-123.73599999999999,0.0
34.936,-123.59299999999999,0.0
34.961,-123.44999999999999,0.0
34.986,-123.30699999999999,0.0
35.01,-123.16399999999999,0.0
35.035,-123.02000000000001,0.0
35.06,-122.87700000000001,0.0
35.084,-122.73400000000001,0.0
35.108,-122.59,0.0
35.133,-122.447,0.0
35.157,-122.303,0.0
35.18,-122.15899999999999,0.0
35.204,-122.01599999999999,0.0
35.228,-121.87200000000001,0.0
35.251,-121.72800000000001,0.0
35.275,-121.584,0.0
35.298,-121.44,0.0
35.321,-121.29599999999999,0.0
35.344,-121.15199999999999,0.0
35.367,-121.00800000000001,0.0
35.39,-120.864,0.0
35.413,-120.719,0.0
35.435,-120.57499999999999,0.0
35.457,-120.43100000000001,0.0
35.48,-120.286,0.0
35.502,-120.142,0.0
35.524,-119.99700000000001,0.0
