lat,lon,estimated_edwards_adjusted_sig_report_days_per_year_grid_130_cropped_blurred
38.007,-122.72999999999999,0.0
38.031,-122.583,1.2198970061212288e-7
38.055,-122.436,2.1581419026683817e-6
38.079,-122.28800000000001,1.2476498946352827e-5
38.103,-122.14099999999999,5.275541398294027e-5
38.126,-121.993,0.0001794443745661432
38.15,-121.845,0.0004887193412798621
38.173,-121.69800000000001,0.0010844378188764848
38.196,-121.55000000000001,0.001991154776591676
38.219,-121.40199999999999,0.003095571737183576
38.242,-121.25399999999999,0.004321424386333716
38.264,-121.106,0.00591434873730571
38.287,-120.958,0.008266406746982896
38.31,-120.81,0.01164792627759049
38.332,-120.661,0.01566272903623483
38.354,-120.513,0.01898706899486448
38.376,-120.36500000000001,0.020371159877772996
38.398,-120.21600000000001,0.01917464159913077
38.42,-120.06800000000001,0.01571083155958845
38.442,-119.91900000000001,0.011051050040417811
38.463,-119.77099999999999,0.0066147247709333525
38.485,-119.62200000000001,0.003253923087528769
38.506,-119.47399999999999,0.0013266847926187019
38.527,-119.32499999999999,0.0004548468671065622
38.548,-119.17599999999999,0.00015932249811192434
38.569,-119.02699999999999,8.615792745129662e-5
38.59,-118.87799999999999,6.88092954473938e-5
38.611,-118.72900000000001,5.5575469261748514e-5
38.631,-118.58000000000001,3.814932865294447e-5
38.651,-118.43100000000001,2.1497779650807647e-5
38.672,-118.28200000000001,9.949276181573436e-6
38.692,-118.13300000000001,3.642822330049971e-6
38.712,-117.983,1.0468763573551554e-6
38.732,-117.834,2.3832129031169293e-7
38.752,-117.685,4.065776927674354e-8
38.771,-117.535,3.0678939640024405e-9
38.791,-117.386,0.0
38.81,-117.23599999999999,0.0
38.829,-117.08699999999999,0.0
38.848,-116.93700000000001,0.0
38.867,-116.787,0.0
38.886,-116.637,0.0
38.905,-116.488,0.0
38.923,-116.338,0.0
38.942,-116.18799999999999,0.0
38.96,-116.03800000000001,0.0
38.978,-115.888,0.0
38.996,-115.738,0.0
39.014,-115.588,0.0
39.032,-115.43700000000001,0.0
39.05,-115.287,0.0
39.067,-115.137,0.0
39.085,-114.987,0.0
39.102,-114.83600000000001,0.0
39.119,-114.686,0.0
39.136,-114.535,0.0
39.153,-114.38499999999999,0.0
39.17,-114.23400000000001,0.0
39.186,-114.083,0.0
39.203,-113.93299999999999,0.0
39.219,-113.78200000000001,0.0
39.235,-113.631,0.0
39.251,-113.481,0.0
39.267,-113.33000000000001,0.0
39.283,-113.179,0.0
39.299,-113.02799999999999,0.0
39.314,-112.87700000000001,0.0
39.33,-112.726,0.0
39.345,-112.57499999999999,0.0
39.36,-112.424,0.0
39.375,-112.27199999999999,0.0
39.39,-112.12100000000001,0.0
39.405,-111.97,0.0
39.42,-111.81899999999999,0.0
39.434,-111.667,0.0
39.449,-111.51599999999999,0.0
39.463,-111.364,0.0
39.477,-111.213,0.0
39.491,-111.061,0.0
39.505,-110.91,0.0
39.519,-110.75800000000001,0.0
39.532,-110.607,0.0
39.546,-110.45500000000001,0.0
39.559,-110.303,0.0
39.572,-110.15199999999999,0.0
39.585,-110.0,0.0
39.598,-109.84800000000001,0.0
39.611,-109.696,0.0
39.624,-109.54400000000001,0.0
39.636,-109.392,0.0
39.648,-109.24000000000001,0.0
39.661,-109.088,0.0
39.673,-108.936,0.0
39.685,-108.78399999999999,0.0
39.697,-108.632,0.0
39.709,-108.47999999999999,0.0
39.72,-108.328,0.0
39.732,-108.17599999999999,0.0
39.743,-108.023,0.0
39.754,-107.87100000000001,0.0
39.765,-107.719,0.0
39.776,-107.566,0.0
39.787,-107.41399999999999,0.0
39.798,-107.262,0.0
39.808,-107.10900000000001,0.0
39.819,-106.957,0.0
39.829,-106.804,0.0
39.839,-106.65199999999999,0.0
39.849,-106.499,3.2870628063146204e-9
39.859,-106.346,2.3109884785638903e-8
39.869,-106.19399999999999,1.1220157175952822e-7
39.878,-106.041,4.236138120318926e-7
39.888,-105.88900000000001,1.2140191443050667e-6
39.897,-105.73599999999999,2.785470503694962e-6
39.907,-105.583,4.9778683578603395e-6
39.916,-105.43,7.293847741559083e-6
39.925,-105.27799999999999,8.91371039804395e-6
39.933,-105.125,9.835417236572313e-6
39.942,-104.97200000000001,1.0228481454486407e-5
39.951,-104.81899999999999,1.07495085309153e-5
39.959,-104.666,1.1453978114137963e-5
39.967,-104.513,1.154168517732192e-5
39.976,-104.36000000000001,1.040193092018083e-5
39.984,-104.207,2.6907109980123717e-5
39.992,-104.054,0.0001414565432220682
39.999,-103.90100000000001,0.0006859120946531459
40.007,-103.74799999999999,0.0026361132387122447
40.014,-103.59500000000003,0.00800494667833459
40.022,-103.44200000000001,0.019614026028187785
40.029,-103.28899999999999,0.03932855875960904
40.036,-103.13600000000002,0.06615677871445047
40.043,-102.983,0.0955826068201194
40.05,-102.82999999999998,0.12126024642140355
40.057,-102.67700000000002,0.13759267622397767
40.063,-102.52300000000002,0.14165314656527228
40.07,-102.37,0.13483903343360462
40.076,-102.21699999999998,0.12227927906311097
40.082,-102.06400000000002,0.11202515025958798
40.088,-101.91000000000003,0.11182638754926624
40.094,-101.757,0.12558306611066633
40.1,-101.60399999999998,0.15128766194764395
40.106,-101.45100000000002,0.1822482710985173
40.111,-101.29700000000003,0.21051773280781355
40.117,-101.144,0.22835214845014906
40.122,-100.99000000000001,0.23126804808688647
40.127,-100.83699999999999,0.21742103751211606
40.132,-100.68400000000003,0.1898309878784636
40.137,-100.52999999999997,0.15501727159618847
40.142,-100.37700000000001,0.12038909260870241
40.146,-100.22300000000001,0.08974872510218043
40.151,-100.07,0.06411318868243332
40.155,-99.916,0.043338410621973154
40.159,-99.76299999999998,0.027464587355267765
40.163,-99.60899999999998,0.01628365525244029
40.167,-99.45600000000002,0.009400712899171723
40.171,-99.30200000000002,0.005600881893749523
40.174,-99.149,0.0038490570697100076
40.178,-98.995,0.0035640007294119713
40.181,-98.84199999999998,0.004600751950417803
40.185,-98.68799999999999,0.006892386598973705
40.188,-98.53500000000003,0.010036421933697508
40.191,-98.38099999999997,0.0136131791385495
40.194,-98.22800000000001,0.01720492892091429
40.196,-98.07400000000001,0.020704356848987256
40.199,-97.92000000000002,0.024553358799023144
40.201,-97.767,0.028944042747071113
40.204,-97.613,0.034413802258554754
40.206,-97.45999999999998,0.04068863311102092
40.208,-97.30599999999998,0.0474023772945077
40.21,-97.15199999999999,0.05315801864556847
40.212,-96.99900000000002,0.05612644700052912
40.213,-96.84500000000003,0.05490427503944897
40.215,-96.69099999999997,0.04934819522785448
40.216,-96.53800000000001,0.04021155119781713
40.218,-96.38400000000001,0.029246260532763153
40.219,-96.23000000000002,0.018560180882133903
40.22,-96.077,0.01018996611716718
40.221,-95.923,0.004823869189640405
40.221,-95.769,0.0022380295321946958
40.222,-95.61599999999999,0.0019586145431688146
40.222,-95.46199999999999,0.00406735353334254
40.223,-95.30799999999999,0.009279328244102523
40.223,-95.15499999999997,0.017810513879515454
40.223,-95.00099999999998,0.02860807799337723
40.223,-94.84699999999998,0.03895350137496988
40.223,-94.69400000000002,0.045755538889350314
40.222,-94.54000000000002,0.046826300958498095
40.222,-94.38600000000002,0.04185168666011152
40.221,-94.233,0.03252172570870396
40.221,-94.07900000000001,0.022403109796644602
40.22,-93.92500000000001,0.014969570532345287
40.219,-93.77199999999999,0.012014696564562841
40.218,-93.618,0.012783191783877884
40.216,-93.464,0.015184679930973605
40.215,-93.31099999999998,0.01691523181971966
40.213,-93.15699999999998,0.01698201160876294
40.212,-93.00299999999999,0.015477045531611425
40.21,-92.85000000000002,0.014154110943663333
40.208,-92.69600000000003,0.015143208868583872
40.206,-92.54199999999997,0.019889378611796134
40.204,-92.38900000000001,0.02793303717079608
40.201,-92.23500000000001,0.037944434714245405
40.199,-92.082,0.04876539387433247
40.196,-91.928,0.060363577460626455
40.194,-91.774,0.0714444265545815
40.191,-91.62099999999998,0.07935945306018237
40.188,-91.46699999999998,0.08138925623249227
40.185,-91.31400000000002,0.07714498557477821
40.181,-91.16000000000003,0.06892739966761759
40.178,-91.007,0.05991875909334648
40.175,-90.85300000000001,0.05218564041392682
40.171,-90.69900000000001,0.04605707616227969
40.167,-90.54599999999999,0.040704046892961976
40.163,-90.392,0.03485361860390453
40.159,-90.23899999999998,0.028274853272613077
40.155,-90.08499999999998,0.022193442459675052
40.151,-89.93200000000002,0.019088366918886705
40.146,-89.779,0.020807758205776038
40.142,-89.625,0.027296420637979178
40.137,-89.47199999999998,0.03638234586682402
40.132,-89.31799999999998,0.045201666897647666
40.127,-89.16500000000002,0.050988478670608246
40.122,-89.01100000000002,0.05208519701228914
40.117,-88.858,0.048219714603118094
40.111,-88.70499999999998,0.04076046041655078
40.106,-88.55099999999999,0.031792279803932295
40.1,-88.39800000000002,0.024472976617735228
40.094,-88.245,0.02141013670473298
40.088,-88.09199999999998,0.024039213999398474
40.082,-87.93799999999999,0.03142450417601573
40.076,-87.78500000000003,0.0403393047768894
40.07,-87.632,0.047347825656443215
40.063,-87.47899999999998,0.050136560506817834
40.057,-87.32499999999999,0.04891818278619831
40.05,-87.17200000000003,0.04531612665291591
40.043,-87.019,0.04255492190451516
40.036,-86.86599999999999,0.0428133602295828
40.029,-86.71300000000002,0.045744264159543246
40.022,-86.56,0.048772559905844656
40.015,-86.40699999999998,0.049108827330151004
40.007,-86.25400000000002,0.045659382558891126
39.999,-86.101,0.03967155174296511
39.992,-85.94799999999998,0.03374301702765417
39.984,-85.79500000000002,0.03031211924479895
39.976,-85.642,0.0297956705128936
39.968,-85.48899999999998,0.030466393226160824
39.959,-85.33600000000001,0.0299731652907813
39.951,-85.18299999999999,0.026775735462198302
39.942,-85.02999999999997,0.021883969958451557
39.934,-84.87700000000001,0.017469784589710217
39.925,-84.72399999999999,0.015729418084506085
39.916,-84.572,0.017029274059528234
39.907,-84.41899999999998,0.0200544445622273
39.897,-84.26600000000002,0.022665090643323966
39.888,-84.113,0.023709573093329394
39.879,-83.96100000000001,0.023331682172413857
39.869,-83.80799999999999,0.023145755779643177
39.859,-83.65499999999997,0.025156408198898954
39.849,-83.50299999999999,0.02986534921918237
39.839,-83.35000000000002,0.03619751862607031
39.829,-83.19799999999998,0.04245391648313496
39.819,-83.04500000000002,0.047869724233337886
39.808,-82.89299999999997,0.052434664504204774
39.798,-82.74000000000001,0.056533187838055075
39.787,-82.58800000000002,0.0604540161345247
39.776,-82.43599999999998,0.06418748420609226
39.765,-82.28300000000002,0.06724630521645646
39.754,-82.13099999999997,0.06856245062115451
39.743,-81.97899999999998,0.06697382541016222
39.732,-81.82600000000002,0.06201054922466415
39.72,-81.67399999999998,0.054875017010995036
39.709,-81.52199999999999,0.04757442712258841
39.697,-81.37,0.04210798087577399
39.685,-81.21800000000002,0.03919436232543477
39.673,-81.06599999999997,0.0388226144963951
39.661,-80.91399999999999,0.04084110668535829
39.649,-80.762,0.045063748398452334
39.636,-80.61000000000001,0.05120663536644872
39.624,-80.45800000000003,0.05822956764379148
39.611,-80.30599999999998,0.06510739563580488
39.598,-80.154,0.06977539614166832
39.585,-80.00200000000001,0.07047449838749355
39.572,-79.85000000000002,0.06660880342826361
39.559,-79.69900000000001,0.0588593004444847
39.546,-79.54700000000003,0.048119049410635086
39.532,-79.39499999999998,0.0358377207402629
39.519,-79.24400000000003,0.024228873321847484
39.505,-79.09199999999998,0.01619376860663728
39.491,-78.94,0.013913988507528894
39.477,-78.78899999999999,0.017310042279438557
39.463,-78.637,0.02432281491523359
39.449,-78.48599999999999,0.03216789971649234
39.434,-78.33499999999998,0.03916052076688957
39.42,-78.18299999999999,0.04479444707847923
39.405,-78.03199999999998,0.04909613803747908
39.39,-77.88099999999997,0.051800238901720586
39.376,-77.73000000000002,0.052404381196805044
39.361,-77.57799999999997,0.05042963362142618
39.345,-77.42700000000002,0.046168148269270855
39.33,-77.27600000000001,0.0408195158962336
39.315,-77.125,0.03568258131429052
39.299,-76.97399999999999,0.03165884577045551
39.283,-76.82299999999998,0.028556163112874455
39.268,-76.67200000000003,0.025223460064820655
39.252,-76.52100000000002,0.020632856715436954
39.236,-76.37099999999998,0.014430275381945908
39.219,-76.22000000000003,0.007916078904594667
39.203,-76.06900000000002,0.0032587193505099425
39.186,-75.918,0.001040893231780318
39.17,-75.76799999999997,0.00027486547819671156
39.153,-75.61700000000002,6.677639277793745e-5
39.136,-75.46699999999998,2.2915370629631444e-5
39.119,-75.31599999999997,1.4975565634768471e-5
39.102,-75.166,1.3500330758316259e-5
39.085,-75.01499999999999,1.0352094019718934e-5
39.067,-74.86500000000001,6.739110418673167e-6
39.05,-74.71499999999997,3.961588437848593e-6
39.032,-74.56400000000002,2.0865552852794645e-6
39.014,-74.41399999999999,1.0122905237319303e-6
38.997,-74.26400000000001,4.5058819252405803e-7
38.979,-74.11399999999998,1.6368035880538447e-7
38.96,-73.964,0.0
38.942,-73.81400000000002,0.0
38.924,-73.66399999999999,0.0
38.905,-73.51400000000001,0.0
38.886,-73.36399999999998,0.0
38.867,-73.21499999999997,0.0
38.849,-73.065,0.0
38.829,-72.91500000000002,0.0
38.81,-72.76600000000002,0.0
38.791,-72.61599999999999,0.0
38.771,-72.46699999999998,0.0
38.752,-72.31700000000001,0.0
38.732,-72.168,0.0
38.712,-72.01799999999997,0.0
38.692,-71.86900000000003,0.0
38.672,-71.72000000000003,0.0
38.652,-71.57100000000003,0.0
38.631,-71.42200000000003,0.0
38.611,-71.27300000000002,0.0
38.59,-71.12400000000002,0.0
38.569,-70.97500000000002,0.0
38.548,-70.82600000000002,0.0
38.527,-70.67700000000002,0.0
38.506,-70.52800000000002,0.0
38.485,-70.38,0.0
38.463,-70.231,0.0
38.442,-70.082,0.0
38.42,-69.93400000000003,0.0
38.398,-69.78500000000003,0.0
38.376,-69.637,0.0
38.354,-69.48899999999998,0.0
38.332,-69.33999999999997,0.0
38.31,-69.19200000000001,0.0
38.287,-69.04399999999998,0.0
38.265,-68.89600000000002,0.0
38.242,-68.74799999999999,0.0
38.219,-68.60000000000002,0.0
38.196,-68.452,0.0
38.173,-68.30399999999997,0.0
38.15,-68.15699999999998,0.0
38.126,-68.00900000000001,0.0
38.103,-67.86099999999999,0.0
38.079,-67.714,0.0
38.056,-67.56599999999997,0.0
38.032,-67.41899999999998,0.0
38.008,-67.27100000000002,0.0
37.984,-67.12400000000002,0.0
37.959,-66.97699999999998,0.0
37.935,-66.82999999999998,0.0
37.91,-66.68299999999999,0.0
37.886,-66.536,0.0
37.861,-66.38900000000001,0.0
37.836,-66.24200000000002,0.0
37.811,-66.09500000000003,0.0
37.786,-65.94799999999998,0.0
37.76,-65.80099999999999,0.0
37.735,-65.65499999999997,0.0
37.709,-65.50799999999998,0.0
37.684,-65.36200000000002,0.0
37.658,-65.21499999999997,0.0
37.632,-65.06900000000002,0.0
37.606,-64.923,0.0
37.58,-64.77600000000001,0.0
37.553,-64.63,0.0
37.527,-64.48399999999998,0.0
37.5,-64.33800000000002,0.0
37.474,-64.19200000000001,0.0
36.789,-129.902,0.0
36.82,-129.758,0.0
36.85,-129.614,0.0
36.88,-129.47,0.0
36.91,-129.326,0.0
36.939,-129.182,0.0
36.969,-129.038,0.0
36.999,-128.893,0.0
37.028,-128.749,0.0
37.057,-128.604,0.0
37.086,-128.46,0.0
37.115,-128.315,0.0
37.144,-128.17,0.0
37.173,-128.025,0.0
37.202,-127.88,0.0
37.23,-127.73500000000001,0.0
37.258,-127.59,0.0
37.287,-127.445,0.0
37.315,-127.30000000000001,0.0
37.343,-127.154,0.0
37.371,-127.00899999999999,0.0
37.398,-126.864,0.0
37.426,-126.71799999999999,0.0
37.454,-126.572,0.0
37.481,-126.42699999999999,0.0
37.508,-126.281,0.0
37.535,-126.13499999999999,0.0
37.562,-125.989,0.0
37.589,-125.84299999999999,0.0
37.616,-125.697,0.0
37.642,-125.55099999999999,0.0
37.669,-125.405,0.0
37.695,-125.25899999999999,0.0
37.721,-125.112,0.0
37.748,-124.96600000000001,0.0
37.773,-124.81899999999999,0.0
37.799,-124.673,0.0
37.825,-124.52600000000001,0.0
37.851,-124.37899999999999,0.0
37.876,-124.233,0.0
37.901,-124.08600000000001,0.0
37.927,-123.939,0.0
37.952,-123.792,0.0
37.977,-123.64500000000001,0.0
38.001,-123.49799999999999,0.0
38.026,-123.35,0.0
38.051,-123.203,0.0
38.075,-123.05600000000001,0.0
38.099,-122.90899999999999,0.0
38.123,-122.761,0.0
38.147,-122.614,2.2820959058348182e-8
38.171,-122.46600000000001,5.869301958502215e-7
38.195,-122.31800000000001,3.6238911371271804e-6
38.219,-122.17099999999999,1.6134457570353465e-5
38.242,-122.023,5.713869280046851e-5
38.266,-121.875,0.00015948509165830113
38.289,-121.727,0.000362743118044955
38.312,-121.57900000000001,0.0006769663261564829
38.335,-121.43100000000001,0.001082428412488184
38.358,-121.28299999999999,0.0016017436180090858
38.381,-121.13499999999999,0.0024077613501712063
38.403,-120.98599999999999,0.0038282996410483384
38.426,-120.838,0.005940135034439341
38.448,-120.69,0.008495278210759013
38.47,-120.541,0.010695171211512996
38.492,-120.393,0.011615523942037985
38.514,-120.244,0.01086581295393893
38.536,-120.096,0.008726672293917959
38.558,-119.947,0.005974697095975217
38.58,-119.798,0.0034556939032137244
38.601,-119.65,0.0017090978824077815
38.622,-119.501,0.0007592434115950272
38.644,-119.352,0.0003963277865371449
38.665,-119.203,0.00032780579733034603
38.685,-119.054,0.0003369115470147388
38.706,-118.905,0.00032918414381913363
38.727,-118.756,0.00027651899468387824
38.747,-118.606,0.00019148136747277865
38.768,-118.457,0.00011100317837740762
38.788,-118.30799999999999,5.1785100765496255e-5
38.808,-118.15799999999999,1.927109421243457e-5
38.828,-118.00899999999999,5.750644531888262e-6
38.848,-117.85900000000001,1.335166391087319e-6
38.868,-117.71000000000001,2.3694037506170046e-7
38.888,-117.56,2.16211936530491e-8
38.907,-117.411,0.0
38.926,-117.261,0.0
38.946,-117.11099999999999,0.0
38.965,-116.96100000000001,0.0
38.984,-116.81200000000001,0.0
39.003,-116.662,0.0
39.021,-116.512,0.0
39.04,-116.362,0.0
39.058,-116.21100000000001,0.0
39.077,-116.061,0.0
39.095,-115.911,0.0
39.113,-115.761,0.0
39.131,-115.61099999999999,0.0
39.149,-115.46000000000001,0.0
39.166,-115.31,0.0
39.184,-115.15899999999999,0.0
39.201,-115.00899999999999,0.0
39.219,-114.858,0.0
39.236,-114.708,0.0
39.253,-114.55699999999999,0.0
39.27,-114.406,0.0
39.286,-114.256,0.0
39.303,-114.10499999999999,0.0
39.319,-113.95400000000001,0.0
39.336,-113.803,0.0
39.352,-113.65199999999999,0.0
39.368,-113.501,0.0
39.384,-113.35,0.0
39.4,-113.19900000000001,0.0
39.416,-113.048,0.0
39.431,-112.89699999999999,0.0
39.447,-112.74600000000001,0.0
39.462,-112.594,0.0
39.477,-112.44300000000001,0.0
39.492,-112.292,0.0
39.507,-112.13999999999999,0.0
39.522,-111.989,0.0
39.537,-111.83699999999999,0.0
39.551,-111.686,0.0
39.565,-111.53399999999999,0.0
39.58,-111.38300000000001,0.0
39.594,-111.231,0.0
39.608,-111.08000000000001,0.0
39.622,-110.928,0.0
39.635,-110.77600000000001,0.0
39.649,-110.624,0.0
39.663,-110.47200000000001,0.0
39.676,-110.321,0.0
39.689,-110.16900000000001,0.0
39.702,-110.017,0.0
39.715,-109.86500000000001,0.0
39.728,-109.713,0.0
39.741,-109.561,0.0
39.753,-109.40799999999999,0.0
39.765,-109.256,0.0
39.778,-109.10400000000001,0.0
39.79,-108.952,0.0
39.802,-108.80000000000001,0.0
39.814,-108.64699999999999,0.0
39.826,-108.495,0.0
39.837,-108.34299999999999,0.0
39.849,-108.19,0.0
39.86,-108.03800000000001,0.0
39.871,-107.886,0.0
39.882,-107.733,0.0
39.893,-107.58099999999999,0.0
39.904,-107.428,0.0
39.915,-107.275,0.0
39.925,-107.12299999999999,0.0
39.936,-106.97,0.0
39.946,-106.81700000000001,0.0
39.956,-106.66499999999999,0.0
39.966,-106.512,0.0
39.976,-106.35900000000001,0.0
39.986,-106.20599999999999,0.0
39.996,-106.054,0.0
40.005,-105.90100000000001,0.0
40.014,-105.74799999999999,0.0
40.024,-105.595,0.0
40.033,-105.44200000000001,0.0
40.042,-105.28899999999999,0.0
40.051,-105.136,0.0
40.059,-104.983,0.0
40.068,-104.83000000000001,0.0
40.076,-104.67699999999999,0.0
40.085,-104.524,0.0
40.093,-104.37100000000001,2.3185378441238425e-8
40.101,-104.21799999999999,2.2721110230618946e-5
40.109,-104.065,0.0001643645791040315
40.117,-103.911,0.0008334280725210243
40.124,-103.75799999999998,0.003194510939735977
40.132,-103.60500000000002,0.00966826308024863
40.139,-103.452,0.023444995011925672
40.146,-103.29899999999998,0.0465134482116375
40.153,-103.14499999999998,0.07741405571734869
40.16,-102.99200000000002,0.10998828633986944
40.167,-102.839,0.13691368508785887
40.174,-102.685,0.15196114803562596
40.181,-102.53199999999998,0.15198105536029902
40.187,-102.37900000000002,0.1387263638631536
40.193,-102.22500000000002,0.11863587024195882
40.2,-102.072,0.10160655424453569
40.206,-101.918,0.09682216335122575
40.211,-101.76499999999999,0.10866333361602727
40.217,-101.61099999999999,0.13414082750668355
40.223,-101.45800000000003,0.1647657057897648
40.228,-101.30399999999997,0.19141505869466408
40.234,-101.15100000000001,0.20591092592124147
40.239,-100.99700000000001,0.20486640630709826
40.244,-100.844,0.18800285732687347
40.249,-100.69,0.1593217024148421
40.254,-100.53699999999998,0.12635856562868208
40.259,-100.38299999999998,0.09550738527543493
40.263,-100.22899999999998,0.07059672367460815
40.268,-100.07600000000002,0.0514762031070871
40.272,-99.92200000000003,0.03689857413529251
40.276,-99.76799999999997,0.025765433755801873
40.28,-99.61500000000001,0.017543180392950247
40.284,-99.46100000000001,0.01166163069295527
40.288,-99.30700000000002,0.00772526831535021
40.292,-99.154,0.005613271751307618
40.295,-99.0,0.005545041067576424
40.299,-98.846,0.007803801902960383
40.302,-98.69200000000001,0.011975469590440994
40.305,-98.53899999999999,0.017169960617438657
40.308,-98.38499999999999,0.022548798577874993
40.311,-98.231,0.027636960386531587
40.314,-98.077,0.03255971860491857
40.316,-97.92399999999998,0.03755540694599515
40.319,-97.76999999999998,0.04313039705293331
40.321,-97.61599999999999,0.04894595618883169
40.323,-97.46199999999999,0.054991192223800625
40.325,-97.30900000000003,0.06091273603934567
40.327,-97.15499999999997,0.06586127908871177
40.329,-97.00099999999998,0.06834336292921932
40.331,-96.84699999999998,0.06710188653266903
40.332,-96.69299999999998,0.0614870521410361
40.334,-96.53899999999999,0.05205773834748347
40.335,-96.38600000000002,0.03990722254839863
40.336,-96.23200000000003,0.02717498820989653
40.337,-96.07799999999997,0.01627843256444959
40.338,-95.92399999999998,0.00861328639644923
40.339,-95.76999999999998,0.004318701029429094
40.339,-95.61599999999999,0.0030075891176483153
40.34,-95.46300000000002,0.004748228005114938
40.34,-95.30900000000003,0.010203603594873906
40.34,-95.15499999999997,0.01979487770388753
40.34,-95.00099999999998,0.03248994928909857
40.34,-94.84699999999998,0.045492662182448254
40.34,-94.69299999999998,0.055147828968208815
40.34,-94.53899999999999,0.058369954165285926
40.339,-94.38600000000002,0.05391419855380657
40.339,-94.23200000000003,0.04344055145803449
40.338,-94.07799999999997,0.030473918350598657
40.337,-93.92399999999998,0.01923799408503732
40.336,-93.76999999999998,0.012154999323333108
40.335,-93.61599999999999,0.0092329861905303
40.334,-93.46300000000002,0.008861488157501242
40.332,-93.30900000000003,0.009227511347727316
40.331,-93.15499999999997,0.009088972564586606
40.329,-93.00099999999998,0.008502154088466636
40.327,-92.84699999999998,0.008421170440448126
40.325,-92.69299999999998,0.01034325118452931
40.323,-92.54000000000002,0.01516291551795891
40.321,-92.38600000000002,0.022608522445739597
40.319,-92.23200000000003,0.03156945927258811
40.316,-92.07799999999997,0.041355605189753536
40.314,-91.92399999999998,0.0514586143749745
40.311,-91.77100000000002,0.0610264032473288
40.308,-91.61700000000002,0.06816976432966759
40.305,-91.46300000000002,0.07123889569766813
40.302,-91.30900000000003,0.07061318429089927
40.299,-91.156,0.06840305018522273
40.295,-91.00200000000001,0.06640432971296227
40.292,-90.84800000000001,0.0649734940494165
40.288,-90.695,0.06273051211572192
40.284,-90.541,0.058175691948058855
40.28,-90.387,0.050494582385676855
40.276,-90.23399999999998,0.04036824994863023
40.272,-90.07999999999998,0.029854779026932444
40.268,-89.92599999999999,0.022079098423472384
40.263,-89.77300000000002,0.01937348466188465
40.259,-89.61900000000003,0.02180375190662123
40.254,-89.46499999999997,0.027383207291951386
40.249,-89.31200000000001,0.0331897570459849
40.244,-89.15800000000002,0.03695862783029045
40.239,-89.005,0.037414660332312825
40.234,-88.851,0.03448688533528719
40.229,-88.69799999999998,0.029244546333300033
40.223,-88.54399999999998,0.023675386259033575
40.217,-88.39100000000002,0.020392613144392592
40.212,-88.23700000000002,0.021967803371059632
40.206,-88.084,0.02952277476208169
40.2,-87.93,0.041663875821685285
40.193,-87.77699999999999,0.05459810381042973
40.187,-87.62299999999999,0.06497328002276508
40.181,-87.47000000000003,0.07029258034435792
40.174,-87.31700000000001,0.07020596604373519
40.167,-87.16300000000001,0.06656069471162537
40.16,-87.00999999999999,0.06227772448440642
40.154,-86.85700000000003,0.05975015551189702
40.146,-86.70299999999997,0.058581225934179686
40.139,-86.55000000000001,0.05736553647420588
40.132,-86.39699999999999,0.05382074342193049
40.124,-86.24400000000003,0.04707627048362584
40.117,-86.08999999999997,0.03813449430135952
40.109,-85.93700000000001,0.029411837727503092
40.101,-85.78399999999999,0.023158124730946666
40.093,-85.63099999999997,0.020114239205622202
40.085,-85.47800000000001,0.019180989298512786
40.076,-85.32499999999999,0.018656356442179424
40.068,-85.17200000000003,0.017501360628050786
40.059,-85.019,0.01656379928632458
40.051,-84.86599999999999,0.01745970264493169
40.042,-84.71300000000002,0.021361617989907572
40.033,-84.56,0.027707256211657344
40.024,-84.40699999999998,0.03435666392787248
40.015,-84.25400000000002,0.038809523024972606
40.005,-84.101,0.039515603765690015
39.996,-83.94799999999998,0.037410665903895295
39.986,-83.79500000000002,0.03454911008311366
39.976,-83.64299999999997,0.033703459913631356
39.966,-83.49000000000001,0.035887276356602694
39.956,-83.33699999999999,0.040026922822622706
39.946,-83.18400000000003,0.04425123911513477
39.936,-83.03199999999998,0.04738296679179421
39.925,-82.87900000000002,0.04935676801024027
39.915,-82.72699999999998,0.05056402470430171
39.904,-82.57400000000001,0.05185531871523675
39.893,-82.42099999999999,0.05385066039916168
39.882,-82.269,0.05646822984809822
39.871,-82.11599999999999,0.05857296602014929
39.86,-81.964,0.05849922822918254
39.849,-81.81200000000001,0.05542501667176193
39.837,-81.65899999999999,0.05014690412139444
39.826,-81.507,0.04461932569275781
39.814,-81.35399999999998,0.04043588885756773
39.802,-81.202,0.03816587990751838
39.79,-81.05000000000001,0.03739839068470049
39.778,-80.89800000000002,0.03744870987630074
39.766,-80.74599999999998,0.037859700514533655
39.753,-80.59300000000002,0.038829967083475955
39.741,-80.44099999999997,0.04079440861072241
39.728,-80.28899999999999,0.044043006186651086
39.715,-80.137,0.047431059682481756
39.702,-79.98500000000001,0.04919412962592621
39.689,-79.83300000000003,0.048046704171411644
39.676,-79.68099999999998,0.043699196356414866
39.663,-79.52999999999997,0.036656032875467114
39.649,-79.37799999999999,0.028006565038676677
39.636,-79.226,0.01970288036505103
39.622,-79.07400000000001,0.014193614718866234
39.608,-78.92200000000003,0.01290317897061523
39.594,-78.77100000000002,0.015660423453107992
39.58,-78.61900000000003,0.02111535534189885
39.566,-78.46800000000002,0.027689940300513548
39.551,-78.31599999999997,0.03479435243357563
39.537,-78.16399999999999,0.042240924412282214
39.522,-78.01299999999998,0.049684567571339856
39.507,-77.86200000000002,0.055855557550569944
