lat,lon,measured_report_hours_per_year_grid_130_cropped_blurred
42.629,-98.935,0.7274694688588255
42.632,-98.77800000000002,0.6980041070076488
42.635,-98.62099999999998,0.6965224697685588
42.638,-98.464,0.6961367729256277
42.641,-98.30599999999998,0.7162196859537873
42.644,-98.149,0.27915216109001045
42.647,-97.99200000000002,0.22666871535003422
42.649,-97.834,0.4519881977408107
42.651,-97.67700000000002,1.2074883664587472
42.654,-97.519,1.232219281744679
42.656,-97.36200000000002,1.211434293310889
42.658,-97.20499999999998,1.3920006574825623
42.659,-97.04700000000003,1.336164519952368
42.661,-96.88999999999999,0.5960711675401844
42.663,-96.733,1.0258034899908275
42.664,-96.57499999999999,1.7895120602635428
42.665,-96.418,1.8136844633323383
42.666,-96.25999999999999,1.7355010206725612
42.667,-96.10300000000001,1.8325783460747522
42.668,-95.94600000000003,1.0773158028206158
42.669,-95.78800000000001,0.5880197770788618
42.67,-95.63099999999997,0.38424165631767765
42.67,-95.47300000000001,0.3721581501795937
42.671,-95.31599999999997,0.37365958781838593
42.671,-95.15800000000002,0.43714195430684044
42.671,-95.00099999999998,0.9343414017014604
42.671,-94.844,1.238552816904384
42.671,-94.68599999999998,1.1792195756118566
42.67,-94.529,1.630508896174778
42.67,-94.37099999999998,1.7890404045805544
42.669,-94.214,1.9946500019612945
42.668,-94.05599999999998,1.8270356064796047
42.667,-93.899,2.233023235106224
42.666,-93.74200000000002,2.3291206905981334
42.665,-93.584,2.7051039013759506
42.664,-93.42700000000002,2.4785162242491325
42.663,-93.269,1.9158169168442338
42.661,-93.11200000000002,1.7531617729933904
42.659,-92.95499999999998,1.7334342448756033
42.658,-92.79700000000003,2.3395866033502273
42.656,-92.63999999999999,2.368160852755603
42.654,-92.48200000000003,2.3390436771415146
42.651,-92.32499999999999,2.726753362914292
42.649,-92.168,2.7888442597464818
42.647,-92.00999999999999,2.5457335538518535
42.644,-91.85300000000001,1.6745371522110573
42.641,-91.69600000000003,1.5760728623673579
42.638,-91.53800000000001,1.5684596066517607
42.635,-91.38099999999997,1.42650035451577
42.632,-91.22399999999999,1.4118617978545425
42.629,-91.06599999999997,2.2670719756712248
42.625,-90.90899999999999,2.3913290626695947
42.622,-90.75200000000001,2.348647829157647
42.618,-90.59500000000003,2.0590845994528997
42.614,-90.43700000000001,2.0765826381791905
42.61,-90.27999999999997,1.79636840700805
42.606,-90.12299999999999,1.6608141398283527
42.602,-89.96600000000001,1.3378832780990837
42.598,-89.80900000000003,1.425259093879252
42.593,-89.65100000000001,1.5450782972309283
42.589,-89.49400000000003,1.363131133518366
42.584,-89.33699999999999,1.325817899994433
42.579,-89.18,1.2043427111108145
42.574,-89.02300000000002,1.3341328458827544
42.569,-88.86599999999999,1.6432402790031275
42.563,-88.709,1.852451742272974
42.558,-88.55099999999999,2.1607260383923714
42.552,-88.394,2.5824132906448067
42.547,-88.23700000000002,2.8694323385826404
42.541,-88.07999999999998,3.434250079956003
42.535,-87.923,3.5185201985366263
42.529,-87.76600000000002,3.5207863142209614
42.522,-87.60899999999998,3.5210200230889592
42.516,-87.452,3.512578233004586
42.51,-87.29599999999999,2.0312165429507068e-10
42.503,-87.13900000000001,0.0
42.496,-86.98200000000003,0.0
42.489,-86.82499999999999,0.0012099126232563296
42.482,-86.668,1.8915790260807783
42.475,-86.51100000000002,1.6001130728594213
42.468,-86.35399999999998,1.5900268974065455
42.46,-86.19799999999998,1.5771835563516172
42.453,-86.041,1.2225325277855517
42.445,-85.88400000000001,1.0444246343859636
42.437,-85.72699999999998,0.7307907361635851
42.429,-85.57100000000003,1.2899511441404432
42.421,-85.41399999999999,1.1235076421075847
42.413,-85.25799999999998,1.0873927874041076
42.404,-85.101,0.7682795220070259
42.396,-84.94400000000002,0.7275282622721211
42.387,-84.78800000000001,1.275290388252339
42.378,-84.63099999999997,1.015077861716205
42.369,-84.47500000000002,1.064667120291996
42.36,-84.31799999999998,1.2343899575543915
42.351,-84.16199999999998,1.8130247640183625
42.342,-84.005,2.1406320086091375
42.332,-83.84899999999999,2.3764292138931293
42.323,-83.69299999999998,2.7807502678040366
42.313,-83.536,2.8935866896920404
42.303,-83.38,3.2224173766800774
42.293,-83.22399999999999,3.3173020113644385
42.283,-83.06799999999998,3.634390893146475
42.273,-82.911,4.467961864020684
42.262,-82.755,4.485297609511893
42.252,-82.59899999999999,4.485315208627901
42.241,-82.44299999999998,4.165962195104798
42.23,-82.28699999999998,0.0
42.219,-82.13099999999997,0.0
42.208,-81.97500000000002,0.0
42.197,-81.81900000000002,0.0
42.186,-81.66300000000001,0.0
42.174,-81.507,3.850379794216253e-11
42.163,-81.351,0.0006594504556567441
42.151,-81.19600000000003,1.0285449195138017
42.139,-81.04000000000002,0.7653578240741251
42.127,-80.88400000000001,0.7527897116484491
42.115,-80.72800000000001,0.7643926353896884
42.103,-80.57299999999998,1.1523822827695447
42.09,-80.41699999999997,0.9818311681993165
42.078,-80.26100000000002,0.8093559749307624
42.065,-80.106,0.9155927279645747
42.052,-79.94999999999999,0.8785126438726178
42.039,-79.79500000000002,0.898155765681962
42.026,-79.63999999999999,1.029857803990535
42.013,-79.48399999999998,0.814188582637339
42.0,-79.32900000000001,0.6453181636047952
41.986,-79.173,0.6280813980225451
41.973,-79.01799999999997,0.6216984879048227
41.959,-78.863,0.5228895121563809
41.945,-78.70800000000003,0.33444819068703685
41.931,-78.553,0.4670126767198378
41.917,-78.39800000000002,0.4701241522528447
41.903,-78.24200000000002,0.4177688405420731
41.888,-78.08699999999999,0.414319587414739
41.874,-77.93299999999999,0.3718642054278215
41.859,-77.77800000000002,0.3177407159413673
41.844,-77.62299999999999,0.21692700915779486
41.829,-77.46800000000002,0.11354092820069826
41.814,-77.31299999999999,0.10555643657030311
41.799,-77.15800000000002,0.06795665106981416
41.784,-77.00400000000002,0.15990938829372287
41.768,-76.84899999999999,0.20702676537474834
41.753,-76.69400000000002,0.2074953620013401
41.737,-76.54000000000002,0.1121014022656197
41.721,-76.38499999999999,0.11038974658945638
41.705,-76.231,0.2006478502657399
41.689,-76.077,0.12205147028528834
41.673,-75.92200000000003,0.26824042421235683
41.656,-75.76799999999997,0.3142384116312112
41.64,-75.61399999999998,0.3090073752394539
41.623,-75.459,0.3024050779151745
41.606,-75.305,0.11521138692434202
41.589,-75.15100000000001,0.010079922516589164
41.572,-74.99700000000001,0.14825364435426583
41.555,-74.84300000000002,0.1677583543918633
41.538,-74.68900000000002,0.36823434643917025
41.52,-74.53500000000003,0.5674965661597979
41.503,-74.38099999999997,0.6231712661919835
41.485,-74.22800000000001,0.5903289160751447
41.467,-74.07400000000001,0.7797803943651684
41.449,-73.92000000000002,0.7892754513508751
41.431,-73.767,0.6940494900394917
41.413,-73.613,0.7750684221492841
41.394,-73.45999999999998,0.7319318741606772
41.376,-73.30599999999998,1.0469946531694434
41.357,-73.15300000000002,1.1439317654014622
41.339,-72.99900000000002,0.990301151777214
41.32,-72.846,1.0603023730997347
41.301,-72.69299999999998,1.1568215382123892
41.281,-72.54000000000002,1.0380274052572156
41.262,-72.387,0.7971070997360132
41.243,-72.23399999999998,0.7487219458761412
41.223,-72.08100000000002,0.752965099887758
41.203,-71.928,0.7528524338615767
41.184,-71.77499999999998,1.0954600477311358
41.164,-71.62200000000001,1.6028620224059837
41.143,-71.469,1.620117018247358
41.123,-71.31599999999997,1.6199507716434811
41.103,-71.16399999999999,0.0006972885136023166
41.082,-71.01100000000002,0.0009263785601140717
41.062,-70.85899999999998,2.312738136771027
41.041,-70.70600000000002,2.559785576892936
41.02,-70.55399999999997,3.348199681206367
40.999,-70.40199999999999,3.0925784159890912
40.978,-70.24900000000002,2.275821231143535
40.957,-70.09699999999998,2.476973724770707
40.935,-69.945,2.2715497407656122
40.914,-69.793,0.0011622695338768694
40.892,-69.64100000000002,4.903006559030172e-11
40.87,-69.48899999999998,0.0
40.848,-69.33699999999999,0.0
40.826,-69.185,0.0
40.804,-69.03300000000002,0.0
40.782,-68.882,0.0
40.759,-68.73000000000002,0.0
40.737,-68.57900000000001,0.0
40.714,-68.42700000000002,0.0
40.691,-68.27600000000001,0.0
40.668,-68.12400000000002,0.0
40.645,-67.97300000000001,0.0
40.622,-67.822,0.0
40.598,-67.67099999999999,0.0
40.575,-67.51999999999998,0.0
40.551,-67.36900000000003,0.0
40.527,-67.21800000000002,0.0
40.503,-67.06700000000001,0.0
40.479,-66.916,0.0
40.455,-66.76499999999999,0.0
40.431,-66.61500000000001,0.0
40.406,-66.464,0.0
40.382,-66.31299999999999,0.0
40.357,-66.16300000000001,0.0
40.332,-66.01299999999998,0.0
40.307,-65.86200000000002,0.0
40.282,-65.71199999999999,0.0
40.257,-65.56200000000001,0.0
40.232,-65.41199999999998,0.0
40.206,-65.262,0.0
40.181,-65.11200000000002,0.0
40.155,-64.96199999999999,0.0
40.129,-64.81200000000001,0.0
40.103,-64.66300000000001,0.0
40.077,-64.51299999999998,0.0
40.051,-64.363,0.0
40.024,-64.214,0.0
39.998,-64.065,0.0
39.971,-63.91500000000002,0.0
39.945,-63.76600000000002,0.0
39.918,-63.61700000000002,0.0
39.891,-63.46800000000002,0.0
39.195,-130.716,0.0
39.226,-130.569,0.0
39.256,-130.422,0.0
39.287,-130.275,0.0
39.317,-130.128,0.0
39.347,-129.98,0.0
39.377,-129.833,0.0
39.407,-129.685,0.0
39.437,-129.538,0.0
39.466,-129.39,0.0
39.496,-129.243,0.0
39.525,-129.095,0.0
39.554,-128.947,0.0
39.583,-128.799,0.0
39.612,-128.651,0.0
39.641,-128.503,0.0
39.67,-128.354,0.0
39.699,-128.206,0.0
39.727,-128.058,0.0
39.755,-127.90899999999999,0.0
39.784,-127.761,0.0
39.812,-127.612,0.0
39.84,-127.463,0.0
39.867,-127.315,0.0
39.895,-127.166,0.0
39.923,-127.017,0.0
39.95,-126.868,0.0
39.977,-126.719,0.0
40.005,-126.57,0.0
40.032,-126.41999999999999,0.0
40.059,-126.27099999999999,0.0
40.085,-126.12200000000001,0.0
40.112,-125.97200000000001,0.0
40.138,-125.82300000000001,0.0
40.165,-125.673,0.0
40.191,-125.523,0.0
40.217,-125.37299999999999,0.0
40.243,-125.22399999999999,0.0
40.269,-125.07400000000001,0.0
40.295,-124.924,0.0
40.321,-124.773,0.0
40.346,-124.62299999999999,0.0
40.371,-124.47300000000001,6.527833631191399e-27
40.397,-124.32300000000001,5.95271910704212e-21
40.422,-124.172,1.5669512862408624e-16
40.447,-124.02199999999999,4.794232143840809e-15
40.471,-123.87100000000001,3.3260298946622955e-15
40.496,-123.721,2.9457625730709427e-15
40.521,-123.57,9.865928035136527e-17
40.545,-123.41900000000001,3.237011711767526e-21
40.57,-123.269,1.6030615509972188e-28
40.594,-123.118,2.3863547406467935e-15
40.618,-122.96700000000001,5.918809776007882e-8
40.642,-122.816,0.001602134941643058
40.665,-122.66499999999999,0.04947360437305664
40.689,-122.513,0.054180606291318364
40.713,-122.362,0.054273456120510974
40.736,-122.21100000000001,0.054231037847151886
40.759,-122.059,0.051162612483141676
40.782,-121.90799999999999,0.003327293368101131
40.805,-121.756,5.3934619522431886e-5
40.828,-121.60499999999999,2.0159306928069978e-9
40.851,-121.453,2.8108723231800883e-15
40.874,-121.30199999999999,6.075506748118623e-8
40.896,-121.15,0.0016469947589733969
40.918,-120.99799999999999,0.05098449980847021
40.941,-120.846,0.05449474355911073
40.963,-120.69399999999999,0.11632302390894284
40.985,-120.542,0.3029570990032709
41.007,-120.38999999999999,0.315392401905456
41.028,-120.238,0.4464609854635869
41.05,-120.08500000000001,0.2736997835519901
41.071,-119.93299999999999,0.25844391016773494
41.093,-119.781,0.16276195879903346
41.114,-119.62799999999999,0.15805517393453614
41.135,-119.476,0.1608334916813886
41.156,-119.32300000000001,0.1463471213731423
41.176,-119.17099999999999,0.008165175192572012
41.197,-119.018,0.0017019764466099836
41.218,-118.86500000000001,5.151344661364701e-5
41.238,-118.71199999999999,2.1805531227358012e-7
41.258,-118.56,3.187716949159972e-7
41.278,-118.40700000000001,0.0004845705573379792
41.298,-118.25399999999999,0.029291159453608495
41.318,-118.101,0.46460759549625313
41.338,-117.94800000000001,0.8348937552822414
41.357,-117.79400000000001,0.8277605479992827
41.377,-117.64099999999999,0.40292755780246714
41.396,-117.488,0.3723920136207302
41.415,-117.33500000000001,0.3715848947501954
41.434,-117.18100000000001,0.3533478126187145
41.453,-117.02799999999999,0.06113377512871693
41.472,-116.874,0.0525784214958815
41.491,-116.721,0.05429642236658411
41.509,-116.56700000000001,0.10353591797636945
41.528,-116.41300000000001,0.10189606616635502
41.546,-116.25999999999999,0.054315571143672324
41.564,-116.106,0.05263184371887529
41.582,-115.952,0.0575075080472477
41.6,-115.798,0.19891838140812626
41.618,-115.644,0.1594115689970579
41.635,-115.49000000000001,0.15789517980898535
41.653,-115.33600000000001,0.15806080543411022
41.67,-115.18199999999999,0.16295676314634025
41.687,-115.02799999999999,0.1772202743490403
41.704,-114.87299999999999,0.5974237580539167
41.721,-114.719,0.5358714420402131
41.738,-114.565,0.5297388444999926
41.755,-114.411,0.5248382813538784
41.771,-114.256,0.5313002620691273
41.788,-114.102,0.6179949557710457
41.804,-113.947,0.3648088342350672
41.82,-113.793,0.31050458961121385
41.836,-113.638,0.37950147046017046
41.852,-113.483,0.8663488275952459
41.868,-113.32900000000001,0.9480577920261531
41.883,-113.174,1.0447554439694169
41.899,-113.019,1.159372379905252
41.914,-112.864,1.2643080951603465
41.929,-112.709,1.3379900476960493
41.944,-112.554,1.0558977322494585
41.959,-112.399,1.1060352639717275
41.974,-112.244,1.5475218860233697
41.989,-112.089,1.3613470845828843
42.003,-111.934,1.3005262704779152
42.018,-111.779,1.0557785686634624
42.032,-111.624,1.2435153030824857
42.046,-111.46799999999999,1.2350853450106674
42.06,-111.31299999999999,0.980752741469282
42.074,-111.15799999999999,0.9465254971788906
42.088,-111.00200000000001,0.2155454888423177
42.102,-110.84700000000001,0.2045985859417992
42.115,-110.691,0.15426224820348935
42.128,-110.536,0.15284168522166605
42.142,-110.38,0.14994831682516402
42.155,-110.225,0.032480653170642595
42.168,-110.06899999999999,0.06949629746735282
42.18,-109.91300000000001,0.07240611078423158
42.193,-109.757,0.05498856223740894
42.206,-109.602,0.05269155779621754
42.218,-109.446,0.052631734728009014
42.23,-109.28999999999999,0.05423777440054529
42.242,-109.13399999999999,0.09842678273097354
42.254,-108.97800000000001,0.054516679932991134
42.266,-108.822,0.06905943702748737
42.278,-108.666,0.3019634609958203
42.29,-108.50999999999999,0.34673706219830197
42.301,-108.35400000000001,0.12008739710622851
42.312,-108.19800000000001,0.11672314688371506
42.324,-108.042,0.25003233146812215
42.335,-107.886,0.2645659993615046
42.346,-107.72999999999999,0.26315874519381194
42.357,-107.57300000000001,0.2596920152629672
42.367,-107.417,0.2122283250168598
42.378,-107.261,0.21047110119547338
42.388,-107.10400000000001,0.2103739430217815
42.398,-106.94800000000001,0.2577919080173714
42.409,-106.792,0.26480734705629144
42.419,-106.63499999999999,0.4138858431230002
42.428,-106.47900000000001,0.4525724687089534
42.438,-106.322,0.3539618085158228
42.448,-106.166,0.22088260601906629
42.457,-106.00899999999999,0.21403259039327163
42.467,-105.85300000000001,0.17553197673808402
42.476,-105.696,0.3334735407523749
42.485,-105.53899999999999,0.7288389942671875
42.494,-105.38300000000001,1.1178048791813213
42.503,-105.226,1.132175048187606
42.511,-105.06899999999999,0.896759942935533
42.52,-104.91300000000001,0.6891544070044567
42.528,-104.756,0.6625480530142485
42.536,-104.59899999999999,0.5244726132693988
42.545,-104.44200000000001,0.41910618582628134
42.553,-104.285,0.32789576702057943
42.56,-104.12799999999999,0.4755304416336461
42.568,-103.971,0.5349067873183482
42.576,-103.815,0.6247237798974375
42.583,-103.65800000000002,0.5212142848071468
42.59,-103.50099999999998,0.48507872404083935
42.598,-103.344,1.9563283046833821
42.605,-103.18700000000001,2.045972487916962
42.612,-103.02999999999997,2.007005458628502
42.618,-102.87200000000001,2.1628966353374306
42.625,-102.71499999999997,2.25079710848893
42.632,-102.55799999999999,1.1506925959496905
42.638,-102.40100000000001,0.983485233138218
42.644,-102.24400000000003,0.8832071110473741
42.65,-102.08699999999999,0.8465150123020191
42.656,-101.93,0.5994205720853006
42.662,-101.77199999999999,0.5040505262112609
42.668,-101.61500000000001,0.07689368656183779
42.673,-101.45800000000003,0.10193455825803917
42.679,-101.30099999999999,0.10350616625118364
42.684,-101.14299999999997,0.1089648148267708
42.689,-100.98599999999999,0.3188153960453281
42.694,-100.82900000000001,1.9146612104969918
42.699,-100.67200000000003,2.1566797489327247
42.704,-100.51400000000001,2.126150051111943
42.709,-100.35700000000003,2.364737617778354
42.713,-100.19900000000001,2.3682575514145325
42.718,-100.04199999999997,1.048272887979765
42.722,-99.88499999999999,1.0490929728982845
42.726,-99.72699999999998,1.099230693926474
42.73,-99.57,1.0548939665459245
42.734,-99.41199999999998,0.3491034487374744
42.737,-99.255,0.2740931544872355
42.741,-99.09800000000001,0.38675073881767724
42.744,-98.94,0.8703069991640298
42.748,-98.78300000000002,1.0659293954694358
42.751,-98.625,1.0717458111645939
42.754,-98.46800000000002,1.0148009147886667
42.757,-98.31,0.637237113527315
42.76,-98.15300000000002,0.386196304678095
42.762,-97.995,0.4791903793578686
42.765,-97.83800000000002,0.8927220443982071
42.767,-97.68,1.3884223582818362
42.769,-97.52199999999999,1.2730562109950827
42.771,-97.36500000000001,1.361664287274316
42.773,-97.207,1.4325368237955387
42.775,-97.05000000000001,1.5395928427619578
42.777,-96.892,0.7701031232202213
42.778,-96.73500000000001,0.8074855332301726
42.78,-96.577,1.2658935503058792
42.781,-96.41899999999998,1.4700921108339018
42.782,-96.262,1.4557852657410977
42.783,-96.10399999999998,1.2250207005232423
42.784,-95.947,0.9177310537349042
42.785,-95.78899999999999,0.8363485714108775
42.785,-95.63099999999997,0.5405759927915785
42.786,-95.47399999999999,0.4575626936508368
42.786,-95.31599999999997,0.45647629970881043
42.786,-95.15899999999999,0.4687140121285568
42.786,-95.00099999999998,0.6852802550434681
42.786,-94.84300000000002,1.052793857255295
42.786,-94.68599999999998,1.2758826456461998
42.786,-94.52800000000002,1.9431711961394906
42.785,-94.37099999999998,1.896666337841625
42.785,-94.21300000000002,2.3575878012645406
42.784,-94.055,2.1772231569605713
42.783,-93.89800000000002,1.7744126678651149
42.782,-93.74000000000001,2.010187809607386
42.781,-93.58300000000003,2.3369063921777644
42.78,-93.42500000000001,2.4540818028781617
42.778,-93.267,1.9680740791487548
42.777,-93.11000000000001,1.8504569882640698
42.775,-92.952,1.618606061367588
42.773,-92.79500000000002,1.8933225198962877
42.771,-92.637,2.2332836727892302
42.769,-92.48000000000002,2.5974265948776303
42.767,-92.322,2.6885695900673725
42.765,-92.16399999999999,2.9572717485080715
42.762,-92.007,2.242688020777953
42.76,-91.84899999999999,1.5317802302107955
42.757,-91.69200000000001,1.37271721599757
42.754,-91.53399999999999,1.4578394451127512
42.751,-91.37700000000001,1.3172485321226313
42.748,-91.219,1.407620590995167
42.744,-91.06200000000001,1.5966137361871937
42.741,-90.904,1.8628084831756064
42.738,-90.74700000000001,2.3237548997802393
42.734,-90.58999999999997,2.116734834392612
42.73,-90.43200000000002,1.456100209337847
42.726,-90.27499999999998,1.2956563549897386
42.722,-90.11700000000002,1.5060630891611133
42.718,-89.95999999999998,1.3648156558998876
42.713,-89.803,1.3520892013403285
42.709,-89.64499999999998,0.9936093106929741
42.704,-89.488,1.1642649113997274
42.699,-89.32999999999998,1.0940302660711703
42.694,-89.173,1.4426841229431786
42.689,-89.01600000000002,1.2316196368807641
42.684,-88.85899999999998,1.5294779413587978
42.679,-88.70100000000002,1.9395724774563057
42.674,-88.54399999999998,2.187216430023697
42.668,-88.387,2.864415628987258
42.662,-88.23000000000002,3.0640365521598967
42.656,-88.072,3.3283220649522947
42.65,-87.91500000000002,3.4081445472288494
42.644,-87.75799999999998,3.410769351438639
42.638,-87.601,3.411275850225439
42.632,-87.44400000000002,3.4053424740065537
42.625,-87.28699999999998,0.0
42.619,-87.12900000000002,0.0
42.612,-86.97199999999998,0.0
42.605,-86.815,7.889275256563304e-11
42.598,-86.65800000000002,1.6092021579610263
42.591,-86.50099999999998,1.6127289859513971
42.583,-86.344,1.6118588408973455
42.576,-86.18700000000001,1.6085446401153387
42.568,-86.031,1.5119492086312267
42.56,-85.87400000000002,1.4913127008088496
42.553,-85.71699999999998,1.1207293932648663
42.545,-85.56,1.2470275221094564
42.536,-85.40300000000002,1.1888217627539823
42.528,-85.24599999999998,0.8214719780439549
42.52,-85.089,0.7491702456394687
42.511,-84.93299999999999,0.925254448414215
42.503,-84.77600000000001,1.0916126448658034
42.494,-84.61900000000003,1.14395924818456
42.485,-84.46300000000002,1.2097889530817605
42.476,-84.30599999999998,1.4499987222593513
42.467,-84.149,1.440570924291723
42.457,-83.993,1.8437506826282657
42.448,-83.83600000000001,2.5496896671444924
42.438,-83.68,3.110373140225973
42.429,-83.52300000000002,3.1085909422783917
42.419,-83.36700000000002,3.574512726690414
42.409,-83.20999999999998,3.8798465257585435
42.399,-83.05399999999997,3.940737664579828
42.388,-82.89800000000002,4.423783144424562
42.378,-82.74099999999999,4.438512361193169
42.367,-82.58499999999998,4.437512823049518
42.357,-82.42899999999997,4.3346295565490225
42.346,-82.27199999999999,0.0023199645045086418
42.335,-82.11599999999999,1.316013803605673e-10
42.324,-81.95999999999998,0.0
42.313,-81.80399999999997,0.0
42.301,-81.64800000000002,0.0
42.29,-81.49200000000002,0.0
42.278,-81.33600000000001,0.0
42.266,-81.18,2.816426685517734e-11
42.255,-81.024,0.0004625113475625385
42.243,-80.868,0.7042470802476607
42.23,-80.71199999999999,1.1373792824966664
42.218,-80.55599999999998,0.9880376121470468
42.206,-80.39999999999998,0.8018270657339723
42.193,-80.24400000000003,0.8055340686427793
42.181,-80.089,1.0646715808245861
42.168,-79.93299999999999,1.2100663883761476
42.155,-79.77699999999999,1.1849165513080575
42.142,-79.62200000000001,1.1774106011357905
42.128,-79.46600000000001,0.9907947295668766
42.115,-79.31099999999998,0.9280758608087007
42.102,-79.15499999999997,0.7531390487841029
42.088,-79.0,0.6437664862433589
42.074,-78.844,0.7264070300105838
42.06,-78.68900000000002,0.6281071527558896
42.046,-78.53399999999999,0.6325743462378004
42.032,-78.37799999999999,0.6230104833710993
42.018,-78.22300000000001,0.4314836800553035
42.004,-78.06799999999998,0.3835375337777657
41.989,-77.91300000000001,0.5145147664081386
41.974,-77.75799999999998,0.5175070183985045
41.96,-77.60300000000001,0.5094857956101645
41.945,-77.44799999999998,0.31105264567205126
41.93,-77.293,0.22190164537922333
41.914,-77.13799999999998,0.35485586302320815
41.899,-76.983,0.40892687839381525
41.884,-76.82799999999997,0.3683380100613515
41.868,-76.673,0.41080072255405287
41.852,-76.519,0.31740199828243126
41.836,-76.36399999999998,0.26641502539554407
41.82,-76.209,0.3202548181419354
41.804,-76.055,0.365158778521379
41.788,-75.89999999999998,0.41254231454631
41.772,-75.74599999999998,0.26679903163360996
41.755,-75.59100000000001,0.11697129800810983
41.738,-75.43700000000001,0.10548762785151354
41.722,-75.28300000000002,0.009982327646044809
41.705,-75.12799999999999,0.0514122330613363
41.688,-74.97399999999999,0.05911946395119688
41.67,-74.82,0.112033282628342
41.653,-74.666,0.3074565398419372
41.636,-74.512,0.4190738047484058
41.618,-74.358,0.526209881776298
41.6,-74.20400000000001,0.5299058013831873
41.582,-74.05000000000001,0.5871800483388421
41.564,-73.89600000000002,0.7269883660089795
41.546,-73.74200000000002,0.6298678210242118
41.528,-73.589,0.48711909517499896
41.51,-73.435,0.5333312987352912
41.491,-73.281,0.7784060034287368
41.472,-73.12799999999999,0.8942530082860393
41.454,-72.97399999999999,0.8809086385814269
41.435,-72.82100000000003,1.0154038649127568
41.416,-72.66699999999997,0.8742681673448104
41.396,-72.51400000000001,0.977986892053777
41.377,-72.36099999999999,0.5739251284750078
41.358,-72.20800000000003,0.7392744470135353
41.338,-72.05399999999997,0.7468195579841163
41.318,-71.90100000000001,0.7381812661829048
41.299,-71.74799999999999,1.106374553298387
41.279,-71.59500000000003,1.6032059507298217
41.258,-71.44200000000001,1.6201123292401511
41.238,-71.28899999999999,1.6201322122958537
41.218,-71.137,1.490043607872923
41.197,-70.98399999999998,2.5387147559585546
41.177,-70.83100000000002,2.5407023408302614
41.156,-70.67899999999997,2.5674644237256135
41.135,-70.52600000000001,3.3594776340167707
41.114,-70.37400000000002,3.3874932882790683
41.093,-70.221,2.4842458591895227
41.072,-70.06900000000002,2.484210490818986
41.05,-69.916,2.4842104798473597
41.029,-69.76400000000001,2.4839412887415855
41.007,-69.61200000000002,0.0009925886894927335
40.985,-69.45999999999998,0.0
40.963,-69.30799999999999,0.0
40.941,-69.156,0.0
40.919,-69.00400000000002,0.0
40.896,-68.85199999999998,0.0
40.874,-68.69999999999999,0.0
40.851,-68.54899999999998,0.0
40.829,-68.39699999999999,0.0
40.806,-68.245,0.0
40.783,-68.094,0.0
40.76,-67.94200000000001,0.0
40.736,-67.791,0.0
40.713,-67.63999999999999,0.0
40.689,-67.48899999999998,0.0
40.666,-67.33699999999999,0.0
40.642,-67.18599999999998,0.0
40.618,-67.03500000000003,0.0
40.594,-66.88400000000001,0.0
40.57,-66.733,0.0
40.546,-66.58300000000003,0.0
40.521,-66.43200000000002,0.0
40.496,-66.281,0.0
40.472,-66.13099999999997,0.0
40.447,-65.98000000000002,0.0
40.422,-65.82999999999998,0.0
40.397,-65.67899999999997,0.0
40.372,-65.529,0.0
40.346,-65.37900000000002,0.0
40.321,-65.22800000000001,0.0
40.295,-65.07799999999997,0.0
40.269,-64.928,0.0
40.244,-64.77800000000002,0.0
40.218,-64.62900000000002,0.0
40.191,-64.47899999999998,0.0
40.165,-64.32900000000001,0.0
40.139,-64.17899999999997,0.0
40.112,-64.02999999999997,0.0
40.086,-63.879999999999995,0.0
40.059,-63.730999999999995,0.0
40.032,-63.581999999999994,0.0
40.005,-63.432000000000016,0.0
39.309,-130.756,0.0
39.34,-130.609,0.0
39.37,-130.461,0.0
39.4,-130.314,0.0
39.431,-130.167,0.0
39.461,-130.019,0.0
39.491,-129.872,0.0
39.521,-129.724,0.0
39.551,-129.576,0.0
39.58,-129.429,0.0
39.61,-129.281,0.0
39.639,-129.133,0.0
39.668,-128.985,0.0
39.697,-128.837,0.0
39.726,-128.688,0.0
39.755,-128.54,0.0
39.784,-128.392,0.0
39.813,-128.243,0.0
39.841,-128.095,0.0
39.87,-127.946,0.0
39.898,-127.797,0.0
39.926,-127.649,0.0
39.954,-127.5,0.0
39.982,-127.351,0.0
40.009,-127.202,0.0
40.037,-127.053,0.0
40.064,-126.904,0.0
40.092,-126.75399999999999,0.0
40.119,-126.60499999999999,0.0
40.146,-126.45599999999999,0.0
40.173,-126.30600000000001,0.0
40.2,-126.15700000000001,0.0
40.226,-126.007,0.0
40.253,-125.857,0.0
40.279,-125.707,0.0
40.306,-125.55699999999999,0.0
40.332,-125.40799999999999,0.0
40.358,-125.25800000000001,0.0
40.384,-125.107,0.0
40.409,-124.957,0.0
40.435,-124.80699999999999,0.0
40.46,-124.65700000000001,0.0
40.486,-124.506,1.6628156566752621e-19
40.511,-124.356,1.2495241492206263e-13
40.536,-124.20500000000001,3.229892656379818e-9
40.561,-124.055,9.981932215127562e-8
40.586,-123.904,8.223445831164494e-8
40.611,-123.75299999999999,7.063199169110022e-8
40.635,-123.602,2.0833963461529783e-9
40.66,-123.451,7.895009903794443e-14
40.684,-123.30000000000001,6.479837881265564e-21
40.708,-123.149,8.433016299167799e-17
40.732,-122.99799999999999,2.0093668954957756e-9
40.756,-122.84700000000001,5.288045553908857e-5
40.78,-122.696,0.0031520311993961515
