lat,lon,estimated_x1_normalized_report_hours_per_year_grid_130_cropped_blurred
37.673,-99.952,2.7585468914951843
37.677,-99.80200000000002,2.7443789049748006
37.681,-99.65199999999999,2.780700408453414
37.685,-99.50200000000001,2.3204642528680743
37.689,-99.35199999999998,2.1896309873729067
37.693,-99.202,2.2089650889745047
37.696,-99.053,2.4197214666509708
37.7,-98.90300000000002,2.375439279410371
37.703,-98.75299999999999,2.3534205610840533
37.706,-98.60300000000001,2.430987820496816
37.709,-98.45299999999997,2.43934650775536
37.712,-98.303,2.224790181910507
37.715,-98.15300000000002,2.0298861201650316
37.718,-98.00299999999999,2.0148528624295277
37.72,-97.85199999999998,1.9215415367016886
37.723,-97.702,1.8982876868805503
37.725,-97.55200000000002,1.7705908900403047
37.727,-97.40199999999999,1.786154295377427
37.729,-97.25200000000001,2.014662663100175
37.731,-97.10199999999998,1.944498697761214
37.733,-96.952,1.6833831278908074
37.735,-96.80200000000002,1.4003692099165472
37.736,-96.65199999999999,1.3790996841522756
37.738,-96.50200000000001,1.3316129759272421
37.739,-96.35199999999998,1.0870250186924308
37.74,-96.202,1.0404466850696632
37.741,-96.05200000000002,1.144592643898293
37.742,-95.90199999999999,1.1310244609483908
37.743,-95.75099999999998,1.0709019896851473
37.743,-95.601,1.0695112489293976
37.744,-95.45100000000002,1.0632912599943487
37.744,-95.30099999999999,1.0042854118710995
37.744,-95.15100000000001,0.9988429334504842
37.744,-95.00099999999998,0.9873071343836689
37.744,-94.851,0.9951860946713715
37.744,-94.70100000000002,1.110875903682762
37.744,-94.55099999999999,1.1310628915951682
37.743,-94.40100000000001,1.0700656875896615
37.743,-94.25,0.9181672819109518
37.742,-94.10000000000002,0.8978499020223056
37.741,-93.94999999999999,0.8968678305122866
37.74,-93.80000000000001,0.7306995865912302
37.739,-93.64999999999998,0.7302577060390202
37.738,-93.5,0.7123973899904288
37.736,-93.35000000000002,0.6629193647012956
37.735,-93.19999999999999,0.6099765427909555
37.733,-93.05000000000001,0.60075993196355
37.731,-92.89999999999998,0.5410246654390004
37.729,-92.75,0.5438718430428918
37.727,-92.60000000000002,0.5414342397553975
37.725,-92.44900000000001,0.5340052813709244
37.723,-92.29899999999998,0.5222922273317132
37.721,-92.149,0.5346975738996684
37.718,-91.99900000000002,0.6346437490060178
37.715,-91.84899999999999,0.6759953877058361
37.712,-91.69900000000001,0.641216875078725
37.709,-91.54899999999998,0.6476525953063689
37.706,-91.399,0.5748354712591731
37.703,-91.24900000000002,0.5329160177165775
37.7,-91.09899999999999,0.5837811048054551
37.696,-90.94900000000001,0.6487246311315831
37.693,-90.79899999999998,0.7692137260020835
37.689,-90.649,0.8347064950373164
37.685,-90.49900000000002,0.8151643991905418
37.681,-90.35000000000002,0.8140519179232976
37.677,-90.19999999999999,0.8604035259544154
37.673,-90.05000000000001,0.8048916330504237
37.668,-89.89999999999998,0.7563985740482639
37.664,-89.75,0.7596546466509851
37.659,-89.60000000000002,0.832113166736094
37.654,-89.44999999999999,0.8321290236641967
37.649,-89.30000000000001,0.7797971558960135
37.644,-89.15100000000001,0.8044221292024373
37.639,-89.00099999999998,0.8665139893321854
37.634,-88.851,0.8486400240608548
37.628,-88.70100000000002,0.7595869493204153
37.623,-88.55099999999999,0.7329311665536978
37.617,-88.40199999999999,0.6998346242114698
37.611,-88.25200000000001,0.7331507134461116
37.605,-88.10199999999998,0.6607969791695003
37.599,-87.952,0.6220821545686709
37.593,-87.803,0.6615946081658521
37.587,-87.65300000000002,0.630275398745152
37.58,-87.50299999999999,0.6764956076537312
37.573,-87.35399999999998,0.6569249760892351
37.567,-87.20400000000001,0.651045671004224
37.56,-87.055,0.6092413298267317
37.553,-86.90499999999997,0.6282871560553462
37.546,-86.755,0.6109461493454945
37.538,-86.606,0.5929980475918654
37.531,-86.45600000000002,0.5293378992512144
37.523,-86.30700000000002,0.51138998133378
37.516,-86.15699999999998,0.5560997562556917
37.508,-86.00799999999998,0.5153254931395896
37.5,-85.85899999999998,0.48582778924819886
37.492,-85.709,0.5308747107995444
37.484,-85.56,0.5578256341164882
37.475,-85.41000000000003,0.4713280556442486
37.467,-85.26100000000002,0.4375311257425226
37.458,-85.11200000000002,0.42121102871113053
37.45,-84.96199999999999,0.4335985076942661
37.441,-84.81299999999999,0.38456300470284416
37.432,-84.66399999999999,0.40749104953743
37.423,-84.51499999999999,0.3997069913388366
37.413,-84.36500000000001,0.3886438422034338
37.404,-84.21600000000001,0.3926189477880304
37.394,-84.06700000000001,0.3985029818856593
37.385,-83.918,0.38927224736578053
37.375,-83.769,0.37579853334405794
37.365,-83.62,0.3605019379422872
37.355,-83.471,0.3468307729576392
37.345,-83.322,0.3148603759915171
37.335,-83.173,0.3025106951107083
37.324,-83.024,0.29558911528707094
37.314,-82.875,0.2875743856627458
37.303,-82.726,0.28250989719359554
37.292,-82.577,0.28064672877631713
37.281,-82.428,0.2734591335671949
37.27,-82.27999999999997,0.25443527865817234
37.259,-82.13099999999997,0.2429883691131487
37.248,-81.98200000000003,0.231292426791468
37.236,-81.83300000000003,0.2266308703731194
37.225,-81.685,0.24101572244818362
37.213,-81.536,0.2466127600541389
37.201,-81.387,0.24989308185132644
37.189,-81.23899999999998,0.22975609531611751
37.177,-81.08999999999997,0.2601079574597336
37.165,-80.94200000000001,0.29450934553349806
37.152,-80.793,0.3023256738499219
37.14,-80.64499999999998,0.2749338210166436
37.127,-80.49599999999998,0.26072850953775095
37.114,-80.34800000000001,0.2640482897332866
37.101,-80.19999999999999,0.2686841728870088
37.088,-80.05099999999999,0.26602976753420404
37.075,-79.90300000000002,0.24916298435584405
37.062,-79.755,0.24851543497487844
37.048,-79.60700000000003,0.24036969376919307
37.035,-79.459,0.22292536769668655
37.021,-79.31,0.2170710713109257
37.007,-79.16199999999998,0.21787492536171207
36.994,-79.01400000000001,0.23635854757177413
36.979,-78.86599999999999,0.23006754719800904
36.965,-78.71800000000002,0.2252850243267363
36.951,-78.57,0.22517303338234745
36.936,-78.423,0.22617424002947142
36.922,-78.27499999999998,0.23302002892192
36.907,-78.12700000000001,0.23380339949935897
36.892,-77.97899999999998,0.23601276247688077
36.877,-77.83100000000002,0.2563777848663214
36.862,-77.68400000000003,0.258547414606253
36.847,-77.536,0.2751868328625077
36.832,-77.38799999999998,0.3033700079403535
36.816,-77.24099999999999,0.31208881747153683
36.8,-77.09300000000002,0.321000782477057
36.785,-76.94600000000003,0.3505731768886187
36.769,-76.798,0.3754474914177075
36.753,-76.65100000000001,0.4169504454435329
36.737,-76.50400000000002,0.41114858376032554
36.72,-76.356,0.41424719582315855
36.704,-76.209,0.42288245656729334
36.687,-76.06200000000001,0.41714416718570974
36.671,-75.91500000000002,0.4158147015721023
36.654,-75.76799999999997,0.41577004839873616
36.637,-75.62099999999998,0.4157636010186328
36.62,-75.47399999999999,0.4016731553057855
36.603,-75.327,0.0
36.586,-75.18,0.0
36.568,-75.03300000000002,0.0
36.551,-74.88600000000002,0.0
36.533,-74.73899999999998,0.0
36.515,-74.59199999999998,0.0
36.497,-74.44600000000003,0.0
36.479,-74.29899999999998,0.0
36.461,-74.15199999999999,0.0
36.442,-74.00599999999997,0.0
36.424,-73.85899999999998,0.0
36.405,-73.71300000000002,0.0
36.387,-73.56599999999997,0.0
36.368,-73.42000000000002,0.0
36.349,-73.274,0.0
36.33,-73.12700000000001,0.0
36.311,-72.981,0.0
36.291,-72.83499999999998,0.0
36.272,-72.68900000000002,0.0
36.252,-72.543,0.0
36.232,-72.39699999999999,0.0
36.212,-72.25099999999998,0.0
36.192,-72.10500000000002,0.0
36.172,-71.959,0.0
36.152,-71.81400000000002,0.0
36.132,-71.668,0.0
36.111,-71.52199999999999,0.0
36.09,-71.37700000000001,0.0
36.07,-71.231,0.0
36.049,-71.08499999999998,0.0
36.028,-70.94,0.0
36.007,-70.79500000000002,0.0
35.985,-70.649,0.0
35.964,-70.50400000000002,0.0
35.942,-70.35899999999998,0.0
35.921,-70.214,0.0
35.899,-70.06799999999998,0.0
35.877,-69.923,0.0
35.855,-69.77800000000002,0.0
35.833,-69.63299999999998,0.0
35.81,-69.48899999999998,0.0
35.788,-69.344,0.0
35.765,-69.19900000000001,0.0
35.743,-69.05399999999997,0.0
35.72,-68.91000000000003,0.0
35.697,-68.76499999999999,0.0
35.674,-68.62099999999998,0.0
35.651,-68.476,0.0
35.627,-68.332,0.0
35.604,-68.18700000000001,0.0
35.58,-68.043,0.0
35.557,-67.899,0.0
35.533,-67.755,0.0
35.509,-67.61099999999999,0.0
35.485,-67.46699999999998,0.0
35.461,-67.32299999999998,0.0
35.436,-67.17899999999997,0.0
35.412,-67.03500000000003,0.0
35.387,-66.89100000000002,0.0
35.362,-66.74700000000001,0.0
35.338,-66.60399999999998,0.0
35.313,-66.45999999999998,0.0
35.288,-66.31700000000001,0.0
35.262,-66.173,0.0
35.237,-66.02999999999997,0.0
35.212,-65.88600000000002,0.0
35.186,-65.743,0.0
35.16,-65.60000000000002,0.0
35.134,-65.457,0.0
35.108,-65.31400000000002,0.0
35.082,-65.17099999999999,0.0
35.056,-65.02800000000002,0.0
35.03,-64.88499999999999,0.0
34.357,-129.124,0.0
34.387,-128.983,0.0
34.417,-128.842,0.0
34.446,-128.701,0.0
34.476,-128.56,0.0
34.505,-128.418,0.0
34.535,-128.277,0.0
34.564,-128.136,0.0
34.593,-127.994,0.0
34.622,-127.85300000000001,0.0
34.65,-127.71100000000001,0.0
34.679,-127.56899999999999,0.0
34.707,-127.42699999999999,0.0
34.736,-127.286,0.0
34.764,-127.144,0.0
34.792,-127.00200000000001,0.0
34.82,-126.86000000000001,0.0
34.848,-126.71700000000001,0.0
34.876,-126.57499999999999,0.0
34.903,-126.43299999999999,0.0
34.931,-126.28999999999999,0.0
34.958,-126.148,0.0
34.985,-126.006,0.0
35.013,-125.863,0.0
35.04,-125.72,0.0
35.066,-125.578,0.0
35.093,-125.435,0.0
35.12,-125.292,0.0
35.146,-125.149,0.0
35.173,-125.006,0.0
35.199,-124.863,0.0
35.225,-124.72,0.0
35.251,-124.577,0.0
35.277,-124.43299999999999,0.0
35.303,-124.28999999999999,0.0
35.328,-124.14699999999999,0.0
35.354,-124.00299999999999,0.0
35.379,-123.86000000000001,0.0
35.404,-123.71600000000001,0.0
35.429,-123.572,0.0
35.454,-123.429,0.0
35.479,-123.285,0.0
35.504,-123.14099999999999,0.0
35.529,-122.99700000000001,0.0
35.553,-122.85300000000001,0.0
35.577,-122.709,0.0
35.602,-122.565,0.0
35.626,-122.42099999999999,0.0
35.65,-122.27699999999999,0.0
35.674,-122.132,0.0
35.697,-121.988,0.0
35.721,-121.84299999999999,0.0
35.744,-121.69900000000001,0.0
35.768,-121.554,4.133029915882328e-9
35.791,-121.41,2.5960334480201234e-6
35.814,-121.26499999999999,0.0001507507502768872
35.837,-121.12,0.0009415998053309965
35.86,-120.976,0.0009109570217461834
35.883,-120.83099999999999,0.0006980852407886779
35.905,-120.686,0.00010201385398818673
35.928,-120.541,0.00016181367265596288
35.95,-120.39599999999999,0.0012415527516703969
35.972,-120.251,0.0021132234906418978
35.994,-120.106,0.003100093980148566
36.016,-119.96000000000001,0.007251665887987791
36.038,-119.815,0.010557568202349606
36.06,-119.66999999999999,0.014195167708088497
36.081,-119.524,0.01675359999492861
36.103,-119.37899999999999,0.024102556117601807
36.124,-119.23400000000001,0.024390871805958732
36.145,-119.088,0.021270717770589708
36.166,-118.94200000000001,0.018218946209936908
36.187,-118.797,0.01443869657767032
36.208,-118.65100000000001,0.010498777597881648
36.228,-118.505,0.0031119781109452123
36.249,-118.35900000000001,0.0002972084169855414
36.269,-118.213,1.008391122035655e-5
36.29,-118.06800000000001,0.0008911046402125977
36.31,-117.922,0.010787331892635164
36.33,-117.77600000000001,0.04118815126491932
36.35,-117.62899999999999,0.046869991142350874
36.37,-117.483,0.05183485879072167
36.389,-117.33699999999999,0.05917388286900965
36.409,-117.191,0.09870110734354663
36.428,-117.04499999999999,0.10522952887210407
36.447,-116.898,0.10526313315078396
36.466,-116.75200000000001,0.10525966532623506
36.485,-116.60499999999999,0.10442886159135485
36.504,-116.459,0.09467994964896533
36.523,-116.31200000000001,0.06325967661259503
36.542,-116.166,0.058073388641069965
36.56,-116.019,0.07738366833428258
36.578,-115.87200000000001,0.023241197243262506
36.597,-115.725,0.011610107802282525
36.615,-115.57900000000001,0.003353825145369228
36.633,-115.43199999999999,0.012383208236466214
36.651,-115.285,0.018520154973218822
36.668,-115.138,0.026023751147193953
36.686,-114.99100000000001,0.07533721897463012
36.703,-114.844,0.1480452585987703
36.721,-114.697,0.2036871301351595
36.738,-114.55000000000001,0.2514542377049387
36.755,-114.40199999999999,0.28038886954056064
36.772,-114.255,0.34278605438787907
36.789,-114.108,0.27138855473821627
36.805,-113.96100000000001,0.2377229153216932
36.822,-113.81299999999999,0.288752343899748
36.838,-113.666,0.30529087988412934
36.855,-113.518,0.29476646164556475
36.871,-113.37100000000001,0.27776429320687207
36.887,-113.22300000000001,0.24543201969303577
36.903,-113.076,0.19606655736272766
36.918,-112.928,0.12094977147826715
36.934,-112.78,0.09522157464101322
36.949,-112.63300000000001,0.056786543259486864
36.965,-112.48500000000001,0.007397718660775485
36.98,-112.33699999999999,6.673970103437883e-5
36.995,-112.189,0.005771069878592511
37.01,-112.041,0.04029226906126138
37.025,-111.893,0.05254892628826139
37.04,-111.745,0.09199818454052933
37.054,-111.59700000000001,0.09868440178543372
37.069,-111.44900000000001,0.09285054745261462
37.083,-111.30099999999999,0.05843096591228447
37.097,-111.15299999999999,0.05263574492213563
37.112,-111.005,0.046877142310901156
37.125,-110.857,0.01727304762244983
37.139,-110.709,0.036184616292709366
37.153,-110.56,0.011502675172912948
37.167,-110.412,0.00590653885452867
37.18,-110.26400000000001,0.0009697241127055485
37.193,-110.11500000000001,0.024815218260793255
37.206,-109.96700000000001,0.17365251235222778
37.219,-109.81800000000001,0.20957335026316398
37.232,-109.66999999999999,0.22281222795066993
37.245,-109.52099999999999,0.26827774034156376
37.258,-109.37299999999999,0.2991247809372636
37.27,-109.22399999999999,0.2594797224472158
37.283,-109.076,0.16720037199959703
37.295,-108.92699999999999,0.16367184139589802
37.307,-108.77799999999999,0.2047748844355206
37.319,-108.62899999999999,0.22139024642924027
37.331,-108.481,0.2505794687541544
37.343,-108.332,0.2504908616746713
37.354,-108.18299999999999,0.2507996050031134
37.366,-108.03399999999999,0.2547477128522985
37.377,-107.88499999999999,0.23990114108053145
37.388,-107.73599999999999,0.1753660989973629
37.399,-107.58699999999999,0.17051978781070834
37.41,-107.43799999999999,0.2117126290660694
37.421,-107.28899999999999,0.25748206907696114
37.432,-107.13999999999999,0.2614474379523384
37.443,-106.99100000000001,0.21608694884211152
37.453,-106.84200000000001,0.18802896429400343
37.463,-106.69300000000001,0.11464418910892138
37.473,-106.54400000000001,0.04870765863051169
37.483,-106.39500000000001,0.011536970303329988
37.493,-106.245,0.04103113871946818
37.503,-106.096,0.05176927246336453
37.513,-105.947,0.05351206633594597
37.522,-105.797,0.058448833934280686
37.532,-105.648,0.059394852565856554
37.541,-105.499,0.05282959662100867
37.55,-105.34899999999999,0.012417308115243185
37.559,-105.19999999999999,0.00087392083376688
37.568,-105.05099999999999,8.304114091823224e-6
37.577,-104.90100000000001,3.789791993005704e-5
37.585,-104.75200000000001,0.0009252182172740475
37.594,-104.602,0.01084835661504134
37.602,-104.453,0.04106285537734338
37.61,-104.303,0.04124174630145873
37.618,-104.15299999999999,0.019491843275161094
37.626,-104.00399999999999,0.07501504668054683
37.634,-103.85399999999998,0.2047240044541743
37.642,-103.70499999999998,0.3912357750873913
37.649,-103.555,0.5996719525867326
37.657,-103.40499999999997,0.5699300414614987
37.664,-103.25599999999997,0.3871130116369184
37.671,-103.106,0.3880931221339767
37.678,-102.95600000000002,0.5586142928073948
37.685,-102.80599999999998,0.660123899059478
37.692,-102.65699999999998,0.7175711518832774
37.699,-102.507,0.8646641985191079
37.705,-102.35700000000003,1.3859587539562916
37.711,-102.207,1.88134563108392
37.718,-102.05700000000002,2.6276433427860875
37.724,-101.90699999999998,2.8678245474806783
37.73,-101.757,3.144966136074851
37.736,-101.608,3.428543924694231
37.741,-101.45800000000003,3.3513886699256337
37.747,-101.30799999999999,3.0638637355777356
37.752,-101.15800000000002,3.3827811886617183
37.758,-101.00799999999998,3.626941543145148
37.763,-100.858,3.504973735941797
37.768,-100.70800000000003,3.2715935912585277
37.773,-100.55799999999999,3.042377991265925
37.778,-100.40800000000002,2.953614581239887
37.782,-100.25799999999998,2.972568435032329
37.787,-100.108,3.04946431290528
37.791,-99.95800000000003,3.069891410335572
37.796,-99.80799999999999,3.055590834819018
37.8,-99.65699999999998,3.1159831808329383
37.804,-99.507,2.4992012171884617
37.808,-99.35700000000003,2.258859030864571
37.811,-99.207,2.1873685495821373
37.815,-99.05700000000002,2.4400077885825886
37.818,-98.90699999999998,2.4312518537869225
37.822,-98.757,2.473546265277057
37.825,-98.60700000000003,2.428385810427498
37.828,-98.45600000000002,2.2915694182990927
37.831,-98.30599999999998,2.1508874863057232
37.834,-98.156,2.130155455256586
37.837,-98.00599999999997,2.071540315372667
37.839,-97.856,1.9151791184531748
37.842,-97.70499999999998,1.9195465283874125
37.844,-97.555,1.9431083272644887
37.846,-97.40499999999997,1.8465266597709618
37.848,-97.255,2.038129142440417
37.85,-97.10500000000002,1.9774073318053071
37.852,-96.95400000000001,1.644811498445568
37.853,-96.80399999999997,1.3240573855031874
37.855,-96.654,1.361410014508914
37.856,-96.50400000000002,1.318772981902195
37.858,-96.35300000000001,1.0933267170022418
37.859,-96.20299999999997,1.0441047404277424
37.86,-96.053,1.1347065511623708
37.861,-95.90300000000002,1.1859111318298075
37.861,-95.75200000000001,1.15093756901583
37.862,-95.60199999999998,1.1305782958022847
37.862,-95.452,1.0663258002543794
37.863,-95.30099999999999,1.078436493311927
37.863,-95.15100000000001,1.0829614660705718
37.863,-95.00099999999998,1.0175931823281141
37.863,-94.851,0.9308714381790961
37.863,-94.69999999999999,1.057724344489453
37.862,-94.55000000000001,1.0795509116676545
37.862,-94.39999999999998,1.004645219354075
37.861,-94.25,0.8656683939198259
37.861,-94.09899999999999,0.8969298929111942
37.86,-93.94900000000001,0.9378125221217822
37.859,-93.79899999999998,0.7967117413634397
37.858,-93.649,0.7579925492513888
37.856,-93.49799999999999,0.7171173840375435
37.855,-93.34800000000001,0.661902431399345
37.853,-93.19799999999998,0.6170917053566226
37.852,-93.048,0.5989779299353999
37.85,-92.89699999999999,0.6139103384383487
37.848,-92.74700000000001,0.612675388652103
37.846,-92.59699999999998,0.6199056013892096
37.844,-92.447,0.5997998926476119
37.842,-92.29599999999999,0.5549245401891006
37.839,-92.14600000000002,0.6020942037872411
37.837,-91.99599999999998,0.6632502749291656
37.834,-91.846,0.6983214660546307
37.831,-91.69600000000003,0.7168065957887928
37.828,-91.54500000000002,0.7070458355757965
37.825,-91.39499999999998,0.6567043265337252
37.822,-91.245,0.5737873962179676
37.818,-91.09500000000003,0.5687662878414624
37.815,-90.945,0.6644035792008278
37.811,-90.79500000000002,0.7505467577976773
37.808,-90.64499999999998,0.7587166462175692
37.804,-90.495,0.8233852469512905
37.8,-90.344,0.8519481047489927
37.796,-90.19400000000002,0.8887776388351777
37.791,-90.04399999999998,0.8037206333934528
37.787,-89.894,0.7507284062947428
37.782,-89.74400000000003,0.7851728121803391
37.778,-89.594,0.8136954578512441
37.773,-89.44400000000002,0.8912492448018496
37.768,-89.29399999999998,0.8804418982795321
37.763,-89.144,0.9030239960534157
37.758,-88.99400000000003,0.9769809795032602
37.752,-88.844,0.9030249226460785
37.747,-88.69400000000002,0.8172192924903844
37.741,-88.54399999999998,0.7734000609556575
37.736,-88.394,0.7144906416316773
37.73,-88.24400000000003,0.7652475336163943
37.724,-88.09500000000003,0.725927507809217
37.718,-87.945,0.6535462388576158
37.712,-87.79500000000002,0.6928420347626311
37.705,-87.64499999999998,0.6908867541850005
37.699,-87.495,0.7160592123194446
37.692,-87.34500000000003,0.6849464128506457
37.685,-87.19600000000003,0.701885632114854
37.678,-87.04599999999999,0.6743164508782382
37.671,-86.89600000000002,0.6769626105321103
37.664,-86.74599999999998,0.6782643353927598
37.657,-86.59699999999998,0.6056421342050327
37.649,-86.447,0.53622448090984
37.642,-86.29700000000003,0.5595828404411408
37.634,-86.14800000000002,0.5667047316278141
37.626,-85.99799999999999,0.5181940115169599
37.618,-85.84800000000001,0.46666654995254536
37.61,-85.69900000000001,0.5020681456720743
37.602,-85.54899999999998,0.5432394531946735
37.594,-85.39999999999998,0.48452285409290446
37.585,-85.25,0.4377275615396101
37.577,-85.101,0.43222859871221664
37.568,-84.95100000000002,0.41138972789515255
37.559,-84.80200000000002,0.3942038415315541
37.55,-84.65199999999999,0.40951563905514843
37.541,-84.50299999999999,0.39582898042975045
37.532,-84.35399999999998,0.3907454588712322
37.522,-84.20400000000001,0.3922323743822205
37.513,-84.055,0.4030981843517084
37.503,-83.906,0.3939925547050156
37.493,-83.757,0.3934542625519085
37.484,-83.60700000000003,0.38092092484373485
37.474,-83.45800000000003,0.35811558569847657
37.463,-83.30900000000003,0.35350973564425875
37.453,-83.16000000000003,0.3435382416754493
37.443,-83.01100000000002,0.3393284582366263
37.432,-82.86200000000002,0.32982521971820905
37.421,-82.71300000000002,0.3054787042717718
37.411,-82.56400000000002,0.3032039761131678
37.4,-82.41500000000002,0.2820611698602806
37.389,-82.26600000000002,0.26134290028775636
37.377,-82.11700000000002,0.2552936000558008
37.366,-81.96800000000002,0.2480900959740525
37.354,-81.81900000000002,0.2436666597601079
37.343,-81.67000000000002,0.2523283635239747
37.331,-81.52100000000002,0.25909655283109045
37.319,-81.37200000000001,0.2510154002107679
37.307,-81.22399999999999,0.24474615795703697
37.295,-81.07499999999999,0.26113942183766325
37.283,-80.92599999999999,0.29031965774449214
37.271,-80.77800000000002,0.29486497064281864
37.258,-80.62900000000002,0.2721844228384717
37.245,-80.481,0.26900274955694553
37.233,-80.332,0.2700016200259544
37.22,-80.18299999999999,0.269372007955193
37.207,-80.03500000000003,0.26395834625492887
37.193,-79.887,0.2500902330243777
37.18,-79.738,0.24966266861922265
37.167,-79.58999999999997,0.2577498279020201
37.153,-79.44200000000001,0.2434084872204608
37.139,-79.293,0.23526517924515603
37.126,-79.14499999999998,0.22818709900209175
37.112,-78.99700000000001,0.24488392905569126
37.098,-78.84899999999999,0.233043121880555
37.083,-78.70100000000002,0.22320521487240808
37.069,-78.55200000000002,0.22043223506751944
37.055,-78.404,0.22328356366853233
37.04,-78.25599999999997,0.23462777633334242
37.025,-78.108,0.24142579411967166
37.01,-77.95999999999998,0.23997821457524124
36.995,-77.81299999999999,0.25949053431010377
36.98,-77.66500000000002,0.274656711511084
36.965,-77.517,0.3013820445280115
36.95,-77.36900000000003,0.32983413095117087
36.934,-77.221,0.3423813622722418
36.919,-77.07400000000001,0.32879092868197274
36.903,-76.92599999999999,0.3592147489643617
36.887,-76.779,0.388561706407807
36.871,-76.63099999999997,0.4156618970434768
36.855,-76.483,0.4123478571713146
36.838,-76.33600000000001,0.4209441885584648
36.822,-76.18900000000002,0.4300505772554323
36.805,-76.041,0.410591416791991
36.789,-75.894,0.4068127147606348
36.772,-75.74700000000001,0.4066824696082142
36.755,-75.59899999999999,0.40665159914478266
36.738,-75.452,0.0
36.721,-75.305,0.0
36.704,-75.15800000000002,0.0
36.686,-75.01100000000002,0.0
36.668,-74.86399999999998,0.0
36.651,-74.71699999999998,0.0
36.633,-74.57,0.0
36.615,-74.423,0.0
36.597,-74.27600000000001,0.0
36.579,-74.13,0.0
36.56,-73.983,0.0
36.542,-73.83600000000001,0.0
36.523,-73.69,0.0
36.505,-73.543,0.0
36.486,-73.39699999999999,0.0
36.467,-73.25,0.0
36.448,-73.10399999999998,0.0
36.428,-72.957,0.0
36.409,-72.81099999999998,0.0
36.389,-72.66500000000002,0.0
36.37,-72.519,0.0
36.35,-72.37200000000001,0.0
36.33,-72.226,0.0
36.31,-72.07999999999998,0.0
36.29,-71.93400000000003,0.0
36.27,-71.78800000000001,0.0
36.249,-71.642,0.0
36.229,-71.49700000000001,0.0
36.208,-71.351,0.0
36.187,-71.20499999999998,0.0
36.166,-71.05900000000003,0.0
36.145,-70.91399999999999,0.0
36.124,-70.76799999999997,0.0
36.103,-70.62299999999999,0.0
36.081,-70.47699999999998,0.0
36.06,-70.332,0.0
36.038,-70.18700000000001,0.0
36.016,-70.041,0.0
35.994,-69.89600000000002,0.0
35.972,-69.75099999999998,0.0
35.95,-69.606,0.0
35.928,-69.46100000000001,0.0
35.905,-69.31599999999997,0.0
35.883,-69.17099999999999,0.0
35.86,-69.02600000000001,0.0
35.837,-68.88099999999997,0.0
35.814,-68.73700000000002,0.0
35.791,-68.59199999999998,0.0
35.768,-68.447,0.0
35.745,-68.303,0.0
35.721,-68.15800000000002,0.0
35.698,-68.01400000000001,0.0
35.674,-67.87,0.0
35.65,-67.72500000000002,0.0
35.626,-67.58100000000002,0.0
35.602,-67.43700000000001,0.0
35.578,-67.293,0.0
35.553,-67.149,0.0
35.529,-67.005,0.0
35.504,-66.86099999999999,0.0
35.48,-66.71699999999998,0.0
35.455,-66.57299999999998,0.0
35.43,-66.42899999999997,0.0
35.405,-66.286,0.0
35.379,-66.142,0.0
35.354,-65.99900000000002,0.0
35.329,-65.85500000000002,0.0
35.303,-65.71199999999999,0.0
35.277,-65.56799999999998,0.0
35.251,-65.42500000000001,0.0
35.225,-65.28199999999998,0.0
35.199,-65.13900000000001,0.0
35.173,-64.99599999999998,0.0
35.147,-64.85300000000001,0.0
34.474,-129.16,0.0
34.503,-129.019,0.0
34.533,-128.878,0.0
34.563,-128.737,0.0
34.592,-128.596,0.0
34.622,-128.454,0.0
34.651,-128.313,0.0
34.68,-128.171,0.0
34.709,-128.029,0.0
34.738,-127.888,0.0
34.767,-127.74600000000001,0.0
34.795,-127.60400000000001,0.0
34.824,-127.46199999999999,0.0
34.852,-127.32,0.0
34.881,-127.178,0.0
34.909,-127.036,0.0
34.937,-126.894,0.0
34.965,-126.751,0.0
34.992,-126.60900000000001,0.0
35.02,-126.46600000000001,0.0
35.048,-126.32400000000001,0.0
35.075,-126.18100000000001,0.0
35.102,-126.03899999999999,0.0
35.129,-125.89599999999999,0.0
35.156,-125.75299999999999,0.0
35.183,-125.61000000000001,0.0
35.21,-125.46700000000001,0.0
35.237,-125.32400000000001,0.0
35.263,-125.18100000000001,0.0
35.29,-125.03800000000001,0.0
35.316,-124.89500000000001,0.0
35.342,-124.75200000000001,0.0
35.368,-124.608,0.0
35.394,-124.465,0.0
35.42,-124.321,0.0
35.445,-124.178,0.0
35.471,-124.03399999999999,0.0
35.496,-123.89099999999999,0.0
35.521,-123.74700000000001,0.0
35.547,-123.60300000000001,0.0
35.572,-123.459,0.0
35.596,-123.315,0.0
35.621,-123.17099999999999,0.0
35.646,-123.02699999999999,0.0
35.67,-122.88300000000001,0.0
35.695,-122.739,0.0
35.719,-122.595,0.0
35.743,-122.44999999999999,0.0
35.767,-122.30600000000001,0.0
35.791,-122.162,0.0
35.815,-122.017,0.0
35.838,-121.87200000000001,0.0
35.862,-121.72800000000001,0.0
35.885,-121.583,2.7761428978724866e-12
35.908,-121.43799999999999,3.4431044779825916e-9
35.931,-121.29400000000001,6.236866842855071e-7
35.954,-121.149,4.375897943516128e-6
35.977,-121.00399999999999,4.171465128559656e-6
36.0,-120.85900000000001,3.2146696096163174e-6
36.022,-120.714,1.0582397724040105e-5
36.045,-120.56899999999999,0.00032131684939419255
36.067,-120.423,0.0019358878464736293
36.09,-120.27799999999999,0.0025851620911896862
36.112,-120.13300000000001,0.005169495663327471
36.134,-119.987,0.01093112711849551
