lat,lon,all_report_fourhours_per_year_grid_130_cropped_blurred
37.644,-111.689,0.07921178302351317
37.659,-111.53999999999999,0.026052146216297575
37.673,-111.39099999999999,0.03505927292365324
37.688,-111.24199999999999,0.16706798802285472
37.702,-111.09299999999999,0.4421654373243611
37.716,-110.94399999999999,0.49107064437874737
37.73,-110.79499999999999,0.51665881469315
37.743,-110.64599999999999,0.493446294558466
37.757,-110.49700000000001,0.4187146133387838
37.77,-110.34800000000001,0.10916935024802571
37.784,-110.19900000000001,0.008600930735344518
37.797,-110.05000000000001,0.0026754680969592187
37.81,-109.9,0.03932677200243297
37.823,-109.751,0.17059260535978282
37.836,-109.602,0.2093950865483071
37.848,-109.452,0.2615490619615878
37.861,-109.303,0.29422554597541406
37.873,-109.15299999999999,0.24454826055466383
37.886,-109.00399999999999,0.22085210086685822
37.898,-108.85400000000001,0.19376577816397808
37.91,-108.70500000000001,0.19992204075755882
37.922,-108.555,0.11760271204014065
37.934,-108.406,0.054761073107282635
37.945,-108.256,0.03828359581447378
37.957,-108.106,0.18622131682959522
37.968,-107.957,0.22240227296335513
37.979,-107.80699999999999,0.27007491934691336
37.99,-107.65700000000001,0.34457291693191905
38.001,-107.507,0.32299016136714825
38.012,-107.357,0.26952938154040423
38.023,-107.208,0.12883761096422208
38.034,-107.05799999999999,0.10529650778156528
38.044,-106.90799999999999,0.09191309458346512
38.054,-106.75800000000001,0.014202805343802964
38.065,-106.608,0.012650681756750402
38.075,-106.458,0.06346607461161245
38.085,-106.30799999999999,0.13446997071946212
38.094,-106.15799999999999,0.1510931424837249
38.104,-106.00800000000001,0.16357374197460212
38.114,-105.857,0.20221150555271078
38.123,-105.707,0.19461746922865977
38.132,-105.55699999999999,0.17940388792824433
38.142,-105.40700000000001,0.24630105296160562
38.151,-105.257,0.35612045560579686
38.159,-105.106,0.7738670375818851
38.168,-104.95599999999999,1.2658900482518427
38.177,-104.80600000000001,2.06955977884136
38.185,-104.655,2.2148244321679322
38.194,-104.505,2.280032401077708
38.202,-104.35499999999999,2.4079041059672184
38.21,-104.20400000000001,2.2937367105287243
38.218,-104.054,2.02613567303877
38.226,-103.90300000000002,2.176842586992175
38.234,-103.75299999999999,2.437163246534237
38.241,-103.60300000000001,2.614068382736249
38.249,-103.452,2.4974642374648663
38.256,-103.30099999999999,2.285355363164097
38.263,-103.15100000000001,2.1619053819664784
38.27,-103.0,2.817945773147215
38.277,-102.85000000000002,3.044074387363387
38.284,-102.69900000000001,3.2201739281341055
38.29,-102.54899999999998,3.6355852632437835
38.297,-102.39800000000002,3.7653134272947866
38.303,-102.24700000000001,3.3789712070300126
38.31,-102.09699999999998,4.552322208487986
38.316,-101.94600000000003,5.367937766243454
38.322,-101.79500000000002,5.843556482059118
38.328,-101.644,6.286847618897966
38.333,-101.49400000000003,6.113039587872556
38.339,-101.34300000000002,6.24767521379294
38.344,-101.19200000000001,6.29356335774253
38.35,-101.041,6.798251716634198
38.355,-100.88999999999999,6.872978749254283
38.36,-100.74000000000001,6.641808972333531
38.365,-100.589,6.170411943051709
38.37,-100.43799999999999,5.401278125043916
38.375,-100.28699999999998,5.880327482876283
38.379,-100.13600000000002,6.029159710222865
38.383,-99.98500000000001,5.756973161122101
38.388,-99.834,5.843649577079696
38.392,-99.68299999999999,6.066259787496436
38.396,-99.53199999999998,5.989546576398422
38.4,-99.382,6.5742481531814265
38.404,-99.231,7.972282590632136
38.407,-99.07999999999998,8.773307427614577
38.411,-98.92899999999997,8.936319297092702
38.414,-98.77800000000002,8.794867481010087
38.417,-98.62700000000001,8.36089962130461
38.42,-98.476,7.99242042704455
38.423,-98.32499999999999,7.561428189015386
38.426,-98.17399999999998,7.462182816877791
38.429,-98.02300000000002,8.219308140724896
38.431,-97.87200000000001,8.302638828987806
38.434,-97.721,7.228333085084111
38.436,-97.56900000000002,7.059151268215705
38.438,-97.418,6.982594962874906
38.44,-97.267,6.4090000882959615
38.442,-97.11599999999999,4.971346924647098
38.444,-96.96499999999997,5.08056604149974
38.446,-96.81400000000002,5.400682501209837
38.447,-96.66300000000001,5.337615782471653
38.449,-96.512,6.038338661160377
38.45,-96.36099999999999,6.565926188501624
38.451,-96.20999999999998,7.166167516190497
38.452,-96.05900000000003,7.46533973297505
38.453,-95.90800000000002,7.806881730287005
38.454,-95.75599999999997,7.723472958349768
38.454,-95.60500000000002,7.66415927912091
38.455,-95.45400000000001,7.158212307417404
38.455,-95.303,6.433557829067977
38.455,-95.15199999999999,6.141021247720427
38.455,-95.00099999999998,6.5543824994796624
38.455,-94.85000000000002,6.044330621769821
38.455,-94.69900000000001,5.980747425034623
38.455,-94.548,5.92665703887001
38.454,-94.39699999999999,5.6907806739558024
38.454,-94.245,5.5272313130602555
38.453,-94.094,5.456873900576051
38.452,-93.94299999999998,5.938756307406299
38.451,-93.79199999999997,6.16859535741141
38.45,-93.64100000000002,6.650249796099498
38.449,-93.49000000000001,6.7849815808028096
38.447,-93.339,6.585407621651482
38.446,-93.18799999999999,6.9199863390198555
38.444,-93.03699999999998,7.685527687229336
38.442,-92.88600000000002,8.136585214667615
38.44,-92.73500000000001,7.970627633196103
38.438,-92.58300000000003,8.671120804237878
38.436,-92.43200000000002,8.550535617844853
38.434,-92.281,7.6317513735678375
38.432,-92.13,6.673825981237709
38.429,-91.97899999999998,6.19953671826402
38.426,-91.82799999999997,6.260568310089766
38.423,-91.67700000000002,5.458288227310978
38.42,-91.52600000000001,5.837660224813491
38.417,-91.375,6.740443660976056
38.414,-91.22399999999999,6.72127018146037
38.411,-91.07299999999998,7.292185376642923
38.407,-90.92200000000003,8.548655954126005
38.404,-90.77100000000002,10.416045496192904
38.4,-90.62,11.811767150844418
38.396,-90.469,12.385056340197284
38.392,-90.31799999999998,12.984134461362705
38.388,-90.168,12.705394919234628
38.384,-90.017,11.941272392190378
38.379,-89.86599999999999,10.468065336516384
38.375,-89.71499999999997,9.46773386248697
38.37,-89.56400000000002,8.539534996379189
38.365,-89.41300000000001,7.944407264422967
38.36,-89.262,8.079649661343565
38.355,-89.11099999999999,7.996598387913914
38.35,-88.96100000000001,7.545199765692692
38.345,-88.81,7.707724751620696
38.339,-88.65899999999999,7.391931423519084
38.333,-88.50799999999998,7.265709339201628
38.328,-88.358,7.067100875700837
38.322,-88.207,6.83441865695511
38.316,-88.05599999999998,7.06339164212556
38.31,-87.90499999999997,7.941518063642764
38.303,-87.755,8.921374341480021
38.297,-87.60399999999998,9.724960293070781
38.291,-87.45299999999997,9.94133948525233
38.284,-87.303,10.351315944812384
38.277,-87.15199999999999,9.775980649438393
38.27,-87.00200000000001,9.678784817753003
38.263,-86.851,9.983578901823664
38.256,-86.69999999999999,10.408199111011893
38.249,-86.55000000000001,10.694253194155289
38.241,-86.399,10.284232959629692
38.234,-86.24900000000002,11.42284469151358
38.226,-86.09800000000001,13.890179794050027
38.218,-85.94799999999998,15.191950732088015
38.21,-85.798,15.077883320054285
38.202,-85.64699999999999,15.177335786965306
38.194,-85.49700000000001,15.155511246624755
38.185,-85.346,14.306720901004784
38.177,-85.19600000000003,12.665570911818882
38.168,-85.04599999999999,11.957765724269521
38.16,-84.89600000000002,13.02657491965669
38.151,-84.745,13.078377530601115
38.142,-84.59500000000003,13.575179384363564
38.133,-84.445,13.384305096910474
38.123,-84.29500000000002,13.577129607618788
38.114,-84.144,13.830549915804356
38.104,-83.99400000000003,12.812382366776284
38.095,-83.844,13.163510960194449
38.085,-83.69400000000002,13.0524045725024
38.075,-83.54399999999998,12.799385822215159
38.065,-83.394,12.06925690068107
38.055,-83.24400000000003,11.815978040812135
38.044,-83.094,11.515422021432684
38.034,-82.94400000000002,10.859899239061923
38.023,-82.79399999999998,10.12540051701027
38.012,-82.644,9.20764152641341
38.002,-82.495,8.69866664309434
37.991,-82.34500000000003,8.546123238797097
37.98,-82.195,8.317137570413882
37.968,-82.04500000000002,7.525118650794044
37.957,-81.89600000000002,6.868114123656942
37.945,-81.74599999999998,6.552646063525097
37.934,-81.596,6.69760591614778
37.922,-81.447,6.664329308037262
37.91,-81.29700000000003,5.94017614004607
37.898,-81.14699999999999,5.856140399099443
37.886,-80.99799999999999,6.371493944967274
37.874,-80.84800000000001,7.215244132677458
37.861,-80.69900000000001,7.033102961305525
37.849,-80.55000000000001,6.352248204450478
37.836,-80.39999999999998,6.738901581832752
37.823,-80.25099999999998,7.190047247706583
37.81,-80.10199999999998,7.706549615050506
37.797,-79.952,8.248237270690588
37.784,-79.803,9.573643125085841
37.77,-79.654,10.458752548064021
37.757,-79.505,10.857143886261262
37.743,-79.356,12.461061111471755
37.73,-79.207,13.854238439467133
37.716,-79.05700000000002,14.734262711515875
37.702,-78.90800000000002,15.035965848013698
37.688,-78.75900000000001,14.713370776747817
37.673,-78.61099999999999,14.206506530631593
37.659,-78.46199999999999,13.293534272970854
37.645,-78.31299999999999,12.516743314859367
37.63,-78.16399999999999,12.083281042278731
37.615,-78.01499999999999,11.082316310259424
37.6,-77.86700000000002,11.165677918412351
37.585,-77.71800000000002,11.789193648559618
37.57,-77.56900000000002,12.352736195099967
37.555,-77.42099999999999,12.787910113770419
37.539,-77.27199999999999,12.571594553934185
37.524,-77.12400000000002,12.531571527319628
37.508,-76.97500000000002,11.99196789365392
37.492,-76.827,11.937625516749668
37.476,-76.678,12.119639402394402
37.46,-76.52999999999997,13.402425842895473
37.444,-76.382,14.031475564738827
37.428,-76.233,13.186068767869418
37.411,-76.08499999999998,10.696573951776926
37.395,-75.93700000000001,8.682967630931339
37.378,-75.78899999999999,8.791287300504846
37.361,-75.64100000000002,8.936731069402082
37.344,-75.493,8.946048288147281
37.327,-75.34500000000003,8.943191280289565
37.31,-75.197,8.221770983758871
37.292,-75.04899999999998,0.0
37.275,-74.90100000000001,0.0
37.257,-74.75299999999999,0.0
37.239,-74.606,0.0
37.222,-74.45800000000003,0.0
37.204,-74.31,0.0
37.185,-74.16300000000001,0.0
37.167,-74.01499999999999,0.0
37.149,-73.868,0.0
37.13,-73.72000000000003,0.0
37.112,-73.57299999999998,0.0
37.093,-73.42500000000001,0.0
37.074,-73.27800000000002,0.0
37.055,-73.13099999999997,0.0
37.036,-72.98399999999998,0.0
37.016,-72.83699999999999,0.0
36.997,-72.69,0.0
36.977,-72.543,0.0
36.958,-72.39600000000002,0.0
36.938,-72.24900000000002,0.0
36.918,-72.10199999999998,0.0
36.898,-71.95499999999998,0.0
36.877,-71.80799999999999,0.0
36.857,-71.66199999999998,0.0
36.837,-71.51499999999999,0.0
36.816,-71.368,0.0
36.795,-71.22199999999998,0.0
36.775,-71.07499999999999,0.0
36.754,-70.92899999999997,0.0
36.732,-70.78199999999998,0.0
36.711,-70.63600000000002,0.0
36.69,-70.49000000000001,0.0
36.668,-70.344,0.0
36.647,-70.19799999999998,0.0
36.625,-70.05200000000002,0.0
36.603,-69.90499999999997,0.0
36.581,-69.75999999999999,0.0
36.559,-69.61399999999998,0.0
36.537,-69.46800000000002,0.0
36.514,-69.322,0.0
36.492,-69.17599999999999,0.0
36.469,-69.031,0.0
36.446,-68.88499999999999,0.0
36.423,-68.73899999999998,0.0
36.4,-68.594,0.0
36.377,-68.44900000000001,0.0
36.354,-68.303,0.0
36.331,-68.15800000000002,0.0
36.307,-68.01299999999998,0.0
36.283,-67.868,0.0
36.26,-67.72199999999998,0.0
36.236,-67.577,0.0
36.212,-67.43200000000002,0.0
36.187,-67.28800000000001,0.0
36.163,-67.14299999999997,0.0
36.139,-66.99799999999999,0.0
36.114,-66.85300000000001,0.0
36.089,-66.709,0.0
36.065,-66.56400000000002,0.0
36.04,-66.41899999999998,0.0
36.015,-66.27499999999998,0.0
35.989,-66.13099999999997,0.0
35.964,-65.98599999999999,0.0
35.939,-65.84199999999998,0.0
35.913,-65.69799999999998,0.0
35.887,-65.55399999999997,0.0
35.862,-65.41000000000003,0.0
35.836,-65.26600000000002,0.0
35.809,-65.12200000000001,0.0
35.783,-64.97800000000001,0.0
35.757,-64.834,0.0
35.73,-64.69,0.0
35.054,-129.343,0.0
35.084,-129.201,0.0
35.114,-129.059,0.0
35.144,-128.917,0.0
35.174,-128.775,0.0
35.203,-128.633,0.0
35.233,-128.491,0.0
35.262,-128.349,0.0
35.291,-128.206,0.0
35.32,-128.064,0.0
35.349,-127.92099999999999,0.0
35.377,-127.779,0.0
35.406,-127.636,0.0
35.435,-127.494,0.0
35.463,-127.351,0.0
35.491,-127.208,0.0
35.519,-127.065,0.0
35.547,-126.922,0.0
35.575,-126.779,0.0
35.603,-126.636,0.0
35.63,-126.493,0.0
35.658,-126.34899999999999,0.0
35.685,-126.20599999999999,0.0
35.713,-126.06200000000001,0.0
35.74,-125.91900000000001,0.0
35.767,-125.775,0.0
35.793,-125.632,0.0
35.82,-125.488,0.0
35.847,-125.344,0.0
35.873,-125.19999999999999,0.0
35.9,-125.05600000000001,0.0
35.926,-124.912,0.0
35.952,-124.768,0.0
35.978,-124.624,0.0
36.004,-124.47999999999999,0.0
36.029,-124.33600000000001,0.0
36.055,-124.191,0.0
36.08,-124.047,0.0
36.106,-123.90299999999999,0.0
36.131,-123.75800000000001,0.0
36.156,-123.613,0.0
36.181,-123.469,0.0
36.206,-123.32400000000001,0.0
36.231,-123.179,0.0
36.255,-123.03399999999999,0.0
36.28,-122.88900000000001,0.0
36.304,-122.744,0.0
36.328,-122.59899999999999,0.0
36.352,-122.45400000000001,0.0
36.376,-122.309,0.0
36.4,-122.16399999999999,0.0
36.424,-122.018,0.0
36.447,-121.87299999999999,0.0
36.471,-121.72800000000001,0.0
36.494,-121.582,0.0
36.517,-121.43700000000001,0.0
36.54,-121.291,3.1550106342217387e-9
36.563,-121.14500000000001,2.6156619260424303e-5
36.586,-120.999,0.005851359946381469
36.609,-120.85400000000001,0.047689655564184676
36.631,-120.708,0.09870460247917476
36.653,-120.56200000000001,0.122531520820009
36.676,-120.416,0.1941928927246629
36.698,-120.27000000000001,0.2286597816889799
36.72,-120.124,0.3206540849811303
36.742,-119.97800000000001,0.3962961884797928
36.764,-119.83099999999999,0.36462043880591166
36.785,-119.685,0.3415167709126611
36.807,-119.53899999999999,0.3590586320947849
36.828,-119.392,0.39536965352948256
36.849,-119.24600000000001,0.3617587261947585
36.871,-119.09899999999999,0.31618333523415276
36.892,-118.953,0.2671843107477393
36.912,-118.80600000000001,0.17035568612303395
36.933,-118.65899999999999,0.11279796704112215
36.954,-118.513,0.13880258768009066
36.974,-118.36600000000001,0.14037731498018965
36.995,-118.219,0.1430766667042651
37.015,-118.072,0.13436581207766574
37.035,-117.92500000000001,0.1264942195903134
37.055,-117.77799999999999,0.05741691786681678
37.075,-117.631,0.01231497333889248
37.094,-117.48400000000001,0.00591775012245463
37.114,-117.33699999999999,0.0008703207425665908
37.133,-117.19,0.0009270404675053181
37.153,-117.042,0.02835599260574213
37.172,-116.89500000000001,0.18774065240300644
37.191,-116.74700000000001,0.3749340956652473
37.21,-116.6,0.4698348754739173
37.229,-116.453,0.69359445784101
37.247,-116.305,0.8103389711035792
37.266,-116.15700000000001,0.8321688104896476
37.284,-116.00999999999999,0.6830563512942452
37.303,-115.862,0.5381319636633916
37.321,-115.714,0.47020844850662513
37.339,-115.56700000000001,0.38521792496331464
37.357,-115.41900000000001,0.2543090985295683
37.375,-115.27099999999999,0.27762422121499564
37.392,-115.12299999999999,0.6623255069506436
37.41,-114.975,0.77199523913562
37.427,-114.827,0.7313021883657208
37.444,-114.679,0.6961512815818409
37.462,-114.531,0.7201647069208098
37.479,-114.382,0.6134721252853728
37.495,-114.23400000000001,0.2760542837855064
37.512,-114.08600000000001,0.2933363944907248
37.529,-113.93799999999999,0.298774298401057
37.545,-113.78899999999999,0.36683513795508094
37.562,-113.64099999999999,0.4058930346190171
37.578,-113.49199999999999,0.5280038519708308
37.594,-113.344,0.527947872178417
37.61,-113.195,0.3523647896377185
37.626,-113.047,0.32186601969132195
37.641,-112.898,0.31672233191992927
37.657,-112.749,0.29890201310395637
37.672,-112.601,0.21034657062275428
37.688,-112.452,0.2531878575317212
37.703,-112.303,0.2630506307700803
37.718,-112.154,0.257335618105619
37.733,-112.005,0.22218593330507225
37.748,-111.856,0.20307611801014316
37.762,-111.707,0.15198001982284481
37.777,-111.55799999999999,0.1388584112714619
37.791,-111.40899999999999,0.14041427917449104
37.805,-111.25999999999999,0.16704028889274208
37.82,-111.11099999999999,0.23883453199233104
37.834,-110.96199999999999,0.27748450092088883
37.847,-110.81299999999999,0.41423743852557643
37.861,-110.66399999999999,0.2751868739706871
37.875,-110.51400000000001,0.11900492268391194
37.888,-110.36500000000001,0.01977214210059769
37.902,-110.21600000000001,0.0009688318425082218
37.915,-110.066,5.586962127907577e-5
37.928,-109.917,0.00837709791304536
37.941,-109.767,0.06876786359346791
37.954,-109.618,0.1526002114299481
37.966,-109.46799999999999,0.23917574199234487
37.979,-109.31899999999999,0.26631393260347985
37.991,-109.16900000000001,0.29735449355430915
38.004,-109.019,0.2955244935075677
38.016,-108.87,0.24897549938665245
38.028,-108.72,0.1814333396937674
38.04,-108.57,0.0750070159760873
38.052,-108.42099999999999,0.05288170766494402
38.063,-108.27099999999999,0.07327218747219762
38.075,-108.12100000000001,0.2376951271914786
38.086,-107.971,0.30696254316029514
38.097,-107.821,0.3469564845765794
38.109,-107.67099999999999,0.4223732518847869
38.12,-107.52099999999999,0.35428792058610803
38.13,-107.37100000000001,0.1646329235005351
38.141,-107.221,0.1096513491444392
38.152,-107.071,0.10344486726415025
38.162,-106.92099999999999,0.08191955965667286
38.173,-106.77099999999999,0.017512843375413697
38.183,-106.62100000000001,0.046690445304883914
38.193,-106.47,0.09365371086182599
38.203,-106.32,0.11520113921864605
38.213,-106.16999999999999,0.1469779482590559
38.222,-106.02000000000001,0.16264776951254448
38.232,-105.869,0.19124170891764472
38.241,-105.719,0.1636807418149511
38.251,-105.56899999999999,0.20442633666051854
38.26,-105.418,0.29112808936041
38.269,-105.268,0.38013408742647514
38.278,-105.118,0.8250814755668209
38.286,-104.96700000000001,1.3507502441266077
38.295,-104.81700000000001,2.138274414553417
38.303,-104.666,2.302365935799221
38.312,-104.51599999999999,2.370084320700107
38.32,-104.36500000000001,2.4967407428543003
38.328,-104.215,2.2737306460171607
38.336,-104.064,1.9058773528283743
38.344,-103.91300000000001,1.5426034945953515
38.352,-103.76299999999998,2.0077660218309017
38.359,-103.61200000000002,2.058189169823757
38.367,-103.46100000000001,2.1494609994244547
38.374,-103.31099999999998,1.9089294991722947
38.381,-103.16000000000003,1.4676576676356081
38.388,-103.00900000000001,1.7602799614879683
38.395,-102.858,2.7059766514795727
38.402,-102.70800000000003,3.370308688452932
38.409,-102.55700000000002,3.593055474223643
38.415,-102.406,3.045321462679638
38.422,-102.255,3.053760674771978
38.428,-102.10399999999998,4.279241752170756
38.434,-101.95400000000001,4.661566607082709
38.44,-101.803,5.38198772122073
38.446,-101.65199999999999,5.819213909638568
38.452,-101.50099999999998,5.820919079566582
38.457,-101.35000000000002,6.148395167337928
38.463,-101.19900000000001,5.614709096879346
38.468,-101.048,5.647833360192914
38.473,-100.89699999999999,5.553596102577234
38.478,-100.74599999999998,5.5053742972338755
38.483,-100.59500000000003,5.402169706465061
38.488,-100.44400000000002,5.242429294224708
38.493,-100.293,5.527885013340652
38.497,-100.142,5.450304974262561
38.502,-99.99099999999999,5.042519227566564
38.506,-99.83999999999997,5.346541216664202
38.51,-99.68900000000002,5.75431033038954
38.514,-99.53800000000001,5.950015354909598
38.518,-99.38600000000002,7.302244172453791
38.522,-99.23500000000001,8.759684796164384
38.526,-99.084,9.678672497462593
38.529,-98.93299999999999,9.796009813977479
38.532,-98.78199999999998,9.468931394872298
38.536,-98.63099999999997,8.603480271702427
38.539,-98.48000000000002,8.38494485621372
38.542,-98.32799999999997,7.605606363123258
38.545,-98.17700000000002,7.308727723463479
38.547,-98.02600000000001,7.964998780427716
38.55,-97.875,8.370920082754225
38.552,-97.72399999999999,7.431791292722735
38.555,-97.572,7.160878209242768
38.557,-97.42099999999999,7.228383432863414
38.559,-97.26999999999998,6.518761868069776
38.561,-97.11900000000003,5.354712140744139
38.562,-96.96699999999998,5.191950902183513
38.564,-96.81599999999997,5.2917999088355705
38.566,-96.66500000000002,5.012173706144329
38.567,-96.51400000000001,5.96634565966467
38.568,-96.36200000000002,6.62169476391475
38.569,-96.21100000000001,7.283082750969865
38.57,-96.06,7.5692315396371255
38.571,-95.90899999999999,7.872557842617432
38.572,-95.757,7.388986370869423
38.573,-95.606,7.5818934221059795
38.573,-95.45499999999998,7.546260702380251
38.573,-95.30399999999997,7.048247073757031
38.574,-95.15199999999999,7.094291093963948
38.574,-95.00099999999998,7.7714412882880115
38.574,-94.85000000000002,7.714357739732768
38.573,-94.69799999999998,7.594797227536488
38.573,-94.54700000000003,7.562069467465662
38.573,-94.39600000000002,7.107238814813373
38.572,-94.245,6.580416036519006
38.571,-94.09300000000002,6.39854245721213
38.57,-93.94200000000001,6.114799029681362
38.569,-93.791,5.780212466608604
38.568,-93.63999999999999,6.4608578949626985
38.567,-93.488,6.7092049959496025
38.566,-93.33699999999999,6.3973235337151895
38.564,-93.18599999999998,6.533957344154823
38.562,-93.03500000000003,6.8088128310217595
38.561,-92.88299999999998,7.646383449690191
38.559,-92.73200000000003,7.536075938039742
38.557,-92.58100000000002,8.224181102033366
38.555,-92.43,8.24646395949544
38.552,-92.27800000000002,7.815556586704347
38.55,-92.12700000000001,7.221876535711721
38.547,-91.976,6.756137913383325
38.545,-91.82499999999999,6.462311570598528
38.542,-91.67399999999998,5.421632929046795
38.539,-91.52199999999999,5.504422954706066
38.536,-91.37099999999998,6.696307140216071
38.532,-91.22000000000003,7.2197011958424415
38.529,-91.06900000000002,8.37538505555106
38.526,-90.918,10.291118849269086
38.522,-90.767,12.121346545238929
38.518,-90.61500000000001,13.48222498269028
38.514,-90.464,13.87813721883677
38.51,-90.31299999999999,14.011743375322238
38.506,-90.16199999999998,13.47969843776822
38.502,-90.01100000000002,12.558694312813444
38.497,-89.86000000000001,10.831976185952689
38.493,-89.709,9.45551086716053
38.488,-89.55799999999999,8.572543284977318
38.483,-89.40699999999998,7.873373279981617
38.478,-89.25599999999997,7.70946437347867
38.473,-89.10500000000002,7.424707804015992
38.468,-88.95400000000001,7.037293896946741
38.463,-88.803,7.593749468971191
38.457,-88.65199999999999,7.325100050302517
38.452,-88.50099999999998,7.11568710622275
38.446,-88.35000000000002,7.383047046250924
38.44,-88.19900000000001,7.964113551077812
38.434,-88.048,7.824902033479527
38.428,-87.89699999999999,8.74908262443467
38.422,-87.74700000000001,9.589144038336391
38.415,-87.596,9.979650837952121
38.409,-87.445,9.944278739706872
38.402,-87.29399999999998,9.873731089071345
38.395,-87.14299999999997,9.449132389048685
38.388,-86.993,9.283907911690836
38.381,-86.84199999999998,9.665748851886873
38.374,-86.69099999999997,9.951474257727655
38.367,-86.54000000000002,9.828527053078332
38.359,-86.38999999999999,9.685553291061764
38.352,-86.23899999999998,10.959199094904852
38.344,-86.089,13.377060436063086
38.336,-85.93799999999999,14.744959586354678
38.328,-85.78699999999998,14.9972107406406
38.32,-85.637,15.008760086109543
38.312,-85.48599999999999,14.980494971207643
38.304,-85.33600000000001,13.837613198571276
38.295,-85.185,12.532347373235124
38.286,-85.03500000000003,12.0459148766387
38.278,-84.88400000000001,12.570483481476153
38.269,-84.73399999999998,13.091555686232754
38.26,-84.58300000000003,13.40557423886855
38.251,-84.43299999999999,12.910989674812246
38.241,-84.28300000000002,12.626852324647054
38.232,-84.132,12.366534058510222
38.222,-83.98200000000003,11.684708979011049
38.213,-83.832,11.976142018036594
38.203,-83.68200000000002,11.436039858425618
38.193,-83.531,11.325461045048888
38.183,-83.38099999999997,10.688510088465641
38.173,-83.231,9.854634074784464
38.162,-83.08100000000002,9.43213371307716
38.152,-82.93099999999998,9.499802996939994
38.141,-82.781,9.963827446599662
38.131,-82.63099999999997,9.810344380792506
38.12,-82.481,9.114057600699274
38.109,-82.33100000000002,8.910928078247272
38.098,-82.18099999999998,8.687751349132625
38.086,-82.031,8.534735891505568
38.075,-81.88099999999997,8.703108050302312
38.063,-81.731,8.597282573386472
38.052,-81.58100000000002,8.231998576862658
38.04,-81.43200000000002,7.611165574536479
38.028,-81.28199999999998,6.0738411257737255
38.016,-81.132,5.50468089309651
38.004,-80.98200000000003,5.433996659740155
37.992,-80.83300000000003,6.0820073025186865
37.979,-80.68299999999999,6.198325799917634
37.967,-80.53399999999999,5.783370747097646
37.954,-80.38400000000001,6.097467094560737
37.941,-80.23500000000001,6.667572667590483
37.928,-80.08499999999998,6.915025566295348
37.915,-79.93599999999998,7.1737245562954906
37.902,-79.786,8.054524815001585
37.888,-79.637,8.984732580915411
37.875,-79.488,9.297042244195914
37.861,-79.33800000000002,10.60055907724514
37.848,-79.18900000000002,12.476610814315121
37.834,-79.04000000000002,13.526878694527477
37.82,-78.89100000000002,14.227212376296533
37.806,-78.74200000000002,14.812456724349548
37.791,-78.59199999999998,14.802763077939517
37.777,-78.44299999999998,14.927098127314029
37.762,-78.29399999999998,14.04568744864777
37.748,-78.14499999999998,12.33573294111378
37.733,-77.99599999999998,10.97902098988722
37.718,-77.84800000000001,11.377213808647122
37.703,-77.69900000000001,12.005300291518635
37.688,-77.55000000000001,11.952586028184893
37.673,-77.40100000000001,11.900231877695957
37.657,-77.25200000000001,11.772551923399494
37.642,-77.10399999999998,11.841797784910991
37.626,-76.95499999999998,11.52439648660252
37.61,-76.80700000000002,11.764023704811388
37.594,-76.65800000000002,11.635385009717778
37.578,-76.50999999999999,12.220454690647719
37.562,-76.36099999999999,11.990028924154903
37.545,-76.21300000000002,12.253811969771938
37.529,-76.06400000000002,8.708147516248804
37.512,-75.916,8.272113467396334
37.496,-75.76799999999997,8.730487174649006
37.479,-75.61900000000003,8.827846799408407
37.462,-75.471,8.76828132693647
37.445,-75.32299999999998,8.43904739423017
37.427,-75.17500000000001,8.370583211751104
37.41,-75.02699999999999,0.0
37.392,-74.87900000000002,0.0
37.375,-74.731,0.0
37.357,-74.58300000000003,0.0
37.339,-74.435,0.0
37.321,-74.28800000000001,0.0
37.303,-74.13999999999999,0.0
37.285,-73.99200000000002,0.0
37.266,-73.844,0.0
37.248,-73.697,0.0
37.229,-73.54899999999998,0.0
37.21,-73.40199999999999,0.0
37.191,-73.25400000000002,0.0
37.172,-73.10700000000003,0.0
37.153,-72.95999999999998,0.0
37.134,-72.81200000000001,0.0
37.114,-72.66500000000002,0.0
37.095,-72.51799999999997,0.0
37.075,-72.37099999999998,0.0
37.055,-72.22399999999999,0.0
37.035,-72.077,0.0
37.015,-71.93,0.0
36.995,-71.78300000000002,0.0
36.974,-71.63600000000002,0.0
36.954,-71.48899999999998,0.0
36.933,-71.34199999999998,0.0
36.913,-71.19600000000003,0.0
36.892,-71.04899999999998,0.0
36.871,-70.90300000000002,0.0
36.85,-70.75599999999997,0.0
36.828,-70.61000000000001,0.0
36.807,-70.46300000000002,0.0
36.786,-70.31700000000001,0.0
36.764,-70.17099999999999,0.0
36.742,-70.024,0.0
36.72,-69.87799999999999,0.0
36.698,-69.73200000000003,0.0
36.676,-69.58600000000001,0.0
36.654,-69.44,0.0
36.631,-69.29399999999998,0.0
36.609,-69.14800000000002,0.0
36.586,-69.00200000000001,0.0
36.563,-68.85700000000003,0.0
36.54,-68.71100000000001,0.0
36.517,-68.565,0.0
36.494,-68.42000000000002,0.0
36.471,-68.274,0.0
36.448,-68.12900000000002,0.0
36.424,-67.983,0.0
36.4,-67.83800000000002,0.0
36.376,-67.69299999999998,0.0
36.353,-67.548,0.0
36.328,-67.40300000000002,0.0
36.304,-67.257,0.0
36.28,-67.11200000000002,0.0
36.255,-66.96800000000002,0.0
36.231,-66.82299999999998,0.0
