lat,lon,all_sig_report_days_per_year_grid_130_cropped_blurred
41.209,-107.275,0.00615138448349191
41.219,-107.12100000000001,0.005457806964991509
41.229,-106.96600000000001,0.007900505945200266
41.24,-106.811,0.015369204524822737
41.25,-106.65700000000001,0.02969375155252322
41.26,-106.50200000000001,0.05181620685943021
41.269,-106.34800000000001,0.07991403232245635
41.279,-106.19300000000001,0.1108924523521134
41.289,-106.03800000000001,0.13972624019802993
41.298,-105.88300000000001,0.162697593963938
41.307,-105.72800000000001,0.17903882747773986
41.317,-105.57400000000001,0.190062728443884
41.326,-105.41900000000001,0.19826277722919639
41.334,-105.26400000000001,0.2049009397303595
41.343,-105.10900000000001,0.2095253589938341
41.352,-104.95400000000001,0.2127777632775523
41.36,-104.799,0.216367244716514
41.369,-104.644,0.22138389913911238
41.377,-104.489,0.23035564935408645
41.385,-104.334,0.24428666539322327
41.393,-104.179,0.26381931283313836
41.401,-104.024,0.28806437502002685
41.408,-103.86900000000003,0.3149954106805141
41.416,-103.714,0.3430279055086613
41.423,-103.55799999999999,0.372155725601936
41.431,-103.40300000000002,0.4015485213791575
41.438,-103.24799999999999,0.4292480146763155
41.445,-103.09300000000002,0.4515198205303976
41.452,-102.93700000000001,0.4653800688949804
41.459,-102.78199999999998,0.47066904184373476
41.465,-102.62700000000001,0.47211998130791766
41.472,-102.47199999999998,0.47531191868805167
41.478,-102.31599999999997,0.48702228986542445
41.484,-102.161,0.506560435088806
41.49,-102.00599999999997,0.5275668003700111
41.496,-101.85000000000002,0.54066267561095
41.502,-101.695,0.5388929567479543
41.508,-101.53899999999999,0.5230658974939422
41.513,-101.38400000000001,0.5037148702972505
41.519,-101.22800000000001,0.4920810573866775
41.524,-101.07299999999998,0.4985247397375117
41.529,-100.91699999999997,0.5169823221511392
41.534,-100.762,0.5315526661665771
41.539,-100.606,0.5286658587124636
41.544,-100.45100000000002,0.5078110268451378
41.548,-100.29500000000002,0.48309390310947226
41.553,-100.13999999999999,0.466896919327965
41.557,-99.98399999999998,0.4656463177550967
41.562,-99.82900000000001,0.4705965731414756
41.566,-99.673,0.47525811335292406
41.57,-99.517,0.47565073487950815
41.573,-99.36200000000002,0.4748947415559429
41.577,-99.20600000000002,0.4777940928272813
41.581,-99.05000000000001,0.49118181515954523
41.584,-98.89499999999998,0.5166246478835937
41.587,-98.73899999999998,0.5476534177781156
41.59,-98.58300000000003,0.5742830335378465
41.593,-98.428,0.5909449703201225
41.596,-98.27199999999999,0.6002904357361106
41.599,-98.11599999999999,0.6100193678120652
41.602,-97.96100000000001,0.6284656266230173
41.604,-97.805,0.661051806589567
41.606,-97.649,0.7064993467831803
41.609,-97.493,0.7553645048773682
41.611,-97.33800000000002,0.7930569086771506
41.613,-97.18200000000002,0.8097676132652927
41.615,-97.02600000000001,0.8092038491881065
41.616,-96.87,0.8094651476775435
41.618,-96.71499999999997,0.8258873613998706
41.619,-96.55900000000003,0.8613496013609313
41.62,-96.40300000000002,0.900184809423636
41.622,-96.24700000000001,0.9228574281011228
41.623,-96.09199999999998,0.9226840039517303
41.623,-95.93599999999998,0.902594458533321
41.624,-95.77999999999997,0.8718007444981537
41.625,-95.62400000000002,0.845286174184285
41.625,-95.46800000000002,0.8339083350751088
41.626,-95.31299999999999,0.8398359732268006
41.626,-95.15699999999998,0.8590694355024052
41.626,-95.00099999999998,0.8865933475236525
41.626,-94.84500000000003,0.9231152770564754
41.626,-94.68900000000002,0.9764210016069726
41.625,-94.53399999999999,1.0563335336411253
41.625,-94.37799999999999,1.169221986769689
41.624,-94.22199999999998,1.304373317199557
41.623,-94.06599999999997,1.4368849635446004
41.623,-93.91000000000003,1.5375377237812555
41.622,-93.755,1.5860991541920335
41.62,-93.59899999999999,1.577880386745569
41.619,-93.44299999999998,1.5181677968926033
41.618,-93.28699999999998,1.4204068836842931
41.616,-93.132,1.3085985294894718
41.615,-92.976,1.21070158366845
41.613,-92.82,1.1511243790395762
41.611,-92.66399999999999,1.1391061563998433
41.609,-92.50900000000001,1.171458110168529
41.607,-92.35300000000001,1.2408222620986495
41.604,-92.197,1.335807841739125
41.602,-92.041,1.440203360490981
41.599,-91.88600000000002,1.5313509558049359
41.596,-91.73000000000002,1.593097151595978
41.593,-91.57400000000001,1.6171262660632155
41.59,-91.41899999999998,1.6073125359289147
41.587,-91.26299999999998,1.5770550877665248
41.584,-91.10700000000003,1.545729854864316
41.581,-90.95100000000002,1.528911528863718
41.577,-90.79599999999999,1.528596665965335
41.573,-90.63999999999999,1.5346983109793007
41.57,-90.48500000000001,1.5342362511444927
41.566,-90.32900000000001,1.5189645256107533
41.562,-90.173,1.489506508650448
41.557,-90.01799999999997,1.45521743654618
41.553,-89.86200000000002,1.4291799900778956
41.549,-89.707,1.4171451804021151
41.544,-89.55099999999999,1.4146729819554706
41.539,-89.39600000000002,1.4141874436128121
41.534,-89.24000000000001,1.4098845953494663
41.529,-89.084,1.401100056538757
41.524,-88.92899999999997,1.3946482055520297
41.519,-88.774,1.4051469664686806
41.513,-88.618,1.4494775160873066
41.508,-88.46300000000002,1.5396949311290635
41.502,-88.30700000000002,1.6746717459792766
41.496,-88.15199999999999,1.8400988971838645
41.49,-87.99599999999998,2.011255304625473
41.484,-87.84100000000001,2.1483523322894196
41.478,-87.68599999999998,2.213703906951437
41.472,-87.52999999999997,2.180470733631018
41.465,-87.375,2.0468571887554394
41.459,-87.22000000000003,1.8448587881994634
41.452,-87.06400000000002,1.6129907174037539
41.445,-86.90899999999999,1.3915353645548978
41.438,-86.75400000000002,1.1997709873586122
41.431,-86.59899999999999,1.0491495473385588
41.424,-86.44400000000002,0.9471878167463934
41.416,-86.28800000000001,0.8948778860246448
41.409,-86.13299999999998,0.8843119086649154
41.401,-85.97800000000001,0.8970474650889287
41.393,-85.82299999999998,0.9156553522707696
41.385,-85.668,0.9279309888840978
41.377,-85.51299999999998,0.9262457360543237
41.369,-85.358,0.9060775286206378
41.36,-85.20299999999997,0.8682512067533302
41.352,-85.048,0.8175643458250651
41.343,-84.89299999999997,0.7644804798297652
41.335,-84.738,0.7172580960714364
41.326,-84.58300000000003,0.6843381132156223
41.317,-84.428,0.6665514898934725
41.308,-84.274,0.6584014826919335
41.298,-84.11900000000003,0.6509718736294539
41.289,-83.964,0.6374335917064159
41.279,-83.80900000000003,0.6189794587736016
41.27,-83.654,0.6018047922041325
41.26,-83.5,0.5912823257279883
41.25,-83.34500000000003,0.5893419188543153
41.24,-83.19,0.5928253915767517
41.229,-83.036,0.5942352446607276
41.219,-82.88099999999997,0.5881993676195457
41.209,-82.72699999999998,0.5706081126369983
41.198,-82.572,0.5428531587868177
41.187,-82.418,0.5119167299805774
41.176,-82.26299999999998,0.4826107006216809
41.165,-82.10899999999998,0.45663920936171065
41.154,-81.95499999999998,0.4320491744132197
41.143,-81.80000000000001,0.405672540690015
41.132,-81.64600000000002,0.3766436167859703
41.12,-81.49200000000002,0.34814057134523413
41.108,-81.33699999999999,0.3275432408828396
41.096,-81.18299999999999,0.3199430074374913
41.085,-81.029,0.3242342073985061
41.072,-80.875,0.3362268591239506
41.06,-80.721,0.3520043805277566
41.048,-80.56700000000001,0.3689759923280525
41.035,-80.41300000000001,0.3840219165565587
41.023,-80.25900000000001,0.39243700489522426
41.01,-80.10500000000002,0.39175134175126486
40.997,-79.95100000000002,0.3797686436125985
40.984,-79.79700000000003,0.35612840758282405
40.971,-79.64299999999997,0.3240141090100459
40.958,-79.48899999999998,0.29158565332204506
40.944,-79.33600000000001,0.2694378733786041
40.931,-79.18200000000002,0.26362438534283794
40.917,-79.02800000000002,0.2731381829565745
40.903,-78.875,0.2886996365718621
40.889,-78.721,0.29912755022048937
40.875,-78.56799999999998,0.2975075480488346
40.861,-78.41399999999999,0.2860427075931497
40.847,-78.26100000000002,0.2761172003527284
40.832,-78.10700000000003,0.28285048124402257
40.818,-77.95400000000001,0.31639325818554553
40.803,-77.80099999999999,0.3761803797244916
40.788,-77.64699999999999,0.45271574643299217
40.773,-77.49400000000003,0.5321272720370052
40.758,-77.34100000000001,0.6038371669577759
40.743,-77.18799999999999,0.6600951029357058
40.727,-77.03500000000003,0.6975707700632149
40.712,-76.882,0.7174027794266411
40.696,-76.72899999999998,0.7234606999793253
40.68,-76.57600000000002,0.7201452713168505
40.664,-76.423,0.7111229403053069
40.648,-76.26999999999998,0.6966737387071221
40.632,-76.11700000000002,0.6731106307366602
40.616,-75.964,0.6375682299172098
40.599,-75.81099999999998,0.59371707758209
40.583,-75.65899999999999,0.5484051593193113
40.566,-75.50599999999997,0.5092617955242891
40.549,-75.35399999999998,0.48107752874185444
40.532,-75.20100000000002,0.46831637779196245
40.515,-75.04899999999998,0.4778391306108141
40.498,-74.89600000000002,0.5152618836307106
40.48,-74.74400000000003,0.5814682737481168
40.463,-74.59199999999998,0.6699590818505379
40.445,-74.43900000000002,0.773118981486
40.428,-74.28699999999998,0.8787869551048687
40.41,-74.13499999999999,0.9814258691616867
40.392,-73.983,1.0767663109870693
40.373,-73.83100000000002,1.1632445799606768
40.355,-73.67899999999997,1.2345690850626538
40.337,-73.52699999999999,1.274243197892379
40.318,-73.375,1.26135559564367
40.299,-73.22300000000001,1.197985407625761
40.281,-73.07100000000003,1.1124797971944618
40.262,-72.92000000000002,1.0336165720216723
40.243,-72.76799999999997,0.9737276612367405
40.223,-72.61599999999999,0.9332977970545349
40.204,-72.46499999999997,0.9068769086454089
40.185,-72.31299999999999,0.8927433789918664
40.165,-72.16199999999998,0.8923486011235
40.145,-72.00999999999999,0.9041654069404559
40.125,-71.85899999999998,0.9219244574887167
40.105,-71.70800000000003,0.9424840949025447
40.085,-71.55700000000002,0.9851421362518906
40.065,-71.40499999999997,0.9880997895503881
40.044,-71.25400000000002,1.0350877045180333
40.024,-71.10300000000001,0.0
40.003,-70.952,0.0
39.982,-70.80099999999999,0.0
39.962,-70.64999999999998,0.0
39.941,-70.5,0.0
39.919,-70.34899999999999,0.0
39.898,-70.19799999999998,0.0
39.877,-70.048,0.0
39.855,-69.89699999999999,0.0
39.833,-69.74700000000001,0.0
39.811,-69.596,0.0
39.789,-69.44600000000003,0.0
39.767,-69.29599999999999,0.0
39.745,-69.14499999999998,0.0
39.723,-68.995,0.0
39.7,-68.84500000000003,0.0
39.678,-68.695,0.0
39.655,-68.54500000000002,0.0
39.632,-68.39499999999998,0.0
39.609,-68.245,0.0
39.586,-68.096,0.0
39.563,-67.94600000000003,0.0
39.539,-67.79599999999999,0.0
39.516,-67.64699999999999,0.0
39.492,-67.49700000000001,0.0
39.468,-67.34800000000001,0.0
39.444,-67.19799999999998,0.0
39.42,-67.04899999999998,0.0
39.396,-66.89999999999998,0.0
39.372,-66.75099999999998,0.0
39.347,-66.60199999999998,0.0
39.323,-66.45299999999997,0.0
39.298,-66.30399999999997,0.0
39.273,-66.15499999999997,0.0
39.248,-66.00599999999997,0.0
39.223,-65.85700000000003,0.0
39.198,-65.70800000000003,0.0
39.173,-65.56,0.0
39.147,-65.411,0.0
39.122,-65.26299999999998,0.0
39.096,-65.11399999999998,0.0
39.07,-64.96600000000001,0.0
39.044,-64.81799999999998,0.0
39.018,-64.67000000000002,0.0
38.992,-64.52199999999999,0.0
38.965,-64.37400000000002,0.0
38.939,-64.226,0.0
38.912,-64.07799999999997,0.0
38.885,-63.93000000000001,0.0
38.858,-63.78199999999998,0.0
38.167,-130.363,0.0
38.198,-130.217,0.0
38.228,-130.071,0.0
38.259,-129.926,0.0
38.289,-129.78,0.0
38.319,-129.634,0.0
38.349,-129.488,0.0
38.378,-129.342,0.0
38.408,-129.195,0.0
38.437,-129.049,0.0
38.467,-128.903,0.0
38.496,-128.756,0.0
38.525,-128.61,0.0
38.554,-128.463,0.0
38.583,-128.316,0.0
38.611,-128.169,0.0
38.64,-128.023,0.0
38.669,-127.876,0.0
38.697,-127.72900000000001,0.0
38.725,-127.582,0.0
38.753,-127.434,0.0
38.781,-127.287,0.0
38.809,-127.13999999999999,0.0
38.837,-126.99199999999999,0.0
38.864,-126.845,0.0
38.892,-126.697,0.0
38.919,-126.55000000000001,0.0
38.946,-126.40199999999999,0.0
38.973,-126.25399999999999,0.0
39.0,-126.106,0.0
39.027,-125.958,0.0
39.053,-125.81,0.0
39.08,-125.662,0.0
39.106,-125.51400000000001,0.0
39.133,-125.36600000000001,0.0
39.159,-125.21799999999999,0.0
39.185,-125.06899999999999,0.0
39.211,-124.92099999999999,0.0
39.236,-124.77199999999999,0.0
39.262,-124.624,0.0
39.287,-124.475,0.0
39.313,-124.326,0.0
39.338,-124.17699999999999,0.0
39.363,-124.02799999999999,0.0
39.388,-123.87899999999999,0.0
39.413,-123.72999999999999,0.0
39.438,-123.58099999999999,0.0
39.462,-123.43199999999999,3.1205848876547477e-6
39.487,-123.28299999999999,2.2526456966827812e-5
39.511,-123.13399999999999,0.0001134454299701695
39.535,-122.98400000000001,0.0004493710694263198
39.559,-122.83500000000001,0.001406803879111162
39.583,-122.685,0.003564648478378719
39.607,-122.536,0.007319426276704021
39.631,-122.386,0.012431480046493486
39.654,-122.23599999999999,0.01750906908546921
39.678,-122.08600000000001,0.020793392428668386
39.701,-121.936,0.020751878543395413
39.724,-121.787,0.017526673444477666
39.747,-121.637,0.0125063659723026
39.77,-121.48599999999999,0.0077298845158978655
39.793,-121.33600000000001,0.004951313298031538
39.815,-121.186,0.0049990279562256565
39.838,-121.036,0.007988366819404041
39.86,-120.886,0.013474348445602137
39.883,-120.73500000000001,0.02053295032749726
39.905,-120.58500000000001,0.028051553248878758
39.927,-120.434,0.03501441867974148
39.949,-120.28399999999999,0.04029254543166541
39.97,-120.13300000000001,0.04347512758628815
39.992,-119.982,0.04414262819836285
40.013,-119.832,0.04331894924121332
40.035,-119.68100000000001,0.04133946414931627
40.056,-119.53,0.038837057480275994
40.077,-119.37899999999999,0.03551555568338322
40.098,-119.22800000000001,0.03131758351942165
40.119,-119.077,0.026415130376459747
40.139,-118.92599999999999,0.021373352369380837
40.16,-118.774,0.016713390823241525
40.18,-118.62299999999999,0.01317271336577519
40.201,-118.47200000000001,0.010848918743439982
40.221,-118.32,0.009717009528042506
40.241,-118.16900000000001,0.010314940974482
40.261,-118.018,0.013636690539787713
40.28,-117.86600000000001,0.02024143233038958
40.3,-117.714,0.028737599919899694
40.319,-117.56299999999999,0.0361108361027355
40.339,-117.411,0.039115397081546426
40.358,-117.25899999999999,0.036490371548711105
40.377,-117.107,0.02907932717374315
40.396,-116.95500000000001,0.019639739078876617
40.415,-116.804,0.011274175399312308
40.434,-116.65199999999999,0.005906001968883036
40.452,-116.499,0.004238302678371564
40.471,-116.34700000000001,0.006061164385020922
40.489,-116.195,0.010643891374384208
40.507,-116.043,0.016634191899477783
40.525,-115.89099999999999,0.02205129772172487
40.543,-115.738,0.024970192649717664
40.561,-115.58600000000001,0.02432022532527935
40.579,-115.434,0.020456080753739246
40.596,-115.281,0.01513791565765422
40.613,-115.12899999999999,0.01196810348886838
40.631,-114.976,0.01622038809191283
40.648,-114.82300000000001,0.034955485267410026
40.665,-114.67099999999999,0.07428693227653559
40.682,-114.518,0.1350398693009444
40.698,-114.36500000000001,0.2075236763566086
40.715,-114.21199999999999,0.27647422836941765
40.731,-114.059,0.3289978185871519
40.748,-113.906,0.35981497015323366
40.764,-113.75299999999999,0.3717223504361409
40.78,-113.6,0.37294752300961037
40.796,-113.447,0.3739401112090166
40.812,-113.29400000000001,0.38195622957463715
40.828,-113.14099999999999,0.39857317324787384
40.843,-112.988,0.42271655487129195
40.858,-112.83500000000001,0.4534817732583742
40.874,-112.68100000000001,0.4912435104128693
40.889,-112.52799999999999,0.533178186339715
40.904,-112.374,0.572273996530938
40.919,-112.221,0.5959579930854358
40.933,-112.06700000000001,0.5915283302723139
40.948,-111.91399999999999,0.5500636156527369
40.963,-111.75999999999999,0.47101518173947393
40.977,-111.607,0.3663010216729104
40.991,-111.453,0.2545145052052302
41.005,-111.299,0.15852543729179797
41.019,-111.14599999999999,0.09264059613704477
41.033,-110.99199999999999,0.05619625311297681
41.047,-110.838,0.0398421178964287
41.06,-110.684,0.03204413753755347
41.074,-110.53,0.025888424229892276
41.087,-110.376,0.0197308626477835
41.1,-110.22200000000001,0.015634454729569962
41.113,-110.06800000000001,0.016808686601918928
41.126,-109.91399999999999,0.02622866124817895
41.139,-109.75999999999999,0.045768119368216544
41.151,-109.606,0.07474633027015593
41.164,-109.452,0.10865566705977259
41.176,-109.297,0.13920756455056268
41.188,-109.143,0.1578347141611052
41.201,-108.989,0.16041689902900977
41.212,-108.83500000000001,0.14600137014270625
41.224,-108.68,0.12016050242389285
41.236,-108.52600000000001,0.09044558175239466
41.248,-108.37100000000001,0.0636058616828947
41.259,-108.21700000000001,0.04339113180470487
41.27,-108.06200000000001,0.029353276491707027
41.281,-107.90799999999999,0.019716354848535123
41.292,-107.75299999999999,0.012799646259448284
41.303,-107.59899999999999,0.007930324635221598
41.314,-107.44399999999999,0.004710761480847762
41.325,-107.28899999999999,0.00313643853658913
41.335,-107.13499999999999,0.0037084372685040087
41.346,-106.97999999999999,0.007823684064301105
41.356,-106.82499999999999,0.017654608984723874
41.366,-106.66999999999999,0.03492359766277528
41.376,-106.51499999999999,0.05936000990166591
41.386,-106.36000000000001,0.08815329011679994
41.395,-106.20599999999999,0.11654303634160833
41.405,-106.05099999999999,0.14018350181069172
41.414,-105.89599999999999,0.1556165668717476
41.424,-105.74100000000001,0.1625104149448136
41.433,-105.58600000000001,0.16386171174838446
41.442,-105.43100000000001,0.16318737818274814
41.451,-105.27600000000001,0.1630459102930441
41.46,-105.12100000000001,0.16455754104686088
41.468,-104.965,0.16857590608484327
41.477,-104.81,0.17498720381588806
41.485,-104.655,0.1854359970488677
41.493,-104.5,0.20062636457153354
41.501,-104.345,0.2214096422020406
41.509,-104.189,0.24821745789540092
41.517,-104.03399999999999,0.279485117211928
41.525,-103.87900000000002,0.3126558818851451
41.532,-103.72399999999999,0.3447545379498292
41.54,-103.56799999999998,0.37418766418998145
41.547,-103.41300000000001,0.3994922184302357
41.554,-103.257,0.41977154479650597
41.561,-103.10199999999998,0.43265294476436655
41.568,-102.947,0.43610766346339874
41.575,-102.791,0.42961343433743676
41.582,-102.63600000000002,0.41612248819100167
41.588,-102.48000000000002,0.4023384233253856
41.594,-102.32499999999999,0.39511845940532836
41.601,-102.16899999999998,0.3968299053748218
41.607,-102.01400000000001,0.4059840104298347
41.613,-101.858,0.4140509410985025
41.618,-101.702,0.41394509756503
41.624,-101.54700000000003,0.4008679727458001
41.63,-101.39100000000002,0.3810775552856087
41.635,-101.23599999999999,0.3662871308492482
41.64,-101.07999999999998,0.3636298001248461
41.646,-100.92399999999998,0.3707820048583742
41.651,-100.769,0.379670799102518
41.655,-100.613,0.38052104085955424
41.66,-100.457,0.3697941322864598
41.665,-100.30099999999999,0.35745407266230195
41.669,-100.14600000000002,0.35482623756343246
41.674,-99.99000000000001,0.36314012228392323
41.678,-99.834,0.37838643993130117
41.682,-99.678,0.3919777103332713
41.686,-99.52300000000002,0.4003200438990495
41.69,-99.36700000000002,0.40584454989460594
41.693,-99.21100000000001,0.41575700068370064
41.697,-99.055,0.4358960695611658
41.7,-98.899,0.4688554379119836
41.704,-98.743,0.5073877330786652
41.707,-98.58800000000002,0.5428880355870976
41.71,-98.43200000000002,0.570065634493816
41.713,-98.27600000000001,0.5895818897924672
41.715,-98.12,0.6066521359012587
41.718,-97.964,0.6275727478506491
41.721,-97.80799999999999,0.6570252517724932
41.723,-97.65199999999999,0.6948590954364637
41.725,-97.49599999999998,0.7335293734281836
41.727,-97.33999999999997,0.7598682294393881
41.729,-97.18400000000003,0.7639348942443881
41.731,-97.029,0.7492757125331021
41.733,-96.87299999999999,0.7322567014558579
41.734,-96.71699999999998,0.7306473783916421
41.736,-96.56099999999998,0.7467599237809289
41.737,-96.40499999999997,0.7720928220557299
41.738,-96.24900000000002,0.7921148946391103
41.739,-96.09300000000002,0.7998990772477765
41.74,-95.93700000000001,0.7975000966271687
41.741,-95.781,0.7926260096550924
41.741,-95.625,0.7949816787672195
41.742,-95.469,0.8100831735571292
41.742,-95.31299999999999,0.8391339309065496
41.742,-95.15699999999998,0.8764101161141727
41.742,-95.00099999999998,0.9157599905893987
41.742,-94.84500000000003,0.9560483026842295
41.742,-94.68900000000002,1.004341259336614
41.742,-94.53300000000002,1.0736488149433736
41.741,-94.37700000000001,1.173797646141166
41.741,-94.221,1.2995176785593112
41.74,-94.065,1.4277282677565888
41.739,-93.90899999999999,1.527625053400331
41.738,-93.75299999999999,1.5770568124322
41.737,-93.59699999999998,1.569515994154197
41.736,-93.44099999999997,1.5104330980210108
41.734,-93.28500000000003,1.413690847622805
41.733,-93.12900000000002,1.3018558276330185
41.731,-92.97300000000001,1.2047458615492435
41.729,-92.81799999999998,1.1475644556518856
41.727,-92.66199999999998,1.1410064876893897
41.725,-92.50599999999997,1.1844719927046239
41.723,-92.35000000000002,1.2704425868669125
41.721,-92.19400000000002,1.3867396219891688
41.718,-92.03800000000001,1.5133607450174382
41.715,-91.882,1.6253242368890577
41.713,-91.726,1.7004027852967534
41.71,-91.57,1.7244601737429088
41.707,-91.41399999999999,1.6996171037022665
41.704,-91.25900000000001,1.642442807232329
41.7,-91.10300000000001,1.5790608197580818
41.697,-90.947,1.5357960920401372
41.693,-90.791,1.5215543520606056
41.69,-90.63499999999999,1.526768408010368
41.686,-90.47899999999998,1.534515203631045
41.682,-90.32400000000001,1.5308219974503947
41.678,-90.168,1.511422717633226
41.674,-90.012,1.482734798577695
41.669,-89.856,1.4563328199099823
41.665,-89.70100000000002,1.4398928355298064
41.66,-89.54500000000002,1.432535714280225
41.656,-89.38900000000001,1.4295578196742287
41.651,-89.233,1.4278812612207983
41.646,-89.07799999999997,1.4293458305720224
41.64,-88.92200000000003,1.4414117964772986
41.635,-88.76600000000002,1.4757805973276727
41.63,-88.61099999999999,1.5412042693143344
41.624,-88.45499999999998,1.6418766386208412
41.619,-88.30000000000001,1.77663249571043
41.613,-88.144,1.9386095686782983
41.607,-87.988,2.1094701938950404
41.601,-87.83300000000003,2.2569800212299933
41.594,-87.67700000000002,2.343038572891963
41.588,-87.52199999999999,2.3307471755074025
41.582,-87.36599999999999,2.2004216146219755
41.575,-87.21100000000001,1.9736302265571808
41.568,-87.055,1.707419891130694
41.561,-86.89999999999998,1.4592251867010695
41.554,-86.745,1.2520497814323486
41.547,-86.589,1.0903115954269158
41.54,-86.43400000000003,0.9765838418860128
41.532,-86.27800000000002,0.9082242532369107
41.525,-86.12299999999999,0.8790654667972133
41.517,-85.96800000000002,0.8742371210431968
41.509,-85.81299999999999,0.8772652440181857
41.501,-85.65699999999998,0.8758355657135438
41.493,-85.50200000000001,0.8629308381323796
41.485,-85.34699999999998,0.8348568608524736
41.477,-85.19200000000001,0.7914637344818711
41.468,-85.03699999999998,0.7378134984931154
41.46,-84.88099999999997,0.6805554182227166
41.451,-84.726,0.6321569877397015
41.442,-84.57100000000003,0.6008434268876962
41.433,-84.416,0.5907936596856594
41.424,-84.26100000000002,0.5983147018943518
41.414,-84.106,0.6142970842065784
41.405,-83.95100000000002,0.6289761993216292
41.396,-83.79599999999999,0.6395737363552332
41.386,-83.64100000000002,0.647577792727088
41.376,-83.48700000000002,0.6558970915431582
41.366,-83.332,0.6658812505337688
41.356,-83.17700000000002,0.6759035143864878
41.346,-83.02199999999999,0.6817469880644147
41.335,-82.86700000000002,0.6770841757611591
41.325,-82.71300000000002,0.6601961197847195
41.314,-82.55799999999999,0.6317377506497993
41.303,-82.40300000000002,0.5987840194651579
41.293,-82.24900000000002,0.567065938216889
41.282,-82.094,0.5351548588972374
41.27,-81.94,0.5007942283510926
41.259,-81.78500000000003,0.46190647050349654
41.248,-81.63099999999997,0.41810382630034937
41.236,-81.476,0.3737556807590735
41.224,-81.322,0.33831576679914493
41.213,-81.16699999999997,0.3173637445860827
41.201,-81.01299999999998,0.3111876708541575
41.189,-80.85899999999998,0.315548736142447
41.176,-80.70400000000001,0.32618516012790694
41.164,-80.55000000000001,0.3385353668327244
41.152,-80.39600000000002,0.3489218161501153
41.139,-80.24200000000002,0.3542004228336364
41.126,-80.08800000000002,0.3521515393217974
41.113,-79.93400000000003,0.34185939321363357
41.1,-79.77999999999997,0.32319185727658667
41.087,-79.62599999999998,0.2985450506753803
41.074,-79.47199999999998,0.2742191782219911
41.06,-79.31799999999998,0.2584006892938888
41.047,-79.16399999999999,0.25624860279981687
41.033,-79.00999999999999,0.2663473181729177
41.019,-78.856,0.2804908923043706
41.005,-78.70299999999997,0.28851520352323934
40.991,-78.54899999999998,0.2848816974567326
40.977,-78.39499999999998,0.2727519275886166
40.963,-78.24200000000002,0.26406225381173315
40.948,-78.08800000000002,0.27384332953734614
40.934,-77.93400000000003,0.3115413725106194
40.919,-77.781,0.3753582763037908
40.904,-77.62700000000001,0.45516193488179824
40.889,-77.47399999999999,0.5367785781670253
40.874,-77.32100000000003,0.6091156832484506
40.859,-77.16699999999997,0.6634027574707909
40.843,-77.01400000000001,0.6942237671081325
40.828,-76.86099999999999,0.7028577148731379
40.812,-76.70800000000003,0.6951177083618227
40.796,-76.555,0.6780650031293796
40.78,-76.40199999999999,0.6573622322451018
40.764,-76.24799999999999,0.6338734289062542
40.748,-76.096,0.6045658992517555
40.732,-75.94299999999998,0.5653571341158974
40.715,-75.79000000000002,0.5189935093927112
40.699,-75.637,0.4715107916775384
40.682,-75.48399999999998,0.4319034767189972
40.665,-75.33100000000002,0.4060388475402674
40.648,-75.17899999999997,0.3992894363270016
40.631,-75.02600000000001,0.416258959370498
40.614,-74.87299999999999,0.460315535650223
40.596,-74.721,0.531080442859353
40.579,-74.56799999999998,0.6235678600071394
40.561,-74.416,0.7296233742195342
40.543,-74.26400000000001,0.840859846910491
40.525,-74.11099999999999,0.9517700858822324
40.507,-73.959,1.0573759319117406
40.489,-73.80700000000002,1.1536179375246611
40.471,-73.65499999999997,1.226913435685698
40.452,-73.50200000000001,1.2545922227933446
40.434,-73.35000000000002,1.225203425913202
40.415,-73.19799999999998,1.1570815963628063
40.396,-73.04599999999999,1.0802722048210613
40.377,-72.89499999999998,1.0163029929537284
40.358,-72.743,0.9700024181601705
40.339,-72.59100000000001,0.9377929533683861
40.32,-72.43900000000002,0.91583292563154
40.3,-72.28800000000001,0.9045815878165038
40.281,-72.13600000000002,0.9058082438511079
40.261,-71.98399999999998,0.9177475347454747
40.241,-71.83300000000003,0.9343408424689088
40.221,-71.68099999999998,0.9522937345954245
40.201,-71.52999999999997,0.9833012462385649
40.181,-71.37900000000002,0.9880733966125591
40.16,-71.22800000000001,1.0350877046348321
40.14,-71.07600000000002,0.0
40.119,-70.92500000000001,0.0
40.098,-70.774,0.0
40.077,-70.62299999999999,0.0
40.056,-70.47199999999998,0.0
40.035,-70.32100000000003,0.0
40.014,-70.17000000000002,0.0
39.992,-70.01999999999998,0.0
39.971,-69.86900000000003,0.0
39.949,-69.71800000000002,0.0
39.927,-69.56799999999998,0.0
39.905,-69.41699999999997,0.0
39.883,-69.267,0.0
39.861,-69.11599999999999,0.0
39.838,-68.96600000000001,0.0
39.816,-68.81599999999997,0.0
39.793,-68.666,0.0
39.77,-68.51499999999999,0.0
39.747,-68.36500000000001,0.0
39.724,-68.21499999999997,0.0
39.701,-68.065,0.0
39.678,-67.916,0.0
39.655,-67.76600000000002,0.0
39.631,-67.61599999999999,0.0
39.607,-67.46600000000001,0.0
39.584,-67.31700000000001,0.0
39.56,-67.16699999999997,0.0
39.536,-67.01799999999997,0.0
39.511,-66.868,0.0
39.487,-66.719,0.0
39.463,-66.57,0.0
39.438,-66.42099999999999,0.0
39.413,-66.27199999999999,0.0
39.388,-66.12200000000001,0.0
