lat,lon,estimated_x1_normalized_plus_measured_sig_report_hours_per_year_grid_130_cropped_blurred
38.277,-87.15199999999999,0.16806839497845483
38.27,-87.00200000000001,0.1525650480040923
38.263,-86.851,0.13878463224442625
38.256,-86.69999999999999,0.12680900126701147
38.249,-86.55000000000001,0.11572955213824206
38.241,-86.399,0.10528205632120848
38.234,-86.24900000000002,0.09651110806778494
38.226,-86.09800000000001,0.08910438825093954
38.218,-85.94799999999998,0.08251000482199675
38.21,-85.798,0.07677411815988501
38.202,-85.64699999999999,0.07375215154595474
38.194,-85.49700000000001,0.07641941468823306
38.185,-85.346,0.0872674632029105
38.177,-85.19600000000003,0.10653291359321285
38.168,-85.04599999999999,0.1315459651227248
38.16,-84.89600000000002,0.1568098795682433
38.151,-84.745,0.17557489185228098
38.142,-84.59500000000003,0.1817911095566588
38.133,-84.445,0.173439000531665
38.123,-84.29500000000002,0.15339120621382996
38.114,-84.144,0.12771208837030756
38.104,-83.99400000000003,0.10361271134964774
38.095,-83.844,0.08504875400738984
38.085,-83.69400000000002,0.07295790406339867
38.075,-83.54399999999998,0.06573696868139534
38.065,-83.394,0.06081420187725834
38.055,-83.24400000000003,0.056061108836688155
38.044,-83.094,0.05085328628156062
38.034,-82.94400000000002,0.04653412027005397
38.023,-82.79399999999998,0.04492937581265361
38.012,-82.644,0.04691375981084679
38.002,-82.495,0.051807741990681125
37.991,-82.34500000000003,0.05901231064857664
37.98,-82.195,0.0684194148440406
37.968,-82.04500000000002,0.07954053850189906
37.957,-81.89600000000002,0.09034111158300157
37.945,-81.74599999999998,0.09752861843183425
37.934,-81.596,0.09958367930827716
37.922,-81.447,0.0973353977909811
37.91,-81.29700000000003,0.09496207950297328
37.898,-81.14699999999999,0.09613717835305134
37.886,-80.99799999999999,0.10194849011027798
37.874,-80.84800000000001,0.11118941767008558
37.861,-80.69900000000001,0.12182097201729601
37.849,-80.55000000000001,0.13255724877241837
37.836,-80.39999999999998,0.14243460393610152
37.823,-80.25099999999998,0.14905292314433546
37.81,-80.10199999999998,0.1489626014095544
37.797,-79.952,0.13933085218427924
37.784,-79.803,0.12120226439048026
37.77,-79.654,0.09983720357391973
37.757,-79.505,0.08247659965370417
37.743,-79.356,0.0750307424028486
37.73,-79.207,0.0793441870342604
37.716,-79.05700000000002,0.09323142599689171
37.702,-78.90800000000002,0.11132013251967067
37.688,-78.75900000000001,0.127392614066945
37.673,-78.61099999999999,0.13605855758986585
37.659,-78.46199999999999,0.13502899436801494
37.645,-78.31299999999999,0.12455213568304958
37.63,-78.16399999999999,0.10627502603465673
37.615,-78.01499999999999,0.08295491383391301
37.6,-77.86700000000002,0.059090301554219626
37.585,-77.71800000000002,0.039496434062616534
37.57,-77.56900000000002,0.027908221945752144
37.555,-77.42099999999999,0.025155121077123074
37.539,-77.27199999999999,0.03001813975142976
37.524,-77.12400000000002,0.04028297786600806
37.508,-76.97500000000002,0.05362737824967719
37.492,-76.827,0.06787974407502759
37.476,-76.678,0.08201703891947112
37.46,-76.52999999999997,0.09510314908805352
37.444,-76.382,0.10597828045133219
37.428,-76.233,0.11210591941677427
37.411,-76.08499999999998,0.1113941880323662
37.395,-75.93700000000001,0.10571883266976674
37.378,-75.78899999999999,0.09998988760899663
37.361,-75.64100000000002,0.09657994268135191
37.344,-75.493,0.09555200023771707
37.327,-75.34500000000003,0.09623561344975158
37.31,-75.197,0.09801328681164223
37.292,-75.04899999999998,0.10015789393869017
37.275,-74.90100000000001,0.10282210591572474
37.257,-74.75299999999999,0.10723754406620281
37.239,-74.606,0.11821053555352604
37.222,-74.45800000000003,0.0
37.204,-74.31,0.0
37.185,-74.16300000000001,0.0
37.167,-74.01499999999999,0.0
37.149,-73.868,0.0
37.13,-73.72000000000003,0.0
37.112,-73.57299999999998,0.0
37.093,-73.42500000000001,0.0
37.074,-73.27800000000002,0.0
37.055,-73.13099999999997,0.0
37.036,-72.98399999999998,0.0
37.016,-72.83699999999999,0.0
36.997,-72.69,0.0
36.977,-72.543,0.0
36.958,-72.39600000000002,0.0
36.938,-72.24900000000002,0.0
36.918,-72.10199999999998,0.0
36.898,-71.95499999999998,0.0
36.877,-71.80799999999999,0.0
36.857,-71.66199999999998,0.0
36.837,-71.51499999999999,0.0
36.816,-71.368,0.0
36.795,-71.22199999999998,0.0
36.775,-71.07499999999999,0.0
36.754,-70.92899999999997,0.0
36.732,-70.78199999999998,0.0
36.711,-70.63600000000002,0.0
36.69,-70.49000000000001,0.0
36.668,-70.344,0.0
36.647,-70.19799999999998,0.0
36.625,-70.05200000000002,0.0
36.603,-69.90499999999997,0.0
36.581,-69.75999999999999,0.0
36.559,-69.61399999999998,0.0
36.537,-69.46800000000002,0.0
36.514,-69.322,0.0
36.492,-69.17599999999999,0.0
36.469,-69.031,0.0
36.446,-68.88499999999999,0.0
36.423,-68.73899999999998,0.0
36.4,-68.594,0.0
36.377,-68.44900000000001,0.0
36.354,-68.303,0.0
36.331,-68.15800000000002,0.0
36.307,-68.01299999999998,0.0
36.283,-67.868,0.0
36.26,-67.72199999999998,0.0
36.236,-67.577,0.0
36.212,-67.43200000000002,0.0
36.187,-67.28800000000001,0.0
36.163,-67.14299999999997,0.0
36.139,-66.99799999999999,0.0
36.114,-66.85300000000001,0.0
36.089,-66.709,0.0
36.065,-66.56400000000002,0.0
36.04,-66.41899999999998,0.0
36.015,-66.27499999999998,0.0
35.989,-66.13099999999997,0.0
35.964,-65.98599999999999,0.0
35.939,-65.84199999999998,0.0
35.913,-65.69799999999998,0.0
35.887,-65.55399999999997,0.0
35.862,-65.41000000000003,0.0
35.836,-65.26600000000002,0.0
35.809,-65.12200000000001,0.0
35.783,-64.97800000000001,0.0
35.757,-64.834,0.0
35.73,-64.69,0.0
35.054,-129.343,0.0
35.084,-129.201,0.0
35.114,-129.059,0.0
35.144,-128.917,0.0
35.174,-128.775,0.0
35.203,-128.633,0.0
35.233,-128.491,0.0
35.262,-128.349,0.0
35.291,-128.206,0.0
35.32,-128.064,0.0
35.349,-127.92099999999999,0.0
35.377,-127.779,0.0
35.406,-127.636,0.0
35.435,-127.494,0.0
35.463,-127.351,0.0
35.491,-127.208,0.0
35.519,-127.065,0.0
35.547,-126.922,0.0
35.575,-126.779,0.0
35.603,-126.636,0.0
35.63,-126.493,0.0
35.658,-126.34899999999999,0.0
35.685,-126.20599999999999,0.0
35.713,-126.06200000000001,0.0
35.74,-125.91900000000001,0.0
35.767,-125.775,0.0
35.793,-125.632,0.0
35.82,-125.488,0.0
35.847,-125.344,0.0
35.873,-125.19999999999999,0.0
35.9,-125.05600000000001,0.0
35.926,-124.912,0.0
35.952,-124.768,0.0
35.978,-124.624,0.0
36.004,-124.47999999999999,0.0
36.029,-124.33600000000001,0.0
36.055,-124.191,0.0
36.08,-124.047,0.0
36.106,-123.90299999999999,0.0
36.131,-123.75800000000001,0.0
36.156,-123.613,0.0
36.181,-123.469,0.0
36.206,-123.32400000000001,0.0
36.231,-123.179,0.0
36.255,-123.03399999999999,3.0340395683753305e-6
36.28,-122.88900000000001,1.935463314743819e-7
36.304,-122.744,1.4666964149877392e-7
36.328,-122.59899999999999,1.2350681503156978e-7
36.352,-122.45400000000001,1.065210868048541e-7
36.376,-122.309,9.269124373717995e-8
36.4,-122.16399999999999,8.094558280309946e-8
36.424,-122.018,7.023427497911987e-8
36.447,-121.87299999999999,5.9539346428817125e-8
36.471,-121.72800000000001,4.980762730900417e-8
36.494,-121.582,3.895292566337865e-8
36.517,-121.43700000000001,2.8402557318731084e-8
36.54,-121.291,1.9187755188213104e-8
36.563,-121.14500000000001,1.3321815854029602e-8
36.586,-120.999,1.1517405705848599e-8
36.609,-120.85400000000001,1.2309613395753142e-8
36.631,-120.708,1.291291336840385e-8
36.653,-120.56200000000001,1.2756519298386032e-8
36.676,-120.416,1.529827318695566e-8
36.698,-120.27000000000001,2.8230482147941196e-8
36.72,-120.124,6.344107698414072e-8
36.742,-119.97800000000001,1.315213957165029e-7
36.764,-119.83099999999999,2.3191118314722014e-7
36.785,-119.685,3.355898124354169e-7
36.807,-119.53899999999999,4.040550213914574e-7
36.828,-119.392,4.054724303731763e-7
36.849,-119.24600000000001,4.1028317032691507e-7
36.871,-119.09899999999999,7.194321536673308e-7
36.892,-118.953,2.1075049963070415e-6
36.912,-118.80600000000001,6.112246558397519e-6
36.933,-118.65899999999999,1.401592034003059e-5
36.954,-118.513,2.5036528850588168e-5
36.974,-118.36600000000001,3.5999719436768554e-5
36.995,-118.219,4.068099140742293e-5
37.015,-118.072,3.939535237746612e-5
37.035,-117.92500000000001,5.178350583332367e-5
37.055,-117.77799999999999,0.00017825981680752497
37.075,-117.631,0.0007909726764406697
37.094,-117.48400000000001,0.0030990380269265458
37.114,-117.33699999999999,0.009972713324250378
37.133,-117.19,0.02611702931108321
37.153,-117.042,0.05579211023654714
37.172,-116.89500000000001,0.09751004775342609
37.191,-116.74700000000001,0.14272556603009104
37.21,-116.6,0.17771633597862407
37.229,-116.453,0.1929237528767437
37.247,-116.305,0.18582539939539505
37.266,-116.15700000000001,0.15988727643141865
37.284,-116.00999999999999,0.12541235694644395
37.303,-115.862,0.0934330396654115
37.321,-115.714,0.07404588142754215
37.339,-115.56700000000001,0.07111559856369107
37.357,-115.41900000000001,0.08361762219333971
37.375,-115.27099999999999,0.1073097155962193
37.392,-115.12299999999999,0.13476685373724628
37.41,-114.975,0.15609528625501573
37.427,-114.827,0.163611639915182
37.444,-114.679,0.1543380083554851
37.462,-114.531,0.13029202763628583
37.479,-114.382,0.09816800860271295
37.495,-114.23400000000001,0.06749722566471976
37.512,-114.08600000000001,0.046122142971794046
37.529,-113.93799999999999,0.03723238440578563
37.545,-113.78899999999999,0.03755710983094335
37.562,-113.64099999999999,0.04055270049317923
37.578,-113.49199999999999,0.04132587057114329
37.594,-113.344,0.03740765264494765
37.61,-113.195,0.029386786632923247
37.626,-113.047,0.019851087679979073
37.641,-112.898,0.01145540976099654
37.657,-112.749,0.005570609764805919
37.672,-112.601,0.002306737887639801
37.688,-112.452,0.0007872261105913463
37.703,-112.303,0.00022349362413098537
37.718,-112.154,5.455373171971639e-5
37.733,-112.005,1.8420839407918702e-5
37.748,-111.856,2.420558091709422e-5
37.762,-111.707,6.448389225285543e-5
37.777,-111.55799999999999,0.0001749285892422759
37.791,-111.40899999999999,0.00040464039054726933
37.805,-111.25999999999999,0.000768152709494262
37.82,-111.11099999999999,0.001196350323282301
37.834,-110.96199999999999,0.0015632353876857726
37.847,-110.81299999999999,0.0017457876979646877
37.861,-110.66399999999999,0.0016858082366153697
37.875,-110.51400000000001,0.0014598843823341427
37.888,-110.36500000000001,0.0012563597401126963
37.902,-110.21600000000001,0.001299435605230242
37.915,-110.066,0.0017672770001051293
37.928,-109.917,0.002598003282424435
37.941,-109.767,0.003492080033775213
37.954,-109.618,0.004044587435677876
37.966,-109.46799999999999,0.004063467640336445
37.979,-109.31899999999999,0.003690849707811657
37.991,-109.16900000000001,0.0032962116176730124
38.004,-109.019,0.003213125726433218
38.016,-108.87,0.00380832263068441
38.028,-108.72,0.0059798619754533495
38.04,-108.57,0.011825263639930276
38.052,-108.42099999999999,0.024095210100555316
38.063,-108.27099999999999,0.044381735769206426
38.075,-108.12100000000001,0.06990031724928246
38.086,-107.971,0.0943601776793117
38.097,-107.821,0.11031635637368255
38.109,-107.67099999999999,0.11261880611235839
38.12,-107.52099999999999,0.10095516734057616
38.13,-107.37100000000001,0.07943978396175952
38.141,-107.221,0.054871689103124274
38.152,-107.071,0.033754461863529886
38.162,-106.92099999999999,0.01921929993214345
38.173,-106.77099999999999,0.01143189167271195
38.183,-106.62100000000001,0.009734301571432489
38.193,-106.47,0.013414102034991698
38.203,-106.32,0.02139922076364228
38.213,-106.16999999999999,0.032017637819047
38.222,-106.02000000000001,0.04304885485764291
38.232,-105.869,0.051912749623207265
38.241,-105.719,0.05679146161130376
38.251,-105.56899999999999,0.05752345758717108
38.26,-105.418,0.056431875293814104
38.269,-105.268,0.05756138570829973
38.278,-105.118,0.06577164993979316
38.286,-104.96700000000001,0.08440806399615867
38.295,-104.81700000000001,0.11232959540657093
38.303,-104.666,0.14374466426506907
38.312,-104.51599999999999,0.1701714246478302
38.32,-104.36500000000001,0.18440763350884729
38.328,-104.215,0.18284132387520727
38.336,-104.064,0.16723363854302287
38.344,-103.91300000000001,0.1441447952886998
38.352,-103.76299999999998,0.12217463671558762
38.359,-103.61200000000002,0.10847158999440863
38.367,-103.46100000000001,0.10895642190778278
38.374,-103.31099999999998,0.1274053027609356
38.381,-103.16000000000003,0.16559761096891407
38.388,-103.00900000000001,0.22105808384065276
38.395,-102.858,0.28705547720417574
38.402,-102.70800000000003,0.3539476099709201
38.409,-102.55700000000002,0.41494212782968287
38.415,-102.406,0.46663235239513007
38.422,-102.255,0.5105826518531638
38.428,-102.10399999999998,0.5446285800696199
38.434,-101.95400000000001,0.5626461833283346
38.44,-101.803,0.5586830412415802
38.446,-101.65199999999999,0.5338719820847473
38.452,-101.50099999999998,0.49853893477230876
38.457,-101.35000000000002,0.4668988701266582
38.463,-101.19900000000001,0.4497416362239737
38.468,-101.048,0.4484737094857321
38.473,-100.89699999999999,0.45621426564289436
38.478,-100.74599999999998,0.46303345100125587
38.483,-100.59500000000003,0.4619666011415686
38.488,-100.44400000000002,0.451792864109378
38.493,-100.293,0.43580018012859656
38.497,-100.142,0.4192946130117428
38.502,-99.99099999999999,0.4081884842908913
38.506,-99.83999999999997,0.4074539984420676
38.51,-99.68900000000002,0.4208800410161122
38.514,-99.53800000000001,0.45158452565495005
38.518,-99.38600000000002,0.5011979512342477
38.522,-99.23500000000001,0.5633692545712699
38.526,-99.084,0.6227687695662436
38.529,-98.93299999999999,0.6590666723635139
38.532,-98.78199999999998,0.6618596341446433
38.536,-98.63099999999997,0.6359080733480845
38.539,-98.48000000000002,0.5969409117081672
38.542,-98.32799999999997,0.5679522087916228
38.545,-98.17700000000002,0.563942759384617
38.547,-98.02600000000001,0.5813625244213466
38.55,-97.875,0.6023656958641768
38.552,-97.72399999999999,0.6069835518587021
38.555,-97.572,0.5858092587135141
38.557,-97.42099999999999,0.5395768024226865
38.559,-97.26999999999998,0.47624313605053403
38.561,-97.11900000000003,0.40879460881098384
38.562,-96.96699999999998,0.35097353136900006
38.564,-96.81599999999997,0.31409691061807776
38.566,-96.66500000000002,0.2985801346464833
38.567,-96.51400000000001,0.30042498268282125
38.568,-96.36200000000002,0.31645075426745406
38.569,-96.21100000000001,0.3432647241648313
38.57,-96.06,0.3758135477222437
38.571,-95.90899999999999,0.4065398906175275
38.572,-95.757,0.42833076218743665
38.573,-95.606,0.4367682085836204
38.573,-95.45499999999998,0.4316601255558758
38.573,-95.30399999999997,0.41799758733448145
38.574,-95.15199999999999,0.4030996767716865
38.574,-95.00099999999998,0.3901329439444756
38.574,-94.85000000000002,0.3774399112686703
38.573,-94.69799999999998,0.3572273135193397
38.573,-94.54700000000003,0.3255812013496655
38.573,-94.39600000000002,0.28316226346510365
38.572,-94.245,0.23884097229114462
38.571,-94.09300000000002,0.20432033735901542
38.57,-93.94200000000001,0.18450101536192198
38.569,-93.791,0.1752640965028404
38.568,-93.63999999999999,0.16897789162632884
38.567,-93.488,0.15893539720056193
38.566,-93.33699999999999,0.14205021987223226
38.564,-93.18599999999998,0.11942396002175173
38.562,-93.03500000000003,0.09673600099294498
38.561,-92.88299999999998,0.0803756233957434
38.559,-92.73200000000003,0.07355341021510473
38.557,-92.58100000000002,0.07467507404523278
38.555,-92.43,0.07963460318260894
38.552,-92.27800000000002,0.08455277080969148
38.55,-92.12700000000001,0.08741764150131448
38.547,-91.976,0.08740870485722776
38.545,-91.82499999999999,0.08617095602500184
38.542,-91.67399999999998,0.08653455573367061
38.539,-91.52199999999999,0.0918003101994226
38.536,-91.37099999999998,0.10294403565706933
38.532,-91.22000000000003,0.11872963928011532
38.529,-91.06900000000002,0.1374350006947064
38.526,-90.918,0.15841563800715705
38.522,-90.767,0.18326738167506748
38.518,-90.61500000000001,0.2149778509749232
38.514,-90.464,0.2531679757465763
38.51,-90.31299999999999,0.2922035305225754
38.506,-90.16199999999998,0.3217004958634114
38.502,-90.01100000000002,0.33268461328848076
38.497,-89.86000000000001,0.32339750308414755
38.493,-89.709,0.30063475408136764
38.488,-89.55799999999999,0.2745074978358612
38.483,-89.40699999999998,0.2528035814659012
38.478,-89.25599999999997,0.23690205720159624
38.473,-89.10500000000002,0.22264546971568916
38.468,-88.95400000000001,0.20430976001536058
38.463,-88.803,0.17929205477704882
38.457,-88.65199999999999,0.15130274211010192
38.452,-88.50099999999998,0.12875144805740343
38.446,-88.35000000000002,0.12097005129814133
38.44,-88.19900000000001,0.1308270028146805
38.434,-88.048,0.1531859126529741
38.428,-87.89699999999999,0.1778122693860892
38.422,-87.74700000000001,0.1950174013159427
38.415,-87.596,0.20028669077041655
38.409,-87.445,0.1942632711237791
38.402,-87.29399999999998,0.1809454976591583
38.395,-87.14299999999997,0.16561382285555207
38.388,-86.993,0.15279016259961348
38.381,-86.84199999999998,0.14375976080260114
38.374,-86.69099999999997,0.13651024649687113
38.367,-86.54000000000002,0.12792530969225321
38.359,-86.38999999999999,0.11689243621845691
38.352,-86.23899999999998,0.10459069668634596
38.344,-86.089,0.09245562536951267
38.336,-85.93799999999999,0.08155005621319639
38.328,-85.78699999999998,0.07345503086791658
38.32,-85.637,0.07047089305459957
38.312,-85.48599999999999,0.07492391235241937
38.304,-85.33600000000001,0.08793065327053433
38.295,-85.185,0.10843537469264815
38.286,-85.03500000000003,0.13215354443546762
38.278,-84.88400000000001,0.15355905651752524
38.269,-84.73399999999998,0.16681557023422108
38.26,-84.58300000000003,0.16816945584139362
38.251,-84.43299999999999,0.1570471605422328
38.241,-84.28300000000002,0.13709619301000933
38.232,-84.132,0.11393334410923586
38.222,-83.98200000000003,0.09395257143128767
38.213,-83.832,0.07980155144823256
38.203,-83.68200000000002,0.0716249377206481
38.193,-83.531,0.0673524405463464
38.183,-83.38099999999997,0.06448361930055725
38.173,-83.231,0.06085700469885127
38.162,-83.08100000000002,0.05560351241433806
38.152,-82.93099999999998,0.04976958375867046
38.141,-82.781,0.045472539366794455
38.131,-82.63099999999997,0.044767853479965744
38.12,-82.481,0.04887878128247896
38.109,-82.33100000000002,0.05868505764557317
38.098,-82.18099999999998,0.07460951160058546
38.086,-82.031,0.09498780247604773
38.075,-81.88099999999997,0.11539346097433009
38.063,-81.731,0.1294740357976255
38.052,-81.58100000000002,0.13377648693902777
38.04,-81.43200000000002,0.1285795245400945
38.028,-81.28199999999998,0.11904289888489263
38.016,-81.132,0.1110664945853586
38.004,-80.98200000000003,0.10810280065071515
37.992,-80.83300000000003,0.11004570627946057
37.979,-80.68299999999999,0.11504465967024383
37.967,-80.53399999999999,0.12111277690626773
37.954,-80.38400000000001,0.1272476151231638
37.941,-80.23500000000001,0.13142621657636186
37.928,-80.08499999999998,0.13067970216408478
37.915,-79.93599999999998,0.1225983948750765
37.902,-79.786,0.10770486319530531
37.888,-79.637,0.09074294043301351
37.875,-79.488,0.07752241480548505
37.861,-79.33800000000002,0.07289753980339903
37.848,-79.18900000000002,0.07840598532884466
37.834,-79.04000000000002,0.09230896520420862
37.82,-78.89100000000002,0.11021265284764661
37.806,-78.74200000000002,0.1263222787793924
37.791,-78.59199999999998,0.1356619325313139
37.777,-78.44299999999998,0.1356916444307983
37.762,-78.29399999999998,0.12683658531484088
37.748,-78.14499999999998,0.11036016691207994
37.733,-77.99599999999998,0.0885168943633394
37.718,-77.84800000000001,0.06553039535777176
37.703,-77.69900000000001,0.0460506704948888
37.688,-77.55000000000001,0.033792249153187875
37.673,-77.40100000000001,0.029697160806900602
37.657,-77.25200000000001,0.03253903769558222
37.642,-77.10399999999998,0.040055597562437616
37.626,-76.95499999999998,0.04995922741112745
37.61,-76.80700000000002,0.060436581239497585
37.594,-76.65800000000002,0.07082850609166863
37.578,-76.50999999999999,0.08085080084634222
37.562,-76.36099999999999,0.09035158617513804
37.545,-76.21300000000002,0.09803902814394141
37.529,-76.06400000000002,0.1017707273773439
37.512,-75.916,0.1018683606906308
37.496,-75.76799999999997,0.10093343550548739
37.479,-75.61900000000003,0.10063369411825014
37.462,-75.471,0.10114804821439682
37.445,-75.32299999999998,0.1021171163437501
37.427,-75.17500000000001,0.10315183530342494
37.41,-75.02699999999999,0.10392126767801463
37.392,-74.87900000000002,0.1043070531802196
37.375,-74.731,0.10449783656882512
37.357,-74.58300000000003,0.10351611211831487
37.339,-74.435,0.0
37.321,-74.28800000000001,0.0
37.303,-74.13999999999999,0.0
37.285,-73.99200000000002,0.0
37.266,-73.844,0.0
37.248,-73.697,0.0
37.229,-73.54899999999998,0.0
37.21,-73.40199999999999,0.0
37.191,-73.25400000000002,0.0
37.172,-73.10700000000003,0.0
37.153,-72.95999999999998,0.0
37.134,-72.81200000000001,0.0
37.114,-72.66500000000002,0.0
37.095,-72.51799999999997,0.0
37.075,-72.37099999999998,0.0
37.055,-72.22399999999999,0.0
37.035,-72.077,0.0
37.015,-71.93,0.0
36.995,-71.78300000000002,0.0
36.974,-71.63600000000002,0.0
36.954,-71.48899999999998,0.0
36.933,-71.34199999999998,0.0
36.913,-71.19600000000003,0.0
36.892,-71.04899999999998,0.0
36.871,-70.90300000000002,0.0
36.85,-70.75599999999997,0.0
36.828,-70.61000000000001,0.0
36.807,-70.46300000000002,0.0
36.786,-70.31700000000001,0.0
36.764,-70.17099999999999,0.0
36.742,-70.024,0.0
36.72,-69.87799999999999,0.0
36.698,-69.73200000000003,0.0
36.676,-69.58600000000001,0.0
36.654,-69.44,0.0
36.631,-69.29399999999998,0.0
36.609,-69.14800000000002,0.0
36.586,-69.00200000000001,0.0
36.563,-68.85700000000003,0.0
36.54,-68.71100000000001,0.0
36.517,-68.565,0.0
36.494,-68.42000000000002,0.0
36.471,-68.274,0.0
36.448,-68.12900000000002,0.0
36.424,-67.983,0.0
36.4,-67.83800000000002,0.0
36.376,-67.69299999999998,0.0
36.353,-67.548,0.0
36.328,-67.40300000000002,0.0
36.304,-67.257,0.0
36.28,-67.11200000000002,0.0
36.255,-66.96800000000002,0.0
36.231,-66.82299999999998,0.0
36.206,-66.678,0.0
36.181,-66.53300000000002,0.0
36.156,-66.38799999999998,0.0
36.131,-66.24400000000003,0.0
36.106,-66.09899999999999,0.0
36.081,-65.95499999999998,0.0
36.055,-65.81,0.0
36.03,-65.666,0.0
36.004,-65.52199999999999,0.0
35.978,-65.37799999999999,0.0
35.952,-65.233,0.0
35.926,-65.089,0.0
35.9,-64.945,0.0
35.874,-64.80099999999999,0.0
35.847,-64.65800000000002,0.0
35.171,-129.38,0.0
35.201,-129.238,0.0
35.23,-129.096,0.0
35.26,-128.954,0.0
35.29,-128.811,0.0
35.319,-128.669,0.0
35.349,-128.527,0.0
35.378,-128.384,0.0
35.407,-128.242,0.0
35.436,-128.099,0.0
35.465,-127.957,0.0
35.494,-127.814,0.0
35.522,-127.67099999999999,0.0
35.551,-127.52799999999999,0.0
35.579,-127.386,0.0
35.607,-127.243,0.0
35.636,-127.09899999999999,0.0
35.664,-126.95599999999999,0.0
35.691,-126.81299999999999,0.0
35.719,-126.66999999999999,0.0
35.747,-126.52600000000001,0.0
35.774,-126.38300000000001,0.0
35.802,-126.239,0.0
35.829,-126.096,0.0
35.856,-125.952,0.0
35.883,-125.809,0.0
35.91,-125.66499999999999,0.0
35.937,-125.52099999999999,0.0
35.963,-125.37700000000001,0.0
35.99,-125.233,0.0
36.016,-125.089,0.0
36.042,-124.945,0.0
36.069,-124.80099999999999,0.0
36.095,-124.656,0.0
36.12,-124.512,0.0
36.146,-124.36699999999999,0.0
36.172,-124.22300000000001,0.0
36.197,-124.078,0.0
36.223,-123.934,0.0
36.248,-123.78899999999999,0.0
36.273,-123.644,0.0
36.298,-123.5,0.0
36.323,-123.35499999999999,0.0
36.347,-123.21000000000001,0.0
36.372,-123.065,3.626389387361112e-6
36.396,-122.91999999999999,1.0923990306890064e-6
36.421,-122.775,8.556813553743176e-7
36.445,-122.62899999999999,7.152686612990673e-7
36.469,-122.48400000000001,6.086041711262545e-7
36.493,-122.339,5.198072968658141e-7
36.517,-122.19300000000001,4.4310974306104394e-7
36.541,-122.048,3.7765767073721176e-7
36.564,-121.90199999999999,3.134155342077907e-7
36.588,-121.757,2.5793800738922187e-7
36.611,-121.61099999999999,2.0000820055922056e-7
36.634,-121.465,1.453449742595655e-7
36.657,-121.32,1.0032315741049413e-7
36.68,-121.174,7.222781173203643e-8
36.703,-121.02799999999999,6.446686511630468e-8
36.726,-120.882,6.911075195531583e-8
36.748,-120.73599999999999,7.209931339240092e-8
36.771,-120.59,7.01905117108397e-8
36.793,-120.44399999999999,7.409735926132169e-8
36.815,-120.297,1.1530783377876362e-7
36.837,-120.15100000000001,2.3264488135537476e-7
36.859,-120.005,4.5394684454292064e-7
36.881,-119.858,7.672143069409426e-7
36.902,-119.71199999999999,1.0792110939272043e-6
36.924,-119.565,1.2756159690785277e-6
36.945,-119.41900000000001,1.233452230661707e-6
36.967,-119.27199999999999,9.819340932501987e-7
36.988,-119.126,6.335893156305785e-7
37.009,-118.97900000000001,3.305952608615102e-7
37.03,-118.832,1.398310842491576e-7
37.05,-118.685,4.7473880066375785e-8
37.071,-118.53800000000001,1.3100548606691485e-8
37.091,-118.39099999999999,2.106215730435846e-8
37.112,-118.244,1.8423065749998248e-7
37.132,-118.09700000000001,1.0469461191799236e-6
37.152,-117.94999999999999,9.511628431865652e-6
37.172,-117.803,7.79569549900624e-5
37.192,-117.656,0.0004236339519868625
37.212,-117.50899999999999,0.0018169729218627674
37.231,-117.36099999999999,0.0063267647594721635
37.251,-117.214,0.01747709988387839
37.27,-117.066,0.039267067958432086
37.289,-116.91900000000001,0.0715218077659128
37.308,-116.77099999999999,0.10831735704009936
37.327,-116.624,0.13835431181197616
37.346,-116.476,0.1529738149863458
37.365,-116.328,0.14912361164718624
37.383,-116.18100000000001,0.13119476939726335
37.402,-116.03299999999999,0.10656542974806817
37.42,-115.88499999999999,0.08483494496332869
37.438,-115.737,0.07212480775245161
37.456,-115.589,0.07046759987695683
37.474,-115.441,0.07863023944722482
37.492,-115.293,0.09375977708348782
37.51,-115.14500000000001,0.11120050590346668
37.527,-114.99700000000001,0.12471572844764602
37.545,-114.84899999999999,0.12782026257429838
37.562,-114.69999999999999,0.11858129584320119
37.579,-114.55199999999999,0.09842931200472393
37.596,-114.404,0.07254714762395562
37.613,-114.255,0.04800798906880909
37.63,-114.107,0.03129271501212047
37.646,-113.958,0.024165308971806965
37.663,-113.81,0.023665458201565136
37.679,-113.661,0.025359249443220395
37.695,-113.513,0.02547874729059693
37.711,-113.364,0.022568633817619945
37.727,-113.215,0.017189770784671744
37.743,-113.06700000000001,0.011154026418854874
37.759,-112.918,0.006095610018941184
37.775,-112.769,0.0028017747481364663
37.79,-112.62,0.001091217891261872
37.805,-112.471,0.0003621064755983324
37.821,-112.322,0.00011426655094064398
37.836,-112.173,5.729057975544815e-5
37.85,-112.024,5.8072280084703445e-5
37.865,-111.875,7.228078716659657e-5
37.88,-111.726,9.480871235482235e-5
37.894,-111.577,0.00014595230080539917
37.909,-111.428,0.0002593326053467216
37.923,-111.27799999999999,0.00045334528145931225
37.937,-111.12899999999999,0.0006944953670797927
37.951,-110.97999999999999,0.0009059262434090406
37.965,-110.83000000000001,0.0010085733541311645
37.979,-110.68100000000001,0.0009789596369963105
37.993,-110.531,0.0008972099248626408
38.006,-110.382,0.0009457145911469429
38.019,-110.232,0.0013514709140378413
38.033,-110.083,0.0022693607101268425
38.046,-109.93299999999999,0.0035841065442282576
38.059,-109.78399999999999,0.004854972625346197
