lat,lon,estimated_x1_normalized_sig_report_days_per_year_grid_130_cropped_blurred
36.715,-81.29899999999998,0.012343883456583412
36.703,-81.15100000000001,0.013017946374557221
36.691,-81.00299999999999,0.013721336525243173
36.678,-80.856,0.014209867287428098
36.666,-80.70800000000003,0.014389389155239622
36.653,-80.56,0.014299504673026672
36.641,-80.41199999999998,0.01409295589262867
36.628,-80.26499999999999,0.01391365073363503
36.615,-80.11700000000002,0.01384740891300327
36.602,-79.969,0.01385564691579703
36.588,-79.822,0.013780145994574887
36.575,-79.67399999999998,0.013509138151768983
36.561,-79.52699999999999,0.01302575887439601
36.548,-79.37900000000002,0.012453203883535015
36.534,-79.23200000000003,0.011842458586601457
36.52,-79.084,0.011185663500392691
36.506,-78.93700000000001,0.010458309915174236
36.492,-78.78899999999999,0.009669929360858469
36.478,-78.642,0.008905277248396366
36.463,-78.495,0.008308622282028798
36.449,-78.34800000000001,0.00806888518625574
36.434,-78.20100000000002,0.008444183482173618
36.419,-78.053,0.009518295421957739
36.404,-77.906,0.01110550864806048
36.389,-77.75900000000001,0.01280075646169905
36.374,-77.61200000000002,0.014115504200096027
36.359,-77.46499999999997,0.01462758802023623
36.343,-77.31799999999998,0.014087368609551924
36.328,-77.17099999999999,0.012494038287452432
36.312,-77.02499999999998,0.010177128964229913
36.296,-76.87799999999999,0.007628027407985489
36.28,-76.731,0.0054434441587988035
36.264,-76.584,0.00408905200805223
36.248,-76.43799999999999,0.0037849256643689416
36.231,-76.291,0.00444289001675624
36.215,-76.144,0.005705404526769749
36.198,-75.99799999999999,0.007211893373609978
36.182,-75.851,0.008700773130244671
36.165,-75.70499999999998,0.010092873562353393
36.148,-75.55799999999999,0.011350991446101818
36.131,-75.41199999999998,0.012457879821750664
36.113,-75.26600000000002,0.013447625983601658
36.096,-75.11900000000003,0.014307140105415422
36.078,-74.97300000000001,0.015171843272108937
36.061,-74.827,0.016392343733193628
36.043,-74.68099999999998,0.01848370954392795
36.025,-74.53500000000003,0.0
36.007,-74.38900000000001,0.0
35.989,-74.243,0.0
35.971,-74.09699999999998,0.0
35.952,-73.95100000000002,0.0
35.934,-73.805,0.0
35.915,-73.65899999999999,0.0
35.896,-73.51400000000001,0.0
35.877,-73.368,0.0
35.858,-73.22199999999998,0.0
35.839,-73.077,0.0
35.82,-72.93099999999998,0.0
35.8,-72.786,0.0
35.781,-72.63999999999999,0.0
35.761,-72.495,0.0
35.741,-72.34899999999999,0.0
35.721,-72.20400000000001,0.0
35.701,-72.05900000000003,0.0
35.681,-71.91399999999999,0.0
35.66,-71.769,0.0
35.64,-71.62400000000002,0.0
35.619,-71.47899999999998,0.0
35.599,-71.334,0.0
35.578,-71.18900000000002,0.0
35.557,-71.04399999999998,0.0
35.536,-70.899,0.0
35.515,-70.75400000000002,0.0
35.493,-70.61000000000001,0.0
35.472,-70.46499999999997,0.0
35.45,-70.32,0.0
35.428,-70.17599999999999,0.0
35.406,-70.031,0.0
35.384,-69.887,0.0
35.362,-69.743,0.0
35.34,-69.59800000000001,0.0
35.318,-69.45400000000001,0.0
35.295,-69.31,0.0
35.273,-69.166,0.0
35.25,-69.02199999999999,0.0
35.227,-68.87799999999999,0.0
35.204,-68.73399999999998,0.0
35.181,-68.58999999999997,0.0
35.158,-68.44600000000003,0.0
35.134,-68.303,0.0
35.111,-68.15899999999999,0.0
35.087,-68.01499999999999,0.0
35.063,-67.87200000000001,0.0
35.039,-67.72800000000001,0.0
35.015,-67.58499999999998,0.0
34.991,-67.44099999999997,0.0
34.967,-67.298,0.0
34.943,-67.15499999999997,0.0
34.918,-67.012,0.0
34.893,-66.868,0.0
34.869,-66.72500000000002,0.0
34.844,-66.582,0.0
34.819,-66.43900000000002,0.0
34.794,-66.29700000000003,0.0
34.768,-66.154,0.0
34.743,-66.01100000000002,0.0
34.717,-65.868,0.0
34.692,-65.726,0.0
34.666,-65.58300000000003,0.0
34.64,-65.44099999999997,0.0
34.614,-65.298,0.0
34.588,-65.156,0.0
34.562,-65.01400000000001,0.0
33.891,-128.98,0.0
33.921,-128.839,0.0
33.951,-128.699,0.0
33.98,-128.558,0.0
34.01,-128.418,0.0
34.039,-128.277,0.0
34.068,-128.136,0.0
34.097,-127.995,0.0
34.126,-127.85400000000001,0.0
34.155,-127.713,0.0
34.184,-127.572,0.0
34.212,-127.43100000000001,0.0
34.241,-127.28999999999999,0.0
34.269,-127.148,0.0
34.297,-127.007,0.0
34.325,-126.86600000000001,0.0
34.353,-126.72399999999999,0.0
34.381,-126.582,0.0
34.408,-126.441,0.0
34.436,-126.299,0.0
34.463,-126.15700000000001,0.0
34.491,-126.01499999999999,0.0
34.518,-125.87299999999999,0.0
34.545,-125.731,0.0
34.572,-125.589,0.0
34.599,-125.447,0.0
34.625,-125.305,0.0
34.652,-125.16300000000001,0.0
34.678,-125.02000000000001,0.0
34.705,-124.87799999999999,0.0
34.731,-124.73500000000001,0.0
34.757,-124.59299999999999,0.0
34.783,-124.44999999999999,0.0
34.809,-124.30699999999999,0.0
34.834,-124.16499999999999,0.0
34.86,-124.02199999999999,0.0
34.885,-123.87899999999999,0.0
34.911,-123.73599999999999,0.0
34.936,-123.59299999999999,0.0
34.961,-123.44999999999999,0.0
34.986,-123.30699999999999,0.0
35.01,-123.16399999999999,0.0
35.035,-123.02000000000001,0.0
35.06,-122.87700000000001,0.0
35.084,-122.73400000000001,0.0
35.108,-122.59,0.0
35.133,-122.447,0.0
35.157,-122.303,0.0
35.18,-122.15899999999999,0.0
35.204,-122.01599999999999,0.0
35.228,-121.87200000000001,0.0
35.251,-121.72800000000001,0.0
35.275,-121.584,0.0
35.298,-121.44,0.0
35.321,-121.29599999999999,0.0
35.344,-121.15199999999999,0.0
35.367,-121.00800000000001,0.0
35.39,-120.864,0.0
35.413,-120.719,0.0
35.435,-120.57499999999999,0.0
35.457,-120.43100000000001,0.0
35.48,-120.286,0.0
35.502,-120.142,0.0
35.524,-119.99700000000001,0.0
35.546,-119.85300000000001,4.920967671762804e-10
35.568,-119.708,5.685375856358282e-9
35.589,-119.56299999999999,4.159151754084208e-8
35.611,-119.41900000000001,2.044516776648979e-7
35.632,-119.274,8.062175138043498e-7
35.653,-119.12899999999999,2.6124088320083268e-6
35.674,-118.98400000000001,7.02532432910678e-6
35.695,-118.839,1.6335420793602845e-5
35.716,-118.69399999999999,3.467810211845825e-5
35.737,-118.549,7.006952152205777e-5
35.758,-118.404,0.00013436643222050566
35.778,-118.25800000000001,0.00023713338508606554
35.798,-118.113,0.0003674901979856052
35.819,-117.96799999999999,0.0004944577030825566
35.839,-117.822,0.000581630172157433
35.859,-117.67699999999999,0.0006026002956248897
35.879,-117.531,0.0005670788869961593
35.898,-117.386,0.0005198386097645857
35.918,-117.24000000000001,0.000520608523697914
35.937,-117.095,0.0006216126957859431
35.957,-116.94900000000001,0.0008868674846647938
35.976,-116.803,0.0014320024836727608
35.995,-116.65700000000001,0.002456269928544601
36.014,-116.512,0.00406473054887366
36.033,-116.36600000000001,0.006092140913390386
36.051,-116.22,0.007991413281122458
36.07,-116.07400000000001,0.009156866595044598
36.088,-115.928,0.009140827480374914
36.107,-115.78200000000001,0.00792775429661695
36.125,-115.63499999999999,0.005864468293395479
36.143,-115.489,0.003646091370218577
36.161,-115.34299999999999,0.001861760950735258
36.179,-115.197,0.0007665235359396202
36.196,-115.05000000000001,0.0002504475457687641
36.214,-114.904,6.852753860629989e-5
36.231,-114.75800000000001,1.9368849640588986e-5
36.248,-114.61099999999999,8.631919098324606e-6
36.266,-114.465,5.51226118792198e-6
36.283,-114.31800000000001,3.89316442785155e-6
36.3,-114.17099999999999,3.2918009593072148e-6
36.316,-114.025,4.703674647675409e-6
36.333,-113.87799999999999,8.670708167265787e-6
36.349,-113.731,1.4323999725675572e-5
36.366,-113.584,1.9746138785814496e-5
36.382,-113.43799999999999,2.187523330200369e-5
36.398,-113.291,1.9687242546973804e-5
36.414,-113.144,1.438285989987926e-5
36.43,-112.99700000000001,8.510345800941208e-6
36.446,-112.85,4.066982217052095e-6
36.461,-112.703,1.5477675372324761e-6
36.477,-112.55600000000001,4.796045834599425e-7
36.492,-112.40899999999999,1.1730911108487744e-7
36.507,-112.261,2.215670890486774e-8
36.522,-112.114,2.714902286299051e-9
36.537,-111.96700000000001,1.7780097040800393e-9
36.552,-111.82,1.7631843186938532e-8
36.567,-111.672,1.2652824137685447e-7
36.581,-111.525,5.895829008862065e-7
36.596,-111.37799999999999,2.2076806367961336e-6
36.61,-111.22999999999999,6.527407741812452e-6
36.624,-111.083,1.5256037441354797e-5
36.638,-110.935,2.8681565100761272e-5
36.652,-110.787,4.431060315810251e-5
36.666,-110.63999999999999,6.211966350219285e-5
36.68,-110.49199999999999,9.96173068291903e-5
36.693,-110.345,0.00020465579647270166
36.707,-110.197,0.0004565365334047398
36.72,-110.049,0.000899755652001662
36.733,-109.90100000000001,0.0014900575074738099
36.746,-109.75299999999999,0.002071340891322215
36.759,-109.606,0.002455028779647624
36.772,-109.458,0.002536868514740594
36.784,-109.31,0.0023479667655986517
36.797,-109.162,0.002154390466030693
36.809,-109.01400000000001,0.0023333315976565164
36.821,-108.86600000000001,0.003416441345578796
36.833,-108.71799999999999,0.005863952525028385
36.845,-108.57,0.009755323266595171
36.857,-108.422,0.014501399173985073
36.869,-108.273,0.01897580175555219
36.881,-108.125,0.02189655257041146
36.892,-107.977,0.022500482681231317
36.903,-107.82900000000001,0.020774489778875558
36.915,-107.68,0.0178455403918298
36.926,-107.53200000000001,0.01603618252775164
36.937,-107.38399999999999,0.01760455688020525
36.947,-107.23500000000001,0.023065385604022964
36.958,-107.08699999999999,0.03048095480485492
36.969,-106.939,0.03678249592837165
36.979,-106.78999999999999,0.03952767917427481
36.989,-106.642,0.03769044012265343
36.999,-106.493,0.03162698394602676
37.009,-106.344,0.02306759699623749
37.019,-106.196,0.014648865725669898
37.029,-106.047,0.008385176032673292
37.039,-105.899,0.004920721689221842
37.048,-105.75,0.003420678425810931
37.057,-105.601,0.002736342142098651
37.067,-105.453,0.002136125147337406
37.076,-105.304,0.0014840637022714863
37.085,-105.155,0.000883622983319436
37.094,-105.006,0.0004899837782257477
37.102,-104.858,0.00036613453703502236
37.111,-104.709,0.00046557070271811097
37.119,-104.56,0.0007040375342850495
37.128,-104.411,0.0009846238147509499
37.136,-104.262,0.001394364729612049
37.144,-104.113,0.002407702159002279
37.152,-103.964,0.005081315178967752
37.16,-103.815,0.010777791205298792
37.167,-103.666,0.02025972804099924
37.175,-103.517,0.03307477106029277
37.182,-103.368,0.04746035844783398
37.19,-103.219,0.06190219619920417
37.197,-103.07,0.07514667286705082
37.204,-102.92099999999999,0.08658210547204105
37.211,-102.77199999999999,0.09602594277397421
37.217,-102.62299999999999,0.10403069371495381
37.224,-102.47399999999999,0.11123238595604185
37.23,-102.32499999999999,0.11730821957781831
37.237,-102.17500000000001,0.12149266692619252
37.243,-102.02600000000001,0.12394162038041825
37.249,-101.87700000000001,0.12609256179308373
37.255,-101.72800000000001,0.12908540261291387
37.261,-101.57799999999997,0.1329310904945774
37.267,-101.42899999999997,0.1370367330861284
37.272,-101.27999999999997,0.14090096285679568
37.278,-101.13099999999997,0.14397547360918256
37.283,-100.981,0.14530977515249674
37.288,-100.832,0.1445492825215298
37.293,-100.68299999999999,0.14217128350268166
37.298,-100.53300000000002,0.1392149450537024
37.303,-100.38400000000001,0.13692301703583773
37.308,-100.23500000000001,0.136136086988256
37.312,-100.08499999999998,0.1369264271757339
37.316,-99.93599999999998,0.13865958669679831
37.321,-99.786,0.14018803714788902
37.325,-99.637,0.14017114726585833
37.329,-99.488,0.1382627904755496
37.333,-99.33800000000002,0.13486386747511742
37.336,-99.18900000000002,0.13067410140348634
37.34,-99.03899999999999,0.12622742558200342
37.344,-98.88999999999999,0.12171417678033901
37.347,-98.74000000000001,0.11707157165062429
37.35,-98.59100000000001,0.11231541510229812
37.353,-98.44099999999997,0.10726723173798056
37.356,-98.29199999999997,0.10227937515905608
37.359,-98.142,0.09787459758373872
37.362,-97.993,0.09441429910973019
37.364,-97.84300000000002,0.09152789313369482
37.367,-97.69400000000002,0.08884315199327178
37.369,-97.54399999999998,0.08589451533311836
37.371,-97.394,0.08258175882475986
37.373,-97.245,0.07871909559618068
37.375,-97.09500000000003,0.07406025088474685
37.377,-96.94600000000003,0.06876770630078154
37.378,-96.79599999999999,0.06323667540852683
37.38,-96.64699999999999,0.058335511269824704
37.381,-96.49700000000001,0.0546560797049984
37.383,-96.34699999999998,0.052726006552816986
37.384,-96.19799999999998,0.052475604280006895
37.385,-96.048,0.05331644130434664
37.386,-95.899,0.054376593240539096
37.386,-95.74900000000002,0.055013674280153295
37.387,-95.59899999999999,0.0550233163953831
37.387,-95.44999999999999,0.05448377588161379
37.388,-95.30000000000001,0.05363764671389549
37.388,-95.15100000000001,0.05275010698448406
37.388,-95.00099999999998,0.051982636993319536
37.388,-94.851,0.05121479205759327
37.388,-94.702,0.050086093476765285
37.387,-94.55200000000002,0.0482272043254182
37.387,-94.40300000000002,0.04562060897629487
37.386,-94.25299999999999,0.04249783413442355
37.386,-94.10300000000001,0.03936035028925461
37.385,-93.95400000000001,0.036692570819959074
37.384,-93.80399999999997,0.034793529719830844
37.383,-93.65499999999997,0.033729575161397685
37.381,-93.505,0.033149585536695454
37.38,-93.35500000000002,0.0324430492192651
37.378,-93.20600000000002,0.031103448187867606
37.377,-93.05599999999998,0.02892033520997791
37.375,-92.90699999999998,0.02618560859686034
37.373,-92.757,0.023408507855605117
37.371,-92.60700000000003,0.021173309146726885
37.369,-92.45800000000003,0.019806934120013418
37.367,-92.30799999999999,0.019302540535331366
37.364,-92.15899999999999,0.019468570492736117
37.362,-92.00900000000001,0.020017950519269266
37.359,-91.86000000000001,0.020646643220326413
37.356,-91.70999999999998,0.021099048314774157
37.353,-91.56099999999998,0.021198726729141422
37.35,-91.411,0.020903143921279534
37.347,-91.262,0.02026654470281705
37.344,-91.11200000000002,0.019370047287003263
37.34,-90.96300000000002,0.018395371587746175
37.336,-90.81299999999999,0.017684163024344363
37.333,-90.66399999999999,0.017773386473194992
37.329,-90.51400000000001,0.01918928294177454
37.325,-90.36500000000001,0.022174393660193234
37.321,-90.21600000000001,0.026536353096101428
37.317,-90.06599999999997,0.03162665735995232
37.312,-89.91699999999997,0.03641126761258137
37.308,-89.767,0.04005820013762462
37.303,-89.618,0.0421702628873217
37.298,-89.469,0.0430153773352538
37.293,-89.31900000000002,0.04319567019243982
37.288,-89.17000000000002,0.04326554967760885
37.283,-89.02100000000002,0.04350360791961039
37.278,-88.87099999999998,0.04389916551614933
37.272,-88.72199999999998,0.04421247814884727
37.267,-88.57299999999998,0.04408669158216977
37.261,-88.423,0.04330338867946129
37.255,-88.274,0.04201806178360587
37.249,-88.125,0.0407735289299252
37.243,-87.976,0.04018529367247678
37.237,-87.827,0.040483055538906104
37.231,-87.67700000000002,0.04126951780480547
37.224,-87.52800000000002,0.04162963191424785
37.217,-87.37900000000002,0.040678265340876825
37.211,-87.23000000000002,0.03804028175029526
37.204,-87.08100000000002,0.034073264556199974
37.197,-86.93200000000002,0.02966334771129443
37.19,-86.78300000000002,0.025763424685110656
37.182,-86.63400000000001,0.02299944433038876
37.175,-86.48500000000001,0.02143542338754108
37.167,-86.33600000000001,0.02070253479781852
37.16,-86.18700000000001,0.02021262221936264
37.152,-86.03800000000001,0.01953765847897983
37.144,-85.88900000000001,0.018536313414824934
37.136,-85.74000000000001,0.017276975910197653
37.128,-85.59100000000001,0.0158543487200144
37.119,-85.44200000000001,0.014331178810148318
37.111,-85.293,0.012803758047591277
37.102,-85.144,0.011360697399829235
37.094,-84.99599999999998,0.010094865743314358
37.085,-84.84699999999998,0.009005097440877593
37.076,-84.69799999999998,0.008104031312618805
37.067,-84.54899999999998,0.0073770507994766355
37.058,-84.40100000000001,0.006805021639879734
37.048,-84.25200000000001,0.006359275664350696
37.039,-84.10300000000001,0.006065574147580033
37.029,-83.95499999999998,0.005967544590301661
37.019,-83.80599999999998,0.006120556936630999
37.009,-83.65699999999998,0.006528395028179808
36.999,-83.50900000000001,0.007126815798920653
36.989,-83.36000000000001,0.00783211943872563
36.979,-83.21199999999999,0.008538953918734061
36.969,-83.06299999999999,0.009187137217604698
36.958,-82.91500000000002,0.009759246445786532
36.947,-82.767,0.01035243480497241
36.937,-82.618,0.0110734788416224
36.926,-82.47000000000003,0.011889442630816474
36.915,-82.32100000000003,0.012675330842283547
36.903,-82.173,0.013237980490905223
36.892,-82.02499999999998,0.013494564893946208
36.881,-81.87700000000001,0.013442947323511607
36.869,-81.72899999999998,0.013184640050415617
36.857,-81.57999999999998,0.012933835294197078
36.846,-81.43200000000002,0.012923971700930691
36.834,-81.28399999999999,0.013244825473725316
36.822,-81.13600000000002,0.01381402569945719
36.809,-80.988,0.014389331003973594
36.797,-80.83999999999997,0.014766385072950578
36.784,-80.69200000000001,0.01486455471450773
36.772,-80.54399999999998,0.01477326923981564
36.759,-80.39600000000002,0.014629123578876278
36.746,-80.24799999999999,0.014569347268185586
36.733,-80.101,0.014650720612363222
36.72,-79.95299999999997,0.014815432536254843
36.707,-79.805,0.014901712009189615
36.693,-79.65699999999998,0.014751919686716264
36.68,-79.50999999999999,0.014365819033703073
36.666,-79.36200000000002,0.01379217428148875
36.652,-79.214,0.01307345694691252
36.639,-79.06700000000001,0.012165944296868444
36.625,-78.91899999999998,0.010983139002909356
36.61,-78.77199999999999,0.009593881371590483
36.596,-78.62400000000002,0.008156115600240316
36.582,-78.47699999999998,0.006952532035148118
36.567,-78.32999999999998,0.0063280801466772
36.552,-78.18200000000002,0.006584176675888183
36.538,-78.03500000000003,0.007775754823051142
36.523,-77.88799999999998,0.009653625224313407
36.508,-77.74000000000001,0.011672005653680493
36.492,-77.59300000000002,0.01322113650348208
36.477,-77.44600000000003,0.013848177738548172
36.461,-77.29899999999998,0.01337465054825116
36.446,-77.15199999999999,0.011865486298708188
36.43,-77.005,0.009668655338103477
36.414,-76.858,0.007287253662751975
36.398,-76.71100000000001,0.005253195724787292
36.382,-76.56400000000002,0.003958310467222834
36.366,-76.41699999999997,0.0035420156298073026
36.35,-76.27100000000002,0.0038768360661720212
36.333,-76.12400000000002,0.004705283351538019
36.316,-75.97699999999998,0.005785290481275715
36.3,-75.82999999999998,0.00696070799306336
36.283,-75.68400000000003,0.008174841564647869
36.266,-75.53699999999998,0.009389158715746446
36.249,-75.39100000000002,0.010550394859712061
36.231,-75.24400000000003,0.011659211916556368
36.214,-75.09800000000001,0.012673200826966474
36.196,-74.95100000000002,0.013781576576651031
36.179,-74.805,0.015554212099786342
36.161,-74.65899999999999,0.018483709543902157
36.143,-74.51299999999998,0.0
36.125,-74.36599999999999,0.0
36.107,-74.22000000000003,0.0
36.089,-74.07400000000001,0.0
36.07,-73.928,0.0
36.052,-73.78199999999998,0.0
36.033,-73.63600000000002,0.0
36.014,-73.49000000000001,0.0
35.995,-73.344,0.0
35.976,-73.19900000000001,0.0
35.957,-73.053,0.0
35.938,-72.90699999999998,0.0
35.918,-72.762,0.0
35.899,-72.61599999999999,0.0
35.879,-72.47000000000003,0.0
35.859,-72.32499999999999,0.0
35.839,-72.18,0.0
35.819,-72.03399999999999,0.0
35.799,-71.88900000000001,0.0
35.778,-71.74400000000003,0.0
35.758,-71.59800000000001,0.0
35.737,-71.45299999999997,0.0
35.717,-71.30799999999999,0.0
35.696,-71.16300000000001,0.0
35.675,-71.01799999999997,0.0
35.654,-70.87299999999999,0.0
35.632,-70.72800000000001,0.0
35.611,-70.58300000000003,0.0
35.589,-70.43900000000002,0.0
35.568,-70.29399999999998,0.0
35.546,-70.149,0.0
35.524,-70.005,0.0
35.502,-69.86000000000001,0.0
35.48,-69.71600000000001,0.0
35.458,-69.57100000000003,0.0
35.435,-69.42700000000002,0.0
35.413,-69.28199999999998,0.0
35.39,-69.13799999999998,0.0
35.367,-68.99400000000003,0.0
35.345,-68.85000000000002,0.0
35.322,-68.70600000000002,0.0
35.298,-68.56200000000001,0.0
35.275,-68.418,0.0
35.252,-68.274,0.0
35.228,-68.13,0.0
35.205,-67.98599999999999,0.0
35.181,-67.84300000000002,0.0
35.157,-67.69900000000001,0.0
35.133,-67.555,0.0
35.109,-67.41199999999998,0.0
35.084,-67.26799999999997,0.0
35.06,-67.125,0.0
35.035,-66.98200000000003,0.0
35.011,-66.83800000000002,0.0
34.986,-66.695,0.0
34.961,-66.55200000000002,0.0
34.936,-66.40899999999999,0.0
34.911,-66.26600000000002,0.0
34.886,-66.12299999999999,0.0
34.86,-65.98000000000002,0.0
34.835,-65.83699999999999,0.0
34.809,-65.69400000000002,0.0
34.783,-65.55200000000002,0.0
34.757,-65.40899999999999,0.0
34.731,-65.26600000000002,0.0
34.705,-65.12400000000002,0.0
34.679,-64.98200000000003,0.0
34.008,-129.016,0.0
34.038,-128.875,0.0
34.067,-128.735,0.0
34.097,-128.594,0.0
34.126,-128.453,0.0
34.156,-128.312,0.0
34.185,-128.171,0.0
34.214,-128.03,0.0
34.243,-127.88900000000001,0.0
34.272,-127.74799999999999,0.0
34.3,-127.607,0.0
34.329,-127.465,0.0
34.357,-127.32400000000001,0.0
34.386,-127.18299999999999,0.0
34.414,-127.041,0.0
34.442,-126.899,0.0
34.47,-126.75800000000001,0.0
34.498,-126.61600000000001,0.0
34.525,-126.47399999999999,0.0
34.553,-126.332,0.0
34.58,-126.19,0.0
34.608,-126.048,0.0
34.635,-125.906,0.0
34.662,-125.76400000000001,0.0
34.689,-125.62200000000001,0.0
34.716,-125.47999999999999,0.0
34.742,-125.33699999999999,0.0
34.769,-125.195,0.0
34.795,-125.05199999999999,0.0
34.822,-124.91,0.0
34.848,-124.767,0.0
34.874,-124.624,0.0
34.9,-124.482,0.0
34.926,-124.339,0.0
34.951,-124.196,0.0
34.977,-124.053,0.0
35.002,-123.91,0.0
35.028,-123.767,0.0
35.053,-123.624,0.0
35.078,-123.47999999999999,0.0
35.103,-123.33699999999999,0.0
35.128,-123.19399999999999,0.0
35.152,-123.05000000000001,0.0
35.177,-122.90700000000001,0.0
35.201,-122.763,0.0
35.226,-122.62,0.0
35.25,-122.476,0.0
35.274,-122.332,0.0
35.298,-122.189,0.0
35.322,-122.04499999999999,0.0
35.345,-121.90100000000001,0.0
35.369,-121.757,0.0
35.392,-121.613,0.0
35.416,-121.469,0.0
35.439,-121.32400000000001,0.0
35.462,-121.18,0.0
35.485,-121.036,0.0
35.507,-120.892,0.0
35.53,-120.74700000000001,0.0
35.553,-120.60300000000001,0.0
35.575,-120.458,0.0
35.597,-120.314,0.0
35.62,-120.16900000000001,0.0
35.642,-120.024,0.0
35.663,-119.88,6.807437901873263e-11
35.685,-119.73500000000001,9.353207277967784e-10
35.707,-119.59,7.820321876481669e-9
35.728,-119.445,4.199061560359674e-8
35.75,-119.30000000000001,1.7296619661515054e-7
35.771,-119.155,6.117965543668358e-7
35.792,-119.00999999999999,1.8435011869847053e-6
35.813,-118.86500000000001,5.033210598330081e-6
35.834,-118.719,1.3177723183256131e-5
35.855,-118.57400000000001,3.255387615916854e-5
35.875,-118.429,7.348788582814311e-5
35.896,-118.28299999999999,0.00014435092749573634
35.916,-118.138,0.00024108953606059847
35.936,-117.993,0.0003421274044929679
35.957,-117.84700000000001,0.00041674183840737227
35.977,-117.701,0.000452432675204101
35.996,-117.55600000000001,0.0004730968829818529
36.016,-117.41,0.0005377767502176279
36.036,-117.26400000000001,0.0007091440389961329
36.055,-117.119,0.0010067894772748784
36.075,-116.97300000000001,0.0014545047915264678
36.094,-116.827,0.0021313223189627357
36.113,-116.68100000000001,0.003231049684477074
36.132,-116.535,0.0048768057471260985
36.151,-116.38900000000001,0.006890208449211349
36.169,-116.243,0.00875675452962838
36.188,-116.09700000000001,0.00988670712152053
36.206,-115.94999999999999,0.009859788457904972
36.225,-115.804,0.008613567657758196
36.243,-115.65799999999999,0.006480578602626148
36.261,-115.512,0.00410157763695336
36.279,-115.36500000000001,0.002120239877583295
36.297,-115.219,0.0008839880663597483
36.314,-115.072,0.0002892612576815877
36.332,-114.92599999999999,7.458601631671036e-5
36.349,-114.779,1.5072393542145907e-5
36.367,-114.632,2.6960766637820503e-6
36.384,-114.48599999999999,9.353806391680876e-7
36.401,-114.339,2.1012731005756753e-6
36.418,-114.19200000000001,6.2081587866384675e-6
36.434,-114.04499999999999,1.5966483974274972e-5
36.451,-113.899,3.3513425523343574e-5
36.468,-113.75200000000001,5.686211526734864e-5
36.484,-113.60499999999999,7.728726896765618e-5
36.5,-113.458,8.560825088533066e-5
36.516,-113.311,7.754999277425644e-5
36.532,-113.16399999999999,5.748716934613631e-5
36.548,-113.017,3.482012944671253e-5
36.564,-112.869,1.708069368395206e-5
36.58,-112.72200000000001,6.851177707374712e-6
36.595,-112.57499999999999,2.207115538257701e-6
36.61,-112.428,5.724300939011594e-7
36.626,-112.28,1.1718670359557445e-7
36.641,-112.13300000000001,1.664416195326435e-8
36.656,-111.98599999999999,9.431015395107908e-9
36.67,-111.838,7.914427633384335e-8
36.685,-111.691,5.07122683324955e-7
36.7,-111.543,2.3075104562186537e-6
36.714,-111.39500000000001,8.210840564092813e-6
36.729,-111.24799999999999,2.3411371642133433e-5
36.743,-111.1,5.312854126100799e-5
36.757,-110.952,9.711725689337724e-5
36.771,-110.805,0.00014552782368733143
36.784,-110.65700000000001,0.0001908197271335515
36.798,-110.50899999999999,0.00026723292330722604
36.812,-110.36099999999999,0.000474888997880543
36.825,-110.213,0.0009587533225602494
36.838,-110.066,0.0018037716403758361
36.852,-109.918,0.002938516776065053
36.865,-109.77000000000001,0.004040220272836388
36.877,-109.62200000000001,0.0047615447804723165
36.89,-109.47399999999999,0.004967963016662842
36.903,-109.32499999999999,0.004713713624473566
36.915,-109.17699999999999,0.00432615551622319
36.928,-109.029,0.00435655097268381
36.94,-108.881,0.00526999250229377
36.952,-108.733,0.007414677877045858
36.964,-108.58500000000001,0.01075796102880332
36.976,-108.436,0.014827446582719804
36.988,-108.28800000000001,0.018686686437911618
36.999,-108.13999999999999,0.021393610584285603
37.011,-107.99100000000001,0.022203139456084275
37.022,-107.84299999999999,0.021020627084082148
37.033,-107.69399999999999,0.018847509104287532
37.044,-107.54599999999999,0.017806911894054915
37.055,-107.39699999999999,0.01991016618959522
37.066,-107.249,0.025389759920344722
37.077,-107.1,0.03234744084096383
37.087,-106.952,0.03782028948164065
37.098,-106.803,0.039678879769214075
37.108,-106.654,0.03697578842130857
37.118,-106.506,0.030258913413572643
37.128,-106.357,0.021313083638662498
37.138,-106.208,0.012789202059071796
37.148,-106.059,0.006650554362425701
37.157,-105.911,0.0032939983470804055
37.167,-105.762,0.0018190297323695717
37.176,-105.613,0.0012283738051836726
37.185,-105.464,0.0008815397982594144
37.194,-105.315,0.0005782274092039424
37.203,-105.166,0.00032999654721206715
37.212,-105.017,0.00018276047474083753
37.221,-104.868,0.00015358144910950885
37.23,-104.719,0.00023861321763768198
37.238,-104.57,0.0004463676765387106
37.246,-104.42099999999999,0.0008440160281825406
37.255,-104.27199999999999,0.0016887206470118645
37.263,-104.12299999999999,0.0036076291874365977
37.271,-103.97399999999999,0.00777825736198875
37.278,-103.82499999999999,0.015499345462261125
37.286,-103.67599999999999,0.027358885373685703
37.294,-103.52699999999999,0.042110709260303615
37.301,-103.37700000000001,0.05740440501056161
37.308,-103.22800000000001,0.07117911582049341
37.315,-103.07900000000001,0.08258755306451394
37.322,-102.93,0.09131200952219702
37.329,-102.781,0.09775229685428079
37.336,-102.63099999999997,0.10328529872874691
37.343,-102.48200000000003,0.10912891887131955
37.349,-102.33300000000003,0.11525723428894026
37.356,-102.18299999999999,0.12061375244129913
37.362,-102.03399999999999,0.12488259458472288
