lat,lon,estimated_edwards_adjusted_sig_report_hours_per_year_grid_130_cropped_blurred
42.072,-83.40699999999998,0.05240665924359751
42.062,-83.25099999999998,0.053700173111768494
42.052,-83.09500000000003,0.05428765319309793
42.041,-82.93900000000002,0.05521500411310998
42.031,-82.78399999999999,0.05772774173282139
42.021,-82.62799999999999,0.06374894537840735
42.01,-82.47199999999998,0.07330033290372229
41.999,-82.31599999999997,0.07841545934183512
41.988,-82.161,0.0754281302330206
41.977,-82.005,0.07167157358337294
41.966,-81.84899999999999,0.06450766514059063
41.955,-81.69400000000002,0.05259432165671355
41.943,-81.53800000000001,0.03927353566900417
41.932,-81.38299999999998,0.027644602275598992
41.92,-81.22699999999998,0.01851711690227319
41.908,-81.072,0.011759744019575368
41.896,-80.91699999999997,0.0070219436123959795
41.884,-80.76100000000002,0.00400089904704058
41.872,-80.606,0.0023555290634571127
41.859,-80.45100000000002,0.0016784346537840038
41.847,-80.29500000000002,0.0017390870531872101
41.834,-80.13999999999999,0.0025699199637990505
41.821,-79.98500000000001,0.004175383823851545
41.808,-79.82999999999998,0.006229809299720931
41.795,-79.67500000000001,0.007980642245542454
41.782,-79.51999999999998,0.008628633653674245
41.769,-79.36500000000001,0.007935986000631716
41.755,-79.20999999999998,0.006533480873300181
41.742,-79.055,0.005905282750875196
41.728,-78.89999999999998,0.007478947533185306
41.714,-78.745,0.011991816191244986
41.7,-78.58999999999997,0.01881330616834767
41.686,-78.43599999999998,0.026212674726134474
41.672,-78.281,0.03259620781507835
41.657,-78.12599999999998,0.037304690193213835
41.643,-77.97199999999998,0.04039149531727683
41.628,-77.81700000000001,0.042539377879372245
41.613,-77.66300000000001,0.043820866892542464
41.598,-77.50799999999998,0.04436035299999298
41.583,-77.35399999999998,0.04463554285943424
41.568,-77.19900000000001,0.04556302444936233
41.553,-77.04500000000002,0.04854794093881092
41.537,-76.89100000000002,0.055100364391679355
41.522,-76.73599999999999,0.06537530165494984
41.506,-76.582,0.0781016329848999
41.49,-76.428,0.09012243222798977
41.474,-76.274,0.09866409656744057
41.458,-76.12,0.10336704032953267
41.442,-75.96600000000001,0.10636830137657599
41.426,-75.81200000000001,0.11021623746648714
41.409,-75.65800000000002,0.11605822402888442
41.392,-75.50400000000002,0.12371655319370892
41.376,-75.35000000000002,0.13201696455237097
41.359,-75.197,0.13823690139628486
41.342,-75.043,0.1402784320132143
41.325,-74.88900000000001,0.1382181821776769
41.307,-74.73599999999999,0.1357526179475955
41.29,-74.582,0.13927933437330578
41.272,-74.42899999999997,0.15201125364454712
41.255,-74.27499999999998,0.17399294918466346
41.237,-74.12200000000001,0.20076713308914818
41.219,-73.96800000000002,0.2287482776346551
41.201,-73.815,0.25497540170160093
41.182,-73.66199999999998,0.2783186508723406
41.164,-73.50900000000001,0.29701206251386236
41.146,-73.356,0.30603257117080174
41.127,-73.202,0.2973365418133201
41.108,-73.04899999999998,0.26671345079918385
41.089,-72.89699999999999,0.21917500528200615
41.07,-72.74400000000003,0.16559050951967835
41.051,-72.59100000000001,0.11679626514106482
41.032,-72.43799999999999,0.07852711562611171
41.012,-72.28500000000003,0.05140082149023577
40.993,-72.13299999999998,0.03375359088761296
40.973,-71.98000000000002,0.02191757764122018
40.953,-71.827,0.013852511523747517
40.933,-71.67500000000001,0.008465983147255085
40.913,-71.52300000000002,0.005700605685237012
40.893,-71.37,0.006664203329382789
40.873,-71.21800000000002,0.012651741058369066
40.852,-71.06599999999997,0.01808502747411632
40.832,-70.91300000000001,0.014021889139061779
40.811,-70.76100000000002,0.007763981510168092
40.79,-70.60899999999998,0.004076022224598832
40.769,-70.457,0.0021295860072071326
40.748,-70.305,0.0010436671360822597
40.727,-70.15300000000002,0.0004527350928664946
40.705,-70.00200000000001,0.00016980592348116324
40.684,-69.85000000000002,6.124272335879653e-5
40.662,-69.69799999999998,2.1487112366636445e-5
40.64,-69.54700000000003,0.0
40.618,-69.39499999999998,0.0
40.596,-69.24400000000003,0.0
40.574,-69.09199999999998,0.0
40.552,-68.94099999999997,0.0
40.529,-68.78899999999999,0.0
40.507,-68.63799999999998,0.0
40.484,-68.48700000000002,0.0
40.461,-68.33600000000001,0.0
40.438,-68.185,0.0
40.415,-68.03399999999999,0.0
40.392,-67.88299999999998,0.0
40.369,-67.73200000000003,0.0
40.345,-67.582,0.0
40.321,-67.43099999999998,0.0
40.298,-67.27999999999997,0.0
40.274,-67.13,0.0
40.25,-66.97899999999998,0.0
40.226,-66.82900000000001,0.0
40.201,-66.678,0.0
40.177,-66.52800000000002,0.0
40.152,-66.37799999999999,0.0
40.128,-66.22800000000001,0.0
40.103,-66.07799999999997,0.0
40.078,-65.928,0.0
40.053,-65.77800000000002,0.0
40.028,-65.62799999999999,0.0
40.003,-65.47800000000001,0.0
39.977,-65.32900000000001,0.0
39.952,-65.17899999999997,0.0
39.926,-65.029,0.0
39.9,-64.88,0.0
39.874,-64.731,0.0
39.848,-64.58100000000002,0.0
39.822,-64.43200000000002,0.0
39.795,-64.28300000000002,0.0
39.769,-64.13400000000001,0.0
39.742,-63.985000000000014,0.0
39.716,-63.83600000000001,0.0
39.689,-63.68700000000001,0.0
39.662,-63.53800000000001,0.0
38.967,-130.637,0.0
38.998,-130.49,0.0
39.028,-130.343,0.0
39.059,-130.197,0.0
39.089,-130.05,0.0
39.119,-129.903,0.0
39.149,-129.756,0.0
39.179,-129.608,0.0
39.208,-129.461,0.0
39.238,-129.314,0.0
39.268,-129.166,0.0
39.297,-129.019,0.0
39.326,-128.871,0.0
39.355,-128.724,0.0
39.384,-128.576,0.0
39.413,-128.428,0.0
39.442,-128.28,0.0
39.47,-128.132,0.0
39.499,-127.98400000000001,0.0
39.527,-127.83600000000001,0.0
39.555,-127.68799999999999,0.0
39.583,-127.53899999999999,0.0
39.611,-127.39099999999999,0.0
39.639,-127.24199999999999,0.0
39.666,-127.094,0.0
39.694,-126.945,0.0
39.721,-126.797,0.0
39.749,-126.648,0.0
39.776,-126.499,0.0
39.803,-126.35,0.0
39.83,-126.201,0.0
39.856,-126.05199999999999,0.0
39.883,-125.90299999999999,0.0
39.91,-125.75299999999999,0.0
39.936,-125.60400000000001,0.0
39.962,-125.45500000000001,0.0
39.988,-125.305,0.0
40.014,-125.156,0.0
40.04,-125.006,0.0
40.066,-124.856,0.0
40.091,-124.707,0.0
40.117,-124.55699999999999,0.0
40.142,-124.40700000000001,0.0
40.167,-124.257,0.0
40.193,-124.107,0.0
40.217,-123.957,0.0
40.242,-123.80600000000001,0.0
40.267,-123.656,1.2660312297248132e-6
40.291,-123.506,1.0184257731644787e-5
40.316,-123.35499999999999,5.516409600783062e-5
40.34,-123.20500000000001,0.00022499265561099052
40.364,-123.054,0.0007328856025583963
40.388,-122.904,0.0019080218366395185
40.412,-122.75299999999999,0.004071327271734634
40.436,-122.602,0.007128729037876785
40.46,-122.451,0.010309499134807602
40.483,-122.30000000000001,0.012424295167814433
40.507,-122.149,0.012384242491279533
40.53,-121.99799999999999,0.010316402789257963
40.553,-121.84700000000001,0.007137774730926803
40.576,-121.696,0.004087024404420273
40.599,-121.54499999999999,0.0019247086689148242
40.621,-121.393,0.0007406120600271904
40.644,-121.24199999999999,0.00022911867878160408
40.666,-121.09100000000001,5.660747914180523e-5
40.689,-120.939,1.0358492888307888e-5
40.711,-120.787,1.2547520984943737e-6
40.733,-120.636,0.0
40.755,-120.48400000000001,0.0
40.777,-120.332,0.0
40.798,-120.18,0.0
40.82,-120.029,0.0
40.841,-119.87700000000001,0.0
40.863,-119.725,0.0
40.884,-119.572,0.0
40.905,-119.41999999999999,0.0
40.926,-119.268,0.0
40.946,-119.11600000000001,0.0
40.967,-118.963,0.0
40.988,-118.811,0.0
41.008,-118.65899999999999,0.0
41.028,-118.506,0.0
41.048,-118.35300000000001,0.0
41.068,-118.201,0.0
41.088,-118.048,0.0
41.108,-117.89500000000001,0.0
41.127,-117.74199999999999,0.0
41.147,-117.59,0.0
41.166,-117.43700000000001,0.0
41.185,-117.28399999999999,0.0
41.204,-117.131,0.0
41.223,-116.977,0.0
41.242,-116.82400000000001,0.0
41.261,-116.67099999999999,0.0
41.279,-116.518,0.0
41.297,-116.364,0.0
41.316,-116.21100000000001,0.0
41.334,-116.05799999999999,0.0
41.352,-115.904,0.0
41.37,-115.751,0.0
41.387,-115.59700000000001,0.0
41.405,-115.44300000000001,0.0
41.422,-115.28999999999999,0.0
41.44,-115.136,0.0
41.457,-114.982,0.0
41.474,-114.828,0.0
41.491,-114.674,0.0
41.508,-114.52000000000001,0.0
41.524,-114.36600000000001,0.0
41.541,-114.21199999999999,0.0
41.557,-114.05799999999999,0.0
41.573,-113.904,0.0
41.59,-113.749,0.0
41.606,-113.595,0.0
41.621,-113.441,0.0
41.637,-113.287,0.0
41.653,-113.132,0.0
41.668,-112.97800000000001,0.0
41.684,-112.82300000000001,0.0
41.699,-112.66900000000001,0.0
41.714,-112.51400000000001,0.0
41.729,-112.35900000000001,0.0
41.743,-112.20500000000001,0.0
41.758,-112.05000000000001,0.0
41.773,-111.89500000000001,0.0
41.787,-111.74000000000001,0.0
41.801,-111.58500000000001,0.0
41.815,-111.43,0.0
41.829,-111.275,0.0
41.843,-111.12,0.0
41.857,-110.965,0.0
41.871,-110.81,0.0
41.884,-110.655,0.0
41.897,-110.5,0.0
41.911,-110.345,0.0
41.924,-110.19,0.0
41.937,-110.03399999999999,0.0
41.949,-109.87899999999999,0.0
41.962,-109.72399999999999,0.0
41.975,-109.56800000000001,0.0
41.987,-109.41300000000001,0.0
41.999,-109.257,0.0
42.011,-109.102,0.0
42.023,-108.946,0.0
42.035,-108.78999999999999,0.0
42.047,-108.63499999999999,0.0
42.059,-108.47900000000001,0.0
42.07,-108.32300000000001,0.0
42.081,-108.168,0.0
42.093,-108.012,0.0
42.104,-107.856,0.0
42.115,-107.69999999999999,0.0
42.125,-107.54400000000001,0.0
42.136,-107.388,0.0
42.147,-107.233,0.0
42.157,-107.077,0.0
42.167,-106.92099999999999,0.0
42.177,-106.76400000000001,0.0
42.187,-106.608,0.0
42.197,-106.452,0.0
42.207,-106.29599999999999,0.0
42.217,-106.13999999999999,0.0
42.226,-105.98400000000001,0.0
42.235,-105.828,0.0
42.245,-105.67099999999999,0.0
42.254,-105.51499999999999,0.0
42.263,-105.35900000000001,0.0
42.271,-105.202,0.0
42.28,-105.04599999999999,0.0
42.288,-104.88999999999999,0.0
42.297,-104.733,0.0
42.305,-104.577,0.0
42.313,-104.41999999999999,0.0
42.321,-104.26400000000001,0.0
42.329,-104.107,0.0
42.337,-103.95100000000002,0.0
42.344,-103.79399999999998,0.0
42.352,-103.63799999999998,0.0
42.359,-103.481,0.0
42.366,-103.32400000000001,0.0
42.373,-103.168,0.0
42.38,-103.01100000000002,0.0
42.387,-102.85399999999998,0.0
42.394,-102.69799999999998,0.0
42.4,-102.541,0.0
42.407,-102.38400000000001,0.0
42.413,-102.22699999999998,1.5127754340332818e-6
42.419,-102.07,1.2009700460597716e-5
42.425,-101.91399999999999,6.240322963064212e-5
42.431,-101.757,0.00024983919804527985
42.437,-101.60000000000002,0.0007986991657974302
42.442,-101.44299999999998,0.002072477533745053
42.448,-101.286,0.004493959601881819
42.453,-101.12900000000002,0.008192494828738489
42.458,-100.97199999999998,0.012880598751902823
42.463,-100.815,0.01782932796890802
42.468,-100.65800000000002,0.022212819045848032
42.473,-100.50099999999998,0.025509926737503855
42.477,-100.344,0.02781861311005652
42.482,-100.18700000000001,0.030280463750958792
42.486,-100.02999999999997,0.03464353269972767
42.49,-99.87299999999999,0.042613610019667625
42.495,-99.71600000000001,0.054623690272965805
42.498,-99.55900000000003,0.06915830478179281
42.502,-99.40199999999999,0.0842840746408589
42.506,-99.245,0.09759028752962304
42.51,-99.08800000000002,0.10652798505720569
42.513,-98.93099999999998,0.10832476277371426
42.516,-98.774,0.10159232434315198
42.519,-98.61700000000002,0.08766117144312598
42.522,-98.45999999999998,0.07050830750078718
42.525,-98.30200000000002,0.054474067280928316
42.528,-98.14499999999998,0.04242671736771348
42.531,-97.988,0.034373017676104144
42.533,-97.83100000000002,0.028540360735684514
42.536,-97.67399999999998,0.023088827412878977
42.538,-97.517,0.017047340738200637
42.54,-97.35899999999998,0.011185013383744962
42.542,-97.202,0.007048307093517914
42.544,-97.04500000000002,0.005819863543469122
42.545,-96.88799999999998,0.008291987639745606
42.547,-96.731,0.015174164200604693
42.548,-96.57299999999998,0.026702700617949885
42.55,-96.416,0.04212997157462412
42.551,-96.25900000000001,0.059622121011056295
42.552,-96.10199999999998,0.07706432698124974
42.553,-95.94400000000002,0.09210677027771631
42.553,-95.78699999999998,0.1015915128167062
42.554,-95.63,0.10331868577676619
42.554,-95.47300000000001,0.09548878679120136
42.555,-95.315,0.0793660811820981
42.555,-95.15800000000002,0.05848236380717846
42.555,-95.00099999999998,0.03788238877669534
42.555,-94.844,0.02169635189537481
42.555,-94.68700000000001,0.011785492948892194
42.554,-94.529,0.007896872629104204
42.554,-94.37200000000001,0.008988661676369577
42.553,-94.21499999999997,0.014544143273406604
42.553,-94.05799999999999,0.024795348742987368
42.552,-93.89999999999998,0.0406558194916277
42.551,-93.743,0.06173775095704169
42.55,-93.58600000000001,0.08617033625010805
42.548,-93.42899999999997,0.11020973217294572
42.547,-93.27100000000002,0.12968363783135806
42.545,-93.11399999999998,0.14287102526323137
42.544,-92.957,0.15102223543903365
42.542,-92.80000000000001,0.15739609085426562
42.54,-92.64299999999997,0.16418944626710197
42.538,-92.48500000000001,0.1720199137918348
42.536,-92.32799999999997,0.17880245346420598
42.533,-92.17099999999999,0.18064722044632334
42.531,-92.01400000000001,0.173877786663641
42.528,-91.85700000000003,0.1598244072102662
42.525,-91.69999999999999,0.14374947035401622
42.523,-91.54199999999997,0.13124923381494738
42.519,-91.38499999999999,0.12572029429387568
42.516,-91.22800000000001,0.12364069840547251
42.513,-91.07100000000003,0.12124223468521447
42.51,-90.91399999999999,0.11603528751260955
42.506,-90.757,0.10823070024577545
42.502,-90.60000000000002,0.09937451168170654
42.499,-90.44299999999998,0.09200371210265575
42.495,-90.286,0.0880736394974159
42.49,-90.12900000000002,0.08769672702459708
42.486,-89.97199999999998,0.08941722569132211
42.482,-89.815,0.09101693585520607
42.477,-89.65800000000002,0.09116736646869554
42.473,-89.50099999999998,0.08959907407510487
42.468,-89.344,0.08694180758181576
42.463,-89.18700000000001,0.08395192906921836
42.458,-89.02999999999997,0.0809521867157406
42.453,-88.87299999999999,0.07765771614395027
42.448,-88.71600000000001,0.07415684989926356
42.442,-88.55900000000003,0.07181909565089502
42.437,-88.40199999999999,0.07234820222866059
42.431,-88.245,0.07629521049802676
42.425,-88.08800000000002,0.08282335100811178
42.419,-87.93200000000002,0.09095504070375063
42.413,-87.77499999999998,0.10058728515715065
42.407,-87.618,0.11211199245782473
42.4,-87.46100000000001,0.12670464553575433
42.394,-87.30399999999997,0.14607810764692178
42.387,-87.14800000000002,0.17854872596263452
42.38,-86.99099999999999,0.20680379235872295
42.373,-86.834,0.206276310519436
42.366,-86.678,0.20075501257322614
42.359,-86.52100000000002,0.19460276665872006
42.352,-86.36399999999998,0.18880787860007495
42.344,-86.20800000000003,0.18420089673376402
42.337,-86.05099999999999,0.18053174540808178
42.329,-85.89499999999998,0.17725183481108409
42.321,-85.738,0.17254823789337867
42.313,-85.582,0.16514502329646144
42.305,-85.42500000000001,0.15498199981666103
42.297,-85.269,0.14332670335335698
42.289,-85.11200000000002,0.1308092183943614
42.28,-84.95600000000002,0.11713510871029856
42.271,-84.80000000000001,0.10184864941847367
42.263,-84.64299999999997,0.08538149207098655
42.254,-84.48700000000002,0.06902115405302676
42.245,-84.33100000000002,0.055123487773793944
42.235,-84.17399999999998,0.04573249191360211
42.226,-84.01799999999997,0.04186408216283003
42.217,-83.86200000000002,0.04204163602569233
42.207,-83.70600000000002,0.043940454242246796
42.197,-83.55000000000001,0.04547871023055493
42.188,-83.394,0.04541841316205195
42.178,-83.23700000000002,0.04350169948180593
42.167,-83.08100000000002,0.03992204027330173
42.157,-82.92500000000001,0.034921401795109316
42.147,-82.769,0.029533970941111494
42.136,-82.61399999999998,0.025327590770231466
42.126,-82.45800000000003,0.023464448175725447
42.115,-82.30200000000002,0.028154981325574615
42.104,-82.14600000000002,0.04692708402685259
42.093,-81.99000000000001,0.06281385538662958
42.082,-81.834,0.05647871288864284
42.07,-81.67899999999997,0.04229589004050871
42.059,-81.52300000000002,0.028920301355534896
42.047,-81.36700000000002,0.0188744666166627
42.035,-81.21100000000001,0.011722291187277788
42.024,-81.05599999999998,0.006792868636516979
42.012,-80.89999999999998,0.0036212446595569442
41.999,-80.745,0.0018512670310890061
41.987,-80.589,0.0010911460095036282
41.975,-80.43400000000003,0.0011899147333288961
41.962,-80.27800000000002,0.002239938074862111
41.95,-80.12299999999999,0.004513380900229307
41.937,-79.96800000000002,0.008027383036647
41.924,-79.81200000000001,0.01215575831691348
41.911,-79.65699999999998,0.015453850987783638
41.898,-79.50200000000001,0.01656987943205574
41.884,-79.34699999999998,0.014972301578835499
41.871,-79.19200000000001,0.011701715781720167
41.857,-79.03699999999998,0.008477257408195807
41.844,-78.882,0.007247004608879914
41.83,-78.726,0.00893335112941019
41.816,-78.572,0.013086983972604594
41.802,-78.41699999999997,0.018259225595885924
41.787,-78.262,0.022819317135992962
41.773,-78.10700000000003,0.025630396884868466
41.758,-77.952,0.026934442404751208
41.744,-77.79700000000003,0.02711875942514546
41.729,-77.64299999999997,0.026969217383723428
41.714,-77.488,0.026741057850062963
41.699,-77.33300000000003,0.027000415283923048
41.684,-77.17899999999997,0.028736097465894797
41.668,-77.024,0.03336757764006877
41.653,-76.87,0.041621261885525965
41.637,-76.71499999999997,0.05361213856439014
41.622,-76.56099999999998,0.06728464931946337
41.606,-76.40699999999998,0.08017183278493797
41.59,-76.25200000000001,0.0901826538599682
41.574,-76.09800000000001,0.09732806889924539
41.557,-75.94400000000002,0.10371824309708945
41.541,-75.79000000000002,0.11121981121477854
41.524,-75.63600000000002,0.12070848148146432
41.508,-75.48200000000003,0.13188461841618337
41.491,-75.32799999999997,0.14353658221342191
41.474,-75.17399999999998,0.1532577426853742
41.457,-75.01999999999998,0.1587307056954596
41.44,-74.86599999999999,0.16017164767924075
41.423,-74.71199999999999,0.1612427249975868
41.405,-74.55900000000003,0.16638961420276682
41.388,-74.40499999999997,0.17839076245173868
41.37,-74.25099999999998,0.19601831556347696
41.352,-74.09800000000001,0.21749672360147027
41.334,-73.94400000000002,0.24200724421407402
41.316,-73.791,0.26838085096863395
41.298,-73.637,0.29544676301425865
41.279,-73.48399999999998,0.31963328130408974
41.261,-73.33100000000002,0.3356919876954794
41.242,-73.178,0.3351765506132684
41.223,-73.024,0.3115365724459126
41.204,-72.87099999999998,0.266391230921591
41.185,-72.71800000000002,0.20986446244586576
41.166,-72.565,0.15450972588940964
41.147,-72.41199999999998,0.10855527612089405
41.128,-72.25900000000001,0.07406147932917706
41.108,-72.10700000000003,0.04914834069224082
41.088,-71.95400000000001,0.031144223475607805
41.068,-71.80099999999999,0.01843425038511675
41.048,-71.64800000000002,0.01049243396273601
41.028,-71.49599999999998,0.007643850851877404
41.008,-71.34300000000002,0.01097553484587085
40.988,-71.19099999999997,0.02064927386963047
40.967,-71.03800000000001,0.027371341563753256
40.947,-70.88600000000002,0.022039473928143545
40.926,-70.73399999999998,0.01422113018313741
40.905,-70.582,0.009352272871588215
40.884,-70.42899999999997,0.006481594583380982
40.863,-70.27699999999999,0.004407682115167001
40.842,-70.125,0.00275125781021762
40.82,-69.97300000000001,0.0015666446099024895
40.799,-69.82100000000003,0.0008694176254298782
40.777,-69.67000000000002,0.0004777754328313735
40.755,-69.51799999999997,0.0002497632785197641
40.733,-69.36599999999999,0.0001323614056834885
40.711,-69.214,0.0
40.689,-69.06299999999999,0.0
40.667,-68.911,0.0
40.644,-68.75999999999999,0.0
40.622,-68.608,0.0
40.599,-68.457,0.0
40.576,-68.30599999999998,0.0
40.553,-68.15499999999997,0.0
40.53,-68.00400000000002,0.0
40.507,-67.85300000000001,0.0
40.483,-67.702,0.0
40.46,-67.55099999999999,0.0
40.436,-67.39999999999998,0.0
40.413,-67.24900000000002,0.0
40.389,-67.09800000000001,0.0
40.365,-66.94799999999998,0.0
40.34,-66.79700000000003,0.0
40.316,-66.64699999999999,0.0
40.292,-66.49599999999998,0.0
40.267,-66.346,0.0
40.243,-66.195,0.0
40.218,-66.04500000000002,0.0
40.193,-65.89499999999998,0.0
40.168,-65.745,0.0
40.143,-65.59500000000003,0.0
40.117,-65.445,0.0
40.092,-65.29500000000002,0.0
40.066,-65.14600000000002,0.0
40.04,-64.99599999999998,0.0
40.015,-64.846,0.0
39.989,-64.697,0.0
39.963,-64.54700000000003,0.0
39.936,-64.39800000000002,0.0
39.91,-64.24799999999999,0.0
39.883,-64.09899999999999,0.0
39.857,-63.94999999999999,0.0
39.83,-63.80099999999999,0.0
39.803,-63.65199999999999,0.0
39.776,-63.502999999999986,0.0
39.081,-130.676,0.0
39.112,-130.53,0.0
39.142,-130.383,0.0
39.173,-130.236,0.0
39.203,-130.089,0.0
39.233,-129.941,0.0
39.263,-129.794,0.0
39.293,-129.647,0.0
39.323,-129.499,0.0
39.352,-129.352,0.0
39.382,-129.204,0.0
39.411,-129.057,0.0
39.44,-128.909,0.0
39.469,-128.761,0.0
39.498,-128.613,0.0
39.527,-128.465,0.0
39.556,-128.317,0.0
39.584,-128.169,0.0
39.613,-128.021,0.0
39.641,-127.87299999999999,0.0
39.669,-127.72399999999999,0.0
39.697,-127.576,0.0
39.725,-127.42699999999999,0.0
39.753,-127.279,0.0
39.781,-127.13,0.0
39.808,-126.981,0.0
39.836,-126.832,0.0
39.863,-126.68299999999999,0.0
39.89,-126.53399999999999,0.0
39.917,-126.38499999999999,0.0
39.944,-126.23599999999999,0.0
39.971,-126.08699999999999,0.0
39.998,-125.93700000000001,0.0
40.024,-125.78800000000001,0.0
40.05,-125.638,0.0
40.077,-125.489,0.0
40.103,-125.339,0.0
40.129,-125.19,0.0
40.155,-125.03999999999999,0.0
40.18,-124.88999999999999,0.0
40.206,-124.74000000000001,0.0
40.231,-124.59,0.0
40.257,-124.44,0.0
40.282,-124.28999999999999,0.0
40.307,-124.13999999999999,0.0
40.332,-123.989,0.0
40.357,-123.839,0.0
40.382,-123.68799999999999,4.396114515974962e-7
40.406,-123.53800000000001,3.807561658890521e-6
40.431,-123.387,2.177242909352172e-5
40.455,-123.237,9.221675445221241e-5
40.479,-123.08600000000001,0.00031204225338129295
40.503,-122.935,0.0008514173715468738
40.527,-122.78399999999999,0.0018881853729730122
40.551,-122.63300000000001,0.003419709617731566
40.574,-122.482,0.005101954784846501
40.598,-122.33099999999999,0.006200021763597363
40.621,-122.18,0.006218512913566537
40.645,-122.029,0.005081314300276654
40.668,-121.87799999999999,0.0034310939741873437
40.691,-121.726,0.0018943180459259279
40.714,-121.57499999999999,0.0008579123961462575
40.736,-121.423,0.0003178615482109416
40.759,-121.27199999999999,9.478429622588533e-5
40.781,-121.12,2.2437561364726194e-5
40.804,-120.96799999999999,3.894568113408332e-6
40.826,-120.81700000000001,4.4664146095735336e-7
40.848,-120.66499999999999,0.0
40.87,-120.513,0.0
40.892,-120.36099999999999,0.0
40.913,-120.209,0.0
40.935,-120.05699999999999,0.0
40.956,-119.905,0.0
40.978,-119.75299999999999,0.0
40.999,-119.6,0.0
41.02,-119.44800000000001,0.0
41.041,-119.29599999999999,0.0
41.061,-119.143,0.0
41.082,-118.99100000000001,0.0
41.103,-118.838,0.0
41.123,-118.685,0.0
41.143,-118.53299999999999,0.0
41.163,-118.38,0.0
41.183,-118.227,0.0
41.203,-118.07400000000001,0.0
41.223,-117.92099999999999,0.0
41.242,-117.768,0.0
41.262,-117.61500000000001,0.0
41.281,-117.46199999999999,0.0
41.3,-117.309,0.0
41.319,-117.156,0.0
41.338,-117.00299999999999,0.0
41.357,-116.84899999999999,0.0
41.376,-116.696,0.0
41.394,-116.542,0.0
41.413,-116.38900000000001,0.0
41.431,-116.23500000000001,0.0
41.449,-116.082,0.0
41.467,-115.928,0.0
41.485,-115.774,0.0
41.503,-115.62,0.0
41.52,-115.46700000000001,0.0
41.538,-115.31299999999999,0.0
41.555,-115.15899999999999,0.0
41.572,-115.005,0.0
41.589,-114.851,0.0
41.606,-114.697,0.0
41.623,-114.542,0.0
41.64,-114.388,0.0
41.656,-114.23400000000001,0.0
41.672,-114.08000000000001,0.0
41.689,-113.92500000000001,0.0
41.705,-113.77099999999999,0.0
41.721,-113.61699999999999,0.0
41.737,-113.46199999999999,0.0
41.752,-113.30699999999999,0.0
41.768,-113.15299999999999,0.0
41.784,-112.99799999999999,0.0
41.799,-112.844,0.0
41.814,-112.689,0.0
41.829,-112.53399999999999,0.0
41.844,-112.37899999999999,0.0
41.859,-112.22399999999999,0.0
41.874,-112.06899999999999,0.0
41.888,-111.91399999999999,0.0
41.902,-111.75899999999999,0.0
41.917,-111.60400000000001,0.0
41.931,-111.44900000000001,0.0
41.945,-111.29400000000001,0.0
41.959,-111.13900000000001,0.0
41.973,-110.98400000000001,0.0
41.986,-110.828,0.0
42.0,-110.673,0.0
42.013,-110.518,0.0
42.026,-110.362,0.0
42.039,-110.207,0.0
42.052,-110.05199999999999,0.0
42.065,-109.89599999999999,0.0
42.078,-109.74000000000001,0.0
42.09,-109.58500000000001,0.0
42.103,-109.429,0.0
42.115,-109.274,0.0
42.127,-109.118,0.0
42.139,-108.96199999999999,0.0
42.151,-108.80600000000001,0.0
42.163,-108.65100000000001,0.0
42.174,-108.495,0.0
42.186,-108.339,0.0
42.197,-108.18299999999999,0.0
42.208,-108.02699999999999,0.0
42.219,-107.87100000000001,0.0
42.23,-107.715,0.0
42.241,-107.559,0.0
42.252,-107.40299999999999,0.0
42.262,-107.24700000000001,0.0
42.273,-107.09,0.0
42.283,-106.934,0.0
42.293,-106.77799999999999,0.0
42.303,-106.62200000000001,0.0
42.313,-106.46600000000001,0.0
42.323,-106.309,0.0
42.332,-106.15299999999999,0.0
42.342,-105.99600000000001,0.0
42.351,-105.84,0.0
42.36,-105.684,0.0
42.369,-105.52699999999999,0.0
42.378,-105.37100000000001,0.0
42.387,-105.214,0.0
42.396,-105.05799999999999,0.0
42.404,-104.90100000000001,0.0
42.413,-104.744,0.0
42.421,-104.588,0.0
42.429,-104.43100000000001,0.0
42.437,-104.275,0.0
42.445,-104.118,0.0
42.452,-103.96100000000001,0.0
42.46,-103.80399999999997,0.0
42.468,-103.64800000000002,0.0
42.475,-103.49099999999999,0.0
42.482,-103.334,0.0
42.489,-103.17700000000002,0.0
42.496,-103.01999999999998,0.0
42.503,-102.863,0.0
42.509,-102.70600000000002,0.0
42.516,-102.55000000000001,0.0
42.522,-102.39299999999997,0.0
42.529,-102.23599999999999,3.3194907412541157e-6
42.535,-102.07900000000001,2.4997720302487105e-5
42.541,-101.92200000000003,0.00012601920625139628
42.547,-101.76499999999999,0.000486513003525704
42.552,-101.608,0.0014876356698081074
42.558,-101.45100000000002,0.0037082341806674145
42.563,-101.293,0.00761575918975875
42.569,-101.13600000000002,0.013130147359088145
42.574,-100.97899999999998,0.019363212810217932
42.579,-100.822,0.025129676147286634
42.584,-100.66500000000002,0.029469074279974087
42.588,-100.50799999999998,0.032055383023321546
42.593,-100.351,0.03361693949665405
42.598,-100.19299999999998,0.03558962735947125
42.602,-100.036,0.04004771327602977
42.606,-99.87900000000002,0.04883263717770985
42.61,-99.72199999999998,0.062076590615448186
42.614,-99.565,0.07787356657141732
42.618,-99.40699999999998,0.09336973985471479
42.622,-99.25,0.10560524302872756
42.625,-99.09300000000002,0.1124124208397277
42.629,-98.935,0.11195031656938187
