lat,lon,measured_report_days_per_year_grid_130_cropped_blurred
42.899,-93.89600000000002,1.5582630678115852
42.898,-93.73899999999998,1.6698070280802355
42.897,-93.58100000000002,2.2327581318429477
42.895,-93.423,2.108536676971302
42.894,-93.26499999999999,1.908391865632617
42.892,-93.108,2.022874094154162
42.891,-92.94999999999999,1.8728553204303358
42.889,-92.79199999999997,1.249213284083288
42.887,-92.63400000000001,1.1202620664762455
42.885,-92.47699999999998,1.8564347218346453
42.883,-92.31900000000002,2.042817481187067
42.88,-92.161,1.4245184340400219
42.878,-92.00299999999999,1.192925813110342
42.875,-91.846,1.0255255854598515
42.872,-91.68799999999999,1.004727433714318
42.87,-91.52999999999997,1.0924886191953012
42.867,-91.37299999999999,0.9071479836588788
42.863,-91.21499999999997,0.8670361094363652
42.86,-91.05700000000002,1.1144525933714229
42.857,-90.89999999999998,1.4135698178143323
42.853,-90.74200000000002,1.5709472046919786
42.849,-90.584,1.4253957454905517
42.846,-90.42700000000002,1.237067777894027
42.842,-90.269,1.2642953585791539
42.838,-90.11200000000002,1.1722307680055173
42.833,-89.95400000000001,1.0229419586209727
42.829,-89.79599999999999,1.0526158220499833
42.824,-89.63900000000001,0.9083889679064318
42.82,-89.481,1.189525504988456
42.815,-89.32400000000001,1.2864817582706876
42.81,-89.166,1.155852710640332
42.805,-89.00900000000001,0.9342878813579819
42.8,-88.851,1.1274801291712648
42.795,-88.69400000000002,1.4791345308323915
42.789,-88.536,1.7968329268978906
42.784,-88.37900000000002,2.1710433586689053
42.778,-88.22199999999998,2.6566862019140554
42.772,-88.06400000000002,3.0332879895607645
42.766,-87.90699999999998,3.676745015963066
42.76,-87.75,3.7006112181577255
42.754,-87.59199999999998,3.701466700497954
42.747,-87.435,3.691944530044051
42.741,-87.27800000000002,0.0
42.734,-87.12,0.0
42.727,-86.96300000000002,0.0
42.72,-86.80599999999998,0.0
42.713,-86.649,1.7412158224424137
42.706,-86.49200000000002,1.7451874118846669
42.699,-86.334,1.74524389757633
42.691,-86.17700000000002,1.7281773394475144
42.684,-86.01999999999998,1.2724545687063866
42.676,-85.863,1.1530578823340007
42.668,-85.70600000000002,1.1352492373611855
42.66,-85.54899999999998,0.8051568783291203
42.652,-85.392,0.7496160542501349
42.644,-85.23500000000001,0.8601967932858863
42.635,-85.07799999999997,0.7197455623635005
42.627,-84.92099999999999,0.5430080241912598
42.618,-84.76400000000001,0.5930600567353358
42.609,-84.60700000000003,0.7424663082932228
42.6,-84.44999999999999,0.942714125523428
42.591,-84.29399999999998,1.0949446338222948
42.582,-84.137,1.0533890252666036
42.573,-83.98000000000002,1.1390026964159152
42.563,-83.82299999999998,1.7501575231663788
42.554,-83.66699999999997,2.4319789928300515
42.544,-83.50999999999999,2.602836162584832
42.534,-83.35300000000001,2.6190279094046898
42.524,-83.197,2.75860180432119
42.514,-83.04000000000002,3.0162522911671656
42.504,-82.88299999999998,3.031014702432883
42.493,-82.72699999999998,3.0315297618398533
42.483,-82.57,2.7594547975906947
42.472,-82.41399999999999,2.5302144868221292
42.461,-82.25799999999998,2.530025214418734
42.45,-82.101,0.0018125080807772287
42.439,-81.945,0.0
42.428,-81.78899999999999,0.0
42.417,-81.632,0.0
42.405,-81.476,0.0
42.394,-81.32,0.0
42.382,-81.16399999999999,0.0
42.37,-81.00799999999998,0.0
42.358,-80.851,4.0657408748684605e-11
42.346,-80.695,0.0011517096840380722
42.334,-80.53899999999999,0.7015016243639456
42.321,-80.38299999999998,0.701194944637092
42.309,-80.22699999999998,0.7165077629782113
42.296,-80.072,1.0347978975342902
42.283,-79.916,1.0298148263452351
42.27,-79.75999999999999,1.099598927264433
42.257,-79.60399999999998,1.327600328369287
42.244,-79.44799999999998,1.2886091491405403
42.23,-79.293,1.195719202715285
42.217,-79.137,1.1277413223447708
42.203,-78.981,0.8029824459539477
42.19,-78.82600000000002,0.7354484189185049
42.176,-78.67000000000002,0.5893008052195735
42.162,-78.51499999999999,0.672685978132708
42.148,-78.35899999999998,0.57725694208018
42.133,-78.20400000000001,0.47882131628495717
42.119,-78.04899999999998,0.4737853567661514
42.104,-77.89299999999997,0.42450244497135314
42.09,-77.738,0.4242961134810388
42.075,-77.58300000000003,0.4601616718063943
42.06,-77.428,0.22725224578975198
42.045,-77.27199999999999,0.35853791379554933
42.03,-77.11700000000002,0.3191270777402307
42.014,-76.96199999999999,0.36665579334675136
41.999,-76.80700000000002,0.36841655275293345
41.983,-76.65199999999999,0.41762779431702945
41.967,-76.49700000000001,0.41895989730018446
41.952,-76.34300000000002,0.3736914328422716
41.936,-76.18799999999999,0.46394361097215103
41.919,-76.03300000000002,0.4208530074844909
41.903,-75.87799999999999,0.4141299454931306
41.887,-75.72399999999999,0.26525199339777195
41.87,-75.56900000000002,0.11371222818982171
41.853,-75.41500000000002,0.013222802913899184
41.837,-75.25999999999999,0.05291176796569246
41.82,-75.106,0.10182812480209398
41.803,-74.95100000000002,0.10357094936785259
41.785,-74.79700000000003,0.10549035917667826
41.768,-74.64299999999997,0.11692178273018373
41.751,-74.488,0.2223178825744262
41.733,-74.334,0.5080858251004077
41.715,-74.18,0.5260982650797575
41.697,-74.02600000000001,0.5312222298387307
41.679,-73.87200000000001,0.6231250368908113
41.661,-73.71800000000002,0.5688788816975501
41.643,-73.56400000000002,0.3749446455038294
41.625,-73.41000000000003,0.3653957864764431
41.606,-73.25599999999997,0.3325092246023305
41.587,-73.10300000000001,0.48062215147167936
41.569,-72.94900000000001,0.6317796138761512
41.55,-72.79500000000002,0.6614973744414523
41.531,-72.642,0.6730676146467515
41.511,-72.488,0.4899506114502836
41.492,-72.33499999999998,0.42716906721989023
41.473,-72.18200000000002,0.4697279642938516
41.453,-72.02800000000002,0.5787127382453388
41.433,-71.875,0.719635791454807
41.413,-71.72199999999998,1.1021631634687106
41.393,-71.56900000000002,1.5990979970276213
41.373,-71.41500000000002,1.6161638158370422
41.353,-71.262,1.6063207720597998
41.333,-71.10899999999998,1.3663158369860853
41.312,-70.957,1.889585642149863
41.292,-70.80399999999997,2.5406912935448784
41.271,-70.65100000000001,2.5588830771494155
41.25,-70.49799999999999,3.0866953435437723
41.229,-70.346,3.105218087095704
41.208,-70.19299999999998,2.4842356607357265
41.186,-70.04000000000002,2.4842104911804395
41.165,-69.88799999999998,2.4842104911799607
41.143,-69.73599999999999,2.4842104794730893
41.122,-69.58300000000003,2.2473069973060626
41.1,-69.43099999999998,0.0
41.078,-69.279,0.0
41.056,-69.12700000000001,0.0
41.033,-68.97399999999999,0.0
41.011,-68.822,0.0
40.989,-68.67099999999999,0.0
40.966,-68.519,0.0
40.943,-68.36700000000002,0.0
40.92,-68.21499999999997,0.0
40.897,-68.06299999999999,0.0
40.874,-67.91199999999998,0.0
40.851,-67.75999999999999,0.0
40.828,-67.60899999999998,0.0
40.804,-67.457,0.0
40.78,-67.30599999999998,0.0
40.757,-67.15499999999997,0.0
40.733,-67.00400000000002,0.0
40.709,-66.85199999999998,0.0
40.684,-66.70100000000002,0.0
40.66,-66.55000000000001,0.0
40.636,-66.39999999999998,0.0
40.611,-66.24900000000002,0.0
40.586,-66.09800000000001,0.0
40.561,-65.947,0.0
40.536,-65.79700000000003,0.0
40.511,-65.64600000000002,0.0
40.486,-65.49599999999998,0.0
40.461,-65.34500000000003,0.0
40.435,-65.195,0.0
40.41,-65.04500000000002,0.0
40.384,-64.894,0.0
40.358,-64.74400000000003,0.0
40.332,-64.594,0.0
40.306,-64.44400000000002,0.0
40.28,-64.29500000000002,0.0
40.253,-64.14499999999998,0.0
40.227,-63.995000000000005,0.0
40.2,-63.84500000000003,0.0
40.173,-63.696000000000026,0.0
40.146,-63.54599999999999,0.0
40.119,-63.39699999999999,0.0
39.423,-130.795,0.0
39.453,-130.648,0.0
39.484,-130.501,0.0
39.514,-130.353,0.0
39.545,-130.206,0.0
39.575,-130.058,0.0
39.605,-129.911,0.0
39.635,-129.763,0.0
39.664,-129.615,0.0
39.694,-129.467,0.0
39.724,-129.319,0.0
39.753,-129.171,0.0
39.782,-129.023,0.0
39.811,-128.874,0.0
39.84,-128.726,0.0
39.869,-128.578,0.0
39.898,-128.429,0.0
39.927,-128.28,0.0
39.955,-128.132,0.0
39.984,-127.983,0.0
40.012,-127.834,0.0
40.04,-127.685,0.0
40.068,-127.536,0.0
40.096,-127.387,0.0
40.123,-127.238,0.0
40.151,-127.089,0.0
40.178,-126.939,0.0
40.206,-126.78999999999999,0.0
40.233,-126.63999999999999,0.0
40.26,-126.49100000000001,0.0
40.287,-126.34100000000001,0.0
40.314,-126.19200000000001,0.0
40.341,-126.042,0.0
40.367,-125.892,0.0
40.394,-125.74199999999999,0.0
40.42,-125.59200000000001,0.0
40.446,-125.44200000000001,0.0
40.472,-125.292,0.0
40.498,-125.14099999999999,0.0
40.524,-124.99100000000001,0.0
40.549,-124.84100000000001,0.0
40.575,-124.69,0.0
40.6,-124.53999999999999,1.170599288840867e-13
40.625,-124.38900000000001,4.847674988217332e-8
40.651,-124.238,9.163787754545722e-5
40.676,-124.08699999999999,0.0026259579293536938
40.7,-123.93700000000001,0.0020574101487660775
40.725,-123.786,0.001770946302316211
40.75,-123.63499999999999,5.9194756222319475e-5
40.774,-123.48400000000001,4.414115686721459e-9
40.799,-123.333,8.685163882746046e-14
40.823,-123.18100000000001,6.227371687285729e-21
40.847,-123.03,7.320891762605137e-14
40.871,-122.87899999999999,3.873593640254913e-9
40.895,-122.727,5.3925206331492314e-5
40.918,-122.576,0.0016834948986762873
40.942,-122.424,0.001649097950866081
40.965,-122.273,0.0016862986454942819
40.989,-122.12100000000001,5.28741598056836e-5
41.012,-121.969,6.27748533180368e-9
41.035,-121.81700000000001,1.5967771282874732e-13
41.058,-121.66499999999999,1.4642055692743933e-20
41.08,-121.513,2.7575615516123803e-15
41.103,-121.36099999999999,6.313864142769055e-8
41.125,-121.209,0.0016097230194957548
41.148,-121.05699999999999,0.049427803593942846
41.17,-120.905,0.06054185846517144
41.192,-120.75200000000001,0.204159766353128
41.214,-120.6,0.20890480187401458
41.236,-120.44800000000001,0.21041564011234765
41.258,-120.29499999999999,0.21214165797743753
41.279,-120.143,0.3042217968213673
41.301,-119.99000000000001,0.21019958506269368
41.322,-119.83699999999999,0.1561909293678438
41.343,-119.684,0.152926977689569
41.364,-119.53200000000001,0.14800873222844407
41.385,-119.37899999999999,0.004858098671662456
41.406,-119.226,1.9675418856663792e-7
41.427,-119.07300000000001,2.3748249035417146e-9
41.447,-118.91999999999999,5.627896236094062e-5
41.468,-118.767,0.0032651511667972518
41.488,-118.613,0.05601252858160104
41.508,-118.46000000000001,0.2482670226175303
41.528,-118.30699999999999,0.261229560282083
41.548,-118.15299999999999,0.2681467889835822
41.568,-118.0,0.4600077656336588
41.587,-117.846,0.4734625683082282
41.607,-117.69300000000001,0.4719597019275731
41.626,-117.53899999999999,0.4193665494735522
41.645,-117.386,0.36983124629002756
41.664,-117.232,0.35024221530409966
41.683,-117.078,0.06244560291159852
41.702,-116.924,0.05263203731027458
41.721,-116.77000000000001,0.05427993939034695
41.739,-116.61600000000001,0.10188904276992035
41.758,-116.46199999999999,0.10347670511125195
41.776,-116.30799999999999,0.10019968308117103
41.794,-116.154,0.05254967528994126
41.812,-116.0,0.049287783328571685
41.83,-115.846,0.0034601400667803664
41.848,-115.691,0.010010512943975765
41.865,-115.537,0.1445977018244476
41.883,-115.38300000000001,0.056014896614399776
41.9,-115.22800000000001,0.006641767653868892
41.917,-115.07400000000001,0.00023291870095426472
41.935,-114.91900000000001,0.0038866642228509046
41.951,-114.76499999999999,0.07549478828139289
41.968,-114.61000000000001,0.4550967635677252
41.985,-114.45500000000001,0.599533238921658
42.002,-114.30000000000001,0.41892971403885687
42.018,-114.14599999999999,0.32086294533199955
42.034,-113.99100000000001,0.22071917341044098
42.05,-113.83600000000001,0.26026875603128924
42.066,-113.68100000000001,0.2865810125613128
42.082,-113.52600000000001,0.7149803179486192
42.098,-113.37100000000001,0.733341558968028
42.114,-113.21600000000001,0.6895306972036493
42.129,-113.06,0.6994824029017324
42.145,-112.905,0.8385700726696056
42.16,-112.75,0.8756769783935968
42.175,-112.595,0.5331970334187919
42.19,-112.439,0.4686700127125028
42.205,-112.28399999999999,0.42516780796587306
42.219,-112.12799999999999,0.3655188666053205
42.234,-111.97300000000001,0.24424108616819654
42.248,-111.81700000000001,0.6660779541021099
42.263,-111.662,0.7332124372675846
42.277,-111.506,0.7298917757246323
42.291,-111.351,0.6350795013667434
42.305,-111.195,0.6332539175405911
42.318,-111.03899999999999,0.6160351268462951
42.332,-110.88300000000001,0.16819351590635584
42.346,-110.727,0.0068878229350986244
42.359,-110.572,0.021888844262320226
42.372,-110.416,0.5923767763210269
42.385,-110.25999999999999,0.6309127824983695
42.398,-110.10400000000001,0.6316956972059351
42.411,-109.94800000000001,0.6344890372221054
42.424,-109.792,0.6044635864286279
42.436,-109.63499999999999,0.18604059695975825
42.449,-109.47900000000001,0.10922522341698414
42.461,-109.32300000000001,0.10025035501800081
42.473,-109.167,0.062346261696725906
42.485,-109.011,0.2685674359190253
42.497,-108.85400000000001,1.1988568359114784
42.509,-108.69800000000001,1.2833093798032338
42.52,-108.542,1.2527547252198883
42.532,-108.38499999999999,0.3299596114812265
42.543,-108.22900000000001,0.21022676940821222
42.554,-108.072,0.06653931424921751
42.566,-107.916,0.2032888099364483
42.576,-107.75899999999999,0.20713316012059185
42.587,-107.60300000000001,0.20373301817939848
42.598,-107.446,0.201630592798419
42.609,-107.28899999999999,0.1557412350391482
42.619,-107.13300000000001,0.15436586526217144
42.629,-106.976,0.15906184244814908
42.639,-106.81899999999999,0.23384987116923442
42.649,-106.662,1.3460731154050154
42.659,-106.505,1.514706472982818
42.669,-106.34899999999999,1.5195551082108623
42.679,-106.19200000000001,1.4497492961655625
42.688,-106.035,0.43637453729312325
42.697,-105.87799999999999,0.3360241642183835
42.707,-105.721,0.727971348015431
42.716,-105.564,0.7861124988854705
42.725,-105.40700000000001,0.7878935742269983
42.733,-105.25,0.7493791682749695
42.742,-105.09299999999999,0.7473073782504879
42.751,-104.936,0.7118161582227793
42.759,-104.77799999999999,0.1305558808938519
42.767,-104.62100000000001,0.24954908384787006
42.775,-104.464,0.2645735684772261
42.783,-104.30699999999999,0.3666352084732719
42.791,-104.15,0.5209889604953203
42.799,-103.99200000000002,0.5790242212069603
42.807,-103.83499999999998,0.5788086128704447
42.814,-103.678,0.5239100629548562
42.821,-103.51999999999998,1.7517493202204966
42.829,-103.363,1.8831473360244477
42.836,-103.20600000000002,1.7710348021800528
42.843,-103.048,2.159107969636095
42.849,-102.89100000000002,2.9227824945225995
42.856,-102.733,2.67618764903688
42.863,-102.57600000000002,1.9081221284539653
42.869,-102.418,1.8264569693173687
42.875,-102.26100000000002,1.820386422401406
42.881,-102.10300000000001,1.7284885055956407
42.887,-101.94600000000003,1.0933394774120306
42.893,-101.78800000000001,1.064871216609202
42.899,-101.63099999999997,0.6743478901024037
42.905,-101.47300000000001,0.5328438093466222
42.91,-101.315,0.5573950682686719
42.915,-101.15800000000002,0.6028787058448244
42.92,-101.0,2.028569604562439
42.926,-100.84199999999998,1.9763394242597447
42.93,-100.685,1.8996504270000352
42.935,-100.52699999999999,1.9103046408518585
42.94,-100.36900000000003,1.825852116256316
42.944,-100.21199999999999,1.9199074268365173
42.949,-100.05399999999997,0.607614562220381
42.953,-99.89600000000002,0.3068386061220596
42.957,-99.738,0.47910188143645066
42.961,-99.58100000000002,0.533307600459493
42.965,-99.423,0.5184544882145058
42.969,-99.26499999999999,0.44049635707093265
42.972,-99.10700000000003,0.5874890321868514
42.976,-98.94900000000001,0.7845803585066656
42.979,-98.791,0.733643741434501
42.982,-98.63400000000001,0.7295310336648999
42.985,-98.476,0.724467957430038
42.988,-98.31799999999998,0.5421062952943703
42.991,-98.16000000000003,0.6253158417326949
42.993,-98.00200000000001,0.46591888743382426
42.996,-97.844,1.1198255169932567
42.998,-97.68599999999998,1.160535467368135
43.0,-97.52800000000002,1.203764151389402
43.003,-97.37,1.2106867945507915
43.004,-97.21199999999999,1.2156456266480702
43.006,-97.055,1.1511391740436379
43.008,-96.89699999999999,0.7526416388610511
43.01,-96.73899999999998,0.6355703568418767
43.011,-96.58100000000002,0.6453270649056337
43.012,-96.423,0.8912978190412546
43.013,-96.26499999999999,0.9506693754279575
43.014,-96.10700000000003,1.096435219089583
43.015,-95.94900000000001,1.1490751200885874
43.016,-95.791,1.0647136103816357
43.017,-95.63299999999998,1.3147915779698107
43.017,-95.47500000000002,1.5629923855959995
43.017,-95.31700000000001,1.386336060825994
43.018,-95.15899999999999,1.4345373798559586
43.018,-95.00099999999998,1.4718219344185344
43.018,-94.84300000000002,1.7597645810668736
43.017,-94.685,1.2604115135165999
43.017,-94.52699999999999,1.1892722122614912
43.017,-94.36900000000003,1.2112630222535583
43.016,-94.21100000000001,1.2649082653126082
43.015,-94.053,1.398936815676294
43.014,-93.89499999999998,1.8990033985299022
43.013,-93.73700000000002,1.8955318170763316
43.012,-93.57900000000001,2.2350947264541983
43.011,-93.42099999999999,2.1519974038214515
43.01,-93.26299999999998,1.992971968812007
43.008,-93.10500000000002,1.9040419920637133
43.006,-92.947,2.148274057560115
43.004,-92.79000000000002,1.3879799875447398
43.003,-92.632,1.1152820229854155
43.0,-92.47399999999999,1.13445834412036
42.998,-92.31599999999997,1.1057991814331967
42.996,-92.15800000000002,1.306123373823512
42.993,-92.0,1.248937730475577
42.991,-91.84199999999998,1.124555383437239
42.988,-91.68400000000003,0.7059702256399838
42.985,-91.52600000000001,0.7916304326776051
42.982,-91.368,0.8387373659453659
42.979,-91.21100000000001,0.8420494084630782
42.976,-91.053,0.9977354599752044
42.972,-90.89499999999998,1.153203200839754
42.969,-90.73700000000002,1.254320467664718
42.965,-90.57900000000001,1.1950891253488198
42.961,-90.42099999999999,1.5883084935521679
42.957,-90.26400000000001,1.460764929672775
42.953,-90.106,1.3517620555194743
42.949,-89.94799999999998,1.245619799455802
42.944,-89.79000000000002,1.1042766138477798
42.94,-89.63299999999998,0.9968593132784712
42.935,-89.47500000000002,1.0527990616724072
42.93,-89.31700000000001,1.112480776556775
42.926,-89.16000000000003,1.2168709010313856
42.921,-89.00200000000001,1.49226455835775
42.915,-88.844,1.4712849989995518
42.91,-88.68700000000001,1.6880414994353445
42.905,-88.529,2.125468603867305
42.899,-88.37099999999998,2.277590971433728
42.893,-88.214,2.7044118572561087
42.887,-88.05599999999998,3.184491999819114
42.881,-87.899,4.080893393171199
42.875,-87.74099999999999,4.1141901754190515
42.869,-87.584,4.113858658068131
42.863,-87.42599999999999,4.104815943733084
42.856,-87.269,0.0
42.85,-87.11099999999999,0.0
42.843,-86.95400000000001,0.0
42.836,-86.79599999999999,9.223369020092076e-11
42.829,-86.63900000000001,1.608221443591928
42.822,-86.48200000000003,1.6114649512974606
42.814,-86.32400000000001,1.6111760719082187
42.807,-86.16699999999997,1.6014326039318272
42.799,-86.00999999999999,1.3334873748711245
42.791,-85.85199999999998,1.1522740986962279
42.784,-85.695,1.0977165325908838
42.776,-85.53800000000001,0.7510555776601732
42.767,-85.38099999999997,0.6778596246945777
42.759,-85.22399999999999,0.3984797181838125
42.751,-85.06599999999997,0.38746498730301876
42.742,-84.90899999999999,0.5249759130486344
42.734,-84.75200000000001,0.6265334510560517
42.725,-84.59500000000003,0.6400338499227305
42.716,-84.43799999999999,0.7860169691423595
42.707,-84.281,0.8486396393713136
42.698,-84.12400000000002,0.9048078256352201
42.688,-83.96699999999998,1.1062052567035194
42.679,-83.81,1.5163374945696952
42.669,-83.65300000000002,1.521436827508599
42.659,-83.49700000000001,1.7674507755248898
42.649,-83.33999999999997,2.018866328510976
42.639,-83.18299999999999,2.246027737070835
42.629,-83.02600000000001,2.4697625620496866
42.619,-82.86900000000003,2.397977996939209
42.609,-82.71300000000002,2.455373338596022
42.598,-82.55599999999998,2.5297553127707118
42.587,-82.399,2.530171184349711
42.577,-82.243,2.5301684718432083
42.566,-82.08600000000001,2.3759763860788614
42.555,-81.93,0.0
42.543,-81.77300000000002,0.0
42.532,-81.61700000000002,0.0
42.521,-81.45999999999998,0.0
42.509,-81.30399999999997,0.0
42.497,-81.14800000000002,0.0
42.485,-80.99099999999999,0.0
42.473,-80.83499999999998,0.0
42.461,-80.67899999999997,2.812407145302972e-11
42.449,-80.52300000000002,0.0004890440863721322
42.436,-80.36599999999999,0.6652015619243384
42.424,-80.20999999999998,1.0227557765414403
42.411,-80.05399999999997,1.0350804881903521
42.398,-79.89800000000002,1.0391472083808955
42.385,-79.74200000000002,1.3423349869784573
42.372,-79.58600000000001,1.4217637940585486
42.359,-79.43,1.4961624979657113
42.346,-79.274,1.3757839785070805
42.332,-79.11900000000003,1.3700880378669615
42.319,-78.96300000000002,1.0859703699016854
42.305,-78.80700000000002,0.7982901598319077
42.291,-78.65100000000001,0.7368584490651081
42.277,-78.49599999999998,0.7317057907915897
42.263,-78.33999999999997,0.6348206210641141
42.248,-78.185,0.6279459129517728
42.234,-78.029,0.6197361522486999
42.22,-77.87299999999999,0.42930794347190315
42.205,-77.71800000000002,0.41763494978543936
42.19,-77.56299999999999,0.36497579105861117
42.175,-77.40699999999998,0.2700255982064927
42.16,-77.25200000000001,0.4581011865566729
42.145,-77.09699999999998,0.3243462805636414
42.129,-76.94200000000001,0.36856117446192893
42.114,-76.786,0.37552679842154263
42.098,-76.63099999999997,0.4347214750173363
42.083,-76.476,0.5759644292150862
42.067,-76.32100000000003,0.5282913101177716
42.051,-76.166,0.527913672614769
42.034,-76.01100000000002,0.47549034653565025
42.018,-75.856,0.4718406330207247
42.002,-75.702,0.41932380757461596
41.985,-75.54700000000003,0.3598172642399669
41.969,-75.392,0.20773564320633178
41.952,-75.23700000000002,0.11019404207037561
41.935,-75.08300000000003,0.10695455522268786
41.918,-74.928,0.10532005082032325
41.9,-74.774,0.10682644510719219
41.883,-74.61900000000003,0.1530172801840889
41.866,-74.46499999999997,0.16307529036342888
41.848,-74.31099999999998,0.27419030357291324
41.83,-74.156,0.506598157872925
41.812,-74.00200000000001,0.5143595682401786
41.794,-73.84800000000001,0.42255103425954155
41.776,-73.69400000000002,0.36843147774071183
41.758,-73.54000000000002,0.26507592968048665
41.74,-73.38600000000002,0.16958534366169054
41.721,-73.23200000000003,0.21446373060237048
41.702,-73.07799999999997,0.3323904058763985
41.683,-72.92399999999998,0.5760042240199809
41.665,-72.76999999999998,0.5847734892851436
41.645,-72.61599999999999,0.6263797680062472
41.626,-72.46300000000002,0.5185228615208526
41.607,-72.30900000000003,0.2390996258067636
41.587,-72.15499999999997,0.3345178111690103
41.568,-72.00200000000001,0.4154083344171621
41.548,-71.84899999999999,0.5877599410397301
41.528,-71.695,0.9949680234592745
41.508,-71.54199999999997,1.4793635377741743
41.488,-71.38900000000001,1.4958862115828744
41.468,-71.23500000000001,1.3660391511670387
41.447,-71.082,1.3663038491167265
41.427,-70.92899999999997,1.3673350666000053
41.406,-70.77600000000001,2.5406865531278076
41.386,-70.62299999999999,2.559160528768205
41.365,-70.47000000000003,3.0867705452052228
41.344,-70.31700000000001,3.1052161199841546
41.322,-70.16500000000002,2.484236051710316
41.301,-70.012,2.4842104911804577
41.28,-69.85899999999998,2.4842104911804035
41.258,-69.707,2.4842104907718086
41.236,-69.55399999999997,2.4745309555287016
41.214,-69.40199999999999,0.0
41.192,-69.24900000000002,0.0
41.17,-69.09699999999998,0.0
41.148,-68.945,0.0
41.126,-68.793,0.0
41.103,-68.64100000000002,0.0
41.081,-68.48899999999998,0.0
41.058,-68.33699999999999,0.0
41.035,-68.185,0.0
41.012,-68.03300000000002,0.0
40.989,-67.88099999999997,0.0
40.966,-67.72899999999998,0.0
40.942,-67.57799999999997,0.0
40.919,-67.42599999999999,0.0
40.895,-67.27499999999998,0.0
40.871,-67.12299999999999,0.0
40.847,-66.97199999999998,0.0
40.823,-66.82100000000003,0.0
40.799,-66.66899999999998,0.0
40.775,-66.51799999999997,0.0
40.75,-66.36700000000002,0.0
40.725,-66.21600000000001,0.0
40.701,-66.065,0.0
40.676,-65.91399999999999,0.0
40.651,-65.76400000000001,0.0
40.626,-65.613,0.0
40.601,-65.46199999999999,0.0
40.575,-65.31200000000001,0.0
40.55,-65.161,0.0
40.524,-65.01100000000002,0.0
40.498,-64.86099999999999,0.0
40.472,-64.70999999999998,0.0
40.446,-64.56,0.0
40.42,-64.41000000000003,0.0
40.394,-64.25999999999999,0.0
40.367,-64.11000000000001,0.0
40.341,-63.95999999999998,0.0
40.314,-63.81,0.0
40.287,-63.661,0.0
40.26,-63.511000000000024,0.0
40.233,-63.36099999999999,0.0
39.536,-130.835,0.0
39.567,-130.688,0.0
39.598,-130.54,0.0
39.628,-130.393,0.0
39.658,-130.245,0.0
39.689,-130.097,0.0
39.719,-129.949,0.0
39.748,-129.802,0.0
39.778,-129.654,0.0
39.808,-129.505,0.0
39.837,-129.357,0.0
39.867,-129.209,0.0
39.896,-129.061,0.0
39.925,-128.912,0.0
39.954,-128.764,0.0
39.983,-128.615,0.0
40.012,-128.466,0.0
40.041,-128.318,0.0
40.069,-128.169,0.0
40.098,-128.02,0.0
40.126,-127.87100000000001,0.0
40.154,-127.72200000000001,0.0
40.182,-127.57300000000001,0.0
40.21,-127.423,0.0
40.238,-127.274,0.0
40.265,-127.125,0.0
40.293,-126.975,0.0
40.32,-126.826,0.0
40.347,-126.67599999999999,0.0
40.374,-126.52600000000001,0.0
40.401,-126.37700000000001,0.0
40.428,-126.227,0.0
40.455,-126.077,0.0
40.481,-125.92699999999999,0.0
40.508,-125.77699999999999,0.0
40.534,-125.626,0.0
40.56,-125.476,0.0
40.586,-125.326,0.0
40.612,-125.17500000000001,0.0
40.638,-125.025,0.0
40.664,-124.874,0.0
40.689,-124.72399999999999,0.0
40.714,-124.57300000000001,4.554194760658668e-8
40.74,-124.422,9.049438159129893e-5
40.765,-124.27099999999999,0.04038269414684369
40.79,-124.12,0.08046188230235929
40.815,-123.969,0.06460538773652102
40.84,-123.81800000000001,0.05533394704453762
40.864,-123.667,0.003455631890282087
40.889,-123.51599999999999,5.5626650570218965e-5
40.913,-123.36500000000001,2.0621005303923783e-9
40.937,-123.213,7.884589430426935e-17
40.961,-123.06200000000001,8.363243106237093e-17
40.985,-122.91,2.0551885018972568e-9
41.009,-122.75899999999999,5.312539957248858e-5
41.033,-122.607,0.0016892480396191226
41.056,-122.45500000000001,0.001637186342649076
41.08,-122.304,0.001742014291528509
41.103,-122.15199999999999,0.0016837937932828978
41.126,-122.0,5.3556208610323636e-5
41.149,-121.84800000000001,4.258444586010075e-9
41.172,-121.696,8.912318836782779e-14
41.195,-121.54400000000001,8.319371498234101e-17
41.218,-121.39099999999999,2.0776589308871632e-9
41.24,-121.239,5.4177441765457365e-5
41.262,-121.08699999999999,0.006236132427668216
41.285,-120.934,0.14500539646106242
41.307,-120.78200000000001,0.1575135387457604
41.329,-120.62899999999999,0.1594608200407728
41.351,-120.477,0.2055352197126798
41.372,-120.32400000000001,0.16133423313343145
41.394,-120.17099999999999,0.16264341327404494
41.415,-120.018,0.1532478670647418
41.437,-119.86600000000001,0.0576954798843263
41.458,-119.713,0.008250343538558509
41.479,-119.56,0.004968638107516043
41.5,-119.40700000000001,0.00016271215477067828
41.521,-119.25299999999999,5.986500507609158e-9
41.541,-119.1,6.876224467036203e-8
41.562,-118.947,0.0016625752422884177
41.582,-118.79400000000001,0.04923148966466185
41.603,-118.63999999999999,0.05930167896033691
41.623,-118.487,0.25120781228694944
41.643,-118.333,0.26299142504898176
41.663,-118.18,0.2633779833890107
41.682,-118.02600000000001,0.27658842554855073
41.702,-117.87299999999999,0.4586562618256625
41.721,-117.719,0.46341070766220166
