lat,lon,estimated_x1_normalized_plus_measured_sig_report_fourhours_per_year_grid_130_cropped_blurred
34.168,-110.28899999999999,0.02695490748446009
34.182,-110.144,0.036899804033519085
34.195,-110.0,0.044408262979504176
34.208,-109.85499999999999,0.04857604381181535
34.221,-109.71100000000001,0.049031117943691985
34.234,-109.566,0.04595516150819561
34.247,-109.422,0.04028476346957312
34.26,-109.27699999999999,0.03311553225467415
34.272,-109.13300000000001,0.025301499525228276
34.285,-108.988,0.017438947207917038
34.297,-108.84299999999999,0.010355373408230336
34.309,-108.69900000000001,0.005137232304427601
34.321,-108.554,0.002046341362481425
34.333,-108.40899999999999,0.0006437575594439247
34.345,-108.26400000000001,0.00015761634182319853
34.357,-108.119,2.9336367904735158e-5
34.368,-107.975,4.485705625921223e-6
34.38,-107.83000000000001,6.662809651669894e-6
34.391,-107.685,3.910502528765478e-5
34.402,-107.53999999999999,0.00017587492648887278
34.413,-107.39500000000001,0.0006356160346775991
34.424,-107.25,0.0018595593286574212
34.435,-107.10499999999999,0.004444182780560905
34.445,-106.96000000000001,0.008721340982916765
34.456,-106.815,0.014383149685834151
34.466,-106.66900000000001,0.02008036186021606
34.477,-106.524,0.02433086806451236
34.487,-106.37899999999999,0.026168544037843033
34.497,-106.23400000000001,0.02612664812483506
34.507,-106.089,0.025484628863500062
34.516,-105.94300000000001,0.02512053080068166
34.526,-105.798,0.02516530894309053
34.535,-105.65299999999999,0.024547473611591295
34.545,-105.50800000000001,0.022768139052866714
34.554,-105.362,0.019936784107928318
34.563,-105.21700000000001,0.017637715098959957
34.572,-105.071,0.018220908439386584
34.581,-104.92599999999999,0.024339139431620395
34.59,-104.781,0.037838669895360263
34.598,-104.63499999999999,0.05901972068886756
34.607,-104.49000000000001,0.08599064759788995
34.615,-104.344,0.11703022682528694
34.623,-104.19900000000001,0.14996963977094463
34.631,-104.053,0.18434300064945117
34.639,-103.90699999999998,0.21953083166972634
34.647,-103.762,0.25425684693730033
34.655,-103.61599999999999,0.28595159112400126
34.662,-103.471,0.3103391952813093
34.67,-103.32499999999999,0.325591568301975
34.677,-103.17899999999997,0.3356238149907542
34.684,-103.03399999999999,0.3467544826259807
34.691,-102.88799999999998,0.3651966838154145
34.698,-102.74200000000002,0.3925992923521044
34.705,-102.596,0.4249791477108877
34.712,-102.45100000000002,0.45496490267769985
34.718,-102.305,0.47673797303343446
34.725,-102.15899999999999,0.48555234687673243
34.731,-102.01299999999998,0.47794037524219374
34.737,-101.86700000000002,0.4536701572940511
34.743,-101.721,0.4187128449587519
34.749,-101.57600000000002,0.38502554547259193
34.755,-101.43,0.36495234453050207
34.76,-101.28399999999999,0.3670929211396617
34.766,-101.13799999999998,0.392648096748041
34.771,-100.99200000000002,0.43308097473434626
34.776,-100.846,0.47571006013885403
34.781,-100.69999999999999,0.5087918797090379
34.786,-100.55399999999997,0.5279018763478497
34.791,-100.40800000000002,0.5385107840116068
34.796,-100.262,0.5516883156690099
34.801,-100.11599999999999,0.576255387786499
34.805,-99.97000000000003,0.615717933093933
34.809,-99.82400000000001,0.6658150844441819
34.814,-99.678,0.7152751884118165
34.818,-99.53199999999998,0.7506384913486233
34.822,-99.38600000000002,0.7598727300202498
34.825,-99.24000000000001,0.7427797542122205
34.829,-99.094,0.7070053727450364
34.833,-98.94799999999998,0.667257792541526
34.836,-98.80200000000002,0.638849947609428
34.839,-98.65499999999997,0.6303802952341631
34.843,-98.50900000000001,0.6377771687187814
34.846,-98.363,0.6459125865946933
34.849,-98.21699999999998,0.6387365920349302
34.851,-98.07100000000003,0.6079371207679859
34.854,-97.92500000000001,0.5566808231226408
34.856,-97.779,0.49511590492031693
34.859,-97.63299999999998,0.43610885721412
34.861,-97.48599999999999,0.38701309619255275
34.863,-97.33999999999997,0.35262960877051264
34.865,-97.19400000000002,0.33170465561513574
34.867,-97.048,0.3189348775382681
34.869,-96.90199999999999,0.3057572982576429
34.871,-96.755,0.2839488091361147
34.872,-96.60899999999998,0.2515085084636119
34.873,-96.46300000000002,0.21259403696375695
34.875,-96.31700000000001,0.17616708856172109
34.876,-96.17099999999999,0.15035999834085167
34.877,-96.024,0.13623282787917815
34.878,-95.87799999999999,0.1296088452101153
34.878,-95.73200000000003,0.12400863971414253
34.879,-95.58600000000001,0.11664065936299832
34.879,-95.44,0.10858425556343858
34.88,-95.293,0.10537091474887565
34.88,-95.14699999999999,0.11081493694545712
34.88,-95.00099999999998,0.12462718472030111
34.88,-94.85500000000002,0.14102453415510038
34.88,-94.70800000000003,0.1521871417740928
34.879,-94.56200000000001,0.15179508907275555
34.879,-94.416,0.1388315628577769
34.878,-94.26999999999998,0.11544913972825513
34.878,-94.12400000000002,0.0881004166380351
34.877,-93.97699999999998,0.06281980230485266
34.876,-93.83100000000002,0.044716114289256724
34.875,-93.685,0.034390403263252635
34.873,-93.53899999999999,0.03008553682361806
34.872,-93.39299999999997,0.02992684783071159
34.871,-93.24599999999998,0.03267700788219086
34.869,-93.10000000000002,0.03778847989683685
34.867,-92.95400000000001,0.04496400050769392
34.865,-92.80799999999999,0.0534825405001592
34.863,-92.66199999999998,0.06211209628572539
34.861,-92.51499999999999,0.06921440491488724
34.859,-92.36900000000003,0.07318868034966097
34.857,-92.22300000000001,0.07368041889958311
34.854,-92.077,0.0715566657473844
34.851,-91.93099999999998,0.06782808476996709
34.849,-91.78500000000003,0.06331192230189774
34.846,-91.63900000000001,0.05878496579305916
34.843,-91.49200000000002,0.054413392665842365
34.839,-91.346,0.05074620132636516
34.836,-91.19999999999999,0.049239066846022334
34.833,-91.05399999999997,0.05280920034755112
34.829,-90.90800000000002,0.06361972944772713
34.825,-90.762,0.08067465135343883
34.822,-90.61599999999999,0.1001583417294236
34.818,-90.47000000000003,0.11810491497045238
34.814,-90.32400000000001,0.13090327162077645
34.809,-90.178,0.13530027227101868
34.805,-90.03199999999998,0.12938181051839112
34.801,-89.88600000000002,0.11429705960040087
34.796,-89.74000000000001,0.09375218246393544
34.791,-89.594,0.07242903185583807
34.787,-89.44799999999998,0.054643008756576364
34.782,-89.30200000000002,0.0438995484663424
34.776,-89.156,0.04236333360161735
34.771,-89.00999999999999,0.04890892886911493
34.766,-88.86399999999998,0.0596428282418734
34.76,-88.71800000000002,0.07045786129244103
34.755,-88.572,0.07868384127660003
34.749,-88.42599999999999,0.08382952459638278
34.743,-88.27999999999997,0.08674634942502822
34.737,-88.13499999999999,0.08914168276802499
34.731,-87.98899999999998,0.09204294511912493
34.725,-87.84300000000002,0.09455563791244827
34.718,-87.697,0.09498520235918043
34.712,-87.55099999999999,0.09340580425840844
34.705,-87.406,0.09197393515555091
34.698,-87.25999999999999,0.09330767862668626
34.691,-87.11399999999998,0.09776799168541256
34.684,-86.96800000000002,0.1026358787041156
34.677,-86.82299999999998,0.10354616483094964
34.67,-86.67700000000002,0.0969672669682374
34.662,-86.531,0.08240205595806416
34.655,-86.38600000000002,0.0633952685383844
34.647,-86.24000000000001,0.04516023073333159
34.639,-86.094,0.031809799209679725
34.631,-85.94900000000001,0.023819562239766143
34.623,-85.803,0.019098696458614686
34.615,-85.65800000000002,0.015781128439591462
34.607,-85.512,0.013089361915507008
34.598,-85.36700000000002,0.011178285968355952
34.59,-85.221,0.010132923617931703
34.581,-85.07600000000002,0.009820942614422257
34.572,-84.93,0.009875584300532118
34.563,-84.78500000000003,0.00998768040979535
34.554,-84.63999999999999,0.010049745355368348
34.545,-84.49400000000003,0.01013488586252179
34.536,-84.34899999999999,0.010312592087558003
34.526,-84.20400000000001,0.010525171179992002
34.516,-84.05799999999999,0.010600754712296887
34.507,-83.91300000000001,0.010545683399055749
34.497,-83.76799999999997,0.010861787449919145
34.487,-83.62299999999999,0.012442957241075456
34.477,-83.47800000000001,0.016217802137278373
34.466,-83.332,0.022354947803603243
34.456,-83.18700000000001,0.029775700067895875
34.446,-83.04199999999997,0.036793300513022716
34.435,-82.89699999999999,0.04165643168651338
34.424,-82.75200000000001,0.04316241524328232
34.413,-82.60700000000003,0.04078330611368633
34.402,-82.46199999999999,0.03538450192685459
34.391,-82.31700000000001,0.029005082867426046
34.38,-82.17200000000003,0.02350941845026285
34.368,-82.02699999999999,0.019862020016654006
34.357,-81.882,0.01907068796130999
34.345,-81.738,0.02265240183436271
34.333,-81.59300000000002,0.03185375355179112
34.321,-81.44799999999998,0.04564444611150688
34.309,-81.303,0.060407190149908314
34.297,-81.15800000000002,0.071660634950753
34.285,-81.01400000000001,0.07638150823344049
34.272,-80.86900000000003,0.07444869360227412
34.26,-80.72500000000002,0.06744917339369728
34.247,-80.57999999999998,0.05879467777528589
34.234,-80.435,0.05066871388189052
34.221,-80.291,0.04358869851254791
34.208,-80.14600000000002,0.03675372656230439
34.195,-80.00200000000001,0.030150910571093995
34.182,-79.858,0.024658877989045418
34.168,-79.71300000000002,0.02129321337687804
34.155,-79.56900000000002,0.020492660511441826
34.141,-79.42399999999998,0.022489577455034944
34.127,-79.27999999999997,0.027646832022409626
34.113,-79.13600000000002,0.03587620290148256
34.099,-78.99200000000002,0.0457811679964269
34.085,-78.84800000000001,0.055244154142556526
34.07,-78.70299999999997,0.06354120748382949
34.056,-78.55900000000003,0.07238855442766931
34.041,-78.41500000000002,0.0856028297299217
34.027,-78.27100000000002,0.10497690872314755
34.012,-78.12700000000001,0.12850330403011326
33.997,-77.983,0.15160894870854724
33.982,-77.839,0.17035947244792085
33.966,-77.69600000000003,0.18295328235226305
33.951,-77.55200000000002,0.1894006808333974
33.936,-77.40800000000002,0.19040564262346266
33.92,-77.26400000000001,0.18765540131780212
33.904,-77.12,0.18493496841623053
33.888,-76.97699999999998,0.1918379249159035
33.872,-76.83300000000003,0.22770009931039323
33.856,-76.69,0.31781715851593767
33.84,-76.54599999999999,0.4368075673559978
33.823,-76.40300000000002,0.5591653703387269
33.807,-76.25900000000001,0.661710526578292
33.79,-76.11599999999999,0.7192855475445666
33.774,-75.97199999999998,0.0
33.757,-75.82900000000001,0.0
33.74,-75.68599999999998,0.0
33.722,-75.54199999999997,0.0
33.705,-75.399,0.0
33.688,-75.25599999999997,0.0
33.67,-75.113,0.0
33.653,-74.97000000000003,0.0
33.635,-74.827,0.0
33.617,-74.68400000000003,0.0
33.599,-74.541,0.0
33.581,-74.39800000000002,0.0
33.562,-74.255,0.0
33.544,-74.11200000000002,0.0
33.525,-73.97000000000003,0.0
33.507,-73.827,0.0
33.488,-73.68400000000003,0.0
33.469,-73.54199999999997,0.0
33.45,-73.399,0.0
33.431,-73.257,0.0
33.412,-73.11399999999998,0.0
33.392,-72.97199999999998,0.0
33.373,-72.82900000000001,0.0
33.353,-72.68700000000001,0.0
33.333,-72.54500000000002,0.0
33.313,-72.40300000000002,0.0
33.293,-72.25999999999999,0.0
33.273,-72.118,0.0
33.253,-71.976,0.0
33.232,-71.834,0.0
33.212,-71.69200000000001,0.0
33.191,-71.55000000000001,0.0
33.17,-71.40800000000002,0.0
33.149,-71.267,0.0
33.128,-71.125,0.0
33.107,-70.983,0.0
33.086,-70.84100000000001,0.0
33.064,-70.69999999999999,0.0
33.043,-70.55799999999999,0.0
33.021,-70.41699999999997,0.0
32.999,-70.27499999999998,0.0
32.977,-70.13400000000001,0.0
32.955,-69.993,0.0
32.933,-69.851,0.0
32.911,-69.70999999999998,0.0
32.888,-69.56900000000002,0.0
32.866,-69.428,0.0
32.843,-69.28699999999998,0.0
32.82,-69.14600000000002,0.0
32.797,-69.005,0.0
32.774,-68.86399999999998,0.0
32.751,-68.72300000000001,0.0
32.728,-68.58300000000003,0.0
32.704,-68.44200000000001,0.0
32.681,-68.30099999999999,0.0
32.657,-68.161,0.0
32.633,-68.01999999999998,0.0
32.609,-67.88,0.0
32.585,-67.73899999999998,0.0
32.561,-67.59899999999999,0.0
32.537,-67.45800000000003,0.0
32.512,-67.31799999999998,0.0
32.488,-67.178,0.0
32.463,-67.03800000000001,0.0
32.438,-66.89800000000002,0.0
32.413,-66.75799999999998,0.0
32.388,-66.618,0.0
32.363,-66.47800000000001,0.0
32.338,-66.33800000000002,0.0
32.313,-66.19900000000001,0.0
32.287,-66.05900000000003,0.0
32.261,-65.91899999999998,0.0
32.236,-65.77999999999997,0.0
32.21,-65.63999999999999,0.0
31.552,-128.275,0.0
31.581,-128.138,0.0
31.61,-128.0,0.0
31.64,-127.862,0.0
31.668,-127.72399999999999,0.0
31.697,-127.58600000000001,0.0
31.726,-127.44800000000001,0.0
31.755,-127.31,0.0
31.783,-127.17099999999999,0.0
31.812,-127.03299999999999,0.0
31.84,-126.89500000000001,0.0
31.868,-126.756,0.0
31.896,-126.618,0.0
31.924,-126.47900000000001,0.0
31.952,-126.34,0.0
31.979,-126.202,0.0
32.007,-126.06299999999999,0.0
32.034,-125.924,0.0
32.061,-125.785,0.0
32.089,-125.64599999999999,0.0
32.116,-125.507,0.0
32.142,-125.368,0.0
32.169,-125.22900000000001,0.0
32.196,-125.09,0.0
32.222,-124.94999999999999,0.0
32.249,-124.811,0.0
32.275,-124.67099999999999,0.0
32.301,-124.53200000000001,0.0
32.327,-124.392,0.0
32.353,-124.25299999999999,0.0
32.379,-124.113,0.0
32.405,-123.97300000000001,0.0
32.43,-123.833,0.0
32.456,-123.69399999999999,0.0
32.481,-123.554,0.0
32.506,-123.41399999999999,0.0
32.531,-123.273,0.0
32.556,-123.13300000000001,0.0
32.581,-122.993,0.0
32.606,-122.85300000000001,0.0
32.63,-122.713,0.0
32.655,-122.572,0.0
32.679,-122.43199999999999,0.0
32.703,-122.291,0.0
32.727,-122.15100000000001,0.0
32.751,-122.00999999999999,0.0
32.775,-121.869,0.0
32.799,-121.72900000000001,0.0
32.822,-121.588,0.0
32.846,-121.447,0.0
32.869,-121.30600000000001,0.0
32.892,-121.16499999999999,0.0
32.915,-121.024,0.0
32.938,-120.88300000000001,0.0
32.961,-120.74199999999999,0.0
32.984,-120.601,0.0
33.006,-120.46000000000001,0.0
33.029,-120.31800000000001,0.0
33.051,-120.17699999999999,0.0
33.073,-120.035,0.0
33.095,-119.894,0.0
33.117,-119.75200000000001,0.0
33.139,-119.61099999999999,0.0
33.161,-119.469,0.0
33.183,-119.328,0.0
33.204,-119.186,0.0003529957267680977
33.225,-119.04400000000001,0.0006686566318255067
33.247,-118.90199999999999,0.001225884318922871
33.268,-118.75999999999999,0.0022277043452246124
33.289,-118.618,0.004376231020799266
33.309,-118.476,0.009300480146616153
33.33,-118.334,0.02189330762844571
33.351,-118.19200000000001,0.05069484881319939
33.371,-118.05000000000001,0.09232783829893938
33.391,-117.90799999999999,0.12294648591154665
33.412,-117.76599999999999,0.13482869051176316
33.432,-117.62299999999999,0.13479710921931137
33.452,-117.481,0.1280003214718456
33.471,-117.338,0.11750653305875625
33.491,-117.196,0.10570648013885572
33.511,-117.053,0.0930374127427608
33.53,-116.911,0.0790975098995887
33.549,-116.768,0.06377894598576755
33.569,-116.626,0.04912145174195101
33.588,-116.483,0.03684155161689849
33.607,-116.34,0.02749128169194963
33.625,-116.197,0.020119214158676343
33.644,-116.055,0.014565356462241491
33.663,-115.912,0.011454775324741798
33.681,-115.769,0.011495224234695626
33.699,-115.626,0.014130224167112794
33.718,-115.483,0.017813767190688657
33.736,-115.34,0.021133509019895427
33.754,-115.196,0.02346805925273718
33.771,-115.053,0.02501765724591014
33.789,-114.91,0.02692625662030376
33.807,-114.767,0.03092188469596
33.824,-114.62299999999999,0.03797118399076351
33.841,-114.47999999999999,0.047030738421954064
33.859,-114.33699999999999,0.05603500033973322
33.876,-114.19300000000001,0.06296443956707168
33.892,-114.05000000000001,0.06760666356542729
33.909,-113.906,0.07230551998028625
33.926,-113.763,0.07942839562015631
33.942,-113.619,0.08928206462450845
33.959,-113.475,0.09968445532114673
33.975,-113.332,0.107455384426398
33.991,-113.18799999999999,0.11121291828010917
34.007,-113.04400000000001,0.11097914416826558
34.023,-112.9,0.10858926966054637
34.039,-112.757,0.10704189085986904
34.055,-112.613,0.10815484595912073
34.07,-112.469,0.1109730901374035
34.086,-112.32499999999999,0.11214453892542355
34.101,-112.18100000000001,0.10939161404137776
34.116,-112.037,0.10132024717629214
34.131,-111.893,0.08789053896421332
34.146,-111.74799999999999,0.07014637140290271
34.161,-111.60400000000001,0.05074458595647989
34.175,-111.46000000000001,0.032655845417728126
34.19,-111.316,0.0182019607752783
34.204,-111.172,0.008634328700948843
34.218,-111.02699999999999,0.0035887460361335734
34.232,-110.88300000000001,0.00216597176884159
34.246,-110.738,0.003813443588940796
34.26,-110.594,0.008766641250119275
34.274,-110.44999999999999,0.017186765498661227
34.288,-110.305,0.028137940294434376
34.301,-110.161,0.03940718440949543
34.314,-110.01599999999999,0.04916867722725486
34.328,-109.87100000000001,0.05600711907083778
34.341,-109.727,0.05878365978131855
34.354,-109.582,0.05702383949808329
34.366,-109.43700000000001,0.051219421374910104
34.379,-109.293,0.04296849444861697
34.392,-109.148,0.033269117490257814
34.404,-109.00299999999999,0.023112355488324708
34.417,-108.858,0.013881437900555092
34.429,-108.713,0.0069238951724083855
34.441,-108.56800000000001,0.0027905219414411445
34.453,-108.423,0.0008920929361756915
34.465,-108.279,0.00022690178227313454
34.476,-108.13399999999999,4.4947290858860565e-5
34.488,-107.989,8.515542880058159e-6
34.499,-107.84299999999999,1.628017539757931e-5
34.51,-107.69800000000001,9.219918104766986e-5
34.522,-107.553,0.0004052686317599384
34.533,-107.40799999999999,0.001395263353607451
34.544,-107.263,0.003857806802364249
34.554,-107.118,0.008649579002261588
34.565,-106.97300000000001,0.016175613376595167
34.576,-106.827,0.02553638710878659
34.586,-106.68199999999999,0.03431615195738185
34.596,-106.537,0.040452708140572356
34.606,-106.39099999999999,0.04301506650517548
34.616,-106.24600000000001,0.042869076073271145
34.626,-106.101,0.041838543535248525
34.636,-105.95500000000001,0.041063830679038
34.646,-105.81,0.040279868689688435
34.655,-105.66399999999999,0.03826590741933493
34.664,-105.519,0.0346320795302211
34.674,-105.37299999999999,0.029842145926220573
34.683,-105.22800000000001,0.025198304195882468
34.692,-105.082,0.023123862890377697
34.701,-104.93700000000001,0.02640930281339431
34.709,-104.791,0.03699375731910064
34.718,-104.64500000000001,0.05481953848733389
34.726,-104.5,0.07782314223977413
34.735,-104.35400000000001,0.10425052241371664
34.743,-104.208,0.13322867196196087
34.751,-104.06299999999999,0.16419783786122155
34.759,-103.91699999999997,0.19664070341456136
34.767,-103.77100000000002,0.2279789339983482
34.775,-103.625,0.25459101722821753
34.782,-103.48000000000002,0.27308714153079044
34.79,-103.334,0.2825441182889106
34.797,-103.18799999999999,0.2875860437888111
34.804,-103.04199999999997,0.29592207138981286
34.811,-102.89600000000002,0.3149443350008338
34.818,-102.75,0.34709524994650476
34.825,-102.60399999999998,0.3890211074512318
34.831,-102.459,0.4347265197270589
34.838,-102.31299999999999,0.47892658034387636
34.844,-102.16699999999997,0.5148822614570354
34.851,-102.02100000000002,0.5338639978632902
34.857,-101.875,0.5281908223197704
34.863,-101.72899999999998,0.49984554335401976
34.869,-101.58300000000003,0.46000617604376937
34.874,-101.43700000000001,0.42357630074310826
34.88,-101.291,0.40490302565597014
34.886,-101.14499999999998,0.4089493986828436
34.891,-100.99799999999999,0.4309398107826058
34.896,-100.85199999999998,0.45754931360732287
34.901,-100.70600000000002,0.4751204388750186
34.906,-100.56,0.47807012673240223
34.911,-100.41399999999999,0.4723560222477166
34.916,-100.26799999999997,0.4705405496530765
34.92,-100.12200000000001,0.4837280788127501
34.925,-99.97500000000002,0.5144187670365291
34.929,-99.82900000000001,0.5611639883129081
34.933,-99.68299999999999,0.6149141776124394
34.938,-99.53699999999998,0.6612958261330178
34.942,-99.39100000000002,0.6888602690653884
34.945,-99.24400000000003,0.6919824885786797
34.949,-99.09800000000001,0.6747314842569304
34.953,-98.952,0.6497949131464079
34.956,-98.80599999999998,0.630772692176331
34.959,-98.65899999999999,0.6261373811428032
34.962,-98.51299999999998,0.6347490342094456
34.966,-98.36700000000002,0.6467293151914585
34.968,-98.221,0.6499878690966471
34.971,-98.07400000000001,0.6362289736990019
34.974,-97.928,0.604839814034554
34.976,-97.78199999999998,0.5599644659734131
34.979,-97.63499999999999,0.5084932273017574
34.981,-97.48899999999998,0.4546883349910032
34.983,-97.34300000000002,0.40255665914579164
34.985,-97.19600000000003,0.3547273227480685
34.987,-97.05000000000001,0.3131784786939533
34.989,-96.904,0.2763424466829419
34.99,-96.757,0.24152562923974702
34.992,-96.61099999999999,0.20731018734681442
34.993,-96.46499999999997,0.17664354811676844
34.995,-96.31799999999998,0.15466638702100538
34.996,-96.17200000000003,0.1463974946180395
34.997,-96.02600000000001,0.14985701904483797
34.997,-95.87900000000002,0.1574997768160643
34.998,-95.733,0.1609706031832398
34.999,-95.58600000000001,0.15564834012670334
34.999,-95.44,0.14380370164833486
35.0,-95.29399999999998,0.13392084140429833
35.0,-95.14699999999999,0.1333666766243499
35.0,-95.00099999999998,0.14474004131971793
35.0,-94.85500000000002,0.16281432314186464
35.0,-94.70800000000003,0.17844734292347045
34.999,-94.56200000000001,0.18301857704506896
34.999,-94.41500000000002,0.1729847245339709
34.998,-94.269,0.14907407590800717
34.997,-94.12299999999999,0.11734814076352465
34.997,-93.976,0.086166627592387
34.996,-93.82999999999998,0.06227187320243676
34.995,-93.68400000000003,0.047955184698307084
34.993,-93.53699999999998,0.041390027640924316
34.992,-93.39100000000002,0.03990908663242144
34.99,-93.245,0.04094066469479954
34.989,-93.09800000000001,0.0434860726758988
34.987,-92.952,0.04674614111693798
34.985,-92.805,0.05049743198452814
34.983,-92.65899999999999,0.05437361115491718
34.981,-92.51299999999998,0.057812848403005726
34.979,-92.36599999999999,0.05996648809470317
34.976,-92.22000000000003,0.06037709536026696
34.974,-92.07400000000001,0.059022013054399594
34.971,-91.928,0.05674807113867592
34.968,-91.781,0.054064472725716496
34.966,-91.63499999999999,0.05131391493866453
34.963,-91.48899999999998,0.04854538260615529
34.959,-91.34199999999998,0.04581664744812328
34.956,-91.19600000000003,0.044365590905135255
34.953,-91.05000000000001,0.04663378268945636
34.949,-90.904,0.0548801222655895
34.945,-90.757,0.06947975962406157
34.942,-90.61099999999999,0.08835812065047295
34.938,-90.46499999999997,0.10899186503928623
34.934,-90.31900000000002,0.127511660920413
34.929,-90.173,0.13911913700114256
34.925,-90.02600000000001,0.1398313388492487
34.921,-89.88,0.12917232318850327
34.916,-89.73399999999998,0.11000275100454203
34.911,-89.58800000000002,0.08704352716008382
34.906,-89.44200000000001,0.06546517564407706
34.901,-89.29599999999999,0.050285671929968585
34.896,-89.14999999999998,0.04459666854344048
34.891,-89.00299999999999,0.047859661570876434
34.886,-88.85700000000003,0.05620927428414964
34.88,-88.71100000000001,0.06525754165868355
34.875,-88.565,0.07226711841058135
34.869,-88.41899999999998,0.07685238570049145
34.863,-88.27300000000002,0.0800765723931859
34.857,-88.12700000000001,0.08367895876632889
34.851,-87.981,0.0885723534658971
34.844,-87.83499999999998,0.09371208977194614
34.838,-87.68900000000002,0.09682139223261259
34.832,-87.543,0.09714320434485152
34.825,-87.39699999999999,0.09620605667009208
34.818,-87.25099999999998,0.09634041853890626
34.811,-87.106,0.09830261943654575
34.804,-86.95999999999998,0.10040561521869142
34.797,-86.81400000000002,0.09936642140961907
34.79,-86.668,0.09214581189848381
34.782,-86.52199999999999,0.07791172845900882
34.775,-86.37599999999998,0.059057245292626334
34.767,-86.231,0.040728697736328
34.759,-86.08499999999998,0.026862731848357347
34.751,-85.93900000000002,0.018715467757951652
34.743,-85.793,0.01470198866886702
34.735,-85.64800000000002,0.012716084699496163
34.727,-85.50200000000001,0.011510546133386578
34.718,-85.356,0.010758933001906648
34.71,-85.21100000000001,0.010438752029452835
34.701,-85.065,0.010442917358492091
34.692,-84.92000000000002,0.010531951887190413
34.683,-84.774,0.010444902454289614
34.674,-84.62900000000002,0.010096371482671852
34.665,-84.483,0.009624045364872411
34.655,-84.33800000000002,0.009236251792567377
34.646,-84.19200000000001,0.00901061690941527
34.636,-84.04700000000003,0.008937600063399765
34.626,-83.90100000000001,0.00911084441604324
34.616,-83.75599999999997,0.010027554696426593
34.606,-83.61000000000001,0.012709973313889612
34.596,-83.46499999999997,0.01817732792963325
34.586,-83.32,0.02663186034774228
34.576,-83.17500000000001,0.036890342110832974
34.565,-83.029,0.04687270583331407
34.555,-82.88400000000001,0.05430822288350945
34.544,-82.73899999999998,0.05718959442248119
34.533,-82.594,0.05465380789651551
34.522,-82.44900000000001,0.04773377500183357
34.511,-82.303,0.03901041725597
34.499,-82.15800000000002,0.03088117309579014
34.488,-82.01299999999998,0.024486324258572827
34.476,-81.868,0.020234082890227195
34.465,-81.72300000000001,0.019240407512460474
34.453,-81.57799999999997,0.022455934999060127
34.441,-81.43299999999999,0.029461741495463756
34.429,-81.28899999999999,0.037950247413529745
34.417,-81.144,0.04497462810239072
34.404,-80.99900000000002,0.0484609448084012
34.392,-80.85399999999998,0.04764282678657054
34.379,-80.709,0.0442742792175843
34.367,-80.56400000000002,0.03992880662168685
34.354,-80.42000000000002,0.036119602790882326
34.341,-80.27499999999998,0.03258181445166392
34.328,-80.13,0.028852803704369476
34.315,-79.98599999999999,0.02502595838312646
34.301,-79.84100000000001,0.021825845224513203
34.288,-79.697,0.019997716631488024
34.274,-79.55200000000002,0.0198787726545166
34.26,-79.40800000000002,0.021692871084449807
34.247,-79.26299999999998,0.02580135121206869
34.233,-79.11900000000003,0.03213472304890634
34.218,-78.97500000000002,0.03979897920089043
34.204,-78.82999999999998,0.04744178847499484
34.19,-78.68599999999998,0.05510486606147439
34.175,-78.54199999999997,0.06537158920753958
34.161,-78.39800000000002,0.08119322972731031
34.146,-78.25299999999999,0.10325825166765955
34.131,-78.10899999999998,0.12761372327442896
34.116,-77.96499999999997,0.14937545984231818
34.101,-77.82100000000003,0.16514164407202717
34.086,-77.67700000000002,0.1739221242507521
34.07,-77.53300000000002,0.1764711263027296
34.055,-77.38900000000001,0.17435663959509412
34.039,-77.245,0.17226594591168237
34.023,-77.101,0.1813328132491352
34.007,-76.95800000000003,0.22556441649729542
33.991,-76.81400000000002,0.34017826109809535
33.975,-76.67000000000002,0.5257164262305207
33.959,-76.52600000000001,0.6971031811135504
33.943,-76.38299999999998,0.8012414811761527
33.926,-76.23899999999998,0.8529543118921987
33.909,-76.096,0.8781908721110321
33.893,-75.952,0.8927103331792902
33.876,-75.80900000000003,0.9009352623173215
33.859,-75.66500000000002,0.9098440347647144
33.842,-75.52199999999999,0.9133126733356245
33.824,-75.37799999999999,0.0
33.807,-75.23500000000001,0.0
33.789,-75.09199999999998,0.0
33.772,-74.94900000000001,0.0
33.754,-74.805,0.0
33.736,-74.66199999999998,0.0
33.718,-74.519,0.0
33.7,-74.37599999999998,0.0
33.681,-74.233,0.0
33.663,-74.08999999999997,0.0
33.644,-73.947,0.0
33.626,-73.80399999999997,0.0
33.607,-73.66199999999998,0.0
33.588,-73.519,0.0
33.569,-73.37599999999998,0.0
33.55,-73.233,0.0
33.53,-73.09100000000001,0.0
33.511,-72.94799999999998,0.0
33.491,-72.80599999999998,0.0
33.472,-72.66300000000001,0.0
33.452,-72.52100000000002,0.0
33.432,-72.37900000000002,0.0
33.412,-72.23599999999999,0.0
33.392,-72.094,0.0
33.371,-71.952,0.0
33.351,-71.81,0.0
33.33,-71.668,0.0
33.31,-71.52499999999998,0.0
33.289,-71.38299999999998,0.0
33.268,-71.24099999999999,0.0
33.247,-71.10000000000002,0.0
33.226,-70.95800000000003,0.0
33.204,-70.81599999999997,0.0
33.183,-70.67399999999998,0.0
33.161,-70.53300000000002,0.0
33.14,-70.39100000000002,0.0
33.118,-70.24900000000002,0.0
33.096,-70.108,0.0
33.074,-69.96600000000001,0.0
33.051,-69.82499999999999,0.0
33.029,-69.68400000000003,0.0
