lat,lon,all_report_days_per_year_grid_130_cropped_blurred
36.125,-90.12,7.231589977416742
36.121,-89.97199999999998,6.705723494985788
36.117,-89.82400000000001,6.546679825726371
36.112,-89.67700000000002,6.952404961058282
36.107,-89.529,6.867064019647267
36.102,-89.38099999999997,6.830145793984665
36.097,-89.233,7.317687091082683
36.092,-89.08600000000001,7.515834061239734
36.087,-88.93799999999999,7.242624821840963
36.082,-88.79000000000002,6.981060836489673
36.076,-88.64299999999997,7.346017940066997
36.07,-88.495,7.3445653933804165
36.065,-88.34699999999998,7.548708515310506
36.059,-88.19999999999999,7.806253550996759
36.053,-88.05200000000002,7.945396431696641
36.046,-87.90499999999997,8.031683909024295
36.04,-87.757,9.043915739392633
36.034,-87.61000000000001,9.229050340809977
36.027,-87.46199999999999,9.386952272573524
36.02,-87.315,9.99254270594631
36.014,-87.16699999999997,12.497752747435117
36.007,-87.01999999999998,14.01254472003221
35.999,-86.87200000000001,14.437904535852438
35.992,-86.72500000000002,15.257102784706635
35.985,-86.577,15.191833736801762
35.977,-86.43,14.097591140646292
35.97,-86.28300000000002,12.922921292648027
35.962,-86.13499999999999,11.84706806797893
35.954,-85.988,10.303725227760136
35.946,-85.84100000000001,9.358077475991191
35.938,-85.69299999999998,8.904460800483267
35.93,-85.54599999999999,8.798228852258571
35.921,-85.399,9.432680287547727
35.913,-85.25200000000001,9.366212193316157
35.904,-85.10399999999998,10.071501188761962
35.895,-84.957,11.634147085134305
35.886,-84.81,12.653612178951787
35.877,-84.66300000000001,13.948481749774679
35.868,-84.51600000000002,14.93943758858411
35.859,-84.36900000000003,16.406375731312206
35.85,-84.22199999999998,16.876035016193548
35.84,-84.07499999999999,16.300169724039293
35.83,-83.928,16.32925218091909
35.82,-83.781,15.888889090684508
35.811,-83.63400000000001,15.1251811277861
35.8,-83.48700000000002,12.410223285224056
35.79,-83.33999999999997,11.451186163615148
35.78,-83.19299999999998,10.305394840840355
35.769,-83.04599999999999,9.009664190350993
35.759,-82.899,9.107970154550555
35.748,-82.75299999999999,8.884824252188928
35.737,-82.606,9.106443751700859
35.726,-82.459,10.46135612838415
35.715,-82.31200000000001,11.861789733487484
35.704,-82.166,12.722160987380565
35.693,-82.019,14.018247851865084
35.681,-81.87200000000001,15.376653658088214
35.669,-81.726,16.531555221846542
35.658,-81.57900000000001,17.20164938469926
35.646,-81.43299999999999,17.188891642936923
35.634,-81.286,17.10192142277516
35.622,-81.13999999999999,16.903455280804728
35.609,-80.993,17.432976076394063
35.597,-80.84699999999998,17.593726985156135
35.584,-80.70100000000002,16.788146238849848
35.572,-80.55399999999997,16.280176739261048
35.559,-80.40800000000002,15.234110383360596
35.546,-80.262,14.55042798664543
35.533,-80.11599999999999,13.304166843079074
35.52,-79.97000000000003,12.047820987433582
35.506,-79.82299999999998,11.575028661786458
35.493,-79.67700000000002,11.313126272746558
35.479,-79.531,11.773163102156884
35.466,-79.38499999999999,11.586377050517306
35.452,-79.23899999999998,11.545793937094956
35.438,-79.09300000000002,11.53531076796748
35.424,-78.947,12.367134863725767
35.41,-78.80099999999999,12.995947706160688
35.395,-78.656,12.7147838215311
35.381,-78.50999999999999,12.325269673158566
35.366,-78.36399999999998,11.876053227196646
35.352,-78.21800000000002,11.393812930115025
35.337,-78.072,10.60182926179123
35.322,-77.92700000000002,9.763697266935004
35.307,-77.781,8.768506076309064
35.291,-77.63600000000002,8.083330404359002
35.276,-77.49000000000001,7.6376728083211125
35.261,-77.34500000000003,7.277243414062471
35.245,-77.19900000000001,6.967146293001757
35.229,-77.05399999999997,6.588341827050829
35.213,-76.90800000000002,6.392975194734249
35.197,-76.76299999999998,6.309700188561481
35.181,-76.618,5.703975726030136
35.165,-76.47199999999998,5.582638232695114
35.149,-76.327,5.100136877271682
35.132,-76.18200000000002,4.321275333208609
35.115,-76.03699999999998,4.1899721215735015
35.099,-75.892,4.185243687900073
35.082,-75.74700000000001,4.18512926948881
35.065,-75.60199999999998,0.0
35.047,-75.457,0.0
35.03,-75.31200000000001,0.0
35.013,-75.16699999999997,0.0
34.995,-75.02199999999999,0.0
34.978,-74.87799999999999,0.0
34.96,-74.733,0.0
34.942,-74.58800000000002,0.0
34.924,-74.44400000000002,0.0
34.906,-74.29899999999998,0.0
34.887,-74.15499999999997,0.0
34.869,-74.00999999999999,0.0
34.85,-73.86599999999999,0.0
34.832,-73.721,0.0
34.813,-73.577,0.0
34.794,-73.43299999999999,0.0
34.775,-73.28800000000001,0.0
34.756,-73.144,0.0
34.736,-73.0,0.0
34.717,-72.856,0.0
34.697,-72.71199999999999,0.0
34.678,-72.56799999999998,0.0
34.658,-72.42399999999998,0.0
34.638,-72.27999999999997,0.0
34.618,-72.13600000000002,0.0
34.597,-71.993,0.0
34.577,-71.84899999999999,0.0
34.557,-71.70499999999998,0.0
34.536,-71.56099999999998,0.0
34.515,-71.418,0.0
34.494,-71.274,0.0
34.474,-71.13099999999997,0.0
34.452,-70.988,0.0
34.431,-70.844,0.0
34.41,-70.70100000000002,0.0
34.388,-70.55799999999999,0.0
34.367,-70.41399999999999,0.0
34.345,-70.27100000000002,0.0
34.323,-70.12799999999999,0.0
34.301,-69.98500000000001,0.0
34.279,-69.84199999999998,0.0
34.257,-69.69900000000001,0.0
34.234,-69.55599999999998,0.0
34.212,-69.41399999999999,0.0
34.189,-69.27100000000002,0.0
34.167,-69.12799999999999,0.0
34.144,-68.98599999999999,0.0
34.121,-68.84300000000002,0.0
34.098,-68.70100000000002,0.0
34.074,-68.55799999999999,0.0
34.051,-68.416,0.0
34.028,-68.27300000000002,0.0
34.004,-68.13099999999997,0.0
33.98,-67.98899999999998,0.0
33.956,-67.84699999999998,0.0
33.932,-67.70499999999998,0.0
33.908,-67.56299999999999,0.0
33.884,-67.42099999999999,0.0
33.86,-67.279,0.0
33.835,-67.137,0.0
33.81,-66.995,0.0
33.786,-66.85300000000001,0.0
33.761,-66.71199999999999,0.0
33.736,-66.57,0.0
33.711,-66.42899999999997,0.0
33.686,-66.28699999999998,0.0
33.66,-66.14600000000002,0.0
33.635,-66.005,0.0
33.609,-65.863,0.0
33.583,-65.72199999999998,0.0
33.557,-65.58100000000002,0.0
33.531,-65.44,0.0
33.505,-65.29899999999998,0.0
32.841,-128.659,0.0
32.87,-128.52,0.0
32.9,-128.381,0.0
32.929,-128.241,0.0
32.958,-128.102,0.0
32.987,-127.96199999999999,0.0
33.016,-127.82300000000001,0.0
33.045,-127.68299999999999,0.0
33.074,-127.543,0.0
33.103,-127.404,0.0
33.131,-127.26400000000001,0.0
33.159,-127.124,0.0
33.188,-126.98400000000001,0.0
33.216,-126.844,0.0
33.244,-126.70400000000001,0.0
33.272,-126.56299999999999,0.0
33.299,-126.423,0.0
33.327,-126.28299999999999,0.0
33.354,-126.142,0.0
33.382,-126.00200000000001,0.0
33.409,-125.86099999999999,0.0
33.436,-125.721,0.0
33.463,-125.58000000000001,0.0
33.49,-125.439,0.0
33.517,-125.298,0.0
33.543,-125.15700000000001,0.0
33.57,-125.017,0.0
33.596,-124.876,0.0
33.623,-124.73400000000001,0.0
33.649,-124.59299999999999,0.0
33.675,-124.452,0.0
33.701,-124.311,0.0
33.726,-124.16900000000001,0.0
33.752,-124.02799999999999,0.0
33.777,-123.887,0.0
33.803,-123.745,0.0
33.828,-123.60300000000001,0.0
33.853,-123.46199999999999,0.0
33.878,-123.32,0.0
33.903,-123.178,0.0
33.928,-123.036,0.0
33.953,-122.894,0.0
33.977,-122.75200000000001,0.0
34.001,-122.61000000000001,0.0
34.026,-122.46799999999999,0.0
34.05,-122.326,0.0
34.074,-122.184,0.0
34.098,-122.042,0.0
34.122,-121.899,0.0
34.145,-121.757,0.0
34.169,-121.614,0.0
34.192,-121.47200000000001,0.0
34.215,-121.32900000000001,0.0
34.238,-121.18700000000001,0.0
34.261,-121.04400000000001,0.0
34.284,-120.90100000000001,0.11500754799406734
34.307,-120.75800000000001,0.11500531279578284
34.33,-120.61500000000001,0.11495165545239028
34.352,-120.47200000000001,0.11479448360241573
34.375,-120.32900000000001,0.11126469279414943
34.397,-120.186,0.1109360550751856
34.419,-120.043,0.25279246425623997
34.441,-119.9,0.2832718659007271
34.463,-119.757,0.25611246407054944
34.485,-119.614,0.23072600323421058
34.506,-119.47,0.26000220723570006
34.528,-119.327,0.2634553787993124
34.549,-119.18299999999999,0.1692583361421257
34.57,-119.03999999999999,0.12981653069831117
34.591,-118.89599999999999,0.15585736267645087
34.612,-118.75299999999999,0.13715437113199208
34.633,-118.60900000000001,0.14550585226150306
34.654,-118.465,0.407956951021861
34.675,-118.322,0.5489199545684841
34.695,-118.178,0.8824383310644526
34.715,-118.03399999999999,1.0033359053602362
34.736,-117.88999999999999,0.995799690804188
34.756,-117.74600000000001,0.9552690317173059
34.776,-117.602,0.6875785927068295
34.796,-117.458,0.4337415966435743
34.815,-117.314,0.42907060848222334
34.835,-117.16999999999999,0.49064792659644224
34.854,-117.025,0.42641895994001455
34.874,-116.881,0.3806349615419139
34.893,-116.737,0.35579463907305886
34.912,-116.59200000000001,0.22471047529206736
34.931,-116.44800000000001,0.13482611325556626
34.95,-116.303,0.1112073397268448
34.969,-116.15899999999999,0.09485951601474009
34.987,-116.01400000000001,0.08796703917903924
35.006,-115.87,0.06414365588312951
35.024,-115.725,0.064152342523141
35.042,-115.58000000000001,0.06510117132996364
35.06,-115.436,0.09485037240723104
35.078,-115.291,0.11644522772807685
35.096,-115.14599999999999,0.28947554127932407
35.114,-115.001,1.0183443461369066
35.131,-114.856,1.6705939701071397
35.149,-114.71100000000001,2.016139021539949
35.166,-114.566,2.1230685060996075
35.183,-114.42099999999999,2.3088254923102034
35.2,-114.27600000000001,2.438686234338582
35.217,-114.131,2.0650636050134263
35.234,-113.98500000000001,1.5915967437540504
35.25,-113.84,1.3845219689854205
35.267,-113.695,1.3027791895453602
35.283,-113.549,0.8735853584086386
35.3,-113.404,0.22922650296688724
35.316,-113.25899999999999,0.19941467112572542
35.332,-113.113,0.20957698995996138
35.348,-112.96799999999999,0.198999775137288
35.363,-112.822,0.16935275465026398
35.379,-112.67599999999999,0.2057687945729889
35.395,-112.531,0.24768102017265792
35.41,-112.38499999999999,0.2030347763250275
35.425,-112.239,0.18799892423444148
35.44,-112.09299999999999,0.23062184960144586
35.455,-111.94800000000001,0.20404638569861347
35.47,-111.80199999999999,0.1668297122659145
35.485,-111.656,0.13669549740695067
35.5,-111.50999999999999,0.06886239191697822
35.514,-111.364,0.053487790375526346
35.528,-111.21799999999999,0.048654883189716544
35.543,-111.072,0.02789592946112969
35.557,-110.92599999999999,0.04872952821928456
35.571,-110.78,0.05277179098585847
35.584,-110.63399999999999,0.05852679751867602
35.598,-110.487,0.08826594608430396
35.612,-110.34100000000001,0.06322039732685568
35.625,-110.195,0.0534972588698998
35.639,-110.049,0.052664084684078565
35.652,-109.90199999999999,0.05262849825705175
35.665,-109.756,0.04611606145987174
35.678,-109.61000000000001,0.006584072791757705
35.691,-109.463,0.0008714777758924779
35.703,-109.31700000000001,0.012429591381226446
35.716,-109.16999999999999,0.0920551963033516
35.728,-109.024,0.34186314782711336
35.74,-108.87700000000001,0.4176944660906002
35.753,-108.72999999999999,0.40001890673299084
35.765,-108.584,0.3338291277324398
35.777,-108.43700000000001,0.08400423629480945
35.788,-108.28999999999999,0.006504988015662978
35.8,-108.144,2.747187627038046e-5
35.811,-107.99700000000001,1.028258716332023e-8
35.823,-107.85,6.574333200974916e-9
35.834,-107.703,3.766485865575523e-9
35.845,-107.55600000000001,4.781836232228426e-10
35.856,-107.41,3.2567864002108086e-9
35.867,-107.263,2.822095523736179e-5
35.878,-107.11600000000001,0.0065119549043065866
35.888,-106.969,0.046153841276023115
35.899,-106.822,0.05434835124918716
35.909,-106.67500000000001,0.08959883122850558
35.919,-106.52799999999999,0.2981830089137328
35.93,-106.381,0.7051077384117382
35.939,-106.233,1.1097594451729444
35.949,-106.08600000000001,1.10581874504276
35.959,-105.939,0.8972470424505249
35.969,-105.792,0.5265591511911877
35.978,-105.64500000000001,0.3669584383648528
35.987,-105.49799999999999,0.22973880743284775
35.997,-105.35,0.30398586109259906
36.006,-105.203,0.5628609334359822
36.014,-105.05600000000001,0.7020500451258602
36.023,-104.90799999999999,0.5339490939383698
36.032,-104.761,0.5946962905061687
36.04,-104.614,0.6667303043951238
36.049,-104.46600000000001,0.667591334460417
36.057,-104.31899999999999,0.6253231602676933
36.065,-104.17099999999999,0.5356822819987331
36.073,-104.024,0.6191665473746134
36.081,-103.87599999999998,0.5429654204766503
36.089,-103.72899999999998,0.451505738958609
36.097,-103.58100000000002,0.6024218591542955
36.104,-103.43400000000003,1.164156219954373
36.111,-103.286,1.8478307071348323
36.119,-103.13900000000001,2.3678248467553753
36.126,-102.99099999999999,2.762449029525589
36.133,-102.84300000000002,3.0364519695913414
36.14,-102.69600000000003,2.910318984971445
36.146,-102.548,2.7515534269769657
36.153,-102.39999999999998,3.2670491584229175
36.159,-102.25299999999999,3.9248327790173154
36.166,-102.10500000000002,3.3966020099159255
36.172,-101.957,2.9754711647884315
36.178,-101.80900000000003,3.356692632389178
36.184,-101.66199999999998,3.0753028377398177
36.19,-101.51400000000001,3.4305169789180865
36.195,-101.36599999999999,3.5606699221661464
36.201,-101.21800000000002,3.6765706696771554
36.206,-101.07,4.009245237485837
36.211,-100.923,3.884567879592621
36.217,-100.77499999999998,4.047302868051332
36.222,-100.62700000000001,4.090404576501158
36.227,-100.47899999999998,4.516956302759742
36.231,-100.33100000000002,4.384665276546131
36.236,-100.18299999999999,4.897980872667885
36.24,-100.03500000000003,4.427817023995219
36.245,-99.887,3.9101430816275276
36.249,-99.73899999999998,4.361948832546005
36.253,-99.59100000000001,4.873747733711477
36.257,-99.44299999999998,5.222918041602338
36.261,-99.29500000000002,5.182053789750159
36.265,-99.14699999999999,5.019930078695615
36.268,-98.99900000000002,3.9720311639222103
36.272,-98.851,3.823362175250142
36.275,-98.70299999999997,4.013855628072146
36.278,-98.555,3.73120247761354
36.281,-98.40699999999998,4.235795179168782
36.284,-98.25900000000001,5.555015848198146
36.287,-98.11099999999999,6.296853507023542
36.29,-97.96300000000002,6.373639645811028
36.292,-97.815,6.333880233932265
36.295,-97.66699999999997,6.577328515880776
36.297,-97.519,6.7510552170703635
36.299,-97.37099999999998,6.312858281234502
36.301,-97.22300000000001,6.336591557159552
36.303,-97.07499999999999,6.502151852949021
36.305,-96.92700000000002,6.772897062646577
36.306,-96.77800000000002,7.045054970720003
36.308,-96.63,6.644549675851696
36.309,-96.48200000000003,6.756030239249231
36.311,-96.334,7.834015509859085
36.312,-96.18599999999998,9.77480847827647
36.313,-96.03800000000001,10.90665516867054
36.313,-95.88999999999999,10.922752545763768
36.314,-95.74200000000002,11.182281552041147
36.315,-95.59300000000002,10.842559726481225
36.315,-95.445,9.252574483762277
36.316,-95.29700000000003,8.255809501505164
36.316,-95.149,7.908554241071956
36.316,-95.00099999999998,7.5592656143304975
36.316,-94.85300000000001,7.3644334566933445
36.316,-94.70499999999998,7.597540753344652
36.315,-94.55700000000002,8.573828578270975
36.315,-94.40800000000002,9.48566020376254
36.314,-94.25999999999999,9.58112656313764
36.313,-94.11200000000002,9.547700187740194
36.313,-93.964,9.266644163644882
36.312,-93.81599999999997,9.009182515096544
36.311,-93.668,7.8738547123034275
36.309,-93.51999999999998,7.772066955011496
36.308,-93.37200000000001,7.905962549221241
36.306,-93.22300000000001,7.532536925014676
36.305,-93.07499999999999,6.920451302538091
36.303,-92.92700000000002,6.583351618009357
36.301,-92.779,7.386063617913502
36.299,-92.63099999999997,7.827565454990989
36.297,-92.483,7.741911604615955
36.295,-92.33499999999998,7.541334936578336
36.292,-92.18700000000001,7.544253303563341
36.29,-92.03899999999999,7.238876708839251
36.287,-91.89100000000002,6.402642290393827
36.284,-91.743,5.922100160725145
36.281,-91.59500000000003,5.618121116596913
36.278,-91.44600000000003,5.503358716782241
36.275,-91.298,5.93230438826174
36.272,-91.14999999999998,5.751111791973364
36.268,-91.00200000000001,5.844375399254234
36.265,-90.85399999999998,6.619034059258735
36.261,-90.70600000000002,6.952143304971075
36.257,-90.55799999999999,7.003618280667221
36.253,-90.41000000000003,6.69610721330321
36.249,-90.26299999999998,6.499775432697964
36.245,-90.11500000000001,6.845948802788346
36.24,-89.96699999999998,6.762818387839629
36.236,-89.81900000000002,6.604274900904315
36.231,-89.67099999999999,6.699079625848635
36.227,-89.52300000000002,6.379071620500058
36.222,-89.375,6.69309962569317
36.217,-89.22699999999998,6.973887986930225
36.212,-89.07900000000001,7.11620831207354
36.206,-88.93099999999998,6.979883305836886
36.201,-88.78399999999999,7.071519992287107
36.195,-88.63600000000002,7.287834105873261
36.19,-88.488,7.487589125821976
36.184,-88.33999999999997,7.371676439268768
36.178,-88.19200000000001,7.790618329861078
36.172,-88.04500000000002,8.399753761708828
36.166,-87.89699999999999,8.425198824642083
36.159,-87.74900000000002,8.99353877833581
36.153,-87.60199999999998,9.03048156917705
36.146,-87.45400000000001,9.422852453767925
36.14,-87.30599999999998,10.477354885205116
36.133,-87.15899999999999,12.921313484180999
36.126,-87.01100000000002,14.250567583025932
36.119,-86.863,14.589921020116938
36.111,-86.71600000000001,15.429890832760423
36.104,-86.56799999999998,15.565998616586654
36.097,-86.42099999999999,14.842124218545912
36.089,-86.27300000000002,13.490376483168582
36.081,-86.12599999999998,12.150817590383511
36.073,-85.97800000000001,10.636775779442216
36.065,-85.83100000000002,10.118258091847128
36.057,-85.68299999999999,9.914385076696375
36.049,-85.536,9.523070359405414
36.041,-85.38799999999998,9.311878937796644
36.032,-85.24099999999999,8.98732905840409
36.023,-85.094,8.979383767197529
36.015,-84.94600000000003,10.39639721024805
36.006,-84.79899999999998,11.82677667665256
35.997,-84.65199999999999,12.981526740441277
35.987,-84.50400000000002,13.965414536473972
35.978,-84.35700000000003,15.931338255746624
35.969,-84.20999999999998,16.75289823092355
35.959,-84.06299999999999,16.643406128406035
35.949,-83.916,17.165761105950786
35.94,-83.76799999999997,16.98763510257997
35.93,-83.62099999999998,16.560232742188123
35.92,-83.47399999999999,14.195574589035035
35.909,-83.327,12.58058093413821
35.899,-83.18,11.885926016236237
35.889,-83.03300000000002,10.370277584148104
35.878,-82.88600000000002,9.886188913891925
35.867,-82.73899999999998,9.365090555215998
35.856,-82.59199999999998,8.408512624389427
35.845,-82.445,9.114955274914662
35.834,-82.29899999999998,9.924454313624315
35.823,-82.15199999999999,10.53344796912344
35.812,-82.005,12.022779980008456
35.8,-81.858,13.506277084484323
35.788,-81.71100000000001,14.861958060400372
35.777,-81.565,15.597072764032559
35.765,-81.418,16.255784206180454
35.753,-81.27100000000002,16.6054268210841
35.741,-81.125,16.348368483374344
35.728,-80.97800000000001,16.634733982451564
35.716,-80.832,17.180308162847865
35.703,-80.685,16.857092819552413
35.691,-80.53899999999999,16.447440812928654
35.678,-80.392,15.63149369847965
35.665,-80.24599999999998,14.877086164420078
35.652,-80.10000000000002,13.625693176902155
35.639,-79.95299999999997,12.22542831856238
35.625,-79.80700000000002,11.56579327815421
35.612,-79.661,11.339662227494617
35.598,-79.51400000000001,11.933173783155553
35.585,-79.368,11.60054452461406
35.571,-79.22199999999998,12.127422951460465
35.557,-79.07600000000002,12.67941199235985
35.543,-78.93,13.709889751629632
35.529,-78.78399999999999,14.587199180182749
35.514,-78.63799999999998,14.439056250832229
35.5,-78.49200000000002,14.06384976872053
35.485,-78.346,13.252776292282748
35.47,-78.19999999999999,12.318365167140414
35.456,-78.05399999999997,11.22313276677452
35.441,-77.90800000000002,10.477360263614637
35.425,-77.76299999999998,9.42038136455945
35.41,-77.61700000000002,8.50513082746346
35.395,-77.471,7.757904639095309
35.379,-77.32600000000002,7.399639658057638
35.364,-77.18,7.02930009418166
35.348,-77.03399999999999,6.502121881240422
35.332,-76.88900000000001,6.202582215218408
35.316,-76.743,6.231592748765983
35.3,-76.59800000000001,5.379835411828088
35.284,-76.452,4.205916223664481
35.267,-76.30700000000002,3.2558317390558438
35.251,-76.16199999999998,4.02792694813633
35.234,-76.017,4.173044260545538
35.217,-75.87099999999998,4.177305081649346
35.2,-75.726,4.169843831889036
35.183,-75.58100000000002,2.3716807650106073
35.166,-75.43599999999998,0.0
35.149,-75.291,0.0
35.131,-75.14600000000002,0.0
35.114,-75.00099999999998,0.0
35.096,-74.856,0.0
35.078,-74.71100000000001,0.0
35.06,-74.56599999999997,0.0
35.042,-74.42099999999999,0.0
35.024,-74.27699999999999,0.0
35.006,-74.132,0.0
34.987,-73.98700000000002,0.0
34.969,-73.84300000000002,0.0
34.95,-73.69799999999998,0.0
34.931,-73.55399999999997,0.0
34.912,-73.40899999999999,0.0
34.893,-73.26499999999999,0.0
34.874,-73.12099999999998,0.0
34.855,-72.976,0.0
34.835,-72.832,0.0
34.816,-72.68799999999999,0.0
34.796,-72.54399999999998,0.0
34.776,-72.39999999999998,0.0
34.756,-72.25599999999997,0.0
34.736,-72.11200000000002,0.0
34.716,-71.96800000000002,0.0
34.695,-71.82400000000001,0.0
34.675,-71.68,0.0
34.654,-71.536,0.0
34.634,-71.39299999999997,0.0
34.613,-71.24900000000002,0.0
34.592,-71.10500000000002,0.0
34.571,-70.96199999999999,0.0
34.549,-70.81799999999998,0.0
34.528,-70.67500000000001,0.0
34.507,-70.53199999999998,0.0
34.485,-70.38799999999998,0.0
34.463,-70.245,0.0
34.441,-70.10199999999998,0.0
34.419,-69.959,0.0
34.397,-69.815,0.0
34.375,-69.67200000000003,0.0
34.353,-69.529,0.0
34.33,-69.38600000000002,0.0
34.307,-69.24400000000003,0.0
34.285,-69.101,0.0
34.262,-68.95800000000003,0.0
34.239,-68.815,0.0
34.216,-68.673,0.0
34.192,-68.52999999999997,0.0
34.169,-68.387,0.0
34.145,-68.245,0.0
34.122,-68.10300000000001,0.0
34.098,-67.95999999999998,0.0
34.074,-67.81799999999998,0.0
34.05,-67.67599999999999,0.0
34.026,-67.53399999999999,0.0
34.002,-67.39100000000002,0.0
33.977,-67.24900000000002,0.0
33.953,-67.10700000000003,0.0
33.928,-66.96499999999997,0.0
33.903,-66.82400000000001,0.0
33.879,-66.68200000000002,0.0
33.854,-66.54000000000002,0.0
33.828,-66.39800000000002,0.0
33.803,-66.257,0.0
33.778,-66.11500000000001,0.0
33.752,-65.97399999999999,0.0
33.727,-65.832,0.0
33.701,-65.69099999999997,0.0
33.675,-65.55000000000001,0.0
33.649,-65.40899999999999,0.0
33.623,-65.267,0.0
32.958,-128.695,0.0
32.987,-128.555,0.0
33.017,-128.416,0.0
33.046,-128.276,0.0
33.075,-128.137,0.0
33.104,-127.99700000000001,0.0
33.133,-127.857,0.0
33.162,-127.71799999999999,0.0
33.191,-127.578,0.0
33.22,-127.43799999999999,0.0
33.248,-127.298,0.0
33.277,-127.15799999999999,0.0
33.305,-127.018,0.0
33.333,-126.87700000000001,0.0
33.361,-126.737,0.0
33.389,-126.59700000000001,0.0
33.417,-126.45599999999999,0.0
33.444,-126.316,0.0
33.472,-126.17500000000001,0.0
33.499,-126.035,0.0
33.526,-125.894,0.0
33.554,-125.75299999999999,0.0
33.581,-125.612,0.0
33.607,-125.471,0.0
33.634,-125.33000000000001,0.0
33.661,-125.189,0.0
33.687,-125.048,0.0
33.714,-124.90700000000001,0.0
33.74,-124.76599999999999,0.0
33.766,-124.625,0.0
33.792,-124.483,0.0
33.818,-124.34200000000001,0.0
33.844,-124.19999999999999,0.0
33.87,-124.059,0.0
33.895,-123.917,0.0
33.921,-123.775,0.0
33.946,-123.63399999999999,0.0
33.971,-123.49199999999999,0.0
33.996,-123.35,0.0
34.021,-123.208,0.0
34.046,-123.066,0.0
34.07,-122.924,0.0
34.095,-122.78200000000001,0.0
34.119,-122.63999999999999,0.0
34.144,-122.49700000000001,0.0
34.168,-122.35499999999999,0.0
34.192,-122.213,0.0
34.216,-122.07,0.0
34.239,-121.928,0.0
34.263,-121.785,0.0
34.287,-121.643,0.0
34.31,-121.5,0.0
34.333,-121.357,0.0
34.356,-121.215,0.0
34.379,-121.072,0.0
34.402,-120.929,0.1149455397699373
34.425,-120.786,0.11494237517591153
34.448,-120.643,0.11484016818773204
34.47,-120.5,0.11296838640753437
34.493,-120.357,0.10801656698384784
34.515,-120.213,0.10472591640726382
34.537,-120.07,0.19944288262248205
34.559,-119.92699999999999,0.21855411815744422
34.581,-119.78299999999999,0.20311103560327243
34.603,-119.63999999999999,0.18756903425047397
34.624,-119.49600000000001,0.17246558340997825
34.646,-119.35300000000001,0.10073516052686861
34.667,-119.209,0.10842340406388155
34.689,-119.066,0.11168424210404994
34.71,-118.922,0.13524620298515738
34.731,-118.77799999999999,0.07597226672949399
34.752,-118.63399999999999,0.09363996395600327
34.772,-118.49100000000001,0.3033239680439718
34.793,-118.34700000000001,0.6396588286554877
34.813,-118.203,1.000217981347891
34.834,-118.059,1.1253483345788347
34.854,-117.91499999999999,1.1463315037649258
34.874,-117.77000000000001,0.9935596980526928
34.894,-117.626,0.7503162316156187
34.914,-117.482,0.5499930232907411
34.934,-117.338,0.4468232502898828
34.953,-117.19300000000001,0.49005382463286146
34.973,-117.049,0.42732712075998036
34.992,-116.905,0.4233530240771918
35.011,-116.75999999999999,0.4254913448439313
35.03,-116.61600000000001,0.3076833450183625
35.049,-116.471,0.2392974981096297
35.068,-116.326,0.19142925605860187
35.087,-116.18199999999999,0.12165980996934465
35.106,-116.037,0.1052636772016702
35.124,-115.892,0.09943593047765588
35.142,-115.74700000000001,0.09300328886247733
35.161,-115.602,0.05910007685893622
35.179,-115.458,0.059249828453194875
35.197,-115.31299999999999,0.07808199371916387
35.214,-115.168,0.19638608531169655
35.232,-115.023,0.5678273189119635
35.25,-114.87700000000001,1.415755977209912
35.267,-114.732,1.684915829361016
35.284,-114.58699999999999,1.8102171492175647
35.302,-114.44200000000001,2.133210825944264
35.319,-114.297,2.2358089730478774
35.336,-114.15100000000001,1.8539333198266168
35.352,-114.006,1.60596532983622
35.369,-113.86000000000001,1.4016207083256051
35.386,-113.715,1.2389650239891465
35.402,-113.56899999999999,0.7702865326113545
35.418,-113.424,0.2607081163589491
35.434,-113.27799999999999,0.1970135324095279
35.451,-113.13300000000001,0.19726812552413095
35.466,-112.987,0.15804684948222006
35.482,-112.84100000000001,0.12313018304338694
35.498,-112.695,0.16199509299366302
35.513,-112.55000000000001,0.21670630947759162
35.529,-112.404,0.16067532545210703
35.544,-112.25800000000001,0.1424515854054421
35.559,-112.112,0.12571066071867734
35.574,-111.96600000000001,0.1521940008401186
35.589,-111.82,0.1761893839301056
35.604,-111.674,0.1141273746511852
35.618,-111.52799999999999,0.06003462584818433
35.633,-111.382,0.053497407740480105
35.647,-111.23599999999999,0.05755648507917734
35.661,-111.089,0.04762298565798438
35.676,-110.94300000000001,0.012292171468647054
35.69,-110.797,0.006561179999779129
35.703,-110.65100000000001,0.0074066970263759095
35.717,-110.50399999999999,0.01726161125621177
35.731,-110.358,0.04771146658227629
35.744,-110.21100000000001,0.05258496513248862
35.757,-110.065,0.05259888636551792
35.771,-109.918,0.051758681255611894
35.784,-109.77199999999999,0.041244855371230314
35.797,-109.625,0.0056235865732498815
35.809,-109.47900000000001,2.874372502960452e-5
35.822,-109.332,8.506452088525403e-5
35.835,-109.185,0.006932506237637195
35.847,-109.03899999999999,0.08467376761451963
35.859,-108.892,0.31494677931754506
35.872,-108.745,0.23865843155060437
35.884,-108.59899999999999,0.07100943564690952
35.896,-108.452,0.006771084420911588
35.907,-108.305,5.795532809300833e-5
35.919,-108.15799999999999,1.2566570352199805e-7
35.93,-108.011,1.4549380505561455e-11
35.942,-107.864,0.0
35.953,-107.71700000000001,0.0
35.964,-107.57,1.8891006710944915e-12
35.975,-107.423,1.9824845180086154e-8
